JUL22SHB100005.spu,JUL22SHB100004.spu,JUL22SHB100003.spu,
Wavelength,JUL22SHB100006.spu,JUL22SHB100007.spu,JUL22SHB100008.spu,JUL22SHB100009.spu,JUL22SHB100010.spu,JUL22SHB100011.spu,JUL22SHB100012.spu,JUL22SHB100013.spu,JUL22SHB100014.spu,JUL22SHB100015.spu,JUL22SHB100016.spu,JUL22SHB100017.spu,JUL22SHB100018.spu,JUL22SHB100019.spu,JUL22SHB100020.spu,JUL22SHB100021.spu,JUL22SHB100022.spu,JUL22SHB100023.spu,JUL22SHB100024.spu,JUL22SHB100025.spu
  (nm),7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 ,7/22/2016 
  time  ,55:39 PM,56:06 PM,56:20 PM,56:36 PM,56:54 PM,57:08 PM,57:18 PM,57:31 PM,57:44 PM,57:54 PM,58:36 PM,58:48 PM,58:56 PM,59:05 PM,59:19 PM,59:41 PM,59:52 PM,00:01 PM,00:11 PM,00:19 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 397 , 0.013763 , 0.009252 , 0.011716 , 0.006249 , 0.010931 , 0.019301 , 0.013043 , 0.011516 , 0.018584 , 0.008723 , 0.010647 , 0.013622 , 0.033718 , 0.008884 , 0.013867 , 0.009087 , 0.003674 , 0.005754 , 0.001727 , 0.006034 
 398 , 0.013856 , 0.009654 , 0.011935 , 0.006547 , 0.011399 , 0.019647 , 0.013258 , 0.011736 , 0.018807 , 0.009063 , 0.011042 , 0.013874 , 0.034091 , 0.009171 , 0.014054 , 0.00923 , 0.003991 , 0.006017 , 0.001989 , 0.006212 
 399 , 0.013938 , 0.009996 , 0.012127 , 0.006785 , 0.011792 , 0.019925 , 0.01345 , 0.011932 , 0.019002 , 0.009338 , 0.01136 , 0.014085 , 0.034435 , 0.009408 , 0.014223 , 0.00936 , 0.004268 , 0.006236 , 0.002211 , 0.006389 
 400 , 0.014016 , 0.010231 , 0.012301 , 0.006823 , 0.012012 , 0.020001 , 0.013613 , 0.012127 , 0.019199 , 0.009442 , 0.01142 , 0.014177 , 0.034875 , 0.009521 , 0.014393 , 0.009498 , 0.004535 , 0.006329 , 0.002367 , 0.006692 
 401 , 0.014083 , 0.010438 , 0.012457 , 0.006856 , 0.012207 , 0.020066 , 0.013758 , 0.0123 , 0.01937 , 0.009531 , 0.011471 , 0.01426 , 0.035262 , 0.009622 , 0.014544 , 0.009622 , 0.004769 , 0.006414 , 0.002505 , 0.006956 
 402 , 0.014145 , 0.010619 , 0.012599 , 0.006885 , 0.012381 , 0.020125 , 0.01389 , 0.012452 , 0.019525 , 0.009614 , 0.011519 , 0.014336 , 0.035609 , 0.00971 , 0.014677 , 0.00973 , 0.004977 , 0.006487 , 0.002627 , 0.007195 
 403 , 0.014216 , 0.010778 , 0.012736 , 0.007018 , 0.012528 , 0.020329 , 0.01397 , 0.012518 , 0.019705 , 0.009808 , 0.011714 , 0.014625 , 0.035903 , 0.009863 , 0.014905 , 0.009853 , 0.005046 , 0.006682 , 0.002766 , 0.007267 
 404 , 0.014293 , 0.010919 , 0.012866 , 0.007178 , 0.012662 , 0.020565 , 0.014033 , 0.012553 , 0.01989 , 0.010026 , 0.011949 , 0.014968 , 0.036172 , 0.010033 , 0.015151 , 0.009969 , 0.005069 , 0.006904 , 0.002904 , 0.007284 
 405 , 0.014361 , 0.011049 , 0.012986 , 0.00733 , 0.012787 , 0.02079 , 0.01409 , 0.012587 , 0.02006 , 0.010233 , 0.012167 , 0.015291 , 0.036423 , 0.010194 , 0.015383 , 0.010083 , 0.00509 , 0.007113 , 0.003035 , 0.007302 
 406 , 0.014431 , 0.011213 , 0.013098 , 0.007461 , 0.012896 , 0.020991 , 0.014179 , 0.012676 , 0.020234 , 0.01038 , 0.012327 , 0.01552 , 0.036684 , 0.010351 , 0.015527 , 0.010182 , 0.005143 , 0.007216 , 0.003154 , 0.007338 
 407 , 0.014504 , 0.011433 , 0.013198 , 0.007565 , 0.012991 , 0.021174 , 0.014323 , 0.012849 , 0.020421 , 0.010451 , 0.012408 , 0.015611 , 0.036982 , 0.010516 , 0.015542 , 0.010272 , 0.005251 , 0.007158 , 0.00326 , 0.007409 
 408 , 0.014572 , 0.011643 , 0.013295 , 0.007666 , 0.013078 , 0.02135 , 0.014459 , 0.013012 , 0.020597 , 0.010515 , 0.012483 , 0.0157 , 0.037266 , 0.010673 , 0.015556 , 0.010354 , 0.005349 , 0.007104 , 0.003367 , 0.007472 
 409 , 0.014636 , 0.011841 , 0.013385 , 0.007757 , 0.013162 , 0.021515 , 0.014588 , 0.013166 , 0.020764 , 0.010578 , 0.012555 , 0.01578 , 0.037532 , 0.010822 , 0.015569 , 0.010434 , 0.005446 , 0.007053 , 0.003466 , 0.007535 
 410 , 0.014761 , 0.011873 , 0.013593 , 0.00784 , 0.013299 , 0.021728 , 0.01472 , 0.013306 , 0.020836 , 0.010638 , 0.01259 , 0.015896 , 0.03794 , 0.010929 , 0.015675 , 0.0105 , 0.005451 , 0.007146 , 0.003526 , 0.007646 
 411 , 0.014883 , 0.011906 , 0.013793 , 0.007917 , 0.013425 , 0.021928 , 0.014846 , 0.013436 , 0.020906 , 0.010695 , 0.012624 , 0.016004 , 0.03833 , 0.01103 , 0.015778 , 0.010564 , 0.005459 , 0.007229 , 0.003583 , 0.007748 
 412 , 0.015 , 0.011941 , 0.013981 , 0.007992 , 0.013542 , 0.022121 , 0.014962 , 0.013561 , 0.02097 , 0.010748 , 0.012652 , 0.016105 , 0.038699 , 0.011123 , 0.015874 , 0.010623 , 0.005467 , 0.00731 , 0.003638 , 0.007844 
 413 , 0.015108 , 0.012083 , 0.014101 , 0.008119 , 0.013658 , 0.022326 , 0.015089 , 0.013681 , 0.021128 , 0.010889 , 0.012762 , 0.016253 , 0.039041 , 0.01124 , 0.015978 , 0.010721 , 0.005517 , 0.00744 , 0.00367 , 0.007936 
 414 , 0.015212 , 0.012283 , 0.014182 , 0.008269 , 0.01377 , 0.022539 , 0.015216 , 0.013793 , 0.021336 , 0.011072 , 0.012909 , 0.016419 , 0.039362 , 0.011364 , 0.016081 , 0.010837 , 0.005586 , 0.007589 , 0.003691 , 0.008023 
 415 , 0.015311 , 0.012472 , 0.014261 , 0.008414 , 0.013882 , 0.022741 , 0.015338 , 0.013901 , 0.021537 , 0.011249 , 0.013053 , 0.016577 , 0.03967 , 0.011485 , 0.016178 , 0.010947 , 0.005653 , 0.007733 , 0.003713 , 0.008108 
 416 , 0.015434 , 0.012675 , 0.014364 , 0.008523 , 0.014025 , 0.022934 , 0.015476 , 0.014037 , 0.021744 , 0.011399 , 0.013194 , 0.016756 , 0.040006 , 0.011613 , 0.016296 , 0.01104 , 0.00574 , 0.007863 , 0.003754 , 0.008214 
 417 , 0.015621 , 0.012914 , 0.014539 , 0.008538 , 0.014279 , 0.023121 , 0.015684 , 0.014244 , 0.021991 , 0.011489 , 0.013351 , 0.016994 , 0.04043 , 0.011769 , 0.016479 , 0.011088 , 0.005886 , 0.007972 , 0.003852 , 0.008385 
 418 , 0.015805 , 0.013148 , 0.014711 , 0.008555 , 0.014524 , 0.023302 , 0.015885 , 0.014445 , 0.022231 , 0.011581 , 0.013501 , 0.017225 , 0.04084 , 0.011919 , 0.016654 , 0.011137 , 0.006025 , 0.008079 , 0.003946 , 0.008547 
 419 , 0.015983 , 0.013377 , 0.014876 , 0.008569 , 0.01476 , 0.023473 , 0.016079 , 0.01464 , 0.022462 , 0.011667 , 0.013645 , 0.01745 , 0.041239 , 0.012062 , 0.016823 , 0.011183 , 0.006163 , 0.008185 , 0.004037 , 0.008709 
 420 , 0.016153 , 0.013528 , 0.01502 , 0.008703 , 0.014855 , 0.023768 , 0.016189 , 0.014786 , 0.022691 , 0.01188 , 0.013799 , 0.017652 , 0.041605 , 0.012198 , 0.017007 , 0.01134 , 0.006196 , 0.008328 , 0.0041 , 0.008735 
 421 , 0.016323 , 0.013669 , 0.015161 , 0.008846 , 0.014933 , 0.024072 , 0.016294 , 0.014925 , 0.022918 , 0.012105 , 0.013946 , 0.017843 , 0.041963 , 0.012329 , 0.017188 , 0.011504 , 0.006217 , 0.008472 , 0.004161 , 0.008745 
 422 , 0.016487 , 0.013805 , 0.015296 , 0.008989 , 0.015009 , 0.024366 , 0.016393 , 0.015058 , 0.023138 , 0.012327 , 0.014096 , 0.018035 , 0.042316 , 0.012453 , 0.017364 , 0.011667 , 0.006241 , 0.008616 , 0.004218 , 0.008756 
 423 , 0.016645 , 0.013974 , 0.015435 , 0.009126 , 0.01515 , 0.024619 , 0.016567 , 0.015229 , 0.023401 , 0.012495 , 0.014258 , 0.01819 , 0.042722 , 0.012619 , 0.017512 , 0.011839 , 0.006301 , 0.008721 , 0.004294 , 0.008828 
 424 , 0.016796 , 0.014172 , 0.015582 , 0.009259 , 0.015349 , 0.024837 , 0.0168 , 0.015432 , 0.023701 , 0.012628 , 0.014434 , 0.018314 , 0.043176 , 0.012824 , 0.017641 , 0.012017 , 0.006393 , 0.008797 , 0.004388 , 0.008951 
 425 , 0.016947 , 0.014371 , 0.015724 , 0.009393 , 0.015548 , 0.02505 , 0.017035 , 0.015632 , 0.023998 , 0.012758 , 0.014614 , 0.018439 , 0.043627 , 0.013022 , 0.017768 , 0.012196 , 0.006486 , 0.008878 , 0.004479 , 0.009075 
 426 , 0.017092 , 0.014556 , 0.015876 , 0.009521 , 0.015729 , 0.025262 , 0.017252 , 0.015834 , 0.024275 , 0.012884 , 0.014779 , 0.018569 , 0.044059 , 0.013205 , 0.017894 , 0.012353 , 0.006571 , 0.008964 , 0.004554 , 0.009192 
 427 , 0.017232 , 0.014697 , 0.01606 , 0.00961 , 0.015814 , 0.025449 , 0.017419 , 0.01603 , 0.024438 , 0.012977 , 0.014901 , 0.018744 , 0.04438 , 0.013291 , 0.017996 , 0.0124 , 0.006607 , 0.009096 , 0.004535 , 0.0093 
 428 , 0.017377 , 0.014843 , 0.016245 , 0.009703 , 0.015903 , 0.025636 , 0.017582 , 0.016223 , 0.024602 , 0.01307 , 0.015023 , 0.018911 , 0.044705 , 0.013382 , 0.018099 , 0.012446 , 0.006644 , 0.009233 , 0.004516 , 0.009404 
 429 , 0.017513 , 0.014981 , 0.016426 , 0.009793 , 0.015987 , 0.025823 , 0.017745 , 0.016421 , 0.02477 , 0.013163 , 0.015145 , 0.019082 , 0.045025 , 0.013468 , 0.018201 , 0.012497 , 0.006685 , 0.009367 , 0.004497 , 0.009509 
 430 , 0.017826 , 0.015263 , 0.016745 , 0.010031 , 0.016309 , 0.026336 , 0.018105 , 0.016767 , 0.025281 , 0.013453 , 0.015441 , 0.019456 , 0.045784 , 0.013724 , 0.018554 , 0.012778 , 0.006836 , 0.00963 , 0.004573 , 0.0097 
 431 , 0.018181 , 0.015573 , 0.017094 , 0.010299 , 0.016691 , 0.026932 , 0.018509 , 0.017156 , 0.025885 , 0.013799 , 0.015786 , 0.019884 , 0.046647 , 0.01402 , 0.018966 , 0.01312 , 0.007012 , 0.009931 , 0.004675 , 0.009909 
 432 , 0.018533 , 0.015884 , 0.017441 , 0.010575 , 0.017071 , 0.027533 , 0.018912 , 0.01754 , 0.026486 , 0.014143 , 0.016124 , 0.02031 , 0.047509 , 0.014319 , 0.019381 , 0.013462 , 0.007191 , 0.010232 , 0.004773 , 0.010114 
 433 , 0.018955 , 0.016289 , 0.017852 , 0.010845 , 0.017525 , 0.028145 , 0.01941 , 0.017999 , 0.027189 , 0.014523 , 0.016542 , 0.020785 , 0.048535 , 0.01468 , 0.019833 , 0.013829 , 0.007406 , 0.010542 , 0.00491 , 0.010363 
 434 , 0.01946 , 0.016811 , 0.018335 , 0.011118 , 0.018062 , 0.028785 , 0.020034 , 0.018542 , 0.028027 , 0.014948 , 0.01706 , 0.021318 , 0.049764 , 0.015131 , 0.02033 , 0.014232 , 0.007674 , 0.010864 , 0.005095 , 0.010661 
 435 , 0.019967 , 0.017339 , 0.018821 , 0.011396 , 0.018605 , 0.029418 , 0.020655 , 0.019086 , 0.02886 , 0.015376 , 0.017575 , 0.021853 , 0.050997 , 0.015583 , 0.020823 , 0.014635 , 0.007936 , 0.011184 , 0.005279 , 0.010958 
 436 , 0.020467 , 0.017854 , 0.019306 , 0.01167 , 0.019133 , 0.03006 , 0.021264 , 0.01962 , 0.029682 , 0.015798 , 0.018085 , 0.022385 , 0.05221 , 0.016024 , 0.021318 , 0.01504 , 0.008192 , 0.011503 , 0.005456 , 0.011247 
 437 , 0.020874 , 0.018257 , 0.019736 , 0.012009 , 0.019495 , 0.030757 , 0.021716 , 0.020062 , 0.030306 , 0.016201 , 0.018512 , 0.02293 , 0.053231 , 0.016336 , 0.021817 , 0.015464 , 0.008334 , 0.011763 , 0.005546 , 0.011422 
 438 , 0.021279 , 0.018654 , 0.020166 , 0.012346 , 0.019859 , 0.031454 , 0.022168 , 0.020503 , 0.030923 , 0.016611 , 0.01894 , 0.023471 , 0.054256 , 0.016646 , 0.022316 , 0.015885 , 0.008479 , 0.012029 , 0.005634 , 0.0116 
 439 , 0.021685 , 0.019058 , 0.020598 , 0.012681 , 0.020223 , 0.03215 , 0.022621 , 0.020941 , 0.031547 , 0.017014 , 0.01937 , 0.02401 , 0.055276 , 0.016957 , 0.022814 , 0.016312 , 0.008624 , 0.012291 , 0.005722 , 0.011771 
 440 , 0.022046 , 0.019442 , 0.020968 , 0.012949 , 0.020572 , 0.032707 , 0.023092 , 0.02138 , 0.0322 , 0.017323 , 0.019764 , 0.024397 , 0.05619 , 0.017302 , 0.023203 , 0.016663 , 0.008786 , 0.012563 , 0.00588 , 0.011987 
 441 , 0.022387 , 0.019822 , 0.021316 , 0.013186 , 0.02092 , 0.033211 , 0.023571 , 0.021819 , 0.032868 , 0.017599 , 0.020138 , 0.024722 , 0.057065 , 0.017663 , 0.02356 , 0.016983 , 0.008949 , 0.012838 , 0.006073 , 0.012216 
 442 , 0.022729 , 0.020199 , 0.021659 , 0.013425 , 0.021269 , 0.033711 , 0.024048 , 0.022257 , 0.033531 , 0.01787 , 0.020509 , 0.025047 , 0.057938 , 0.018022 , 0.023912 , 0.0173 , 0.009114 , 0.013115 , 0.00627 , 0.012442 
 443 , 0.023076 , 0.020547 , 0.022021 , 0.013674 , 0.021603 , 0.03421 , 0.024495 , 0.022686 , 0.034139 , 0.018144 , 0.020855 , 0.025391 , 0.058782 , 0.018326 , 0.024253 , 0.017605 , 0.009259 , 0.013355 , 0.006394 , 0.012673 
 444 , 0.02342 , 0.020825 , 0.022398 , 0.013933 , 0.021914 , 0.034708 , 0.024877 , 0.023093 , 0.034631 , 0.01843 , 0.021131 , 0.025771 , 0.059579 , 0.01853 , 0.024565 , 0.017885 , 0.009376 , 0.013528 , 0.006386 , 0.012911 
 445 , 0.023761 , 0.021099 , 0.022778 , 0.014195 , 0.022228 , 0.035209 , 0.025255 , 0.023503 , 0.035119 , 0.018717 , 0.021413 , 0.026154 , 0.060375 , 0.018739 , 0.024879 , 0.018161 , 0.009493 , 0.013706 , 0.006376 , 0.013144 
 446 , 0.024104 , 0.021379 , 0.023156 , 0.014459 , 0.022537 , 0.035707 , 0.025631 , 0.023916 , 0.035605 , 0.019 , 0.021691 , 0.026533 , 0.061173 , 0.018943 , 0.025194 , 0.018438 , 0.009611 , 0.01388 , 0.006369 , 0.013375 
 447 , 0.024323 , 0.021552 , 0.023357 , 0.014669 , 0.022723 , 0.036015 , 0.025859 , 0.024106 , 0.035993 , 0.019239 , 0.021935 , 0.026802 , 0.061629 , 0.019096 , 0.025436 , 0.018662 , 0.009716 , 0.014143 , 0.006449 , 0.013452 
 448 , 0.024534 , 0.02172 , 0.023557 , 0.014886 , 0.022903 , 0.036318 , 0.02609 , 0.024298 , 0.036381 , 0.019474 , 0.022185 , 0.027072 , 0.062081 , 0.019245 , 0.025677 , 0.018883 , 0.009815 , 0.014409 , 0.00653 , 0.01353 
 449 , 0.024752 , 0.021894 , 0.023759 , 0.015098 , 0.023083 , 0.036622 , 0.026316 , 0.024486 , 0.036767 , 0.019717 , 0.022425 , 0.027344 , 0.062529 , 0.019394 , 0.025918 , 0.019105 , 0.009913 , 0.014677 , 0.006611 , 0.013603 
 450 , 0.024882 , 0.02208 , 0.023881 , 0.015203 , 0.023226 , 0.036762 , 0.026486 , 0.024651 , 0.037028 , 0.019857 , 0.022613 , 0.027481 , 0.062819 , 0.019498 , 0.02604 , 0.019226 , 0.01001 , 0.01482 , 0.006669 , 0.013697 
 451 , 0.024964 , 0.022278 , 0.023957 , 0.015234 , 0.023349 , 0.036794 , 0.026631 , 0.024807 , 0.037205 , 0.019934 , 0.02277 , 0.027545 , 0.063014 , 0.019575 , 0.026081 , 0.01928 , 0.010094 , 0.014887 , 0.006708 , 0.013804 
 452 , 0.025039 , 0.022476 , 0.024038 , 0.015265 , 0.023465 , 0.036827 , 0.02677 , 0.024964 , 0.037388 , 0.020016 , 0.022921 , 0.027603 , 0.063203 , 0.019652 , 0.026127 , 0.019328 , 0.010179 , 0.014953 , 0.006747 , 0.013906 
 453 , 0.0251 , 0.022608 , 0.024077 , 0.015297 , 0.023527 , 0.036852 , 0.026847 , 0.025071 , 0.037523 , 0.02008 , 0.02303 , 0.027657 , 0.063335 , 0.019687 , 0.026164 , 0.019386 , 0.010219 , 0.014997 , 0.006772 , 0.013956 
 454 , 0.025087 , 0.022564 , 0.024022 , 0.015335 , 0.023405 , 0.036879 , 0.026729 , 0.025018 , 0.03753 , 0.020093 , 0.023013 , 0.027691 , 0.063285 , 0.019609 , 0.02617 , 0.019436 , 0.010121 , 0.014966 , 0.006757 , 0.013837 
 455 , 0.025079 , 0.022514 , 0.02396 , 0.015365 , 0.023277 , 0.036904 , 0.026611 , 0.024964 , 0.037541 , 0.02011 , 0.022996 , 0.02773 , 0.063234 , 0.019531 , 0.026175 , 0.019485 , 0.010024 , 0.014941 , 0.006742 , 0.013724 
 456 , 0.02507 , 0.02247 , 0.023899 , 0.015401 , 0.023156 , 0.036923 , 0.026493 , 0.024916 , 0.037545 , 0.020127 , 0.022979 , 0.027762 , 0.063181 , 0.019453 , 0.026185 , 0.019538 , 0.009926 , 0.01491 , 0.00672 , 0.013607 
 457 , 0.025019 , 0.022435 , 0.023864 , 0.015407 , 0.023096 , 0.036869 , 0.026522 , 0.0249 , 0.037552 , 0.020051 , 0.022908 , 0.02766 , 0.0631 , 0.019453 , 0.026067 , 0.01951 , 0.00992 , 0.014866 , 0.006716 , 0.013574 
 458 , 0.024968 , 0.0224 , 0.023835 , 0.015406 , 0.023041 , 0.036803 , 0.026567 , 0.024883 , 0.037563 , 0.019963 , 0.022831 , 0.027542 , 0.063018 , 0.019464 , 0.025937 , 0.019476 , 0.009925 , 0.014822 , 0.006711 , 0.013547 
 459 , 0.024917 , 0.022365 , 0.023799 , 0.015405 , 0.02298 , 0.036743 , 0.026616 , 0.024871 , 0.037572 , 0.019876 , 0.022755 , 0.027429 , 0.062935 , 0.019475 , 0.025808 , 0.019435 , 0.009929 , 0.014778 , 0.006706 , 0.013525 
 460 , 0.024836 , 0.022279 , 0.023746 , 0.015362 , 0.022931 , 0.036608 , 0.02655 , 0.024842 , 0.037456 , 0.019779 , 0.022645 , 0.027325 , 0.062742 , 0.019391 , 0.025668 , 0.019329 , 0.009901 , 0.014722 , 0.006659 , 0.013503 
 461 , 0.024734 , 0.022141 , 0.023667 , 0.015279 , 0.022884 , 0.036419 , 0.026383 , 0.024796 , 0.03723 , 0.019671 , 0.022515 , 0.027232 , 0.062461 , 0.019224 , 0.025516 , 0.019151 , 0.009841 , 0.014658 , 0.006577 , 0.013474 
 462 , 0.024626 , 0.022003 , 0.023587 , 0.015195 , 0.022831 , 0.03623 , 0.026216 , 0.024748 , 0.037003 , 0.019563 , 0.022386 , 0.027144 , 0.062179 , 0.019057 , 0.02536 , 0.018974 , 0.009781 , 0.014594 , 0.006502 , 0.013444 
 463 , 0.024517 , 0.02187 , 0.023489 , 0.015116 , 0.022765 , 0.036046 , 0.026054 , 0.024688 , 0.036787 , 0.019466 , 0.022262 , 0.027048 , 0.061884 , 0.018902 , 0.025208 , 0.018808 , 0.009716 , 0.014536 , 0.006422 , 0.013397 
 464 , 0.024385 , 0.021738 , 0.023314 , 0.015027 , 0.0226 , 0.035869 , 0.025896 , 0.02455 , 0.036611 , 0.019409 , 0.022177 , 0.026939 , 0.06149 , 0.018783 , 0.025088 , 0.018723 , 0.009628 , 0.01451 , 0.006371 , 0.013275 
 465 , 0.024253 , 0.021612 , 0.02314 , 0.014937 , 0.022436 , 0.035697 , 0.025738 , 0.024417 , 0.03644 , 0.019358 , 0.022097 , 0.026829 , 0.061102 , 0.018665 , 0.024968 , 0.018632 , 0.00954 , 0.014484 , 0.006314 , 0.013153 
 466 , 0.024126 , 0.02148 , 0.022966 , 0.014848 , 0.022266 , 0.035525 , 0.025579 , 0.024283 , 0.036268 , 0.0193 , 0.022011 , 0.026718 , 0.060709 , 0.018546 , 0.024847 , 0.018541 , 0.009452 , 0.014463 , 0.006258 , 0.013026 
 467 , 0.023997 , 0.021358 , 0.022847 , 0.014726 , 0.022167 , 0.03535 , 0.025443 , 0.024121 , 0.036122 , 0.019199 , 0.021897 , 0.026576 , 0.060447 , 0.018466 , 0.024698 , 0.018455 , 0.009384 , 0.014359 , 0.006238 , 0.012924 
 468 , 0.023871 , 0.021232 , 0.022742 , 0.014595 , 0.022076 , 0.035172 , 0.025316 , 0.023951 , 0.035983 , 0.019088 , 0.02177 , 0.026423 , 0.060214 , 0.018384 , 0.024542 , 0.018373 , 0.009329 , 0.014241 , 0.006223 , 0.012833 
 469 , 0.023745 , 0.021107 , 0.022637 , 0.014465 , 0.021984 , 0.035 , 0.025185 , 0.023777 , 0.03584 , 0.018971 , 0.021642 , 0.026271 , 0.059981 , 0.018308 , 0.024387 , 0.018292 , 0.009269 , 0.014123 , 0.006213 , 0.012737 
 470 , 0.023688 , 0.021053 , 0.022595 , 0.014394 , 0.021917 , 0.034914 , 0.025107 , 0.023704 , 0.035773 , 0.018929 , 0.02157 , 0.026228 , 0.059877 , 0.018246 , 0.024318 , 0.018257 , 0.009203 , 0.014048 , 0.006205 , 0.012671 
 471 , 0.02372 , 0.021079 , 0.022632 , 0.014394 , 0.021869 , 0.03494 , 0.025091 , 0.023752 , 0.035788 , 0.018972 , 0.021581 , 0.026318 , 0.059924 , 0.018214 , 0.02436 , 0.018278 , 0.009128 , 0.014031 , 0.006199 , 0.012655 
 472 , 0.023752 , 0.021105 , 0.022669 , 0.014399 , 0.021826 , 0.034966 , 0.025069 , 0.0238 , 0.035803 , 0.019019 , 0.021585 , 0.026403 , 0.059976 , 0.018182 , 0.024397 , 0.018304 , 0.009054 , 0.014015 , 0.006199 , 0.012633 
 473 , 0.023789 , 0.021132 , 0.022706 , 0.01441 , 0.021788 , 0.035003 , 0.025064 , 0.023847 , 0.03583 , 0.019057 , 0.021596 , 0.026488 , 0.06004 , 0.01815 , 0.024429 , 0.01832 , 0.008984 , 0.014004 , 0.006199 , 0.012617 
 474 , 0.02384 , 0.021187 , 0.022728 , 0.014506 , 0.021856 , 0.035105 , 0.025193 , 0.023888 , 0.03595 , 0.019037 , 0.021658 , 0.026509 , 0.06024 , 0.018197 , 0.02438 , 0.018336 , 0.009029 , 0.014068 , 0.006194 , 0.01265 
 475 , 0.023893 , 0.021248 , 0.022745 , 0.014602 , 0.021924 , 0.035211 , 0.025319 , 0.02393 , 0.036069 , 0.019022 , 0.021715 , 0.026532 , 0.060434 , 0.018244 , 0.024327 , 0.018346 , 0.009066 , 0.01413 , 0.006185 , 0.012681 
 476 , 0.023945 , 0.021303 , 0.022761 , 0.014697 , 0.021992 , 0.035317 , 0.025451 , 0.023972 , 0.036189 , 0.019006 , 0.021771 , 0.026559 , 0.060629 , 0.018285 , 0.024278 , 0.018355 , 0.009108 , 0.014191 , 0.006181 , 0.012717 
 477 , 0.024 , 0.021353 , 0.022809 , 0.01472 , 0.022054 , 0.035415 , 0.025521 , 0.02406 , 0.036235 , 0.019023 , 0.0218 , 0.026616 , 0.060775 , 0.018285 , 0.024308 , 0.018355 , 0.009107 , 0.014219 , 0.006158 , 0.012769 
 478 , 0.024057 , 0.021399 , 0.022863 , 0.014716 , 0.022117 , 0.03551 , 0.025564 , 0.024176 , 0.036256 , 0.01906 , 0.02182 , 0.026677 , 0.060907 , 0.018271 , 0.02437 , 0.018347 , 0.009092 , 0.014235 , 0.006132 , 0.012831 
 479 , 0.024108 , 0.021445 , 0.022912 , 0.014712 , 0.022181 , 0.035599 , 0.025613 , 0.024287 , 0.036281 , 0.019091 , 0.02184 , 0.026744 , 0.061034 , 0.018257 , 0.024428 , 0.018333 , 0.009077 , 0.014252 , 0.006106 , 0.012888 
 480 , 0.024124 , 0.021453 , 0.022932 , 0.014707 , 0.022195 , 0.035629 , 0.025593 , 0.02432 , 0.036268 , 0.019107 , 0.021859 , 0.026796 , 0.061043 , 0.018229 , 0.02445 , 0.018316 , 0.009076 , 0.014251 , 0.006091 , 0.012902 
 481 , 0.024078 , 0.021398 , 0.0229 , 0.014698 , 0.022127 , 0.035544 , 0.025461 , 0.024219 , 0.036193 , 0.019107 , 0.021868 , 0.026818 , 0.060849 , 0.018183 , 0.024402 , 0.018275 , 0.00911 , 0.014233 , 0.006084 , 0.012828 
 482 , 0.024031 , 0.021337 , 0.022862 , 0.014688 , 0.022065 , 0.03546 , 0.02533 , 0.024118 , 0.036117 , 0.019101 , 0.021881 , 0.026839 , 0.060655 , 0.018142 , 0.024355 , 0.018239 , 0.009138 , 0.014214 , 0.006083 , 0.012759 
 483 , 0.023985 , 0.021282 , 0.022824 , 0.014679 , 0.022002 , 0.035375 , 0.025199 , 0.024012 , 0.036041 , 0.019095 , 0.021895 , 0.026859 , 0.060461 , 0.018096 , 0.024312 , 0.018203 , 0.009172 , 0.014195 , 0.006082 , 0.012685 
 484 , 0.023943 , 0.021255 , 0.022733 , 0.014632 , 0.02201 , 0.035304 , 0.02519 , 0.023943 , 0.036037 , 0.019049 , 0.021892 , 0.026796 , 0.060397 , 0.018091 , 0.024258 , 0.018166 , 0.00915 , 0.014129 , 0.006093 , 0.012592 
 485 , 0.023897 , 0.021225 , 0.022638 , 0.014589 , 0.022019 , 0.035232 , 0.025183 , 0.023865 , 0.036032 , 0.019006 , 0.021886 , 0.02673 , 0.060335 , 0.018083 , 0.024206 , 0.018136 , 0.009127 , 0.014061 , 0.006113 , 0.012493 
 486 , 0.023851 , 0.021199 , 0.022544 , 0.01454 , 0.022028 , 0.03516 , 0.025175 , 0.023793 , 0.036027 , 0.018962 , 0.021885 , 0.026663 , 0.060276 , 0.018074 , 0.024154 , 0.018101 , 0.009109 , 0.013998 , 0.006128 , 0.012399 
 487 , 0.023935 , 0.021281 , 0.022597 , 0.014587 , 0.022093 , 0.0353 , 0.02522 , 0.023908 , 0.036144 , 0.019035 , 0.021907 , 0.026748 , 0.060519 , 0.018112 , 0.024232 , 0.01816 , 0.009082 , 0.014008 , 0.006136 , 0.012421 
 488 , 0.02409 , 0.021425 , 0.022723 , 0.014686 , 0.022191 , 0.035547 , 0.025287 , 0.024111 , 0.036318 , 0.019175 , 0.021941 , 0.026914 , 0.060919 , 0.01817 , 0.024377 , 0.018266 , 0.009058 , 0.014058 , 0.006149 , 0.012505 
