JUN28SHB100005.spu,JUN28SHB100004.spu,JUN28SHB100003.spu,
Wavelength,JUN28SHB100006.spu,JUN28SHB100007.spu,JUN28SHB100008.spu,JUN28SHB100009.spu,JUN28SHB100010.spu,JUN28SHB100011.spu,JUN28SHB100012.spu,JUN28SHB100013.spu,JUN28SHB100014.spu,JUN28SHB100015.spu,JUN28SHB100016.spu,JUN28SHB100017.spu,JUN28SHB100018.spu,JUN28SHB100019.spu,JUN28SHB100020.spu,JUN28SHB100021.spu,JUN28SHB100022.spu,JUN28SHB100023.spu,JUN28SHB100024.spu,JUN28SHB100025.spu
  (nm),6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 ,6/28/2016 
  time  ,34:31 PM,34:50 PM,35:09 PM,35:26 PM,35:43 PM,36:22 PM,36:32 PM,36:56 PM,37:07 PM,37:18 PM,37:50 PM,37:59 PM,38:12 PM,38:28 PM,38:41 PM,39:11 PM,39:23 PM,39:32 PM,39:44 PM,39:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 393 , 0.013344 , 0.011263 , 0.02069 , 0.010557 , 0.009361 , 0.019105 , 0.009235 , 0.008577 , 0.026059 , 0.010658 , 0.014212 , 0.015799 , 0.019594 , 0.018031 , 0.006702 , 0.01 , 0.013103 , 0.009289 , 0.011042 , 0.004438 
 394 , 0.013481 , 0.011512 , 0.021256 , 0.010762 , 0.009641 , 0.019594 , 0.009338 , 0.008617 , 0.026324 , 0.010998 , 0.014475 , 0.016209 , 0.019965 , 0.018337 , 0.006934 , 0.01011 , 0.013264 , 0.009588 , 0.011382 , 0.004678 
 395 , 0.013608 , 0.011743 , 0.02178 , 0.010951 , 0.009896 , 0.020046 , 0.009435 , 0.008654 , 0.02657 , 0.01131 , 0.014722 , 0.016589 , 0.020309 , 0.018621 , 0.007146 , 0.010213 , 0.013412 , 0.009865 , 0.011695 , 0.004897 
 396 , 0.013931 , 0.012028 , 0.022141 , 0.011123 , 0.010178 , 0.020396 , 0.009712 , 0.008891 , 0.026786 , 0.011615 , 0.015057 , 0.016793 , 0.020635 , 0.018959 , 0.007388 , 0.010376 , 0.013581 , 0.01011 , 0.012013 , 0.005186 
 397 , 0.014414 , 0.012348 , 0.022337 , 0.01127 , 0.010465 , 0.020638 , 0.010142 , 0.009296 , 0.026969 , 0.011907 , 0.015458 , 0.01683 , 0.02093 , 0.019334 , 0.007644 , 0.01059 , 0.013759 , 0.010314 , 0.012317 , 0.005525 
 398 , 0.014833 , 0.012628 , 0.022504 , 0.011399 , 0.01071 , 0.02085 , 0.010515 , 0.00965 , 0.027125 , 0.012155 , 0.015805 , 0.016861 , 0.021186 , 0.019656 , 0.007866 , 0.010776 , 0.013916 , 0.010492 , 0.012582 , 0.005818 
 399 , 0.015201 , 0.012885 , 0.022657 , 0.011543 , 0.010942 , 0.021022 , 0.010811 , 0.009944 , 0.027287 , 0.012386 , 0.016098 , 0.016928 , 0.021447 , 0.019933 , 0.008059 , 0.010959 , 0.014065 , 0.010656 , 0.012821 , 0.006077 
 400 , 0.015542 , 0.0132 , 0.022845 , 0.011925 , 0.011253 , 0.021099 , 0.010837 , 0.010085 , 0.027615 , 0.012663 , 0.016286 , 0.017298 , 0.02194 , 0.020115 , 0.008228 , 0.01127 , 0.014284 , 0.010861 , 0.013071 , 0.006309 
 401 , 0.015841 , 0.01348 , 0.023009 , 0.012263 , 0.011529 , 0.021164 , 0.010859 , 0.01021 , 0.027902 , 0.012909 , 0.016455 , 0.017625 , 0.022377 , 0.020274 , 0.008376 , 0.011543 , 0.014476 , 0.011043 , 0.013295 , 0.006515 
 402 , 0.01611 , 0.013728 , 0.023153 , 0.012566 , 0.011774 , 0.021224 , 0.010876 , 0.010322 , 0.028159 , 0.013127 , 0.016606 , 0.017916 , 0.022769 , 0.020421 , 0.008509 , 0.011788 , 0.014651 , 0.011206 , 0.013493 , 0.006699 
 403 , 0.016197 , 0.013844 , 0.023366 , 0.012856 , 0.011923 , 0.021478 , 0.011063 , 0.01054 , 0.028378 , 0.013287 , 0.016816 , 0.018192 , 0.023067 , 0.020626 , 0.008655 , 0.011934 , 0.014821 , 0.011373 , 0.013671 , 0.006896 
 404 , 0.016229 , 0.013914 , 0.023591 , 0.013127 , 0.012041 , 0.021782 , 0.011292 , 0.010778 , 0.028574 , 0.013427 , 0.017039 , 0.018451 , 0.023329 , 0.020845 , 0.008808 , 0.012041 , 0.014982 , 0.011535 , 0.013832 , 0.007084 
 405 , 0.016258 , 0.013977 , 0.023803 , 0.013384 , 0.012149 , 0.022062 , 0.011506 , 0.011001 , 0.028756 , 0.013555 , 0.017246 , 0.018698 , 0.023571 , 0.021051 , 0.008944 , 0.012141 , 0.015136 , 0.011685 , 0.013985 , 0.007264 
 406 , 0.016366 , 0.01409 , 0.024005 , 0.013562 , 0.012284 , 0.022287 , 0.011698 , 0.011155 , 0.028939 , 0.013701 , 0.017383 , 0.018913 , 0.023797 , 0.021239 , 0.009067 , 0.012226 , 0.015253 , 0.011848 , 0.014163 , 0.007407 
 407 , 0.016603 , 0.014278 , 0.024193 , 0.013639 , 0.012463 , 0.022421 , 0.011867 , 0.011205 , 0.029128 , 0.013876 , 0.017421 , 0.019099 , 0.023999 , 0.021416 , 0.009172 , 0.012295 , 0.015329 , 0.012034 , 0.014383 , 0.007501 
 408 , 0.016826 , 0.014454 , 0.024374 , 0.01371 , 0.012632 , 0.022548 , 0.01203 , 0.01125 , 0.029308 , 0.01404 , 0.017452 , 0.019274 , 0.024189 , 0.021584 , 0.009271 , 0.012364 , 0.015398 , 0.012211 , 0.014595 , 0.007595 
 409 , 0.017038 , 0.014622 , 0.024548 , 0.01378 , 0.012794 , 0.022668 , 0.012179 , 0.011296 , 0.029479 , 0.014201 , 0.017487 , 0.019438 , 0.024373 , 0.021739 , 0.009361 , 0.012425 , 0.015465 , 0.012377 , 0.014793 , 0.007681 
 410 , 0.0172 , 0.014957 , 0.024747 , 0.013944 , 0.012982 , 0.022924 , 0.012209 , 0.011392 , 0.029626 , 0.014412 , 0.017669 , 0.019556 , 0.024687 , 0.021951 , 0.009489 , 0.012582 , 0.015638 , 0.012538 , 0.014949 , 0.007835 
 411 , 0.017354 , 0.015275 , 0.024939 , 0.014096 , 0.013164 , 0.023163 , 0.01224 , 0.011481 , 0.029767 , 0.014609 , 0.017843 , 0.019667 , 0.02498 , 0.02215 , 0.009608 , 0.012724 , 0.0158 , 0.012692 , 0.015098 , 0.007981 
 412 , 0.017501 , 0.015574 , 0.025121 , 0.014244 , 0.013333 , 0.023393 , 0.012264 , 0.011568 , 0.029899 , 0.014801 , 0.018005 , 0.019774 , 0.02526 , 0.02234 , 0.009722 , 0.012862 , 0.015952 , 0.012837 , 0.015236 , 0.008116 
 413 , 0.017668 , 0.015758 , 0.025317 , 0.014382 , 0.01355 , 0.023584 , 0.01239 , 0.011702 , 0.030115 , 0.014963 , 0.018208 , 0.019995 , 0.025493 , 0.022523 , 0.009854 , 0.013017 , 0.016115 , 0.012972 , 0.015426 , 0.008219 
 414 , 0.017838 , 0.015882 , 0.025519 , 0.014508 , 0.013785 , 0.023744 , 0.012568 , 0.011854 , 0.030365 , 0.015114 , 0.01842 , 0.020273 , 0.025701 , 0.022704 , 0.009992 , 0.013179 , 0.016274 , 0.013104 , 0.015638 , 0.0083 
 415 , 0.018 , 0.016001 , 0.025713 , 0.014633 , 0.01401 , 0.023905 , 0.012734 , 0.012003 , 0.030605 , 0.015257 , 0.018627 , 0.020535 , 0.025896 , 0.022879 , 0.010124 , 0.013337 , 0.016429 , 0.013229 , 0.015843 , 0.008383 
 416 , 0.018157 , 0.016127 , 0.025915 , 0.014787 , 0.014222 , 0.02409 , 0.012874 , 0.01215 , 0.030864 , 0.015407 , 0.018811 , 0.020778 , 0.026112 , 0.023064 , 0.010241 , 0.013481 , 0.016587 , 0.013355 , 0.016031 , 0.008465 
 417 , 0.018309 , 0.016293 , 0.026165 , 0.015036 , 0.014428 , 0.024372 , 0.012956 , 0.012293 , 0.031198 , 0.015592 , 0.018951 , 0.020976 , 0.026409 , 0.023304 , 0.010327 , 0.013622 , 0.016761 , 0.013496 , 0.016187 , 0.00856 
 418 , 0.018457 , 0.016451 , 0.026404 , 0.015274 , 0.014624 , 0.02464 , 0.013034 , 0.012435 , 0.031521 , 0.015771 , 0.019086 , 0.021172 , 0.026697 , 0.023535 , 0.010412 , 0.013761 , 0.016931 , 0.013633 , 0.01634 , 0.008657 
 419 , 0.0186 , 0.016602 , 0.026638 , 0.015506 , 0.014817 , 0.0249 , 0.013109 , 0.012574 , 0.031829 , 0.015943 , 0.019217 , 0.021361 , 0.026972 , 0.023758 , 0.010494 , 0.013892 , 0.017094 , 0.013764 , 0.016486 , 0.008748 
 420 , 0.018703 , 0.016794 , 0.026934 , 0.015686 , 0.014954 , 0.025167 , 0.013264 , 0.012756 , 0.032217 , 0.016113 , 0.019371 , 0.02162 , 0.027244 , 0.02396 , 0.010601 , 0.014036 , 0.017294 , 0.013885 , 0.01669 , 0.008791 
 421 , 0.018794 , 0.016986 , 0.027232 , 0.015854 , 0.015082 , 0.025428 , 0.01343 , 0.012935 , 0.032605 , 0.016274 , 0.019522 , 0.021886 , 0.027514 , 0.024162 , 0.010711 , 0.014171 , 0.017497 , 0.014002 , 0.016899 , 0.008829 
 422 , 0.01889 , 0.017176 , 0.02752 , 0.01602 , 0.015204 , 0.025683 , 0.01359 , 0.013114 , 0.032982 , 0.016439 , 0.019671 , 0.022145 , 0.027773 , 0.024357 , 0.010819 , 0.014305 , 0.017691 , 0.014113 , 0.017102 , 0.008865 
 423 , 0.018984 , 0.017346 , 0.027718 , 0.016112 , 0.015326 , 0.025922 , 0.013727 , 0.013222 , 0.033321 , 0.016612 , 0.019827 , 0.022312 , 0.027955 , 0.024539 , 0.01093 , 0.014439 , 0.017859 , 0.014237 , 0.01728 , 0.008971 
 424 , 0.019083 , 0.017502 , 0.027834 , 0.016151 , 0.015445 , 0.026148 , 0.013851 , 0.013272 , 0.033627 , 0.016805 , 0.019984 , 0.022399 , 0.028073 , 0.024717 , 0.011043 , 0.014566 , 0.01801 , 0.014372 , 0.017436 , 0.009135 
 425 , 0.019186 , 0.017659 , 0.027953 , 0.016185 , 0.015564 , 0.026373 , 0.01397 , 0.013318 , 0.033933 , 0.016993 , 0.020141 , 0.022489 , 0.028184 , 0.02489 , 0.011156 , 0.014694 , 0.018156 , 0.014503 , 0.017592 , 0.009296 
 426 , 0.019293 , 0.017825 , 0.028085 , 0.016254 , 0.015691 , 0.026599 , 0.01408 , 0.013384 , 0.034252 , 0.017186 , 0.020293 , 0.022604 , 0.028317 , 0.025054 , 0.01126 , 0.014821 , 0.018302 , 0.01462 , 0.01774 , 0.009434 
 427 , 0.019463 , 0.018038 , 0.028271 , 0.016461 , 0.015874 , 0.026846 , 0.014145 , 0.013544 , 0.034647 , 0.017393 , 0.020417 , 0.022854 , 0.028518 , 0.025189 , 0.011322 , 0.014951 , 0.018446 , 0.014691 , 0.017841 , 0.009458 
 428 , 0.019628 , 0.018248 , 0.028457 , 0.016669 , 0.016057 , 0.02709 , 0.014209 , 0.0137 , 0.035038 , 0.0176 , 0.020541 , 0.023105 , 0.028723 , 0.025327 , 0.011384 , 0.015077 , 0.018589 , 0.014762 , 0.017946 , 0.009477 
 429 , 0.01979 , 0.018458 , 0.028644 , 0.016873 , 0.016236 , 0.027334 , 0.014272 , 0.013857 , 0.03543 , 0.017808 , 0.02067 , 0.023357 , 0.028924 , 0.025461 , 0.01145 , 0.015202 , 0.018733 , 0.014832 , 0.018047 , 0.0095 
 430 , 0.020003 , 0.018684 , 0.029023 , 0.017097 , 0.016469 , 0.027704 , 0.014482 , 0.014095 , 0.035977 , 0.017966 , 0.020963 , 0.023678 , 0.029232 , 0.025725 , 0.011616 , 0.015405 , 0.018994 , 0.014991 , 0.018261 , 0.00962 
 431 , 0.020226 , 0.018917 , 0.029441 , 0.017324 , 0.016713 , 0.028096 , 0.014721 , 0.014349 , 0.036558 , 0.018114 , 0.0213 , 0.024014 , 0.029565 , 0.026021 , 0.01181 , 0.015625 , 0.01928 , 0.015171 , 0.0185 , 0.009757 
 432 , 0.020446 , 0.019144 , 0.029854 , 0.01755 , 0.016952 , 0.028482 , 0.014964 , 0.014598 , 0.037129 , 0.018259 , 0.021628 , 0.024339 , 0.029895 , 0.026308 , 0.011998 , 0.01584 , 0.019561 , 0.015349 , 0.018731 , 0.009899 
 433 , 0.020796 , 0.019475 , 0.030433 , 0.017887 , 0.017275 , 0.029013 , 0.015254 , 0.014892 , 0.037968 , 0.018573 , 0.022019 , 0.02482 , 0.030442 , 0.026785 , 0.012222 , 0.016166 , 0.019964 , 0.01563 , 0.019081 , 0.010102 
 434 , 0.021319 , 0.019944 , 0.031226 , 0.018368 , 0.017704 , 0.029731 , 0.015618 , 0.015248 , 0.039158 , 0.019118 , 0.022487 , 0.025492 , 0.03127 , 0.027506 , 0.012493 , 0.016628 , 0.020526 , 0.016051 , 0.019569 , 0.010388 
 435 , 0.021839 , 0.020409 , 0.032019 , 0.018852 , 0.018134 , 0.030451 , 0.015977 , 0.015599 , 0.040346 , 0.019662 , 0.022954 , 0.026167 , 0.032097 , 0.028226 , 0.012769 , 0.017093 , 0.021087 , 0.016474 , 0.020055 , 0.010676 
 436 , 0.022351 , 0.020875 , 0.032811 , 0.019329 , 0.018566 , 0.031175 , 0.016343 , 0.015956 , 0.041519 , 0.020197 , 0.023425 , 0.026833 , 0.032916 , 0.028936 , 0.013045 , 0.017547 , 0.021643 , 0.016885 , 0.020544 , 0.010957 
 437 , 0.02271 , 0.021349 , 0.033551 , 0.019738 , 0.019026 , 0.031944 , 0.01676 , 0.01631 , 0.042478 , 0.020643 , 0.023948 , 0.027447 , 0.033607 , 0.029514 , 0.013368 , 0.017937 , 0.022132 , 0.017256 , 0.021027 , 0.011148 
 438 , 0.023074 , 0.021823 , 0.034291 , 0.02014 , 0.019488 , 0.032711 , 0.017179 , 0.016668 , 0.043443 , 0.021088 , 0.024471 , 0.028057 , 0.034301 , 0.03009 , 0.013692 , 0.018321 , 0.022626 , 0.017627 , 0.02151 , 0.011342 
 439 , 0.023436 , 0.022295 , 0.035034 , 0.020548 , 0.019948 , 0.033479 , 0.017591 , 0.017023 , 0.044409 , 0.02153 , 0.024991 , 0.02867 , 0.034997 , 0.030671 , 0.014019 , 0.018711 , 0.023117 , 0.017995 , 0.021992 , 0.01154 
 440 , 0.023852 , 0.022725 , 0.035649 , 0.020898 , 0.02031 , 0.03408 , 0.017927 , 0.017323 , 0.045305 , 0.021944 , 0.025475 , 0.029174 , 0.035552 , 0.031169 , 0.014261 , 0.019043 , 0.023583 , 0.018283 , 0.022397 , 0.011737 
 441 , 0.024289 , 0.02313 , 0.036215 , 0.021223 , 0.020627 , 0.034608 , 0.018228 , 0.017599 , 0.046173 , 0.022343 , 0.025945 , 0.029634 , 0.036056 , 0.031634 , 0.014473 , 0.019359 , 0.024032 , 0.018534 , 0.022764 , 0.011931 
 442 , 0.024723 , 0.023543 , 0.036782 , 0.021549 , 0.020939 , 0.035142 , 0.018524 , 0.017881 , 0.047041 , 0.022745 , 0.026412 , 0.030096 , 0.036561 , 0.032096 , 0.014685 , 0.019676 , 0.024485 , 0.018784 , 0.023133 , 0.012131 
 443 , 0.025126 , 0.023942 , 0.037329 , 0.021877 , 0.021277 , 0.035663 , 0.018802 , 0.018174 , 0.0479 , 0.023134 , 0.026843 , 0.030568 , 0.037082 , 0.03256 , 0.014908 , 0.020003 , 0.024901 , 0.019066 , 0.023476 , 0.012327 
 444 , 0.025461 , 0.024332 , 0.037851 , 0.022199 , 0.021643 , 0.036172 , 0.019028 , 0.018494 , 0.048743 , 0.023492 , 0.027197 , 0.03106 , 0.037641 , 0.033017 , 0.015147 , 0.020355 , 0.025262 , 0.019391 , 0.02377 , 0.012504 
 445 , 0.025797 , 0.024719 , 0.038375 , 0.022528 , 0.022012 , 0.036683 , 0.019253 , 0.018812 , 0.049582 , 0.023853 , 0.027552 , 0.03155 , 0.038203 , 0.033477 , 0.015388 , 0.020704 , 0.025625 , 0.019724 , 0.024065 , 0.012686 
 446 , 0.026135 , 0.025109 , 0.038901 , 0.022854 , 0.022384 , 0.037191 , 0.019485 , 0.019132 , 0.050427 , 0.02421 , 0.027909 , 0.032043 , 0.038762 , 0.033939 , 0.01563 , 0.021056 , 0.025984 , 0.020048 , 0.024361 , 0.01287 
 447 , 0.026327 , 0.025289 , 0.039296 , 0.023078 , 0.022553 , 0.037551 , 0.019677 , 0.019344 , 0.05101 , 0.024379 , 0.028188 , 0.032406 , 0.039138 , 0.034185 , 0.015739 , 0.021223 , 0.026292 , 0.020208 , 0.024641 , 0.013009 
 448 , 0.026515 , 0.025465 , 0.039687 , 0.023301 , 0.02272 , 0.037916 , 0.01987 , 0.019559 , 0.051593 , 0.024538 , 0.028474 , 0.032767 , 0.039517 , 0.034426 , 0.015841 , 0.021389 , 0.026603 , 0.020363 , 0.024925 , 0.013149 
 449 , 0.026703 , 0.025642 , 0.040081 , 0.023525 , 0.022888 , 0.038277 , 0.020058 , 0.019769 , 0.052173 , 0.024698 , 0.028755 , 0.033129 , 0.039892 , 0.034674 , 0.015943 , 0.02155 , 0.026909 , 0.020512 , 0.025205 , 0.013289 
 450 , 0.026846 , 0.025776 , 0.040295 , 0.023695 , 0.023015 , 0.038498 , 0.020165 , 0.019852 , 0.052574 , 0.024824 , 0.028879 , 0.033343 , 0.0401 , 0.034803 , 0.016009 , 0.021667 , 0.02707 , 0.020603 , 0.025362 , 0.013367 
 451 , 0.026959 , 0.025877 , 0.0404 , 0.023832 , 0.023117 , 0.038645 , 0.020215 , 0.01986 , 0.052866 , 0.024937 , 0.02891 , 0.033467 , 0.040211 , 0.034868 , 0.016048 , 0.021746 , 0.027148 , 0.020658 , 0.02544 , 0.013406 
 452 , 0.027072 , 0.025985 , 0.040505 , 0.023964 , 0.023213 , 0.038785 , 0.020264 , 0.019862 , 0.053158 , 0.025051 , 0.02894 , 0.033597 , 0.040322 , 0.034932 , 0.016092 , 0.02183 , 0.027232 , 0.020713 , 0.025518 , 0.013439 
 453 , 0.027134 , 0.026065 , 0.040589 , 0.024045 , 0.023289 , 0.038894 , 0.020306 , 0.019869 , 0.053365 , 0.025132 , 0.028954 , 0.033691 , 0.040394 , 0.034972 , 0.016119 , 0.021878 , 0.027288 , 0.020744 , 0.025569 , 0.013461 
 454 , 0.02705 , 0.026091 , 0.040598 , 0.023967 , 0.023273 , 0.038892 , 0.020302 , 0.019867 , 0.05334 , 0.025102 , 0.02892 , 0.033709 , 0.040369 , 0.03495 , 0.016102 , 0.021837 , 0.027291 , 0.020726 , 0.02555 , 0.013431 
 455 , 0.026959 , 0.026115 , 0.040605 , 0.023889 , 0.023256 , 0.038889 , 0.020297 , 0.019863 , 0.053309 , 0.025072 , 0.028893 , 0.033721 , 0.040348 , 0.034928 , 0.01609 , 0.021803 , 0.027299 , 0.020707 , 0.025529 , 0.013406 
 456 , 0.026874 , 0.026144 , 0.040611 , 0.02381 , 0.023244 , 0.038884 , 0.020297 , 0.019859 , 0.053281 , 0.025047 , 0.028858 , 0.033737 , 0.040325 , 0.034904 , 0.016072 , 0.021762 , 0.0273 , 0.020688 , 0.025514 , 0.013381 
 457 , 0.026999 , 0.026086 , 0.040454 , 0.023749 , 0.023203 , 0.03874 , 0.020256 , 0.019785 , 0.053213 , 0.024953 , 0.028835 , 0.0337 , 0.040228 , 0.034822 , 0.016025 , 0.021733 , 0.027225 , 0.020657 , 0.025452 , 0.013369 
 458 , 0.027151 , 0.026022 , 0.040275 , 0.023695 , 0.023163 , 0.038579 , 0.020216 , 0.019706 , 0.053139 , 0.024859 , 0.028807 , 0.033658 , 0.040125 , 0.034735 , 0.015967 , 0.021704 , 0.02714 , 0.020621 , 0.025391 , 0.013361 
 459 , 0.027308 , 0.025958 , 0.040097 , 0.023635 , 0.023122 , 0.038419 , 0.020175 , 0.019627 , 0.053064 , 0.024759 , 0.028778 , 0.033616 , 0.040016 , 0.034648 , 0.015914 , 0.021674 , 0.027054 , 0.02059 , 0.02533 , 0.013348 
 460 , 0.027242 , 0.025876 , 0.039921 , 0.023563 , 0.023075 , 0.038257 , 0.020067 , 0.019568 , 0.052934 , 0.024665 , 0.028694 , 0.033562 , 0.039916 , 0.034514 , 0.015865 , 0.021605 , 0.026955 , 0.020509 , 0.025267 , 0.013294 
 461 , 0.02698 , 0.02577 , 0.039745 , 0.023486 , 0.023024 , 0.038095 , 0.019907 , 0.01953 , 0.05275 , 0.024582 , 0.028561 , 0.033494 , 0.039819 , 0.034344 , 0.015825 , 0.021505 , 0.026849 , 0.020381 , 0.025205 , 0.013205 
 462 , 0.02672 , 0.025669 , 0.039568 , 0.023404 , 0.022972 , 0.037939 , 0.019742 , 0.019492 , 0.052559 , 0.0245 , 0.028423 , 0.033425 , 0.039722 , 0.03418 , 0.015778 , 0.021405 , 0.026748 , 0.020258 , 0.025141 , 0.013116 
 463 , 0.026476 , 0.025556 , 0.039384 , 0.02332 , 0.022897 , 0.037769 , 0.019599 , 0.019447 , 0.052349 , 0.024399 , 0.028278 , 0.033343 , 0.039605 , 0.034009 , 0.015725 , 0.021299 , 0.026629 , 0.020135 , 0.025065 , 0.013026 
 464 , 0.026294 , 0.025396 , 0.039166 , 0.023208 , 0.022691 , 0.037583 , 0.019555 , 0.019375 , 0.052032 , 0.024206 , 0.028089 , 0.033173 , 0.039407 , 0.033829 , 0.015621 , 0.021193 , 0.026434 , 0.020026 , 0.024908 , 0.012945 
 465 , 0.026117 , 0.02523 , 0.038952 , 0.023089 , 0.022482 , 0.037391 , 0.019515 , 0.019303 , 0.05171 , 0.02402 , 0.027907 , 0.033014 , 0.039203 , 0.03365 , 0.015517 , 0.021082 , 0.026245 , 0.019922 , 0.024756 , 0.012863 
 466 , 0.025935 , 0.025065 , 0.038733 , 0.022976 , 0.022278 , 0.037198 , 0.019469 , 0.019231 , 0.051388 , 0.023829 , 0.027719 , 0.032849 , 0.038999 , 0.03347 , 0.015408 , 0.020971 , 0.026051 , 0.019813 , 0.024605 , 0.012782 
 467 , 0.025851 , 0.025002 , 0.038558 , 0.022818 , 0.022196 , 0.037031 , 0.019384 , 0.01907 , 0.051128 , 0.023756 , 0.027554 , 0.032692 , 0.038801 , 0.033271 , 0.015343 , 0.020839 , 0.025867 , 0.019737 , 0.024483 , 0.012702 
 468 , 0.025787 , 0.024958 , 0.038387 , 0.022652 , 0.022136 , 0.036861 , 0.019287 , 0.018892 , 0.050882 , 0.023712 , 0.02739 , 0.032534 , 0.038601 , 0.033067 , 0.015284 , 0.020709 , 0.025688 , 0.019666 , 0.024371 , 0.012622 
 469 , 0.025718 , 0.024914 , 0.038221 , 0.022487 , 0.022082 , 0.036696 , 0.01919 , 0.018714 , 0.050632 , 0.023662 , 0.027232 , 0.032382 , 0.038401 , 0.032863 , 0.015226 , 0.020573 , 0.025504 , 0.0196 , 0.024252 , 0.012542 
 470 , 0.025676 , 0.024913 , 0.038108 , 0.022406 , 0.022068 , 0.036609 , 0.019119 , 0.018623 , 0.050513 , 0.023621 , 0.027137 , 0.032331 , 0.038332 , 0.032761 , 0.01519 , 0.020482 , 0.025398 , 0.01955 , 0.024194 , 0.012514 
 471 , 0.025653 , 0.024966 , 0.038062 , 0.022416 , 0.022105 , 0.036618 , 0.01908 , 0.018655 , 0.050537 , 0.023587 , 0.027124 , 0.0324 , 0.038422 , 0.032781 , 0.015173 , 0.020448 , 0.02538 , 0.019533 , 0.024192 , 0.012551 
 472 , 0.025635 , 0.025025 , 0.038017 , 0.022431 , 0.022142 , 0.036627 , 0.019047 , 0.018687 , 0.050562 , 0.023553 , 0.027112 , 0.032475 , 0.038513 , 0.032802 , 0.015161 , 0.020414 , 0.025363 , 0.019521 , 0.024196 , 0.012589 
 473 , 0.025634 , 0.025073 , 0.037977 , 0.022446 , 0.022179 , 0.036642 , 0.019019 , 0.018713 , 0.050598 , 0.023531 , 0.027111 , 0.032549 , 0.038604 , 0.032822 , 0.015155 , 0.020381 , 0.025356 , 0.019509 , 0.024206 , 0.012621 
 474 , 0.025797 , 0.025103 , 0.038034 , 0.022464 , 0.022218 , 0.036657 , 0.019083 , 0.01876 , 0.050725 , 0.023562 , 0.027261 , 0.032675 , 0.038717 , 0.032904 , 0.015204 , 0.020437 , 0.025442 , 0.019563 , 0.024305 , 0.012625 
 475 , 0.025961 , 0.025129 , 0.03809 , 0.022483 , 0.022258 , 0.036677 , 0.019152 , 0.018801 , 0.050849 , 0.023595 , 0.027408 , 0.032798 , 0.03883 , 0.032985 , 0.015251 , 0.020489 , 0.025529 , 0.019623 , 0.024406 , 0.012627 
 476 , 0.026121 , 0.025154 , 0.038141 , 0.022507 , 0.022303 , 0.036702 , 0.019216 , 0.018848 , 0.050979 , 0.023627 , 0.027555 , 0.032928 , 0.038943 , 0.033065 , 0.015299 , 0.02054 , 0.02561 , 0.019683 , 0.024501 , 0.012629 
 477 , 0.02617 , 0.025179 , 0.038173 , 0.022569 , 0.022327 , 0.036758 , 0.019183 , 0.018853 , 0.05109 , 0.023632 , 0.027552 , 0.033053 , 0.039054 , 0.03313 , 0.015312 , 0.020548 , 0.025641 , 0.019728 , 0.02454 , 0.01262 
 478 , 0.026165 , 0.0252 , 0.038197 , 0.022651 , 0.022342 , 0.036828 , 0.019104 , 0.01885 , 0.051199 , 0.023633 , 0.0275 , 0.033182 , 0.039162 , 0.033176 , 0.015314 , 0.020549 , 0.025652 , 0.019771 , 0.024554 , 0.0126 
 479 , 0.026165 , 0.02522 , 0.03822 , 0.022727 , 0.022357 , 0.036904 , 0.01903 , 0.018847 , 0.051302 , 0.023634 , 0.027442 , 0.033306 , 0.039264 , 0.033229 , 0.015321 , 0.020544 , 0.025662 , 0.01982 , 0.024573 , 0.01258 
 480 , 0.026145 , 0.025221 , 0.038219 , 0.022737 , 0.022344 , 0.036935 , 0.01899 , 0.01883 , 0.0513 , 0.0236 , 0.027396 , 0.033361 , 0.039303 , 0.033239 , 0.015294 , 0.020512 , 0.025642 , 0.019832 , 0.024568 , 0.012533 
 481 , 0.026089 , 0.025196 , 0.038174 , 0.022624 , 0.022277 , 0.036888 , 0.01901 , 0.018789 , 0.051103 , 0.023507 , 0.027359 , 0.033291 , 0.039212 , 0.033169 , 0.01523 , 0.02045 , 0.025576 , 0.019793 , 0.024533 , 0.012454 
 482 , 0.026039 , 0.025175 , 0.03814 , 0.022512 , 0.022209 , 0.036841 , 0.019029 , 0.018748 , 0.050906 , 0.023409 , 0.027321 , 0.033226 , 0.039119 , 0.033105 , 0.01516 , 0.020382 , 0.025511 , 0.019755 , 0.024498 , 0.01237 
 483 , 0.025983 , 0.025149 , 0.0381 , 0.0224 , 0.022148 , 0.036794 , 0.019047 , 0.018707 , 0.050716 , 0.023316 , 0.027284 , 0.033156 , 0.039033 , 0.03304 , 0.015091 , 0.020315 , 0.025446 , 0.019722 , 0.024463 , 0.012287 
 484 , 0.025988 , 0.025195 , 0.037997 , 0.022373 , 0.022121 , 0.036701 , 0.019009 , 0.01861 , 0.050608 , 0.023352 , 0.027218 , 0.033119 , 0.038992 , 0.032988 , 0.015105 , 0.020267 , 0.025381 , 0.019682 , 0.024445 , 0.012354 
