JUN18MAT200005.spu,JUN18MAT200004.spu,JUN18MAT200003.spu,
Wavelength,JUN18MAT200007.spu,JUN18MAT200008.spu,JUN18MAT200009.spu,JUN18MAT200010.spu,JUN18MAT200011.spu,JUN18MAT200012.spu,JUN18MAT200013.spu,JUN18MAT200014.spu,JUN18MAT200015.spu,JUN18MAT200016.spu,JUN18MAT200017.spu,JUN18MAT200018.spu,JUN18MAT200019.spu,JUN18MAT200020.spu,JUN18MAT200021.spu,JUN18MAT200022.spu,JUN18MAT200023.spu,JUN18MAT200024.spu,JUN18MAT200025.spu,JUN18MAT200026.spu,JUN18MAT200027.spu,JUN18MAT200028.spu,JUN18MAT200029.spu,JUN18MAT200030.spu,JUN18MAT200006.spu
  (nm),6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 ,6/18/2016 
  time  ,21:38 PM,21:48 PM,21:56 PM,22:06 PM,23:24 PM,23:35 PM,23:44 PM,23:53 PM,24:03 PM,25:02 PM,25:10 PM,25:18 PM,25:25 PM,25:31 PM,25:48 PM,25:57 PM,26:06 PM,26:14 PM,26:21 PM,27:14 PM,27:24 PM,27:33 PM,27:42 PM,27:55 PM,21:27 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 512 , 0.049938 , 0.056518 , 0.055693 , 0.062913 , 0.045592 , 0.041511 , 0.05906 , 0.071383 , 0.049698 , 0.08077 , 0.085756 , 0.104739 , 0.108106 , 0.100331 , 0.06953 , 0.066982 , 0.055478 , 0.055176 , 0.059159 , 0.057195 , 0.051772 , 0.064298 , 0.047316 , 0.082469 , 0.04257 
 513 , 0.050194 , 0.056835 , 0.055948 , 0.063532 , 0.046078 , 0.042277 , 0.059712 , 0.071948 , 0.050354 , 0.081116 , 0.086137 , 0.105082 , 0.108464 , 0.100664 , 0.070605 , 0.067925 , 0.056151 , 0.055874 , 0.059996 , 0.057839 , 0.052713 , 0.065177 , 0.048284 , 0.083136 , 0.04325 
 514 , 0.050411 , 0.057127 , 0.05611 , 0.064146 , 0.046569 , 0.043177 , 0.060359 , 0.072508 , 0.05104 , 0.081352 , 0.086446 , 0.105349 , 0.108747 , 0.100909 , 0.071731 , 0.068956 , 0.056868 , 0.05664 , 0.06092 , 0.058552 , 0.053772 , 0.066144 , 0.049326 , 0.083782 , 0.04396 
 515 , 0.050623 , 0.05742 , 0.056247 , 0.064761 , 0.047061 , 0.044122 , 0.061007 , 0.07307 , 0.051728 , 0.081553 , 0.086739 , 0.105593 , 0.109 , 0.101129 , 0.072867 , 0.070014 , 0.057593 , 0.057426 , 0.061865 , 0.059285 , 0.054858 , 0.067125 , 0.050376 , 0.08443 , 0.044678 
 516 , 0.050836 , 0.057708 , 0.056385 , 0.065371 , 0.047561 , 0.045058 , 0.061657 , 0.073627 , 0.052418 , 0.081754 , 0.087032 , 0.105837 , 0.109255 , 0.101344 , 0.074011 , 0.071069 , 0.05832 , 0.058209 , 0.062813 , 0.060019 , 0.055947 , 0.068103 , 0.051435 , 0.085079 , 0.045391 
 517 , 0.051163 , 0.058116 , 0.05663 , 0.066159 , 0.048191 , 0.046147 , 0.062463 , 0.074339 , 0.053243 , 0.08214 , 0.087515 , 0.106332 , 0.109731 , 0.101787 , 0.075398 , 0.072345 , 0.059187 , 0.059156 , 0.063943 , 0.060909 , 0.057194 , 0.069268 , 0.05268 , 0.085961 , 0.04624 
 518 , 0.051616 , 0.058685 , 0.057022 , 0.06715 , 0.048987 , 0.047405 , 0.063475 , 0.075247 , 0.054238 , 0.082759 , 0.08824 , 0.107131 , 0.1105 , 0.102509 , 0.077097 , 0.073889 , 0.06023 , 0.060317 , 0.065275 , 0.061986 , 0.058648 , 0.070669 , 0.054163 , 0.087125 , 0.047256 
 519 , 0.052077 , 0.059251 , 0.057409 , 0.068147 , 0.049784 , 0.048669 , 0.064488 , 0.076154 , 0.055235 , 0.083378 , 0.08896 , 0.107925 , 0.111265 , 0.103226 , 0.078798 , 0.075434 , 0.061268 , 0.061475 , 0.066606 , 0.063066 , 0.060103 , 0.072063 , 0.055648 , 0.08829 , 0.048274 
 520 , 0.052553 , 0.059838 , 0.057821 , 0.069165 , 0.050606 , 0.049956 , 0.065529 , 0.077099 , 0.056252 , 0.084032 , 0.08971 , 0.108761 , 0.112063 , 0.103978 , 0.080534 , 0.077017 , 0.062346 , 0.062661 , 0.067974 , 0.064174 , 0.061584 , 0.073495 , 0.05716 , 0.089496 , 0.04932 
 521 , 0.053216 , 0.060632 , 0.058457 , 0.070351 , 0.051639 , 0.051467 , 0.066846 , 0.078352 , 0.057516 , 0.084947 , 0.090722 , 0.109924 , 0.113218 , 0.105071 , 0.082588 , 0.078899 , 0.063691 , 0.064092 , 0.069645 , 0.065542 , 0.063335 , 0.075222 , 0.058921 , 0.091053 , 0.05057 
 522 , 0.053879 , 0.06142 , 0.059101 , 0.071535 , 0.052672 , 0.05298 , 0.068157 , 0.079602 , 0.058773 , 0.085858 , 0.091728 , 0.111079 , 0.114361 , 0.106166 , 0.084644 , 0.080784 , 0.065042 , 0.065517 , 0.071317 , 0.066911 , 0.065087 , 0.076956 , 0.060681 , 0.092614 , 0.051818 
 523 , 0.054539 , 0.062211 , 0.05974 , 0.072723 , 0.053702 , 0.054494 , 0.069467 , 0.080855 , 0.060032 , 0.086776 , 0.092736 , 0.112236 , 0.115511 , 0.107262 , 0.086698 , 0.082671 , 0.066394 , 0.066951 , 0.072995 , 0.068274 , 0.066841 , 0.078683 , 0.062444 , 0.094169 , 0.053067 
 524 , 0.055215 , 0.063002 , 0.060356 , 0.073991 , 0.054744 , 0.056047 , 0.070795 , 0.082112 , 0.061332 , 0.087738 , 0.093796 , 0.11345 , 0.116731 , 0.108407 , 0.088812 , 0.084575 , 0.067737 , 0.068412 , 0.074686 , 0.069682 , 0.068615 , 0.080416 , 0.06422 , 0.095761 , 0.054351 
 525 , 0.055895 , 0.063801 , 0.060962 , 0.075292 , 0.055796 , 0.057622 , 0.072136 , 0.083376 , 0.062649 , 0.088721 , 0.09488 , 0.114694 , 0.117995 , 0.109574 , 0.090938 , 0.086492 , 0.069086 , 0.069887 , 0.076383 , 0.071111 , 0.070409 , 0.082152 , 0.066003 , 0.097368 , 0.055644 
 526 , 0.05657 , 0.064595 , 0.061575 , 0.076596 , 0.056837 , 0.059189 , 0.073476 , 0.084635 , 0.06396 , 0.089706 , 0.095967 , 0.11594 , 0.119254 , 0.110741 , 0.093067 , 0.08841 , 0.070435 , 0.071357 , 0.078086 , 0.07254 , 0.072199 , 0.083886 , 0.067789 , 0.098974 , 0.056938 
 527 , 0.057241 , 0.065386 , 0.062174 , 0.077864 , 0.057875 , 0.060723 , 0.074827 , 0.085881 , 0.065244 , 0.090679 , 0.097043 , 0.117167 , 0.120494 , 0.111896 , 0.095153 , 0.090308 , 0.07177 , 0.072816 , 0.079767 , 0.07395 , 0.073957 , 0.085598 , 0.069536 , 0.100572 , 0.058192 
 528 , 0.057901 , 0.066164 , 0.062758 , 0.079074 , 0.058888 , 0.062179 , 0.076186 , 0.08712 , 0.066471 , 0.091616 , 0.098075 , 0.118349 , 0.121701 , 0.113008 , 0.097175 , 0.092175 , 0.073079 , 0.074251 , 0.081418 , 0.075327 , 0.075668 , 0.08727 , 0.071226 , 0.102162 , 0.059386 
 529 , 0.058563 , 0.066946 , 0.063342 , 0.080294 , 0.059904 , 0.063638 , 0.077543 , 0.08836 , 0.067695 , 0.092548 , 0.099102 , 0.119526 , 0.122909 , 0.114128 , 0.099205 , 0.094041 , 0.074393 , 0.075686 , 0.083072 , 0.076704 , 0.077378 , 0.088945 , 0.072922 , 0.103751 , 0.060578 
 530 , 0.05922 , 0.06773 , 0.063926 , 0.081501 , 0.060921 , 0.065092 , 0.078898 , 0.089601 , 0.068917 , 0.093481 , 0.100137 , 0.120703 , 0.124118 , 0.115241 , 0.10122 , 0.095896 , 0.075705 , 0.077114 , 0.084721 , 0.078079 , 0.079085 , 0.090614 , 0.074608 , 0.105336 , 0.061761 
 531 , 0.059819 , 0.068441 , 0.064487 , 0.082579 , 0.061834 , 0.066383 , 0.080136 , 0.090788 , 0.070065 , 0.094337 , 0.101118 , 0.121807 , 0.125215 , 0.116257 , 0.103106 , 0.097563 , 0.076903 , 0.078435 , 0.086176 , 0.079331 , 0.080619 , 0.09209 , 0.076133 , 0.106822 , 0.062779 
 532 , 0.060417 , 0.069165 , 0.065045 , 0.083655 , 0.062752 , 0.067669 , 0.08137 , 0.091973 , 0.071218 , 0.095197 , 0.102096 , 0.122908 , 0.126315 , 0.117271 , 0.104996 , 0.099232 , 0.078096 , 0.079761 , 0.087627 , 0.080594 , 0.082167 , 0.093581 , 0.077666 , 0.108326 , 0.063803 
 533 , 0.061017 , 0.069884 , 0.065604 , 0.084739 , 0.06367 , 0.068953 , 0.082605 , 0.093158 , 0.072373 , 0.096059 , 0.103084 , 0.124011 , 0.127417 , 0.118287 , 0.106889 , 0.100901 , 0.079292 , 0.081084 , 0.089083 , 0.081859 , 0.083715 , 0.095071 , 0.079192 , 0.109825 , 0.064822 
 534 , 0.06146 , 0.070424 , 0.065992 , 0.085603 , 0.064417 , 0.069973 , 0.083634 , 0.094123 , 0.073303 , 0.096751 , 0.103832 , 0.124861 , 0.128269 , 0.11909 , 0.108386 , 0.102257 , 0.080283 , 0.082181 , 0.090264 , 0.08289 , 0.084987 , 0.0963 , 0.080462 , 0.111042 , 0.065692 
 535 , 0.061842 , 0.070883 , 0.066312 , 0.086372 , 0.065103 , 0.070861 , 0.084566 , 0.094988 , 0.074136 , 0.097356 , 0.104482 , 0.125585 , 0.128997 , 0.119784 , 0.109693 , 0.103481 , 0.081175 , 0.083176 , 0.091324 , 0.083795 , 0.086127 , 0.097399 , 0.0816 , 0.112118 , 0.066499 
 536 , 0.062218 , 0.071335 , 0.066632 , 0.087137 , 0.065778 , 0.071755 , 0.085495 , 0.095849 , 0.074967 , 0.097969 , 0.105125 , 0.126318 , 0.129726 , 0.120479 , 0.111007 , 0.104698 , 0.082065 , 0.084164 , 0.092383 , 0.084706 , 0.087268 , 0.098497 , 0.082738 , 0.113193 , 0.067312 
 537 , 0.062583 , 0.071776 , 0.066947 , 0.087856 , 0.066416 , 0.07259 , 0.086394 , 0.0967 , 0.075783 , 0.098547 , 0.105748 , 0.127035 , 0.130424 , 0.121151 , 0.112264 , 0.105842 , 0.082896 , 0.085107 , 0.093384 , 0.08558 , 0.088358 , 0.099551 , 0.08382 , 0.114228 , 0.068045 
 538 , 0.062903 , 0.072179 , 0.067256 , 0.088467 , 0.066949 , 0.073326 , 0.087254 , 0.097531 , 0.076561 , 0.099087 , 0.106369 , 0.127741 , 0.131101 , 0.121803 , 0.113432 , 0.106829 , 0.083646 , 0.085976 , 0.094303 , 0.086407 , 0.089358 , 0.100533 , 0.084822 , 0.115214 , 0.068651 
 539 , 0.063223 , 0.07259 , 0.067565 , 0.08908 , 0.067485 , 0.074057 , 0.088111 , 0.098366 , 0.077343 , 0.099635 , 0.106985 , 0.128448 , 0.131778 , 0.122455 , 0.114599 , 0.107829 , 0.084385 , 0.08685 , 0.095219 , 0.087239 , 0.090356 , 0.10152 , 0.085823 , 0.116198 , 0.069252 
 540 , 0.063543 , 0.072994 , 0.067875 , 0.089694 , 0.068015 , 0.074792 , 0.088965 , 0.099197 , 0.078121 , 0.100177 , 0.107609 , 0.129156 , 0.132456 , 0.123108 , 0.115771 , 0.108817 , 0.085127 , 0.087712 , 0.09614 , 0.088066 , 0.091359 , 0.102512 , 0.086829 , 0.117186 , 0.069856 
 541 , 0.063853 , 0.073333 , 0.068197 , 0.090308 , 0.06856 , 0.075442 , 0.089812 , 0.100046 , 0.078801 , 0.100764 , 0.108223 , 0.129845 , 0.133138 , 0.12374 , 0.116866 , 0.109792 , 0.085868 , 0.08851 , 0.096997 , 0.088828 , 0.092254 , 0.103376 , 0.087703 , 0.118117 , 0.070439 
 542 , 0.064161 , 0.073669 , 0.06851 , 0.090916 , 0.069098 , 0.076093 , 0.090663 , 0.100899 , 0.079468 , 0.101353 , 0.108839 , 0.130531 , 0.133824 , 0.124376 , 0.117968 , 0.110764 , 0.086604 , 0.089303 , 0.097859 , 0.089585 , 0.093139 , 0.10423 , 0.088567 , 0.119038 , 0.071015 
 543 , 0.06447 , 0.074006 , 0.068831 , 0.091526 , 0.069638 , 0.076747 , 0.091511 , 0.101757 , 0.080145 , 0.101936 , 0.109456 , 0.13121 , 0.134503 , 0.125012 , 0.119067 , 0.111734 , 0.087337 , 0.0901 , 0.09871 , 0.090346 , 0.094028 , 0.105088 , 0.089435 , 0.119956 , 0.071594 
 544 , 0.064814 , 0.074425 , 0.06918 , 0.09213 , 0.070178 , 0.077381 , 0.092363 , 0.102634 , 0.080824 , 0.102559 , 0.110121 , 0.131991 , 0.135262 , 0.125726 , 0.120145 , 0.112702 , 0.088064 , 0.090938 , 0.099595 , 0.09114 , 0.094929 , 0.105965 , 0.090322 , 0.120925 , 0.072151 
 545 , 0.065178 , 0.074888 , 0.06955 , 0.092749 , 0.070734 , 0.078017 , 0.093224 , 0.103538 , 0.08153 , 0.103214 , 0.110843 , 0.132843 , 0.136093 , 0.126518 , 0.121233 , 0.113693 , 0.088806 , 0.091822 , 0.100507 , 0.09198 , 0.095855 , 0.106878 , 0.091234 , 0.121941 , 0.072702 
 546 , 0.065542 , 0.075353 , 0.069921 , 0.093362 , 0.071285 , 0.078649 , 0.094089 , 0.104438 , 0.082232 , 0.10387 , 0.11156 , 0.13369 , 0.136925 , 0.127303 , 0.122318 , 0.114681 , 0.089543 , 0.092703 , 0.101415 , 0.092809 , 0.096786 , 0.107794 , 0.09215 , 0.122962 , 0.073247 
 547 , 0.065878 , 0.075775 , 0.070256 , 0.093918 , 0.071801 , 0.079217 , 0.094892 , 0.105285 , 0.082917 , 0.104485 , 0.112243 , 0.134482 , 0.137695 , 0.128033 , 0.123321 , 0.115593 , 0.090233 , 0.093514 , 0.102247 , 0.093583 , 0.097656 , 0.108657 , 0.093004 , 0.123922 , 0.073758 
 548 , 0.066167 , 0.076089 , 0.070486 , 0.094327 , 0.072198 , 0.07962 , 0.095543 , 0.105992 , 0.083549 , 0.104968 , 0.112772 , 0.135078 , 0.138265 , 0.128588 , 0.124086 , 0.116273 , 0.090758 , 0.094106 , 0.10282 , 0.094167 , 0.09831 , 0.10934 , 0.093655 , 0.124659 , 0.07417 
 549 , 0.066453 , 0.076407 , 0.070713 , 0.094734 , 0.072601 , 0.080022 , 0.096192 , 0.106698 , 0.084189 , 0.105455 , 0.113306 , 0.135677 , 0.138824 , 0.129138 , 0.124848 , 0.116959 , 0.09128 , 0.094703 , 0.103398 , 0.094749 , 0.098962 , 0.110021 , 0.094304 , 0.125393 , 0.074581 
 550 , 0.066732 , 0.076718 , 0.070939 , 0.09514 , 0.072997 , 0.080424 , 0.096843 , 0.107407 , 0.084816 , 0.105935 , 0.113833 , 0.136269 , 0.13939 , 0.129689 , 0.125614 , 0.117647 , 0.091804 , 0.095295 , 0.10397 , 0.095333 , 0.099625 , 0.110704 , 0.094956 , 0.12613 , 0.074992 
 551 , 0.066892 , 0.076895 , 0.071071 , 0.095372 , 0.073211 , 0.080665 , 0.097318 , 0.107978 , 0.085207 , 0.106294 , 0.114204 , 0.136712 , 0.139825 , 0.130077 , 0.126107 , 0.118066 , 0.092159 , 0.095719 , 0.104402 , 0.095727 , 0.100076 , 0.111106 , 0.095372 , 0.126617 , 0.075181 
 552 , 0.067035 , 0.07707 , 0.071205 , 0.095592 , 0.07341 , 0.080892 , 0.097782 , 0.108544 , 0.085581 , 0.106649 , 0.114572 , 0.137149 , 0.140267 , 0.130456 , 0.12658 , 0.118471 , 0.092498 , 0.096142 , 0.104823 , 0.096119 , 0.100505 , 0.111492 , 0.095778 , 0.127083 , 0.075344 
 553 , 0.067185 , 0.077244 , 0.071331 , 0.095806 , 0.07361 , 0.081119 , 0.098247 , 0.109112 , 0.085963 , 0.107004 , 0.11494 , 0.137578 , 0.140702 , 0.130828 , 0.127054 , 0.118877 , 0.092845 , 0.096565 , 0.105253 , 0.096503 , 0.100944 , 0.111879 , 0.096185 , 0.127558 , 0.075516 
 554 , 0.067224 , 0.077296 , 0.07136 , 0.095847 , 0.07368 , 0.081128 , 0.098509 , 0.109496 , 0.086133 , 0.107191 , 0.115105 , 0.137793 , 0.140873 , 0.13098 , 0.127225 , 0.119008 , 0.092969 , 0.09674 , 0.105391 , 0.096678 , 0.101139 , 0.112033 , 0.096359 , 0.127776 , 0.075511 
 555 , 0.067189 , 0.07724 , 0.071323 , 0.095746 , 0.07365 , 0.080956 , 0.0986 , 0.109737 , 0.086136 , 0.10724 , 0.115097 , 0.137821 , 0.140815 , 0.130926 , 0.127134 , 0.118905 , 0.092915 , 0.096715 , 0.105293 , 0.096653 , 0.101144 , 0.111987 , 0.096328 , 0.127762 , 0.075371 
 556 , 0.067146 , 0.077193 , 0.071286 , 0.095645 , 0.073619 , 0.08079 , 0.098691 , 0.109971 , 0.08614 , 0.107281 , 0.11508 , 0.137842 , 0.140757 , 0.13088 , 0.127043 , 0.118802 , 0.092854 , 0.096683 , 0.105188 , 0.096637 , 0.101149 , 0.111933 , 0.096296 , 0.127748 , 0.07524 
 557 , 0.067108 , 0.077136 , 0.071239 , 0.095502 , 0.073556 , 0.080577 , 0.098756 , 0.110194 , 0.086125 , 0.107335 , 0.115076 , 0.137836 , 0.140695 , 0.13083 , 0.126909 , 0.118656 , 0.092774 , 0.096617 , 0.105056 , 0.096594 , 0.101112 , 0.111852 , 0.096214 , 0.127692 , 0.075082 
 558 , 0.067068 , 0.077052 , 0.071159 , 0.095235 , 0.073402 , 0.080231 , 0.098754 , 0.110362 , 0.086062 , 0.107385 , 0.115087 , 0.137755 , 0.140663 , 0.130795 , 0.126634 , 0.118359 , 0.092613 , 0.096449 , 0.104825 , 0.096488 , 0.100849 , 0.1117 , 0.095977 , 0.127539 , 0.074833 
 559 , 0.067025 , 0.076972 , 0.071076 , 0.094969 , 0.073245 , 0.079897 , 0.09875 , 0.110527 , 0.086009 , 0.107448 , 0.115103 , 0.137676 , 0.140632 , 0.130769 , 0.126355 , 0.118059 , 0.092461 , 0.096289 , 0.1046 , 0.096389 , 0.100579 , 0.111546 , 0.095733 , 0.127381 , 0.07458 
 560 , 0.066988 , 0.076891 , 0.071 , 0.094703 , 0.073087 , 0.079556 , 0.098754 , 0.110697 , 0.085947 , 0.107501 , 0.115117 , 0.137596 , 0.140599 , 0.130734 , 0.126083 , 0.117759 , 0.0923 , 0.096128 , 0.104375 , 0.096289 , 0.100309 , 0.11139 , 0.095496 , 0.127231 , 0.074335 
 561 , 0.066999 , 0.076792 , 0.070947 , 0.094435 , 0.072883 , 0.079135 , 0.098682 , 0.110857 , 0.085802 , 0.107569 , 0.115119 , 0.13767 , 0.140589 , 0.13075 , 0.125665 , 0.117385 , 0.092123 , 0.095887 , 0.104021 , 0.096086 , 0.099957 , 0.111118 , 0.095172 , 0.127017 , 0.074035 
 562 , 0.067027 , 0.076684 , 0.070902 , 0.094166 , 0.072663 , 0.078698 , 0.098592 , 0.111013 , 0.085636 , 0.107621 , 0.11511 , 0.137738 , 0.140564 , 0.130754 , 0.12521 , 0.116978 , 0.09193 , 0.095621 , 0.103639 , 0.095851 , 0.099611 , 0.110814 , 0.094825 , 0.126772 , 0.07372 
 563 , 0.067046 , 0.076574 , 0.070856 , 0.093897 , 0.072444 , 0.078254 , 0.098508 , 0.111174 , 0.085476 , 0.10767 , 0.115098 , 0.137811 , 0.140536 , 0.130756 , 0.124756 , 0.116571 , 0.091736 , 0.095355 , 0.103257 , 0.095607 , 0.099256 , 0.110502 , 0.09447 , 0.126519 , 0.073414 
 564 , 0.066948 , 0.07645 , 0.070774 , 0.093552 , 0.072167 , 0.077728 , 0.098337 , 0.111293 , 0.085221 , 0.107679 , 0.115021 , 0.13776 , 0.140446 , 0.1307 , 0.124173 , 0.116032 , 0.091429 , 0.094997 , 0.10278 , 0.095286 , 0.098793 , 0.11006 , 0.094001 , 0.126166 , 0.072996 
 565 , 0.066752 , 0.076293 , 0.070664 , 0.093144 , 0.071837 , 0.077126 , 0.098092 , 0.111387 , 0.084904 , 0.107649 , 0.11489 , 0.137597 , 0.140283 , 0.130591 , 0.123478 , 0.115382 , 0.091018 , 0.094574 , 0.102224 , 0.094899 , 0.098236 , 0.109503 , 0.093416 , 0.125725 , 0.072495 
 566 , 0.066547 , 0.076134 , 0.07055 , 0.092743 , 0.071514 , 0.076526 , 0.097853 , 0.111473 , 0.084585 , 0.107613 , 0.114762 , 0.137444 , 0.14013 , 0.130475 , 0.122777 , 0.114732 , 0.090606 , 0.09415 , 0.10166 , 0.094511 , 0.097679 , 0.108937 , 0.092833 , 0.125275 , 0.071988 
 567 , 0.066356 , 0.075974 , 0.070435 , 0.092312 , 0.071206 , 0.075899 , 0.097604 , 0.111554 , 0.084259 , 0.10758 , 0.11463 , 0.137286 , 0.139965 , 0.130355 , 0.122062 , 0.114069 , 0.090187 , 0.093712 , 0.101084 , 0.094101 , 0.097095 , 0.108366 , 0.092222 , 0.124817 , 0.071476 
 568 , 0.066227 , 0.075809 , 0.070308 , 0.091798 , 0.070999 , 0.07514 , 0.097307 , 0.111565 , 0.083896 , 0.107528 , 0.114479 , 0.137136 , 0.139783 , 0.130178 , 0.121236 , 0.113334 , 0.089739 , 0.093166 , 0.100421 , 0.093605 , 0.096392 , 0.107721 , 0.091471 , 0.124284 , 0.07094 
 569 , 0.06609 , 0.075648 , 0.070171 , 0.091288 , 0.070799 , 0.074386 , 0.097016 , 0.111579 , 0.083538 , 0.107482 , 0.114325 , 0.136984 , 0.139597 , 0.130002 , 0.120407 , 0.112597 , 0.089296 , 0.092624 , 0.099754 , 0.093112 , 0.095688 , 0.107076 , 0.090713 , 0.123735 , 0.0704 
 570 , 0.065955 , 0.075482 , 0.070037 , 0.090783 , 0.070586 , 0.073628 , 0.096719 , 0.111596 , 0.083176 , 0.107433 , 0.114168 , 0.136827 , 0.139407 , 0.129821 , 0.119576 , 0.111859 , 0.088849 , 0.09208 , 0.099093 , 0.092615 , 0.094982 , 0.106436 , 0.089962 , 0.123189 , 0.069854 
 571 , 0.065798 , 0.075266 , 0.069849 , 0.090245 , 0.070089 , 0.072932 , 0.096382 , 0.111579 , 0.082821 , 0.107369 , 0.113986 , 0.136621 , 0.139188 , 0.129619 , 0.11869 , 0.111084 , 0.088354 , 0.091517 , 0.098403 , 0.092128 , 0.094222 , 0.105755 , 0.089249 , 0.12261 , 0.069318 
 572 , 0.065637 , 0.07504 , 0.069654 , 0.089706 , 0.069538 , 0.072257 , 0.096044 , 0.111561 , 0.082467 , 0.107321 , 0.113818 , 0.13643 , 0.138975 , 0.129436 , 0.117813 , 0.110321 , 0.08786 , 0.090975 , 0.097724 , 0.091653 , 0.09347 , 0.105079 , 0.08856 , 0.122045 , 0.068774 
 573 , 0.065477 , 0.074807 , 0.069452 , 0.089164 , 0.068987 , 0.071575 , 0.095699 , 0.111549 , 0.082121 , 0.107267 , 0.113651 , 0.136237 , 0.138768 , 0.129252 , 0.11694 , 0.109555 , 0.087369 , 0.090429 , 0.09705 , 0.09118 , 0.092724 , 0.104407 , 0.08787 , 0.12148 , 0.068237 
 574 , 0.06531 , 0.074569 , 0.069266 , 0.088649 , 0.068521 , 0.070896 , 0.095384 , 0.111513 , 0.08175 , 0.107174 , 0.113469 , 0.136021 , 0.138517 , 0.129059 , 0.116085 , 0.108783 , 0.086876 , 0.089889 , 0.096383 , 0.09069 , 0.092002 , 0.103728 , 0.087138 , 0.120899 , 0.067699 
 575 , 0.065135 , 0.074319 , 0.069094 , 0.088171 , 0.068152 , 0.070219 , 0.095083 , 0.11146 , 0.081357 , 0.107044 , 0.113253 , 0.135797 , 0.138223 , 0.128871 , 0.115265 , 0.108022 , 0.086406 , 0.089367 , 0.095737 , 0.090189 , 0.091307 , 0.103057 , 0.086378 , 0.120285 , 0.067167 
 576 , 0.064962 , 0.074063 , 0.068923 , 0.08769 , 0.067787 , 0.069537 , 0.094783 , 0.111408 , 0.08096 , 0.10691 , 0.11304 , 0.135566 , 0.13793 , 0.128683 , 0.114442 , 0.107252 , 0.085933 , 0.088848 , 0.095089 , 0.089685 , 0.090605 , 0.102384 , 0.085619 , 0.119666 , 0.066629 
 577 , 0.064774 , 0.073807 , 0.068737 , 0.087203 , 0.067409 , 0.068855 , 0.094471 , 0.111339 , 0.080557 , 0.106761 , 0.112799 , 0.135324 , 0.13762 , 0.12847 , 0.113622 , 0.106491 , 0.085453 , 0.088323 , 0.094451 , 0.089174 , 0.089907 , 0.101705 , 0.084872 , 0.119044 , 0.066095 
 578 , 0.064527 , 0.073502 , 0.068479 , 0.086706 , 0.067011 , 0.068184 , 0.094083 , 0.11119 , 0.080131 , 0.106517 , 0.112467 , 0.134975 , 0.137233 , 0.128134 , 0.112844 , 0.105755 , 0.084983 , 0.087797 , 0.093856 , 0.088675 , 0.089238 , 0.101068 , 0.084194 , 0.118444 , 0.06559 
 579 , 0.064288 , 0.073209 , 0.068218 , 0.086203 , 0.06661 , 0.067509 , 0.093701 , 0.111047 , 0.07972 , 0.106273 , 0.112136 , 0.134637 , 0.136851 , 0.1278 , 0.112075 , 0.105027 , 0.084521 , 0.087272 , 0.093265 , 0.088185 , 0.088587 , 0.100443 , 0.083534 , 0.117864 , 0.065085 
 580 , 0.064046 , 0.072905 , 0.067952 , 0.085705 , 0.066208 , 0.066837 , 0.093321 , 0.110899 , 0.079305 , 0.106026 , 0.111811 , 0.134295 , 0.136471 , 0.127469 , 0.111311 , 0.104296 , 0.084056 , 0.086753 , 0.092673 , 0.087699 , 0.087928 , 0.099816 , 0.082873 , 0.117285 , 0.064573 
 581 , 0.063617 , 0.072409 , 0.067477 , 0.084948 , 0.065661 , 0.066076 , 0.092695 , 0.110406 , 0.078695 , 0.105447 , 0.11115 , 0.133533 , 0.135678 , 0.126738 , 0.110259 , 0.103323 , 0.083379 , 0.086006 , 0.091837 , 0.086992 , 0.087106 , 0.098934 , 0.082033 , 0.116404 , 0.063912 
 582 , 0.063139 , 0.071859 , 0.066948 , 0.084128 , 0.065077 , 0.065303 , 0.091998 , 0.109822 , 0.07803 , 0.104779 , 0.110399 , 0.132656 , 0.134773 , 0.125901 , 0.109139 , 0.10229 , 0.082642 , 0.085197 , 0.090937 , 0.086225 , 0.086219 , 0.097977 , 0.081142 , 0.115436 , 0.063206 
 583 , 0.062659 , 0.071311 , 0.066423 , 0.083302 , 0.064485 , 0.064518 , 0.091304 , 0.10924 , 0.077362 , 0.104109 , 0.109647 , 0.131782 , 0.133871 , 0.125061 , 0.108012 , 0.101251 , 0.081902 , 0.084386 , 0.090036 , 0.08545 , 0.085338 , 0.09702 , 0.08026 , 0.11447 , 0.062501 
 584 , 0.062175 , 0.070742 , 0.065882 , 0.082494 , 0.063915 , 0.063765 , 0.090624 , 0.108624 , 0.076722 , 0.103452 , 0.108885 , 0.130872 , 0.132911 , 0.124227 , 0.106937 , 0.100253 , 0.081204 , 0.083628 , 0.089165 , 0.084696 , 0.084494 , 0.09611 , 0.079406 , 0.113497 , 0.06181 
