LMAT_00005.spu,LMAT_00004.spu,LMAT_00003.spu,LMAT_00002.spu,LMAT_00001.spu,
Wavelength,LMAT_00140.spu,LMAT_00139.spu,LMAT_00138.spu,LMAT_00137.spu,LMAT_00136.spu,LMAT_00135.spu,LMAT_00134.spu,LMAT_00133.spu,LMAT_00132.spu,LMAT_00131.spu,LMAT_00130.spu,LMAT_00129.spu,LMAT_00128.spu,LMAT_00127.spu,LMAT_00126.spu,LMAT_00125.spu,LMAT_00124.spu,LMAT_00123.spu,LMAT_00122.spu,LMAT_00121.spu,LMAT_00120.spu,LMAT_00119.spu,LMAT_00118.spu,LMAT_00117.spu,LMAT_00116.spu,LMAT_00115.spu,LMAT_00114.spu,LMAT_00113.spu,LMAT_00112.spu,LMAT_00111.spu,LMAT_00110.spu,LMAT_00109.spu,LMAT_00108.spu,LMAT_00107.spu,LMAT_00106.spu,LMAT_00105.spu,LMAT_00104.spu,LMAT_00103.spu,LMAT_00102.spu,LMAT_00101.spu,LMAT_00100.spu,LMAT_00099.spu,LMAT_00098.spu,LMAT_00097.spu,LMAT_00096.spu,LMAT_00095.spu,LMAT_00094.spu,LMAT_00093.spu,LMAT_00092.spu,LMAT_00091.spu,LMAT_00090.spu,LMAT_00089.spu,LMAT_00088.spu,LMAT_00087.spu,LMAT_00086.spu,LMAT_00085.spu,LMAT_00084.spu,LMAT_00083.spu,LMAT_00082.spu,LMAT_00081.spu,LMAT_00080.spu,LMAT_00079.spu,LMAT_00078.spu,LMAT_00077.spu,LMAT_00076.spu,LMAT_00075.spu,LMAT_00074.spu,LMAT_00073.spu,LMAT_00072.spu,LMAT_00071.spu,LMAT_00070.spu,LMAT_00069.spu,LMAT_00068.spu,LMAT_00067.spu,LMAT_00066.spu,LMAT_00065.spu,LMAT_00064.spu,LMAT_00063.spu,LMAT_00062.spu,LMAT_00061.spu,LMAT_00060.spu,LMAT_00059.spu,LMAT_00058.spu,LMAT_00057.spu,LMAT_00056.spu,LMAT_00055.spu,LMAT_00054.spu,LMAT_00053.spu,LMAT_00052.spu,LMAT_00051.spu,LMAT_00050.spu,LMAT_00049.spu,LMAT_00048.spu,LMAT_00047.spu,LMAT_00046.spu,LMAT_00045.spu,LMAT_00044.spu,LMAT_00043.spu,LMAT_00042.spu,LMAT_00041.spu,LMAT_00040.spu,LMAT_00039.spu,LMAT_00038.spu,LMAT_00037.spu,LMAT_00036.spu,LMAT_00035.spu,LMAT_00034.spu,LMAT_00033.spu,LMAT_00032.spu,LMAT_00031.spu,LMAT_00030.spu,LMAT_00029.spu,LMAT_00028.spu,LMAT_00027.spu,LMAT_00026.spu,LMAT_00025.spu,LMAT_00024.spu,LMAT_00023.spu,LMAT_00022.spu,LMAT_00021.spu,LMAT_00020.spu,LMAT_00019.spu,LMAT_00018.spu,LMAT_00017.spu,LMAT_00016.spu,LMAT_00015.spu,LMAT_00014.spu,LMAT_00013.spu,LMAT_00012.spu,LMAT_00011.spu,LMAT_00010.spu,LMAT_00009.spu,LMAT_00008.spu,LMAT_00007.spu,LMAT_00006.spu
 435 , 0.020591 , 0.013746 , 0.037715 , 0.033952 , 0.041784 , 0.027733 , 0.02352 , 0.031978 , 0.031408 , 0.018577 , 0.030253 , 0.026016 , 0.032572 , 0.031127 , 0.035725 , 0.040821 , 0.025133 , 0.025061 , 0.01763 , 0.028648 , 0.042899 , 0.021522 , 0.030542 , 0.024981 , 0.031256 , 0.033495 , 0.022469 , 0.021097 , 0.020808 , 0.019556 , 0.016234 , 0.025478 , 0.020896 , 0.016908 , 0.01515 , 0.034153 , 0.043614 , 0.03709 , 0.025582 , 0.023352 , 0.022677 , 0.02096 , 0.024531 , 0.024186 , 0.036945 , 0.012663 , 0.021225 , 0.017197 , 0.017381 , 0.015664 , 0.036857 , 0.018721 , 0.015832 , 0.01641 , 0.017229 , 0.026088 , 0.027516 , 0.027139 , 0.03205 , 0.020005 , 0.026971 , 0.02677 , 0.03002 , 0.026345 , 0.022669 , 0.021506 , 0.031569 , 0.022405 , 0.018593 , 0.019018 , 0.025855 , 0.023231 , 0.02815 , 0.027637 , 0.01954 , 0.030542 , 0.021161 , 0.030542 , 0.022188 , 0.038197 , 0.035926 , 0.029635 , 0.026272 , 0.033053 , 0.03388 , 0.025614 , 0.017502 , 0.025823 , 0.021289 , 0.032516 , 0.018882 , 0.021995 , 0.024475 , 0.018745 , 0.021971 , 0.019403 , 0.020671 , 0.019572 , 0.015744 , 0.018561 , 0.017213 , 0.015487 , 0.029298 , 0.021177 , 0.016186 , 0.031946 , 0.024635 , 0.025478 , 0.019781 , 0.030237 , 0.027492 , 0.039192 , 0.018657 , 0.044689 , 0.024964 , 0.031039 , 0.025446 , 0.024981 , 0.019227 , 0.025285 , 0.024948 , 0.022934 , 0.015672 , 0.022557 , 0.021714 , 0.028648 , 0.028102 , 0.039481 , 0.027653 , 0.017911 , 0.020045 , 0.017863 , 0.026329 , 0.021458 , 0.0182 
 436 , 0.020896 , 0.014016 , 0.038231 , 0.034332 , 0.042307 , 0.028138 , 0.023908 , 0.032423 , 0.031891 , 0.018826 , 0.030691 , 0.026365 , 0.0331 , 0.031618 , 0.036161 , 0.041429 , 0.025487 , 0.025439 , 0.017875 , 0.02904 , 0.043467 , 0.02187 , 0.031029 , 0.025391 , 0.03169 , 0.034042 , 0.022845 , 0.021468 , 0.021121 , 0.019832 , 0.016481 , 0.025834 , 0.021218 , 0.017206 , 0.015442 , 0.034662 , 0.044192 , 0.037667 , 0.026003 , 0.023715 , 0.023014 , 0.021331 , 0.024923 , 0.024545 , 0.037417 , 0.012865 , 0.021637 , 0.017456 , 0.017649 , 0.015926 , 0.037361 , 0.019003 , 0.016046 , 0.016626 , 0.017488 , 0.026438 , 0.027872 , 0.027574 , 0.032504 , 0.020251 , 0.027356 , 0.027106 , 0.030474 , 0.02672 , 0.023006 , 0.021846 , 0.032053 , 0.022724 , 0.01885 , 0.019309 , 0.026253 , 0.023618 , 0.028573 , 0.028081 , 0.019849 , 0.031021 , 0.021484 , 0.031013 , 0.022507 , 0.03873 , 0.036443 , 0.030159 , 0.02676 , 0.033527 , 0.034372 , 0.026043 , 0.01777 , 0.026253 , 0.021637 , 0.033059 , 0.019212 , 0.02233 , 0.024835 , 0.019011 , 0.022273 , 0.019663 , 0.020992 , 0.019881 , 0.015942 , 0.018809 , 0.01748 , 0.015748 , 0.029757 , 0.021589 , 0.016489 , 0.032447 , 0.024964 , 0.025874 , 0.020082 , 0.030594 , 0.027928 , 0.039745 , 0.018906 , 0.04528 , 0.025326 , 0.0314 , 0.025753 , 0.025318 , 0.019526 , 0.025608 , 0.025326 , 0.023296 , 0.015901 , 0.022853 , 0.022032 , 0.028991 , 0.028476 , 0.039955 , 0.027936 , 0.018189 , 0.020235 , 0.018036 , 0.026639 , 0.021677 , 0.018391 
 437 , 0.021227 , 0.014256 , 0.03877 , 0.034738 , 0.04285 , 0.028545 , 0.024246 , 0.032917 , 0.032358 , 0.019097 , 0.031095 , 0.026732 , 0.033637 , 0.032091 , 0.036632 , 0.042073 , 0.025873 , 0.025809 , 0.018134 , 0.029525 , 0.044113 , 0.022182 , 0.031557 , 0.025825 , 0.032107 , 0.034495 , 0.023194 , 0.021858 , 0.021437 , 0.020142 , 0.016701 , 0.026213 , 0.021575 , 0.017381 , 0.015641 , 0.035159 , 0.044769 , 0.038195 , 0.026351 , 0.024101 , 0.023348 , 0.02172 , 0.025307 , 0.02491 , 0.037944 , 0.013066 , 0.02202 , 0.017681 , 0.017916 , 0.016167 , 0.037928 , 0.019284 , 0.016272 , 0.016815 , 0.017746 , 0.026804 , 0.02827 , 0.028043 , 0.032965 , 0.020514 , 0.0278 , 0.027468 , 0.030925 , 0.027096 , 0.023364 , 0.022174 , 0.032544 , 0.023089 , 0.01913 , 0.019599 , 0.026643 , 0.02406 , 0.029015 , 0.028513 , 0.020134 , 0.03154 , 0.021818 , 0.0315 , 0.022902 , 0.039255 , 0.036989 , 0.030723 , 0.027201 , 0.033985 , 0.034835 , 0.026464 , 0.018005 , 0.026659 , 0.022004 , 0.033613 , 0.019543 , 0.022668 , 0.025177 , 0.019284 , 0.02257 , 0.019931 , 0.021291 , 0.020158 , 0.016143 , 0.019049 , 0.017721 , 0.015973 , 0.030253 , 0.021988 , 0.016758 , 0.032949 , 0.025315 , 0.026246 , 0.020393 , 0.030933 , 0.028383 , 0.040324 , 0.019162 , 0.045853 , 0.025695 , 0.031759 , 0.026084 , 0.025639 , 0.01981 , 0.025922 , 0.025728 , 0.023671 , 0.016143 , 0.02321 , 0.022344 , 0.029371 , 0.028885 , 0.040478 , 0.028278 , 0.018498 , 0.020466 , 0.018207 , 0.026861 , 0.021923 , 0.01862 
 438 , 0.021554 , 0.014486 , 0.039292 , 0.035128 , 0.043375 , 0.028955 , 0.024571 , 0.033404 , 0.032818 , 0.019366 , 0.031484 , 0.027092 , 0.03416 , 0.03255 , 0.037088 , 0.042692 , 0.026246 , 0.026165 , 0.01839 , 0.029988 , 0.044742 , 0.022489 , 0.032078 , 0.026246 , 0.032517 , 0.034941 , 0.02353 , 0.022237 , 0.021749 , 0.020447 , 0.016917 , 0.026596 , 0.021928 , 0.01756 , 0.015836 , 0.035641 , 0.045336 , 0.038715 , 0.026686 , 0.024473 , 0.023684 , 0.02209 , 0.025685 , 0.025262 , 0.038455 , 0.013266 , 0.022399 , 0.017902 , 0.018178 , 0.016405 , 0.038487 , 0.019569 , 0.016495 , 0.016999 , 0.017991 , 0.027157 , 0.028662 , 0.028491 , 0.03342 , 0.020773 , 0.028239 , 0.027832 , 0.031362 , 0.027458 , 0.023709 , 0.022497 , 0.033022 , 0.023449 , 0.01939 , 0.019878 , 0.027019 , 0.024482 , 0.029443 , 0.028939 , 0.020415 , 0.032054 , 0.022139 , 0.031972 , 0.023278 , 0.039764 , 0.037511 , 0.031265 , 0.027629 , 0.034437 , 0.035283 , 0.026865 , 0.018235 , 0.027052 , 0.022367 , 0.034152 , 0.01987 , 0.023001 , 0.025514 , 0.019553 , 0.022863 , 0.020195 , 0.021586 , 0.020431 , 0.016332 , 0.019284 , 0.017959 , 0.016185 , 0.030736 , 0.022375 , 0.017023 , 0.033445 , 0.025653 , 0.026612 , 0.020691 , 0.031273 , 0.028825 , 0.040887 , 0.019423 , 0.046417 , 0.026051 , 0.032111 , 0.026409 , 0.025954 , 0.020081 , 0.026222 , 0.026124 , 0.024026 , 0.016373 , 0.023554 , 0.022652 , 0.029744 , 0.02928 , 0.040976 , 0.028605 , 0.018796 , 0.0207 , 0.018373 , 0.027076 , 0.022164 , 0.018845 
 439 , 0.021863 , 0.014714 , 0.039804 , 0.035515 , 0.043889 , 0.029346 , 0.024886 , 0.033873 , 0.03326 , 0.019624 , 0.031871 , 0.027443 , 0.034673 , 0.032998 , 0.037533 , 0.043292 , 0.026618 , 0.02652 , 0.018636 , 0.030449 , 0.045359 , 0.022786 , 0.03259 , 0.026658 , 0.032917 , 0.035376 , 0.023856 , 0.022614 , 0.022042 , 0.020743 , 0.017132 , 0.026961 , 0.022263 , 0.017729 , 0.016021 , 0.036111 , 0.045882 , 0.039216 , 0.027018 , 0.024837 , 0.024003 , 0.022459 , 0.026046 , 0.025613 , 0.038954 , 0.013464 , 0.022761 , 0.018121 , 0.018431 , 0.016634 , 0.03902 , 0.019837 , 0.016708 , 0.017181 , 0.018227 , 0.027508 , 0.029044 , 0.028938 , 0.033856 , 0.021029 , 0.02866 , 0.028178 , 0.031789 , 0.02781 , 0.024044 , 0.02281 , 0.033489 , 0.023791 , 0.019649 , 0.020155 , 0.027394 , 0.024902 , 0.029861 , 0.029355 , 0.020686 , 0.032549 , 0.022451 , 0.032426 , 0.023644 , 0.040261 , 0.038023 , 0.031797 , 0.028047 , 0.034869 , 0.035719 , 0.027263 , 0.018464 , 0.027443 , 0.022712 , 0.034673 , 0.020188 , 0.023333 , 0.025833 , 0.019812 , 0.023145 , 0.020458 , 0.021871 , 0.020694 , 0.01652 , 0.01951 , 0.018186 , 0.016397 , 0.031209 , 0.022745 , 0.017288 , 0.033922 , 0.025989 , 0.026969 , 0.020989 , 0.031601 , 0.029257 , 0.04143 , 0.019673 , 0.046969 , 0.026405 , 0.032459 , 0.026724 , 0.026258 , 0.020351 , 0.02652 , 0.026503 , 0.024379 , 0.016593 , 0.023889 , 0.022949 , 0.030098 , 0.029657 , 0.041471 , 0.028922 , 0.019077 , 0.020923 , 0.018538 , 0.027279 , 0.022402 , 0.01906 
 440 , 0.022167 , 0.014959 , 0.040319 , 0.035886 , 0.044449 , 0.02972 , 0.025254 , 0.034334 , 0.033743 , 0.019893 , 0.032314 , 0.027807 , 0.035204 , 0.033472 , 0.037987 , 0.043882 , 0.027003 , 0.026904 , 0.018908 , 0.030886 , 0.045951 , 0.023103 , 0.033061 , 0.027035 , 0.033357 , 0.035894 , 0.024277 , 0.022971 , 0.022372 , 0.021034 , 0.017389 , 0.027347 , 0.022569 , 0.017972 , 0.016231 , 0.036625 , 0.04646 , 0.039761 , 0.027388 , 0.025188 , 0.024343 , 0.022848 , 0.026411 , 0.025976 , 0.039457 , 0.013694 , 0.023152 , 0.018374 , 0.018702 , 0.016896 , 0.039564 , 0.020123 , 0.016945 , 0.017405 , 0.018472 , 0.027889 , 0.029441 , 0.029383 , 0.034318 , 0.021305 , 0.029071 , 0.028554 , 0.032216 , 0.028177 , 0.024384 , 0.023127 , 0.033997 , 0.024121 , 0.019926 , 0.020467 , 0.027807 , 0.025336 , 0.030311 , 0.029777 , 0.020985 , 0.03302 , 0.022774 , 0.032873 , 0.023973 , 0.040779 , 0.038546 , 0.032355 , 0.028521 , 0.035327 , 0.036198 , 0.027684 , 0.018727 , 0.027881 , 0.023062 , 0.035229 , 0.020541 , 0.023702 , 0.026198 , 0.020098 , 0.023472 , 0.02073 , 0.022175 , 0.020993 , 0.016715 , 0.019778 , 0.01844 , 0.016633 , 0.031674 , 0.023144 , 0.017569 , 0.0344 , 0.026338 , 0.027364 , 0.02128 , 0.03197 , 0.029704 , 0.041961 , 0.019934 , 0.047552 , 0.026797 , 0.032832 , 0.027035 , 0.026608 , 0.020656 , 0.026847 , 0.026904 , 0.024712 , 0.016822 , 0.024228 , 0.023259 , 0.030484 , 0.030073 , 0.041953 , 0.029277 , 0.019343 , 0.021141 , 0.018727 , 0.027594 , 0.022668 , 0.019285 
 441 , 0.02245 , 0.015203 , 0.040836 , 0.036252 , 0.045024 , 0.030093 , 0.025641 , 0.034793 , 0.034232 , 0.020167 , 0.032773 , 0.02818 , 0.035741 , 0.033952 , 0.038437 , 0.044464 , 0.027389 , 0.02729 , 0.019169 , 0.031305 , 0.046525 , 0.023423 , 0.033515 , 0.027405 , 0.033812 , 0.036442 , 0.024734 , 0.023324 , 0.022706 , 0.021329 , 0.017668 , 0.027727 , 0.022863 , 0.018246 , 0.016448 , 0.037159 , 0.047044 , 0.040317 , 0.027776 , 0.025534 , 0.024693 , 0.023242 , 0.026771 , 0.02635 , 0.039962 , 0.013934 , 0.023555 , 0.01865 , 0.018979 , 0.017174 , 0.040102 , 0.020406 , 0.01719 , 0.017644 , 0.018715 , 0.028279 , 0.029829 , 0.029829 , 0.034776 , 0.021585 , 0.029475 , 0.028922 , 0.032649 , 0.028551 , 0.024726 , 0.023448 , 0.034521 , 0.024437 , 0.0202 , 0.020785 , 0.028238 , 0.025781 , 0.030777 , 0.030209 , 0.021296 , 0.033482 , 0.023102 , 0.033309 , 0.024281 , 0.041306 , 0.039072 , 0.032921 , 0.029013 , 0.03579 , 0.036697 , 0.028114 , 0.019004 , 0.028329 , 0.023415 , 0.035798 , 0.020909 , 0.024091 , 0.026573 , 0.020397 , 0.023819 , 0.021008 , 0.022475 , 0.021296 , 0.01691 , 0.020059 , 0.018707 , 0.016877 , 0.03213 , 0.023547 , 0.017875 , 0.034892 , 0.026696 , 0.027776 , 0.021576 , 0.032352 , 0.030151 , 0.042493 , 0.020191 , 0.048149 , 0.027208 , 0.03321 , 0.027331 , 0.026968 , 0.020975 , 0.027183 , 0.027323 , 0.025039 , 0.01705 , 0.024569 , 0.023572 , 0.030885 , 0.030497 , 0.042435 , 0.029648 , 0.019589 , 0.021362 , 0.018938 , 0.027941 , 0.022945 , 0.019507 
 442 , 0.022741 , 0.015448 , 0.041335 , 0.036616 , 0.04559 , 0.030457 , 0.026028 , 0.03525 , 0.03472 , 0.02044 , 0.03323 , 0.028544 , 0.036268 , 0.034422 , 0.038884 , 0.045035 , 0.027775 , 0.027667 , 0.019438 , 0.031715 , 0.047088 , 0.023735 , 0.033967 , 0.027766 , 0.034265 , 0.03698 , 0.025175 , 0.023668 , 0.023039 , 0.021615 , 0.01794 , 0.028106 , 0.023147 , 0.018511 , 0.016665 , 0.037684 , 0.047627 , 0.040871 , 0.028164 , 0.025879 , 0.025043 , 0.023635 , 0.027129 , 0.026715 , 0.040457 , 0.014165 , 0.02395 , 0.018917 , 0.019256 , 0.017443 , 0.040631 , 0.020688 , 0.017435 , 0.017882 , 0.018966 , 0.028669 , 0.030217 , 0.030275 , 0.035234 , 0.021864 , 0.029877 , 0.02929 , 0.033065 , 0.028917 , 0.025067 , 0.023768 , 0.035027 , 0.024753 , 0.020473 , 0.021094 , 0.02866 , 0.02621 , 0.031235 , 0.030631 , 0.021599 , 0.033934 , 0.02342 , 0.033735 , 0.024587 , 0.041815 , 0.039596 , 0.033478 , 0.029488 , 0.036252 , 0.037179 , 0.028544 , 0.019281 , 0.028776 , 0.023751 , 0.036359 , 0.021276 , 0.024471 , 0.026947 , 0.020696 , 0.024157 , 0.021276 , 0.022774 , 0.02159 , 0.017103 , 0.02034 , 0.018966 , 0.017112 , 0.032576 , 0.023942 , 0.018171 , 0.035366 , 0.027046 , 0.02818 , 0.021864 , 0.032733 , 0.030598 , 0.043015 , 0.020448 , 0.048744 , 0.027609 , 0.033586 , 0.027626 , 0.027319 , 0.021292 , 0.02751 , 0.027725 , 0.025357 , 0.017269 , 0.024902 , 0.023875 , 0.031276 , 0.03092 , 0.042908 , 0.03001 , 0.019835 , 0.021582 , 0.01914 , 0.02828 , 0.023213 , 0.019736 
 443 , 0.023025 , 0.015688 , 0.041837 , 0.036984 , 0.046157 , 0.030819 , 0.026398 , 0.035696 , 0.035181 , 0.02069 , 0.033669 , 0.028874 , 0.036751 , 0.034882 , 0.039311 , 0.045617 , 0.028143 , 0.028043 , 0.019693 , 0.032123 , 0.047661 , 0.024038 , 0.034417 , 0.028135 , 0.034707 , 0.037483 , 0.025584 , 0.024013 , 0.023365 , 0.021878 , 0.018172 , 0.028475 , 0.023432 , 0.01877 , 0.016876 , 0.038197 , 0.04821 , 0.041405 , 0.028534 , 0.026215 , 0.025368 , 0.023989 , 0.027487 , 0.02708 , 0.040939 , 0.014383 , 0.024313 , 0.019169 , 0.01951 , 0.017707 , 0.041164 , 0.020964 , 0.017649 , 0.018097 , 0.019211 , 0.02904 , 0.030594 , 0.030694 , 0.03568 , 0.022127 , 0.030262 , 0.029655 , 0.033494 , 0.02929 , 0.025401 , 0.024072 , 0.035513 , 0.02506 , 0.020748 , 0.021396 , 0.029065 , 0.026639 , 0.031666 , 0.031035 , 0.021895 , 0.034392 , 0.023723 , 0.034176 , 0.024903 , 0.042343 , 0.040117 , 0.034034 , 0.029954 , 0.03671 , 0.037665 , 0.028957 , 0.019543 , 0.029198 , 0.024072 , 0.036909 , 0.021629 , 0.024828 , 0.027312 , 0.020981 , 0.02447 , 0.021537 , 0.023066 , 0.021878 , 0.0173 , 0.020607 , 0.019219 , 0.017341 , 0.033021 , 0.024329 , 0.018455 , 0.035829 , 0.027404 , 0.028567 , 0.022152 , 0.033095 , 0.031035 , 0.04354 , 0.020715 , 0.049323 , 0.028002 , 0.033968 , 0.027944 , 0.027661 , 0.021587 , 0.027836 , 0.028118 , 0.025684 , 0.017499 , 0.025235 , 0.024171 , 0.031666 , 0.031334 , 0.043399 , 0.030337 , 0.0201 , 0.021787 , 0.019335 , 0.028617 , 0.023473 , 0.019942 
 444 , 0.023324 , 0.015921 , 0.042334 , 0.037346 , 0.046739 , 0.031193 , 0.026738 , 0.036139 , 0.035606 , 0.020917 , 0.034091 , 0.029161 , 0.037163 , 0.035315 , 0.039711 , 0.046206 , 0.028487 , 0.028395 , 0.019926 , 0.032542 , 0.048246 , 0.02434 , 0.034857 , 0.028512 , 0.035131 , 0.037913 , 0.025914 , 0.024356 , 0.023699 , 0.0221 , 0.018344 , 0.028836 , 0.023715 , 0.019002 , 0.017087 , 0.038687 , 0.048796 , 0.041918 , 0.028903 , 0.026563 , 0.025664 , 0.02429 , 0.027845 , 0.027429 , 0.041418 , 0.014564 , 0.024631 , 0.019418 , 0.019727 , 0.01797 , 0.041701 , 0.021217 , 0.017828 , 0.018269 , 0.019485 , 0.029394 , 0.030951 , 0.031085 , 0.036131 , 0.022375 , 0.030652 , 0.030019 , 0.033932 , 0.029677 , 0.025739 , 0.02434 , 0.035948 , 0.025364 , 0.021009 , 0.021667 , 0.029452 , 0.027038 , 0.032084 , 0.031426 , 0.022166 , 0.034865 , 0.024023 , 0.034657 , 0.025222 , 0.042901 , 0.040644 , 0.034582 , 0.030402 , 0.037197 , 0.038171 , 0.029369 , 0.019802 , 0.029569 , 0.024365 , 0.037455 , 0.021967 , 0.025147 , 0.02767 , 0.021259 , 0.024748 , 0.021792 , 0.023349 , 0.022158 , 0.017503 , 0.020842 , 0.019477 , 0.017562 , 0.033449 , 0.024698 , 0.018736 , 0.036297 , 0.02777 , 0.028945 , 0.022449 , 0.033433 , 0.031484 , 0.0441 , 0.021001 , 0.04992 , 0.028412 , 0.034374 , 0.028303 , 0.027987 , 0.021858 , 0.028162 , 0.02852 , 0.026047 , 0.017736 , 0.02558 , 0.024448 , 0.032067 , 0.031759 , 0.04395 , 0.03061 , 0.020418 , 0.021958 , 0.019543 , 0.028953 , 0.023699 , 0.020143 
 445 , 0.023623 , 0.016155 , 0.042823 , 0.037708 , 0.047312 , 0.031567 , 0.027077 , 0.036573 , 0.036031 , 0.021136 , 0.034512 , 0.029447 , 0.037575 , 0.035747 , 0.040095 , 0.046795 , 0.028821 , 0.028746 , 0.020152 , 0.032952 , 0.048823 , 0.024633 , 0.035297 , 0.02888 , 0.035555 , 0.038342 , 0.026243 , 0.024691 , 0.024023 , 0.022313 , 0.018516 , 0.02918 , 0.02399 , 0.019234 , 0.017289 , 0.039168 , 0.049365 , 0.042423 , 0.029255 , 0.026902 , 0.025959 , 0.024591 , 0.028196 , 0.027778 , 0.04188 , 0.014744 , 0.02495 , 0.019651 , 0.019935 , 0.018224 , 0.042231 , 0.02147 , 0.018007 , 0.018441 , 0.019751 , 0.029739 , 0.0313 , 0.031467 , 0.036582 , 0.022613 , 0.031024 , 0.030373 , 0.034362 , 0.030056 , 0.026076 , 0.024607 , 0.036381 , 0.025659 , 0.021278 , 0.021937 , 0.029823 , 0.027436 , 0.032485 , 0.031809 , 0.022438 , 0.03533 , 0.024315 , 0.035121 , 0.02555 , 0.043449 , 0.041171 , 0.03513 , 0.030841 , 0.037666 , 0.038659 , 0.029764 , 0.020043 , 0.029931 , 0.024649 , 0.037983 , 0.022296 , 0.025459 , 0.028029 , 0.021528 , 0.025025 , 0.022037 , 0.023631 , 0.02243 , 0.017707 , 0.021086 , 0.019718 , 0.017773 , 0.033878 , 0.025058 , 0.019008 , 0.036757 , 0.028129 , 0.029314 , 0.022747 , 0.033761 , 0.031917 , 0.044642 , 0.021286 , 0.050508 , 0.028813 , 0.034779 , 0.028654 , 0.028312 , 0.022121 , 0.028488 , 0.028913 , 0.026402 , 0.017974 , 0.025926 , 0.024724 , 0.032451 , 0.032176 , 0.044484 , 0.030882 , 0.020727 , 0.022138 , 0.019751 , 0.029289 , 0.023932 , 0.020335 
 446 , 0.023913 , 0.01638 , 0.043312 , 0.038061 , 0.047877 , 0.031924 , 0.027409 , 0.036999 , 0.036439 , 0.021347 , 0.034917 , 0.029725 , 0.037977 , 0.036171 , 0.040486 , 0.047367 , 0.029148 , 0.029089 , 0.020385 , 0.033362 , 0.049391 , 0.024925 , 0.035728 , 0.029248 , 0.035971 , 0.038763 , 0.026572 , 0.025026 , 0.02434 , 0.022525 , 0.018679 , 0.029524 , 0.024265 , 0.019465 , 0.0175 , 0.03965 , 0.049934 , 0.04291 , 0.029616 , 0.027233 , 0.026246 , 0.024883 , 0.028546 , 0.028119 , 0.042342 , 0.014925 , 0.02526 , 0.019892 , 0.020151 , 0.018479 , 0.04276 , 0.021723 , 0.018186 , 0.018612 , 0.020009 , 0.030084 , 0.031648 , 0.03184 , 0.037016 , 0.022852 , 0.031397 , 0.03072 , 0.034792 , 0.030435 , 0.026405 , 0.024875 , 0.036807 , 0.025954 , 0.02153 , 0.022208 , 0.030193 , 0.027827 , 0.032885 , 0.032191 , 0.022701 , 0.035787 , 0.024599 , 0.035586 , 0.02587 , 0.043989 , 0.04169 , 0.03567 , 0.031271 , 0.038136 , 0.03914 , 0.030159 , 0.020293 , 0.030293 , 0.024925 , 0.038504 , 0.022617 , 0.02577 , 0.028387 , 0.02179 , 0.025293 , 0.022283 , 0.023905 , 0.022701 , 0.017902 , 0.021321 , 0.019959 , 0.017985 , 0.034298 , 0.025419 , 0.019281 , 0.0372 , 0.028479 , 0.029674 , 0.023036 , 0.034081 , 0.03235 , 0.045185 , 0.021564 , 0.051088 , 0.029206 , 0.035176 , 0.029006 , 0.028621 , 0.022383 , 0.028805 , 0.029298 , 0.026748 , 0.018211 , 0.026255 , 0.024992 , 0.032835 , 0.032584 , 0.045009 , 0.031146 , 0.021029 , 0.022308 , 0.01995 , 0.029608 , 0.024148 , 0.020527 
 447 , 0.024174 , 0.016574 , 0.043757 , 0.038369 , 0.048348 , 0.032227 , 0.027685 , 0.037388 , 0.036827 , 0.021526 , 0.035235 , 0.029981 , 0.038352 , 0.03655 , 0.040799 , 0.047871 , 0.029461 , 0.029386 , 0.020554 , 0.03371 , 0.049882 , 0.025188 , 0.036089 , 0.029512 , 0.036274 , 0.039123 , 0.026923 , 0.025289 , 0.024534 , 0.02275 , 0.018887 , 0.029805 , 0.024493 , 0.019624 , 0.017655 , 0.04007 , 0.050452 , 0.043338 , 0.029872 , 0.027518 , 0.02652 , 0.025163 , 0.028841 , 0.028381 , 0.042751 , 0.015066 , 0.02554 , 0.02006 , 0.020353 , 0.018661 , 0.043212 , 0.021903 , 0.018342 , 0.018753 , 0.020194 , 0.030383 , 0.031967 , 0.03221 , 0.037388 , 0.023051 , 0.031757 , 0.030987 , 0.035159 , 0.03071 , 0.026688 , 0.025138 , 0.037179 , 0.026202 , 0.021753 , 0.022431 , 0.030501 , 0.028171 , 0.033241 , 0.032503 , 0.022934 , 0.036157 , 0.024836 , 0.035989 , 0.02611 , 0.044469 , 0.042106 , 0.036123 , 0.031623 , 0.038553 , 0.0395 , 0.030492 , 0.020496 , 0.030593 , 0.02518 , 0.038947 , 0.02285 , 0.026085 , 0.028665 , 0.021996 , 0.025548 , 0.022498 , 0.024141 , 0.022942 , 0.018049 , 0.02151 , 0.020169 , 0.018158 , 0.034657 , 0.025682 , 0.019473 , 0.037606 , 0.028766 , 0.030006 , 0.023244 , 0.034389 , 0.032755 , 0.045617 , 0.021778 , 0.051616 , 0.029529 , 0.035495 , 0.029277 , 0.0289 , 0.022616 , 0.02911 , 0.029654 , 0.027032 , 0.018409 , 0.026546 , 0.025255 , 0.033182 , 0.032931 , 0.045491 , 0.031498 , 0.021241 , 0.02254 , 0.020135 , 0.029864 , 0.024375 , 0.020722 
