LMAT_00005.spu,LMAT_00004.spu,LMAT_00003.spu,LMAT_00002.spu,LMAT_00001.spu,
Wavelength,LMAT_00160.spu,LMAT_00159.spu,LMAT_00158.spu,LMAT_00157.spu,LMAT_00156.spu,LMAT_00155.spu,LMAT_00154.spu,LMAT_00153.spu,LMAT_00152.spu,LMAT_00151.spu,LMAT_00150.spu,LMAT_00149.spu,LMAT_00148.spu,LMAT_00147.spu,LMAT_00146.spu,LMAT_00145.spu,LMAT_00144.spu,LMAT_00143.spu,LMAT_00142.spu,LMAT_00141.spu
  (nm),7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 ,7/13/2018 
  time  ,:11:57 A,:11:48 A,:11:39 A,:11:29 A,:11:22 A,:10:47 A,:10:38 A,:10:30 A,:10:19 A,:10:10 A,:09:38 A,:09:28 A,:09:19 A,:09:09 A,:08:57 A,:08:25 A,:08:16 A,:08:09 A,:08:01 A,:07:51 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 355 , 0.014644 , 0.009038 , 0.011139 , 0.011686 , 0.01538 , 0.009625 , 0.011693 , 0.015105 , 0.010907 , 0.014186 , 0.007526 , 0.009167 , 0.003105 , 0.011997 , 0.009886 , 0.012962 , 0.008497 , 0.010344 , 0.012552 , 0.012867 
 356 , 0.015064 , 0.009388 , 0.011589 , 0.012142 , 0.015628 , 0.009912 , 0.011923 , 0.015385 , 0.011207 , 0.014534 , 0.007726 , 0.009524 , 0.003372 , 0.012311 , 0.010176 , 0.013317 , 0.008917 , 0.010504 , 0.0129 , 0.01313 
 357 , 0.015473 , 0.009731 , 0.01202 , 0.01259 , 0.015859 , 0.010182 , 0.012134 , 0.015644 , 0.011498 , 0.01488 , 0.00791 , 0.009868 , 0.003625 , 0.012614 , 0.010455 , 0.013655 , 0.009311 , 0.010643 , 0.013232 , 0.01338 
 358 , 0.015863 , 0.010053 , 0.012425 , 0.013015 , 0.016074 , 0.010435 , 0.012333 , 0.015887 , 0.011771 , 0.015207 , 0.008081 , 0.010191 , 0.003863 , 0.012899 , 0.010716 , 0.013971 , 0.009678 , 0.010772 , 0.013544 , 0.013617 
 359 , 0.016181 , 0.01033 , 0.012657 , 0.013362 , 0.016353 , 0.01075 , 0.012707 , 0.01617 , 0.01216 , 0.015578 , 0.008344 , 0.010455 , 0.004199 , 0.013195 , 0.011004 , 0.014299 , 0.009872 , 0.011003 , 0.013793 , 0.013877 
 360 , 0.016439 , 0.010567 , 0.012766 , 0.013645 , 0.016674 , 0.011101 , 0.013192 , 0.016475 , 0.012622 , 0.015967 , 0.008665 , 0.010672 , 0.004597 , 0.013492 , 0.011304 , 0.014634 , 0.009947 , 0.011299 , 0.013992 , 0.014143 
 361 , 0.016676 , 0.010789 , 0.012865 , 0.01391 , 0.016978 , 0.011428 , 0.013643 , 0.016761 , 0.013056 , 0.016328 , 0.008965 , 0.010873 , 0.004973 , 0.01377 , 0.011587 , 0.014952 , 0.010018 , 0.011575 , 0.014178 , 0.014389 
 362 , 0.016877 , 0.010962 , 0.012969 , 0.01409 , 0.017174 , 0.01169 , 0.013961 , 0.01699 , 0.013354 , 0.016595 , 0.00918 , 0.011055 , 0.005241 , 0.013977 , 0.011816 , 0.015184 , 0.010072 , 0.011768 , 0.014328 , 0.014564 
 363 , 0.017 , 0.010991 , 0.013118 , 0.013989 , 0.016994 , 0.011768 , 0.013857 , 0.017043 , 0.013198 , 0.016584 , 0.009121 , 0.011209 , 0.005156 , 0.013968 , 0.011885 , 0.015114 , 0.010077 , 0.011694 , 0.014378 , 0.01453 
 364 , 0.017116 , 0.011018 , 0.013259 , 0.013895 , 0.016828 , 0.011842 , 0.01376 , 0.017093 , 0.013052 , 0.016574 , 0.009067 , 0.011354 , 0.005076 , 0.013959 , 0.011949 , 0.015049 , 0.010083 , 0.011624 , 0.014425 , 0.014498 
 365 , 0.017225 , 0.011044 , 0.013392 , 0.013806 , 0.016673 , 0.011912 , 0.013669 , 0.01714 , 0.012917 , 0.016565 , 0.009015 , 0.011491 , 0.005001 , 0.013951 , 0.012007 , 0.014988 , 0.010088 , 0.01156 , 0.014467 , 0.014469 
