  time  ,:18:03 P,:17:52 P,:17:40 P,:16:55 P,:16:46 P,:16:33 P,:16:22 P,:16:12 P,:15:45 P,:15:34 P,:15:23 P,:15:12 P,:15:02 P,:14:35 P,:14:27 P,:14:14 P,:14:04 P,:13:54 P,:13:29 P,:13:20 P,:13:12 P,:13:03 P,:12:53 P,:12:24 P,:12:13 P,:12:04 P,:11:49 P,:11:26 P,:10:55 P,:10:46 P,:10:32 P,:10:22 P,:10:11 P,:09:41 P,:09:31 P,:09:19 P,:09:10 P,:08:59 P,:08:36 P,:08:26 P,:08:16 P,:08:03 P,:07:55 P,:06:10 P,:05:57 P,:05:48 P,:05:37 P,:05:23 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 965 , 0.52635 , 0.372364 , 0.421936 , 0.28852 , 0.432683 , 0.478421 , 0.344857 , 0.396688 , 0.525426 , 0.469682 , 0.576253 , 0.422552 , 0.523772 , 0.518512 , 0.375889 , 0.522448 , 0.508541 , 0.546544 , 0.426636 , 0.409523 , 0.406956 , 0.455775 , 0.433858 , 0.377464 , 0.417954 , 0.322769 , 0.447948 , 0.396768 , 0.414896 , 0.506841 , 0.441662 , 0.480292 , 0.544855 , 0.409854 , 0.381731 , 0.375114 , 0.414874 , 0.353904 , 0.413254 , 0.38545 , 0.381377 , 0.426282 , 0.447366 , 0.387903 , 0.40043 , 0.398547 , 0.566236 , 0.500224 
 966 , 0.526449 , 0.372428 , 0.421798 , 0.288379 , 0.432552 , 0.478132 , 0.34508 , 0.396981 , 0.525613 , 0.469485 , 0.576404 , 0.422279 , 0.52401 , 0.518627 , 0.375898 , 0.522303 , 0.5084 , 0.54625 , 0.427055 , 0.409464 , 0.407025 , 0.455869 , 0.434396 , 0.377844 , 0.418844 , 0.322702 , 0.448001 , 0.396901 , 0.414881 , 0.506602 , 0.44176 , 0.48064 , 0.545185 , 0.409705 , 0.382059 , 0.375382 , 0.41487 , 0.353669 , 0.413358 , 0.385621 , 0.381899 , 0.426242 , 0.447394 , 0.387888 , 0.400497 , 0.398355 , 0.566108 , 0.500189 
 967 , 0.526825 , 0.372371 , 0.421666 , 0.28833 , 0.432437 , 0.477771 , 0.345134 , 0.39722 , 0.525757 , 0.469297 , 0.576453 , 0.421494 , 0.524023 , 0.518775 , 0.375908 , 0.521646 , 0.508361 , 0.545702 , 0.427557 , 0.409013 , 0.407221 , 0.455896 , 0.43478 , 0.378101 , 0.420036 , 0.322341 , 0.447927 , 0.396669 , 0.414685 , 0.506684 , 0.441968 , 0.480515 , 0.545817 , 0.409437 , 0.381856 , 0.375518 , 0.414409 , 0.353758 , 0.41341 , 0.385691 , 0.382074 , 0.42603 , 0.447456 , 0.388275 , 0.400607 , 0.398242 , 0.565958 , 0.500173 
 968 , 0.527408 , 0.372345 , 0.421667 , 0.288331 , 0.432444 , 0.477398 , 0.34507 , 0.397476 , 0.525791 , 0.469109 , 0.576386 , 0.420544 , 0.52406 , 0.518912 , 0.375945 , 0.520896 , 0.508353 , 0.545247 , 0.428122 , 0.408563 , 0.407371 , 0.455844 , 0.43515 , 0.378387 , 0.421335 , 0.321946 , 0.448014 , 0.396525 , 0.414559 , 0.507046 , 0.442189 , 0.480287 , 0.546531 , 0.409262 , 0.381437 , 0.375613 , 0.413779 , 0.354162 , 0.413435 , 0.385794 , 0.382194 , 0.425783 , 0.447681 , 0.388843 , 0.400652 , 0.398141 , 0.565781 , 0.500099 
 969 , 0.528004 , 0.372421 , 0.421778 , 0.288445 , 0.432506 , 0.477188 , 0.345164 , 0.397783 , 0.525902 , 0.468975 , 0.576499 , 0.419906 , 0.524179 , 0.519044 , 0.376017 , 0.520411 , 0.508419 , 0.544889 , 0.428693 , 0.408397 , 0.407558 , 0.455858 , 0.435527 , 0.378612 , 0.422341 , 0.32179 , 0.447932 , 0.396738 , 0.414645 , 0.507478 , 0.442568 , 0.479922 , 0.547278 , 0.409373 , 0.381381 , 0.375741 , 0.41345 , 0.354652 , 0.413577 , 0.385929 , 0.38246 , 0.425706 , 0.448036 , 0.389306 , 0.400724 , 0.398105 , 0.56561 , 0.500011 
 970 , 0.528538 , 0.372725 , 0.422108 , 0.28881 , 0.432643 , 0.477349 , 0.345626 , 0.398134 , 0.526212 , 0.468887 , 0.576961 , 0.41999 , 0.524394 , 0.519092 , 0.376117 , 0.520516 , 0.508616 , 0.544699 , 0.429262 , 0.408854 , 0.407847 , 0.456038 , 0.435872 , 0.378733 , 0.422652 , 0.322184 , 0.447425 , 0.397683 , 0.415186 , 0.508014 , 0.443235 , 0.479248 , 0.548125 , 0.410185 , 0.382125 , 0.375885 , 0.41382 , 0.355245 , 0.414005 , 0.386165 , 0.383086 , 0.426021 , 0.448629 , 0.389487 , 0.400843 , 0.398181 , 0.565512 , 0.499888 
 971 , 0.528571 , 0.372853 , 0.422286 , 0.289078 , 0.432559 , 0.477567 , 0.346184 , 0.398275 , 0.526676 , 0.468831 , 0.577358 , 0.420183 , 0.524458 , 0.518969 , 0.375985 , 0.520679 , 0.508465 , 0.544344 , 0.429682 , 0.409194 , 0.408166 , 0.456236 , 0.435922 , 0.379 , 0.422714 , 0.322703 , 0.446703 , 0.398298 , 0.415492 , 0.508442 , 0.443629 , 0.478549 , 0.548793 , 0.411263 , 0.383045 , 0.375696 , 0.414313 , 0.35537 , 0.414521 , 0.386638 , 0.383784 , 0.426284 , 0.448863 , 0.389423 , 0.400863 , 0.398113 , 0.565618 , 0.499753 
 972 , 0.528605 , 0.372974 , 0.422459 , 0.289333 , 0.432472 , 0.477781 , 0.346732 , 0.39842 , 0.527128 , 0.468772 , 0.577755 , 0.420371 , 0.524521 , 0.518857 , 0.375846 , 0.520842 , 0.508326 , 0.543992 , 0.430095 , 0.40954 , 0.408479 , 0.45643 , 0.435967 , 0.37926 , 0.422759 , 0.3232 , 0.446002 , 0.398905 , 0.415803 , 0.508857 , 0.444018 , 0.477862 , 0.54946 , 0.412343 , 0.383955 , 0.3755 , 0.4148 , 0.355487 , 0.415031 , 0.387104 , 0.384463 , 0.426566 , 0.449094 , 0.389365 , 0.4009 , 0.398051 , 0.565724 , 0.499617 
 973 , 0.528256 , 0.372897 , 0.422294 , 0.28904 , 0.432137 , 0.477724 , 0.34667 , 0.398105 , 0.52704 , 0.468796 , 0.577676 , 0.420048 , 0.524585 , 0.5189 , 0.375549 , 0.521088 , 0.507691 , 0.543899 , 0.429647 , 0.409464 , 0.408492 , 0.456094 , 0.435633 , 0.379555 , 0.422398 , 0.322863 , 0.446414 , 0.39829 , 0.415926 , 0.508212 , 0.443206 , 0.478222 , 0.549712 , 0.412556 , 0.384025 , 0.374657 , 0.414501 , 0.354706 , 0.415127 , 0.387441 , 0.384268 , 0.426706 , 0.448637 , 0.38927 , 0.400606 , 0.397804 , 0.566166 , 0.499655 
 974 , 0.52815 , 0.372793 , 0.422029 , 0.288774 , 0.431969 , 0.477652 , 0.346688 , 0.398007 , 0.526761 , 0.468754 , 0.577547 , 0.419726 , 0.52447 , 0.519054 , 0.375385 , 0.521103 , 0.507286 , 0.543701 , 0.429238 , 0.40922 , 0.408467 , 0.455702 , 0.435579 , 0.379435 , 0.422179 , 0.322469 , 0.447023 , 0.397718 , 0.416278 , 0.507541 , 0.442857 , 0.478659 , 0.550216 , 0.412205 , 0.383878 , 0.374193 , 0.414161 , 0.354129 , 0.41504 , 0.387546 , 0.384226 , 0.42697 , 0.448296 , 0.38934 , 0.400298 , 0.397533 , 0.566196 , 0.499453 
 975 , 0.52809 , 0.372682 , 0.421746 , 0.288502 , 0.431822 , 0.47757 , 0.346717 , 0.397954 , 0.526461 , 0.468695 , 0.577396 , 0.419389 , 0.524311 , 0.519238 , 0.375236 , 0.521087 , 0.50692 , 0.543482 , 0.42883 , 0.408954 , 0.408423 , 0.45528 , 0.435555 , 0.379234 , 0.421977 , 0.32207 , 0.447676 , 0.397133 , 0.41665 , 0.506863 , 0.442557 , 0.479107 , 0.550773 , 0.411751 , 0.383706 , 0.373792 , 0.413808 , 0.353558 , 0.414917 , 0.387623 , 0.384215 , 0.427247 , 0.447954 , 0.389438 , 0.399988 , 0.39726 , 0.566153 , 0.499202 
 976 , 0.528442 , 0.372771 , 0.421907 , 0.288484 , 0.432093 , 0.477637 , 0.347035 , 0.39815 , 0.52652 , 0.468947 , 0.577566 , 0.419432 , 0.524379 , 0.519718 , 0.375464 , 0.521306 , 0.507057 , 0.543532 , 0.428812 , 0.408992 , 0.408797 , 0.455377 , 0.436006 , 0.379262 , 0.422344 , 0.32215 , 0.448149 , 0.396654 , 0.416831 , 0.507437 , 0.443234 , 0.479214 , 0.551496 , 0.411421 , 0.383498 , 0.374244 , 0.41408 , 0.35371 , 0.415127 , 0.387929 , 0.384511 , 0.427834 , 0.448092 , 0.389748 , 0.400003 , 0.397218 , 0.565964 , 0.499138 
 977 , 0.528855 , 0.372919 , 0.42233 , 0.288485 , 0.432441 , 0.477691 , 0.347331 , 0.398404 , 0.52662 , 0.469196 , 0.577876 , 0.419487 , 0.524568 , 0.520166 , 0.375762 , 0.521736 , 0.507406 , 0.543736 , 0.428888 , 0.409215 , 0.409341 , 0.455656 , 0.436557 , 0.379763 , 0.422938 , 0.322454 , 0.448388 , 0.396295 , 0.416793 , 0.508243 , 0.443986 , 0.47925 , 0.552048 , 0.411301 , 0.383294 , 0.374742 , 0.414557 , 0.354072 , 0.41544 , 0.38819 , 0.384601 , 0.428349 , 0.448411 , 0.389944 , 0.400273 , 0.397292 , 0.565713 , 0.499301 
 978 , 0.529212 , 0.373046 , 0.422835 , 0.288415 , 0.432731 , 0.477709 , 0.347506 , 0.398643 , 0.526641 , 0.469355 , 0.578212 , 0.419418 , 0.524789 , 0.520504 , 0.375994 , 0.522264 , 0.507763 , 0.543953 , 0.428902 , 0.409487 , 0.409876 , 0.45594 , 0.437027 , 0.380542 , 0.42352 , 0.322777 , 0.448512 , 0.396003 , 0.416652 , 0.508837 , 0.444467 , 0.479331 , 0.552398 , 0.411327 , 0.383113 , 0.375 , 0.415018 , 0.354373 , 0.415727 , 0.388347 , 0.38445 , 0.42872 , 0.448706 , 0.389981 , 0.400643 , 0.397374 , 0.565459 , 0.499603 
 979 , 0.529662 , 0.373166 , 0.423103 , 0.288194 , 0.433009 , 0.47788 , 0.347525 , 0.398897 , 0.526724 , 0.469454 , 0.578507 , 0.419335 , 0.525051 , 0.520736 , 0.376069 , 0.522842 , 0.508109 , 0.544293 , 0.428978 , 0.409907 , 0.410146 , 0.456213 , 0.437449 , 0.38117 , 0.423866 , 0.323148 , 0.448425 , 0.396313 , 0.416682 , 0.509259 , 0.444668 , 0.47928 , 0.55257 , 0.411422 , 0.383071 , 0.37501 , 0.415441 , 0.354562 , 0.415908 , 0.388514 , 0.384438 , 0.429161 , 0.449006 , 0.389766 , 0.400935 , 0.397292 , 0.565208 , 0.499752 
 980 , 0.530316 , 0.373324 , 0.423024 , 0.28783 , 0.433345 , 0.478292 , 0.347397 , 0.399274 , 0.527005 , 0.469593 , 0.578746 , 0.419349 , 0.525439 , 0.520903 , 0.376035 , 0.523545 , 0.50845 , 0.544811 , 0.429126 , 0.410616 , 0.410083 , 0.456527 , 0.437768 , 0.381456 , 0.423863 , 0.323625 , 0.448066 , 0.397539 , 0.417035 , 0.509595 , 0.444596 , 0.479052 , 0.552501 , 0.411648 , 0.383271 , 0.374821 , 0.415844 , 0.354588 , 0.415969 , 0.38876 , 0.384836 , 0.429863 , 0.449291 , 0.389305 , 0.401111 , 0.397006 , 0.565067 , 0.499728 
 981 , 0.531148 , 0.373569 , 0.422876 , 0.287587 , 0.433767 , 0.478776 , 0.347378 , 0.399851 , 0.527609 , 0.470012 , 0.579053 , 0.419676 , 0.526025 , 0.521343 , 0.376283 , 0.524431 , 0.508779 , 0.545398 , 0.429243 , 0.411556 , 0.410131 , 0.456995 , 0.437996 , 0.381429 , 0.42377 , 0.324217 , 0.447711 , 0.398901 , 0.417618 , 0.510249 , 0.44485 , 0.478856 , 0.552353 , 0.411963 , 0.383589 , 0.375051 , 0.416317 , 0.354672 , 0.416125 , 0.389164 , 0.385749 , 0.430906 , 0.449611 , 0.389062 , 0.40122 , 0.396764 , 0.565143 , 0.499777 
 982 , 0.531909 , 0.373791 , 0.422753 , 0.287362 , 0.434155 , 0.479237 , 0.347331 , 0.400466 , 0.528176 , 0.470428 , 0.579314 , 0.419978 , 0.526574 , 0.521792 , 0.376498 , 0.525277 , 0.509103 , 0.545974 , 0.429384 , 0.412421 , 0.41021 , 0.457435 , 0.438193 , 0.381393 , 0.423756 , 0.324751 , 0.447464 , 0.400139 , 0.418128 , 0.510874 , 0.445073 , 0.478741 , 0.552267 , 0.412275 , 0.383874 , 0.375314 , 0.416718 , 0.354696 , 0.416267 , 0.389536 , 0.386626 , 0.431843 , 0.449912 , 0.388871 , 0.401334 , 0.396541 , 0.565272 , 0.499877 
 983 , 0.53201 , 0.373785 , 0.422771 , 0.28732 , 0.434321 , 0.47952 , 0.347135 , 0.401326 , 0.52846 , 0.470685 , 0.579305 , 0.420044 , 0.526838 , 0.522364 , 0.37649 , 0.525733 , 0.509337 , 0.546389 , 0.429746 , 0.41264 , 0.410555 , 0.457569 , 0.438051 , 0.381347 , 0.424247 , 0.324946 , 0.448035 , 0.400391 , 0.418162 , 0.511264 , 0.445049 , 0.479193 , 0.552677 , 0.412584 , 0.383905 , 0.375859 , 0.416516 , 0.35438 , 0.416336 , 0.389663 , 0.387184 , 0.431921 , 0.450018 , 0.389054 , 0.401484 , 0.396503 , 0.565692 , 0.5003 
 984 , 0.532137 , 0.373933 , 0.422768 , 0.287388 , 0.434388 , 0.479934 , 0.346855 , 0.402022 , 0.528679 , 0.470874 , 0.579221 , 0.419894 , 0.526894 , 0.52283 , 0.376201 , 0.52576 , 0.509482 , 0.546664 , 0.430335 , 0.41262 , 0.410576 , 0.457514 , 0.438317 , 0.381342 , 0.424991 , 0.324884 , 0.448601 , 0.400472 , 0.418177 , 0.511682 , 0.445042 , 0.479586 , 0.55386 , 0.412822 , 0.383891 , 0.376055 , 0.416302 , 0.354174 , 0.416672 , 0.389807 , 0.387292 , 0.431828 , 0.450475 , 0.388954 , 0.401775 , 0.396644 , 0.566052 , 0.500591 
 985 , 0.532273 , 0.374079 , 0.422759 , 0.287457 , 0.434445 , 0.480373 , 0.346581 , 0.40273 , 0.528884 , 0.471069 , 0.57914 , 0.419739 , 0.52695 , 0.523304 , 0.375891 , 0.525787 , 0.509627 , 0.546945 , 0.430944 , 0.412582 , 0.410603 , 0.457459 , 0.438594 , 0.381348 , 0.425756 , 0.324807 , 0.449184 , 0.400549 , 0.418196 , 0.51211 , 0.445046 , 0.479981 , 0.555108 , 0.413063 , 0.383876 , 0.376249 , 0.416082 , 0.353973 , 0.417022 , 0.389948 , 0.387387 , 0.431738 , 0.450951 , 0.388841 , 0.402081 , 0.396803 , 0.566437 , 0.500871 
 986 , 0.532781 , 0.374683 , 0.422996 , 0.287796 , 0.434702 , 0.481126 , 0.346921 , 0.402949 , 0.529461 , 0.471365 , 0.579585 , 0.420268 , 0.52709 , 0.524004 , 0.375958 , 0.52586 , 0.510106 , 0.547048 , 0.431717 , 0.413023 , 0.410652 , 0.45788 , 0.439275 , 0.381459 , 0.426417 , 0.324906 , 0.449394 , 0.401081 , 0.4183 , 0.512801 , 0.446107 , 0.47956 , 0.555926 , 0.413526 , 0.384277 , 0.376461 , 0.416556 , 0.354043 , 0.417707 , 0.390046 , 0.387273 , 0.431762 , 0.451496 , 0.388548 , 0.402334 , 0.396889 , 0.567051 , 0.501464 
 987 , 0.533137 , 0.375231 , 0.423465 , 0.288107 , 0.434996 , 0.4818 , 0.347269 , 0.402836 , 0.529956 , 0.471553 , 0.580031 , 0.420964 , 0.527243 , 0.524531 , 0.376102 , 0.526016 , 0.510667 , 0.54728 , 0.432395 , 0.413441 , 0.410996 , 0.458404 , 0.43984 , 0.381694 , 0.426747 , 0.324977 , 0.449641 , 0.401843 , 0.418185 , 0.513547 , 0.447275 , 0.479066 , 0.556188 , 0.414043 , 0.38453 , 0.376749 , 0.417269 , 0.354145 , 0.418162 , 0.390155 , 0.387276 , 0.431725 , 0.451728 , 0.388459 , 0.402334 , 0.396853 , 0.567775 , 0.502005 
 988 , 0.533362 , 0.375719 , 0.424029 , 0.288371 , 0.435283 , 0.482402 , 0.347567 , 0.402601 , 0.530379 , 0.471661 , 0.580414 , 0.421692 , 0.527396 , 0.524958 , 0.376242 , 0.526193 , 0.511233 , 0.547599 , 0.433001 , 0.413811 , 0.411495 , 0.458915 , 0.440303 , 0.381964 , 0.426934 , 0.325015 , 0.449943 , 0.402657 , 0.41794 , 0.514283 , 0.448396 , 0.478618 , 0.556193 , 0.414567 , 0.384657 , 0.377066 , 0.418052 , 0.354224 , 0.418463 , 0.390268 , 0.38734 , 0.431654 , 0.451791 , 0.388475 , 0.402223 , 0.396746 , 0.568515 , 0.502483 
 989 , 0.533655 , 0.375917 , 0.424665 , 0.288565 , 0.435557 , 0.483137 , 0.34776 , 0.402516 , 0.530651 , 0.471912 , 0.580812 , 0.422062 , 0.527603 , 0.525144 , 0.37625 , 0.526613 , 0.511794 , 0.548028 , 0.433532 , 0.414219 , 0.411972 , 0.459197 , 0.440908 , 0.382236 , 0.427135 , 0.324843 , 0.450553 , 0.403539 , 0.418113 , 0.514565 , 0.448739 , 0.478999 , 0.55616 , 0.414987 , 0.384839 , 0.377419 , 0.418803 , 0.354413 , 0.418758 , 0.390334 , 0.387753 , 0.432108 , 0.451832 , 0.388699 , 0.402204 , 0.39692 , 0.569154 , 0.502617 
 990 , 0.534066 , 0.375867 , 0.425248 , 0.28872 , 0.435838 , 0.484007 , 0.347957 , 0.40271 , 0.530851 , 0.472326 , 0.581366 , 0.422 , 0.527836 , 0.525178 , 0.376134 , 0.527313 , 0.512396 , 0.548472 , 0.433981 , 0.414725 , 0.412377 , 0.459255 , 0.441645 , 0.382542 , 0.427495 , 0.324629 , 0.451435 , 0.404234 , 0.418885 , 0.51442 , 0.44842 , 0.479902 , 0.556203 , 0.415259 , 0.38519 , 0.377736 , 0.419397 , 0.354676 , 0.419096 , 0.390318 , 0.388427 , 0.433135 , 0.451846 , 0.389061 , 0.402377 , 0.397259 , 0.56963 , 0.502562 
 991 , 0.534601 , 0.375866 , 0.425681 , 0.28894 , 0.436146 , 0.484897 , 0.348333 , 0.403143 , 0.531139 , 0.472801 , 0.582187 , 0.421775 , 0.528076 , 0.525335 , 0.37601 , 0.528143 , 0.51305 , 0.548762 , 0.434404 , 0.41535 , 0.412675 , 0.459317 , 0.442405 , 0.382912 , 0.428078 , 0.324652 , 0.452326 , 0.404585 , 0.420088 , 0.514227 , 0.44812 , 0.480491 , 0.556474 , 0.415483 , 0.38572 , 0.377985 , 0.4198 , 0.354892 , 0.419522 , 0.390248 , 0.389038 , 0.434393 , 0.451915 , 0.389304 , 0.402743 , 0.397494 , 0.570024 , 0.502652 
 992 , 0.535097 , 0.375857 , 0.426035 , 0.289148 , 0.436436 , 0.48565 , 0.348619 , 0.403505 , 0.53143 , 0.473288 , 0.583059 , 0.42156 , 0.528262 , 0.525438 , 0.375868 , 0.528949 , 0.513564 , 0.549153 , 0.434741 , 0.4158 , 0.412953 , 0.459309 , 0.443004 , 0.383223 , 0.428671 , 0.324693 , 0.453007 , 0.404535 , 0.421084 , 0.514261 , 0.447867 , 0.480843 , 0.556741 , 0.415512 , 0.385981 , 0.378106 , 0.419976 , 0.355033 , 0.419788 , 0.390201 , 0.389493 , 0.435472 , 0.451988 , 0.389592 , 0.40315 , 0.397712 , 0.570376 , 0.502808 
 993 , 0.535398 , 0.375834 , 0.426039 , 0.28928 , 0.436583 , 0.485924 , 0.348589 , 0.403634 , 0.531666 , 0.473786 , 0.583931 , 0.421377 , 0.528266 , 0.525309 , 0.375635 , 0.529561 , 0.513569 , 0.549807 , 0.434767 , 0.415628 , 0.413147 , 0.459111 , 0.443018 , 0.383233 , 0.429251 , 0.32481 , 0.452964 , 0.403257 , 0.421288 , 0.514997 , 0.447758 , 0.480497 , 0.556896 , 0.414953 , 0.385415 , 0.377817 , 0.419394 , 0.354924 , 0.419538 , 0.390155 , 0.389402 , 0.43583 , 0.452044 , 0.389933 , 0.403634 , 0.397897 , 0.570563 , 0.503113 
 994 , 0.535379 , 0.375761 , 0.425668 , 0.289025 , 0.436614 , 0.485914 , 0.3483 , 0.403332 , 0.531756 , 0.474227 , 0.58396 , 0.421271 , 0.527923 , 0.524874 , 0.375263 , 0.529668 , 0.513143 , 0.550258 , 0.434737 , 0.415372 , 0.413141 , 0.458862 , 0.442844 , 0.382952 , 0.429622 , 0.324848 , 0.452687 , 0.402415 , 0.420818 , 0.515617 , 0.447407 , 0.480954 , 0.55651 , 0.414334 , 0.384796 , 0.377561 , 0.418841 , 0.354751 , 0.419482 , 0.389999 , 0.389325 , 0.435731 , 0.452013 , 0.390121 , 0.403796 , 0.398162 , 0.570451 , 0.502925 
 995 , 0.535358 , 0.375692 , 0.425286 , 0.288764 , 0.436654 , 0.485896 , 0.348008 , 0.403011 , 0.531855 , 0.474682 , 0.583983 , 0.421155 , 0.527559 , 0.524408 , 0.374887 , 0.529784 , 0.512698 , 0.550726 , 0.434727 , 0.415118 , 0.413135 , 0.458598 , 0.442669 , 0.382654 , 0.430012 , 0.324885 , 0.452407 , 0.401535 , 0.42034 , 0.516267 , 0.447054 , 0.481435 , 0.556101 , 0.413697 , 0.384174 , 0.377311 , 0.418269 , 0.354574 , 0.419425 , 0.389836 , 0.389241 , 0.43563 , 0.451989 , 0.39031 , 0.403959 , 0.398451 , 0.570334 , 0.50274 
 996 , 0.535245 , 0.376278 , 0.425049 , 0.288779 , 0.437173 , 0.486154 , 0.348157 , 0.402891 , 0.531977 , 0.475086 , 0.583576 , 0.421958 , 0.52751 , 0.524474 , 0.375199 , 0.529645 , 0.512636 , 0.550956 , 0.435204 , 0.415709 , 0.413189 , 0.459155 , 0.443147 , 0.382703 , 0.429549 , 0.325845 , 0.45196 , 0.40189 , 0.420307 , 0.516288 , 0.447592 , 0.481907 , 0.555851 , 0.413992 , 0.384342 , 0.377488 , 0.418327 , 0.354945 , 0.419746 , 0.390371 , 0.389876 , 0.435578 , 0.452928 , 0.390547 , 0.40397 , 0.39881 , 0.570495 , 0.502437 
 997 , 0.53538 , 0.376831 , 0.425075 , 0.28905 , 0.437694 , 0.486718 , 0.348376 , 0.402924 , 0.531987 , 0.475396 , 0.583899 , 0.422879 , 0.527693 , 0.524859 , 0.375711 , 0.530021 , 0.512889 , 0.551381 , 0.435585 , 0.416345 , 0.413445 , 0.459944 , 0.4438 , 0.382915 , 0.428996 , 0.326719 , 0.451531 , 0.40232 , 0.420331 , 0.516337 , 0.448434 , 0.482051 , 0.55595 , 0.4145 , 0.384474 , 0.377676 , 0.418574 , 0.355481 , 0.419947 , 0.391009 , 0.390525 , 0.435541 , 0.453838 , 0.39102 , 0.404165 , 0.399125 , 0.571039 , 0.502741 
 998 , 0.535591 , 0.377376 , 0.425182 , 0.289402 , 0.438235 , 0.487401 , 0.348629 , 0.403 , 0.531963 , 0.475685 , 0.584493 , 0.423856 , 0.527963 , 0.525365 , 0.37628 , 0.530582 , 0.513244 , 0.551899 , 0.435956 , 0.416995 , 0.413773 , 0.460801 , 0.444504 , 0.383174 , 0.428415 , 0.327575 , 0.451102 , 0.40277 , 0.420371 , 0.5164 , 0.449381 , 0.482107 , 0.556151 , 0.415078 , 0.384588 , 0.377847 , 0.418891 , 0.356081 , 0.420097 , 0.391679 , 0.391196 , 0.435495 , 0.454752 , 0.39158 , 0.404436 , 0.399427 , 0.571703 , 0.503259 
 999 , 0.535893 , 0.377186 , 0.42528 , 0.289416 , 0.438425 , 0.487755 , 0.348695 , 0.40328 , 0.531777 , 0.475694 , 0.584818 , 0.424152 , 0.528406 , 0.525867 , 0.376792 , 0.530978 , 0.513554 , 0.552223 , 0.436105 , 0.417169 , 0.414148 , 0.461224 , 0.445124 , 0.383512 , 0.428005 , 0.327451 , 0.45087 , 0.402634 , 0.420256 , 0.5156 , 0.449261 , 0.482195 , 0.556612 , 0.415341 , 0.384498 , 0.377919 , 0.418964 , 0.356434 , 0.419818 , 0.39217 , 0.391448 , 0.435568 , 0.455226 , 0.392094 , 0.404648 , 0.399733 , 0.572209 , 0.503922 
 1000 , 0.536122 , 0.376623 , 0.425385 , 0.289201 , 0.438501 , 0.487864 , 0.348543 , 0.403698 , 0.531477 , 0.475512 , 0.584785 , 0.424007 , 0.52905 , 0.526252 , 0.377301 , 0.531007 , 0.513736 , 0.552278 , 0.436282 , 0.417143 , 0.414421 , 0.461193 , 0.445661 , 0.383849 , 0.427768 , 0.326758 , 0.451006 , 0.402026 , 0.420182 , 0.514545 , 0.44847 , 0.48218 , 0.557295 , 0.415405 , 0.38434 , 0.378121 , 0.418794 , 0.356402 , 0.419285 , 0.392593 , 0.391314 , 0.435965 , 0.455695 , 0.392331 , 0.404868 , 0.400157 , 0.572619 , 0.504369 
 1001 , 0.536198 , 0.376096 , 0.425506 , 0.288904 , 0.438631 , 0.487867 , 0.348254 , 0.404134 , 0.531136 , 0.475299 , 0.584452 , 0.42375 , 0.529816 , 0.526488 , 0.377841 , 0.530677 , 0.513822 , 0.552115 , 0.436602 , 0.417193 , 0.414542 , 0.460887 , 0.446202 , 0.384158 , 0.427623 , 0.325998 , 0.451428 , 0.401188 , 0.42027 , 0.513713 , 0.447544 , 0.481998 , 0.558105 , 0.415404 , 0.384213 , 0.378561 , 0.418459 , 0.356087 , 0.41872 , 0.393028 , 0.390988 , 0.436678 , 0.456447 , 0.392286 , 0.405105 , 0.400686 , 0.57303 , 0.504461 
 1002 , 0.536331 , 0.375729 , 0.425693 , 0.288686 , 0.438829 , 0.487977 , 0.348097 , 0.404645 , 0.53102 , 0.475299 , 0.584543 , 0.423626 , 0.530465 , 0.526623 , 0.378297 , 0.530487 , 0.513912 , 0.552079 , 0.437099 , 0.417226 , 0.414788 , 0.4609 , 0.44648 , 0.384272 , 0.427565 , 0.325275 , 0.4519 , 0.400042 , 0.420012 , 0.513411 , 0.447024 , 0.48172 , 0.558707 , 0.415539 , 0.384054 , 0.379146 , 0.418325 , 0.35578 , 0.418282 , 0.393403 , 0.390519 , 0.437306 , 0.457004 , 0.392271 , 0.405429 , 0.401087 , 0.573595 , 0.504661 
 1003 , 0.536598 , 0.375684 , 0.425991 , 0.28858 , 0.439056 , 0.488299 , 0.348273 , 0.405297 , 0.531422 , 0.475766 , 0.585353 , 0.42381 , 0.530869 , 0.526604 , 0.378527 , 0.530554 , 0.514017 , 0.5523 , 0.437895 , 0.417212 , 0.41528 , 0.461529 , 0.446326 , 0.384072 , 0.42764 , 0.324769 , 0.452305 , 0.39845 , 0.419154 , 0.513973 , 0.447303 , 0.481332 , 0.558822 , 0.415877 , 0.383855 , 0.379905 , 0.418525 , 0.355587 , 0.418015 , 0.39361 , 0.389867 , 0.437678 , 0.457167 , 0.392362 , 0.405894 , 0.401206 , 0.574372 , 0.505119 
