  time  ,:33:12 A,:33:29 A,:33:38 A,:33:56 A,:34:17 A,:35:10 A,:35:20 A,:35:37 A,:35:51 A,:36:04 A,:37:05 A,:37:20 A,:37:33 A,:37:49 A,:37:58 A,:39:15 A,:39:25 A,:39:37 A,:39:51 A,:40:27 A,:40:48 A,:41:24 A,:41:50 A,:42:47 A,:43:17 A,:44:26 A,:44:54 A,:45:12 A,:45:58 A,:47:10 A,:48:34 A,:48:45 A,:49:04 A,:49:17 A,:49:30 A,:50:30 A,:50:45 A,:51:00 A,:51:19 A,:51:33 A,:52:14 A,:52:33 A,:52:49 A,:53:07 A,:53:21 A,:54:00 A,:54:24 A,:54:45 A,:55:03 A,:55:16 A,:56:08 A,:56:20 A,:56:36 A,:56:54 A,:57:17 A,:59:23 A,:59:43 A,:00:08 P,:00:25 P,:00:37 P
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 463 , 0.038847 , 0.032338 , 0.033518 , 0.034221 , 0.043717 , 0.02664 , 0.029284 , 0.030598 , 0.039341 , 0.028238 , 0.035793 , 0.035124 , 0.039366 , 0.032012 , 0.034898 , 0.031192 , 0.0581 , 0.043985 , 0.049607 , 0.045424 , 0.031727 , 0.043031 , 0.029 , 0.029769 , 0.03202 , 0.044738 , 0.04334 , 0.042612 , 0.048988 , 0.058844 , 0.056359 , 0.046854 , 0.034764 , 0.04211 , 0.057246 , 0.023954 , 0.037308 , 0.039969 , 0.034739 , 0.030355 , 0.040897 , 0.055866 , 0.058978 , 0.044068 , 0.043809 , 0.041357 , 0.034898 , 0.035216 , 0.036747 , 0.03945 , 0.063705 , 0.043223 , 0.028966 , 0.041056 , 0.030665 , 0.041182 , 0.033275 , 0.039107 , 0.032614 , 0.041182 
 464 , 0.039046 , 0.032474 , 0.033657 , 0.034354 , 0.043956 , 0.026741 , 0.02941 , 0.030695 , 0.039482 , 0.028286 , 0.035915 , 0.035286 , 0.03955 , 0.03213 , 0.035059 , 0.031333 , 0.05825 , 0.044132 , 0.049722 , 0.045584 , 0.031861 , 0.043201 , 0.029133 , 0.029906 , 0.032172 , 0.044921 , 0.043537 , 0.042739 , 0.049185 , 0.059056 , 0.056529 , 0.047053 , 0.034875 , 0.042261 , 0.05747 , 0.024039 , 0.037435 , 0.040112 , 0.034849 , 0.030401 , 0.041035 , 0.056009 , 0.059173 , 0.044216 , 0.043973 , 0.041581 , 0.035026 , 0.035387 , 0.036906 , 0.0396 , 0.064008 , 0.043394 , 0.029075 , 0.041245 , 0.03077 , 0.041405 , 0.033456 , 0.039331 , 0.032751 , 0.041388 
 465 , 0.039247 , 0.032612 , 0.033799 , 0.034481 , 0.044198 , 0.026844 , 0.029547 , 0.030793 , 0.039626 , 0.028343 , 0.036031 , 0.035441 , 0.039736 , 0.032258 , 0.035214 , 0.031475 , 0.058412 , 0.044283 , 0.04984 , 0.045739 , 0.031989 , 0.043365 , 0.029269 , 0.030052 , 0.032326 , 0.045108 , 0.043735 , 0.042868 , 0.049385 , 0.059271 , 0.056703 , 0.047255 , 0.034995 , 0.042405 , 0.057696 , 0.024124 , 0.037555 , 0.040249 , 0.034961 , 0.030448 , 0.041175 , 0.056164 , 0.059372 , 0.044367 , 0.044139 , 0.041807 , 0.035155 , 0.035551 , 0.037075 , 0.039744 , 0.064323 , 0.043567 , 0.029193 , 0.041445 , 0.030877 , 0.041622 , 0.033631 , 0.039559 , 0.03289 , 0.041596 
 466 , 0.039451 , 0.03276 , 0.033952 , 0.034619 , 0.044444 , 0.026948 , 0.029685 , 0.030894 , 0.039772 , 0.028401 , 0.036156 , 0.035599 , 0.039933 , 0.032389 , 0.035379 , 0.03162 , 0.058568 , 0.044427 , 0.04996 , 0.045897 , 0.032127 , 0.043531 , 0.029407 , 0.030192 , 0.03249 , 0.045289 , 0.043937 , 0.042999 , 0.04958 , 0.059489 , 0.056887 , 0.047451 , 0.035109 , 0.04256 , 0.057926 , 0.024211 , 0.037686 , 0.040389 , 0.035075 , 0.030496 , 0.041318 , 0.056313 , 0.059574 , 0.04452 , 0.044309 , 0.042036 , 0.035295 , 0.035726 , 0.037246 , 0.039899 , 0.064642 , 0.043743 , 0.029314 , 0.041648 , 0.030986 , 0.04185 , 0.033816 , 0.039789 , 0.033031 , 0.041808 
 467 , 0.039643 , 0.032959 , 0.034128 , 0.034814 , 0.044685 , 0.02707 , 0.029815 , 0.031078 , 0.039982 , 0.028561 , 0.036297 , 0.035822 , 0.040169 , 0.032586 , 0.03556 , 0.031772 , 0.058741 , 0.044625 , 0.050116 , 0.046117 , 0.032298 , 0.043744 , 0.029553 , 0.030391 , 0.03267 , 0.045523 , 0.044168 , 0.043168 , 0.049828 , 0.059698 , 0.05708 , 0.047659 , 0.035263 , 0.042753 , 0.058199 , 0.024342 , 0.03783 , 0.040618 , 0.035246 , 0.030637 , 0.041482 , 0.056479 , 0.059791 , 0.044727 , 0.044507 , 0.042321 , 0.03545 , 0.035865 , 0.037424 , 0.040101 , 0.064951 , 0.043973 , 0.029434 , 0.041863 , 0.031145 , 0.042084 , 0.034009 , 0.040033 , 0.033213 , 0.042007 
 468 , 0.03984 , 0.033168 , 0.034315 , 0.035029 , 0.044923 , 0.027192 , 0.029937 , 0.03128 , 0.040223 , 0.028747 , 0.03644 , 0.036066 , 0.04041 , 0.032794 , 0.035752 , 0.031935 , 0.058923 , 0.044847 , 0.050278 , 0.046351 , 0.032479 , 0.043971 , 0.029708 , 0.0306 , 0.03287 , 0.045765 , 0.044405 , 0.043351 , 0.050083 , 0.059909 , 0.057274 , 0.047864 , 0.03542 , 0.042951 , 0.058489 , 0.02448 , 0.037979 , 0.04086 , 0.03542 , 0.030796 , 0.041642 , 0.056636 , 0.060019 , 0.044949 , 0.044711 , 0.042603 , 0.035616 , 0.035998 , 0.037613 , 0.040316 , 0.065264 , 0.044209 , 0.029555 , 0.042067 , 0.031314 , 0.042305 , 0.034196 , 0.040291 , 0.033397 , 0.042203 
 469 , 0.040039 , 0.033387 , 0.034513 , 0.035246 , 0.045164 , 0.027315 , 0.030061 , 0.031485 , 0.040457 , 0.028944 , 0.036585 , 0.036312 , 0.040661 , 0.033012 , 0.035946 , 0.032091 , 0.059108 , 0.045062 , 0.050443 , 0.04658 , 0.032662 , 0.044201 , 0.029865 , 0.03082 , 0.033063 , 0.046 , 0.044644 , 0.043535 , 0.050341 , 0.060122 , 0.057479 , 0.048072 , 0.035579 , 0.043152 , 0.058775 , 0.02462 , 0.038129 , 0.041113 , 0.035596 , 0.030965 , 0.041804 , 0.056796 , 0.060242 , 0.045164 , 0.044925 , 0.042896 , 0.035775 , 0.036133 , 0.037805 , 0.040525 , 0.065572 , 0.044448 , 0.029677 , 0.042273 , 0.031485 , 0.042538 , 0.034385 , 0.040542 , 0.033592 , 0.04241 
 470 , 0.040225 , 0.03355 , 0.034661 , 0.035413 , 0.045388 , 0.027421 , 0.030156 , 0.031609 , 0.040619 , 0.029054 , 0.036721 , 0.036499 , 0.040875 , 0.033191 , 0.03608 , 0.032216 , 0.059261 , 0.0452 , 0.050551 , 0.046739 , 0.032789 , 0.044362 , 0.029977 , 0.03096 , 0.033199 , 0.046192 , 0.044833 , 0.043644 , 0.050534 , 0.060295 , 0.057628 , 0.048209 , 0.035687 , 0.043294 , 0.058988 , 0.024694 , 0.038217 , 0.041268 , 0.035695 , 0.031037 , 0.041926 , 0.056893 , 0.060406 , 0.045303 , 0.045055 , 0.04308 , 0.035892 , 0.036251 , 0.037943 , 0.040678 , 0.065809 , 0.044602 , 0.02972 , 0.042431 , 0.031592 , 0.042704 , 0.034516 , 0.040721 , 0.033712 , 0.042559 
 471 , 0.040414 , 0.033653 , 0.034767 , 0.035521 , 0.04559 , 0.027517 , 0.030225 , 0.031639 , 0.040671 , 0.029077 , 0.036832 , 0.036626 , 0.041031 , 0.033318 , 0.036146 , 0.032299 , 0.059361 , 0.045239 , 0.050603 , 0.046807 , 0.032856 , 0.044442 , 0.030028 , 0.031022 , 0.033258 , 0.046319 , 0.044939 , 0.043679 , 0.050646 , 0.060424 , 0.057699 , 0.048264 , 0.035735 , 0.043362 , 0.059087 , 0.024697 , 0.03822 , 0.041288 , 0.035684 , 0.031005 , 0.041965 , 0.05691 , 0.060475 , 0.045333 , 0.045093 , 0.043131 , 0.035915 , 0.036335 , 0.037997 , 0.040748 , 0.065943 , 0.044639 , 0.029668 , 0.042514 , 0.031613 , 0.042779 , 0.034561 , 0.040791 , 0.03373 , 0.042625 
 472 , 0.040595 , 0.033748 , 0.034865 , 0.035629 , 0.045784 , 0.027605 , 0.030285 , 0.031668 , 0.040733 , 0.029091 , 0.036952 , 0.036746 , 0.041188 , 0.033456 , 0.036222 , 0.032382 , 0.059471 , 0.045277 , 0.050656 , 0.046867 , 0.032914 , 0.044513 , 0.030079 , 0.031076 , 0.033309 , 0.046437 , 0.045054 , 0.043714 , 0.050767 , 0.060553 , 0.057778 , 0.04831 , 0.035784 , 0.043422 , 0.059179 , 0.024692 , 0.038224 , 0.041308 , 0.035672 , 0.030964 , 0.042013 , 0.056928 , 0.060553 , 0.045363 , 0.045123 , 0.043173 , 0.035947 , 0.03642 , 0.038061 , 0.040818 , 0.066069 , 0.044676 , 0.029606 , 0.042597 , 0.031634 , 0.042846 , 0.034598 , 0.040861 , 0.033748 , 0.0427 
 473 , 0.040783 , 0.033851 , 0.034979 , 0.035745 , 0.045993 , 0.027702 , 0.030355 , 0.031715 , 0.0408 , 0.029115 , 0.037072 , 0.036873 , 0.041351 , 0.033593 , 0.036297 , 0.032473 , 0.059581 , 0.04533 , 0.05072 , 0.046949 , 0.03299 , 0.044606 , 0.030139 , 0.031147 , 0.033377 , 0.04657 , 0.045183 , 0.043754 , 0.050884 , 0.060692 , 0.057859 , 0.048378 , 0.03584 , 0.043504 , 0.059289 , 0.024697 , 0.038243 , 0.041334 , 0.035677 , 0.03094 , 0.042066 , 0.056955 , 0.060632 , 0.045407 , 0.045175 , 0.043237 , 0.035987 , 0.036503 , 0.038139 , 0.040895 , 0.066212 , 0.044718 , 0.029571 , 0.042686 , 0.031655 , 0.042927 , 0.034652 , 0.040947 , 0.033782 , 0.042781 
 474 , 0.041003 , 0.034018 , 0.035139 , 0.035915 , 0.046263 , 0.027801 , 0.030457 , 0.031862 , 0.040985 , 0.029249 , 0.0372 , 0.037053 , 0.041572 , 0.033733 , 0.036493 , 0.03263 , 0.059749 , 0.045512 , 0.050859 , 0.047134 , 0.033156 , 0.044805 , 0.030241 , 0.031328 , 0.033552 , 0.046737 , 0.045409 , 0.043909 , 0.051092 , 0.060896 , 0.058042 , 0.048574 , 0.035984 , 0.043659 , 0.059482 , 0.024834 , 0.038381 , 0.041477 , 0.03582 , 0.031009 , 0.042218 , 0.057059 , 0.060793 , 0.045556 , 0.045349 , 0.043426 , 0.036087 , 0.036613 , 0.038278 , 0.041046 , 0.066441 , 0.044849 , 0.029672 , 0.042813 , 0.03175 , 0.043029 , 0.034785 , 0.041089 , 0.033863 , 0.042891 
 475 , 0.041214 , 0.034184 , 0.035306 , 0.036084 , 0.046525 , 0.027905 , 0.030548 , 0.032016 , 0.041171 , 0.029373 , 0.037336 , 0.037241 , 0.041792 , 0.033881 , 0.036688 , 0.032793 , 0.059912 , 0.045687 , 0.051008 , 0.047311 , 0.03332 , 0.045005 , 0.03034 , 0.031506 , 0.033726 , 0.046905 , 0.045636 , 0.044064 , 0.051284 , 0.061095 , 0.058211 , 0.048771 , 0.036118 , 0.043805 , 0.059679 , 0.02496 , 0.038519 , 0.041602 , 0.035963 , 0.031066 , 0.042362 , 0.057157 , 0.060948 , 0.045705 , 0.045515 , 0.043606 , 0.036179 , 0.036714 , 0.038415 , 0.041196 , 0.066674 , 0.044979 , 0.02977 , 0.042932 , 0.031834 , 0.043131 , 0.034909 , 0.041231 , 0.033942 , 0.042993 
 476 , 0.041425 , 0.03435 , 0.035474 , 0.036253 , 0.046789 , 0.028 , 0.030647 , 0.032161 , 0.041365 , 0.029497 , 0.037464 , 0.03742 , 0.042014 , 0.03403 , 0.036884 , 0.032948 , 0.060075 , 0.045863 , 0.051148 , 0.047498 , 0.033485 , 0.045206 , 0.03044 , 0.031685 , 0.033909 , 0.047065 , 0.045863 , 0.044219 , 0.051486 , 0.061295 , 0.058388 , 0.04896 , 0.036261 , 0.04396 , 0.059876 , 0.025094 , 0.038657 , 0.041737 , 0.036106 , 0.031132 , 0.042507 , 0.057255 , 0.061105 , 0.045846 , 0.04569 , 0.043796 , 0.036279 , 0.036824 , 0.038554 , 0.041339 , 0.0669 , 0.04511 , 0.029878 , 0.04306 , 0.031919 , 0.043225 , 0.035033 , 0.041374 , 0.03403 , 0.043104 
 477 , 0.041601 , 0.034532 , 0.035632 , 0.036403 , 0.046989 , 0.028129 , 0.030737 , 0.032305 , 0.041557 , 0.029593 , 0.037616 , 0.037598 , 0.042224 , 0.034185 , 0.037035 , 0.033085 , 0.060261 , 0.046045 , 0.051277 , 0.047665 , 0.033631 , 0.045395 , 0.030529 , 0.03182 , 0.034064 , 0.04724 , 0.046045 , 0.044356 , 0.051676 , 0.061465 , 0.05852 , 0.049112 , 0.036368 , 0.044061 , 0.060053 , 0.025167 , 0.038733 , 0.041861 , 0.036178 , 0.031196 , 0.042614 , 0.05735 , 0.06124 , 0.045958 , 0.045811 , 0.04394 , 0.036377 , 0.036879 , 0.038655 , 0.041436 , 0.06707 , 0.045213 , 0.029914 , 0.043169 , 0.031976 , 0.043325 , 0.035112 , 0.041488 , 0.034081 , 0.043186 
 478 , 0.041763 , 0.034703 , 0.035787 , 0.036533 , 0.047175 , 0.028267 , 0.030817 , 0.032448 , 0.041754 , 0.029681 , 0.037765 , 0.037765 , 0.04244 , 0.034338 , 0.037166 , 0.033202 , 0.060454 , 0.04623 , 0.051399 , 0.047826 , 0.033766 , 0.045579 , 0.030618 , 0.031945 , 0.034208 , 0.047418 , 0.046204 , 0.044495 , 0.051868 , 0.061625 , 0.058633 , 0.04924 , 0.036455 , 0.044157 , 0.06022 , 0.025223 , 0.038788 , 0.04198 , 0.036212 , 0.031251 , 0.0427 , 0.057427 , 0.061357 , 0.046056 , 0.0459 , 0.04407 , 0.036472 , 0.036923 , 0.038736 , 0.041503 , 0.067211 , 0.045293 , 0.029924 , 0.043264 , 0.032014 , 0.043411 , 0.035171 , 0.041581 , 0.034113 , 0.043255 
 479 , 0.041926 , 0.034883 , 0.035942 , 0.036672 , 0.047362 , 0.028405 , 0.030906 , 0.032582 , 0.041952 , 0.029768 , 0.037914 , 0.03794 , 0.042646 , 0.034492 , 0.037288 , 0.03332 , 0.060648 , 0.046407 , 0.051521 , 0.047987 , 0.033902 , 0.045755 , 0.030706 , 0.032061 , 0.034362 , 0.047596 , 0.046372 , 0.044626 , 0.052051 , 0.061777 , 0.058746 , 0.049368 , 0.036542 , 0.044244 , 0.060388 , 0.02527 , 0.038852 , 0.042091 , 0.036255 , 0.031314 , 0.042785 , 0.057505 , 0.061473 , 0.046155 , 0.04599 , 0.044201 , 0.036568 , 0.036958 , 0.038817 , 0.04157 , 0.067352 , 0.045382 , 0.029942 , 0.043358 , 0.032043 , 0.043497 , 0.03523 , 0.041683 , 0.034145 , 0.043324 
 480 , 0.042094 , 0.035029 , 0.036073 , 0.036804 , 0.04755 , 0.028521 , 0.030983 , 0.032689 , 0.042103 , 0.029826 , 0.03804 , 0.038101 , 0.042808 , 0.034629 , 0.037387 , 0.03342 , 0.06081 , 0.046532 , 0.051613 , 0.048115 , 0.034003 , 0.045897 , 0.030792 , 0.032167 , 0.034472 , 0.047741 , 0.046514 , 0.044731 , 0.052213 , 0.061915 , 0.058843 , 0.049464 , 0.036613 , 0.044322 , 0.060523 , 0.025302 , 0.038875 , 0.042173 , 0.036282 , 0.03134 , 0.042834 , 0.057547 , 0.061558 , 0.046219 , 0.046053 , 0.044304 , 0.036622 , 0.036996 , 0.038875 , 0.041625 , 0.067448 , 0.045435 , 0.029913 , 0.043443 , 0.032062 , 0.043547 , 0.035273 , 0.041755 , 0.034168 , 0.043373 
 481 , 0.04227 , 0.035123 , 0.036159 , 0.036916 , 0.047736 , 0.028595 , 0.031067 , 0.032738 , 0.042174 , 0.02984 , 0.038135 , 0.03824 , 0.042896 , 0.034732 , 0.037447 , 0.033469 , 0.060924 , 0.046561 , 0.051662 , 0.04818 , 0.034053 , 0.045969 , 0.030867 , 0.032225 , 0.034531 , 0.047841 , 0.046613 , 0.044777 , 0.052315 , 0.062003 , 0.058913 , 0.049529 , 0.036664 , 0.044385 , 0.060619 , 0.025296 , 0.03884 , 0.042191 , 0.03629 , 0.031302 , 0.042844 , 0.057512 , 0.061585 , 0.046222 , 0.046048 , 0.044368 , 0.036612 , 0.037038 , 0.038884 , 0.041652 , 0.067478 , 0.045421 , 0.029822 , 0.04348 , 0.032024 , 0.043541 , 0.035263 , 0.041774 , 0.034148 , 0.043375 
 482 , 0.042454 , 0.035218 , 0.036254 , 0.037029 , 0.047932 , 0.028669 , 0.031151 , 0.032788 , 0.042245 , 0.029862 , 0.038222 , 0.038387 , 0.042977 , 0.034834 , 0.037499 , 0.033511 , 0.061038 , 0.046591 , 0.05172 , 0.048246 , 0.034103 , 0.046042 , 0.030942 , 0.032291 , 0.034582 , 0.047932 , 0.046713 , 0.044832 , 0.052426 , 0.062092 , 0.058983 , 0.049595 , 0.036724 , 0.04444 , 0.060716 , 0.025281 , 0.038814 , 0.042202 , 0.036289 , 0.031273 , 0.042855 , 0.057477 , 0.061613 , 0.046234 , 0.046051 , 0.044422 , 0.036602 , 0.03709 , 0.038901 , 0.041688 , 0.067518 , 0.045415 , 0.029731 , 0.043517 , 0.031987 , 0.043526 , 0.035261 , 0.041793 , 0.034129 , 0.043369 
 483 , 0.042639 , 0.035321 , 0.03634 , 0.037142 , 0.048119 , 0.028743 , 0.031234 , 0.032838 , 0.042308 , 0.029875 , 0.038309 , 0.038527 , 0.043066 , 0.034946 , 0.03756 , 0.033561 , 0.061153 , 0.046629 , 0.05177 , 0.048311 , 0.034153 , 0.046115 , 0.031017 , 0.032358 , 0.034641 , 0.048032 , 0.046821 , 0.044878 , 0.052537 , 0.062181 , 0.059054 , 0.049653 , 0.036776 , 0.044504 , 0.060813 , 0.025275 , 0.038788 , 0.042221 , 0.036296 , 0.031243 , 0.042866 , 0.057442 , 0.06165 , 0.046246 , 0.046046 , 0.044486 , 0.036593 , 0.037133 , 0.038919 , 0.041724 , 0.067548 , 0.045401 , 0.02964 , 0.043563 , 0.031958 , 0.043519 , 0.03526 , 0.041811 , 0.03411 , 0.043371 
 484 , 0.042818 , 0.035582 , 0.036557 , 0.037358 , 0.048418 , 0.028894 , 0.031419 , 0.033022 , 0.042592 , 0.030104 , 0.038438 , 0.038769 , 0.043315 , 0.035138 , 0.03782 , 0.033762 , 0.061367 , 0.046842 , 0.051962 , 0.048514 , 0.034371 , 0.046371 , 0.031184 , 0.032578 , 0.034894 , 0.04827 , 0.047085 , 0.045083 , 0.052798 , 0.062421 , 0.059251 , 0.049863 , 0.036966 , 0.044717 , 0.061053 , 0.025428 , 0.038969 , 0.0424 , 0.036444 , 0.031393 , 0.043027 , 0.057631 , 0.061811 , 0.046406 , 0.046232 , 0.044717 , 0.036757 , 0.037254 , 0.039065 , 0.041913 , 0.067768 , 0.04557 , 0.029765 , 0.043715 , 0.032055 , 0.043646 , 0.035382 , 0.041965 , 0.034206 , 0.043472 
 485 , 0.042995 , 0.035842 , 0.036773 , 0.037582 , 0.048721 , 0.029046 , 0.031613 , 0.033214 , 0.042882 , 0.030325 , 0.038574 , 0.039009 , 0.04356 , 0.035337 , 0.038078 , 0.033954 , 0.06159 , 0.047058 , 0.052158 , 0.048721 , 0.03458 , 0.046632 , 0.031352 , 0.032796 , 0.035146 , 0.048512 , 0.047354 , 0.045292 , 0.053063 , 0.062661 , 0.05945 , 0.050078 , 0.037156 , 0.044935 , 0.061303 , 0.025574 , 0.039157 , 0.042577 , 0.036599 , 0.031552 , 0.043195 , 0.057814 , 0.061973 , 0.046571 , 0.046423 , 0.044944 , 0.03693 , 0.037382 , 0.03921 , 0.04209 , 0.067986 , 0.045745 , 0.02989 , 0.043865 , 0.032144 , 0.043778 , 0.035494 , 0.042125 , 0.034293 , 0.043569 
 486 , 0.043171 , 0.03611 , 0.036989 , 0.037806 , 0.049023 , 0.029198 , 0.031798 , 0.033406 , 0.043171 , 0.030554 , 0.038702 , 0.039249 , 0.043805 , 0.035537 , 0.038345 , 0.034154 , 0.061813 , 0.047275 , 0.052361 , 0.048927 , 0.034806 , 0.046892 , 0.031528 , 0.033024 , 0.035406 , 0.048762 , 0.047623 , 0.045501 , 0.053327 , 0.0629 , 0.059657 , 0.050292 , 0.037345 , 0.045162 , 0.061552 , 0.025729 , 0.039345 , 0.042762 , 0.036745 , 0.031702 , 0.043362 , 0.057996 , 0.062135 , 0.046736 , 0.046614 , 0.045171 , 0.037102 , 0.037502 , 0.039362 , 0.042275 , 0.068204 , 0.04591 , 0.030015 , 0.044023 , 0.032241 , 0.043901 , 0.035615 , 0.042275 , 0.034389 , 0.043675 
 487 , 0.0434 , 0.036302 , 0.03716 , 0.038009 , 0.049301 , 0.029369 , 0.031978 , 0.03359 , 0.043408 , 0.030695 , 0.038867 , 0.039482 , 0.044041 , 0.03573 , 0.038538 , 0.034326 , 0.061979 , 0.047447 , 0.052508 , 0.049093 , 0.034985 , 0.047117 , 0.031648 , 0.033191 , 0.0356 , 0.048972 , 0.047845 , 0.045661 , 0.053556 , 0.063097 , 0.059822 , 0.050454 , 0.037498 , 0.045349 , 0.061772 , 0.025833 , 0.039482 , 0.042906 , 0.036865 , 0.03177 , 0.043495 , 0.05808 , 0.062257 , 0.046866 , 0.046745 , 0.045323 , 0.037203 , 0.037593 , 0.039474 , 0.042377 , 0.068349 , 0.046025 , 0.03008 , 0.044171 , 0.032359 , 0.043989 , 0.035687 , 0.04236 , 0.034447 , 0.04372 
 488 , 0.043652 , 0.036463 , 0.03731 , 0.038182 , 0.049562 , 0.029559 , 0.032143 , 0.033758 , 0.043609 , 0.030795 , 0.039038 , 0.039694 , 0.044265 , 0.035919 , 0.038692 , 0.034467 , 0.062134 , 0.047583 , 0.052621 , 0.049242 , 0.035141 , 0.047307 , 0.031737 , 0.033318 , 0.035754 , 0.049173 , 0.04805 , 0.045795 , 0.05377 , 0.063266 , 0.059982 , 0.050607 , 0.037629 , 0.045518 , 0.061978 , 0.025922 , 0.039599 , 0.04303 , 0.036973 , 0.031797 , 0.043609 , 0.058099 , 0.062359 , 0.046978 , 0.046849 , 0.045432 , 0.037275 , 0.037664 , 0.039574 , 0.042434 , 0.068459 , 0.046106 , 0.030112 , 0.044317 , 0.032497 , 0.044049 , 0.035728 , 0.042399 , 0.034493 , 0.043756 
 489 , 0.043903 , 0.036614 , 0.03745 , 0.038363 , 0.049813 , 0.029739 , 0.032307 , 0.033935 , 0.043816 , 0.030885 , 0.039216 , 0.039914 , 0.044488 , 0.036106 , 0.038854 , 0.034615 , 0.062279 , 0.047728 , 0.052733 , 0.04939 , 0.035296 , 0.047504 , 0.031824 , 0.033452 , 0.035908 , 0.049373 , 0.048253 , 0.045927 , 0.053974 , 0.063442 , 0.060133 , 0.050752 , 0.03776 , 0.045686 , 0.062175 , 0.026009 , 0.039716 , 0.043153 , 0.037079 , 0.031824 , 0.043713 , 0.058117 , 0.062468 , 0.04709 , 0.046952 , 0.045539 , 0.037355 , 0.037734 , 0.039673 , 0.042481 , 0.068559 , 0.046186 , 0.030136 , 0.044454 , 0.032625 , 0.044109 , 0.03577 , 0.042438 , 0.034538 , 0.043782 
 490 , 0.044156 , 0.036779 , 0.03762 , 0.038538 , 0.050066 , 0.029918 , 0.032465 , 0.034103 , 0.044044 , 0.03099 , 0.039387 , 0.040116 , 0.044696 , 0.036282 , 0.039009 , 0.034772 , 0.062434 , 0.047861 , 0.052845 , 0.049542 , 0.035441 , 0.047698 , 0.031925 , 0.033589 , 0.036059 , 0.049585 , 0.048462 , 0.046069 , 0.054183 , 0.063618 , 0.06029 , 0.050898 , 0.037894 , 0.045854 , 0.062374 , 0.026109 , 0.039824 , 0.043281 , 0.037174 , 0.031865 , 0.043804 , 0.058145 , 0.062563 , 0.047192 , 0.047055 , 0.04564 , 0.037423 , 0.037826 , 0.039764 , 0.042543 , 0.068695 , 0.046266 , 0.030175 , 0.044602 , 0.032739 , 0.044173 , 0.035819 , 0.042483 , 0.034575 , 0.043813 
 491 , 0.044378 , 0.036942 , 0.037847 , 0.038683 , 0.050294 , 0.030078 , 0.032605 , 0.034287 , 0.044293 , 0.031102 , 0.039529 , 0.04028 , 0.04489 , 0.036438 , 0.039162 , 0.034953 , 0.062597 , 0.047972 , 0.052933 , 0.04968 , 0.035576 , 0.047878 , 0.032075 , 0.033749 , 0.036216 , 0.049816 , 0.048698 , 0.046222 , 0.054358 , 0.063784 , 0.060437 , 0.051054 , 0.038052 , 0.046017 , 0.062571 , 0.026227 , 0.039896 , 0.043396 , 0.037232 , 0.031964 , 0.043866 , 0.058192 , 0.062631 , 0.047281 , 0.047161 , 0.045744 , 0.037505 , 0.037941 , 0.039827 , 0.042636 , 0.068889 , 0.046359 , 0.030223 , 0.044745 , 0.03281 , 0.044258 , 0.035875 , 0.042559 , 0.034585 , 0.043857 
 492 , 0.044608 , 0.037104 , 0.038073 , 0.038829 , 0.050514 , 0.030229 , 0.032744 , 0.034461 , 0.04454 , 0.031214 , 0.03967 , 0.040444 , 0.045084 , 0.036594 , 0.039313 , 0.035132 , 0.06276 , 0.048075 , 0.053013 , 0.049817 , 0.03571 , 0.048067 , 0.032226 , 0.0339 , 0.036364 , 0.050055 , 0.048934 , 0.046384 , 0.054534 , 0.06395 , 0.060576 , 0.051203 , 0.0382 , 0.04618 , 0.062769 , 0.026353 , 0.039968 , 0.043512 , 0.037282 , 0.032056 , 0.043911 , 0.058231 , 0.062692 , 0.047361 , 0.047268 , 0.04584 , 0.03758 , 0.038056 , 0.039891 , 0.042721 , 0.069075 , 0.046444 , 0.03028 , 0.04488 , 0.032872 , 0.044327 , 0.035931 , 0.042628 , 0.034597 , 0.043903 
 493 , 0.044829 , 0.037257 , 0.038298 , 0.038975 , 0.050734 , 0.030379 , 0.032883 , 0.034626 , 0.044786 , 0.031318 , 0.039804 , 0.040599 , 0.045269 , 0.036741 , 0.039465 , 0.035311 , 0.062924 , 0.048179 , 0.053102 , 0.049947 , 0.035844 , 0.048247 , 0.032367 , 0.034059 , 0.036513 , 0.050285 , 0.04916 , 0.046529 , 0.054701 , 0.064109 , 0.060716 , 0.051351 , 0.038357 , 0.046343 , 0.062958 , 0.026471 , 0.04004 , 0.043627 , 0.037333 , 0.032147 , 0.043966 , 0.058271 , 0.062755 , 0.047434 , 0.047375 , 0.045937 , 0.037646 , 0.038162 , 0.039956 , 0.042798 , 0.069252 , 0.046529 , 0.030329 , 0.045015 , 0.032934 , 0.044406 , 0.035988 , 0.042697 , 0.034609 , 0.04394 
