MAT_00004.spu,MAT_00003.spu,MAT_00002.spu,MAT_00001.spu,MAT_00000.spu,
Wavelength,MAT_00005.spu,MAT_00006.spu,MAT_00007.spu,MAT_00008.spu,MAT_00009.spu,MAT_00010.spu,MAT_00011.spu,MAT_00012.spu,MAT_00013.spu,MAT_00014.spu,MAT_00015.spu,MAT_00016.spu,MAT_00017.spu,MAT_00018.spu,MAT_00019.spu,MAT_00020.spu,MAT_00021.spu,MAT_00022.spu,MAT_00023.spu,MAT_00024.spu,MAT_00025.spu,MAT_00026.spu,MAT_00027.spu,MAT_00028.spu,MAT_00029.spu,MAT_00030.spu,MAT_00031.spu,MAT_00032.spu,MAT_00033.spu,MAT_00034.spu,MAT_00035.spu,MAT_00036.spu,MAT_00037.spu,MAT_00038.spu,MAT_00039.spu,MAT_00040.spu,MAT_00041.spu,MAT_00042.spu,MAT_00043.spu,MAT_00044.spu,MAT_00045.spu,MAT_00046.spu,MAT_00047.spu,MAT_00048.spu,MAT_00049.spu,MAT_00050.spu,MAT_00051.spu,MAT_00052.spu,MAT_00053.spu,MAT_00054.spu,MAT_00055.spu,MAT_00056.spu,MAT_00057.spu,MAT_00058.spu,MAT_00059.spu,MAT_00060.spu,MAT_00061.spu,MAT_00062.spu,MAT_00063.spu,MAT_00064.spu,MAT_00065.spu,MAT_00066.spu,MAT_00067.spu,MAT_00068.spu,MAT_00069.spu,MAT_00070.spu,MAT_00071.spu,MAT_00072.spu,MAT_00073.spu,MAT_00074.spu,MAT_00075.spu,MAT_00076.spu,MAT_00077.spu,MAT_00078.spu,MAT_00079.spu,MAT_00080.spu,MAT_00081.spu,MAT_00082.spu,MAT_00083.spu,MAT_00084.spu,MAT_00085.spu,MAT_00086.spu,MAT_00087.spu,MAT_00088.spu,MAT_00089.spu,MAT_00090.spu,MAT_00091.spu,MAT_00092.spu,MAT_00093.spu,MAT_00094.spu,MAT_00095.spu,MAT_00096.spu,MAT_00097.spu,MAT_00098.spu,MAT_00099.spu,MAT_00100.spu,MAT_00101.spu,MAT_00102.spu,MAT_00103.spu,MAT_00104.spu
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003215 , 0 , 0.001646 , 0.001597 , 0.000799 , 0 , 0.001502 , 0.000973 , 0 , 0.000739 , 0 , 0.002336 , 0.000691 , 0.004806 , 0.003279 , 0.001874 , 0.00127 , 0.002387 , 0.002871 , 0.002226 , 0 , 0 , 0 , 0.001298 , 0 , 0.00079 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 317 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004792 , 0 , 0.002473 , 0.002407 , 0.001197 , 0 , 0.002243 , 0.000417 , 0 , 0.001107 , 0 , 0.002527 , 0.001033 , 0.006305 , 0.004933 , 0.00283 , 0.001897 , 0.003584 , 0.004293 , 0.003345 , 0 , 0 , 0 , 0.001965 , 0 , 0.000332 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 318 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000069 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000128 , 0 , 0 , 0 , 0 , 0 , 0.000061 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000286 , 0.00005 , 0 , 0.006166 , 0.000217 , 0.003209 , 0.003103 , 0.001509 , 0.000126 , 0.002864 , 0.000248 , 0.000123 , 0.001673 , 0.00019 , 0.002934 , 0.001447 , 0.007598 , 0.006205 , 0.003522 , 0.002456 , 0.004704 , 0.005417 , 0.004298 , 0 , 0.000209 , 0.00014 , 0.002353 , 0.000308 , 0.000229 , 0.000132 , 0.000065 , 0.000222 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 319 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00066 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001238 , 0 , 0 , 0 , 0 , 0 , 0.000582 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002734 , 0.000467 , 0 , 0.008074 , 0.002085 , 0.004272 , 0.003876 , 0.00168 , 0.001206 , 0.00353 , 0.002344 , 0.001171 , 0.004176 , 0.00182 , 0.005183 , 0.002846 , 0.009117 , 0.006584 , 0.003353 , 0.003315 , 0.0067 , 0.006117 , 0.005349 , 0 , 0.001994 , 0.001331 , 0.001405 , 0.002927 , 0.002177 , 0.001252 , 0.000617 , 0.00211 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 320 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001121 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002111 , 0 , 0 , 0 , 0 , 0 , 0.000984 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004623 , 0.000778 , 0 , 0.009552 , 0.003525 , 0.005068 , 0.004488 , 0.001809 , 0.002039 , 0.004037 , 0.003928 , 0.001968 , 0.006068 , 0.003072 , 0.006882 , 0.003921 , 0.010275 , 0.006855 , 0.003217 , 0.003987 , 0.008237 , 0.006672 , 0.006154 , 0 , 0.003349 , 0.002234 , 0.00069 , 0.004916 , 0.003667 , 0.002109 , 0.001042 , 0.003537 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001491 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002824 , 0 , 0 , 0 , 0 , 0 , 0.001302 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.006129 , 0.001016 , 0 , 0.010736 , 0.004675 , 0.005683 , 0.004993 , 0.001908 , 0.002705 , 0.004434 , 0.005161 , 0.002595 , 0.007542 , 0.004064 , 0.008205 , 0.004774 , 0.011185 , 0.007054 , 0.003105 , 0.004532 , 0.009459 , 0.007125 , 0.006789 , 0 , 0.004408 , 0.002941 , 0.000134 , 0.006473 , 0.004843 , 0.002785 , 0.001379 , 0.00465 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001167 , 0.000917 , 0.000622 , 0.000628 , 0.001898 , 0.002743 , 0.000903 , 0.000947 , 0.000945 , 0.000292 , 0.002027 , 0 , 0.000614 , 0 , 0.000858 , 0 , 0.001126 , 0 , 0.003835 , 0.000286 , 0 , 0.000554 , 0.000551 , 0.000277 , 0.002809 , 0 , 0.000777 , 0 , 0 , 0.001362 , 0.000437 , 0.001957 , 0.007558 , 0.002207 , 0.001005 , 0.011557 , 0.006218 , 0.007199 , 0.006118 , 0.003237 , 0.004409 , 0.005537 , 0.00585 , 0.003707 , 0.008206 , 0.005235 , 0.009207 , 0.005961 , 0.01197 , 0.008023 , 0.004262 , 0.005866 , 0.01018 , 0.007962 , 0.007375 , 0.000433 , 0.005939 , 0.00329 , 0.002083 , 0.007308 , 0.005646 , 0.003392 , 0.002442 , 0.005291 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000974 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 323 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002521 , 0.0019 , 0.001289 , 0.001313 , 0.003902 , 0.00574 , 0.00192 , 0.001949 , 0.001988 , 0.000624 , 0.002513 , 0 , 0.001278 , 0 , 0.001825 , 0 , 0.002371 , 0 , 0.00476 , 0.000608 , 0 , 0.001178 , 0.001168 , 0.000579 , 0.004382 , 0 , 0.001647 , 0 , 0 , 0.002895 , 0.000925 , 0.004117 , 0.008735 , 0.003488 , 0.002134 , 0.012162 , 0.007611 , 0.008731 , 0.007197 , 0.004707 , 0.006115 , 0.006695 , 0.006295 , 0.004779 , 0.008558 , 0.006264 , 0.009969 , 0.007045 , 0.012625 , 0.009076 , 0.005585 , 0.007193 , 0.010667 , 0.008781 , 0.00786 , 0.000924 , 0.007395 , 0.003488 , 0.004395 , 0.007841 , 0.006225 , 0.003881 , 0.003539 , 0.005712 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002047 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003655 , 0.002647 , 0.001794 , 0.001845 , 0.005399 , 0.008069 , 0.002742 , 0.002699 , 0.002807 , 0.000895 , 0.002891 , 0 , 0.001788 , 0 , 0.002607 , 0 , 0.003355 , 0 , 0.005493 , 0.000869 , 0 , 0.001683 , 0.001662 , 0.000813 , 0.005618 , 0 , 0.002347 , 0 , 0 , 0.004132 , 0.001318 , 0.005816 , 0.009665 , 0.004527 , 0.00304 , 0.012659 , 0.008709 , 0.009965 , 0.008019 , 0.005896 , 0.007463 , 0.007657 , 0.006659 , 0.005636 , 0.008855 , 0.007075 , 0.01058 , 0.007904 , 0.013184 , 0.009947 , 0.006644 , 0.00824 , 0.011075 , 0.009446 , 0.008255 , 0.001324 , 0.008598 , 0.003648 , 0.006227 , 0.008297 , 0.006689 , 0.00427 , 0.004418 , 0.006056 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00289 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 325 , 0.000355 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000138 , 0 , 0 , 0 , 0 , 0.000576 , 0.000104 , 0.00058 , 0.005389 , 0.00341 , 0.002361 , 0.001937 , 0.006422 , 0.009974 , 0.003775 , 0.003177 , 0.004369 , 0.001702 , 0.003453 , 0 , 0.001981 , 0.000199 , 0.003483 , 0.000297 , 0.004216 , 0.000473 , 0.006261 , 0.001645 , 0.000452 , 0.002714 , 0.002221 , 0.001619 , 0.00634 , 0.000705 , 0.002712 , 0.00026 , 0.000253 , 0.004629 , 0.001753 , 0.006982 , 0.01029 , 0.005114 , 0.004022 , 0.013339 , 0.009341 , 0.010732 , 0.008622 , 0.006725 , 0.008301 , 0.008414 , 0.007168 , 0.006326 , 0.009017 , 0.007597 , 0.010947 , 0.00845 , 0.013604 , 0.010599 , 0.007241 , 0.008733 , 0.011363 , 0.009896 , 0.008539 , 0.00197 , 0.009511 , 0.004141 , 0.007256 , 0.008702 , 0.0071 , 0.004643 , 0.005238 , 0.006589 , 0 , 0 , 0 , 0 , 0.00113 , 0.000228 , 0.000578 , 0 , 0 , 0 , 0 , 0.000406 , 0.003739 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 326 , 0.001234 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000487 , 0 , 0 , 0 , 0 , 0.00201 , 0.000361 , 0.002049 , 0.008089 , 0.004331 , 0.003096 , 0.001446 , 0.006992 , 0.011565 , 0.005207 , 0.003377 , 0.007186 , 0.003336 , 0.004343 , 0 , 0.001769 , 0.000692 , 0.004559 , 0.001032 , 0.005009 , 0.001665 , 0.007187 , 0.00321 , 0.0016 , 0.00455 , 0.002929 , 0.003334 , 0.006447 , 0.002476 , 0.002647 , 0.000909 , 0.000889 , 0.004136 , 0.002289 , 0.007556 , 0.010573 , 0.005116 , 0.00521 , 0.01435 , 0.00941 , 0.01093 , 0.009023 , 0.007129 , 0.008539 , 0.008934 , 0.007922 , 0.006861 , 0.009003 , 0.007782 , 0.011015 , 0.008629 , 0.013855 , 0.010994 , 0.007258 , 0.008524 , 0.011506 , 0.010089 , 0.008697 , 0.003013 , 0.010082 , 0.005156 , 0.00729 , 0.00906 , 0.007485 , 0.005042 , 0.006064 , 0.00744 , 0 , 0 , 0 , 0 , 0.003924 , 0.000793 , 0.001985 , 0 , 0 , 0 , 0 , 0.001408 , 0.004703 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 327 , 0.00192 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000769 , 0 , 0 , 0 , 0 , 0.003143 , 0.000561 , 0.003248 , 0.010232 , 0.005084 , 0.003673 , 0.001055 , 0.007431 , 0.012846 , 0.006343 , 0.003543 , 0.009481 , 0.004637 , 0.005051 , 0 , 0.001598 , 0.001082 , 0.005394 , 0.001605 , 0.00564 , 0.002627 , 0.007959 , 0.004446 , 0.002538 , 0.00597 , 0.003494 , 0.00472 , 0.006545 , 0.003894 , 0.002592 , 0.001424 , 0.0014 , 0.003738 , 0.002704 , 0.008011 , 0.010815 , 0.005112 , 0.006152 , 0.01517 , 0.009472 , 0.011085 , 0.009343 , 0.007441 , 0.008728 , 0.009345 , 0.008507 , 0.00728 , 0.008995 , 0.007924 , 0.011054 , 0.008761 , 0.014051 , 0.011309 , 0.00727 , 0.008344 , 0.011586 , 0.01024 , 0.008822 , 0.003829 , 0.01052 , 0.005967 , 0.007316 , 0.00933 , 0.007795 , 0.005364 , 0.006731 , 0.008116 , 0 , 0 , 0 , 0 , 0.006114 , 0.001235 , 0.003058 , 0 , 0 , 0 , 0 , 0.002188 , 0.00547 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 328 , 0.002468 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001001 , 0 , 0 , 0 , 0 , 0.004057 , 0.00072 , 0.004246 , 0.011967 , 0.005713 , 0.004135 , 0.000737 , 0.007775 , 0.013898 , 0.007265 , 0.003682 , 0.011388 , 0.005695 , 0.005625 , 0 , 0.001457 , 0.001396 , 0.006055 , 0.002063 , 0.006152 , 0.00342 , 0.008616 , 0.00544 , 0.00332 , 0.007088 , 0.003955 , 0.005865 , 0.006635 , 0.005054 , 0.002547 , 0.001843 , 0.001818 , 0.00341 , 0.003032 , 0.008379 , 0.011026 , 0.005104 , 0.006914 , 0.015846 , 0.009529 , 0.011209 , 0.009603 , 0.007686 , 0.008883 , 0.009676 , 0.00897 , 0.007615 , 0.008989 , 0.008034 , 0.011074 , 0.008859 , 0.014207 , 0.011565 , 0.007278 , 0.008186 , 0.011624 , 0.010361 , 0.008922 , 0.004481 , 0.010861 , 0.006628 , 0.007336 , 0.009539 , 0.008049 , 0.005628 , 0.007279 , 0.008664 , 0 , 0 , 0 , 0 , 0.007863 , 0.001588 , 0.003892 , 0 , 0 , 0 , 0 , 0.002807 , 0.006091 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
