  time  ,:41:31 A,:41:39 A,:41:48 A,:41:57 A,:42:05 A,:42:49 A,:42:58 A,:43:09 A,:43:25 A,:43:42 A,:44:21 A,:44:31 A,:44:41 A,:44:50 A,:45:02 A,:45:38 A,:45:47 A,:45:57 A,:46:08 A,:46:19 A,:47:35 A,:47:52 A,:48:08 A,:48:16 A,:48:29 A,:49:07 A,:49:16 A,:49:25 A,:49:37 A,:49:47 A,:50:42 A,:50:53 A,:51:04 A,:51:15 A,:51:26 A,:52:00 A,:52:09 A,:52:18 A,:52:27 A,:52:38 A,:54:18 A,:54:29 A,:54:40 A,:54:51 A,:55:04 A,:55:56 A,:56:09 A,:56:24 A,:56:34 A,:56:50 A,:57:42 A,:57:55 A,:58:08 A,:58:18 A,:58:30 A,:59:24 A,:59:39 A,:59:58 A,:00:08 A,:00:18 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 440 , 0.052016 , 0.051038 , 0.043576 , 0.039483 , 0.044054 , 0.065512 , 0.08358 , 0.08216 , 0.068983 , 0.075662 , 0.082088 , 0.079226 , 0.083834 , 0.089926 , 0.083153 , 0.0585 , 0.036701 , 0.041917 , 0.055254 , 0.058775 , 0.031094 , 0.056623 , 0.052661 , 0.043134 , 0.040519 , 0.065693 , 0.070794 , 0.061173 , 0.082754 , 0.103995 , 0.045851 , 0.051081 , 0.068186 , 0.051451 , 0.044119 , 0.067425 , 0.055761 , 0.054943 , 0.05132 , 0.053218 , 0.044496 , 0.04964 , 0.041721 , 0.049002 , 0.048814 , 0.053197 , 0.057739 , 0.049915 , 0.04885 , 0.048343 , 0.062788 , 0.10159 , 0.091274 , 0.066374 , 0.109979 , 0.068323 , 0.068599 , 0.062491 , 0.058594 , 0.070033 
 441 , 0.052217 , 0.051254 , 0.043762 , 0.039574 , 0.044284 , 0.065853 , 0.084061 , 0.082692 , 0.069251 , 0.076011 , 0.08272 , 0.079605 , 0.084242 , 0.090509 , 0.083655 , 0.058659 , 0.036821 , 0.041994 , 0.055384 , 0.059079 , 0.031235 , 0.056804 , 0.052884 , 0.043298 , 0.040574 , 0.066027 , 0.071193 , 0.06147 , 0.083119 , 0.104507 , 0.046073 , 0.05129 , 0.068367 , 0.051754 , 0.044356 , 0.067701 , 0.055927 , 0.055174 , 0.051486 , 0.053304 , 0.044639 , 0.04974 , 0.041835 , 0.049196 , 0.048957 , 0.053464 , 0.05805 , 0.050124 , 0.049174 , 0.048798 , 0.063035 , 0.102189 , 0.091835 , 0.066723 , 0.110383 , 0.068614 , 0.068918 , 0.06273 , 0.058869 , 0.070251 
 442 , 0.052419 , 0.051455 , 0.043941 , 0.039673 , 0.044506 , 0.066187 , 0.08452 , 0.083208 , 0.06952 , 0.076346 , 0.083338 , 0.079976 , 0.084643 , 0.091077 , 0.084143 , 0.05881 , 0.036934 , 0.042071 , 0.055506 , 0.059368 , 0.031369 , 0.056977 , 0.0531 , 0.043455 , 0.040637 , 0.066353 , 0.071578 , 0.061759 , 0.083476 , 0.105012 , 0.046281 , 0.051484 , 0.068542 , 0.052042 , 0.044579 , 0.067969 , 0.056085 , 0.055397 , 0.051644 , 0.05339 , 0.044774 , 0.049825 , 0.041941 , 0.049376 , 0.049093 , 0.053723 , 0.058346 , 0.050325 , 0.049491 , 0.049245 , 0.063274 , 0.10278 , 0.092382 , 0.067071 , 0.11078 , 0.068897 , 0.06923 , 0.062962 , 0.059136 , 0.070462 
 443 , 0.052621 , 0.051672 , 0.044136 , 0.039781 , 0.044737 , 0.066526 , 0.08499 , 0.083736 , 0.069794 , 0.076686 , 0.083932 , 0.080345 , 0.08504 , 0.091649 , 0.08462 , 0.058962 , 0.037057 , 0.042172 , 0.05565 , 0.05965 , 0.031521 , 0.057172 , 0.05331 , 0.043636 , 0.040709 , 0.066686 , 0.071968 , 0.062048 , 0.083845 , 0.105518 , 0.046491 , 0.051701 , 0.068744 , 0.052339 , 0.04481 , 0.068244 , 0.056273 , 0.055628 , 0.05181 , 0.053476 , 0.044933 , 0.049933 , 0.042064 , 0.049585 , 0.049252 , 0.053991 , 0.058657 , 0.050549 , 0.049824 , 0.049687 , 0.063527 , 0.103373 , 0.09291 , 0.067432 , 0.111177 , 0.069193 , 0.069548 , 0.063186 , 0.059404 , 0.070686 
 444 , 0.052832 , 0.051927 , 0.044339 , 0.039916 , 0.044969 , 0.066878 , 0.085457 , 0.084277 , 0.070093 , 0.077022 , 0.084479 , 0.0807 , 0.085442 , 0.092212 , 0.085095 , 0.05911 , 0.037164 , 0.042319 , 0.055808 , 0.059913 , 0.031683 , 0.057415 , 0.053506 , 0.043854 , 0.040799 , 0.067023 , 0.072366 , 0.062339 , 0.084241 , 0.106034 , 0.0467 , 0.051934 , 0.068971 , 0.052637 , 0.045042 , 0.068522 , 0.056496 , 0.05588 , 0.051978 , 0.053578 , 0.045121 , 0.050066 , 0.042218 , 0.049842 , 0.049437 , 0.054273 , 0.059001 , 0.050798 , 0.050211 , 0.050153 , 0.063794 , 0.103978 , 0.093414 , 0.067834 , 0.111573 , 0.069507 , 0.069876 , 0.06341 , 0.059689 , 0.07094 
 445 , 0.053044 , 0.052176 , 0.044536 , 0.040051 , 0.045202 , 0.067216 , 0.085911 , 0.084797 , 0.070378 , 0.077352 , 0.085021 , 0.081049 , 0.085838 , 0.092755 , 0.085549 , 0.059251 , 0.037273 , 0.04246 , 0.055959 , 0.060163 , 0.031839 , 0.057652 , 0.053702 , 0.044066 , 0.04089 , 0.067347 , 0.072758 , 0.062615 , 0.084623 , 0.106544 , 0.046902 , 0.052161 , 0.069199 , 0.052921 , 0.045267 , 0.068794 , 0.056719 , 0.056119 , 0.052147 , 0.053673 , 0.045303 , 0.050201 , 0.042366 , 0.050085 , 0.049615 , 0.054549 , 0.059331 , 0.05104 , 0.050584 , 0.050599 , 0.064048 , 0.104569 , 0.093905 , 0.068222 , 0.111955 , 0.069814 , 0.07019 , 0.063628 , 0.059967 , 0.071188 
 446 , 0.053249 , 0.052418 , 0.044726 , 0.040179 , 0.04542 , 0.067548 , 0.086358 , 0.08531 , 0.070664 , 0.077669 , 0.085541 , 0.081384 , 0.08622 , 0.09329 , 0.085996 , 0.059386 , 0.037374 , 0.042601 , 0.056112 , 0.060406 , 0.031996 , 0.057876 , 0.053885 , 0.04427 , 0.040974 , 0.067671 , 0.073136 , 0.062892 , 0.084999 , 0.107033 , 0.047097 , 0.052381 , 0.06942 , 0.053198 , 0.045485 , 0.069052 , 0.056929 , 0.056357 , 0.052309 , 0.053762 , 0.045485 , 0.050328 , 0.042514 , 0.050328 , 0.049786 , 0.054818 , 0.059654 , 0.051283 , 0.050943 , 0.051037 , 0.064295 , 0.105139 , 0.094382 , 0.068603 , 0.112332 , 0.070107 , 0.070497 , 0.063839 , 0.060232 , 0.071423 
 447 , 0.053449 , 0.052604 , 0.044882 , 0.040255 , 0.045612 , 0.06788 , 0.086829 , 0.085817 , 0.070945 , 0.077994 , 0.086077 , 0.081725 , 0.086598 , 0.093835 , 0.08646 , 0.059537 , 0.037472 , 0.042692 , 0.056233 , 0.060679 , 0.032129 , 0.058098 , 0.054107 , 0.044398 , 0.041058 , 0.06796 , 0.073498 , 0.063159 , 0.085405 , 0.10755 , 0.047304 , 0.052604 , 0.069572 , 0.053493 , 0.045677 , 0.069304 , 0.057072 , 0.056551 , 0.052473 , 0.053862 , 0.045641 , 0.050435 , 0.042641 , 0.050507 , 0.049936 , 0.055054 , 0.059978 , 0.051512 , 0.051244 , 0.051425 , 0.064583 , 0.105728 , 0.094912 , 0.06895 , 0.112712 , 0.070425 , 0.07083 , 0.064106 , 0.060477 , 0.071661 
 448 , 0.05365 , 0.052783 , 0.04503 , 0.040333 , 0.045795 , 0.068209 , 0.087292 , 0.086316 , 0.071222 , 0.078318 , 0.086598 , 0.08206 , 0.086974 , 0.094373 , 0.086916 , 0.059683 , 0.037566 , 0.042782 , 0.056345 , 0.060947 , 0.032262 , 0.05831 , 0.054322 , 0.044517 , 0.041135 , 0.068238 , 0.073852 , 0.063426 , 0.08581 , 0.108058 , 0.047515 , 0.052833 , 0.069726 , 0.053787 , 0.045868 , 0.069546 , 0.057212 , 0.056742 , 0.052631 , 0.053968 , 0.045795 , 0.05055 , 0.042768 , 0.050687 , 0.05008 , 0.055283 , 0.060297 , 0.051742 , 0.05154 , 0.051807 , 0.064864 , 0.106309 , 0.095435 , 0.0693 , 0.113087 , 0.070731 , 0.071157 , 0.064365 , 0.060709 , 0.071887 
 449 , 0.053843 , 0.052962 , 0.045177 , 0.040411 , 0.045971 , 0.068531 , 0.087747 , 0.086801 , 0.071499 , 0.078634 , 0.087112 , 0.082396 , 0.087335 , 0.094903 , 0.087372 , 0.059822 , 0.03766 , 0.042873 , 0.056457 , 0.061216 , 0.032388 , 0.058522 , 0.054536 , 0.044635 , 0.041212 , 0.068516 , 0.074207 , 0.063693 , 0.086202 , 0.108559 , 0.047712 , 0.053048 , 0.069874 , 0.054067 , 0.046051 , 0.06978 , 0.057345 , 0.056933 , 0.052788 , 0.054059 , 0.04595 , 0.050658 , 0.042888 , 0.05086 , 0.050225 , 0.055504 , 0.060609 , 0.051972 , 0.051828 , 0.052175 , 0.065137 , 0.106884 , 0.095958 , 0.069643 , 0.113462 , 0.071037 , 0.071477 , 0.064617 , 0.060941 , 0.07212 
 450 , 0.054028 , 0.053146 , 0.045317 , 0.040499 , 0.046162 , 0.068835 , 0.088163 , 0.087268 , 0.071745 , 0.078932 , 0.087593 , 0.082717 , 0.087694 , 0.095393 , 0.087816 , 0.05995 , 0.037762 , 0.042962 , 0.05657 , 0.061438 , 0.03251 , 0.058715 , 0.054714 , 0.044768 , 0.041286 , 0.068798 , 0.07457 , 0.063959 , 0.086581 , 0.10903 , 0.047895 , 0.053262 , 0.070019 , 0.054324 , 0.046248 , 0.070048 , 0.057531 , 0.057133 , 0.052937 , 0.05415 , 0.046111 , 0.050784 , 0.043013 , 0.05103 , 0.050373 , 0.055725 , 0.060897 , 0.052179 , 0.052106 , 0.052518 , 0.065411 , 0.107434 , 0.096455 , 0.069969 , 0.113848 , 0.071327 , 0.071789 , 0.064855 , 0.061186 , 0.072316 
 451 , 0.0542 , 0.053333 , 0.045456 , 0.040597 , 0.046352 , 0.069137 , 0.088559 , 0.087721 , 0.071989 , 0.079231 , 0.088061 , 0.08305 , 0.088046 , 0.095865 , 0.088256 , 0.060062 , 0.037861 , 0.043045 , 0.05669 , 0.061643 , 0.032634 , 0.058907 , 0.054864 , 0.044922 , 0.041355 , 0.069094 , 0.074942 , 0.064235 , 0.086963 , 0.109489 , 0.04807 , 0.05347 , 0.070163 , 0.05456 , 0.046445 , 0.070329 , 0.057752 , 0.057355 , 0.053088 , 0.054236 , 0.046294 , 0.050922 , 0.043153 , 0.051218 , 0.050517 , 0.055947 , 0.061174 , 0.05238 , 0.05238 , 0.052849 , 0.065679 , 0.107995 , 0.096963 , 0.0703 , 0.114262 , 0.071621 , 0.072098 , 0.06508 , 0.061434 , 0.072509 
 452 , 0.054371 , 0.05352 , 0.045596 , 0.040695 , 0.046541 , 0.069433 , 0.088954 , 0.088175 , 0.072226 , 0.079522 , 0.088521 , 0.083368 , 0.088391 , 0.096337 , 0.088694 , 0.060181 , 0.03796 , 0.043128 , 0.056811 , 0.061841 , 0.032757 , 0.059091 , 0.055021 , 0.045069 , 0.041424 , 0.069382 , 0.075314 , 0.064511 , 0.087338 , 0.109948 , 0.048244 , 0.053671 , 0.070313 , 0.05479 , 0.046642 , 0.070609 , 0.057972 , 0.057576 , 0.053231 , 0.054321 , 0.046469 , 0.051059 , 0.043286 , 0.051398 , 0.050669 , 0.056168 , 0.061451 , 0.052582 , 0.052654 , 0.053173 , 0.065954 , 0.108548 , 0.097463 , 0.070623 , 0.114668 , 0.071908 , 0.072399 , 0.065305 , 0.061682 , 0.072702 
 453 , 0.054544 , 0.053707 , 0.04573 , 0.040793 , 0.046734 , 0.069718 , 0.089353 , 0.088624 , 0.072461 , 0.07981 , 0.088992 , 0.083686 , 0.088732 , 0.096817 , 0.089129 , 0.060305 , 0.038064 , 0.043204 , 0.056941 , 0.062045 , 0.032881 , 0.05928 , 0.055172 , 0.045211 , 0.0415 , 0.069667 , 0.075688 , 0.064788 , 0.087707 , 0.11041 , 0.048423 , 0.05388 , 0.070461 , 0.055021 , 0.046835 , 0.070887 , 0.058183 , 0.0578 , 0.053375 , 0.0544 , 0.046647 , 0.051195 , 0.04342 , 0.051577 , 0.050819 , 0.056385 , 0.061712 , 0.052776 , 0.052913 , 0.053476 , 0.066224 , 0.109103 , 0.097965 , 0.070967 , 0.11508 , 0.072201 , 0.072714 , 0.065531 , 0.061929 , 0.072894 
 454 , 0.054708 , 0.053899 , 0.045871 , 0.040897 , 0.046918 , 0.069984 , 0.089765 , 0.089086 , 0.07272 , 0.08012 , 0.08949 , 0.083989 , 0.089064 , 0.097352 , 0.089555 , 0.060469 , 0.038176 , 0.043301 , 0.057097 , 0.062281 , 0.033021 , 0.059487 , 0.055358 , 0.045352 , 0.041598 , 0.069991 , 0.076077 , 0.065096 , 0.088083 , 0.110946 , 0.048629 , 0.054116 , 0.070634 , 0.055256 , 0.047005 , 0.071189 , 0.058404 , 0.058065 , 0.053553 , 0.054506 , 0.046839 , 0.051344 , 0.043583 , 0.051791 , 0.051019 , 0.056621 , 0.061963 , 0.052946 , 0.053141 , 0.053755 , 0.066533 , 0.109719 , 0.098514 , 0.071399 , 0.115552 , 0.072511 , 0.073081 , 0.065789 , 0.062194 , 0.073124 
 455 , 0.054871 , 0.054099 , 0.046013 , 0.041002 , 0.047103 , 0.07025 , 0.090184 , 0.089556 , 0.072979 , 0.08043 , 0.089996 , 0.0843 , 0.089397 , 0.097895 , 0.089989 , 0.06064 , 0.038287 , 0.043392 , 0.057254 , 0.062517 , 0.033161 , 0.059694 , 0.055536 , 0.045493 , 0.041695 , 0.070315 , 0.076466 , 0.065405 , 0.088458 , 0.111483 , 0.048843 , 0.054352 , 0.070806 , 0.055492 , 0.047182 , 0.071492 , 0.058626 , 0.05833 , 0.053723 , 0.054604 , 0.047023 , 0.0515 , 0.043738 , 0.052005 , 0.051211 , 0.056857 , 0.062214 , 0.053117 , 0.053377 , 0.054034 , 0.066842 , 0.110335 , 0.099064 , 0.071831 , 0.116024 , 0.07282 , 0.073455 , 0.066055 , 0.062459 , 0.073354 
 456 , 0.055035 , 0.054291 , 0.046154 , 0.041106 , 0.047287 , 0.070516 , 0.090603 , 0.090026 , 0.073238 , 0.08074 , 0.090502 , 0.08461 , 0.089737 , 0.098437 , 0.090423 , 0.060804 , 0.038399 , 0.043482 , 0.057418 , 0.062761 , 0.033301 , 0.059902 , 0.055714 , 0.045634 , 0.041792 , 0.070646 , 0.076855 , 0.065714 , 0.088834 , 0.112027 , 0.049049 , 0.054587 , 0.070978 , 0.055728 , 0.047367 , 0.071794 , 0.058847 , 0.058595 , 0.053894 , 0.054703 , 0.047208 , 0.051656 , 0.043894 , 0.052219 , 0.05141 , 0.057093 , 0.062465 , 0.053288 , 0.053612 , 0.054313 , 0.067151 , 0.110951 , 0.099614 , 0.072263 , 0.116496 , 0.07313 , 0.073823 , 0.066313 , 0.062725 , 0.073584 
 457 , 0.055215 , 0.054478 , 0.046302 , 0.041196 , 0.047472 , 0.0708 , 0.091023 , 0.090481 , 0.073494 , 0.081034 , 0.09098 , 0.084949 , 0.090098 , 0.098924 , 0.09085 , 0.060964 , 0.038531 , 0.043587 , 0.057569 , 0.063008 , 0.033432 , 0.06014 , 0.055908 , 0.04579 , 0.041897 , 0.070981 , 0.07725 , 0.066026 , 0.089232 , 0.112574 , 0.049256 , 0.054846 , 0.071162 , 0.055966 , 0.047559 , 0.072151 , 0.059086 , 0.05884 , 0.054117 , 0.054861 , 0.047393 , 0.051813 , 0.044063 , 0.052412 , 0.051582 , 0.057302 , 0.062697 , 0.053474 , 0.053828 , 0.054565 , 0.0675 , 0.111563 , 0.100181 , 0.072657 , 0.11698 , 0.073494 , 0.074209 , 0.066597 , 0.062986 , 0.073841 
 458 , 0.055402 , 0.054665 , 0.046457 , 0.041298 , 0.047664 , 0.071094 , 0.091447 , 0.090942 , 0.073753 , 0.081332 , 0.091469 , 0.085306 , 0.090472 , 0.099417 , 0.091288 , 0.061131 , 0.038668 , 0.043704 , 0.057728 , 0.06327 , 0.033568 , 0.060387 , 0.05611 , 0.045944 , 0.041999 , 0.071326 , 0.077655 , 0.066348 , 0.089648 , 0.113144 , 0.049463 , 0.05512 , 0.071354 , 0.056218 , 0.047757 , 0.072532 , 0.059339 , 0.059086 , 0.054354 , 0.055026 , 0.047577 , 0.051977 , 0.044239 , 0.052605 , 0.05176 , 0.057519 , 0.062937 , 0.053668 , 0.054051 , 0.054816 , 0.067865 , 0.11219 , 0.100753 , 0.073052 , 0.117479 , 0.073883 , 0.074606 , 0.066889 , 0.063262 , 0.0741 
 459 , 0.055589 , 0.054859 , 0.046605 , 0.041394 , 0.047855 , 0.071389 , 0.091872 , 0.09141 , 0.074013 , 0.081631 , 0.091952 , 0.085664 , 0.090846 , 0.09991 , 0.091721 , 0.061299 , 0.038806 , 0.043822 , 0.057887 , 0.063525 , 0.033703 , 0.060634 , 0.056312 , 0.046106 , 0.042109 , 0.071671 , 0.07806 , 0.066676 , 0.090066 , 0.113715 , 0.049677 , 0.055387 , 0.071548 , 0.056471 , 0.047956 , 0.072907 , 0.059593 , 0.05934 , 0.054592 , 0.055191 , 0.047761 , 0.052141 , 0.044408 , 0.052799 , 0.051946 , 0.057728 , 0.063171 , 0.053869 , 0.054274 , 0.055076 , 0.06823 , 0.112826 , 0.101326 , 0.073449 , 0.117979 , 0.074273 , 0.07501 , 0.06719 , 0.06354 , 0.074367 
 460 , 0.055751 , 0.055042 , 0.046733 , 0.041478 , 0.048028 , 0.071666 , 0.092286 , 0.091874 , 0.074265 , 0.081922 , 0.092424 , 0.086011 , 0.091208 , 0.100414 , 0.092163 , 0.061461 , 0.038916 , 0.04391 , 0.058038 , 0.063763 , 0.033814 , 0.060861 , 0.056496 , 0.046226 , 0.042202 , 0.071999 , 0.078455 , 0.066998 , 0.090484 , 0.114295 , 0.049874 , 0.055642 , 0.071746 , 0.056692 , 0.048137 , 0.073251 , 0.059847 , 0.059587 , 0.054796 , 0.055338 , 0.047942 , 0.052313 , 0.044569 , 0.053001 , 0.052125 , 0.057908 , 0.063387 , 0.054036 , 0.054455 , 0.05528 , 0.068576 , 0.11347 , 0.101912 , 0.073852 , 0.118493 , 0.074641 , 0.075408 , 0.067483 , 0.063799 , 0.074619 
 461 , 0.055906 , 0.055217 , 0.046849 , 0.041556 , 0.048205 , 0.071938 , 0.092698 , 0.092343 , 0.074512 , 0.082228 , 0.092894 , 0.086361 , 0.091567 , 0.100957 , 0.092633 , 0.061642 , 0.039011 , 0.043992 , 0.058205 , 0.063998 , 0.033913 , 0.061091 , 0.056682 , 0.046335 , 0.042288 , 0.072315 , 0.078856 , 0.067341 , 0.090922 , 0.114908 , 0.050069 , 0.055906 , 0.071967 , 0.056907 , 0.048307 , 0.073584 , 0.060126 , 0.059836 , 0.054992 , 0.055485 , 0.048126 , 0.052513 , 0.044732 , 0.053216 , 0.052309 , 0.058067 , 0.063607 , 0.054195 , 0.054623 , 0.055449 , 0.068936 , 0.114154 , 0.102538 , 0.074288 , 0.119049 , 0.074998 , 0.07581 , 0.067791 , 0.064056 , 0.074882 
 462 , 0.056063 , 0.055402 , 0.04696 , 0.041642 , 0.048377 , 0.07222 , 0.093113 , 0.092823 , 0.074762 , 0.082536 , 0.093375 , 0.086713 , 0.091929 , 0.101504 , 0.093099 , 0.061824 , 0.039107 , 0.044076 , 0.058373 , 0.064236 , 0.034014 , 0.061315 , 0.056869 , 0.046444 , 0.042376 , 0.072634 , 0.079259 , 0.067686 , 0.091363 , 0.115525 , 0.050265 , 0.056172 , 0.072191 , 0.057123 , 0.048478 , 0.07392 , 0.0604 , 0.060095 , 0.055184 , 0.055634 , 0.048311 , 0.052706 , 0.044889 , 0.053433 , 0.052503 , 0.058228 , 0.063822 , 0.054355 , 0.054791 , 0.055627 , 0.069292 , 0.11485 , 0.103161 , 0.074733 , 0.119608 , 0.075358 , 0.076215 , 0.068108 , 0.064323 , 0.075147 
 463 , 0.056218 , 0.055578 , 0.047074 , 0.041716 , 0.048552 , 0.072497 , 0.093537 , 0.093312 , 0.075009 , 0.08285 , 0.093858 , 0.087065 , 0.0923 , 0.102048 , 0.093566 , 0.061999 , 0.039204 , 0.044162 , 0.058541 , 0.064482 , 0.034123 , 0.061548 , 0.057056 , 0.046558 , 0.042466 , 0.072963 , 0.079668 , 0.068027 , 0.091812 , 0.11615 , 0.050467 , 0.056437 , 0.07241 , 0.05734 , 0.048654 , 0.074266 , 0.060681 , 0.060354 , 0.055389 , 0.055789 , 0.048501 , 0.052899 , 0.045058 , 0.053649 , 0.052695 , 0.058395 , 0.064038 , 0.054515 , 0.054966 , 0.055796 , 0.069658 , 0.115546 , 0.103788 , 0.075176 , 0.120176 , 0.075722 , 0.076625 , 0.068413 , 0.064598 , 0.075417 
 464 , 0.056399 , 0.055771 , 0.047214 , 0.041812 , 0.048726 , 0.072796 , 0.093991 , 0.09383 , 0.075308 , 0.083207 , 0.094407 , 0.087442 , 0.092735 , 0.102598 , 0.094056 , 0.06221 , 0.039344 , 0.044316 , 0.05872 , 0.06478 , 0.034277 , 0.061831 , 0.057282 , 0.046725 , 0.042586 , 0.073351 , 0.080156 , 0.068423 , 0.092341 , 0.116864 , 0.050719 , 0.056735 , 0.072658 , 0.057603 , 0.048886 , 0.074702 , 0.060991 , 0.060641 , 0.055654 , 0.05599 , 0.048755 , 0.053099 , 0.045272 , 0.053902 , 0.052924 , 0.058633 , 0.064269 , 0.054742 , 0.055172 , 0.056019 , 0.070059 , 0.116331 , 0.10446 , 0.075666 , 0.120828 , 0.07614 , 0.077067 , 0.06873 , 0.064926 , 0.075739 
 465 , 0.056581 , 0.055966 , 0.047349 , 0.041909 , 0.048901 , 0.073106 , 0.094456 , 0.094354 , 0.07561 , 0.083569 , 0.094969 , 0.087815 , 0.093182 , 0.103154 , 0.094559 , 0.062417 , 0.039485 , 0.044471 , 0.05891 , 0.065089 , 0.034434 , 0.062117 , 0.057511 , 0.046902 , 0.042707 , 0.073743 , 0.080648 , 0.068823 , 0.092875 , 0.117592 , 0.05098 , 0.057035 , 0.072909 , 0.05787 , 0.049121 , 0.075142 , 0.061304 , 0.06093 , 0.055922 , 0.056193 , 0.049011 , 0.053309 , 0.045489 , 0.054151 , 0.053155 , 0.058873 , 0.064511 , 0.054963 , 0.055388 , 0.056252 , 0.070463 , 0.117124 , 0.105138 , 0.076159 , 0.121495 , 0.076562 , 0.077514 , 0.069043 , 0.065265 , 0.076064 
 466 , 0.056773 , 0.056164 , 0.047492 , 0.042 , 0.049078 , 0.073419 , 0.094926 , 0.094889 , 0.075916 , 0.083934 , 0.095528 , 0.0882 , 0.093634 , 0.103722 , 0.095065 , 0.062633 , 0.039628 , 0.044621 , 0.059101 , 0.065401 , 0.034591 , 0.062398 , 0.05775 , 0.047074 , 0.04283 , 0.074139 , 0.081144 , 0.069234 , 0.093413 , 0.118327 , 0.051244 , 0.057346 , 0.073162 , 0.058147 , 0.049357 , 0.075593 , 0.06162 , 0.06123 , 0.056193 , 0.056406 , 0.049269 , 0.053513 , 0.045708 , 0.054409 , 0.053388 , 0.059116 , 0.064755 , 0.055195 , 0.055606 , 0.05648 , 0.070879 , 0.11793 , 0.10583 , 0.076665 , 0.122175 , 0.076988 , 0.077972 , 0.069366 , 0.065607 , 0.0764 
 467 , 0.057015 , 0.056404 , 0.047662 , 0.042102 , 0.049275 , 0.073769 , 0.095435 , 0.095464 , 0.076251 , 0.084351 , 0.096112 , 0.088623 , 0.094102 , 0.10436 , 0.095626 , 0.062899 , 0.039804 , 0.044783 , 0.059327 , 0.06572 , 0.034745 , 0.06273 , 0.057994 , 0.047265 , 0.042993 , 0.074594 , 0.081663 , 0.069667 , 0.093984 , 0.119082 , 0.051543 , 0.057685 , 0.073445 , 0.058429 , 0.049621 , 0.076089 , 0.062001 , 0.061588 , 0.056507 , 0.056661 , 0.04954 , 0.05376 , 0.045954 , 0.054725 , 0.053686 , 0.059357 , 0.06502 , 0.055432 , 0.055859 , 0.056698 , 0.071346 , 0.11875 , 0.10657 , 0.077193 , 0.122882 , 0.077473 , 0.078482 , 0.069763 , 0.06597 , 0.076774 
 468 , 0.057279 , 0.056658 , 0.04785 , 0.042219 , 0.049483 , 0.074128 , 0.095965 , 0.096054 , 0.076596 , 0.084792 , 0.096712 , 0.089063 , 0.094591 , 0.105033 , 0.096209 , 0.063184 , 0.040002 , 0.044945 , 0.059577 , 0.066051 , 0.034895 , 0.063088 , 0.058247 , 0.047465 , 0.043179 , 0.075081 , 0.082205 , 0.07013 , 0.094576 , 0.119857 , 0.051855 , 0.058055 , 0.073744 , 0.058728 , 0.049904 , 0.076611 , 0.062408 , 0.061986 , 0.056836 , 0.056939 , 0.049815 , 0.054013 , 0.046209 , 0.05507 , 0.054005 , 0.059607 , 0.065305 , 0.055683 , 0.056126 , 0.056932 , 0.071845 , 0.119598 , 0.107338 , 0.077742 , 0.123611 , 0.077986 , 0.07902 , 0.070182 , 0.066354 , 0.07718 
 469 , 0.057546 , 0.056923 , 0.048039 , 0.042329 , 0.049693 , 0.074491 , 0.096501 , 0.096656 , 0.076945 , 0.085236 , 0.097316 , 0.089508 , 0.095084 , 0.105711 , 0.096805 , 0.063478 , 0.040193 , 0.045102 , 0.05983 , 0.066385 , 0.035054 , 0.063441 , 0.058502 , 0.047676 , 0.04336 , 0.075566 , 0.082752 , 0.07059 , 0.095173 , 0.120646 , 0.052177 , 0.058421 , 0.074053 , 0.059029 , 0.050197 , 0.077138 , 0.062818 , 0.062381 , 0.057175 , 0.057227 , 0.050093 , 0.054276 , 0.046474 , 0.05541 , 0.054327 , 0.05986 , 0.065584 , 0.055937 , 0.056389 , 0.05716 , 0.072348 , 0.120453 , 0.108114 , 0.078295 , 0.124346 , 0.07851 , 0.07957 , 0.07062 , 0.066734 , 0.077583 
 470 , 0.057788 , 0.057186 , 0.048226 , 0.042441 , 0.049914 , 0.07486 , 0.097047 , 0.097255 , 0.077313 , 0.085678 , 0.097932 , 0.089961 , 0.095582 , 0.106386 , 0.097389 , 0.063759 , 0.040374 , 0.045289 , 0.060093 , 0.066725 , 0.035222 , 0.063796 , 0.058777 , 0.047869 , 0.043564 , 0.076049 , 0.083314 , 0.071053 , 0.095791 , 0.121458 , 0.052487 , 0.058799 , 0.074369 , 0.059335 , 0.050479 , 0.077663 , 0.063231 , 0.06277 , 0.057513 , 0.057506 , 0.050382 , 0.054554 , 0.046732 , 0.055758 , 0.054635 , 0.060108 , 0.065863 , 0.056197 , 0.056643 , 0.057401 , 0.072852 , 0.121339 , 0.108892 , 0.078853 , 0.125108 , 0.079031 , 0.080132 , 0.071053 , 0.067127 , 0.077998 
