WSG1_00004.spu,WSG1_00003.spu,WSG1_00002.spu,WSG1_00001.spu,WSG1_00000.spu,
Wavelength,WSG1_00005.spu,WSG1_00006.spu,WSG1_00007.spu,WSG1_00008.spu,WSG1_00009.spu,WSG1_00010.spu,WSG1_00011.spu,WSG1_00012.spu,WSG1_00013.spu,WSG1_00014.spu,WSG1_00015.spu,WSG1_00016.spu,WSG1_00017.spu,WSG1_00018.spu,WSG1_00019.spu,WSG1_00020.spu,WSG1_00021.spu,WSG1_00022.spu,WSG1_00023.spu,WSG1_00024.spu,WSG1_00025.spu,WSG1_00026.spu,WSG1_00027.spu,WSG1_00028.spu,WSG1_00029.spu
 316 , 0.043662 , 0.039662 , 0.050338 , 0.04699 , 0.055357 , 0.061889 , 0.055691 , 0.051972 , 0.053205 , 0.054199 , 0.068186 , 0.061609 , 0.051185 , 0.04512 , 0.038507 , 0.057902 , 0.046175 , 0.047964 , 0.043392 , 0.05805 , 0.049509 , 0.04992 , 0.054806 , 0.049468 , 0.05519 
 317 , 0.038671 , 0.035879 , 0.045833 , 0.042323 , 0.050355 , 0.055059 , 0.053209 , 0.049392 , 0.049041 , 0.050941 , 0.065423 , 0.053974 , 0.04692 , 0.045471 , 0.037377 , 0.051371 , 0.041311 , 0.042905 , 0.040653 , 0.054368 , 0.047462 , 0.047426 , 0.051715 , 0.045053 , 0.051354 
 318 , 0.034921 , 0.032738 , 0.041751 , 0.038607 , 0.046105 , 0.049909 , 0.051055 , 0.047195 , 0.045605 , 0.048165 , 0.062207 , 0.047757 , 0.043087 , 0.045147 , 0.036655 , 0.046328 , 0.037555 , 0.039015 , 0.038379 , 0.051117 , 0.045298 , 0.044893 , 0.048865 , 0.041502 , 0.047998 
 319 , 0.0346 , 0.03008 , 0.035465 , 0.037076 , 0.041864 , 0.049433 , 0.048307 , 0.044994 , 0.042419 , 0.044882 , 0.052632 , 0.043159 , 0.037874 , 0.040041 , 0.037665 , 0.044593 , 0.036659 , 0.038364 , 0.036153 , 0.046925 , 0.039874 , 0.039593 , 0.044323 , 0.038917 , 0.043712 
 320 , 0.034381 , 0.027981 , 0.030517 , 0.035857 , 0.038512 , 0.049082 , 0.046162 , 0.043237 , 0.039926 , 0.042323 , 0.045131 , 0.039524 , 0.033761 , 0.036019 , 0.038524 , 0.043259 , 0.03597 , 0.037826 , 0.034433 , 0.04361 , 0.035596 , 0.035433 , 0.04073 , 0.036899 , 0.040326 
 321 , 0.034235 , 0.026276 , 0.026524 , 0.034865 , 0.035795 , 0.048818 , 0.044449 , 0.041801 , 0.037926 , 0.040281 , 0.039107 , 0.036579 , 0.030437 , 0.032771 , 0.039272 , 0.042208 , 0.035425 , 0.03737 , 0.033072 , 0.04092 , 0.032136 , 0.032086 , 0.037819 , 0.035285 , 0.037585 
 322 , 0.031496 , 0.025364 , 0.025059 , 0.032765 , 0.033989 , 0.046049 , 0.042175 , 0.039097 , 0.034456 , 0.036312 , 0.038577 , 0.03588 , 0.030811 , 0.029472 , 0.036511 , 0.040049 , 0.03419 , 0.03462 , 0.030536 , 0.038627 , 0.031348 , 0.02969 , 0.035297 , 0.033158 , 0.036122 
 323 , 0.028495 , 0.024816 , 0.024521 , 0.030692 , 0.032716 , 0.043034 , 0.040123 , 0.036467 , 0.031154 , 0.032498 , 0.039703 , 0.035917 , 0.032159 , 0.026653 , 0.033221 , 0.037934 , 0.032971 , 0.031664 , 0.028097 , 0.036794 , 0.031435 , 0.027907 , 0.033277 , 0.031239 , 0.035255 
 324 , 0.026102 , 0.024392 , 0.024103 , 0.029049 , 0.031702 , 0.040633 , 0.038501 , 0.034373 , 0.028525 , 0.029464 , 0.040721 , 0.035966 , 0.033253 , 0.024414 , 0.030605 , 0.036237 , 0.032013 , 0.029319 , 0.026151 , 0.035317 , 0.03154 , 0.026513 , 0.031663 , 0.029697 , 0.034578 
 325 , 0.024334 , 0.023933 , 0.02362 , 0.027486 , 0.030307 , 0.03898 , 0.03735 , 0.032793 , 0.0267 , 0.027832 , 0.039762 , 0.034699 , 0.032106 , 0.023553 , 0.029037 , 0.034787 , 0.030972 , 0.027658 , 0.025115 , 0.034231 , 0.030994 , 0.025456 , 0.030186 , 0.028239 , 0.033748 
 326 , 0.023177 , 0.023352 , 0.022971 , 0.025831 , 0.028181 , 0.038158 , 0.036712 , 0.031718 , 0.025746 , 0.027914 , 0.035789 , 0.031407 , 0.027667 , 0.024534 , 0.028742 , 0.033473 , 0.029654 , 0.026752 , 0.025219 , 0.033546 , 0.029412 , 0.024755 , 0.028699 , 0.026723 , 0.032573 
 327 , 0.022246 , 0.022891 , 0.022446 , 0.024477 , 0.026447 , 0.037498 , 0.036171 , 0.03085 , 0.024982 , 0.028022 , 0.032544 , 0.02872 , 0.024061 , 0.025316 , 0.0285 , 0.032427 , 0.028592 , 0.02601 , 0.025327 , 0.033007 , 0.028135 , 0.024142 , 0.027487 , 0.025475 , 0.031631 
 328 , 0.021481 , 0.022517 , 0.022012 , 0.023344 , 0.025 , 0.036952 , 0.035704 , 0.030131 , 0.024354 , 0.028141 , 0.029839 , 0.026485 , 0.021077 , 0.025949 , 0.028295 , 0.031575 , 0.027714 , 0.025388 , 0.025433 , 0.032571 , 0.02708 , 0.023599 , 0.026478 , 0.02443 , 0.030852 
 329 , 0.021485 , 0.021627 , 0.021219 , 0.022423 , 0.024633 , 0.036093 , 0.034301 , 0.030011 , 0.023387 , 0.026613 , 0.029965 , 0.026652 , 0.021498 , 0.02429 , 0.027265 , 0.031069 , 0.026966 , 0.024902 , 0.024842 , 0.030532 , 0.027085 , 0.02308 , 0.02599 , 0.023987 , 0.029588 
 330 , 0.021477 , 0.020824 , 0.020503 , 0.021607 , 0.024314 , 0.035289 , 0.033025 , 0.029886 , 0.02252 , 0.025233 , 0.030106 , 0.026854 , 0.021919 , 0.02277 , 0.026321 , 0.030605 , 0.026286 , 0.024454 , 0.024274 , 0.028714 , 0.027071 , 0.022596 , 0.025562 , 0.023608 , 0.028454 
 331 , 0.02142 , 0.020096 , 0.019854 , 0.020858 , 0.023988 , 0.034519 , 0.031883 , 0.029722 , 0.021732 , 0.024 , 0.030155 , 0.02701 , 0.022226 , 0.021432 , 0.025463 , 0.030142 , 0.025638 , 0.024026 , 0.023732 , 0.027109 , 0.026986 , 0.022144 , 0.025163 , 0.02327 , 0.027423 
 332 , 0.020644 , 0.019323 , 0.019479 , 0.020209 , 0.023414 , 0.033191 , 0.031144 , 0.029 , 0.021106 , 0.023317 , 0.030102 , 0.026158 , 0.022153 , 0.020612 , 0.024766 , 0.029369 , 0.024887 , 0.023456 , 0.022994 , 0.026454 , 0.025969 , 0.021442 , 0.024382 , 0.022685 , 0.027044 
 333 , 0.019461 , 0.018538 , 0.019271 , 0.019628 , 0.022704 , 0.031573 , 0.030662 , 0.027963 , 0.020581 , 0.022956 , 0.029987 , 0.024749 , 0.021855 , 0.020116 , 0.024175 , 0.028437 , 0.024084 , 0.022815 , 0.022154 , 0.026361 , 0.024394 , 0.020607 , 0.023412 , 0.021976 , 0.02705 
 334 , 0.018412 , 0.017842 , 0.019097 , 0.019113 , 0.022078 , 0.03014 , 0.030235 , 0.027047 , 0.020121 , 0.02264 , 0.029886 , 0.023505 , 0.021599 , 0.019677 , 0.023657 , 0.027609 , 0.023374 , 0.022248 , 0.021411 , 0.026297 , 0.022987 , 0.019868 , 0.022552 , 0.021347 , 0.027082 
 335 , 0.017583 , 0.017356 , 0.018852 , 0.018715 , 0.021612 , 0.02914 , 0.029778 , 0.026378 , 0.019769 , 0.02244 , 0.029518 , 0.022594 , 0.021101 , 0.019361 , 0.02339 , 0.027007 , 0.022979 , 0.021807 , 0.020829 , 0.026226 , 0.021879 , 0.019277 , 0.021939 , 0.020882 , 0.027058 
 336 , 0.017304 , 0.017445 , 0.018339 , 0.018599 , 0.021559 , 0.029286 , 0.029129 , 0.026363 , 0.019719 , 0.022575 , 0.02819 , 0.022514 , 0.019693 , 0.019374 , 0.023924 , 0.026997 , 0.023512 , 0.02168 , 0.020649 , 0.026125 , 0.021608 , 0.019027 , 0.021967 , 0.02084 , 0.026856 
 337 , 0.017048 , 0.017522 , 0.017889 , 0.018505 , 0.021522 , 0.029426 , 0.028564 , 0.02636 , 0.019662 , 0.02271 , 0.027041 , 0.022448 , 0.018473 , 0.019388 , 0.024361 , 0.026991 , 0.024015 , 0.021571 , 0.020494 , 0.026038 , 0.021349 , 0.018819 , 0.021982 , 0.020809 , 0.026672 
 338 , 0.016811 , 0.017589 , 0.017489 , 0.018428 , 0.021496 , 0.02956 , 0.028065 , 0.026366 , 0.019599 , 0.022844 , 0.026036 , 0.022392 , 0.017407 , 0.019402 , 0.024722 , 0.026989 , 0.024495 , 0.021477 , 0.020359 , 0.025961 , 0.021102 , 0.018644 , 0.021988 , 0.020787 , 0.026503 
 339 , 0.017028 , 0.017559 , 0.017476 , 0.018445 , 0.021244 , 0.029278 , 0.027955 , 0.026061 , 0.019509 , 0.022631 , 0.026169 , 0.022426 , 0.017798 , 0.018541 , 0.024107 , 0.026912 , 0.024163 , 0.021516 , 0.02021 , 0.025797 , 0.020997 , 0.018455 , 0.021998 , 0.020565 , 0.025966 
 340 , 0.017321 , 0.017512 , 0.017528 , 0.018477 , 0.020978 , 0.028961 , 0.027926 , 0.025726 , 0.019423 , 0.022383 , 0.026476 , 0.022473 , 0.018395 , 0.01762 , 0.023388 , 0.026836 , 0.02373 , 0.02157 , 0.020072 , 0.025632 , 0.020925 , 0.01829 , 0.022021 , 0.020338 , 0.025419 
 341 , 0.017615 , 0.017466 , 0.017579 , 0.018505 , 0.020737 , 0.028689 , 0.027908 , 0.025407 , 0.019348 , 0.022161 , 0.02674 , 0.022515 , 0.018921 , 0.016809 , 0.022754 , 0.026777 , 0.023336 , 0.021613 , 0.019946 , 0.025479 , 0.020869 , 0.018151 , 0.022065 , 0.020145 , 0.024927 
 342 , 0.017496 , 0.017194 , 0.017393 , 0.018306 , 0.020471 , 0.028542 , 0.027725 , 0.025166 , 0.019085 , 0.021919 , 0.026815 , 0.022197 , 0.019036 , 0.016406 , 0.022406 , 0.026777 , 0.023049 , 0.021408 , 0.019777 , 0.025266 , 0.020744 , 0.018122 , 0.021963 , 0.020025 , 0.024718 
 343 , 0.016938 , 0.016691 , 0.016964 , 0.017873 , 0.020179 , 0.028515 , 0.027369 , 0.025006 , 0.018624 , 0.021654 , 0.026702 , 0.021508 , 0.018733 , 0.016414 , 0.022344 , 0.026835 , 0.022869 , 0.020948 , 0.019562 , 0.024991 , 0.020545 , 0.01821 , 0.021702 , 0.019975 , 0.024794 
 344 , 0.016443 , 0.016244 , 0.016581 , 0.01749 , 0.019922 , 0.028489 , 0.027045 , 0.02488 , 0.018217 , 0.021425 , 0.026605 , 0.020896 , 0.018466 , 0.016423 , 0.022297 , 0.026896 , 0.022708 , 0.020544 , 0.019369 , 0.024744 , 0.020366 , 0.018303 , 0.021462 , 0.019934 , 0.024868 
 345 , 0.016038 , 0.015901 , 0.016255 , 0.017191 , 0.019721 , 0.028497 , 0.026782 , 0.024823 , 0.017901 , 0.021265 , 0.026492 , 0.020425 , 0.018241 , 0.016465 , 0.022277 , 0.026924 , 0.022562 , 0.020224 , 0.019224 , 0.02454 , 0.020215 , 0.018391 , 0.021283 , 0.0199 , 0.024939 
 346 , 0.016144 , 0.016268 , 0.016183 , 0.017456 , 0.01988 , 0.028874 , 0.02691 , 0.025363 , 0.018195 , 0.021638 , 0.026042 , 0.020912 , 0.018195 , 0.016893 , 0.0225 , 0.026608 , 0.022429 , 0.020422 , 0.019412 , 0.024617 , 0.020223 , 0.018434 , 0.021571 , 0.019856 , 0.025002 
 347 , 0.016238 , 0.016616 , 0.016115 , 0.017686 , 0.02003 , 0.029217 , 0.027037 , 0.025841 , 0.018464 , 0.02198 , 0.025646 , 0.021361 , 0.018153 , 0.017278 , 0.02269 , 0.026321 , 0.022314 , 0.020608 , 0.019587 , 0.02468 , 0.020229 , 0.01846 , 0.02184 , 0.019824 , 0.025062 
 348 , 0.016321 , 0.016947 , 0.016051 , 0.017886 , 0.020172 , 0.02953 , 0.027163 , 0.026269 , 0.018715 , 0.022297 , 0.025295 , 0.021778 , 0.018115 , 0.017625 , 0.022854 , 0.026059 , 0.022214 , 0.020783 , 0.019753 , 0.024732 , 0.020235 , 0.018475 , 0.022092 , 0.0198 , 0.025119 
 349 , 0.016306 , 0.017104 , 0.016192 , 0.017907 , 0.020161 , 0.029409 , 0.026989 , 0.026126 , 0.018677 , 0.022385 , 0.025566 , 0.021867 , 0.018307 , 0.01732 , 0.02269 , 0.026094 , 0.022198 , 0.020707 , 0.019681 , 0.024707 , 0.020258 , 0.018293 , 0.021961 , 0.019892 , 0.025199 
 350 , 0.016248 , 0.017172 , 0.016404 , 0.017861 , 0.020077 , 0.029131 , 0.026717 , 0.025784 , 0.018531 , 0.022375 , 0.026046 , 0.021813 , 0.018567 , 0.016799 , 0.022421 , 0.02623 , 0.022202 , 0.020531 , 0.019515 , 0.024652 , 0.020273 , 0.018047 , 0.021693 , 0.020007 , 0.02528 
 351 , 0.016184 , 0.017219 , 0.016602 , 0.017816 , 0.019978 , 0.02887 , 0.02647 , 0.025472 , 0.018393 , 0.022355 , 0.026476 , 0.021743 , 0.018795 , 0.016329 , 0.022181 , 0.026347 , 0.02219 , 0.020351 , 0.019348 , 0.0246 , 0.020271 , 0.017819 , 0.021442 , 0.020093 , 0.025351 
 352 , 0.016065 , 0.017127 , 0.016647 , 0.017718 , 0.01992 , 0.028723 , 0.026324 , 0.025224 , 0.018248 , 0.022252 , 0.026674 , 0.021506 , 0.018821 , 0.016105 , 0.022025 , 0.026401 , 0.022155 , 0.020241 , 0.019199 , 0.024486 , 0.020139 , 0.017614 , 0.021221 , 0.020008 , 0.025356 
 353 , 0.015839 , 0.016782 , 0.016403 , 0.017511 , 0.019951 , 0.028784 , 0.026349 , 0.025065 , 0.018082 , 0.021999 , 0.026462 , 0.020954 , 0.018472 , 0.01631 , 0.022002 , 0.026345 , 0.022089 , 0.020265 , 0.019078 , 0.02425 , 0.019773 , 0.017432 , 0.021035 , 0.019619 , 0.025239 
 354 , 0.015626 , 0.016459 , 0.016176 , 0.017317 , 0.019982 , 0.02884 , 0.026371 , 0.024916 , 0.017926 , 0.021762 , 0.026263 , 0.020437 , 0.018141 , 0.016503 , 0.02198 , 0.026294 , 0.022027 , 0.02029 , 0.018964 , 0.024028 , 0.01943 , 0.01726 , 0.02086 , 0.019257 , 0.025129 
 355 , 0.015425 , 0.016154 , 0.015964 , 0.017135 , 0.020015 , 0.028894 , 0.02639 , 0.024776 , 0.017779 , 0.021541 , 0.026075 , 0.019951 , 0.017828 , 0.016685 , 0.021959 , 0.026245 , 0.02197 , 0.020317 , 0.018857 , 0.02382 , 0.019108 , 0.017099 , 0.020695 , 0.018919 , 0.025024 
 356 , 0.015608 , 0.01614 , 0.016017 , 0.017232 , 0.01988 , 0.028918 , 0.026458 , 0.024949 , 0.017705 , 0.021622 , 0.025954 , 0.020299 , 0.017936 , 0.016464 , 0.02208 , 0.026315 , 0.021934 , 0.020298 , 0.018886 , 0.023959 , 0.019157 , 0.017113 , 0.020707 , 0.019039 , 0.025108 
 357 , 0.015804 , 0.01614 , 0.016082 , 0.017336 , 0.019742 , 0.028937 , 0.026526 , 0.025128 , 0.017636 , 0.021715 , 0.025839 , 0.020674 , 0.018056 , 0.016233 , 0.022204 , 0.026385 , 0.021897 , 0.020275 , 0.018922 , 0.024111 , 0.019222 , 0.017135 , 0.020725 , 0.019179 , 0.025197 
 358 , 0.015992 , 0.016138 , 0.016144 , 0.017432 , 0.01961 , 0.028953 , 0.02659 , 0.025297 , 0.017569 , 0.021805 , 0.025728 , 0.021033 , 0.018169 , 0.016013 , 0.022322 , 0.026452 , 0.021859 , 0.02025 , 0.018956 , 0.024258 , 0.019282 , 0.017154 , 0.020741 , 0.019314 , 0.025282 
 359 , 0.01601 , 0.016116 , 0.016037 , 0.017408 , 0.019572 , 0.028965 , 0.026637 , 0.025208 , 0.017605 , 0.02192 , 0.025999 , 0.021209 , 0.018345 , 0.015931 , 0.022328 , 0.026454 , 0.021855 , 0.020197 , 0.018982 , 0.024289 , 0.019322 , 0.017175 , 0.020802 , 0.019261 , 0.025221 
 360 , 0.015909 , 0.016079 , 0.015816 , 0.017304 , 0.019599 , 0.028975 , 0.02667 , 0.024944 , 0.017715 , 0.022049 , 0.026533 , 0.021252 , 0.01856 , 0.015945 , 0.022255 , 0.026406 , 0.021874 , 0.020127 , 0.018998 , 0.024237 , 0.019347 , 0.017194 , 0.020895 , 0.019078 , 0.025059 
 361 , 0.015813 , 0.016044 , 0.01561 , 0.017206 , 0.019623 , 0.028984 , 0.026697 , 0.024697 , 0.017818 , 0.02217 , 0.027037 , 0.021291 , 0.018761 , 0.015956 , 0.022185 , 0.026359 , 0.021892 , 0.020061 , 0.01901 , 0.024186 , 0.01937 , 0.017211 , 0.020983 , 0.018907 , 0.024907 
 362 , 0.015729 , 0.016016 , 0.015476 , 0.017137 , 0.019675 , 0.029048 , 0.02678 , 0.024545 , 0.017918 , 0.022282 , 0.027362 , 0.021294 , 0.018858 , 0.016031 , 0.022172 , 0.026375 , 0.021922 , 0.020045 , 0.019019 , 0.024206 , 0.019401 , 0.017228 , 0.021077 , 0.018808 , 0.024852 
 363 , 0.015678 , 0.016018 , 0.01559 , 0.017155 , 0.019868 , 0.02932 , 0.027101 , 0.024723 , 0.01802 , 0.022389 , 0.027076 , 0.021161 , 0.018601 , 0.016362 , 0.022369 , 0.026648 , 0.022002 , 0.020225 , 0.019029 , 0.024507 , 0.019474 , 0.017253 , 0.021205 , 0.018962 , 0.025163 
 364 , 0.01563 , 0.016021 , 0.015699 , 0.017171 , 0.020057 , 0.029572 , 0.027405 , 0.024891 , 0.018118 , 0.022491 , 0.026807 , 0.021035 , 0.018359 , 0.016674 , 0.022551 , 0.026908 , 0.022078 , 0.020398 , 0.019041 , 0.024795 , 0.019546 , 0.017277 , 0.021326 , 0.019104 , 0.025461 
 365 , 0.015585 , 0.016024 , 0.015803 , 0.017184 , 0.02024 , 0.029805 , 0.027692 , 0.025052 , 0.01821 , 0.022588 , 0.026555 , 0.020916 , 0.018132 , 0.016969 , 0.02272 , 0.027156 , 0.02215 , 0.020564 , 0.019053 , 0.02507 , 0.019615 , 0.017299 , 0.02144 , 0.019237 , 0.025748 
 366 , 0.015639 , 0.016035 , 0.015889 , 0.017199 , 0.020327 , 0.029988 , 0.027799 , 0.025166 , 0.018307 , 0.02256 , 0.026764 , 0.021208 , 0.018271 , 0.016825 , 0.022718 , 0.027263 , 0.02226 , 0.020672 , 0.019096 , 0.025035 , 0.019569 , 0.017292 , 0.021424 , 0.019223 , 0.025819 
 367 , 0.015714 , 0.016047 , 0.015968 , 0.017216 , 0.020389 , 0.030157 , 0.027866 , 0.025268 , 0.018402 , 0.022506 , 0.027064 , 0.021584 , 0.018483 , 0.016591 , 0.02268 , 0.027337 , 0.022376 , 0.020764 , 0.019144 , 0.024935 , 0.019498 , 0.017277 , 0.02138 , 0.019179 , 0.025841 
 368 , 0.015786 , 0.016058 , 0.016045 , 0.017233 , 0.02045 , 0.030321 , 0.027931 , 0.025367 , 0.018493 , 0.022454 , 0.027356 , 0.021952 , 0.01869 , 0.016363 , 0.02264 , 0.027408 , 0.022488 , 0.020854 , 0.019191 , 0.024836 , 0.019432 , 0.01726 , 0.021337 , 0.019134 , 0.025861 
 369 , 0.015816 , 0.016088 , 0.016052 , 0.017276 , 0.02055 , 0.030429 , 0.028032 , 0.025465 , 0.018604 , 0.022513 , 0.027625 , 0.022109 , 0.018838 , 0.016336 , 0.022683 , 0.027454 , 0.022537 , 0.020877 , 0.019248 , 0.02481 , 0.019416 , 0.017217 , 0.021377 , 0.019167 , 0.025935 
 370 , 0.015797 , 0.016141 , 0.015974 , 0.01735 , 0.020701 , 0.030474 , 0.02818 , 0.025567 , 0.018742 , 0.022713 , 0.027876 , 0.022009 , 0.018919 , 0.016552 , 0.022828 , 0.027471 , 0.022511 , 0.020822 , 0.019321 , 0.02487 , 0.019462 , 0.017141 , 0.02152 , 0.019292 , 0.026078 
 371 , 0.015776 , 0.016193 , 0.015898 , 0.017418 , 0.020853 , 0.030523 , 0.02833 , 0.025671 , 0.018884 , 0.022918 , 0.028129 , 0.021911 , 0.019003 , 0.016771 , 0.022974 , 0.027488 , 0.022488 , 0.02077 , 0.019392 , 0.024934 , 0.01951 , 0.017074 , 0.021664 , 0.019414 , 0.026223 
 372 , 0.015763 , 0.016241 , 0.015843 , 0.017496 , 0.021005 , 0.030605 , 0.028499 , 0.025796 , 0.019039 , 0.023129 , 0.028369 , 0.02185 , 0.019078 , 0.016996 , 0.023128 , 0.027531 , 0.022479 , 0.020744 , 0.019469 , 0.025017 , 0.019572 , 0.017019 , 0.021811 , 0.019544 , 0.026366 
 373 , 0.015882 , 0.016268 , 0.016042 , 0.017729 , 0.021148 , 0.031111 , 0.028869 , 0.026196 , 0.019329 , 0.023368 , 0.028452 , 0.022237 , 0.019049 , 0.017251 , 0.023342 , 0.027897 , 0.022665 , 0.021047 , 0.019623 , 0.025336 , 0.019829 , 0.017077 , 0.022025 , 0.019792 , 0.026512 
 374 , 0.015996 , 0.016288 , 0.016231 , 0.017957 , 0.021276 , 0.031597 , 0.029229 , 0.026583 , 0.019616 , 0.0236 , 0.028523 , 0.022617 , 0.019009 , 0.017507 , 0.023556 , 0.02825 , 0.022841 , 0.021339 , 0.019774 , 0.025644 , 0.020073 , 0.017134 , 0.02223 , 0.020032 , 0.026644 
 375 , 0.016107 , 0.016303 , 0.016412 , 0.018182 , 0.021393 , 0.032068 , 0.029583 , 0.026959 , 0.0199 , 0.023824 , 0.028584 , 0.022989 , 0.018961 , 0.017763 , 0.023768 , 0.028593 , 0.023009 , 0.021621 , 0.019922 , 0.025943 , 0.020307 , 0.017191 , 0.022429 , 0.020266 , 0.026767 
 376 , 0.016275 , 0.016357 , 0.016533 , 0.01826 , 0.021433 , 0.032349 , 0.02976 , 0.027082 , 0.020062 , 0.023963 , 0.028923 , 0.023298 , 0.019182 , 0.017832 , 0.02383 , 0.028737 , 0.023238 , 0.021677 , 0.020057 , 0.026036 , 0.020339 , 0.017287 , 0.022625 , 0.02037 , 0.026879 
 377 , 0.016462 , 0.016432 , 0.016629 , 0.01828 , 0.021451 , 0.032553 , 0.029866 , 0.027099 , 0.020165 , 0.024071 , 0.029379 , 0.023578 , 0.019523 , 0.017821 , 0.023819 , 0.028809 , 0.023483 , 0.021646 , 0.020187 , 0.02605 , 0.020305 , 0.017391 , 0.022811 , 0.020426 , 0.026996 
 378 , 0.016645 , 0.016512 , 0.016726 , 0.018303 , 0.021481 , 0.03276 , 0.029976 , 0.027115 , 0.02026 , 0.024187 , 0.029839 , 0.023855 , 0.019875 , 0.017804 , 0.023798 , 0.028891 , 0.023719 , 0.021625 , 0.020318 , 0.026072 , 0.020287 , 0.017488 , 0.022991 , 0.020486 , 0.027122 
 379 , 0.016777 , 0.016595 , 0.016845 , 0.018381 , 0.021543 , 0.032978 , 0.030157 , 0.027222 , 0.02045 , 0.024383 , 0.030222 , 0.024021 , 0.020061 , 0.01791 , 0.023872 , 0.029027 , 0.023896 , 0.021699 , 0.020456 , 0.026178 , 0.020347 , 0.017586 , 0.023165 , 0.020593 , 0.027299 
 380 , 0.016819 , 0.016679 , 0.017016 , 0.01856 , 0.021653 , 0.033222 , 0.030493 , 0.027523 , 0.020835 , 0.024728 , 0.030434 , 0.023969 , 0.019903 , 0.01827 , 0.024151 , 0.029265 , 0.023969 , 0.021954 , 0.020602 , 0.026457 , 0.02056 , 0.017703 , 0.023348 , 0.020793 , 0.027575 
