SHB2_00005.spu,SHB2_00004.spu,SHB2_00003.spu,SHB2_00002.spu,SHB2_00001.spu,
Wavelength,SHB2_00006.spu,SHB2_00007.spu,SHB2_00008.spu,SHB2_00009.spu,SHB2_00010.spu,SHB2_00011.spu,SHB2_00012.spu,SHB2_00013.spu,SHB2_00014.spu,SHB2_00015.spu,SHB2_00016.spu,SHB2_00017.spu,SHB2_00018.spu,SHB2_00019.spu,SHB2_00020.spu,SHB2_00021.spu,SHB2_00022.spu,SHB2_00023.spu,SHB2_00024.spu,SHB2_00025.spu
  (nm),7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 ,7/22/2018 
  time  ,08:24 PM,09:03 PM,09:43 PM,10:06 PM,10:35 PM,20:52 PM,21:28 PM,21:56 PM,22:21 PM,22:49 PM,24:17 PM,24:49 PM,25:29 PM,25:59 PM,26:26 PM,28:06 PM,28:27 PM,28:53 PM,29:12 PM,29:32 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 310 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 362 , 0.033559 , 0.019693 , 0.016387 , 0.011893 , 0.017246 , 0.016023 , 0.014855 , 0.013374 , 0.011249 , 0.014552 , 0.011533 , 0.013193 , 0.013031 , 0.010644 , 0.011923 , 0.03012 , 0.021317 , 0.027709 , 0.02151 , 0.02167 
 363 , 0.033478 , 0.019716 , 0.016528 , 0.012056 , 0.017377 , 0.016032 , 0.014997 , 0.013429 , 0.011342 , 0.014583 , 0.011621 , 0.013304 , 0.013094 , 0.010664 , 0.01214 , 0.030318 , 0.021407 , 0.027829 , 0.021463 , 0.021744 
 364 , 0.033399 , 0.019737 , 0.016659 , 0.012209 , 0.017502 , 0.01604 , 0.015129 , 0.01348 , 0.011429 , 0.014611 , 0.011703 , 0.013408 , 0.013153 , 0.010683 , 0.012346 , 0.0305 , 0.021491 , 0.027942 , 0.021421 , 0.021813 
 365 , 0.033322 , 0.019757 , 0.016782 , 0.012352 , 0.017619 , 0.016046 , 0.015252 , 0.013527 , 0.011511 , 0.014637 , 0.011781 , 0.013505 , 0.013208 , 0.0107 , 0.01254 , 0.030668 , 0.02157 , 0.028048 , 0.021382 , 0.021877 
 366 , 0.03356 , 0.019944 , 0.016834 , 0.012606 , 0.01774 , 0.01617 , 0.015292 , 0.013584 , 0.011624 , 0.014732 , 0.011837 , 0.013572 , 0.013299 , 0.010757 , 0.01266 , 0.030889 , 0.021736 , 0.028255 , 0.021605 , 0.022067 
 367 , 0.033864 , 0.020165 , 0.016872 , 0.012882 , 0.017861 , 0.016317 , 0.015315 , 0.013642 , 0.011742 , 0.01484 , 0.011889 , 0.013633 , 0.013398 , 0.010821 , 0.012763 , 0.03112 , 0.02192 , 0.02848 , 0.02188 , 0.022282 
 368 , 0.03416 , 0.020382 , 0.016907 , 0.013154 , 0.017979 , 0.01646 , 0.015337 , 0.013699 , 0.011858 , 0.014946 , 0.011938 , 0.013692 , 0.013493 , 0.010885 , 0.012862 , 0.031343 , 0.0221 , 0.028701 , 0.022149 , 0.022492 
 369 , 0.034371 , 0.02047 , 0.016889 , 0.013225 , 0.018087 , 0.016539 , 0.015346 , 0.013704 , 0.011885 , 0.014993 , 0.011956 , 0.013711 , 0.013507 , 0.010906 , 0.01286 , 0.031542 , 0.022228 , 0.028755 , 0.022332 , 0.022645 
 370 , 0.03448 , 0.020405 , 0.016809 , 0.013051 , 0.018186 , 0.016541 , 0.015338 , 0.013646 , 0.011802 , 0.01497 , 0.011933 , 0.013681 , 0.013422 , 0.010875 , 0.012732 , 0.031716 , 0.022295 , 0.028607 , 0.022414 , 0.022732 
 371 , 0.034591 , 0.02034 , 0.016732 , 0.012872 , 0.018277 , 0.01654 , 0.015327 , 0.013583 , 0.011712 , 0.014945 , 0.011907 , 0.013647 , 0.013335 , 0.010843 , 0.012601 , 0.031901 , 0.022356 , 0.028462 , 0.022499 , 0.022819 
 372 , 0.03471 , 0.020296 , 0.01667 , 0.012706 , 0.018358 , 0.016543 , 0.015317 , 0.01353 , 0.011621 , 0.014925 , 0.011893 , 0.013618 , 0.013257 , 0.01081 , 0.012487 , 0.032098 , 0.022422 , 0.028352 , 0.02257 , 0.022899 
 373 , 0.034906 , 0.020501 , 0.016767 , 0.012753 , 0.01834 , 0.016605 , 0.015335 , 0.013637 , 0.011596 , 0.014958 , 0.012054 , 0.013703 , 0.013328 , 0.010813 , 0.012596 , 0.032347 , 0.02255 , 0.02869 , 0.022466 , 0.022876 
 374 , 0.0351 , 0.020709 , 0.016863 , 0.012802 , 0.018338 , 0.016666 , 0.015347 , 0.013739 , 0.011574 , 0.014997 , 0.01221 , 0.013778 , 0.013394 , 0.010808 , 0.012703 , 0.032593 , 0.022686 , 0.029012 , 0.022364 , 0.022859 
 375 , 0.035293 , 0.02092 , 0.016957 , 0.012854 , 0.018351 , 0.016726 , 0.015353 , 0.013836 , 0.011554 , 0.015041 , 0.012361 , 0.013846 , 0.013457 , 0.010795 , 0.012809 , 0.032839 , 0.022829 , 0.029321 , 0.022265 , 0.022847 
 376 , 0.035532 , 0.021165 , 0.017009 , 0.012987 , 0.018414 , 0.016778 , 0.015462 , 0.013881 , 0.011682 , 0.015075 , 0.012474 , 0.013928 , 0.013528 , 0.010893 , 0.01285 , 0.032958 , 0.02307 , 0.029424 , 0.022559 , 0.023091 
 377 , 0.035795 , 0.021412 , 0.017049 , 0.01316 , 0.018509 , 0.016829 , 0.015614 , 0.01391 , 0.011879 , 0.015104 , 0.012573 , 0.014008 , 0.013593 , 0.011033 , 0.012859 , 0.033031 , 0.023369 , 0.029481 , 0.023014 , 0.023446 
 378 , 0.036061 , 0.021649 , 0.017095 , 0.013341 , 0.018611 , 0.016882 , 0.015768 , 0.013945 , 0.012086 , 0.015131 , 0.012671 , 0.014082 , 0.013648 , 0.011171 , 0.012862 , 0.03311 , 0.023686 , 0.029574 , 0.02347 , 0.023806 
 379 , 0.03631 , 0.021863 , 0.017138 , 0.013492 , 0.018687 , 0.016896 , 0.015862 , 0.013983 , 0.01217 , 0.015161 , 0.012737 , 0.014163 , 0.013658 , 0.011277 , 0.012825 , 0.033251 , 0.023907 , 0.029684 , 0.023723 , 0.024041 
 380 , 0.036514 , 0.022044 , 0.017167 , 0.013581 , 0.018706 , 0.016842 , 0.015843 , 0.014036 , 0.012006 , 0.0152 , 0.012727 , 0.014258 , 0.013579 , 0.011327 , 0.012716 , 0.033542 , 0.02393 , 0.02982 , 0.023594 , 0.024032 
 381 , 0.03672 , 0.022227 , 0.01719 , 0.013678 , 0.018739 , 0.016811 , 0.015842 , 0.014108 , 0.011854 , 0.015249 , 0.012703 , 0.014341 , 0.01349 , 0.011378 , 0.012612 , 0.033876 , 0.023976 , 0.029995 , 0.023513 , 0.024047 
 382 , 0.036929 , 0.022415 , 0.01721 , 0.013781 , 0.018781 , 0.016792 , 0.015852 , 0.014192 , 0.011708 , 0.015305 , 0.01267 , 0.01442 , 0.013393 , 0.011432 , 0.012513 , 0.034238 , 0.024039 , 0.030197 , 0.023459 , 0.024078 
 383 , 0.037091 , 0.022526 , 0.017305 , 0.013893 , 0.018768 , 0.016764 , 0.015862 , 0.014157 , 0.011804 , 0.015349 , 0.012705 , 0.014416 , 0.013375 , 0.011268 , 0.012634 , 0.034254 , 0.024096 , 0.030192 , 0.023449 , 0.024099 
 384 , 0.037245 , 0.022637 , 0.017408 , 0.014008 , 0.018754 , 0.016751 , 0.015888 , 0.014125 , 0.011913 , 0.015396 , 0.012745 , 0.014407 , 0.013361 , 0.011101 , 0.012768 , 0.034292 , 0.024177 , 0.030208 , 0.023477 , 0.024145 
 385 , 0.037394 , 0.022753 , 0.017514 , 0.014122 , 0.018743 , 0.016748 , 0.015922 , 0.014097 , 0.012026 , 0.015443 , 0.012786 , 0.014399 , 0.013349 , 0.010937 , 0.012904 , 0.034354 , 0.024274 , 0.030241 , 0.023526 , 0.024207 
 386 , 0.03771 , 0.022986 , 0.017669 , 0.014303 , 0.018917 , 0.016807 , 0.016043 , 0.014221 , 0.012114 , 0.01553 , 0.01292 , 0.01448 , 0.013457 , 0.01098 , 0.013021 , 0.034698 , 0.024548 , 0.030511 , 0.023816 , 0.02441 
 387 , 0.038128 , 0.023291 , 0.017849 , 0.014521 , 0.01921 , 0.016908 , 0.016223 , 0.014444 , 0.012185 , 0.015639 , 0.013109 , 0.014618 , 0.013645 , 0.011158 , 0.013123 , 0.035222 , 0.024934 , 0.030929 , 0.024255 , 0.024709 
 388 , 0.038528 , 0.023582 , 0.018022 , 0.014727 , 0.019491 , 0.017007 , 0.016399 , 0.014659 , 0.012256 , 0.015748 , 0.013294 , 0.014753 , 0.013828 , 0.011332 , 0.013226 , 0.035735 , 0.025312 , 0.031341 , 0.024683 , 0.025002 
 389 , 0.038881 , 0.023837 , 0.018176 , 0.014911 , 0.019742 , 0.017097 , 0.016531 , 0.014814 , 0.012316 , 0.015839 , 0.013452 , 0.01485 , 0.013961 , 0.011453 , 0.013291 , 0.036215 , 0.025665 , 0.031671 , 0.024984 , 0.025253 
