  time  ,3:31 PM",3:44 PM",3:55 PM",4:05 PM",4:18 PM",5:02 PM",5:12 PM",5:29 PM",5:40 PM",5:49 PM",6:40 PM",6:49 PM",6:58 PM",7:09 PM",7:19 PM",7:42 PM",7:52 PM",8:08 PM",8:18 PM",8:27 PM",9:51 PM",0:04 PM",0:21 PM",0:30 PM",0:41 PM",1:06 PM",1:21 PM",1:34 PM",1:42 PM",1:51 PM",2:09 PM",2:19 PM",2:27 PM",2:43 PM",2:52 PM",3:34 PM",3:43 PM",3:52 PM",4:01 PM",4:08 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 331 , 0.003681 , 0.002546 , 0.025961 , 0.010216 , 0.0076 , 0.000757 , 0 , 0 , 0.002473 , 0.0034 , 0.004733 , 0.002919 , 0.004936 , 0.004657 , 0.007584 , 0.006767 , 0.004188 , 0.02589 , 0.015957 , 0.011304 , 0 , 0 , 0 , 0 , 0 , 0.00358 , 0.000675 , 0.00806 , 0.001264 , 0.002984 , 0 , 0.003122 , 0.004914 , 0.002443 , 0.005446 , 0.003279 , 0.006563 , 0.007872 , 0.004392 , 0.003096 
 332 , 0.004003 , 0.003255 , 0.02624 , 0.011752 , 0.008754 , 0.00217 , 0.000542 , 0.000281 , 0.003617 , 0.004658 , 0.005247 , 0.003555 , 0.00618 , 0.005623 , 0.00884 , 0.007585 , 0.005231 , 0.026503 , 0.016648 , 0.012617 , 0 , 0.000154 , 0.000291 , 0 , 0 , 0.004592 , 0.001697 , 0.009338 , 0.001571 , 0.00414 , 0.001009 , 0.003721 , 0.00575 , 0.003057 , 0.005911 , 0.004274 , 0.007344 , 0.008783 , 0.005181 , 0.003927 
 333 , 0.003903 , 0.00396 , 0.026382 , 0.012904 , 0.009534 , 0.004233 , 0.001383 , 0.000715 , 0.005024 , 0.006052 , 0.005384 , 0.004083 , 0.007305 , 0.006354 , 0.010523 , 0.008491 , 0.006182 , 0.026707 , 0.017177 , 0.013832 , 0 , 0.000392 , 0.000741 , 0 , 0 , 0.005562 , 0.003202 , 0.01051 , 0.001835 , 0.005463 , 0.002583 , 0.004129 , 0.00647 , 0.003608 , 0.006368 , 0.005974 , 0.008015 , 0.009789 , 0.005939 , 0.004709 
 334 , 0.003812 , 0.004579 , 0.026467 , 0.013933 , 0.010205 , 0.006045 , 0.002122 , 0.001096 , 0.006253 , 0.007265 , 0.005508 , 0.004554 , 0.008308 , 0.006999 , 0.012002 , 0.009291 , 0.007027 , 0.026896 , 0.017616 , 0.014905 , 0 , 0.000599 , 0.001135 , 0 , 0 , 0.006404 , 0.004557 , 0.011546 , 0.002064 , 0.006618 , 0.003977 , 0.004488 , 0.007098 , 0.004095 , 0.00677 , 0.007452 , 0.008595 , 0.010709 , 0.0066 , 0.005381 
 335 , 0.003968 , 0.005382 , 0.027081 , 0.014995 , 0.010969 , 0.007492 , 0.00306 , 0.001783 , 0.007466 , 0.008452 , 0.005777 , 0.005073 , 0.008922 , 0.007605 , 0.01306 , 0.010013 , 0.007738 , 0.027337 , 0.018275 , 0.015866 , 0.000126 , 0.001035 , 0.001603 , 0.000039 , 0.000081 , 0.007269 , 0.005668 , 0.012482 , 0.002577 , 0.007392 , 0.005017 , 0.004953 , 0.007697 , 0.004658 , 0.007249 , 0.008859 , 0.009352 , 0.01155 , 0.007247 , 0.006061 
 336 , 0.004974 , 0.007033 , 0.029653 , 0.016454 , 0.012304 , 0.008183 , 0.004901 , 0.003672 , 0.009004 , 0.009925 , 0.006603 , 0.005891 , 0.008418 , 0.008271 , 0.013069 , 0.010698 , 0.00821 , 0.028764 , 0.019895 , 0.016758 , 0.000705 , 0.00236 , 0.002468 , 0.00022 , 0.000449 , 0.008488 , 0.006223 , 0.013357 , 0.004166 , 0.007165 , 0.005186 , 0.005907 , 0.008396 , 0.005629 , 0.008127 , 0.010495 , 0.010935 , 0.012319 , 0.008053 , 0.007003 
 337 , 0.005847 , 0.008487 , 0.032018 , 0.01769 , 0.013466 , 0.008773 , 0.006447 , 0.005303 , 0.010312 , 0.011156 , 0.00731 , 0.006589 , 0.007982 , 0.008836 , 0.013069 , 0.011264 , 0.00859 , 0.029961 , 0.021293 , 0.017488 , 0.001208 , 0.003511 , 0.003229 , 0.000378 , 0.000764 , 0.009545 , 0.006694 , 0.01409 , 0.005529 , 0.00697 , 0.005329 , 0.006746 , 0.008994 , 0.006458 , 0.0089 , 0.011945 , 0.012287 , 0.012958 , 0.008731 , 0.007828 
 338 , 0.006611 , 0.00978 , 0.034216 , 0.018749 , 0.014489 , 0.00928 , 0.007758 , 0.006726 , 0.011435 , 0.012196 , 0.007921 , 0.007191 , 0.007603 , 0.009321 , 0.013062 , 0.011737 , 0.0089 , 0.030973 , 0.022511 , 0.018091 , 0.001651 , 0.004522 , 0.003907 , 0.000517 , 0.001035 , 0.010471 , 0.007096 , 0.01471 , 0.006709 , 0.0068 , 0.005451 , 0.007491 , 0.009512 , 0.007173 , 0.009587 , 0.013243 , 0.013453 , 0.013494 , 0.009306 , 0.008557 
 339 , 0.007635 , 0.010969 , 0.034511 , 0.0194 , 0.015241 , 0.010104 , 0.008296 , 0.007592 , 0.012537 , 0.013052 , 0.008416 , 0.007816 , 0.008571 , 0.009917 , 0.013248 , 0.012397 , 0.00953 , 0.031416 , 0.023164 , 0.019187 , 0.002513 , 0.005114 , 0.004661 , 0.001012 , 0.00176 , 0.011409 , 0.007539 , 0.015331 , 0.007237 , 0.008082 , 0.00575 , 0.008398 , 0.009914 , 0.007811 , 0.010123 , 0.012891 , 0.013569 , 0.013866 , 0.009799 , 0.009128 
 340 , 0.008599 , 0.012037 , 0.034459 , 0.019892 , 0.015869 , 0.010882 , 0.008661 , 0.008284 , 0.013501 , 0.013778 , 0.008839 , 0.008374 , 0.009653 , 0.010461 , 0.013442 , 0.013029 , 0.010156 , 0.03171 , 0.023671 , 0.02027 , 0.003326 , 0.005574 , 0.005329 , 0.001522 , 0.002483 , 0.012248 , 0.007943 , 0.015888 , 0.007605 , 0.009488 , 0.006054 , 0.009256 , 0.010256 , 0.008382 , 0.010585 , 0.012304 , 0.0135 , 0.014171 , 0.010227 , 0.009603 
