  time  ,21:28 PM,21:54 PM,22:08 PM,22:23 PM,22:45 PM,23:39 PM,24:04 PM,24:26 PM,24:48 PM,25:06 PM,26:03 PM,26:18 PM,26:32 PM,26:47 PM,27:15 PM,27:57 PM,28:27 PM,28:46 PM,29:02 PM,29:21 PM,31:05 PM,31:17 PM,31:32 PM,31:51 PM,32:05 PM,32:34 PM,32:46 PM,32:58 PM,33:09 PM,33:19 PM,33:42 PM,33:53 PM,34:06 PM,34:25 PM,34:38 PM,35:21 PM,35:33 PM,35:44 PM,36:01 PM,36:16 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 340 , 0.009372 , 0.011571 , 0.017586 , 0.011981 , 0.007263 , 0.006717 , 0.006305 , 0.015637 , 0.016994 , 0.01497 , 0.007873 , 0.007925 , 0.010606 , 0.009025 , 0.008574 , 0.005369 , 0.021264 , 0.012997 , 0.015702 , 0.010143 , 0.002338 , 0.003589 , 0.003693 , 0.003186 , 0.001424 , 0.007062 , 0.007016 , 0.008824 , 0.006719 , 0.007451 , 0.006336 , 0.007551 , 0.006338 , 0.004253 , 0.003901 , 0.007322 , 0.004967 , 0.00363 , 0.004562 , 0.008735 
 341 , 0.009606 , 0.011428 , 0.017526 , 0.011951 , 0.007509 , 0.006689 , 0.006362 , 0.015533 , 0.016859 , 0.015036 , 0.008037 , 0.008151 , 0.010523 , 0.009312 , 0.008781 , 0.005757 , 0.021445 , 0.013047 , 0.015856 , 0.010086 , 0.00266 , 0.00377 , 0.003818 , 0.003365 , 0.001449 , 0.007278 , 0.006988 , 0.008781 , 0.007137 , 0.007778 , 0.006588 , 0.007755 , 0.006798 , 0.004557 , 0.00424 , 0.007594 , 0.005171 , 0.003729 , 0.004761 , 0.009114 
 342 , 0.009867 , 0.011503 , 0.017635 , 0.012206 , 0.007722 , 0.006772 , 0.006672 , 0.015689 , 0.016948 , 0.015257 , 0.008262 , 0.008344 , 0.010696 , 0.009558 , 0.008985 , 0.006196 , 0.021802 , 0.01331 , 0.016264 , 0.010368 , 0.002854 , 0.003975 , 0.00397 , 0.003479 , 0.001673 , 0.007493 , 0.007329 , 0.008917 , 0.00739 , 0.008116 , 0.006872 , 0.008073 , 0.007136 , 0.00477 , 0.004531 , 0.007886 , 0.005301 , 0.003893 , 0.004752 , 0.009443 
 343 , 0.010175 , 0.011806 , 0.017933 , 0.012772 , 0.007911 , 0.006971 , 0.007254 , 0.016124 , 0.017278 , 0.015649 , 0.008563 , 0.008518 , 0.011145 , 0.009768 , 0.0092 , 0.006722 , 0.022357 , 0.01381 , 0.016953 , 0.011002 , 0.00293 , 0.004216 , 0.004159 , 0.003538 , 0.002111 , 0.007722 , 0.008061 , 0.009248 , 0.007492 , 0.008474 , 0.007206 , 0.008527 , 0.007368 , 0.004893 , 0.004787 , 0.00822 , 0.005366 , 0.004132 , 0.004532 , 0.009739 
 344 , 0.01046 , 0.012083 , 0.018217 , 0.0133 , 0.008085 , 0.007155 , 0.007782 , 0.016531 , 0.017592 , 0.016014 , 0.008844 , 0.008682 , 0.011565 , 0.009961 , 0.009402 , 0.007206 , 0.02286 , 0.014271 , 0.017584 , 0.01157 , 0.002999 , 0.004434 , 0.004331 , 0.003593 , 0.00251 , 0.007937 , 0.008722 , 0.009557 , 0.007585 , 0.008803 , 0.007511 , 0.008942 , 0.007584 , 0.005004 , 0.005018 , 0.008533 , 0.005429 , 0.004354 , 0.004335 , 0.01001 
 345 , 0.010716 , 0.012341 , 0.018486 , 0.013762 , 0.008242 , 0.007326 , 0.008224 , 0.016896 , 0.017877 , 0.016353 , 0.0091 , 0.008838 , 0.011948 , 0.010131 , 0.0096 , 0.007661 , 0.023313 , 0.014697 , 0.018148 , 0.012062 , 0.003092 , 0.004645 , 0.004482 , 0.003672 , 0.002882 , 0.008165 , 0.009284 , 0.009879 , 0.007699 , 0.009097 , 0.007804 , 0.009323 , 0.007806 , 0.005129 , 0.005233 , 0.008829 , 0.005505 , 0.004568 , 0.004205 , 0.010261 
 346 , 0.010855 , 0.012597 , 0.018734 , 0.013829 , 0.00836 , 0.007487 , 0.008127 , 0.017021 , 0.01798 , 0.016638 , 0.009272 , 0.00901 , 0.012194 , 0.0102 , 0.009887 , 0.008188 , 0.023623 , 0.015086 , 0.018439 , 0.012251 , 0.003533 , 0.004995 , 0.004531 , 0.004085 , 0.003283 , 0.008711 , 0.009304 , 0.010576 , 0.008165 , 0.009269 , 0.008258 , 0.009637 , 0.008276 , 0.005538 , 0.005458 , 0.009136 , 0.005777 , 0.004878 , 0.004709 , 0.010492 
 347 , 0.010986 , 0.01283 , 0.018967 , 0.013894 , 0.008468 , 0.007638 , 0.008044 , 0.017144 , 0.018078 , 0.016899 , 0.009427 , 0.009167 , 0.012424 , 0.010264 , 0.010153 , 0.00867 , 0.023917 , 0.01544 , 0.01872 , 0.012429 , 0.003931 , 0.00531 , 0.004579 , 0.004455 , 0.003636 , 0.009199 , 0.009328 , 0.011211 , 0.00859 , 0.009421 , 0.008669 , 0.009925 , 0.008705 , 0.005915 , 0.005661 , 0.009413 , 0.006024 , 0.005155 , 0.005158 , 0.010706 
 348 , 0.011111 , 0.013041 , 0.019186 , 0.013957 , 0.008566 , 0.007778 , 0.007972 , 0.017262 , 0.018171 , 0.01714 , 0.009569 , 0.00931 , 0.01264 , 0.010323 , 0.010399 , 0.009114 , 0.024197 , 0.015767 , 0.01899 , 0.012597 , 0.004293 , 0.005595 , 0.004626 , 0.004789 , 0.003947 , 0.009638 , 0.009355 , 0.011794 , 0.00898 , 0.009556 , 0.009044 , 0.01019 , 0.009099 , 0.006265 , 0.005847 , 0.009666 , 0.00625 , 0.005404 , 0.005561 , 0.010904 
 349 , 0.011233 , 0.013188 , 0.019365 , 0.014203 , 0.008735 , 0.007884 , 0.008129 , 0.017554 , 0.01835 , 0.017242 , 0.009767 , 0.009498 , 0.012845 , 0.010478 , 0.0105 , 0.009396 , 0.024646 , 0.01604 , 0.019369 , 0.012741 , 0.004498 , 0.005711 , 0.004806 , 0.004946 , 0.004081 , 0.009843 , 0.009499 , 0.011911 , 0.009205 , 0.00983 , 0.00926 , 0.010487 , 0.009294 , 0.006417 , 0.00609 , 0.009921 , 0.006507 , 0.005561 , 0.005842 , 0.011208 
