 310 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 
 311 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 
 312 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 
 313 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 
 812 , 0.359369 , 0.285241 , 0.260037 , 0.260797 , 0.258804 , 0.290776 , 0.312786 , 0.302097 , 0.313976 , 0.270533 , 0.242569 , 0.196029 , 0.192815 , 0.148428 , 0.29668 , 0.245007 , 0.235164 , 0.200568 , 0.155608 , 0.252642 , 0.458032 , 0.212746 , 0.259645 , 0.37233 , 0.147491 , 0.22979 , 0.208594 , 0.363581 , 0.329932 , 0.317421 , 0.256345 , 0.228103 , 0.248897 , 0.316698 , 0.251941 
 813 , 0.359723 , 0.2857 , 0.260492 , 0.261068 , 0.259035 , 0.291008 , 0.313103 , 0.302332 , 0.314151 , 0.2708 , 0.242699 , 0.196391 , 0.193229 , 0.148883 , 0.296697 , 0.244958 , 0.235262 , 0.200994 , 0.15604 , 0.253131 , 0.458324 , 0.213259 , 0.259847 , 0.371902 , 0.147717 , 0.23031 , 0.208871 , 0.363729 , 0.329863 , 0.317463 , 0.256508 , 0.228315 , 0.249227 , 0.31685 , 0.252335 
 814 , 0.360118 , 0.2862 , 0.260918 , 0.261422 , 0.259341 , 0.291377 , 0.313483 , 0.30258 , 0.314432 , 0.27115 , 0.242858 , 0.196823 , 0.193663 , 0.149399 , 0.296834 , 0.245117 , 0.235481 , 0.201459 , 0.156524 , 0.253675 , 0.458809 , 0.213821 , 0.260113 , 0.371783 , 0.148009 , 0.230904 , 0.209201 , 0.364078 , 0.329987 , 0.317609 , 0.256824 , 0.228597 , 0.249629 , 0.317185 , 0.252704 
 815 , 0.360473 , 0.28665 , 0.261205 , 0.261753 , 0.259695 , 0.291761 , 0.313894 , 0.302892 , 0.314572 , 0.27146 , 0.243092 , 0.197229 , 0.194041 , 0.149871 , 0.29713 , 0.245328 , 0.235755 , 0.201921 , 0.156966 , 0.25425 , 0.459294 , 0.214358 , 0.260345 , 0.371711 , 0.148264 , 0.231488 , 0.209569 , 0.364477 , 0.330169 , 0.31777 , 0.257179 , 0.228886 , 0.249972 , 0.317496 , 0.252982 
 816 , 0.360822 , 0.287103 , 0.261474 , 0.262088 , 0.260066 , 0.292145 , 0.314318 , 0.303226 , 0.314674 , 0.271767 , 0.243339 , 0.197639 , 0.194415 , 0.150354 , 0.297451 , 0.245534 , 0.236038 , 0.20239 , 0.157413 , 0.254841 , 0.459771 , 0.214905 , 0.260568 , 0.371612 , 0.148521 , 0.232085 , 0.20995 , 0.364877 , 0.33036 , 0.317926 , 0.257543 , 0.229184 , 0.250306 , 0.317791 , 0.253256 
 817 , 0.361226 , 0.287518 , 0.261801 , 0.262448 , 0.26047 , 0.292552 , 0.314771 , 0.303605 , 0.314825 , 0.272105 , 0.243591 , 0.198036 , 0.194813 , 0.150816 , 0.297817 , 0.245844 , 0.236386 , 0.202881 , 0.157881 , 0.255479 , 0.460322 , 0.215459 , 0.260874 , 0.371654 , 0.148795 , 0.232748 , 0.210367 , 0.365306 , 0.330605 , 0.318172 , 0.257915 , 0.229568 , 0.250662 , 0.318145 , 0.25355 
 818 , 0.361694 , 0.287803 , 0.26228 , 0.26285 , 0.260893 , 0.29298 , 0.315218 , 0.304058 , 0.315089 , 0.272564 , 0.243773 , 0.198387 , 0.195259 , 0.151223 , 0.298237 , 0.246315 , 0.236811 , 0.203381 , 0.158394 , 0.256131 , 0.461033 , 0.215997 , 0.261366 , 0.372058 , 0.149121 , 0.233473 , 0.210832 , 0.365764 , 0.330941 , 0.318615 , 0.258297 , 0.230097 , 0.251072 , 0.318637 , 0.253846 
 819 , 0.362166 , 0.288085 , 0.262818 , 0.263282 , 0.261304 , 0.293428 , 0.315659 , 0.304522 , 0.315406 , 0.273083 , 0.243907 , 0.198754 , 0.195741 , 0.151633 , 0.29864 , 0.246775 , 0.237223 , 0.203891 , 0.158916 , 0.256754 , 0.461788 , 0.216528 , 0.261897 , 0.372549 , 0.149482 , 0.234188 , 0.211298 , 0.366236 , 0.331276 , 0.319099 , 0.258705 , 0.23063 , 0.251535 , 0.319179 , 0.254128 
 820 , 0.362646 , 0.288377 , 0.263364 , 0.263721 , 0.261726 , 0.29388 , 0.316114 , 0.304994 , 0.31573 , 0.273619 , 0.244044 , 0.199133 , 0.196235 , 0.152059 , 0.299058 , 0.247244 , 0.237643 , 0.204419 , 0.159454 , 0.257385 , 0.462561 , 0.217069 , 0.262429 , 0.373053 , 0.149848 , 0.234919 , 0.211777 , 0.366717 , 0.331617 , 0.319595 , 0.25912 , 0.231167 , 0.252006 , 0.319735 , 0.254423 
 821 , 0.362982 , 0.288606 , 0.263673 , 0.264206 , 0.262082 , 0.294305 , 0.316597 , 0.305335 , 0.316101 , 0.274234 , 0.244211 , 0.199589 , 0.196861 , 0.152519 , 0.299448 , 0.247731 , 0.238141 , 0.205077 , 0.159943 , 0.257899 , 0.463299 , 0.217541 , 0.262907 , 0.37364 , 0.15018 , 0.23552 , 0.212312 , 0.367214 , 0.332032 , 0.320096 , 0.259597 , 0.231553 , 0.252384 , 0.32029 , 0.25481 
 822 , 0.363372 , 0.28891 , 0.263934 , 0.264691 , 0.262471 , 0.294749 , 0.317051 , 0.305638 , 0.316538 , 0.274829 , 0.24442 , 0.200053 , 0.197471 , 0.153019 , 0.299842 , 0.248308 , 0.23864 , 0.205687 , 0.160473 , 0.258441 , 0.463961 , 0.218083 , 0.263389 , 0.374197 , 0.150491 , 0.236172 , 0.212854 , 0.367656 , 0.332509 , 0.320659 , 0.260056 , 0.231937 , 0.252727 , 0.32081 , 0.255201 
 823 , 0.363761 , 0.289222 , 0.264205 , 0.265179 , 0.262862 , 0.295202 , 0.317509 , 0.305949 , 0.316978 , 0.275428 , 0.244631 , 0.200526 , 0.198086 , 0.153516 , 0.30024 , 0.24889 , 0.239149 , 0.206306 , 0.161006 , 0.258993 , 0.464628 , 0.218628 , 0.263869 , 0.374752 , 0.150799 , 0.236827 , 0.213406 , 0.368096 , 0.332991 , 0.321226 , 0.260514 , 0.232325 , 0.253067 , 0.321335 , 0.255589 
 824 , 0.364221 , 0.289636 , 0.264519 , 0.265597 , 0.263323 , 0.295613 , 0.318006 , 0.306328 , 0.317378 , 0.276046 , 0.24498 , 0.20093 , 0.198505 , 0.154016 , 0.300626 , 0.249409 , 0.239614 , 0.206821 , 0.16151 , 0.259598 , 0.465265 , 0.21917 , 0.26433 , 0.375304 , 0.151158 , 0.237443 , 0.213875 , 0.368558 , 0.333517 , 0.321731 , 0.260968 , 0.232711 , 0.253485 , 0.321877 , 0.256052 
 825 , 0.364816 , 0.290153 , 0.264914 , 0.26609 , 0.263894 , 0.29608 , 0.318701 , 0.306794 , 0.31785 , 0.276707 , 0.245519 , 0.201361 , 0.198959 , 0.154546 , 0.30109 , 0.249959 , 0.240189 , 0.207379 , 0.162024 , 0.260299 , 0.466117 , 0.219709 , 0.264924 , 0.37592 , 0.151602 , 0.238063 , 0.214379 , 0.36923 , 0.334073 , 0.322079 , 0.261427 , 0.233129 , 0.254048 , 0.322502 , 0.256656 
 826 , 0.365439 , 0.290683 , 0.265318 , 0.266595 , 0.264482 , 0.296554 , 0.31943 , 0.30727 , 0.318333 , 0.277371 , 0.246075 , 0.201805 , 0.199426 , 0.155085 , 0.301567 , 0.250524 , 0.240785 , 0.207953 , 0.162537 , 0.261017 , 0.467004 , 0.220255 , 0.265536 , 0.376546 , 0.15206 , 0.238683 , 0.214894 , 0.369941 , 0.334633 , 0.322412 , 0.261891 , 0.233551 , 0.254624 , 0.323151 , 0.257275 
 827 , 0.366045 , 0.291163 , 0.265711 , 0.267092 , 0.265015 , 0.297017 , 0.320083 , 0.307705 , 0.318827 , 0.277942 , 0.246576 , 0.202217 , 0.199923 , 0.155608 , 0.301997 , 0.25105 , 0.24133 , 0.208507 , 0.163088 , 0.261704 , 0.467857 , 0.220803 , 0.266124 , 0.377162 , 0.152488 , 0.239313 , 0.215443 , 0.370578 , 0.335162 , 0.322714 , 0.26234 , 0.23392 , 0.255165 , 0.323752 , 0.257845 
 828 , 0.366613 , 0.291524 , 0.266062 , 0.267541 , 0.265436 , 0.29744 , 0.320521 , 0.308075 , 0.31926 , 0.27841 , 0.246923 , 0.202565 , 0.200396 , 0.156093 , 0.302345 , 0.251473 , 0.241752 , 0.209019 , 0.163683 , 0.262386 , 0.468632 , 0.221335 , 0.266611 , 0.377797 , 0.152858 , 0.239974 , 0.216039 , 0.370968 , 0.33561 , 0.322963 , 0.262805 , 0.234205 , 0.255573 , 0.324246 , 0.258281 
 829 , 0.367174 , 0.291854 , 0.266391 , 0.267968 , 0.265819 , 0.297861 , 0.320887 , 0.308471 , 0.319641 , 0.278899 , 0.247227 , 0.202916 , 0.200827 , 0.15657 , 0.302693 , 0.251863 , 0.242135 , 0.209538 , 0.164263 , 0.263099 , 0.469377 , 0.221856 , 0.26706 , 0.378469 , 0.153218 , 0.240655 , 0.216627 , 0.371255 , 0.336024 , 0.323216 , 0.263289 , 0.234479 , 0.255938 , 0.324696 , 0.258681 
 830 , 0.36773 , 0.292191 , 0.266736 , 0.268407 , 0.266208 , 0.298294 , 0.321261 , 0.308866 , 0.320037 , 0.279409 , 0.247525 , 0.203283 , 0.201274 , 0.15706 , 0.303052 , 0.252261 , 0.242533 , 0.210066 , 0.16485 , 0.263813 , 0.470133 , 0.222374 , 0.26752 , 0.37914 , 0.153581 , 0.241346 , 0.217225 , 0.371568 , 0.336455 , 0.323477 , 0.263786 , 0.23477 , 0.256311 , 0.325148 , 0.259093 
 831 , 0.368209 , 0.292602 , 0.267216 , 0.268962 , 0.266591 , 0.298856 , 0.32174 , 0.309357 , 0.320554 , 0.280067 , 0.247775 , 0.203829 , 0.201849 , 0.157664 , 0.303533 , 0.252778 , 0.243098 , 0.210735 , 0.165408 , 0.264503 , 0.470931 , 0.222922 , 0.268092 , 0.379787 , 0.15395 , 0.242081 , 0.217789 , 0.372184 , 0.337016 , 0.323866 , 0.264356 , 0.235251 , 0.256797 , 0.325623 , 0.259625 
 832 , 0.368595 , 0.292977 , 0.267738 , 0.269522 , 0.266955 , 0.299394 , 0.322229 , 0.309814 , 0.321049 , 0.280681 , 0.247971 , 0.204329 , 0.202415 , 0.158251 , 0.30393 , 0.253273 , 0.243674 , 0.211361 , 0.165946 , 0.265036 , 0.4716 , 0.223466 , 0.268647 , 0.380271 , 0.154287 , 0.242761 , 0.218273 , 0.372875 , 0.337581 , 0.324334 , 0.264845 , 0.235729 , 0.257254 , 0.326079 , 0.260125 
 833 , 0.368983 , 0.293353 , 0.268256 , 0.270078 , 0.267315 , 0.299934 , 0.32272 , 0.310272 , 0.32154 , 0.281291 , 0.248167 , 0.204825 , 0.202981 , 0.158834 , 0.304328 , 0.253769 , 0.244246 , 0.211987 , 0.166485 , 0.265575 , 0.472271 , 0.224011 , 0.269202 , 0.380751 , 0.154625 , 0.243436 , 0.218757 , 0.373562 , 0.338143 , 0.324803 , 0.26533 , 0.236203 , 0.257711 , 0.326532 , 0.260626 
 834 , 0.369326 , 0.293658 , 0.268727 , 0.270533 , 0.267721 , 0.300381 , 0.323239 , 0.31075 , 0.321928 , 0.281897 , 0.248328 , 0.205206 , 0.203444 , 0.159332 , 0.304711 , 0.254301 , 0.244814 , 0.212566 , 0.166992 , 0.266072 , 0.472976 , 0.224567 , 0.269733 , 0.381255 , 0.154937 , 0.244101 , 0.219159 , 0.374085 , 0.338601 , 0.325279 , 0.265702 , 0.236643 , 0.258098 , 0.326955 , 0.260986 
 835 , 0.369823 , 0.294043 , 0.269131 , 0.270915 , 0.268212 , 0.300824 , 0.323822 , 0.311151 , 0.322321 , 0.282422 , 0.248553 , 0.205571 , 0.203939 , 0.159842 , 0.305153 , 0.254856 , 0.245367 , 0.213151 , 0.16752 , 0.266717 , 0.473707 , 0.22517 , 0.270251 , 0.381923 , 0.155263 , 0.244801 , 0.219634 , 0.374603 , 0.339049 , 0.325671 , 0.266097 , 0.237057 , 0.258576 , 0.3274 , 0.261306 
 836 , 0.370336 , 0.294438 , 0.26953 , 0.271291 , 0.268714 , 0.301266 , 0.324407 , 0.311545 , 0.322722 , 0.282946 , 0.248786 , 0.205934 , 0.204433 , 0.160352 , 0.305603 , 0.255412 , 0.245916 , 0.213734 , 0.168055 , 0.267366 , 0.474431 , 0.22577 , 0.270764 , 0.3826 , 0.15559 , 0.245503 , 0.220111 , 0.37512 , 0.339497 , 0.326054 , 0.266491 , 0.237474 , 0.259066 , 0.327848 , 0.261626 
 837 , 0.370891 , 0.294847 , 0.2699 , 0.271652 , 0.269226 , 0.30166 , 0.324936 , 0.311889 , 0.323053 , 0.28347 , 0.249067 , 0.206312 , 0.204919 , 0.160841 , 0.306001 , 0.25595 , 0.246401 , 0.214277 , 0.168562 , 0.268029 , 0.475058 , 0.22634 , 0.271217 , 0.383264 , 0.155906 , 0.246134 , 0.220616 , 0.375624 , 0.339953 , 0.326421 , 0.266902 , 0.237831 , 0.259503 , 0.328304 , 0.261929 
 838 , 0.371378 , 0.295271 , 0.270322 , 0.272042 , 0.269766 , 0.30206 , 0.325415 , 0.312311 , 0.323335 , 0.284073 , 0.249433 , 0.206763 , 0.205364 , 0.161306 , 0.306372 , 0.256499 , 0.246858 , 0.21476 , 0.16902 , 0.268737 , 0.475696 , 0.226846 , 0.271612 , 0.3839 , 0.156221 , 0.246716 , 0.22113 , 0.376077 , 0.340451 , 0.326825 , 0.26736 , 0.238158 , 0.259815 , 0.328795 , 0.262286 
 839 , 0.371795 , 0.295692 , 0.270797 , 0.272468 , 0.270313 , 0.302503 , 0.325912 , 0.312823 , 0.323627 , 0.284735 , 0.249831 , 0.207245 , 0.205798 , 0.161781 , 0.306774 , 0.257077 , 0.247345 , 0.215226 , 0.169474 , 0.26947 , 0.476405 , 0.22733 , 0.272016 , 0.384536 , 0.156548 , 0.247328 , 0.22164 , 0.376506 , 0.340965 , 0.327256 , 0.267833 , 0.238504 , 0.260091 , 0.329307 , 0.262692 
 840 , 0.372202 , 0.296108 , 0.271266 , 0.272897 , 0.270858 , 0.302962 , 0.326401 , 0.313319 , 0.323937 , 0.285376 , 0.250214 , 0.207726 , 0.206225 , 0.162251 , 0.307183 , 0.257629 , 0.247821 , 0.215679 , 0.169921 , 0.270172 , 0.477099 , 0.227798 , 0.272419 , 0.385159 , 0.156888 , 0.247935 , 0.22213 , 0.376918 , 0.341463 , 0.327668 , 0.268279 , 0.238851 , 0.260365 , 0.329812 , 0.263084 
 841 , 0.372549 , 0.29645 , 0.271616 , 0.273295 , 0.271294 , 0.30346 , 0.326844 , 0.313647 , 0.324342 , 0.285859 , 0.250532 , 0.20813 , 0.206604 , 0.162664 , 0.30758 , 0.25794 , 0.248243 , 0.216083 , 0.170366 , 0.270662 , 0.477631 , 0.228151 , 0.27281 , 0.38568 , 0.157268 , 0.248504 , 0.222542 , 0.377226 , 0.341806 , 0.327929 , 0.268585 , 0.239161 , 0.26067 , 0.330256 , 0.263401 
 842 , 0.373015 , 0.296739 , 0.271844 , 0.273672 , 0.271642 , 0.303891 , 0.32723 , 0.313895 , 0.324764 , 0.286311 , 0.250812 , 0.208467 , 0.206997 , 0.163014 , 0.307886 , 0.258177 , 0.248624 , 0.21656 , 0.170846 , 0.271033 , 0.478139 , 0.228513 , 0.273139 , 0.386165 , 0.157647 , 0.249022 , 0.222988 , 0.377582 , 0.342154 , 0.328193 , 0.268894 , 0.239486 , 0.261018 , 0.330697 , 0.263668 
 843 , 0.373484 , 0.297033 , 0.272071 , 0.274049 , 0.271995 , 0.304327 , 0.32762 , 0.314147 , 0.325196 , 0.286772 , 0.251093 , 0.20881 , 0.207397 , 0.163364 , 0.308202 , 0.258419 , 0.249011 , 0.217044 , 0.171326 , 0.271414 , 0.478658 , 0.228881 , 0.273468 , 0.386664 , 0.158027 , 0.249549 , 0.223446 , 0.377935 , 0.342501 , 0.328463 , 0.269207 , 0.239816 , 0.261365 , 0.331147 , 0.263941 
 844 , 0.373854 , 0.297223 , 0.272248 , 0.274366 , 0.272106 , 0.304497 , 0.327905 , 0.314391 , 0.325498 , 0.287079 , 0.251296 , 0.209131 , 0.207802 , 0.163748 , 0.308407 , 0.258603 , 0.24926 , 0.217494 , 0.17173 , 0.271763 , 0.479119 , 0.229261 , 0.273642 , 0.386921 , 0.158222 , 0.249951 , 0.22381 , 0.378237 , 0.34278 , 0.328662 , 0.26952 , 0.240156 , 0.261619 , 0.331362 , 0.264162 
 845 , 0.374027 , 0.297472 , 0.272467 , 0.274577 , 0.272217 , 0.304596 , 0.328139 , 0.314635 , 0.325822 , 0.287357 , 0.251497 , 0.209487 , 0.208214 , 0.164219 , 0.308762 , 0.258877 , 0.249463 , 0.217813 , 0.172099 , 0.272195 , 0.479512 , 0.22963 , 0.273995 , 0.387203 , 0.158351 , 0.250366 , 0.224089 , 0.37847 , 0.343099 , 0.328797 , 0.26983 , 0.240458 , 0.261895 , 0.331516 , 0.264397 
 846 , 0.374194 , 0.297731 , 0.272695 , 0.274791 , 0.272337 , 0.304703 , 0.32837 , 0.314891 , 0.32616 , 0.28764 , 0.251711 , 0.209857 , 0.208635 , 0.164701 , 0.309135 , 0.259162 , 0.249675 , 0.218128 , 0.172478 , 0.272641 , 0.479913 , 0.230005 , 0.274362 , 0.387488 , 0.158483 , 0.250788 , 0.224373 , 0.378707 , 0.343424 , 0.328935 , 0.270143 , 0.240763 , 0.262181 , 0.331672 , 0.264631 
 847 , 0.374397 , 0.298026 , 0.272963 , 0.274993 , 0.272534 , 0.304925 , 0.328658 , 0.31512 , 0.32647 , 0.287956 , 0.251945 , 0.210239 , 0.209083 , 0.16514 , 0.309469 , 0.259485 , 0.249925 , 0.21843 , 0.172849 , 0.273126 , 0.480265 , 0.230389 , 0.274744 , 0.387734 , 0.158686 , 0.251228 , 0.224705 , 0.37894 , 0.343716 , 0.329076 , 0.270428 , 0.240985 , 0.262514 , 0.331888 , 0.264891 
 848 , 0.374687 , 0.298318 , 0.273336 , 0.275316 , 0.272783 , 0.305251 , 0.329051 , 0.31525 , 0.32668 , 0.288298 , 0.252162 , 0.210606 , 0.209586 , 0.165551 , 0.309657 , 0.25979 , 0.250225 , 0.218798 , 0.173189 , 0.273618 , 0.480464 , 0.230787 , 0.275012 , 0.387902 , 0.158992 , 0.251684 , 0.225123 , 0.379206 , 0.343856 , 0.329219 , 0.270705 , 0.241138 , 0.262893 , 0.332122 , 0.265149 
 849 , 0.375009 , 0.298605 , 0.273762 , 0.275718 , 0.273025 , 0.305589 , 0.329484 , 0.315331 , 0.326856 , 0.288651 , 0.252365 , 0.210979 , 0.210123 , 0.16598 , 0.309783 , 0.26007 , 0.250539 , 0.219231 , 0.173522 , 0.274108 , 0.480612 , 0.231206 , 0.275219 , 0.38804 , 0.159315 , 0.252159 , 0.22556 , 0.37949 , 0.343924 , 0.329376 , 0.270993 , 0.241306 , 0.263283 , 0.332345 , 0.265407 
 850 , 0.375314 , 0.298888 , 0.274185 , 0.276143 , 0.273271 , 0.305926 , 0.329905 , 0.31543 , 0.327043 , 0.289011 , 0.252581 , 0.211352 , 0.210638 , 0.166424 , 0.309929 , 0.260321 , 0.25085 , 0.219688 , 0.173872 , 0.27458 , 0.480782 , 0.231636 , 0.275461 , 0.388194 , 0.159651 , 0.252667 , 0.225995 , 0.379777 , 0.344012 , 0.329537 , 0.27128 , 0.241481 , 0.263648 , 0.332571 , 0.265682 
 851 , 0.375544 , 0.299138 , 0.274515 , 0.276566 , 0.273522 , 0.306229 , 0.330237 , 0.315656 , 0.327291 , 0.289344 , 0.252843 , 0.211675 , 0.211001 , 0.166853 , 0.310168 , 0.260447 , 0.251154 , 0.22018 , 0.174295 , 0.27492 , 0.481107 , 0.232116 , 0.275842 , 0.388398 , 0.159952 , 0.253297 , 0.226331 , 0.380061 , 0.344186 , 0.329741 , 0.271547 , 0.2417 , 0.26389 , 0.332822 , 0.265994 
 852 , 0.375831 , 0.299403 , 0.274767 , 0.276844 , 0.273796 , 0.306583 , 0.330561 , 0.316029 , 0.327562 , 0.289661 , 0.253125 , 0.211972 , 0.211292 , 0.167225 , 0.310473 , 0.260607 , 0.251469 , 0.220651 , 0.174756 , 0.275242 , 0.481539 , 0.232675 , 0.276278 , 0.38861 , 0.160196 , 0.253918 , 0.226612 , 0.38034 , 0.344446 , 0.329984 , 0.271773 , 0.241899 , 0.264054 , 0.333113 , 0.266314 
 853 , 0.37613 , 0.299671 , 0.275022 , 0.277125 , 0.274079 , 0.306945 , 0.330893 , 0.316414 , 0.327841 , 0.289986 , 0.253421 , 0.212277 , 0.211581 , 0.167606 , 0.310785 , 0.260776 , 0.251787 , 0.221136 , 0.175226 , 0.275567 , 0.481982 , 0.233242 , 0.276726 , 0.388818 , 0.160445 , 0.254553 , 0.226901 , 0.380627 , 0.344719 , 0.330241 , 0.272003 , 0.242107 , 0.264227 , 0.333411 , 0.266648 
 854 , 0.376418 , 0.299851 , 0.275219 , 0.277343 , 0.274342 , 0.30726 , 0.331263 , 0.316691 , 0.328069 , 0.290344 , 0.253539 , 0.212507 , 0.211851 , 0.168003 , 0.311072 , 0.26111 , 0.252044 , 0.221605 , 0.1756 , 0.275859 , 0.482355 , 0.23372 , 0.277036 , 0.389102 , 0.160658 , 0.25505 , 0.227208 , 0.380913 , 0.344952 , 0.330542 , 0.272235 , 0.242301 , 0.264347 , 0.333698 , 0.266901 
 855 , 0.376666 , 0.300041 , 0.275509 , 0.277671 , 0.274723 , 0.30755 , 0.331652 , 0.316882 , 0.32829 , 0.290752 , 0.253682 , 0.212809 , 0.212239 , 0.168483 , 0.311336 , 0.261513 , 0.252326 , 0.222071 , 0.17597 , 0.276267 , 0.482885 , 0.234082 , 0.277386 , 0.389435 , 0.161006 , 0.255597 , 0.227692 , 0.381233 , 0.345244 , 0.330888 , 0.272652 , 0.242672 , 0.264584 , 0.334131 , 0.267274 
 856 , 0.376916 , 0.300238 , 0.275811 , 0.278011 , 0.275106 , 0.307836 , 0.332048 , 0.317079 , 0.328518 , 0.291167 , 0.253831 , 0.213117 , 0.212627 , 0.168975 , 0.311607 , 0.261924 , 0.252615 , 0.222544 , 0.176352 , 0.276682 , 0.483418 , 0.234451 , 0.277748 , 0.389776 , 0.161362 , 0.25615 , 0.228182 , 0.381554 , 0.345537 , 0.331236 , 0.273077 , 0.243049 , 0.264829 , 0.334566 , 0.267654 
 857 , 0.37721 , 0.300458 , 0.276133 , 0.278314 , 0.275524 , 0.30809 , 0.332416 , 0.317334 , 0.328694 , 0.291602 , 0.253962 , 0.213504 , 0.213095 , 0.169442 , 0.311877 , 0.262375 , 0.252954 , 0.223022 , 0.176827 , 0.27714 , 0.483986 , 0.234851 , 0.278115 , 0.390073 , 0.161648 , 0.256687 , 0.228624 , 0.381831 , 0.345904 , 0.331538 , 0.273536 , 0.243464 , 0.265123 , 0.335066 , 0.268037 
 858 , 0.377472 , 0.300606 , 0.276396 , 0.278569 , 0.275873 , 0.30832 , 0.332751 , 0.317619 , 0.328821 , 0.291938 , 0.254009 , 0.213875 , 0.213557 , 0.169877 , 0.312083 , 0.262785 , 0.253324 , 0.223465 , 0.177353 , 0.277539 , 0.484407 , 0.235222 , 0.278396 , 0.390269 , 0.161817 , 0.25713 , 0.228931 , 0.382054 , 0.346227 , 0.331672 , 0.273841 , 0.243788 , 0.265394 , 0.335473 , 0.268305 
 859 , 0.377703 , 0.30072 , 0.276631 , 0.278826 , 0.276183 , 0.308551 , 0.333083 , 0.317913 , 0.328941 , 0.292227 , 0.254024 , 0.214219 , 0.214004 , 0.170311 , 0.312267 , 0.26317 , 0.2537 , 0.223894 , 0.177888 , 0.277903 , 0.484756 , 0.235586 , 0.278637 , 0.390441 , 0.161963 , 0.257545 , 0.229206 , 0.382282 , 0.346506 , 0.331762 , 0.27408 , 0.244063 , 0.26564 , 0.335839 , 0.268536 
 860 , 0.37791 , 0.300834 , 0.276857 , 0.279103 , 0.276441 , 0.308813 , 0.333379 , 0.318186 , 0.329076 , 0.292465 , 0.254083 , 0.214514 , 0.214433 , 0.170733 , 0.312436 , 0.263489 , 0.254051 , 0.224286 , 0.178384 , 0.278282 , 0.48507 , 0.235948 , 0.278897 , 0.390582 , 0.162122 , 0.257949 , 0.22948 , 0.382532 , 0.346747 , 0.331819 , 0.274297 , 0.244317 , 0.265875 , 0.336154 , 0.268747 
 861 , 0.378074 , 0.300989 , 0.277055 , 0.279442 , 0.276627 , 0.309129 , 0.333588 , 0.318395 , 0.329248 , 0.292616 , 0.254274 , 0.214746 , 0.2148 , 0.171116 , 0.312604 , 0.263616 , 0.254306 , 0.224597 , 0.178753 , 0.278716 , 0.485349 , 0.23632 , 0.279204 , 0.39069 , 0.162326 , 0.258376 , 0.229755 , 0.382858 , 0.34693 , 0.331878 , 0.274543 , 0.244515 , 0.266095 , 0.33636 , 0.268941 
 862 , 0.378303 , 0.301268 , 0.277293 , 0.279829 , 0.276935 , 0.309438 , 0.333869 , 0.318599 , 0.329451 , 0.292904 , 0.254531 , 0.215079 , 0.215171 , 0.171496 , 0.312858 , 0.263746 , 0.254547 , 0.224993 , 0.179139 , 0.279211 , 0.485725 , 0.236745 , 0.279548 , 0.39089 , 0.162557 , 0.258889 , 0.230078 , 0.383219 , 0.34722 , 0.332064 , 0.274956 , 0.24479 , 0.266375 , 0.33659 , 0.269194 
 863 , 0.378541 , 0.301549 , 0.277536 , 0.280229 , 0.277248 , 0.309753 , 0.334163 , 0.318809 , 0.329662 , 0.293199 , 0.254799 , 0.21542 , 0.215551 , 0.171889 , 0.313125 , 0.263876 , 0.254788 , 0.225405 , 0.179539 , 0.279724 , 0.486116 , 0.237186 , 0.279898 , 0.391099 , 0.162795 , 0.259424 , 0.230405 , 0.38359 , 0.347524 , 0.332257 , 0.275386 , 0.245069 , 0.266661 , 0.336829 , 0.269457 
 864 , 0.378823 , 0.30183 , 0.277814 , 0.280614 , 0.277537 , 0.309994 , 0.334548 , 0.319067 , 0.329781 , 0.293567 , 0.254935 , 0.215906 , 0.215933 , 0.172191 , 0.313365 , 0.264149 , 0.255016 , 0.225842 , 0.179779 , 0.280119 , 0.486512 , 0.237535 , 0.280152 , 0.391265 , 0.162993 , 0.259871 , 0.230735 , 0.383862 , 0.347746 , 0.332548 , 0.275743 , 0.245319 , 0.267008 , 0.33701 , 0.269775 
