
Wavelength,SHB2_00011.spu,SHB2_00012.spu,SHB2_00013.spu,SHB2_00014.spu,SHB2_00015.spu,SHB2_00016.spu,SHB2_00017.spu,SHB2_00018.spu,SHB2_00019.spu,SHB2_00020.spu,SHB2_00021.spu,SHB2_00022.spu,SHB2_00023.spu,SHB2_00024.spu,SHB2_00025.spu,SHB2_00026.spu,SHB2_00027.spu,SHB2_00028.spu,SHB2_00029.spu,SHB2_00030.spu
 335 , 0.18632 , 0.2163 , 0.27861 , 0.22146 , 0.235 , 0.19904 , 0.28674 , 0.18165 , 0.26234 , 0.29736 , 0.27539 , 0.12336 , 0.2053 , 0.21639 , 0.2544 , 0.33527 , 0.3111 , 0.32342 , 0.26672 , 0.33034 
 336 , 0.2089 , 0.23551 , 0.30528 , 0.24564 , 0.25916 , 0.2198 , 0.31129 , 0.20116 , 0.29118 , 0.33158 , 0.30828 , 0.1475 , 0.22826 , 0.24173 , 0.28041 , 0.37374 , 0.34404 , 0.35184 , 0.29661 , 0.35836 
 337 , 0.23108 , 0.25431 , 0.33128 , 0.26912 , 0.28271 , 0.24005 , 0.33533 , 0.22025 , 0.31928 , 0.36517 , 0.34145 , 0.17103 , 0.25053 , 0.2663 , 0.30586 , 0.41155 , 0.37598 , 0.37988 , 0.32609 , 0.38575 
 338 , 0.25288 , 0.27271 , 0.35661 , 0.29192 , 0.30569 , 0.25979 , 0.35887 , 0.23893 , 0.34669 , 0.39816 , 0.37491 , 0.19396 , 0.27215 , 0.29013 , 0.33075 , 0.4487 , 0.40696 , 0.40757 , 0.35517 , 0.41253 
 339 , 0.25611 , 0.27583 , 0.36634 , 0.29696 , 0.31336 , 0.26672 , 0.36626 , 0.2449 , 0.35651 , 0.40368 , 0.38019 , 0.19524 , 0.27779 , 0.29088 , 0.33501 , 0.46184 , 0.41786 , 0.42114 , 0.36016 , 0.4274 
 340 , 0.25569 , 0.27598 , 0.37281 , 0.2984 , 0.31787 , 0.27101 , 0.3704 , 0.24827 , 0.36268 , 0.40385 , 0.38004 , 0.19227 , 0.28016 , 0.28719 , 0.33521 , 0.47003 , 0.42459 , 0.43169 , 0.36048 , 0.43957 
 341 , 0.25529 , 0.27612 , 0.37907 , 0.29981 , 0.32223 , 0.27512 , 0.37436 , 0.25151 , 0.36859 , 0.404 , 0.37991 , 0.1894 , 0.28246 , 0.28365 , 0.33539 , 0.47792 , 0.43107 , 0.44194 , 0.36079 , 0.45124 
 342 , 0.26398 , 0.28398 , 0.38952 , 0.31224 , 0.33279 , 0.28313 , 0.38704 , 0.26314 , 0.382 , 0.41839 , 0.39046 , 0.19273 , 0.29182 , 0.29042 , 0.34731 , 0.49345 , 0.44504 , 0.45978 , 0.37262 , 0.46928 
 343 , 0.28315 , 0.30068 , 0.40485 , 0.33749 , 0.35053 , 0.29569 , 0.40981 , 0.2844 , 0.40399 , 0.44929 , 0.41322 , 0.20324 , 0.30936 , 0.3091 , 0.37267 , 0.51784 , 0.4677 , 0.48634 , 0.39762 , 0.49483 
 344 , 0.30143 , 0.31653 , 0.41932 , 0.36171 , 0.36743 , 0.30776 , 0.43159 , 0.30456 , 0.42472 , 0.47907 , 0.43473 , 0.21324 , 0.32604 , 0.32699 , 0.39669 , 0.54104 , 0.48933 , 0.51148 , 0.42128 , 0.51949 
 345 , 0.31834 , 0.33194 , 0.43391 , 0.38488 , 0.3837 , 0.31969 , 0.45226 , 0.32285 , 0.44453 , 0.50728 , 0.45542 , 0.22306 , 0.34218 , 0.34427 , 0.41898 , 0.56355 , 0.51052 , 0.53585 , 0.44382 , 0.54371 
 346 , 0.32749 , 0.35069 , 0.45802 , 0.40607 , 0.40074 , 0.33571 , 0.46994 , 0.32918 , 0.46526 , 0.52915 , 0.47824 , 0.23618 , 0.36066 , 0.36266 , 0.43344 , 0.59084 , 0.53765 , 0.56528 , 0.4661 , 0.57434 
 347 , 0.33622 , 0.36879 , 0.48147 , 0.42631 , 0.41714 , 0.35108 , 0.48683 , 0.3352 , 0.48537 , 0.54981 , 0.50035 , 0.24875 , 0.37842 , 0.38014 , 0.44729 , 0.6168 , 0.56363 , 0.59356 , 0.48751 , 0.60319 
 348 , 0.34455 , 0.38628 , 0.50426 , 0.44567 , 0.43293 , 0.36584 , 0.503 , 0.34095 , 0.50486 , 0.56934 , 0.52178 , 0.26079 , 0.39551 , 0.39679 , 0.46056 , 0.64151 , 0.58852 , 0.62075 , 0.50808 , 0.63041 
 349 , 0.35365 , 0.39558 , 0.51734 , 0.45566 , 0.44375 , 0.37938 , 0.51452 , 0.34635 , 0.52141 , 0.5859 , 0.53111 , 0.2638 , 0.40344 , 0.40522 , 0.471 , 0.66161 , 0.60236 , 0.63348 , 0.5231 , 0.64452 
 350 , 0.36289 , 0.40133 , 0.52614 , 0.46164 , 0.45229 , 0.39215 , 0.5239 , 0.35149 , 0.53635 , 0.60091 , 0.53534 , 0.26309 , 0.40749 , 0.41014 , 0.48005 , 0.67944 , 0.61138 , 0.64006 , 0.53555 , 0.65305 
 351 , 0.37181 , 0.40683 , 0.53451 , 0.46736 , 0.46049 , 0.40448 , 0.53287 , 0.35645 , 0.55068 , 0.61536 , 0.53936 , 0.26242 , 0.41135 , 0.41483 , 0.48875 , 0.69664 , 0.61994 , 0.64631 , 0.54755 , 0.66119 
 352 , 0.3829 , 0.4193 , 0.54886 , 0.47871 , 0.474 , 0.41786 , 0.54637 , 0.36756 , 0.56853 , 0.63319 , 0.55077 , 0.26948 , 0.42175 , 0.42599 , 0.50297 , 0.71831 , 0.63756 , 0.66221 , 0.56507 , 0.67758 
 353 , 0.39865 , 0.44642 , 0.57584 , 0.50186 , 0.49875 , 0.43385 , 0.56957 , 0.39146 , 0.59431 , 0.65852 , 0.57756 , 0.29235 , 0.44572 , 0.4508 , 0.52882 , 0.74985 , 0.67438 , 0.69831 , 0.59437 , 0.7113 
 354 , 0.41363 , 0.47289 , 0.60184 , 0.52419 , 0.52263 , 0.44931 , 0.59196 , 0.4145 , 0.61939 , 0.68287 , 0.60354 , 0.31439 , 0.46889 , 0.47507 , 0.55365 , 0.78032 , 0.71042 , 0.73341 , 0.62256 , 0.74397 
 355 , 0.42788 , 0.49872 , 0.62691 , 0.54574 , 0.54567 , 0.46426 , 0.61357 , 0.43672 , 0.6438 , 0.7063 , 0.62876 , 0.33564 , 0.49129 , 0.49883 , 0.57751 , 0.80978 , 0.74568 , 0.76755 , 0.64971 , 0.77564 
 356 , 0.42917 , 0.49238 , 0.62341 , 0.54591 , 0.54296 , 0.46101 , 0.61269 , 0.43566 , 0.64731 , 0.70759 , 0.62405 , 0.33847 , 0.49048 , 0.4986 , 0.58052 , 0.80732 , 0.7415 , 0.76988 , 0.65045 , 0.77737 
 357 , 0.42979 , 0.48473 , 0.61863 , 0.54501 , 0.53911 , 0.45701 , 0.61074 , 0.4335 , 0.64963 , 0.70773 , 0.6181 , 0.34027 , 0.48856 , 0.4972 , 0.58238 , 0.8034 , 0.7356 , 0.77054 , 0.64985 , 0.77754 
 358 , 0.43038 , 0.47745 , 0.61406 , 0.54414 , 0.53546 , 0.4532 , 0.60888 , 0.43142 , 0.65185 , 0.70786 , 0.61244 , 0.342 , 0.48674 , 0.49588 , 0.58416 , 0.79967 , 0.73001 , 0.77117 , 0.64928 , 0.77771 
 359 , 0.43504 , 0.47867 , 0.61703 , 0.5497 , 0.53659 , 0.45475 , 0.61184 , 0.43252 , 0.65593 , 0.71062 , 0.61749 , 0.34363 , 0.48933 , 0.49814 , 0.58512 , 0.80593 , 0.73264 , 0.77571 , 0.65048 , 0.78325 
 360 , 0.44243 , 0.48586 , 0.62523 , 0.55963 , 0.54108 , 0.46001 , 0.61813 , 0.43582 , 0.66122 , 0.71513 , 0.63001 , 0.34517 , 0.49497 , 0.50289 , 0.58547 , 0.81908 , 0.74096 , 0.78285 , 0.65292 , 0.79243 
 361 , 0.44939 , 0.49271 , 0.63298 , 0.56903 , 0.54537 , 0.46497 , 0.6241 , 0.43893 , 0.66625 , 0.71939 , 0.64199 , 0.34662 , 0.50032 , 0.5074 , 0.58581 , 0.83159 , 0.74887 , 0.78956 , 0.65523 , 0.80109 
 362 , 0.45716 , 0.50087 , 0.64224 , 0.57931 , 0.55125 , 0.47224 , 0.63196 , 0.44394 , 0.67252 , 0.72799 , 0.6535 , 0.34993 , 0.50663 , 0.51344 , 0.58962 , 0.84352 , 0.7599 , 0.799 , 0.66171 , 0.81261 
 363 , 0.46972 , 0.51513 , 0.65897 , 0.59464 , 0.5638 , 0.48967 , 0.64838 , 0.45707 , 0.68448 , 0.75492 , 0.66483 , 0.36079 , 0.51761 , 0.52629 , 0.60755 , 0.85487 , 0.78468 , 0.82081 , 0.68509 , 0.83721 
 364 , 0.48194 , 0.52887 , 0.67518 , 0.6094 , 0.5758 , 0.50661 , 0.66429 , 0.46976 , 0.69592 , 0.78116 , 0.67574 , 0.37126 , 0.52816 , 0.53874 , 0.625 , 0.86565 , 0.80872 , 0.84192 , 0.7077 , 0.86101 
 365 , 0.49383 , 0.54212 , 0.69088 , 0.6236 , 0.58726 , 0.52306 , 0.67973 , 0.48204 , 0.70689 , 0.80673 , 0.68627 , 0.38135 , 0.53832 , 0.5508 , 0.64198 , 0.87589 , 0.83206 , 0.86238 , 0.72959 , 0.88404 
 366 , 0.48572 , 0.53211 , 0.68232 , 0.61459 , 0.57813 , 0.51223 , 0.66634 , 0.47269 , 0.69747 , 0.78969 , 0.67729 , 0.36837 , 0.52751 , 0.53891 , 0.6284 , 0.87331 , 0.82112 , 0.85206 , 0.71669 , 0.87362 
 367 , 0.47372 , 0.51764 , 0.66901 , 0.60105 , 0.56502 , 0.49615 , 0.64745 , 0.45916 , 0.68414 , 0.76443 , 0.66454 , 0.35114 , 0.51269 , 0.52246 , 0.609 , 0.86823 , 0.80346 , 0.83568 , 0.69703 , 0.85662 
 368 , 0.46224 , 0.50383 , 0.6563 , 0.58804 , 0.5524 , 0.48086 , 0.62942 , 0.4462 , 0.67131 , 0.74037 , 0.6523 , 0.33476 , 0.49843 , 0.5067 , 0.59056 , 0.86327 , 0.78664 , 0.82 , 0.67823 , 0.8404 
 369 , 0.45153 , 0.49245 , 0.64115 , 0.57456 , 0.53919 , 0.46767 , 0.61338 , 0.43536 , 0.65656 , 0.71978 , 0.63528 , 0.32476 , 0.48592 , 0.49373 , 0.57463 , 0.85005 , 0.76831 , 0.80179 , 0.66111 , 0.82325 
 370 , 0.44156 , 0.48368 , 0.62306 , 0.56035 , 0.52515 , 0.45673 , 0.59943 , 0.42681 , 0.63943 , 0.70287 , 0.61266 , 0.32187 , 0.47524 , 0.48376 , 0.56134 , 0.82696 , 0.74803 , 0.78044 , 0.64567 , 0.80478 
 371 , 0.43215 , 0.4754 , 0.60591 , 0.54697 , 0.51193 , 0.44642 , 0.58624 , 0.41874 , 0.62327 , 0.68698 , 0.59138 , 0.31914 , 0.4652 , 0.47434 , 0.54879 , 0.80525 , 0.729 , 0.76041 , 0.63118 , 0.7874 
 372 , 0.42196 , 0.46571 , 0.58827 , 0.53286 , 0.49795 , 0.43542 , 0.57192 , 0.40964 , 0.60642 , 0.6699 , 0.57012 , 0.31505 , 0.45398 , 0.46385 , 0.53517 , 0.7831 , 0.70943 , 0.73979 , 0.61609 , 0.76894 
 373 , 0.39241 , 0.42933 , 0.54842 , 0.49628 , 0.46205 , 0.40557 , 0.53063 , 0.37968 , 0.56522 , 0.6226 , 0.5296 , 0.29044 , 0.41822 , 0.43022 , 0.49565 , 0.73338 , 0.66406 , 0.6922 , 0.57826 , 0.71892 
 374 , 0.36647 , 0.39771 , 0.5135 , 0.46418 , 0.43051 , 0.37931 , 0.49444 , 0.35331 , 0.52902 , 0.58091 , 0.4941 , 0.26888 , 0.38691 , 0.40076 , 0.46107 , 0.6898 , 0.62414 , 0.65024 , 0.545 , 0.67501 
 375 , 0.34354 , 0.36997 , 0.48265 , 0.43578 , 0.40258 , 0.35604 , 0.46244 , 0.32993 , 0.49698 , 0.5439 , 0.46273 , 0.24983 , 0.35926 , 0.37474 , 0.43056 , 0.65128 , 0.58873 , 0.61297 , 0.51554 , 0.63616 
 376 , 0.30047 , 0.32406 , 0.42547 , 0.38484 , 0.35356 , 0.31143 , 0.40533 , 0.28852 , 0.43705 , 0.47916 , 0.4045 , 0.2166 , 0.31447 , 0.32792 , 0.3776 , 0.57472 , 0.51985 , 0.54167 , 0.45421 , 0.5649 
 377 , 0.25818 , 0.27981 , 0.36936 , 0.3351 , 0.3059 , 0.26747 , 0.34977 , 0.24818 , 0.37834 , 0.41641 , 0.34752 , 0.18447 , 0.27156 , 0.28241 , 0.32623 , 0.49886 , 0.45183 , 0.47148 , 0.39312 , 0.49501 
 378 , 0.22503 , 0.24496 , 0.3254 , 0.2961 , 0.26851 , 0.233 , 0.30627 , 0.21648 , 0.33248 , 0.36736 , 0.30294 , 0.15933 , 0.23787 , 0.24689 , 0.28594 , 0.43951 , 0.39864 , 0.41662 , 0.34542 , 0.44025 
 379 , 0.19162 , 0.20944 , 0.27839 , 0.25468 , 0.22993 , 0.19837 , 0.26172 , 0.18464 , 0.2844 , 0.31456 , 0.25806 , 0.13529 , 0.20341 , 0.21022 , 0.24443 , 0.37741 , 0.34238 , 0.35834 , 0.2958 , 0.37961 
 380 , 0.15578 , 0.17082 , 0.22449 , 0.20735 , 0.18731 , 0.16135 , 0.21288 , 0.15063 , 0.23014 , 0.25344 , 0.20982 , 0.11105 , 0.16578 , 0.1697 , 0.19866 , 0.30756 , 0.27835 , 0.29173 , 0.24036 , 0.3074 
 381 , 0.13156 , 0.14464 , 0.18808 , 0.17528 , 0.15843 , 0.13628 , 0.17982 , 0.12761 , 0.19326 , 0.2121 , 0.17709 , 0.09458 , 0.14033 , 0.14227 , 0.16765 , 0.26027 , 0.23501 , 0.24673 , 0.20286 , 0.25861 
 382 , 0.1141 , 0.12573 , 0.16183 , 0.1521 , 0.13757 , 0.11819 , 0.15595 , 0.111 , 0.16657 , 0.18226 , 0.15342 , 0.08267 , 0.12195 , 0.12247 , 0.14525 , 0.22612 , 0.20374 , 0.21429 , 0.1758 , 0.22344 
 383 , 0.08902 , 0.09839 , 0.12707 , 0.11988 , 0.10809 , 0.09226 , 0.12176 , 0.08684 , 0.13094 , 0.14342 , 0.11939 , 0.06534 , 0.0952 , 0.09559 , 0.11424 , 0.17796 , 0.1601 , 0.16872 , 0.13853 , 0.17604 
 384 , 0.07234 , 0.08019 , 0.10395 , 0.09843 , 0.08845 , 0.07501 , 0.09902 , 0.07075 , 0.10725 , 0.11762 , 0.09674 , 0.05379 , 0.07739 , 0.07772 , 0.09361 , 0.14591 , 0.13105 , 0.13833 , 0.11371 , 0.14454 
 385 , 0.06088 , 0.06768 , 0.08806 , 0.0837 , 0.07495 , 0.06315 , 0.0834 , 0.05971 , 0.09097 , 0.0999 , 0.08117 , 0.04585 , 0.06516 , 0.06544 , 0.07945 , 0.12389 , 0.11108 , 0.11744 , 0.09664 , 0.1229 
 386 , 0.05205 , 0.05774 , 0.07501 , 0.07153 , 0.06391 , 0.05367 , 0.0708 , 0.05091 , 0.07744 , 0.08481 , 0.06892 , 0.0389 , 0.05533 , 0.05566 , 0.06766 , 0.10589 , 0.09504 , 0.10038 , 0.08251 , 0.10514 
 387 , 0.04538 , 0.05008 , 0.06474 , 0.06191 , 0.05523 , 0.04634 , 0.06099 , 0.04413 , 0.06673 , 0.07267 , 0.05954 , 0.03321 , 0.04771 , 0.04812 , 0.05829 , 0.09174 , 0.08255 , 0.08698 , 0.07132 , 0.09114 
 388 , 0.04058 , 0.04457 , 0.05735 , 0.05499 , 0.04897 , 0.04106 , 0.05392 , 0.03925 , 0.05902 , 0.06394 , 0.05279 , 0.02912 , 0.04223 , 0.0427 , 0.05154 , 0.08155 , 0.07356 , 0.07734 , 0.06326 , 0.08106 
 389 , 0.03685 , 0.04026 , 0.05163 , 0.04967 , 0.04419 , 0.03705 , 0.04853 , 0.03553 , 0.05312 , 0.0573 , 0.04755 , 0.02612 , 0.03807 , 0.03857 , 0.04637 , 0.0737 , 0.06658 , 0.06992 , 0.05713 , 0.07323 
 390 , 0.03355 , 0.03638 , 0.04658 , 0.04512 , 0.04016 , 0.03376 , 0.04404 , 0.03241 , 0.04812 , 0.05178 , 0.04291 , 0.02397 , 0.03467 , 0.03519 , 0.04197 , 0.06694 , 0.06042 , 0.06349 , 0.05209 , 0.06627 
 391 , 0.03097 , 0.03335 , 0.04264 , 0.04157 , 0.03701 , 0.03119 , 0.04053 , 0.02998 , 0.04422 , 0.04748 , 0.03928 , 0.02229 , 0.03201 , 0.03254 , 0.03853 , 0.06166 , 0.05562 , 0.05847 , 0.04815 , 0.06084 
 392 , 0.02891 , 0.03092 , 0.03947 , 0.03871 , 0.03449 , 0.02913 , 0.03771 , 0.02804 , 0.0411 , 0.04404 , 0.03637 , 0.02094 , 0.02987 , 0.03042 , 0.03578 , 0.05743 , 0.05176 , 0.05445 , 0.04499 , 0.05649 
 393 , 0.02632 , 0.02826 , 0.0362 , 0.0355 , 0.0317 , 0.02659 , 0.0345 , 0.02541 , 0.03762 , 0.0403 , 0.03313 , 0.0191 , 0.02713 , 0.02767 , 0.0328 , 0.05309 , 0.04786 , 0.0503 , 0.04149 , 0.0524 
 394 , 0.02409 , 0.02599 , 0.03344 , 0.03276 , 0.02931 , 0.0244 , 0.03175 , 0.02312 , 0.03466 , 0.03714 , 0.03037 , 0.0175 , 0.02476 , 0.02529 , 0.03027 , 0.04941 , 0.04457 , 0.04679 , 0.0385 , 0.04899 
 395 , 0.0223 , 0.02417 , 0.03122 , 0.03055 , 0.0274 , 0.02264 , 0.02955 , 0.02128 , 0.03229 , 0.03459 , 0.02815 , 0.01621 , 0.02286 , 0.02338 , 0.02824 , 0.04646 , 0.04193 , 0.04397 , 0.0361 , 0.04625 
 396 , 0.02131 , 0.0232 , 0.02993 , 0.02936 , 0.02634 , 0.02166 , 0.0282 , 0.02038 , 0.03084 , 0.03308 , 0.02684 , 0.01553 , 0.02183 , 0.02232 , 0.02703 , 0.04465 , 0.04025 , 0.04227 , 0.03476 , 0.0445 
 397 , 0.02089 , 0.02283 , 0.02928 , 0.02888 , 0.02586 , 0.02121 , 0.02743 , 0.02015 , 0.03001 , 0.03228 , 0.02617 , 0.01528 , 0.02142 , 0.02187 , 0.02637 , 0.04358 , 0.03921 , 0.04131 , 0.03414 , 0.04339 
 398 , 0.02055 , 0.02254 , 0.02875 , 0.02849 , 0.02549 , 0.02086 , 0.02683 , 0.01996 , 0.02936 , 0.03163 , 0.02564 , 0.01508 , 0.02109 , 0.02151 , 0.02585 , 0.04274 , 0.03839 , 0.04055 , 0.03364 , 0.0425 
 399 , 0.02026 , 0.02227 , 0.02829 , 0.02813 , 0.02517 , 0.02054 , 0.0263 , 0.01976 , 0.02879 , 0.03108 , 0.02516 , 0.01489 , 0.0208 , 0.02119 , 0.02542 , 0.04204 , 0.03772 , 0.03993 , 0.0332 , 0.04178 
 400 , 0.01989 , 0.02181 , 0.02765 , 0.02749 , 0.02479 , 0.0201 , 0.02566 , 0.01927 , 0.02806 , 0.03034 , 0.0245 , 0.01453 , 0.02035 , 0.02077 , 0.025 , 0.04141 , 0.0372 , 0.03933 , 0.03257 , 0.04119 
