
Wavelength,WSG1_00000.spu,WSG1_00001.spu,WSG1_00002.spu,WSG1_00003.spu,WSG1_00004.spu,WSG1_00005.spu,WSG1_00006.spu,WSG1_00007.spu,WSG1_00008.spu,WSG1_00009.spu,WSG1_00010.spu,WSG1_00011.spu,WSG1_00012.spu,WSG1_00013.spu,WSG1_00014.spu,WSG1_00015.spu,WSG1_00016.spu,WSG1_00017.spu,WSG1_00018.spu,WSG1_00019.spu,WSG1_00020.spu,WSG1_00021.spu,WSG1_00022.spu,WSG1_00023.spu,WSG1_00024.spu
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 317 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 318 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 319 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 320 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00454 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00891 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00228 , 0 , 0.00471 
 323 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0107 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.02122 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00547 , 0 , 0.01118 
 324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01672 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.03345 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00871 , 0 , 0.01756 
 325 , 0 , 0 , 0 , 0 , 0 , 0.00107 , 0.00406 , 0.02057 , 0.00109 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0456 , 0.00629 , 0.00327 , 0 , 0.00252 , 0 , 0.00524 , 0.01411 , 0.00649 , 0.02805 
 326 , 0 , 0 , 0 , 0 , 0 , 0.00417 , 0.01577 , 0.02045 , 0.00422 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0576 , 0.02456 , 0.01276 , 0 , 0.00973 , 0 , 0.02009 , 0.02359 , 0.02525 , 0.04634 
 327 , 0 , 0 , 0 , 0 , 0 , 0.00717 , 0.02713 , 0.02032 , 0.00725 , 0 , 0 , 0 , 0 , 0 , 0 , 0.06938 , 0.04249 , 0.02207 , 0 , 0.01663 , 0 , 0.03414 , 0.03294 , 0.04353 , 0.06416 
 328 , 0 , 0 , 0 , 0 , 0 , 0.01008 , 0.03815 , 0.0202 , 0.01019 , 0 , 0 , 0 , 0 , 0 , 0 , 0.08095 , 0.06009 , 0.0312 , 0 , 0.02325 , 0 , 0.04748 , 0.04217 , 0.06136 , 0.08156 
 329 , 0.0171 , 0.0058 , 0.02724 , 0.01826 , 0.01468 , 0.03809 , 0.05452 , 0.04492 , 0.05538 , 0.02264 , 0.0159 , 0 , 0.01073 , 0.0134 , 0.00543 , 0.11777 , 0.08272 , 0.05124 , 0.02288 , 0.01673 , 0.00856 , 0.072 , 0.08242 , 0.09912 , 0.11413 
 330 , 0.0339 , 0.01174 , 0.05458 , 0.03657 , 0.02943 , 0.06599 , 0.07058 , 0.06982 , 0.10047 , 0.04529 , 0.03175 , 0 , 0.02172 , 0.02712 , 0.0108 , 0.15478 , 0.10481 , 0.07104 , 0.04574 , 0.00975 , 0.01723 , 0.09808 , 0.12229 , 0.13658 , 0.14692 
 331 , 0.04974 , 0.01757 , 0.08091 , 0.0542 , 0.04364 , 0.09279 , 0.0861 , 0.09388 , 0.14374 , 0.06703 , 0.04693 , 0 , 0.03254 , 0.04061 , 0.01592 , 0.19092 , 0.12612 , 0.09013 , 0.06768 , 0.00286 , 0.02565 , 0.12546 , 0.16051 , 0.17294 , 0.17932 
 332 , 0.05596 , 0.02483 , 0.08865 , 0.05762 , 0.04749 , 0.10775 , 0.10145 , 0.10955 , 0.15528 , 0.06418 , 0.05142 , 0 , 0.03053 , 0.0525 , 0.0194 , 0.20369 , 0.13369 , 0.10085 , 0.07811 , 0.00584 , 0.03036 , 0.13477 , 0.17804 , 0.19173 , 0.19608 
 333 , 0.05562 , 0.03292 , 0.08369 , 0.05118 , 0.04418 , 0.11448 , 0.11665 , 0.11934 , 0.14495 , 0.04437 , 0.04852 , 0 , 0.01946 , 0.06316 , 0.02176 , 0.20022 , 0.13173 , 0.10573 , 0.08057 , 0.0156 , 0.03246 , 0.13132 , 0.18126 , 0.19821 , 0.20172 
 334 , 0.05528 , 0.04069 , 0.07899 , 0.0449 , 0.04095 , 0.12099 , 0.13152 , 0.12886 , 0.13495 , 0.02512 , 0.04569 , 0 , 0.00858 , 0.0736 , 0.02405 , 0.19688 , 0.12983 , 0.1105 , 0.08298 , 0.02499 , 0.03446 , 0.1282 , 0.18437 , 0.2045 , 0.20717 
 335 , 0.05732 , 0.04974 , 0.08013 , 0.04444 , 0.04387 , 0.1303 , 0.14837 , 0.1416 , 0.1314 , 0.01644 , 0.04729 , 0.00052 , 0.00418 , 0.08333 , 0.03232 , 0.19952 , 0.13431 , 0.11617 , 0.09046 , 0.04082 , 0.03904 , 0.13198 , 0.19249 , 0.21424 , 0.21756 
 336 , 0.06861 , 0.06459 , 0.10323 , 0.06619 , 0.07037 , 0.15118 , 0.17393 , 0.16773 , 0.15203 , 0.04752 , 0.06604 , 0.00308 , 0.02415 , 0.09112 , 0.06404 , 0.22503 , 0.16346 , 0.12596 , 0.11785 , 0.08224 , 0.05389 , 0.16111 , 0.22047 , 0.23817 , 0.24784 
 337 , 0.07921 , 0.07882 , 0.12557 , 0.08696 , 0.09572 , 0.17131 , 0.19846 , 0.19292 , 0.17181 , 0.07747 , 0.08397 , 0.00555 , 0.04264 , 0.09844 , 0.09467 , 0.24961 , 0.19156 , 0.13514 , 0.14394 , 0.12119 , 0.06829 , 0.18933 , 0.24727 , 0.26083 , 0.27665 
 338 , 0.08919 , 0.09246 , 0.14721 , 0.10682 , 0.12 , 0.19073 , 0.22201 , 0.21721 , 0.1908 , 0.10634 , 0.10112 , 0.00793 , 0.05983 , 0.10533 , 0.12427 , 0.2733 , 0.21865 , 0.14375 , 0.16881 , 0.15791 , 0.08225 , 0.2167 , 0.27296 , 0.28232 , 0.30409 
 339 , 0.10159 , 0.10174 , 0.16292 , 0.11454 , 0.13534 , 0.21239 , 0.23261 , 0.23978 , 0.21488 , 0.12513 , 0.11207 , 0.01621 , 0.06971 , 0.12837 , 0.12907 , 0.28874 , 0.2345 , 0.1576 , 0.17865 , 0.15957 , 0.08508 , 0.23116 , 0.29549 , 0.30001 , 0.32616 
 340 , 0.11413 , 0.10989 , 0.17693 , 0.11965 , 0.1485 , 0.23367 , 0.24039 , 0.26124 , 0.23912 , 0.1412 , 0.12146 , 0.02534 , 0.07794 , 0.15383 , 0.12893 , 0.30208 , 0.24775 , 0.17204 , 0.18527 , 0.15441 , 0.08569 , 0.24276 , 0.31691 , 0.31638 , 0.34642 
 341 , 0.12626 , 0.11772 , 0.19032 , 0.12449 , 0.16121 , 0.25396 , 0.24788 , 0.2818 , 0.26233 , 0.15644 , 0.13048 , 0.03409 , 0.08592 , 0.17836 , 0.1288 , 0.31485 , 0.26054 , 0.186 , 0.19165 , 0.14942 , 0.08627 , 0.25403 , 0.33781 , 0.33212 , 0.36578 
 342 , 0.13756 , 0.13008 , 0.20369 , 0.13503 , 0.16964 , 0.27361 , 0.26262 , 0.30122 , 0.27949 , 0.16654 , 0.14315 , 0.04132 , 0.09415 , 0.19671 , 0.14117 , 0.33025 , 0.28036 , 0.20639 , 0.20507 , 0.16191 , 0.09884 , 0.2732 , 0.35669 , 0.3529 , 0.38797 
 343 , 0.1479 , 0.1476 , 0.21723 , 0.15227 , 0.17319 , 0.29276 , 0.28576 , 0.31938 , 0.28985 , 0.17094 , 0.16018 , 0.04684 , 0.10266 , 0.20801 , 0.16788 , 0.34882 , 0.30804 , 0.23424 , 0.22673 , 0.19451 , 0.12505 , 0.30147 , 0.37313 , 0.37955 , 0.41366 
 344 , 0.15778 , 0.16425 , 0.23032 , 0.16894 , 0.17658 , 0.31115 , 0.30788 , 0.33652 , 0.2998 , 0.1752 , 0.17662 , 0.05208 , 0.11078 , 0.21883 , 0.19334 , 0.36663 , 0.33399 , 0.26096 , 0.24759 , 0.22561 , 0.14989 , 0.32846 , 0.38853 , 0.40499 , 0.4384 
 345 , 0.16706 , 0.17928 , 0.24251 , 0.18464 , 0.1807 , 0.32863 , 0.32863 , 0.3524 , 0.31013 , 0.18071 , 0.19194 , 0.05706 , 0.11875 , 0.22837 , 0.21646 , 0.38367 , 0.35783 , 0.28498 , 0.26721 , 0.25395 , 0.17181 , 0.35305 , 0.40361 , 0.42956 , 0.46168 
 346 , 0.17371 , 0.1827 , 0.24892 , 0.19472 , 0.19608 , 0.34307 , 0.34307 , 0.36273 , 0.33032 , 0.20426 , 0.19952 , 0.06193 , 0.12897 , 0.22666 , 0.22288 , 0.39996 , 0.3719 , 0.28709 , 0.27984 , 0.26333 , 0.17089 , 0.36145 , 0.42486 , 0.45589 , 0.47835 
 347 , 0.18005 , 0.18599 , 0.25497 , 0.20438 , 0.21066 , 0.35691 , 0.35691 , 0.37267 , 0.3496 , 0.22673 , 0.20675 , 0.06659 , 0.13888 , 0.22501 , 0.22908 , 0.41541 , 0.38555 , 0.28911 , 0.29199 , 0.2723 , 0.17 , 0.36943 , 0.44539 , 0.48143 , 0.49402 
 348 , 0.18611 , 0.18917 , 0.26069 , 0.21366 , 0.2245 , 0.37019 , 0.37019 , 0.38226 , 0.36802 , 0.24818 , 0.21363 , 0.07105 , 0.14847 , 0.22341 , 0.23505 , 0.43011 , 0.39882 , 0.29104 , 0.30367 , 0.2809 , 0.16914 , 0.37701 , 0.46523 , 0.50621 , 0.50878 
 349 , 0.20256 , 0.2006 , 0.27633 , 0.22829 , 0.24012 , 0.39249 , 0.39333 , 0.40815 , 0.38973 , 0.26328 , 0.22181 , 0.08191 , 0.15513 , 0.24195 , 0.2437 , 0.45774 , 0.41846 , 0.30971 , 0.31676 , 0.28366 , 0.18061 , 0.39333 , 0.49458 , 0.53224 , 0.53585 
 350 , 0.22273 , 0.21512 , 0.29567 , 0.24471 , 0.25617 , 0.41793 , 0.41984 , 0.43996 , 0.41236 , 0.27548 , 0.23032 , 0.09504 , 0.16039 , 0.26792 , 0.2532 , 0.49017 , 0.44011 , 0.33462 , 0.32997 , 0.28403 , 0.19685 , 0.41262 , 0.52708 , 0.55799 , 0.56745 
 351 , 0.24199 , 0.22913 , 0.31431 , 0.26045 , 0.27163 , 0.4424 , 0.44525 , 0.47045 , 0.43421 , 0.28715 , 0.23849 , 0.1076 , 0.16538 , 0.29254 , 0.26228 , 0.52159 , 0.46075 , 0.35847 , 0.34245 , 0.28438 , 0.21253 , 0.43097 , 0.5583 , 0.58252 , 0.59806 
 352 , 0.25414 , 0.23861 , 0.3279 , 0.27174 , 0.28284 , 0.45909 , 0.46519 , 0.49232 , 0.45053 , 0.29328 , 0.2462 , 0.11503 , 0.17157 , 0.30796 , 0.27207 , 0.54233 , 0.47807 , 0.37794 , 0.35206 , 0.2914 , 0.2228 , 0.44661 , 0.57998 , 0.60131 , 0.6195 
 353 , 0.25273 , 0.23943 , 0.33189 , 0.27468 , 0.28596 , 0.46086 , 0.4751 , 0.49795 , 0.45635 , 0.28865 , 0.25333 , 0.11261 , 0.18049 , 0.30604 , 0.28367 , 0.54227 , 0.48967 , 0.38957 , 0.35661 , 0.31198 , 0.2226 , 0.45777 , 0.58357 , 0.60967 , 0.62322 
 354 , 0.25137 , 0.2402 , 0.33569 , 0.27747 , 0.28894 , 0.46257 , 0.48458 , 0.50338 , 0.4619 , 0.28421 , 0.26016 , 0.11029 , 0.18907 , 0.3042 , 0.29465 , 0.54222 , 0.50076 , 0.40078 , 0.36094 , 0.33164 , 0.22241 , 0.46848 , 0.58697 , 0.61769 , 0.62676 
 355 , 0.25006 , 0.24093 , 0.33933 , 0.28013 , 0.29179 , 0.46421 , 0.49367 , 0.50862 , 0.4672 , 0.27997 , 0.26672 , 0.10806 , 0.19733 , 0.30241 , 0.30505 , 0.54217 , 0.51139 , 0.41159 , 0.36507 , 0.35043 , 0.22223 , 0.47879 , 0.5902 , 0.62539 , 0.63014 
 356 , 0.26038 , 0.2478 , 0.35169 , 0.29334 , 0.30371 , 0.47982 , 0.49829 , 0.51914 , 0.47795 , 0.3018 , 0.27158 , 0.12414 , 0.20833 , 0.31204 , 0.30725 , 0.55424 , 0.52385 , 0.41708 , 0.36837 , 0.34724 , 0.23131 , 0.48872 , 0.60581 , 0.63627 , 0.64733 
 357 , 0.27082 , 0.25461 , 0.36378 , 0.30634 , 0.31551 , 0.49541 , 0.50248 , 0.52936 , 0.48849 , 0.32378 , 0.27607 , 0.14039 , 0.21892 , 0.32183 , 0.30894 , 0.56629 , 0.53582 , 0.422 , 0.37149 , 0.3431 , 0.24042 , 0.49816 , 0.62137 , 0.64681 , 0.66425 
 358 , 0.2808 , 0.26106 , 0.37518 , 0.31862 , 0.32676 , 0.51029 , 0.50646 , 0.53902 , 0.49855 , 0.34463 , 0.28031 , 0.15587 , 0.22898 , 0.33122 , 0.31056 , 0.57769 , 0.54719 , 0.42665 , 0.37446 , 0.33915 , 0.24909 , 0.50714 , 0.63625 , 0.65685 , 0.68022 
 359 , 0.28882 , 0.2706 , 0.3857 , 0.32767 , 0.33783 , 0.52319 , 0.51755 , 0.55435 , 0.50957 , 0.35279 , 0.28749 , 0.16659 , 0.23548 , 0.34234 , 0.31744 , 0.58872 , 0.56164 , 0.43489 , 0.38205 , 0.34372 , 0.2556 , 0.52219 , 0.65144 , 0.67411 , 0.69184 
 360 , 0.29539 , 0.28245 , 0.39565 , 0.33447 , 0.34868 , 0.53458 , 0.53366 , 0.57377 , 0.52118 , 0.35197 , 0.29675 , 0.17388 , 0.23947 , 0.35452 , 0.32804 , 0.5994 , 0.57836 , 0.44564 , 0.39291 , 0.35428 , 0.26056 , 0.54161 , 0.6668 , 0.69645 , 0.70043 
 361 , 0.30171 , 0.29408 , 0.40528 , 0.34107 , 0.35908 , 0.54552 , 0.54923 , 0.59259 , 0.53232 , 0.35118 , 0.30567 , 0.18089 , 0.24333 , 0.36615 , 0.33828 , 0.60961 , 0.59466 , 0.45599 , 0.4034 , 0.36438 , 0.26536 , 0.56048 , 0.68167 , 0.718 , 0.70872 
 362 , 0.30769 , 0.30354 , 0.41523 , 0.34812 , 0.36822 , 0.55614 , 0.56347 , 0.60926 , 0.54317 , 0.35305 , 0.31399 , 0.18622 , 0.24727 , 0.3757 , 0.34957 , 0.6202 , 0.6107 , 0.46542 , 0.41346 , 0.375 , 0.27141 , 0.57687 , 0.69586 , 0.73825 , 0.71731 
 363 , 0.31305 , 0.30482 , 0.42706 , 0.35725 , 0.37373 , 0.56661 , 0.57372 , 0.61893 , 0.55423 , 0.36488 , 0.32088 , 0.18573 , 0.25157 , 0.37876 , 0.36588 , 0.63353 , 0.62648 , 0.47217 , 0.42279 , 0.3889 , 0.28279 , 0.58459 , 0.70826 , 0.75519 , 0.72771 
 364 , 0.31819 , 0.30603 , 0.43837 , 0.36595 , 0.37904 , 0.5766 , 0.5835 , 0.62821 , 0.5649 , 0.37613 , 0.32747 , 0.18526 , 0.25564 , 0.38171 , 0.38152 , 0.64636 , 0.64161 , 0.4786 , 0.43174 , 0.40235 , 0.29378 , 0.59193 , 0.72004 , 0.77133 , 0.73769 
 365 , 0.32314 , 0.30719 , 0.44918 , 0.37426 , 0.38417 , 0.58614 , 0.59284 , 0.63713 , 0.5752 , 0.38684 , 0.33378 , 0.18481 , 0.25949 , 0.38455 , 0.39654 , 0.65871 , 0.65612 , 0.48475 , 0.44033 , 0.41535 , 0.3044 , 0.59892 , 0.73123 , 0.78671 , 0.74726 
 366 , 0.32199 , 0.3068 , 0.44398 , 0.37198 , 0.38267 , 0.58721 , 0.58858 , 0.64007 , 0.577 , 0.38777 , 0.33065 , 0.18751 , 0.26106 , 0.38209 , 0.38456 , 0.66543 , 0.65003 , 0.48221 , 0.43401 , 0.40294 , 0.30197 , 0.59294 , 0.7281 , 0.78132 , 0.74521 
 367 , 0.31962 , 0.3061 , 0.43569 , 0.36761 , 0.37984 , 0.58648 , 0.58171 , 0.6416 , 0.57689 , 0.38666 , 0.3257 , 0.19076 , 0.26213 , 0.37862 , 0.36758 , 0.67066 , 0.63995 , 0.47799 , 0.4249 , 0.38572 , 0.29693 , 0.58454 , 0.72216 , 0.7719 , 0.74082 
 368 , 0.31736 , 0.30543 , 0.4278 , 0.36348 , 0.37718 , 0.58579 , 0.57517 , 0.64304 , 0.57679 , 0.3856 , 0.32101 , 0.19386 , 0.26315 , 0.37532 , 0.35151 , 0.67565 , 0.63037 , 0.47397 , 0.41627 , 0.36929 , 0.29215 , 0.57656 , 0.71656 , 0.76296 , 0.73664 
 369 , 0.30757 , 0.29576 , 0.41234 , 0.35283 , 0.36771 , 0.57102 , 0.55968 , 0.62898 , 0.56273 , 0.37004 , 0.31106 , 0.18678 , 0.25601 , 0.36382 , 0.33756 , 0.6617 , 0.61145 , 0.46005 , 0.40091 , 0.35001 , 0.28229 , 0.56081 , 0.69839 , 0.74188 , 0.71833 
 370 , 0.28921 , 0.27589 , 0.38822 , 0.33474 , 0.35047 , 0.54029 , 0.53394 , 0.59742 , 0.53293 , 0.33808 , 0.29509 , 0.16817 , 0.23955 , 0.34302 , 0.32584 , 0.62624 , 0.58188 , 0.43489 , 0.37788 , 0.32753 , 0.26668 , 0.53612 , 0.66591 , 0.70695 , 0.68387 
 371 , 0.27198 , 0.25729 , 0.36554 , 0.31766 , 0.33409 , 0.51161 , 0.50974 , 0.56808 , 0.50504 , 0.30801 , 0.28002 , 0.15066 , 0.2241 , 0.32359 , 0.31476 , 0.59292 , 0.55425 , 0.41135 , 0.3563 , 0.3066 , 0.25207 , 0.5128 , 0.63524 , 0.67417 , 0.65135 
 372 , 0.25598 , 0.24006 , 0.34447 , 0.30152 , 0.31868 , 0.48502 , 0.48657 , 0.54031 , 0.47903 , 0.28155 , 0.26583 , 0.13543 , 0.21008 , 0.30529 , 0.30384 , 0.56183 , 0.52823 , 0.38925 , 0.33613 , 0.28721 , 0.23829 , 0.49047 , 0.60582 , 0.64318 , 0.62002 
 373 , 0.23986 , 0.22336 , 0.32355 , 0.28221 , 0.30072 , 0.45752 , 0.45465 , 0.50377 , 0.45073 , 0.2734 , 0.2497 , 0.13335 , 0.19975 , 0.28373 , 0.28533 , 0.52886 , 0.49557 , 0.36363 , 0.31437 , 0.26728 , 0.22171 , 0.45951 , 0.56516 , 0.60425 , 0.5754 
 374 , 0.22578 , 0.20882 , 0.30526 , 0.26536 , 0.28513 , 0.43331 , 0.42668 , 0.47174 , 0.42583 , 0.26628 , 0.23552 , 0.13152 , 0.19068 , 0.26476 , 0.26895 , 0.49989 , 0.46708 , 0.34117 , 0.29525 , 0.24994 , 0.20715 , 0.43248 , 0.52963 , 0.57012 , 0.53652 
 375 , 0.21338 , 0.19607 , 0.28913 , 0.25054 , 0.27147 , 0.41184 , 0.40195 , 0.44344 , 0.40375 , 0.26 , 0.22297 , 0.12988 , 0.18265 , 0.24793 , 0.25434 , 0.47424 , 0.44199 , 0.32133 , 0.27833 , 0.23471 , 0.19426 , 0.40868 , 0.49832 , 0.53996 , 0.50232 
 376 , 0.19294 , 0.1768 , 0.25835 , 0.2264 , 0.24136 , 0.36987 , 0.36386 , 0.40242 , 0.36302 , 0.23542 , 0.1997 , 0.11869 , 0.16687 , 0.22253 , 0.22781 , 0.42533 , 0.39435 , 0.28686 , 0.2491 , 0.20863 , 0.17513 , 0.36716 , 0.44972 , 0.48388 , 0.4515 
 377 , 0.17326 , 0.15857 , 0.22813 , 0.20328 , 0.2112 , 0.32844 , 0.32771 , 0.36373 , 0.32309 , 0.20915 , 0.17669 , 0.10628 , 0.15106 , 0.19844 , 0.20173 , 0.37733 , 0.34767 , 0.25348 , 0.22087 , 0.18362 , 0.15701 , 0.32683 , 0.4032 , 0.42867 , 0.40343 
 378 , 0.15794 , 0.14436 , 0.20467 , 0.18532 , 0.18774 , 0.29626 , 0.29961 , 0.33342 , 0.29197 , 0.18866 , 0.15857 , 0.09657 , 0.13864 , 0.17955 , 0.18127 , 0.34012 , 0.31143 , 0.22746 , 0.19893 , 0.16429 , 0.14279 , 0.29539 , 0.36664 , 0.38545 , 0.36577 
 379 , 0.13722 , 0.12462 , 0.17624 , 0.16042 , 0.16059 , 0.25569 , 0.26136 , 0.29142 , 0.25275 , 0.16166 , 0.13723 , 0.08334 , 0.12149 , 0.15504 , 0.15705 , 0.29373 , 0.26842 , 0.19632 , 0.17196 , 0.14224 , 0.12386 , 0.25611 , 0.31819 , 0.33198 , 0.31731 
 380 , 0.10828 , 0.09667 , 0.13973 , 0.12515 , 0.12714 , 0.20178 , 0.20756 , 0.23184 , 0.20074 , 0.1248 , 0.11045 , 0.06481 , 0.09715 , 0.12196 , 0.1265 , 0.23267 , 0.21398 , 0.15666 , 0.13686 , 0.11525 , 0.09782 , 0.20424 , 0.25174 , 0.26233 , 0.25213 
 381 , 0.08889 , 0.07799 , 0.11535 , 0.10161 , 0.10483 , 0.16561 , 0.17149 , 0.19199 , 0.16596 , 0.10012 , 0.09241 , 0.05236 , 0.08083 , 0.09988 , 0.10602 , 0.19187 , 0.17753 , 0.13009 , 0.1134 , 0.09728 , 0.08043 , 0.16946 , 0.20733 , 0.21577 , 0.20851 
 382 , 0.07501 , 0.06462 , 0.09792 , 0.08478 , 0.08889 , 0.13966 , 0.14563 , 0.16346 , 0.14107 , 0.08245 , 0.07944 , 0.04343 , 0.06912 , 0.08409 , 0.09134 , 0.16267 , 0.15141 , 0.11104 , 0.09661 , 0.08445 , 0.06799 , 0.14451 , 0.17556 , 0.18245 , 0.17728 
 383 , 0.05872 , 0.05073 , 0.07722 , 0.06741 , 0.07101 , 0.11078 , 0.11367 , 0.12982 , 0.11081 , 0.06749 , 0.06284 , 0.03549 , 0.05509 , 0.06695 , 0.0702 , 0.12864 , 0.1195 , 0.08808 , 0.0753 , 0.06506 , 0.05369 , 0.11272 , 0.13819 , 0.14359 , 0.13886 
 384 , 0.04799 , 0.04163 , 0.06359 , 0.05602 , 0.05921 , 0.09174 , 0.09261 , 0.10762 , 0.09087 , 0.05769 , 0.05187 , 0.03027 , 0.04581 , 0.05566 , 0.05624 , 0.10616 , 0.09843 , 0.07289 , 0.06124 , 0.05222 , 0.04427 , 0.09178 , 0.11358 , 0.118 , 0.11353 
 385 , 0.04063 , 0.03541 , 0.05427 , 0.04824 , 0.05114 , 0.0787 , 0.0782 , 0.09241 , 0.07724 , 0.05098 , 0.04437 , 0.0267 , 0.03945 , 0.04793 , 0.04669 , 0.09074 , 0.084 , 0.06249 , 0.0516 , 0.04344 , 0.03783 , 0.07746 , 0.09675 , 0.10049 , 0.09619 
 386 , 0.03514 , 0.03025 , 0.04628 , 0.0415 , 0.04396 , 0.06747 , 0.06715 , 0.07971 , 0.06611 , 0.04352 , 0.03796 , 0.02324 , 0.03376 , 0.041 , 0.0396 , 0.0778 , 0.07214 , 0.05352 , 0.04382 , 0.03726 , 0.03239 , 0.06602 , 0.08284 , 0.08624 , 0.08184 
 387 , 0.03106 , 0.02615 , 0.03983 , 0.03599 , 0.03803 , 0.05837 , 0.05881 , 0.06957 , 0.05738 , 0.03666 , 0.03278 , 0.02025 , 0.02904 , 0.03525 , 0.03439 , 0.06747 , 0.06277 , 0.04623 , 0.03775 , 0.03291 , 0.02803 , 0.05717 , 0.07183 , 0.07507 , 0.07051 
 388 , 0.02813 , 0.02321 , 0.03519 , 0.03203 , 0.03376 , 0.05183 , 0.05282 , 0.06227 , 0.0511 , 0.03174 , 0.02907 , 0.01811 , 0.02566 , 0.03112 , 0.03065 , 0.06006 , 0.05604 , 0.04099 , 0.03339 , 0.02978 , 0.0249 , 0.05081 , 0.06393 , 0.06706 , 0.06237 
