
Wavelength,SHB2_00006_B2_NP.spu,SHB2_00007_B2_NP.spu,SHB2_00008_B2_NP.spu,SHB2_00009_B2_NP.spu,SHB2_00010_B2_NP.spu,SHB2_00011_B2_CT1.spu,SHB2_00012_B2_CT1.spu,SHB2_00013_B2_CT1.spu,SHB2_00014_B2_CT1.spu,SHB2_00015_B2_CT1.spu,SHB2_00016_B2_N.spu,SHB2_00017_B2_N.spu,SHB2_00018_B2_N.spu,SHB2_00019_B2_N.spu,SHB2_00020_B2_N.spu,SHB2_00021_B2_P.spu,SHB2_00022_B2_P.spu,SHB2_00023_B2_P.spu,SHB2_00024_B2_P.spu,SHB2_00025_B2_P.spu
 326 , 0.11695 , 0.1023 , 0.12913 , 0.02802 , 0.11703 , 0.07605 , 0.14041 , 0.1504 , 0.11963 , 0.08717 , 0.10773 , 0.05691 , 0.10739 , 0.13306 , 0.15661 , 0.15117 , 0.21567 , 0.22027 , 0.22845 , 0.20621 
 327 , 0.12027 , 0.11835 , 0.14822 , 0.03981 , 0.12571 , 0.08961 , 0.15827 , 0.16141 , 0.1329 , 0.09984 , 0.12035 , 0.07339 , 0.11425 , 0.14174 , 0.16535 , 0.16816 , 0.24675 , 0.2333 , 0.24729 , 0.22762 
 328 , 0.12346 , 0.13364 , 0.16647 , 0.05109 , 0.13387 , 0.1025 , 0.17517 , 0.17184 , 0.14568 , 0.11177 , 0.13238 , 0.08919 , 0.12084 , 0.15003 , 0.17372 , 0.18448 , 0.27657 , 0.2458 , 0.26541 , 0.24792 
 329 , 0.1484 , 0.15365 , 0.1784 , 0.06866 , 0.15806 , 0.11506 , 0.20603 , 0.19387 , 0.16172 , 0.12915 , 0.1603 , 0.10239 , 0.14457 , 0.1719 , 0.20043 , 0.20242 , 0.29746 , 0.26988 , 0.28602 , 0.27133 
 330 , 0.17373 , 0.17344 , 0.1896 , 0.08605 , 0.18199 , 0.12705 , 0.23664 , 0.21587 , 0.1774 , 0.14645 , 0.18817 , 0.11505 , 0.1683 , 0.19388 , 0.22707 , 0.21998 , 0.31744 , 0.29361 , 0.30653 , 0.29421 
 331 , 0.19861 , 0.19288 , 0.20035 , 0.10304 , 0.20509 , 0.13849 , 0.26653 , 0.23748 , 0.19262 , 0.16355 , 0.21539 , 0.12728 , 0.19136 , 0.21547 , 0.25293 , 0.23714 , 0.33697 , 0.31654 , 0.32703 , 0.31657 
 332 , 0.2181 , 0.20449 , 0.21384 , 0.1129 , 0.22399 , 0.1521 , 0.28225 , 0.25534 , 0.20777 , 0.17383 , 0.22823 , 0.1344 , 0.20371 , 0.22894 , 0.26582 , 0.25187 , 0.35035 , 0.3335 , 0.34256 , 0.33187 
 333 , 0.23369 , 0.21055 , 0.22917 , 0.11774 , 0.23995 , 0.16716 , 0.28797 , 0.27045 , 0.22278 , 0.17927 , 0.23097 , 0.13795 , 0.20848 , 0.23663 , 0.26955 , 0.26481 , 0.35938 , 0.34618 , 0.35458 , 0.34213 
 334 , 0.24901 , 0.21644 , 0.24423 , 0.12246 , 0.25572 , 0.18188 , 0.29356 , 0.28531 , 0.23744 , 0.1845 , 0.23364 , 0.14138 , 0.2132 , 0.24406 , 0.27321 , 0.2774 , 0.36817 , 0.35858 , 0.36607 , 0.35216 
 335 , 0.26298 , 0.22717 , 0.26152 , 0.12856 , 0.27418 , 0.1974 , 0.30404 , 0.30293 , 0.25297 , 0.19512 , 0.24043 , 0.14789 , 0.22316 , 0.25439 , 0.28102 , 0.29124 , 0.38052 , 0.37417 , 0.38299 , 0.36729 
 336 , 0.27243 , 0.25736 , 0.28846 , 0.1405 , 0.30399 , 0.21695 , 0.33411 , 0.33234 , 0.27311 , 0.22729 , 0.26363 , 0.16673 , 0.25416 , 0.27653 , 0.30568 , 0.31124 , 0.40757 , 0.40297 , 0.42224 , 0.40335 
 337 , 0.28171 , 0.28672 , 0.31465 , 0.15203 , 0.33299 , 0.23608 , 0.36351 , 0.36094 , 0.29249 , 0.25843 , 0.28609 , 0.18508 , 0.284 , 0.29831 , 0.32941 , 0.33042 , 0.43391 , 0.43132 , 0.46026 , 0.43808 
 338 , 0.29084 , 0.31528 , 0.34014 , 0.1632 , 0.36119 , 0.25481 , 0.39227 , 0.38876 , 0.31114 , 0.28858 , 0.30783 , 0.20296 , 0.31274 , 0.31974 , 0.35225 , 0.34883 , 0.45956 , 0.45923 , 0.4971 , 0.47156 
 339 , 0.29262 , 0.3234 , 0.35009 , 0.17539 , 0.36896 , 0.25954 , 0.40273 , 0.39625 , 0.32471 , 0.2881 , 0.32401 , 0.20731 , 0.31444 , 0.32577 , 0.36549 , 0.35323 , 0.47818 , 0.47187 , 0.50724 , 0.48296 
 340 , 0.29316 , 0.32737 , 0.35677 , 0.18739 , 0.37263 , 0.26149 , 0.40943 , 0.39973 , 0.3369 , 0.28181 , 0.33867 , 0.20892 , 0.31089 , 0.3288 , 0.37652 , 0.35476 , 0.49483 , 0.4813 , 0.51201 , 0.48975 
 341 , 0.29366 , 0.33117 , 0.36313 , 0.19891 , 0.37612 , 0.26336 , 0.41576 , 0.403 , 0.34867 , 0.2758 , 0.35281 , 0.21048 , 0.30748 , 0.33164 , 0.38727 , 0.35623 , 0.5106 , 0.49023 , 0.51655 , 0.49632 
 342 , 0.30423 , 0.33896 , 0.36913 , 0.2101 , 0.38673 , 0.27363 , 0.42787 , 0.40751 , 0.36026 , 0.28149 , 0.36156 , 0.21734 , 0.30779 , 0.33773 , 0.39727 , 0.36186 , 0.52834 , 0.50184 , 0.53081 , 0.50987 
 343 , 0.32628 , 0.35135 , 0.37489 , 0.22094 , 0.40559 , 0.29361 , 0.44661 , 0.41343 , 0.37173 , 0.30057 , 0.36425 , 0.23033 , 0.31246 , 0.34752 , 0.40652 , 0.37236 , 0.54855 , 0.51661 , 0.55625 , 0.53155 
 344 , 0.3474 , 0.36293 , 0.38026 , 0.23117 , 0.42373 , 0.31276 , 0.4643 , 0.41905 , 0.38255 , 0.31877 , 0.36679 , 0.24267 , 0.31685 , 0.3567 , 0.41521 , 0.38231 , 0.56802 , 0.53066 , 0.58045 , 0.55215 
 345 , 0.36783 , 0.37528 , 0.38802 , 0.24142 , 0.44217 , 0.3313 , 0.48175 , 0.42743 , 0.39477 , 0.33683 , 0.37116 , 0.25514 , 0.32335 , 0.36717 , 0.4246 , 0.39392 , 0.58844 , 0.54615 , 0.60455 , 0.5735 
 346 , 0.38955 , 0.40466 , 0.42891 , 0.25846 , 0.47314 , 0.35102 , 0.50653 , 0.47345 , 0.43038 , 0.36217 , 0.39967 , 0.27618 , 0.35899 , 0.39943 , 0.44813 , 0.43176 , 0.62908 , 0.58733 , 0.6398 , 0.61485 
 347 , 0.41059 , 0.43339 , 0.46928 , 0.27476 , 0.50274 , 0.37012 , 0.53046 , 0.51886 , 0.46552 , 0.38694 , 0.42743 , 0.29643 , 0.39386 , 0.43101 , 0.47084 , 0.46912 , 0.66867 , 0.6273 , 0.67415 , 0.65547 
 348 , 0.43098 , 0.46149 , 0.50913 , 0.29035 , 0.53105 , 0.38865 , 0.55356 , 0.56367 , 0.50018 , 0.41117 , 0.45447 , 0.31591 , 0.42799 , 0.46193 , 0.49276 , 0.50601 , 0.70723 , 0.6661 , 0.70763 , 0.6954 
 349 , 0.44143 , 0.46957 , 0.52388 , 0.29275 , 0.5405 , 0.38911 , 0.56566 , 0.57741 , 0.50502 , 0.41367 , 0.45942 , 0.30944 , 0.4334 , 0.46864 , 0.50452 , 0.51455 , 0.72615 , 0.68409 , 0.72703 , 0.71017 
 350 , 0.44765 , 0.4693 , 0.52799 , 0.28969 , 0.54212 , 0.3823 , 0.57305 , 0.5781 , 0.49764 , 0.4073 , 0.45533 , 0.2927 , 0.42708 , 0.4653 , 0.51191 , 0.51136 , 0.73661 , 0.6932 , 0.74027 , 0.71433 
 351 , 0.45368 , 0.46905 , 0.53199 , 0.2867 , 0.5437 , 0.3758 , 0.58021 , 0.57876 , 0.49061 , 0.40119 , 0.45143 , 0.27668 , 0.42105 , 0.46207 , 0.51902 , 0.50834 , 0.74662 , 0.70192 , 0.75303 , 0.71832 
 352 , 0.46035 , 0.47528 , 0.53964 , 0.2902 , 0.55261 , 0.37836 , 0.59144 , 0.58649 , 0.49331 , 0.40108 , 0.45252 , 0.27225 , 0.42231 , 0.46616 , 0.52899 , 0.51095 , 0.75866 , 0.71665 , 0.76945 , 0.73045 
 353 , 0.46861 , 0.49473 , 0.55492 , 0.30709 , 0.57667 , 0.39912 , 0.6113 , 0.60871 , 0.51545 , 0.41296 , 0.46358 , 0.29081 , 0.43807 , 0.48517 , 0.54506 , 0.52481 , 0.77535 , 0.74409 , 0.79383 , 0.75938 
 354 , 0.47639 , 0.51321 , 0.5696 , 0.32338 , 0.59987 , 0.41917 , 0.6304 , 0.63007 , 0.53656 , 0.42438 , 0.47405 , 0.30882 , 0.4533 , 0.50339 , 0.56046 , 0.53811 , 0.79135 , 0.77062 , 0.81713 , 0.7872 
 355 , 0.48372 , 0.53079 , 0.58372 , 0.3391 , 0.62228 , 0.43854 , 0.64878 , 0.65061 , 0.55671 , 0.43536 , 0.48399 , 0.3263 , 0.46803 , 0.52088 , 0.57523 , 0.55089 , 0.8067 , 0.79628 , 0.8394 , 0.81397 
 356 , 0.48971 , 0.5276 , 0.58231 , 0.32897 , 0.62724 , 0.43497 , 0.64253 , 0.64672 , 0.55745 , 0.43549 , 0.47959 , 0.32614 , 0.46356 , 0.52292 , 0.56693 , 0.54774 , 0.80283 , 0.79053 , 0.83947 , 0.80617 
 357 , 0.49534 , 0.52349 , 0.58021 , 0.31811 , 0.63127 , 0.43046 , 0.63537 , 0.64183 , 0.55721 , 0.43508 , 0.47463 , 0.32511 , 0.45838 , 0.52411 , 0.55796 , 0.54396 , 0.79824 , 0.7835 , 0.83845 , 0.79707 
 358 , 0.5007 , 0.51952 , 0.57821 , 0.30783 , 0.63525 , 0.42619 , 0.62856 , 0.63721 , 0.55698 , 0.43469 , 0.46984 , 0.32412 , 0.45347 , 0.52524 , 0.54948 , 0.54038 , 0.79392 , 0.7768 , 0.83748 , 0.78845 
 359 , 0.50879 , 0.5251 , 0.58386 , 0.3119 , 0.63602 , 0.42962 , 0.63529 , 0.64348 , 0.56223 , 0.44042 , 0.47852 , 0.32354 , 0.45634 , 0.52881 , 0.55625 , 0.54734 , 0.80644 , 0.7852 , 0.8472 , 0.79821 
 360 , 0.5188 , 0.53737 , 0.59482 , 0.32603 , 0.63452 , 0.43848 , 0.65162 , 0.65749 , 0.57129 , 0.45037 , 0.49661 , 0.32328 , 0.46468 , 0.53408 , 0.57388 , 0.56177 , 0.83091 , 0.80422 , 0.86451 , 0.82085 
 361 , 0.52848 , 0.5491 , 0.60532 , 0.3396 , 0.63315 , 0.44702 , 0.66741 , 0.67108 , 0.58 , 0.45986 , 0.51394 , 0.32302 , 0.47267 , 0.53917 , 0.59106 , 0.57569 , 0.8546 , 0.82252 , 0.88126 , 0.84261 
 362 , 0.53814 , 0.56061 , 0.61562 , 0.35153 , 0.63562 , 0.45533 , 0.68152 , 0.68495 , 0.58888 , 0.46923 , 0.52829 , 0.32453 , 0.4808 , 0.54516 , 0.60609 , 0.58854 , 0.87558 , 0.83863 , 0.89684 , 0.86149 
 363 , 0.54827 , 0.57243 , 0.62637 , 0.3585 , 0.65319 , 0.46346 , 0.69008 , 0.70056 , 0.5991 , 0.47941 , 0.5331 , 0.33286 , 0.49042 , 0.55503 , 0.61348 , 0.59814 , 0.88763 , 0.84765 , 0.90865 , 0.87123 
 364 , 0.5579 , 0.58363 , 0.63661 , 0.36513 , 0.67 , 0.47121 , 0.6982 , 0.71544 , 0.60875 , 0.48915 , 0.53768 , 0.34083 , 0.49962 , 0.56447 , 0.62049 , 0.60724 , 0.89911 , 0.85616 , 0.91983 , 0.88046 
 365 , 0.56706 , 0.59426 , 0.64639 , 0.37144 , 0.6861 , 0.47861 , 0.70591 , 0.72964 , 0.61787 , 0.49847 , 0.54207 , 0.34848 , 0.50845 , 0.57353 , 0.62714 , 0.61587 , 0.91006 , 0.86422 , 0.93043 , 0.88924 
 366 , 0.55725 , 0.59036 , 0.63918 , 0.3633 , 0.68249 , 0.47721 , 0.70796 , 0.72305 , 0.61233 , 0.48792 , 0.53372 , 0.34407 , 0.50393 , 0.5671 , 0.62355 , 0.61504 , 0.90627 , 0.86264 , 0.92853 , 0.88276 
 367 , 0.54383 , 0.58362 , 0.62874 , 0.35249 , 0.67491 , 0.47404 , 0.70891 , 0.71245 , 0.60397 , 0.47362 , 0.52301 , 0.3373 , 0.49677 , 0.55771 , 0.61799 , 0.61233 , 0.8996 , 0.85923 , 0.92418 , 0.87337 
 368 , 0.53091 , 0.57714 , 0.61877 , 0.34214 , 0.6676 , 0.47099 , 0.70983 , 0.70236 , 0.59588 , 0.45988 , 0.51273 , 0.33079 , 0.48985 , 0.54877 , 0.6126 , 0.60972 , 0.89316 , 0.85591 , 0.91998 , 0.8643 
 369 , 0.51752 , 0.5647 , 0.60371 , 0.33245 , 0.65188 , 0.46243 , 0.69601 , 0.68504 , 0.58188 , 0.44481 , 0.4989 , 0.32242 , 0.47724 , 0.53627 , 0.59774 , 0.59909 , 0.87625 , 0.84166 , 0.90434 , 0.84727 
 370 , 0.50348 , 0.54533 , 0.5827 , 0.32343 , 0.62636 , 0.44742 , 0.66505 , 0.65933 , 0.56097 , 0.42812 , 0.48092 , 0.31183 , 0.45802 , 0.5196 , 0.57188 , 0.57912 , 0.84712 , 0.81455 , 0.87529 , 0.82087 
 371 , 0.49004 , 0.52706 , 0.56284 , 0.31481 , 0.60227 , 0.43327 , 0.63605 , 0.63491 , 0.54132 , 0.41235 , 0.46392 , 0.30184 , 0.43988 , 0.50369 , 0.54752 , 0.56019 , 0.81961 , 0.78881 , 0.84764 , 0.79591 
 372 , 0.47617 , 0.50904 , 0.54313 , 0.30563 , 0.57855 , 0.4189 , 0.60832 , 0.61071 , 0.52207 , 0.39674 , 0.44674 , 0.29185 , 0.42197 , 0.48741 , 0.52426 , 0.54142 , 0.79257 , 0.76299 , 0.82006 , 0.77102 
 373 , 0.44381 , 0.47752 , 0.50771 , 0.28199 , 0.53769 , 0.38874 , 0.56967 , 0.56866 , 0.48948 , 0.36957 , 0.41326 , 0.27263 , 0.39125 , 0.45244 , 0.49232 , 0.50803 , 0.74555 , 0.71273 , 0.76794 , 0.72276 
 374 , 0.41571 , 0.44968 , 0.47648 , 0.26126 , 0.50207 , 0.36233 , 0.53563 , 0.53173 , 0.46072 , 0.3456 , 0.38367 , 0.25578 , 0.36425 , 0.42186 , 0.46443 , 0.47852 , 0.70415 , 0.66868 , 0.72232 , 0.68057 
 375 , 0.39108 , 0.42491 , 0.44876 , 0.24292 , 0.47075 , 0.33901 , 0.50544 , 0.49905 , 0.43515 , 0.32429 , 0.35732 , 0.24089 , 0.34033 , 0.3949 , 0.43987 , 0.45225 , 0.66744 , 0.62976 , 0.68204 , 0.64338 
 376 , 0.35135 , 0.38292 , 0.40393 , 0.21833 , 0.42016 , 0.30144 , 0.45171 , 0.44857 , 0.38903 , 0.29082 , 0.31944 , 0.21714 , 0.30498 , 0.35287 , 0.3937 , 0.40663 , 0.59878 , 0.56233 , 0.61001 , 0.57907 
 377 , 0.31286 , 0.34179 , 0.3604 , 0.19543 , 0.37122 , 0.2652 , 0.39894 , 0.40013 , 0.34364 , 0.25869 , 0.28368 , 0.19417 , 0.2713 , 0.31248 , 0.34766 , 0.36177 , 0.53065 , 0.49658 , 0.53936 , 0.51575 
 378 , 0.2824 , 0.30922 , 0.3259 , 0.17732 , 0.33249 , 0.23659 , 0.35735 , 0.36184 , 0.3079 , 0.23338 , 0.25541 , 0.17599 , 0.2446 , 0.28053 , 0.31111 , 0.32625 , 0.47687 , 0.4449 , 0.48383 , 0.46548 
 379 , 0.24423 , 0.2683 , 0.28206 , 0.15359 , 0.28736 , 0.20393 , 0.30761 , 0.31326 , 0.26556 , 0.20163 , 0.22062 , 0.15232 , 0.21132 , 0.24202 , 0.26856 , 0.28341 , 0.41348 , 0.38521 , 0.41834 , 0.40349 
 380 , 0.1939 , 0.21419 , 0.22355 , 0.12135 , 0.23126 , 0.16407 , 0.2444 , 0.2485 , 0.21212 , 0.1597 , 0.17544 , 0.12011 , 0.16759 , 0.19279 , 0.21571 , 0.22841 , 0.33356 , 0.31121 , 0.33576 , 0.32267 
 381 , 0.15989 , 0.17767 , 0.18397 , 0.09968 , 0.19335 , 0.1371 , 0.20172 , 0.20475 , 0.176 , 0.13147 , 0.14503 , 0.09828 , 0.13799 , 0.15949 , 0.17982 , 0.19115 , 0.27941 , 0.26106 , 0.27987 , 0.26799 
 382 , 0.13538 , 0.15136 , 0.15541 , 0.08412 , 0.16601 , 0.11765 , 0.17095 , 0.17322 , 0.14996 , 0.11117 , 0.12317 , 0.0825 , 0.11661 , 0.13547 , 0.15386 , 0.16424 , 0.24029 , 0.22482 , 0.23953 , 0.22853 
 383 , 0.10715 , 0.12016 , 0.12262 , 0.06654 , 0.13074 , 0.09308 , 0.1346 , 0.13655 , 0.11825 , 0.08777 , 0.09651 , 0.06522 , 0.09211 , 0.10673 , 0.12167 , 0.12842 , 0.18982 , 0.17685 , 0.18961 , 0.18064 
 384 , 0.08854 , 0.0995 , 0.10097 , 0.05491 , 0.10737 , 0.07677 , 0.11055 , 0.11232 , 0.09725 , 0.07226 , 0.07885 , 0.05381 , 0.07592 , 0.08767 , 0.10031 , 0.10464 , 0.15621 , 0.14492 , 0.15642 , 0.14893 
 385 , 0.07579 , 0.08532 , 0.08613 , 0.04693 , 0.09135 , 0.06558 , 0.09405 , 0.09571 , 0.08283 , 0.06161 , 0.06673 , 0.04597 , 0.06482 , 0.07457 , 0.08564 , 0.08831 , 0.13308 , 0.12295 , 0.1336 , 0.12718 
 386 , 0.06448 , 0.07291 , 0.0734 , 0.04022 , 0.07775 , 0.05615 , 0.08044 , 0.0816 , 0.07013 , 0.05275 , 0.0564 , 0.03892 , 0.05499 , 0.06327 , 0.07312 , 0.07544 , 0.11367 , 0.10508 , 0.1139 , 0.10883 
 387 , 0.05516 , 0.06275 , 0.06313 , 0.03486 , 0.06683 , 0.04861 , 0.06969 , 0.07028 , 0.05973 , 0.04573 , 0.04812 , 0.03307 , 0.04692 , 0.05413 , 0.06303 , 0.06559 , 0.0982 , 0.09111 , 0.09793 , 0.09415 
 388 , 0.04847 , 0.05547 , 0.05577 , 0.03102 , 0.05899 , 0.04319 , 0.06199 , 0.06216 , 0.05227 , 0.04069 , 0.04217 , 0.02887 , 0.04113 , 0.04757 , 0.0558 , 0.05853 , 0.08712 , 0.08108 , 0.08646 , 0.0836 
 389 , 0.04327 , 0.04974 , 0.05 , 0.0279 , 0.05288 , 0.03886 , 0.05585 , 0.05576 , 0.04664 , 0.03658 , 0.03764 , 0.02569 , 0.03666 , 0.0425 , 0.05008 , 0.05292 , 0.07849 , 0.07316 , 0.07762 , 0.07533 
 390 , 0.03861 , 0.04443 , 0.04468 , 0.02473 , 0.04737 , 0.03464 , 0.04988 , 0.04973 , 0.0421 , 0.0323 , 0.03385 , 0.0231 , 0.03279 , 0.03807 , 0.04463 , 0.04753 , 0.07068 , 0.0657 , 0.06993 , 0.06767 
 391 , 0.03499 , 0.04031 , 0.04054 , 0.02225 , 0.04309 , 0.03136 , 0.04525 , 0.04504 , 0.03858 , 0.02898 , 0.0309 , 0.0211 , 0.02979 , 0.03463 , 0.04039 , 0.04334 , 0.06461 , 0.05991 , 0.06394 , 0.06171 
 392 , 0.03209 , 0.03701 , 0.03723 , 0.02027 , 0.03967 , 0.02873 , 0.04154 , 0.04129 , 0.03576 , 0.02632 , 0.02854 , 0.01949 , 0.02739 , 0.03188 , 0.03702 , 0.03999 , 0.05976 , 0.05528 , 0.05915 , 0.05694 
 393 , 0.02973 , 0.03432 , 0.03435 , 0.0188 , 0.03664 , 0.02645 , 0.03828 , 0.03795 , 0.03309 , 0.02436 , 0.02628 , 0.01815 , 0.02537 , 0.02952 , 0.03402 , 0.03687 , 0.05557 , 0.05143 , 0.05484 , 0.0529 
 394 , 0.0278 , 0.03212 , 0.03198 , 0.01762 , 0.03415 , 0.02458 , 0.03559 , 0.03519 , 0.03087 , 0.02279 , 0.02438 , 0.01705 , 0.02372 , 0.02757 , 0.03156 , 0.03428 , 0.05213 , 0.04829 , 0.05127 , 0.04959 
 395 , 0.02626 , 0.03037 , 0.03008 , 0.01668 , 0.03215 , 0.02308 , 0.03344 , 0.03298 , 0.02908 , 0.02153 , 0.02287 , 0.01618 , 0.0224 , 0.02602 , 0.02959 , 0.03221 , 0.04937 , 0.04577 , 0.04841 , 0.04693 
 396 , 0.0251 , 0.0291 , 0.02877 , 0.01603 , 0.0307 , 0.02206 , 0.03189 , 0.03146 , 0.02774 , 0.02056 , 0.0218 , 0.01548 , 0.02135 , 0.0248 , 0.02817 , 0.03083 , 0.04735 , 0.04394 , 0.04641 , 0.04507 
 397 , 0.02418 , 0.02814 , 0.02784 , 0.01557 , 0.0296 , 0.02133 , 0.03072 , 0.0304 , 0.02665 , 0.01974 , 0.02103 , 0.01487 , 0.02046 , 0.02379 , 0.02709 , 0.02989 , 0.04577 , 0.04251 , 0.04494 , 0.04369 
 398 , 0.02345 , 0.02738 , 0.0271 , 0.01521 , 0.02873 , 0.02076 , 0.0298 , 0.02955 , 0.02579 , 0.01909 , 0.02041 , 0.01439 , 0.01975 , 0.02298 , 0.02623 , 0.02914 , 0.04451 , 0.04138 , 0.04377 , 0.0426 
