
Wavelength,WSG23_00005.spu,WSG23_00006.spu,WSG23_00007.spu,WSG23_00008.spu,WSG23_00009.spu,WSG23_00010.spu,WSG23_00011.spu,WSG23_00012.spu,WSG23_00013.spu,WSG23_00014.spu,WSG23_00015.spu,WSG23_00016.spu,WSG23_00017.spu,WSG23_00018.spu,WSG23_00019.spu,WSG23_00020.spu,WSG23_00021.spu,WSG23_00022.spu,WSG23_00023.spu,WSG23_00024.spu,WSG23_00025.spu,WSG23_00026.spu,WSG23_00027.spu,WSG23_00028.spu,WSG23_00029.spu,WSG23_00030.spu,WSG23_00031.spu,WSG23_00032.spu,WSG23_00033.spu,WSG23_00034.spu,WSG23_00035.spu,WSG23_00036.spu,WSG23_00037.spu,WSG23_00038.spu,WSG23_00039.spu,WSG23_00040.spu,WSG23_00041.spu,WSG23_00042.spu,WSG23_00043.spu,WSG23_00044.spu
 320 , 0.10691 , 0.08727 , 0.0792 , 0.17616 , 0.12489 , 0.17784 , 0.15461 , 0.16219 , 0.13669 , 0.19346 , 0.09959 , 0.11322 , 0.12145 , 0.12563 , 0.15079 , 0.15968 , 0.14078 , 0.1538 , 0.22881 , 0.18232 , 0.12466 , 0.10199 , 0.10142 , 0.12115 , 0.11799 , 0.16665 , 0.1466 , 0.14426 , 0.13931 , 0.1674 , 0.14803 , 0.1338 , 0.12731 , 0.1119 , 0.15209 , 0.16117 , 0.15388 , 0.20392 , 0.1701 , 0.1809 
 321 , 0.11711 , 0.0955 , 0.1033 , 0.17574 , 0.1368 , 0.21079 , 0.17495 , 0.17498 , 0.1184 , 0.23158 , 0.10163 , 0.14599 , 0.13217 , 0.1407 , 0.15441 , 0.16651 , 0.15415 , 0.17642 , 0.24648 , 0.2039 , 0.14584 , 0.10697 , 0.10791 , 0.1275 , 0.12962 , 0.18379 , 0.15436 , 0.15592 , 0.15487 , 0.17851 , 0.15236 , 0.14543 , 0.12543 , 0.1209 , 0.17878 , 0.17892 , 0.16281 , 0.22154 , 0.18268 , 0.20254 
 322 , 0.14115 , 0.1167 , 0.13163 , 0.18964 , 0.14887 , 0.23266 , 0.19321 , 0.21192 , 0.14943 , 0.23917 , 0.12624 , 0.16445 , 0.1534 , 0.15452 , 0.1799 , 0.18553 , 0.1749 , 0.207 , 0.26703 , 0.22714 , 0.15953 , 0.12358 , 0.12147 , 0.14576 , 0.14592 , 0.2057 , 0.17788 , 0.1803 , 0.17667 , 0.1947 , 0.16848 , 0.16426 , 0.14378 , 0.14505 , 0.1969 , 0.20029 , 0.18524 , 0.24546 , 0.21021 , 0.21916 
 323 , 0.17004 , 0.14315 , 0.16183 , 0.20882 , 0.16103 , 0.25029 , 0.21037 , 0.25813 , 0.19989 , 0.23478 , 0.15952 , 0.17745 , 0.17831 , 0.16781 , 0.21402 , 0.20922 , 0.19843 , 0.24067 , 0.28852 , 0.25104 , 0.17032 , 0.14461 , 0.13753 , 0.1689 , 0.16396 , 0.22914 , 0.20768 , 0.20952 , 0.20064 , 0.21274 , 0.18854 , 0.1857 , 0.17 , 0.17536 , 0.21169 , 0.22309 , 0.2132 , 0.27167 , 0.2435 , 0.23377 
 324 , 0.19827 , 0.16996 , 0.19222 , 0.228 , 0.17352 , 0.26804 , 0.22709 , 0.30433 , 0.25102 , 0.23032 , 0.19281 , 0.19038 , 0.20272 , 0.18111 , 0.2486 , 0.23307 , 0.22197 , 0.27433 , 0.3103 , 0.2751 , 0.18111 , 0.16564 , 0.15325 , 0.1927 , 0.182 , 0.25207 , 0.23792 , 0.23874 , 0.22427 , 0.23078 , 0.20816 , 0.20698 , 0.19642 , 0.20611 , 0.22649 , 0.24605 , 0.24198 , 0.29789 , 0.27678 , 0.24838 
 325 , 0.20728 , 0.18661 , 0.20593 , 0.24145 , 0.17654 , 0.27407 , 0.24053 , 0.33376 , 0.28498 , 0.23159 , 0.21208 , 0.19415 , 0.21412 , 0.18893 , 0.2688 , 0.24381 , 0.23689 , 0.2952 , 0.32386 , 0.29075 , 0.18437 , 0.17575 , 0.15902 , 0.20519 , 0.1897 , 0.26448 , 0.25596 , 0.25509 , 0.23265 , 0.24199 , 0.2217 , 0.2177 , 0.20967 , 0.22254 , 0.23887 , 0.26075 , 0.25789 , 0.31213 , 0.29547 , 0.25227 
 326 , 0.1802 , 0.18421 , 0.18847 , 0.24429 , 0.16224 , 0.25933 , 0.24808 , 0.33113 , 0.28612 , 0.2447 , 0.20497 , 0.18115 , 0.20149 , 0.18701 , 0.26143 , 0.2306 , 0.23584 , 0.29235 , 0.32218 , 0.29095 , 0.17386 , 0.16552 , 0.14646 , 0.19627 , 0.17845 , 0.25756 , 0.25087 , 0.24734 , 0.21262 , 0.24076 , 0.22443 , 0.20915 , 0.1982 , 0.21154 , 0.24718 , 0.26002 , 0.24911 , 0.30459 , 0.28743 , 0.23662 
 327 , 0.15353 , 0.18194 , 0.17188 , 0.24704 , 0.14866 , 0.24549 , 0.25548 , 0.32856 , 0.28718 , 0.25716 , 0.19814 , 0.16863 , 0.18927 , 0.1852 , 0.25429 , 0.21814 , 0.23483 , 0.28962 , 0.32054 , 0.29115 , 0.16377 , 0.15571 , 0.13432 , 0.18783 , 0.16774 , 0.25082 , 0.24599 , 0.23986 , 0.19314 , 0.23957 , 0.22704 , 0.20101 , 0.18722 , 0.20094 , 0.25508 , 0.25931 , 0.2407 , 0.29743 , 0.27983 , 0.22163 
 328 , 0.12723 , 0.17986 , 0.15612 , 0.24971 , 0.13577 , 0.23256 , 0.26274 , 0.326 , 0.28824 , 0.26905 , 0.19156 , 0.15659 , 0.17742 , 0.18354 , 0.24739 , 0.20641 , 0.23389 , 0.28705 , 0.31898 , 0.29139 , 0.1541 , 0.14631 , 0.12258 , 0.17988 , 0.15754 , 0.24428 , 0.24134 , 0.23266 , 0.1742 , 0.23847 , 0.22958 , 0.1933 , 0.17672 , 0.1907 , 0.26267 , 0.25863 , 0.23268 , 0.29066 , 0.2727 , 0.2073 
 329 , 0.16821 , 0.19023 , 0.1911 , 0.26125 , 0.16269 , 0.27561 , 0.28618 , 0.35863 , 0.30604 , 0.31194 , 0.20773 , 0.18034 , 0.20092 , 0.20077 , 0.28189 , 0.22862 , 0.24728 , 0.31616 , 0.35745 , 0.3275 , 0.16804 , 0.1601 , 0.14165 , 0.19728 , 0.1738 , 0.27635 , 0.27092 , 0.26906 , 0.2074 , 0.27197 , 0.24984 , 0.21868 , 0.20406 , 0.20273 , 0.27859 , 0.27798 , 0.26525 , 0.32445 , 0.30584 , 0.23676 
 330 , 0.21051 , 0.20081 , 0.22742 , 0.27286 , 0.19051 , 0.32093 , 0.30975 , 0.39162 , 0.32397 , 0.3554 , 0.22416 , 0.20495 , 0.22528 , 0.21858 , 0.31702 , 0.25187 , 0.26098 , 0.34575 , 0.39677 , 0.36448 , 0.18269 , 0.17451 , 0.16136 , 0.21535 , 0.19066 , 0.30916 , 0.30121 , 0.30646 , 0.24225 , 0.30633 , 0.27035 , 0.24524 , 0.23233 , 0.21519 , 0.29454 , 0.29759 , 0.29931 , 0.35924 , 0.33997 , 0.26804 
 331 , 0.25133 , 0.21128 , 0.2631 , 0.28419 , 0.21767 , 0.36653 , 0.33276 , 0.42341 , 0.34157 , 0.39835 , 0.23991 , 0.22897 , 0.24906 , 0.2364 , 0.35108 , 0.27499 , 0.27451 , 0.37463 , 0.43538 , 0.40101 , 0.19715 , 0.18864 , 0.18046 , 0.23318 , 0.20709 , 0.34109 , 0.3309 , 0.34311 , 0.27663 , 0.34024 , 0.29045 , 0.2718 , 0.26002 , 0.22715 , 0.31038 , 0.31668 , 0.33337 , 0.39357 , 0.37366 , 0.29954 
 332 , 0.26265 , 0.21955 , 0.26755 , 0.29381 , 0.22668 , 0.37519 , 0.34894 , 0.44153 , 0.36387 , 0.40414 , 0.24493 , 0.2387 , 0.25899 , 0.25723 , 0.36574 , 0.28412 , 0.28198 , 0.39255 , 0.45292 , 0.41975 , 0.19777 , 0.19245 , 0.18392 , 0.23611 , 0.20619 , 0.35483 , 0.34691 , 0.35951 , 0.28706 , 0.34965 , 0.29288 , 0.2835 , 0.26843 , 0.23666 , 0.32037 , 0.32292 , 0.34276 , 0.4078 , 0.38829 , 0.30255 
 333 , 0.25382 , 0.22625 , 0.25063 , 0.30223 , 0.22305 , 0.35834 , 0.36029 , 0.45006 , 0.38923 , 0.38404 , 0.2424 , 0.23843 , 0.25917 , 0.27996 , 0.36683 , 0.28361 , 0.28533 , 0.40271 , 0.45571 , 0.42594 , 0.18881 , 0.18916 , 0.1764 , 0.22881 , 0.19342 , 0.35588 , 0.35334 , 0.36167 , 0.28095 , 0.34221 , 0.28299 , 0.2848 , 0.26351 , 0.24441 , 0.32638 , 0.32007 , 0.33514 , 0.408 , 0.38934 , 0.2865 
 334 , 0.24539 , 0.23283 , 0.23446 , 0.31033 , 0.21955 , 0.34225 , 0.37125 , 0.45833 , 0.41372 , 0.36452 , 0.23992 , 0.23817 , 0.25935 , 0.30203 , 0.36789 , 0.28313 , 0.28855 , 0.41262 , 0.45841 , 0.43196 , 0.18012 , 0.18599 , 0.16902 , 0.22178 , 0.18112 , 0.35689 , 0.35953 , 0.36376 , 0.2751 , 0.33509 , 0.27336 , 0.28605 , 0.25878 , 0.25181 , 0.33213 , 0.31729 , 0.32788 , 0.40819 , 0.39038 , 0.27146 
 335 , 0.24014 , 0.2365 , 0.22295 , 0.31707 , 0.21609 , 0.33261 , 0.38163 , 0.46791 , 0.43273 , 0.3554 , 0.23706 , 0.23962 , 0.26087 , 0.31909 , 0.36895 , 0.28207 , 0.28986 , 0.42317 , 0.46628 , 0.4396 , 0.17415 , 0.18309 , 0.16461 , 0.21661 , 0.17265 , 0.35834 , 0.3649 , 0.36591 , 0.27292 , 0.33181 , 0.2671 , 0.28676 , 0.25692 , 0.25923 , 0.33876 , 0.31722 , 0.32101 , 0.41145 , 0.39333 , 0.2627 
 336 , 0.24584 , 0.23006 , 0.22768 , 0.31947 , 0.21297 , 0.34595 , 0.39143 , 0.4841 , 0.43294 , 0.38591 , 0.23333 , 0.24812 , 0.26822 , 0.31873 , 0.37087 , 0.27866 , 0.28418 , 0.43783 , 0.49506 , 0.45471 , 0.17836 , 0.1812 , 0.172 , 0.21806 , 0.17789 , 0.36263 , 0.36816 , 0.36925 , 0.28395 , 0.34249 , 0.2742 , 0.28588 , 0.26596 , 0.26736 , 0.34951 , 0.32881 , 0.31522 , 0.4275 , 0.40509 , 0.27495 
 337 , 0.25136 , 0.22396 , 0.23215 , 0.32178 , 0.21001 , 0.35866 , 0.40076 , 0.4995 , 0.43315 , 0.41461 , 0.22981 , 0.25624 , 0.27522 , 0.31839 , 0.3727 , 0.2754 , 0.27871 , 0.45177 , 0.52258 , 0.46915 , 0.18236 , 0.17942 , 0.17902 , 0.21946 , 0.18293 , 0.36667 , 0.37128 , 0.37244 , 0.29466 , 0.35273 , 0.28088 , 0.28505 , 0.27456 , 0.27525 , 0.35982 , 0.33971 , 0.30974 , 0.44268 , 0.41628 , 0.28668 
 338 , 0.25672 , 0.21818 , 0.23641 , 0.32401 , 0.2072 , 0.37078 , 0.40965 , 0.51417 , 0.43336 , 0.44166 , 0.22646 , 0.26403 , 0.28188 , 0.31806 , 0.37444 , 0.27228 , 0.27345 , 0.46504 , 0.54892 , 0.48298 , 0.18615 , 0.17772 , 0.18568 , 0.2208 , 0.18777 , 0.37049 , 0.37425 , 0.37547 , 0.30506 , 0.36257 , 0.28718 , 0.28425 , 0.28276 , 0.28291 , 0.3697 , 0.34997 , 0.30454 , 0.45707 , 0.42693 , 0.29795 
 339 , 0.28092 , 0.2225 , 0.26451 , 0.33231 , 0.2249 , 0.40877 , 0.43574 , 0.54343 , 0.45767 , 0.46279 , 0.24083 , 0.26994 , 0.3064 , 0.32411 , 0.3918 , 0.2851 , 0.29234 , 0.49509 , 0.56772 , 0.50842 , 0.19425 , 0.18187 , 0.19335 , 0.23578 , 0.19607 , 0.39871 , 0.38891 , 0.39481 , 0.31835 , 0.38287 , 0.30116 , 0.29961 , 0.2982 , 0.29601 , 0.38793 , 0.36608 , 0.33489 , 0.47676 , 0.44806 , 0.31384 
 340 , 0.30811 , 0.22859 , 0.29692 , 0.34155 , 0.24612 , 0.45133 , 0.46448 , 0.57461 , 0.48607 , 0.48227 , 0.25835 , 0.2753 , 0.33365 , 0.33123 , 0.41156 , 0.30083 , 0.31537 , 0.52769 , 0.58446 , 0.53535 , 0.20299 , 0.187 , 0.20097 , 0.25294 , 0.20487 , 0.43119 , 0.40543 , 0.41656 , 0.33184 , 0.40487 , 0.31636 , 0.3177 , 0.3147 , 0.3098 , 0.40746 , 0.38294 , 0.3717 , 0.49685 , 0.47049 , 0.33028 
 341 , 0.33437 , 0.23447 , 0.32886 , 0.35047 , 0.26672 , 0.49324 , 0.49236 , 0.60469 , 0.51361 , 0.50146 , 0.27552 , 0.28047 , 0.35996 , 0.33809 , 0.43054 , 0.31632 , 0.33757 , 0.55945 , 0.60052 , 0.56132 , 0.21154 , 0.19196 , 0.20836 , 0.26945 , 0.21348 , 0.46313 , 0.4215 , 0.43737 , 0.3448 , 0.4265 , 0.33139 , 0.3353 , 0.33083 , 0.32307 , 0.42665 , 0.39951 , 0.4079 , 0.51627 , 0.49204 , 0.34637 
 342 , 0.34972 , 0.24476 , 0.3472 , 0.36402 , 0.28024 , 0.51339 , 0.51654 , 0.63521 , 0.54521 , 0.5172 , 0.28977 , 0.28919 , 0.37744 , 0.35308 , 0.45159 , 0.33328 , 0.35601 , 0.58123 , 0.62448 , 0.58725 , 0.22302 , 0.19955 , 0.21604 , 0.27999 , 0.22255 , 0.48786 , 0.44267 , 0.45676 , 0.35848 , 0.44801 , 0.3484 , 0.35083 , 0.3448 , 0.33977 , 0.44272 , 0.41809 , 0.43386 , 0.53872 , 0.51153 , 0.36011 
 343 , 0.35252 , 0.26027 , 0.34951 , 0.383 , 0.28562 , 0.50841 , 0.53648 , 0.66641 , 0.58154 , 0.52897 , 0.30058 , 0.30208 , 0.38482 , 0.37741 , 0.47525 , 0.35193 , 0.37019 , 0.59153 , 0.65779 , 0.61325 , 0.23782 , 0.21019 , 0.22412 , 0.28369 , 0.23217 , 0.50404 , 0.47 , 0.47472 , 0.37311 , 0.46926 , 0.36762 , 0.36402 , 0.35626 , 0.36109 , 0.45515 , 0.43897 , 0.4477 , 0.56484 , 0.52879 , 0.37114 
 344 , 0.35524 , 0.27534 , 0.35172 , 0.40128 , 0.29075 , 0.50375 , 0.55558 , 0.69644 , 0.61633 , 0.54018 , 0.31094 , 0.31442 , 0.39192 , 0.40048 , 0.49812 , 0.36995 , 0.38376 , 0.60133 , 0.68998 , 0.63814 , 0.25188 , 0.22035 , 0.23205 , 0.28727 , 0.2415 , 0.51955 , 0.49675 , 0.49203 , 0.3872 , 0.48952 , 0.38603 , 0.37658 , 0.36724 , 0.38301 , 0.46706 , 0.45895 , 0.46088 , 0.59014 , 0.54541 , 0.38171 
 345 , 0.35993 , 0.28992 , 0.35495 , 0.41922 , 0.29665 , 0.50248 , 0.57429 , 0.72474 , 0.648 , 0.5536 , 0.32094 , 0.32691 , 0.39978 , 0.42163 , 0.52064 , 0.38665 , 0.3975 , 0.61232 , 0.72179 , 0.66279 , 0.26474 , 0.23035 , 0.2399 , 0.29129 , 0.2505 , 0.53508 , 0.52295 , 0.50951 , 0.40177 , 0.50938 , 0.40362 , 0.38936 , 0.3784 , 0.40428 , 0.48001 , 0.47765 , 0.4748 , 0.6147 , 0.56177 , 0.39293 
 346 , 0.39192 , 0.30373 , 0.3724 , 0.44126 , 0.31499 , 0.53972 , 0.59688 , 0.74589 , 0.65778 , 0.60165 , 0.3318 , 0.3473 , 0.42089 , 0.4311 , 0.54777 , 0.39471 , 0.42055 , 0.64423 , 0.7619 , 0.69648 , 0.27038 , 0.24323 , 0.25004 , 0.30312 , 0.25922 , 0.55913 , 0.55049 , 0.53688 , 0.42841 , 0.53443 , 0.42007 , 0.41118 , 0.39718 , 0.41552 , 0.51232 , 0.48998 , 0.50466 , 0.63949 , 0.58303 , 0.41741 
 347 , 0.42259 , 0.31694 , 0.38916 , 0.46233 , 0.33262 , 0.57568 , 0.61877 , 0.76593 , 0.66705 , 0.64776 , 0.34217 , 0.36689 , 0.44116 , 0.44028 , 0.57393 , 0.40234 , 0.44256 , 0.67471 , 0.80054 , 0.72897 , 0.27575 , 0.25568 , 0.2596 , 0.31432 , 0.26751 , 0.58202 , 0.57666 , 0.56317 , 0.45425 , 0.55873 , 0.43578 , 0.43235 , 0.41531 , 0.42578 , 0.54349 , 0.50175 , 0.53376 , 0.6634 , 0.60324 , 0.44117 
 348 , 0.452 , 0.32958 , 0.40528 , 0.4825 , 0.34958 , 0.61042 , 0.63999 , 0.78493 , 0.67585 , 0.69206 , 0.3521 , 0.38572 , 0.46064 , 0.44917 , 0.59916 , 0.40956 , 0.46361 , 0.70385 , 0.8378 , 0.76031 , 0.28088 , 0.26773 , 0.26863 , 0.32496 , 0.27541 , 0.60383 , 0.60156 , 0.58846 , 0.47933 , 0.58232 , 0.4508 , 0.4529 , 0.43281 , 0.43517 , 0.57358 , 0.513 , 0.56214 , 0.6865 , 0.62248 , 0.46422 
 349 , 0.47534 , 0.3372 , 0.41594 , 0.49678 , 0.36151 , 0.6374 , 0.65962 , 0.81359 , 0.70358 , 0.7025 , 0.36453 , 0.39667 , 0.47965 , 0.46235 , 0.61979 , 0.42735 , 0.48162 , 0.72691 , 0.86649 , 0.7882 , 0.28466 , 0.27329 , 0.27417 , 0.33451 , 0.282 , 0.6237 , 0.62476 , 0.60299 , 0.49545 , 0.60021 , 0.46419 , 0.46802 , 0.44982 , 0.44383 , 0.58961 , 0.53526 , 0.58108 , 0.70911 , 0.64199 , 0.47481 
 350 , 0.49557 , 0.34264 , 0.42411 , 0.50838 , 0.37116 , 0.66066 , 0.67795 , 0.84563 , 0.73857 , 0.6991 , 0.37767 , 0.40416 , 0.49796 , 0.4769 , 0.63796 , 0.44887 , 0.49792 , 0.74703 , 0.89099 , 0.81401 , 0.2878 , 0.27609 , 0.27819 , 0.34341 , 0.28786 , 0.64223 , 0.64675 , 0.61287 , 0.50746 , 0.61528 , 0.47657 , 0.48046 , 0.4662 , 0.45199 , 0.59956 , 0.5614 , 0.59557 , 0.73085 , 0.66114 , 0.4801 
 351 , 0.51484 , 0.34785 , 0.4319 , 0.51956 , 0.38046 , 0.68308 , 0.69525 , 0.87663 , 0.77256 , 0.69585 , 0.39028 , 0.41132 , 0.51545 , 0.49079 , 0.65524 , 0.46943 , 0.5135 , 0.7664 , 0.91447 , 0.83875 , 0.29081 , 0.27876 , 0.28206 , 0.35197 , 0.29341 , 0.65986 , 0.66783 , 0.6224 , 0.5188 , 0.6296 , 0.48839 , 0.49222 , 0.4819 , 0.45985 , 0.60904 , 0.58647 , 0.60927 , 0.7515 , 0.67952 , 0.48514 
 352 , 0.52171 , 0.35004 , 0.43365 , 0.52758 , 0.3848 , 0.69633 , 0.70804 , 0.89922 , 0.79723 , 0.69939 , 0.40012 , 0.41747 , 0.52647 , 0.50118 , 0.6678 , 0.48302 , 0.52356 , 0.77813 , 0.93242 , 0.85546 , 0.29197 , 0.2793 , 0.28403 , 0.35532 , 0.29632 , 0.67207 , 0.67988 , 0.63178 , 0.52641 , 0.63987 , 0.49475 , 0.50099 , 0.48972 , 0.46461 , 0.61594 , 0.60058 , 0.61662 , 0.76525 , 0.69378 , 0.48817 
