
Wavelength,SHB2_00005.spu,SHB2_00006.spu,SHB2_00007.spu,SHB2_00008.spu,SHB2_00009.spu,SHB2_00010.spu,SHB2_00011.spu,SHB2_00012.spu,SHB2_00013.spu,SHB2_00014.spu,SHB2_00015.spu,SHB2_00016.spu,SHB2_00017.spu,SHB2_00018.spu,SHB2_00019.spu,SHB2_00020.spu,SHB2_00021.spu,SHB2_00022.spu,SHB2_00023.spu,SHB2_00024.spu
 328 , 0.209 , 0.16497 , 0.1389 , 0.16346 , 0.14631 , 0.18129 , 0.25701 , 0.15618 , 0.28898 , 0.26592 , 0.2022 , 0.14001 , 0.20315 , 0.23042 , 0.21896 , 0.24782 , 0.29148 , 0.24656 , 0.3088 , 0.21774 
 329 , 0.22358 , 0.17856 , 0.15339 , 0.18036 , 0.15575 , 0.19449 , 0.27555 , 0.1729 , 0.30061 , 0.28741 , 0.21514 , 0.1596 , 0.21434 , 0.24379 , 0.23815 , 0.26302 , 0.30392 , 0.26415 , 0.32245 , 0.22281 
 330 , 0.23783 , 0.19209 , 0.16786 , 0.19724 , 0.16514 , 0.20741 , 0.29374 , 0.18952 , 0.3118 , 0.30874 , 0.22782 , 0.1791 , 0.22558 , 0.25715 , 0.25726 , 0.27855 , 0.31593 , 0.28162 , 0.33575 , 0.22745 
 331 , 0.25166 , 0.20509 , 0.18185 , 0.21362 , 0.17421 , 0.21977 , 0.3114 , 0.20557 , 0.32256 , 0.32926 , 0.23994 , 0.19793 , 0.2365 , 0.27012 , 0.2759 , 0.29362 , 0.32754 , 0.29852 , 0.34854 , 0.23186 
 332 , 0.26548 , 0.21501 , 0.19174 , 0.22284 , 0.17799 , 0.22794 , 0.32485 , 0.21876 , 0.33719 , 0.34504 , 0.25061 , 0.20407 , 0.24833 , 0.28603 , 0.29038 , 0.30978 , 0.33748 , 0.30981 , 0.36242 , 0.24306 
 333 , 0.27919 , 0.22268 , 0.19873 , 0.22702 , 0.17807 , 0.23308 , 0.33526 , 0.22987 , 0.3544 , 0.35738 , 0.26015 , 0.20139 , 0.26072 , 0.30389 , 0.30184 , 0.32657 , 0.34613 , 0.31714 , 0.37691 , 0.25888 
 334 , 0.29258 , 0.23021 , 0.20552 , 0.23108 , 0.17814 , 0.23813 , 0.34542 , 0.24066 , 0.37145 , 0.36945 , 0.26952 , 0.19878 , 0.27294 , 0.32134 , 0.31308 , 0.34289 , 0.35461 , 0.32426 , 0.39106 , 0.27463 
 335 , 0.30479 , 0.23617 , 0.21261 , 0.23578 , 0.17925 , 0.24357 , 0.35642 , 0.25015 , 0.38851 , 0.38182 , 0.2784 , 0.1985 , 0.28374 , 0.33746 , 0.32297 , 0.35864 , 0.36617 , 0.33043 , 0.40652 , 0.28935 
 336 , 0.31393 , 0.2371 , 0.22163 , 0.2434 , 0.18461 , 0.2514 , 0.37191 , 0.2555 , 0.40737 , 0.39701 , 0.28643 , 0.2074 , 0.29028 , 0.35016 , 0.32931 , 0.37385 , 0.39105 , 0.3337 , 0.42846 , 0.30115 
 337 , 0.32265 , 0.23798 , 0.2303 , 0.25079 , 0.18976 , 0.25888 , 0.38678 , 0.26068 , 0.42524 , 0.41148 , 0.29415 , 0.21591 , 0.2965 , 0.3623 , 0.33528 , 0.38846 , 0.41472 , 0.33685 , 0.44963 , 0.31242 
 338 , 0.33099 , 0.23882 , 0.23862 , 0.25794 , 0.19472 , 0.26603 , 0.40107 , 0.26571 , 0.44219 , 0.42528 , 0.30155 , 0.22405 , 0.30243 , 0.37392 , 0.34093 , 0.4025 , 0.43726 , 0.3399 , 0.47007 , 0.32319 
 339 , 0.34443 , 0.25127 , 0.2461 , 0.26809 , 0.21155 , 0.2793 , 0.41986 , 0.27374 , 0.46072 , 0.44249 , 0.31223 , 0.2326 , 0.31558 , 0.38536 , 0.34984 , 0.42124 , 0.45244 , 0.36002 , 0.48888 , 0.33107 
 340 , 0.35849 , 0.2656 , 0.2532 , 0.27849 , 0.23018 , 0.29337 , 0.43905 , 0.28213 , 0.47895 , 0.45985 , 0.32322 , 0.24097 , 0.32976 , 0.39644 , 0.35901 , 0.44032 , 0.46572 , 0.38293 , 0.50683 , 0.33814 
 341 , 0.37213 , 0.27946 , 0.2601 , 0.28843 , 0.24813 , 0.30698 , 0.45768 , 0.29014 , 0.49651 , 0.47665 , 0.3338 , 0.24903 , 0.34353 , 0.4072 , 0.36782 , 0.45871 , 0.47857 , 0.4051 , 0.52412 , 0.34489 
 342 , 0.38872 , 0.2916 , 0.27017 , 0.3001 , 0.26137 , 0.32015 , 0.47532 , 0.30278 , 0.51693 , 0.49644 , 0.34824 , 0.26203 , 0.35736 , 0.42413 , 0.38138 , 0.47733 , 0.49816 , 0.42453 , 0.54544 , 0.35528 
 343 , 0.40883 , 0.3018 , 0.28395 , 0.31387 , 0.26925 , 0.33286 , 0.49188 , 0.32088 , 0.54078 , 0.51981 , 0.36722 , 0.28086 , 0.37133 , 0.44834 , 0.40056 , 0.49633 , 0.52559 , 0.44088 , 0.57144 , 0.36993 
 344 , 0.4283 , 0.3116 , 0.29714 , 0.32711 , 0.27689 , 0.34503 , 0.50767 , 0.33836 , 0.56363 , 0.54229 , 0.38546 , 0.29903 , 0.3847 , 0.47169 , 0.41915 , 0.51454 , 0.55177 , 0.45653 , 0.59605 , 0.38402 
 345 , 0.44736 , 0.32198 , 0.31004 , 0.34069 , 0.28511 , 0.35749 , 0.52372 , 0.35552 , 0.58617 , 0.56473 , 0.40328 , 0.31616 , 0.39845 , 0.49434 , 0.43776 , 0.53318 , 0.57724 , 0.47228 , 0.62005 , 0.39865 
 346 , 0.46868 , 0.34383 , 0.32567 , 0.36436 , 0.30397 , 0.37937 , 0.55143 , 0.37583 , 0.61572 , 0.5967 , 0.42371 , 0.32731 , 0.42324 , 0.51804 , 0.46384 , 0.56652 , 0.60713 , 0.4969 , 0.64999 , 0.42638 
 347 , 0.48927 , 0.36511 , 0.34078 , 0.38742 , 0.32214 , 0.40054 , 0.57813 , 0.39547 , 0.64421 , 0.62752 , 0.44354 , 0.33806 , 0.44738 , 0.54077 , 0.48889 , 0.59855 , 0.63596 , 0.52062 , 0.67897 , 0.4533 
 348 , 0.50917 , 0.38585 , 0.3554 , 0.40988 , 0.33965 , 0.42102 , 0.60386 , 0.41447 , 0.6717 , 0.65724 , 0.46279 , 0.34842 , 0.47091 , 0.5626 , 0.51297 , 0.62933 , 0.66376 , 0.5435 , 0.70703 , 0.47943 
 349 , 0.52174 , 0.39568 , 0.36629 , 0.42641 , 0.35206 , 0.43328 , 0.62189 , 0.42773 , 0.69367 , 0.68148 , 0.47787 , 0.351 , 0.48459 , 0.57826 , 0.52644 , 0.65335 , 0.68603 , 0.5604 , 0.73175 , 0.49424 
 350 , 0.53097 , 0.4008 , 0.37537 , 0.43994 , 0.36203 , 0.44189 , 0.63632 , 0.4383 , 0.7128 , 0.70296 , 0.49083 , 0.35046 , 0.49383 , 0.59099 , 0.5353 , 0.67407 , 0.70545 , 0.57443 , 0.75447 , 0.50401 
 351 , 0.53967 , 0.40561 , 0.38406 , 0.45271 , 0.37151 , 0.45009 , 0.65008 , 0.44837 , 0.73106 , 0.72365 , 0.50318 , 0.34995 , 0.50252 , 0.60308 , 0.54377 , 0.69396 , 0.72398 , 0.5878 , 0.77623 , 0.51322 
 352 , 0.54875 , 0.41269 , 0.3911 , 0.46182 , 0.38017 , 0.45687 , 0.66229 , 0.4561 , 0.74566 , 0.73946 , 0.51331 , 0.35317 , 0.51048 , 0.61488 , 0.55238 , 0.71021 , 0.73958 , 0.59854 , 0.7931 , 0.52333 
 353 , 0.55911 , 0.42465 , 0.39523 , 0.46431 , 0.38767 , 0.46119 , 0.67207 , 0.45962 , 0.75369 , 0.7462 , 0.51958 , 0.36388 , 0.51747 , 0.62675 , 0.56164 , 0.7199 , 0.75014 , 0.60464 , 0.80106 , 0.53582 
 354 , 0.56901 , 0.43621 , 0.39918 , 0.46669 , 0.39485 , 0.46529 , 0.68139 , 0.46297 , 0.76142 , 0.75259 , 0.52557 , 0.37419 , 0.52417 , 0.63809 , 0.57053 , 0.72916 , 0.76025 , 0.61041 , 0.80868 , 0.54791 
 355 , 0.57848 , 0.44737 , 0.40296 , 0.46896 , 0.40173 , 0.4692 , 0.69029 , 0.46617 , 0.76887 , 0.75868 , 0.5313 , 0.38413 , 0.53061 , 0.64895 , 0.57907 , 0.73803 , 0.76993 , 0.61589 , 0.81597 , 0.55963 
 356 , 0.58254 , 0.44768 , 0.4051 , 0.47679 , 0.40543 , 0.47413 , 0.69173 , 0.46766 , 0.77662 , 0.76408 , 0.53606 , 0.38462 , 0.53173 , 0.6517 , 0.5878 , 0.74154 , 0.77461 , 0.62259 , 0.82581 , 0.55802 
 357 , 0.58617 , 0.44744 , 0.40707 , 0.48458 , 0.40883 , 0.47896 , 0.69276 , 0.46902 , 0.78409 , 0.76922 , 0.5406 , 0.38462 , 0.53255 , 0.65394 , 0.59621 , 0.74463 , 0.77887 , 0.62913 , 0.83537 , 0.55583 
 358 , 0.58967 , 0.44721 , 0.40897 , 0.49207 , 0.4121 , 0.48362 , 0.69376 , 0.47033 , 0.79126 , 0.77414 , 0.54497 , 0.38462 , 0.53333 , 0.6561 , 0.60428 , 0.74759 , 0.78297 , 0.63545 , 0.84452 , 0.55375 
 359 , 0.59949 , 0.45379 , 0.41583 , 0.50169 , 0.42054 , 0.49179 , 0.70222 , 0.47451 , 0.80323 , 0.78426 , 0.5527 , 0.38932 , 0.5417 , 0.66065 , 0.61044 , 0.75764 , 0.79491 , 0.64778 , 0.86123 , 0.56356 
 360 , 0.61367 , 0.46513 , 0.42612 , 0.51271 , 0.43257 , 0.50235 , 0.71584 , 0.48067 , 0.81846 , 0.79789 , 0.56264 , 0.3973 , 0.55537 , 0.66682 , 0.61512 , 0.77261 , 0.81218 , 0.66415 , 0.88317 , 0.58173 
 361 , 0.62727 , 0.47601 , 0.43596 , 0.52325 , 0.44411 , 0.51247 , 0.72887 , 0.48656 , 0.83308 , 0.81086 , 0.57209 , 0.40493 , 0.56848 , 0.67273 , 0.61956 , 0.78693 , 0.82867 , 0.67978 , 0.90428 , 0.59921 
 362 , 0.63889 , 0.48543 , 0.44382 , 0.5332 , 0.45385 , 0.52074 , 0.7403 , 0.4922 , 0.84576 , 0.82325 , 0.58057 , 0.41213 , 0.57862 , 0.67917 , 0.62398 , 0.80053 , 0.84358 , 0.69317 , 0.92195 , 0.61403 
 363 , 0.64435 , 0.49029 , 0.44513 , 0.54212 , 0.45799 , 0.52283 , 0.74713 , 0.49756 , 0.85227 , 0.83537 , 0.58672 , 0.41855 , 0.57863 , 0.6884 , 0.62906 , 0.81313 , 0.85449 , 0.69992 , 0.92795 , 0.62013 
 364 , 0.64958 , 0.49493 , 0.44639 , 0.55066 , 0.46197 , 0.52484 , 0.75368 , 0.5027 , 0.85846 , 0.84703 , 0.59262 , 0.4247 , 0.57864 , 0.69725 , 0.63395 , 0.82526 , 0.86495 , 0.70639 , 0.93362 , 0.62592 
 365 , 0.65458 , 0.49934 , 0.44759 , 0.55885 , 0.4658 , 0.52675 , 0.75997 , 0.50764 , 0.86434 , 0.85826 , 0.59828 , 0.43059 , 0.57865 , 0.70576 , 0.63864 , 0.83694 , 0.87497 , 0.71258 , 0.93899 , 0.63142 
 366 , 0.65535 , 0.50112 , 0.4472 , 0.56078 , 0.46173 , 0.52612 , 0.75898 , 0.50638 , 0.86366 , 0.85939 , 0.5929 , 0.4299 , 0.57783 , 0.70517 , 0.63742 , 0.83287 , 0.87039 , 0.71446 , 0.94066 , 0.63301 
 367 , 0.65522 , 0.50231 , 0.44651 , 0.56137 , 0.45618 , 0.52498 , 0.75649 , 0.50388 , 0.86167 , 0.85838 , 0.58542 , 0.42787 , 0.5769 , 0.70272 , 0.635 , 0.82564 , 0.86296 , 0.71539 , 0.94163 , 0.63377 
 368 , 0.65509 , 0.50345 , 0.44584 , 0.56193 , 0.45089 , 0.52388 , 0.75413 , 0.5015 , 0.85976 , 0.8574 , 0.57827 , 0.42592 , 0.57599 , 0.70036 , 0.63268 , 0.81869 , 0.85586 , 0.71628 , 0.94257 , 0.63449 
 369 , 0.6423 , 0.494 , 0.43676 , 0.5513 , 0.44019 , 0.51296 , 0.73747 , 0.48962 , 0.8403 , 0.84012 , 0.56298 , 0.41417 , 0.56314 , 0.68229 , 0.61815 , 0.80042 , 0.83672 , 0.70464 , 0.92602 , 0.62431 
 370 , 0.61494 , 0.47239 , 0.41796 , 0.52778 , 0.42326 , 0.49073 , 0.70448 , 0.46689 , 0.80066 , 0.80404 , 0.53833 , 0.39123 , 0.53658 , 0.64633 , 0.58964 , 0.76908 , 0.80371 , 0.67854 , 0.8892 , 0.60157 
 371 , 0.58918 , 0.45207 , 0.40018 , 0.50566 , 0.40726 , 0.46973 , 0.67332 , 0.44551 , 0.76328 , 0.77032 , 0.51522 , 0.36969 , 0.51165 , 0.6128 , 0.5629 , 0.73979 , 0.77258 , 0.65391 , 0.85447 , 0.58012 
 372 , 0.56468 , 0.4331 , 0.38318 , 0.48455 , 0.39186 , 0.4498 , 0.64352 , 0.42537 , 0.72801 , 0.73823 , 0.49309 , 0.34989 , 0.488 , 0.58172 , 0.5377 , 0.71187 , 0.74217 , 0.63 , 0.82099 , 0.5594 
 373 , 0.5329 , 0.4128 , 0.36026 , 0.45562 , 0.36976 , 0.42479 , 0.60383 , 0.40168 , 0.68609 , 0.6944 , 0.46275 , 0.33248 , 0.45834 , 0.54979 , 0.50744 , 0.67304 , 0.69319 , 0.59159 , 0.77193 , 0.52764 
 374 , 0.50471 , 0.39472 , 0.34014 , 0.43026 , 0.35022 , 0.4027 , 0.56886 , 0.38069 , 0.64922 , 0.65579 , 0.43583 , 0.31707 , 0.43209 , 0.52147 , 0.4806 , 0.63869 , 0.65017 , 0.55801 , 0.7287 , 0.49968 
 375 , 0.47953 , 0.37852 , 0.32233 , 0.40784 , 0.33281 , 0.38306 , 0.53781 , 0.36195 , 0.61655 , 0.62151 , 0.41177 , 0.30333 , 0.40867 , 0.49618 , 0.45663 , 0.60809 , 0.61209 , 0.5284 , 0.69033 , 0.47488 
 376 , 0.42887 , 0.33957 , 0.28729 , 0.36538 , 0.29861 , 0.3419 , 0.4795 , 0.32197 , 0.54985 , 0.55513 , 0.36623 , 0.26979 , 0.36441 , 0.44248 , 0.4061 , 0.54071 , 0.54706 , 0.47092 , 0.61417 , 0.42283 
 377 , 0.3783 , 0.2997 , 0.25248 , 0.32316 , 0.26455 , 0.30059 , 0.422 , 0.28186 , 0.4831 , 0.48929 , 0.32138 , 0.23564 , 0.32085 , 0.38855 , 0.35554 , 0.47324 , 0.48404 , 0.41404 , 0.53901 , 0.37103 
 378 , 0.33865 , 0.26845 , 0.22518 , 0.2898 , 0.23782 , 0.26817 , 0.37693 , 0.25049 , 0.43065 , 0.43765 , 0.2863 , 0.20903 , 0.28683 , 0.34633 , 0.31604 , 0.42086 , 0.43474 , 0.36955 , 0.48062 , 0.33079 
 379 , 0.2916 , 0.23114 , 0.19297 , 0.24988 , 0.20525 , 0.23 , 0.32381 , 0.21467 , 0.36917 , 0.37653 , 0.24474 , 0.17951 , 0.24606 , 0.29701 , 0.2709 , 0.3613 , 0.37504 , 0.31765 , 0.41358 , 0.28461 
 380 , 0.23225 , 0.18378 , 0.15252 , 0.19925 , 0.16316 , 0.1822 , 0.25716 , 0.17089 , 0.2926 , 0.29949 , 0.19247 , 0.14427 , 0.19417 , 0.2356 , 0.21571 , 0.28851 , 0.29839 , 0.2532 , 0.33099 , 0.22764 
 381 , 0.19237 , 0.15196 , 0.12525 , 0.16521 , 0.13483 , 0.15001 , 0.21232 , 0.14136 , 0.24118 , 0.24759 , 0.15739 , 0.12048 , 0.15929 , 0.19429 , 0.17852 , 0.23947 , 0.24697 , 0.21005 , 0.27545 , 0.18923 
 382 , 0.16374 , 0.12911 , 0.10561 , 0.14075 , 0.11445 , 0.12687 , 0.1801 , 0.1201 , 0.20426 , 0.21025 , 0.13222 , 0.10334 , 0.13424 , 0.1646 , 0.15175 , 0.20418 , 0.21009 , 0.17913 , 0.23555 , 0.16158 
 383 , 0.12876 , 0.10243 , 0.08336 , 0.11066 , 0.09046 , 0.09992 , 0.14074 , 0.0944 , 0.16101 , 0.16554 , 0.10461 , 0.08096 , 0.10584 , 0.12905 , 0.11867 , 0.16133 , 0.16554 , 0.14141 , 0.18514 , 0.12749 
 384 , 0.10562 , 0.08476 , 0.06865 , 0.09071 , 0.07458 , 0.08211 , 0.11467 , 0.0774 , 0.13234 , 0.13594 , 0.08635 , 0.06612 , 0.08708 , 0.10551 , 0.09678 , 0.13291 , 0.136 , 0.11638 , 0.15172 , 0.10491 
 385 , 0.08973 , 0.07262 , 0.05855 , 0.07702 , 0.06369 , 0.06989 , 0.09676 , 0.06574 , 0.11262 , 0.11561 , 0.07381 , 0.05593 , 0.07421 , 0.08934 , 0.08176 , 0.11339 , 0.1157 , 0.09916 , 0.12877 , 0.08941 
 386 , 0.07616 , 0.0617 , 0.04988 , 0.06537 , 0.05414 , 0.05933 , 0.08189 , 0.0556 , 0.09569 , 0.09823 , 0.06276 , 0.04729 , 0.06284 , 0.07569 , 0.06917 , 0.09669 , 0.09881 , 0.08462 , 0.10958 , 0.07639 
 387 , 0.06521 , 0.05263 , 0.04286 , 0.05602 , 0.04633 , 0.05077 , 0.07012 , 0.04735 , 0.08199 , 0.08421 , 0.05367 , 0.04036 , 0.0535 , 0.06476 , 0.05914 , 0.0832 , 0.08537 , 0.07296 , 0.09429 , 0.06597 
 388 , 0.05734 , 0.04611 , 0.03782 , 0.0493 , 0.04071 , 0.04462 , 0.06164 , 0.0414 , 0.07212 , 0.07412 , 0.04713 , 0.03537 , 0.04678 , 0.0569 , 0.05191 , 0.07347 , 0.0757 , 0.06455 , 0.08328 , 0.05846 
 389 , 0.0513 , 0.04116 , 0.03388 , 0.04419 , 0.0364 , 0.0398 , 0.05511 , 0.03685 , 0.06448 , 0.06632 , 0.04206 , 0.03153 , 0.04161 , 0.05087 , 0.04634 , 0.06602 , 0.06818 , 0.05803 , 0.07477 , 0.05262 
 390 , 0.04615 , 0.03709 , 0.03033 , 0.03997 , 0.03274 , 0.03545 , 0.04949 , 0.03301 , 0.05776 , 0.05948 , 0.03761 , 0.02821 , 0.03719 , 0.04572 , 0.04156 , 0.05974 , 0.06151 , 0.0523 , 0.06739 , 0.04742 
 391 , 0.04214 , 0.03391 , 0.02755 , 0.03667 , 0.02988 , 0.03206 , 0.04509 , 0.03002 , 0.05251 , 0.05414 , 0.03413 , 0.02561 , 0.03374 , 0.04168 , 0.03782 , 0.05483 , 0.05629 , 0.04781 , 0.06161 , 0.04335 
 392 , 0.03891 , 0.03136 , 0.02532 , 0.03402 , 0.0276 , 0.02933 , 0.04156 , 0.02761 , 0.0483 , 0.04984 , 0.03133 , 0.02352 , 0.03097 , 0.03844 , 0.03482 , 0.05087 , 0.05209 , 0.0442 , 0.05696 , 0.04008 
 393 , 0.03595 , 0.02912 , 0.02338 , 0.03128 , 0.02549 , 0.02699 , 0.03822 , 0.02553 , 0.0445 , 0.0461 , 0.02899 , 0.02172 , 0.0286 , 0.03545 , 0.03221 , 0.0473 , 0.0485 , 0.0413 , 0.05306 , 0.03751 
 394 , 0.03349 , 0.02725 , 0.02177 , 0.02897 , 0.02373 , 0.02508 , 0.03545 , 0.02382 , 0.04135 , 0.04301 , 0.02707 , 0.02023 , 0.02666 , 0.03297 , 0.03005 , 0.04432 , 0.04554 , 0.03892 , 0.04985 , 0.03541 
 395 , 0.03151 , 0.02576 , 0.02048 , 0.02711 , 0.02232 , 0.02354 , 0.03321 , 0.02244 , 0.03882 , 0.04052 , 0.02552 , 0.01904 , 0.02509 , 0.03097 , 0.02831 , 0.04192 , 0.04315 , 0.037 , 0.04726 , 0.03371 
 396 , 0.03012 , 0.02466 , 0.01953 , 0.02602 , 0.02133 , 0.02249 , 0.03169 , 0.02132 , 0.03701 , 0.03878 , 0.02436 , 0.01824 , 0.02392 , 0.02955 , 0.02704 , 0.04023 , 0.04144 , 0.03567 , 0.04542 , 0.0325 
 397 , 0.02911 , 0.02381 , 0.01879 , 0.02544 , 0.02062 , 0.02177 , 0.03064 , 0.02034 , 0.03567 , 0.03751 , 0.02342 , 0.0177 , 0.023 , 0.02851 , 0.02606 , 0.03897 , 0.04014 , 0.03469 , 0.04403 , 0.03156 
 398 , 0.0283 , 0.02313 , 0.0182 , 0.02498 , 0.02005 , 0.0212 , 0.0298 , 0.01956 , 0.03459 , 0.0365 , 0.02267 , 0.01727 , 0.02227 , 0.02768 , 0.02527 , 0.03796 , 0.0391 , 0.0339 , 0.04293 , 0.03081 
 399 , 0.02765 , 0.02259 , 0.01773 , 0.0246 , 0.01959 , 0.02073 , 0.02911 , 0.01895 , 0.03372 , 0.03566 , 0.02207 , 0.01691 , 0.02169 , 0.027 , 0.02465 , 0.03717 , 0.03828 , 0.03328 , 0.04204 , 0.03021 
 400 , 0.02718 , 0.02223 , 0.01737 , 0.02422 , 0.01926 , 0.02027 , 0.02842 , 0.01858 , 0.03299 , 0.03485 , 0.02159 , 0.01655 , 0.02129 , 0.02639 , 0.02421 , 0.03669 , 0.03781 , 0.03288 , 0.04147 , 0.0298 
