
Wavelength,WSG1_00015.spu,WSG1_00016.spu,WSG1_00017.spu,WSG1_00018.spu,WSG1_00019.spu,WSG1_00020.spu,WSG1_00021.spu,WSG1_00022.spu,WSG1_00023.spu,WSG1_00024.spu,WSG1_00025.spu,WSG1_00026.spu,WSG1_00027.spu,WSG1_00028.spu,WSG1_00029.spu,WSG1_00030.spu,WSG1_00031.spu,WSG1_00032.spu,WSG1_00033.spu,WSG1_00034.spu,WSG1_00035.spu,WSG1_00036.spu,WSG1_00037.spu,WSG1_00038.spu,WSG1_00039.spu
 322 , 0.02657 , 0.01343 , 0.00676 , 0.00866 , 0.01861 , 0.05199 , 0.04323 , 0.02215 , 0.01947 , 0.01503 , 0.06331 , 0.00679 , 0.01118 , 0.03004 , 0.01439 , 0.07033 , 0.04783 , 0.01361 , 0.01966 , 0.0066 , 0.0476 , 0.00881 , 0.02854 , 0.03094 , 0.02576 
 323 , 0.04697 , 0.03138 , 0.01579 , 0.02044 , 0.0298 , 0.07847 , 0.05706 , 0.03608 , 0.04568 , 0.03505 , 0.08922 , 0.01597 , 0.02621 , 0.04215 , 0.03206 , 0.0929 , 0.07084 , 0.03063 , 0.03076 , 0.01539 , 0.06847 , 0.02041 , 0.05337 , 0.05714 , 0.06025 
 324 , 0.06687 , 0.04858 , 0.02445 , 0.03193 , 0.04061 , 0.10447 , 0.07039 , 0.04935 , 0.07097 , 0.05414 , 0.1142 , 0.02486 , 0.04069 , 0.05419 , 0.04887 , 0.11481 , 0.09331 , 0.04716 , 0.04154 , 0.02377 , 0.08883 , 0.03132 , 0.07805 , 0.08256 , 0.09334 
 325 , 0.08165 , 0.05942 , 0.03086 , 0.04326 , 0.05043 , 0.1217 , 0.08074 , 0.05689 , 0.09011 , 0.06548 , 0.12864 , 0.02941 , 0.04771 , 0.06064 , 0.05949 , 0.13051 , 0.11127 , 0.06063 , 0.05232 , 0.03 , 0.10156 , 0.03726 , 0.09482 , 0.10243 , 0.11327 
 326 , 0.08712 , 0.05902 , 0.03341 , 0.05451 , 0.0588 , 0.12279 , 0.08591 , 0.05413 , 0.09851 , 0.06292 , 0.12412 , 0.02602 , 0.04127 , 0.05663 , 0.05926 , 0.1351 , 0.12116 , 0.06878 , 0.06344 , 0.03258 , 0.10034 , 0.03446 , 0.09655 , 0.11254 , 0.10973 
 327 , 0.0925 , 0.05862 , 0.03591 , 0.06549 , 0.06703 , 0.12384 , 0.09097 , 0.05138 , 0.10681 , 0.06036 , 0.11973 , 0.02273 , 0.03506 , 0.0528 , 0.05903 , 0.13959 , 0.13076 , 0.07676 , 0.07437 , 0.03512 , 0.09916 , 0.03169 , 0.09823 , 0.12237 , 0.10627 
 328 , 0.09778 , 0.05823 , 0.03834 , 0.07622 , 0.07511 , 0.12486 , 0.0959 , 0.04864 , 0.11502 , 0.05778 , 0.11547 , 0.01953 , 0.02906 , 0.04912 , 0.0588 , 0.14397 , 0.1401 , 0.08455 , 0.0851 , 0.03762 , 0.09801 , 0.02895 , 0.09987 , 0.13191 , 0.10289 
 329 , 0.0802 , 0.05199 , 0.03771 , 0.07004 , 0.06631 , 0.12358 , 0.09962 , 0.05314 , 0.10868 , 0.05907 , 0.10868 , 0.0137 , 0.02299 , 0.03469 , 0.05764 , 0.13374 , 0.13624 , 0.07844 , 0.07859 , 0.03184 , 0.09062 , 0.02582 , 0.10121 , 0.12245 , 0.09959 
 330 , 0.06232 , 0.04568 , 0.03699 , 0.06345 , 0.05714 , 0.12221 , 0.10319 , 0.05781 , 0.10191 , 0.06051 , 0.10191 , 0.00793 , 0.01711 , 0.02013 , 0.05652 , 0.12329 , 0.13195 , 0.07195 , 0.07171 , 0.02592 , 0.08328 , 0.02275 , 0.10251 , 0.11255 , 0.09632 
 331 , 0.04503 , 0.03954 , 0.03629 , 0.0571 , 0.04826 , 0.12087 , 0.10662 , 0.06232 , 0.09529 , 0.06189 , 0.09529 , 0.00231 , 0.01142 , 0.00589 , 0.05545 , 0.11317 , 0.12778 , 0.06563 , 0.06513 , 0.0202 , 0.07622 , 0.01975 , 0.10377 , 0.10297 , 0.09307 
 332 , 0.05457 , 0.04744 , 0.05254 , 0.06599 , 0.06094 , 0.13875 , 0.12393 , 0.07732 , 0.10982 , 0.07856 , 0.10862 , 0.01395 , 0.02743 , 0.01743 , 0.07004 , 0.12597 , 0.1444 , 0.08066 , 0.08146 , 0.03276 , 0.0895 , 0.03368 , 0.12019 , 0.1194 , 0.11038 
 333 , 0.08251 , 0.06489 , 0.08055 , 0.08515 , 0.08862 , 0.16944 , 0.15076 , 0.09933 , 0.13856 , 0.10573 , 0.13556 , 0.0372 , 0.05839 , 0.04659 , 0.09541 , 0.15428 , 0.17516 , 0.11032 , 0.11343 , 0.05794 , 0.11655 , 0.05876 , 0.14661 , 0.15366 , 0.14147 
 334 , 0.10958 , 0.0817 , 0.10798 , 0.10353 , 0.11573 , 0.19871 , 0.17689 , 0.12055 , 0.16598 , 0.13221 , 0.16152 , 0.05949 , 0.08855 , 0.07467 , 0.1201 , 0.18144 , 0.20482 , 0.13907 , 0.14442 , 0.08247 , 0.14263 , 0.08256 , 0.17176 , 0.18686 , 0.17113 
 335 , 0.12931 , 0.0946 , 0.12819 , 0.11734 , 0.13603 , 0.2224 , 0.19623 , 0.13679 , 0.18526 , 0.15157 , 0.18105 , 0.07446 , 0.1084 , 0.09452 , 0.13857 , 0.20261 , 0.22642 , 0.1611 , 0.16678 , 0.10026 , 0.16258 , 0.09883 , 0.18976 , 0.21147 , 0.19119 
 336 , 0.12279 , 0.09389 , 0.12174 , 0.11508 , 0.1314 , 0.22794 , 0.19103 , 0.13566 , 0.17614 , 0.14494 , 0.17782 , 0.06355 , 0.08997 , 0.08538 , 0.1345 , 0.20333 , 0.21978 , 0.15934 , 0.15793 , 0.09358 , 0.1612 , 0.0888 , 0.1831 , 0.20557 , 0.17787 
 337 , 0.11644 , 0.0932 , 0.11545 , 0.11282 , 0.12693 , 0.23338 , 0.18597 , 0.13456 , 0.16721 , 0.13847 , 0.17462 , 0.05296 , 0.07191 , 0.07656 , 0.13053 , 0.20404 , 0.2134 , 0.15763 , 0.14925 , 0.08716 , 0.15984 , 0.07883 , 0.1766 , 0.19987 , 0.16507 
 338 , 0.11024 , 0.09252 , 0.10932 , 0.11055 , 0.12261 , 0.2387 , 0.18107 , 0.13348 , 0.15845 , 0.13216 , 0.17145 , 0.04268 , 0.05422 , 0.06805 , 0.12665 , 0.20474 , 0.20725 , 0.15596 , 0.14073 , 0.08098 , 0.15851 , 0.0689 , 0.17024 , 0.19437 , 0.15276 
 339 , 0.13101 , 0.10647 , 0.1282 , 0.12978 , 0.14196 , 0.25391 , 0.20176 , 0.14934 , 0.18579 , 0.15194 , 0.19913 , 0.04853 , 0.06797 , 0.07812 , 0.14636 , 0.22955 , 0.23111 , 0.17711 , 0.1593 , 0.09593 , 0.18242 , 0.09208 , 0.19065 , 0.21795 , 0.17576 
 340 , 0.15618 , 0.12272 , 0.15129 , 0.15239 , 0.1655 , 0.27048 , 0.22701 , 0.16811 , 0.21922 , 0.17604 , 0.23149 , 0.05744 , 0.08727 , 0.09164 , 0.17015 , 0.25847 , 0.26041 , 0.20218 , 0.18278 , 0.11453 , 0.21075 , 0.1209 , 0.21531 , 0.2466 , 0.20516 
 341 , 0.1802 , 0.13822 , 0.17341 , 0.17384 , 0.1884 , 0.28622 , 0.25156 , 0.18626 , 0.25128 , 0.19905 , 0.26205 , 0.06615 , 0.10568 , 0.10485 , 0.19316 , 0.28645 , 0.28904 , 0.22645 , 0.20562 , 0.13246 , 0.23829 , 0.14851 , 0.23862 , 0.27434 , 0.23377 
 342 , 0.19394 , 0.15145 , 0.19157 , 0.18992 , 0.20493 , 0.30853 , 0.27686 , 0.20475 , 0.27485 , 0.21761 , 0.28337 , 0.08063 , 0.11922 , 0.11603 , 0.20956 , 0.31158 , 0.31578 , 0.24297 , 0.22689 , 0.1466 , 0.26067 , 0.16628 , 0.25968 , 0.29922 , 0.25716 
 343 , 0.19604 , 0.16238 , 0.20542 , 0.20021 , 0.21413 , 0.33898 , 0.30326 , 0.22371 , 0.28899 , 0.23139 , 0.29461 , 0.10187 , 0.12742 , 0.12482 , 0.2184 , 0.33358 , 0.34037 , 0.25058 , 0.24646 , 0.15651 , 0.27712 , 0.17291 , 0.2789 , 0.32107 , 0.27451 
 344 , 0.19809 , 0.17321 , 0.21896 , 0.21035 , 0.22311 , 0.3689 , 0.32907 , 0.242 , 0.30294 , 0.24493 , 0.30564 , 0.12244 , 0.13547 , 0.13321 , 0.227 , 0.35491 , 0.36432 , 0.25796 , 0.2655 , 0.16625 , 0.29305 , 0.17933 , 0.29819 , 0.34254 , 0.29126 
 345 , 0.19991 , 0.18304 , 0.23115 , 0.21984 , 0.23107 , 0.39625 , 0.35228 , 0.25792 , 0.31547 , 0.25756 , 0.31534 , 0.14039 , 0.14249 , 0.14059 , 0.2348 , 0.37432 , 0.38616 , 0.2652 , 0.28238 , 0.17538 , 0.3073 , 0.18517 , 0.31611 , 0.36208 , 0.30684 
 346 , 0.19993 , 0.18222 , 0.22999 , 0.22332 , 0.22961 , 0.39697 , 0.35052 , 0.25154 , 0.31392 , 0.26219 , 0.3115 , 0.1324 , 0.13849 , 0.13943 , 0.23573 , 0.37828 , 0.38927 , 0.2739 , 0.27843 , 0.17939 , 0.30689 , 0.18645 , 0.31751 , 0.36295 , 0.31456 
 347 , 0.19994 , 0.18145 , 0.22889 , 0.22663 , 0.22824 , 0.39767 , 0.34886 , 0.24548 , 0.31247 , 0.2666 , 0.30785 , 0.12485 , 0.13472 , 0.13832 , 0.23662 , 0.38202 , 0.39224 , 0.28221 , 0.27471 , 0.18319 , 0.3065 , 0.18766 , 0.31882 , 0.36377 , 0.32194 
 348 , 0.19996 , 0.18072 , 0.22784 , 0.2298 , 0.22696 , 0.39834 , 0.34729 , 0.23971 , 0.31111 , 0.27082 , 0.30438 , 0.11769 , 0.13114 , 0.13726 , 0.23746 , 0.38554 , 0.39506 , 0.29014 , 0.27121 , 0.18682 , 0.30614 , 0.18881 , 0.32007 , 0.36454 , 0.329 
 349 , 0.21313 , 0.19611 , 0.23774 , 0.24599 , 0.24157 , 0.41492 , 0.36566 , 0.25588 , 0.32487 , 0.28433 , 0.32167 , 0.12322 , 0.14028 , 0.14602 , 0.25142 , 0.4028 , 0.41205 , 0.30388 , 0.28718 , 0.19655 , 0.32403 , 0.20144 , 0.33718 , 0.38466 , 0.34505 
 350 , 0.23114 , 0.21755 , 0.25173 , 0.2668 , 0.26229 , 0.43716 , 0.39163 , 0.2803 , 0.34427 , 0.30105 , 0.34669 , 0.13362 , 0.1542 , 0.1585 , 0.27011 , 0.42503 , 0.43419 , 0.31941 , 0.31063 , 0.20839 , 0.34886 , 0.21836 , 0.36014 , 0.41172 , 0.36433 
 351 , 0.24826 , 0.23809 , 0.26509 , 0.28649 , 0.28232 , 0.45806 , 0.4166 , 0.30352 , 0.36279 , 0.31683 , 0.37047 , 0.14351 , 0.16743 , 0.17046 , 0.28779 , 0.44619 , 0.45527 , 0.33401 , 0.33318 , 0.21962 , 0.37274 , 0.23458 , 0.38204 , 0.43728 , 0.38283 
 352 , 0.25894 , 0.24865 , 0.27366 , 0.29751 , 0.29349 , 0.47152 , 0.43265 , 0.31584 , 0.37522 , 0.3252 , 0.38538 , 0.14791 , 0.17449 , 0.17691 , 0.29816 , 0.46028 , 0.47014 , 0.34288 , 0.34869 , 0.22667 , 0.38722 , 0.24216 , 0.39573 , 0.45646 , 0.39466 
 353 , 0.2574 , 0.23995 , 0.27315 , 0.29204 , 0.28739 , 0.47132 , 0.43153 , 0.30723 , 0.37614 , 0.31949 , 0.38357 , 0.14162 , 0.1698 , 0.17272 , 0.29475 , 0.46101 , 0.47353 , 0.34096 , 0.35075 , 0.2258 , 0.38352 , 0.23286 , 0.3938 , 0.46425 , 0.39376 
 354 , 0.25593 , 0.23171 , 0.27267 , 0.28677 , 0.28161 , 0.47112 , 0.43047 , 0.29899 , 0.37702 , 0.31404 , 0.38185 , 0.13555 , 0.16535 , 0.16871 , 0.29149 , 0.46171 , 0.47676 , 0.3391 , 0.3527 , 0.22497 , 0.38 , 0.224 , 0.39196 , 0.47181 , 0.3929 
 355 , 0.25451 , 0.22391 , 0.27221 , 0.28169 , 0.27613 , 0.47094 , 0.42946 , 0.29108 , 0.37787 , 0.30883 , 0.3802 , 0.1297 , 0.16113 , 0.16489 , 0.28839 , 0.46239 , 0.47985 , 0.3373 , 0.35456 , 0.22418 , 0.37663 , 0.21553 , 0.3902 , 0.47917 , 0.39209 
 356 , 0.25474 , 0.22766 , 0.27647 , 0.28811 , 0.28195 , 0.48111 , 0.43262 , 0.30001 , 0.38543 , 0.31957 , 0.38529 , 0.13316 , 0.16339 , 0.16583 , 0.29398 , 0.47355 , 0.48434 , 0.3419 , 0.36007 , 0.23024 , 0.38411 , 0.21794 , 0.39697 , 0.48409 , 0.39785 
 357 , 0.25503 , 0.23184 , 0.28075 , 0.29482 , 0.28806 , 0.4914 , 0.43585 , 0.30947 , 0.39299 , 0.33066 , 0.39056 , 0.13694 , 0.16592 , 0.16695 , 0.29978 , 0.48476 , 0.48872 , 0.3466 , 0.36555 , 0.23638 , 0.39179 , 0.22078 , 0.40389 , 0.48862 , 0.40365 
 358 , 0.25532 , 0.23588 , 0.28481 , 0.30121 , 0.29388 , 0.5013 , 0.43893 , 0.31858 , 0.40022 , 0.3413 , 0.39565 , 0.14057 , 0.16837 , 0.16803 , 0.30536 , 0.49551 , 0.49293 , 0.35108 , 0.37079 , 0.24224 , 0.39912 , 0.22348 , 0.4105 , 0.49291 , 0.40917 
 359 , 0.26496 , 0.24903 , 0.29685 , 0.31074 , 0.30636 , 0.51903 , 0.45229 , 0.33167 , 0.41148 , 0.3551 , 0.41242 , 0.15135 , 0.17819 , 0.1797 , 0.31597 , 0.51079 , 0.50767 , 0.36054 , 0.38327 , 0.25365 , 0.41636 , 0.23493 , 0.42442 , 0.50411 , 0.42222 
 360 , 0.28125 , 0.2686 , 0.31463 , 0.32235 , 0.32365 , 0.54218 , 0.47281 , 0.34756 , 0.42554 , 0.371 , 0.43725 , 0.16711 , 0.19309 , 0.1989 , 0.33002 , 0.52909 , 0.52984 , 0.37356 , 0.40069 , 0.26892 , 0.44058 , 0.25258 , 0.44344 , 0.52028 , 0.44069 
 361 , 0.29704 , 0.28748 , 0.33192 , 0.33342 , 0.34046 , 0.56448 , 0.49251 , 0.363 , 0.43909 , 0.38628 , 0.46109 , 0.18224 , 0.20735 , 0.21751 , 0.34351 , 0.54662 , 0.55128 , 0.38618 , 0.41732 , 0.28365 , 0.46398 , 0.26963 , 0.4618 , 0.53602 , 0.45866 
 362 , 0.30849 , 0.29989 , 0.34499 , 0.34168 , 0.35233 , 0.58145 , 0.50711 , 0.37505 , 0.44984 , 0.39708 , 0.47695 , 0.19108 , 0.21662 , 0.23002 , 0.35202 , 0.55969 , 0.56747 , 0.39459 , 0.42872 , 0.29335 , 0.47962 , 0.28131 , 0.47526 , 0.54778 , 0.47092 
 363 , 0.30428 , 0.28885 , 0.34266 , 0.3405 , 0.34599 , 0.57969 , 0.50402 , 0.37468 , 0.45101 , 0.39203 , 0.4645 , 0.17728 , 0.20834 , 0.2203 , 0.34271 , 0.55752 , 0.56491 , 0.3875 , 0.42196 , 0.28497 , 0.46714 , 0.27359 , 0.47116 , 0.54468 , 0.4619 
 364 , 0.30029 , 0.27839 , 0.34047 , 0.33937 , 0.34003 , 0.57803 , 0.50108 , 0.37433 , 0.45212 , 0.38725 , 0.45282 , 0.16418 , 0.20046 , 0.21114 , 0.33388 , 0.55544 , 0.56248 , 0.3808 , 0.41553 , 0.27705 , 0.45543 , 0.26627 , 0.4673 , 0.5418 , 0.45343 
 365 , 0.29651 , 0.26847 , 0.33842 , 0.3383 , 0.33441 , 0.57647 , 0.49829 , 0.374 , 0.45318 , 0.38271 , 0.44185 , 0.15174 , 0.19295 , 0.2025 , 0.32549 , 0.55347 , 0.56018 , 0.37448 , 0.40942 , 0.26956 , 0.44444 , 0.25934 , 0.46364 , 0.5391 , 0.44546 
 366 , 0.29391 , 0.26698 , 0.33392 , 0.33319 , 0.33451 , 0.57265 , 0.49674 , 0.36979 , 0.451 , 0.38397 , 0.44182 , 0.15232 , 0.19247 , 0.19941 , 0.32831 , 0.54881 , 0.55802 , 0.3701 , 0.40449 , 0.2717 , 0.44085 , 0.25689 , 0.46115 , 0.53247 , 0.44442 
 367 , 0.29165 , 0.26726 , 0.32909 , 0.32746 , 0.33581 , 0.56852 , 0.49551 , 0.36496 , 0.44822 , 0.38641 , 0.4441 , 0.15553 , 0.19345 , 0.19758 , 0.33335 , 0.54377 , 0.55598 , 0.36628 , 0.39997 , 0.27574 , 0.43892 , 0.25544 , 0.459 , 0.52532 , 0.44487 
 368 , 0.28948 , 0.26753 , 0.32448 , 0.32201 , 0.33707 , 0.56457 , 0.49434 , 0.36036 , 0.44557 , 0.38874 , 0.44632 , 0.15861 , 0.19439 , 0.19582 , 0.33818 , 0.53897 , 0.55404 , 0.36261 , 0.39563 , 0.27959 , 0.43707 , 0.25406 , 0.45694 , 0.5185 , 0.44531 
 369 , 0.28411 , 0.26357 , 0.31846 , 0.31579 , 0.33195 , 0.55469 , 0.48711 , 0.35349 , 0.43692 , 0.38409 , 0.43928 , 0.15825 , 0.19024 , 0.19195 , 0.33555 , 0.52901 , 0.54291 , 0.35466 , 0.38881 , 0.27655 , 0.43164 , 0.25067 , 0.44836 , 0.5109 , 0.43895 
 370 , 0.275 , 0.25478 , 0.31076 , 0.30861 , 0.31949 , 0.53792 , 0.47285 , 0.34393 , 0.42136 , 0.37136 , 0.42151 , 0.15395 , 0.1803 , 0.18563 , 0.32435 , 0.51308 , 0.52129 , 0.34173 , 0.37902 , 0.26562 , 0.42203 , 0.24491 , 0.43226 , 0.50228 , 0.4247 
 371 , 0.26646 , 0.24655 , 0.30347 , 0.30185 , 0.30775 , 0.52206 , 0.45947 , 0.33494 , 0.4068 , 0.35938 , 0.40492 , 0.14994 , 0.17099 , 0.1797 , 0.31379 , 0.49808 , 0.50096 , 0.32962 , 0.36983 , 0.25535 , 0.41293 , 0.23951 , 0.41713 , 0.49411 , 0.41127 
 372 , 0.2575 , 0.23771 , 0.29555 , 0.29398 , 0.29572 , 0.5055 , 0.44546 , 0.32516 , 0.392 , 0.34697 , 0.38796 , 0.1451 , 0.16205 , 0.17327 , 0.30253 , 0.48215 , 0.4806 , 0.31682 , 0.35965 , 0.24472 , 0.40247 , 0.23319 , 0.40193 , 0.48439 , 0.39712 
 373 , 0.23496 , 0.21378 , 0.2718 , 0.26569 , 0.26916 , 0.46419 , 0.40971 , 0.29647 , 0.35975 , 0.31767 , 0.35057 , 0.12678 , 0.14896 , 0.15527 , 0.27251 , 0.43996 , 0.44093 , 0.28456 , 0.32787 , 0.22081 , 0.36534 , 0.21008 , 0.37154 , 0.44567 , 0.36163 
 374 , 0.21557 , 0.19314 , 0.25145 , 0.24133 , 0.24635 , 0.42884 , 0.37898 , 0.2718 , 0.33211 , 0.29248 , 0.31858 , 0.11108 , 0.13768 , 0.13973 , 0.24701 , 0.40378 , 0.40671 , 0.25683 , 0.30046 , 0.20014 , 0.33367 , 0.19025 , 0.34516 , 0.41224 , 0.33103 
 375 , 0.1987 , 0.17517 , 0.23379 , 0.22012 , 0.22654 , 0.39825 , 0.35228 , 0.25038 , 0.30816 , 0.2706 , 0.29089 , 0.09747 , 0.12785 , 0.12617 , 0.22509 , 0.37241 , 0.3769 , 0.23274 , 0.27657 , 0.18209 , 0.30634 , 0.17306 , 0.32207 , 0.3831 , 0.30437 
 376 , 0.17595 , 0.15571 , 0.20479 , 0.19364 , 0.20095 , 0.3524 , 0.31142 , 0.22219 , 0.27265 , 0.23906 , 0.25648 , 0.08707 , 0.11369 , 0.11133 , 0.19814 , 0.32803 , 0.33142 , 0.20446 , 0.24345 , 0.16249 , 0.27166 , 0.15116 , 0.28642 , 0.33942 , 0.27064 
 377 , 0.15539 , 0.13914 , 0.17754 , 0.1703 , 0.1781 , 0.30994 , 0.27348 , 0.19695 , 0.23987 , 0.21012 , 0.22612 , 0.07937 , 0.10078 , 0.09878 , 0.17441 , 0.28748 , 0.28929 , 0.17987 , 0.21346 , 0.14575 , 0.2408 , 0.13185 , 0.25306 , 0.29881 , 0.24052 
 378 , 0.13966 , 0.12647 , 0.15669 , 0.15251 , 0.16063 , 0.27739 , 0.24446 , 0.17773 , 0.21479 , 0.18796 , 0.20296 , 0.07351 , 0.091 , 0.08927 , 0.15628 , 0.25639 , 0.25707 , 0.16108 , 0.19058 , 0.13292 , 0.21721 , 0.11718 , 0.22738 , 0.26753 , 0.21738 
 379 , 0.12058 , 0.10981 , 0.13395 , 0.13158 , 0.13827 , 0.23913 , 0.21035 , 0.1546 , 0.18572 , 0.16197 , 0.17527 , 0.06459 , 0.07931 , 0.07733 , 0.13434 , 0.22082 , 0.22072 , 0.13842 , 0.16378 , 0.11553 , 0.18749 , 0.1005 , 0.19632 , 0.23086 , 0.18812 
 380 , 0.09586 , 0.08683 , 0.10712 , 0.10499 , 0.10809 , 0.19085 , 0.16725 , 0.12463 , 0.14931 , 0.12917 , 0.13975 , 0.05106 , 0.06417 , 0.06133 , 0.10599 , 0.17682 , 0.17629 , 0.10917 , 0.12993 , 0.09105 , 0.14784 , 0.07994 , 0.15615 , 0.18472 , 0.14886 
 381 , 0.07931 , 0.07142 , 0.08913 , 0.0871 , 0.08785 , 0.15855 , 0.13833 , 0.10451 , 0.12484 , 0.10718 , 0.11596 , 0.04198 , 0.054 , 0.05057 , 0.08703 , 0.14721 , 0.1464 , 0.08953 , 0.10719 , 0.07464 , 0.12132 , 0.06612 , 0.12916 , 0.15383 , 0.12244 
