SHB2_00005_SHB2_REF.spu,SHB2_00004_SHB2_REF.spu,SHB2_00003_SHB2_REF.spu,SHB2_00002_SHB2_REF.spu,
Wavelength,SHB2_00006_B2_NP.spu,SHB2_00007_B2_NP.spu,SHB2_00008_B2_NP.spu,SHB2_00009_B2_NP.spu,SHB2_00010_B2_NP.spu,SHB2_00011_B2_CT1.spu,SHB2_00012_B2_CT1.spu,SHB2_00013_B2_CT1.spu,SHB2_00014_B2_CT1.spu,SHB2_00015_B2_CT1.spu,SHB2_00016_B2_N.spu,SHB2_00017_B2_N.spu,SHB2_00018_B2_N.spu,SHB2_00019_B2_N.spu,SHB2_00020_B2_N.spu,SHB2_00021_B2_P.spu,SHB2_00022_B2_P.spu,SHB2_00023_B2_P.spu,SHB2_00024_B2_P.spu,SHB2_00025_B2_P.spu
  (nm),6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 ,6/27/2017 
  time  ,26:11 AM,26:32 AM,26:46 AM,26:58 AM,27:13 AM,29:20 AM,30:01 AM,30:24 AM,30:46 AM,31:20 AM,32:19 AM,32:33 AM,32:44 AM,33:04 AM,33:17 AM,34:32 AM,34:40 AM,34:49 AM,34:58 AM,35:06 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 510 , 0.038447 , 0.043848 , 0.035243 , 0.035697 , 0.044443 , 0.036477 , 0.033414 , 0.025296 , 0.039367 , 0.026627 , 0.033489 , 0.028586 , 0.030794 , 0.035567 , 0.035719 , 0.081732 , 0.106692 , 0.104116 , 0.109885 , 0.098671 
 511 , 0.039201 , 0.044657 , 0.035791 , 0.036083 , 0.045079 , 0.037349 , 0.034242 , 0.025906 , 0.040164 , 0.027249 , 0.034426 , 0.029187 , 0.031677 , 0.036267 , 0.036527 , 0.082461 , 0.107458 , 0.104957 , 0.110533 , 0.099447 
 512 , 0.039939 , 0.045459 , 0.036324 , 0.036465 , 0.045719 , 0.038208 , 0.035069 , 0.026518 , 0.040957 , 0.027882 , 0.035361 , 0.029798 , 0.032558 , 0.036974 , 0.03732 , 0.083202 , 0.108226 , 0.105791 , 0.111192 , 0.100227 
 513 , 0.040689 , 0.046262 , 0.036869 , 0.036847 , 0.046359 , 0.039076 , 0.035884 , 0.027129 , 0.04176 , 0.028515 , 0.036295 , 0.030408 , 0.033438 , 0.037669 , 0.038124 , 0.083931 , 0.108983 , 0.106635 , 0.11184 , 0.100997 
 514 , 0.041593 , 0.047366 , 0.03765 , 0.03739 , 0.047225 , 0.04026 , 0.036957 , 0.027923 , 0.042827 , 0.029331 , 0.037542 , 0.031227 , 0.034563 , 0.038668 , 0.039123 , 0.084896 , 0.109863 , 0.107599 , 0.112679 , 0.101858 
 515 , 0.04254 , 0.048536 , 0.038484 , 0.037964 , 0.048157 , 0.04152 , 0.038083 , 0.028757 , 0.043971 , 0.030189 , 0.038864 , 0.032086 , 0.035752 , 0.039731 , 0.040165 , 0.085925 , 0.110768 , 0.108588 , 0.113566 , 0.102733 
 516 , 0.043489 , 0.04972 , 0.03932 , 0.038549 , 0.049091 , 0.042783 , 0.039212 , 0.029604 , 0.045106 , 0.031048 , 0.0402 , 0.032959 , 0.036932 , 0.040807 , 0.041209 , 0.086956 , 0.111686 , 0.109591 , 0.114454 , 0.103609 
 517 , 0.044557 , 0.051024 , 0.040238 , 0.039142 , 0.050091 , 0.044177 , 0.040455 , 0.030525 , 0.046358 , 0.032023 , 0.041659 , 0.033944 , 0.038219 , 0.041952 , 0.042408 , 0.08805 , 0.112618 , 0.11061 , 0.115352 , 0.104544 
 518 , 0.045776 , 0.052445 , 0.041226 , 0.039749 , 0.051185 , 0.045733 , 0.041823 , 0.03156 , 0.047742 , 0.033113 , 0.043278 , 0.035068 , 0.039618 , 0.043181 , 0.043767 , 0.089196 , 0.113577 , 0.111644 , 0.116238 , 0.105552 
 519 , 0.046987 , 0.053867 , 0.042215 , 0.040357 , 0.052269 , 0.047269 , 0.043172 , 0.032574 , 0.049106 , 0.034194 , 0.044867 , 0.036183 , 0.041009 , 0.044389 , 0.045106 , 0.090343 , 0.114516 , 0.112679 , 0.117114 , 0.106549 
 520 , 0.048188 , 0.055278 , 0.043198 , 0.040958 , 0.053342 , 0.048819 , 0.044546 , 0.033597 , 0.050483 , 0.035272 , 0.046481 , 0.037294 , 0.042404 , 0.045612 , 0.046449 , 0.091484 , 0.11547 , 0.113708 , 0.117981 , 0.107532 
 521 , 0.049459 , 0.056774 , 0.044143 , 0.041556 , 0.054491 , 0.050513 , 0.046089 , 0.034708 , 0.052078 , 0.036447 , 0.048274 , 0.038404 , 0.04398 , 0.046948 , 0.04785 , 0.092645 , 0.116483 , 0.11482 , 0.118918 , 0.108505 
 522 , 0.050708 , 0.058255 , 0.045086 , 0.042139 , 0.055623 , 0.052187 , 0.047608 , 0.035788 , 0.053655 , 0.037604 , 0.050033 , 0.039507 , 0.045531 , 0.048261 , 0.049218 , 0.093781 , 0.117477 , 0.1159 , 0.119826 , 0.109462 
 523 , 0.051947 , 0.059703 , 0.046007 , 0.042721 , 0.056733 , 0.05384 , 0.049107 , 0.036858 , 0.055199 , 0.03874 , 0.051773 , 0.040589 , 0.047062 , 0.049542 , 0.050565 , 0.094907 , 0.118449 , 0.11697 , 0.120723 , 0.11041 
 524 , 0.053249 , 0.061252 , 0.046998 , 0.043339 , 0.057866 , 0.055601 , 0.050646 , 0.037982 , 0.056744 , 0.03992 , 0.053543 , 0.04176 , 0.048686 , 0.050897 , 0.051942 , 0.096055 , 0.119456 , 0.118073 , 0.121634 , 0.111376 
 525 , 0.054552 , 0.062817 , 0.04801 , 0.043953 , 0.05899 , 0.057398 , 0.052197 , 0.039112 , 0.058259 , 0.041097 , 0.055315 , 0.042961 , 0.05031 , 0.052262 , 0.05332 , 0.097186 , 0.120444 , 0.119168 , 0.122537 , 0.112321 
 526 , 0.055835 , 0.064352 , 0.049001 , 0.044557 , 0.060094 , 0.059166 , 0.053706 , 0.040223 , 0.059766 , 0.042253 , 0.057047 , 0.044131 , 0.051916 , 0.053597 , 0.054656 , 0.098296 , 0.121421 , 0.120253 , 0.123419 , 0.113254 
 527 , 0.057077 , 0.065846 , 0.049969 , 0.045169 , 0.061199 , 0.06086 , 0.055207 , 0.041299 , 0.061264 , 0.043376 , 0.058782 , 0.045268 , 0.053446 , 0.054901 , 0.055983 , 0.099414 , 0.122365 , 0.121293 , 0.1243 , 0.114208 
 528 , 0.05824 , 0.067273 , 0.050925 , 0.045779 , 0.062313 , 0.062444 , 0.056674 , 0.04233 , 0.062773 , 0.044465 , 0.060528 , 0.04636 , 0.054878 , 0.05617 , 0.057298 , 0.100537 , 0.123279 , 0.122304 , 0.125173 , 0.115209 
 529 , 0.059394 , 0.068669 , 0.051861 , 0.04639 , 0.063407 , 0.06401 , 0.058133 , 0.043342 , 0.064273 , 0.045535 , 0.062255 , 0.047443 , 0.056291 , 0.05742 , 0.058582 , 0.10165 , 0.124182 , 0.123294 , 0.126035 , 0.116189 
 530 , 0.060529 , 0.070059 , 0.052789 , 0.046981 , 0.064493 , 0.065547 , 0.059552 , 0.044346 , 0.065733 , 0.046585 , 0.063933 , 0.048496 , 0.057685 , 0.058652 , 0.059837 , 0.102745 , 0.125066 , 0.124264 , 0.126877 , 0.11716 
 531 , 0.061523 , 0.071328 , 0.053675 , 0.047508 , 0.065403 , 0.066854 , 0.060776 , 0.045244 , 0.066953 , 0.047552 , 0.065326 , 0.049421 , 0.059006 , 0.05972 , 0.060929 , 0.103722 , 0.125992 , 0.125223 , 0.127663 , 0.117979 
 532 , 0.062503 , 0.072581 , 0.054559 , 0.048024 , 0.066321 , 0.068158 , 0.061986 , 0.046143 , 0.068147 , 0.048497 , 0.066706 , 0.050324 , 0.060314 , 0.060787 , 0.061997 , 0.104696 , 0.126909 , 0.126183 , 0.128416 , 0.11879 
 533 , 0.063462 , 0.073824 , 0.055434 , 0.04853 , 0.067217 , 0.06943 , 0.063176 , 0.047032 , 0.069331 , 0.049433 , 0.068065 , 0.051228 , 0.061612 , 0.061832 , 0.063066 , 0.105649 , 0.127827 , 0.127122 , 0.12917 , 0.119601 
 534 , 0.064394 , 0.074845 , 0.056128 , 0.04901 , 0.068025 , 0.070596 , 0.064206 , 0.047774 , 0.070353 , 0.050246 , 0.069294 , 0.051979 , 0.062683 , 0.062716 , 0.064019 , 0.106551 , 0.128589 , 0.12796 , 0.129891 , 0.1204 
 535 , 0.065306 , 0.07575 , 0.05674 , 0.049479 , 0.068787 , 0.071705 , 0.065151 , 0.048463 , 0.071285 , 0.051004 , 0.070434 , 0.052673 , 0.063659 , 0.063548 , 0.064941 , 0.107413 , 0.129274 , 0.128721 , 0.130589 , 0.121195 
 536 , 0.066208 , 0.076656 , 0.057354 , 0.049938 , 0.069551 , 0.072805 , 0.066086 , 0.049152 , 0.072218 , 0.051753 , 0.071576 , 0.053358 , 0.064636 , 0.064371 , 0.065843 , 0.108277 , 0.129959 , 0.129483 , 0.131298 , 0.121979 
 537 , 0.067029 , 0.077483 , 0.057927 , 0.050355 , 0.070244 , 0.073814 , 0.066951 , 0.049778 , 0.07306 , 0.052428 , 0.072605 , 0.054013 , 0.065543 , 0.065133 , 0.066685 , 0.109102 , 0.130654 , 0.13021 , 0.131995 , 0.122727 
 538 , 0.067664 , 0.078178 , 0.058448 , 0.050687 , 0.070817 , 0.07467 , 0.067675 , 0.050298 , 0.073748 , 0.052963 , 0.073426 , 0.054606 , 0.06632 , 0.065776 , 0.067375 , 0.109845 , 0.131385 , 0.130886 , 0.132696 , 0.123402 
 539 , 0.0683 , 0.078875 , 0.05897 , 0.05103 , 0.071391 , 0.075528 , 0.0684 , 0.050819 , 0.074427 , 0.053499 , 0.07426 , 0.0552 , 0.067099 , 0.06642 , 0.068055 , 0.110589 , 0.132129 , 0.131573 , 0.133386 , 0.124067 
 540 , 0.068937 , 0.079562 , 0.059482 , 0.051374 , 0.071966 , 0.076377 , 0.069126 , 0.05133 , 0.075096 , 0.054025 , 0.075074 , 0.055784 , 0.067868 , 0.067055 , 0.068737 , 0.111324 , 0.132851 , 0.13225 , 0.134077 , 0.124744 
 541 , 0.069473 , 0.080188 , 0.059873 , 0.051712 , 0.072494 , 0.077133 , 0.06974 , 0.051756 , 0.07575 , 0.054499 , 0.075795 , 0.056283 , 0.068469 , 0.067611 , 0.069317 , 0.112019 , 0.133482 , 0.132936 , 0.134664 , 0.125332 
 542 , 0.070001 , 0.080807 , 0.060245 , 0.052052 , 0.073026 , 0.077882 , 0.070359 , 0.052174 , 0.076386 , 0.054965 , 0.076509 , 0.056762 , 0.069064 , 0.068148 , 0.069901 , 0.11271 , 0.134086 , 0.133618 , 0.135236 , 0.125904 
 543 , 0.070519 , 0.081427 , 0.060629 , 0.052392 , 0.073559 , 0.078633 , 0.070955 , 0.052593 , 0.077035 , 0.055432 , 0.077213 , 0.057253 , 0.069659 , 0.068697 , 0.070486 , 0.113389 , 0.134702 , 0.134288 , 0.135808 , 0.126476 
 544 , 0.070955 , 0.081916 , 0.060945 , 0.052635 , 0.07393 , 0.079142 , 0.071402 , 0.052914 , 0.077453 , 0.0558 , 0.077778 , 0.057601 , 0.070139 , 0.069143 , 0.070955 , 0.113949 , 0.135233 , 0.134864 , 0.136351 , 0.127035 
 545 , 0.071338 , 0.082352 , 0.06123 , 0.052823 , 0.074203 , 0.079509 , 0.071752 , 0.05317 , 0.077752 , 0.056114 , 0.078267 , 0.057861 , 0.070554 , 0.069547 , 0.071383 , 0.114445 , 0.135747 , 0.135389 , 0.136866 , 0.127575 
 546 , 0.07171 , 0.082767 , 0.061526 , 0.053012 , 0.074477 , 0.079866 , 0.072102 , 0.053427 , 0.078051 , 0.056429 , 0.078734 , 0.058121 , 0.07097 , 0.06994 , 0.071799 , 0.114942 , 0.13625 , 0.135914 , 0.137393 , 0.128128 
 547 , 0.072071 , 0.083153 , 0.061784 , 0.053192 , 0.074729 , 0.080225 , 0.072407 , 0.053674 , 0.078363 , 0.056714 , 0.079193 , 0.058363 , 0.071364 , 0.070287 , 0.072183 , 0.115414 , 0.13676 , 0.136435 , 0.137904 , 0.128661 
 548 , 0.072367 , 0.083432 , 0.061987 , 0.05336 , 0.074962 , 0.080568 , 0.072625 , 0.053888 , 0.078714 , 0.056898 , 0.07959 , 0.058572 , 0.071715 , 0.070547 , 0.072457 , 0.115864 , 0.137264 , 0.136949 , 0.138387 , 0.129187 
 549 , 0.072661 , 0.083697 , 0.062187 , 0.053525 , 0.075192 , 0.080907 , 0.072841 , 0.054099 , 0.079062 , 0.057091 , 0.079984 , 0.058779 , 0.072053 , 0.070805 , 0.07274 , 0.116309 , 0.137773 , 0.137469 , 0.138876 , 0.129707 
 550 , 0.072955 , 0.083962 , 0.062388 , 0.053691 , 0.075423 , 0.081247 , 0.073057 , 0.054311 , 0.079411 , 0.057274 , 0.080368 , 0.058986 , 0.072392 , 0.071063 , 0.073012 , 0.116744 , 0.138273 , 0.13798 , 0.139354 , 0.130229 
 551 , 0.073065 , 0.084114 , 0.062468 , 0.053789 , 0.075627 , 0.081406 , 0.073178 , 0.05441 , 0.079589 , 0.057333 , 0.080503 , 0.059105 , 0.072524 , 0.071169 , 0.07319 , 0.11716 , 0.138739 , 0.138423 , 0.139845 , 0.13068 
 552 , 0.073172 , 0.084245 , 0.062539 , 0.053884 , 0.075816 , 0.081567 , 0.073285 , 0.054495 , 0.079759 , 0.057387 , 0.080629 , 0.059229 , 0.072641 , 0.071285 , 0.073375 , 0.117565 , 0.139225 , 0.138863 , 0.140332 , 0.131112 
 553 , 0.073278 , 0.084386 , 0.062611 , 0.05398 , 0.076015 , 0.081716 , 0.073391 , 0.054591 , 0.079918 , 0.05743 , 0.080744 , 0.059342 , 0.072758 , 0.071389 , 0.073549 , 0.117982 , 0.139701 , 0.139305 , 0.140832 , 0.131556 
 554 , 0.073289 , 0.084363 , 0.06259 , 0.054009 , 0.076055 , 0.081688 , 0.073346 , 0.054531 , 0.079864 , 0.057398 , 0.08068 , 0.059348 , 0.072723 , 0.071363 , 0.073573 , 0.11831 , 0.140096 , 0.139688 , 0.14124 , 0.131923 
 555 , 0.073239 , 0.084225 , 0.062491 , 0.05399 , 0.075985 , 0.081512 , 0.073205 , 0.054364 , 0.079662 , 0.057281 , 0.080468 , 0.059279 , 0.07258 , 0.071241 , 0.073488 , 0.118569 , 0.140405 , 0.140019 , 0.141574 , 0.132256 
 556 , 0.073188 , 0.084075 , 0.062392 , 0.053959 , 0.075916 , 0.081348 , 0.073052 , 0.054186 , 0.079461 , 0.057175 , 0.080257 , 0.059221 , 0.072438 , 0.07112 , 0.073404 , 0.118828 , 0.140728 , 0.140342 , 0.141921 , 0.132579 
 557 , 0.073083 , 0.083872 , 0.062249 , 0.05393 , 0.075814 , 0.081106 , 0.072833 , 0.053987 , 0.079206 , 0.057026 , 0.079991 , 0.059097 , 0.07223 , 0.070955 , 0.073288 , 0.119047 , 0.141045 , 0.140658 , 0.142263 , 0.132897 
 558 , 0.072829 , 0.083495 , 0.062003 , 0.053865 , 0.075606 , 0.080615 , 0.072385 , 0.053694 , 0.078793 , 0.056722 , 0.079533 , 0.058759 , 0.071804 , 0.070666 , 0.073034 , 0.119112 , 0.141366 , 0.140911 , 0.142607 , 0.133182 
 559 , 0.072564 , 0.083106 , 0.06176 , 0.053803 , 0.075387 , 0.080135 , 0.071938 , 0.053393 , 0.07837 , 0.05641 , 0.079076 , 0.058425 , 0.07138 , 0.070378 , 0.07278 , 0.119183 , 0.14169 , 0.141167 , 0.142965 , 0.133471 
 560 , 0.0723 , 0.082718 , 0.061506 , 0.053729 , 0.075169 , 0.079643 , 0.071491 , 0.053092 , 0.077947 , 0.056109 , 0.078619 , 0.05809 , 0.070956 , 0.070079 , 0.072527 , 0.119254 , 0.142015 , 0.141423 , 0.143313 , 0.13376 
 561 , 0.071895 , 0.082164 , 0.061148 , 0.053609 , 0.074784 , 0.07898 , 0.070826 , 0.05271 , 0.07732 , 0.055656 , 0.077934 , 0.05768 , 0.070349 , 0.069632 , 0.0721 , 0.119261 , 0.142255 , 0.141596 , 0.143586 , 0.133931 
 562 , 0.071463 , 0.081589 , 0.060769 , 0.053481 , 0.07438 , 0.078286 , 0.070135 , 0.052311 , 0.076662 , 0.055172 , 0.077207 , 0.057261 , 0.069703 , 0.06917 , 0.071644 , 0.119256 , 0.142472 , 0.141756 , 0.143845 , 0.134071 
 563 , 0.071031 , 0.081003 , 0.06039 , 0.053353 , 0.073966 , 0.077581 , 0.069433 , 0.051913 , 0.075994 , 0.054701 , 0.076493 , 0.056832 , 0.069048 , 0.068696 , 0.071201 , 0.11925 , 0.142696 , 0.141915 , 0.144113 , 0.13422 
 564 , 0.070504 , 0.080277 , 0.059928 , 0.053152 , 0.073502 , 0.076759 , 0.068638 , 0.051399 , 0.075255 , 0.054125 , 0.075617 , 0.05632 , 0.068298 , 0.068129 , 0.07064 , 0.119188 , 0.142841 , 0.142026 , 0.144356 , 0.134368 
 565 , 0.069903 , 0.079419 , 0.059418 , 0.052912 , 0.07297 , 0.075823 , 0.067773 , 0.05077 , 0.074436 , 0.053465 , 0.074616 , 0.055731 , 0.067434 , 0.067491 , 0.070005 , 0.119084 , 0.14293 , 0.14213 , 0.14461 , 0.13453 
 566 , 0.069292 , 0.078552 , 0.058886 , 0.052671 , 0.07245 , 0.074877 , 0.066898 , 0.050154 , 0.073618 , 0.052806 , 0.073607 , 0.055132 , 0.066572 , 0.066842 , 0.06937 , 0.118974 , 0.143011 , 0.142213 , 0.144865 , 0.134684 
 567 , 0.068662 , 0.077679 , 0.058346 , 0.052409 , 0.071899 , 0.073904 , 0.065985 , 0.049519 , 0.072773 , 0.052118 , 0.072582 , 0.054526 , 0.065682 , 0.066164 , 0.068707 , 0.118842 , 0.143081 , 0.142286 , 0.145086 , 0.134815 
 568 , 0.067931 , 0.076749 , 0.057685 , 0.052032 , 0.071264 , 0.072825 , 0.06492 , 0.048877 , 0.071777 , 0.051374 , 0.071443 , 0.053849 , 0.064653 , 0.065355 , 0.067975 , 0.118603 , 0.143119 , 0.142261 , 0.145204 , 0.134835 
 569 , 0.067193 , 0.075824 , 0.057031 , 0.051662 , 0.070621 , 0.071741 , 0.063854 , 0.048223 , 0.070776 , 0.050619 , 0.07031 , 0.053171 , 0.063621 , 0.064553 , 0.067237 , 0.118367 , 0.14315 , 0.14224 , 0.145324 , 0.134852 
 570 , 0.066446 , 0.074878 , 0.056368 , 0.051291 , 0.069978 , 0.070651 , 0.062781 , 0.047571 , 0.069779 , 0.049856 , 0.069161 , 0.052494 , 0.062582 , 0.063741 , 0.06649 , 0.118134 , 0.143189 , 0.142218 , 0.145441 , 0.134867 
 571 , 0.065819 , 0.073997 , 0.055808 , 0.051033 , 0.069398 , 0.069595 , 0.061835 , 0.046938 , 0.068849 , 0.0492 , 0.068092 , 0.051801 , 0.061615 , 0.063009 , 0.065786 , 0.117884 , 0.143274 , 0.142188 , 0.145601 , 0.134943 
 572 , 0.065213 , 0.073113 , 0.05526 , 0.050786 , 0.068825 , 0.06853 , 0.060913 , 0.046312 , 0.067941 , 0.048549 , 0.067046 , 0.051114 , 0.060651 , 0.062288 , 0.065093 , 0.117647 , 0.143378 , 0.142178 , 0.14579 , 0.135019 
 573 , 0.064605 , 0.07222 , 0.054724 , 0.050548 , 0.068261 , 0.067458 , 0.059974 , 0.045677 , 0.067024 , 0.047901 , 0.065983 , 0.050417 , 0.059681 , 0.061579 , 0.064388 , 0.117398 , 0.143486 , 0.142162 , 0.145969 , 0.135101 
 574 , 0.06394 , 0.071359 , 0.05415 , 0.050257 , 0.067693 , 0.066463 , 0.059067 , 0.045039 , 0.066129 , 0.047249 , 0.064943 , 0.049761 , 0.058743 , 0.060878 , 0.063682 , 0.117163 , 0.143548 , 0.142146 , 0.146125 , 0.135148 
 575 , 0.063234 , 0.070532 , 0.053556 , 0.049912 , 0.067124 , 0.065538 , 0.058175 , 0.044392 , 0.065259 , 0.046589 , 0.063909 , 0.04914 , 0.057821 , 0.06019 , 0.062966 , 0.116939 , 0.143562 , 0.142115 , 0.146241 , 0.135181 
 576 , 0.062507 , 0.069697 , 0.052962 , 0.049564 , 0.066555 , 0.064616 , 0.057277 , 0.043738 , 0.064371 , 0.045921 , 0.062869 , 0.048521 , 0.056893 , 0.059503 , 0.062251 , 0.116705 , 0.14357 , 0.142089 , 0.146371 , 0.135208 
 577 , 0.061824 , 0.068875 , 0.05239 , 0.049234 , 0.066006 , 0.063719 , 0.056424 , 0.043114 , 0.063528 , 0.045274 , 0.061866 , 0.047921 , 0.056011 , 0.058848 , 0.061559 , 0.1165 , 0.143584 , 0.142081 , 0.146496 , 0.135241 
 578 , 0.061369 , 0.068222 , 0.051997 , 0.049013 , 0.065639 , 0.063046 , 0.055792 , 0.042698 , 0.062919 , 0.044838 , 0.061127 , 0.047516 , 0.055413 , 0.058344 , 0.061064 , 0.116413 , 0.143687 , 0.142158 , 0.146713 , 0.135337 
 579 , 0.060919 , 0.067566 , 0.051617 , 0.048792 , 0.065266 , 0.062358 , 0.055165 , 0.042282 , 0.062295 , 0.044403 , 0.060394 , 0.047091 , 0.054808 , 0.057853 , 0.060562 , 0.116337 , 0.143783 , 0.14225 , 0.146943 , 0.135446 
 580 , 0.060468 , 0.066899 , 0.051225 , 0.048569 , 0.064881 , 0.061671 , 0.054529 , 0.041856 , 0.061671 , 0.043958 , 0.059653 , 0.046677 , 0.054195 , 0.057352 , 0.06005 , 0.116263 , 0.143888 , 0.142351 , 0.147171 , 0.135555 
 581 , 0.060074 , 0.066388 , 0.050944 , 0.04845 , 0.064541 , 0.061087 , 0.05398 , 0.041469 , 0.061139 , 0.043545 , 0.059 , 0.0463 , 0.053626 , 0.056933 , 0.059584 , 0.116131 , 0.144024 , 0.142459 , 0.147384 , 0.135686 
 582 , 0.059694 , 0.065897 , 0.050692 , 0.04834 , 0.0642 , 0.060516 , 0.053439 , 0.041086 , 0.06062 , 0.043137 , 0.058362 , 0.045936 , 0.053054 , 0.05653 , 0.059122 , 0.115954 , 0.144167 , 0.142564 , 0.147591 , 0.135831 
 583 , 0.059302 , 0.065404 , 0.050428 , 0.048238 , 0.063847 , 0.059945 , 0.052898 , 0.040704 , 0.060101 , 0.042727 , 0.057714 , 0.045561 , 0.052483 , 0.056126 , 0.058648 , 0.11578 , 0.14432 , 0.142681 , 0.147787 , 0.135966 
 584 , 0.058951 , 0.064936 , 0.050144 , 0.048121 , 0.063525 , 0.059407 , 0.052405 , 0.040362 , 0.059625 , 0.042343 , 0.057156 , 0.045217 , 0.052001 , 0.055735 , 0.058256 , 0.115703 , 0.144478 , 0.142829 , 0.147994 , 0.136128 
 585 , 0.058658 , 0.064498 , 0.049851 , 0.047995 , 0.063212 , 0.058917 , 0.051957 , 0.04008 , 0.059218 , 0.04202 , 0.056697 , 0.044935 , 0.051625 , 0.055401 , 0.057973 , 0.115749 , 0.144638 , 0.143019 , 0.148247 , 0.136277 
 586 , 0.058344 , 0.064049 , 0.049548 , 0.047857 , 0.062897 , 0.058406 , 0.051488 , 0.039788 , 0.0588 , 0.041676 , 0.056218 , 0.044642 , 0.051239 , 0.055045 , 0.05769 , 0.115796 , 0.144807 , 0.14322 , 0.148499 , 0.136426 
 587 , 0.058048 , 0.063607 , 0.049243 , 0.047719 , 0.062601 , 0.057914 , 0.051037 , 0.039504 , 0.05838 , 0.04134 , 0.055746 , 0.044358 , 0.050851 , 0.054698 , 0.057416 , 0.115848 , 0.144991 , 0.143425 , 0.148777 , 0.136591 
 588 , 0.057871 , 0.063334 , 0.049022 , 0.047661 , 0.062482 , 0.05759 , 0.050715 , 0.039363 , 0.058099 , 0.041181 , 0.055389 , 0.044193 , 0.05058 , 0.054516 , 0.057258 , 0.116012 , 0.14528 , 0.14368 , 0.149185 , 0.136888 
 589 , 0.057684 , 0.063055 , 0.048795 , 0.047598 , 0.062368 , 0.057258 , 0.050398 , 0.039219 , 0.057799 , 0.04101 , 0.05502 , 0.044028 , 0.050305 , 0.054333 , 0.057101 , 0.11618 , 0.145595 , 0.14395 , 0.149602 , 0.137216 
 590 , 0.05749 , 0.062768 , 0.04856 , 0.047538 , 0.062247 , 0.056916 , 0.050062 , 0.039067 , 0.0575 , 0.040841 , 0.054652 , 0.043856 , 0.050021 , 0.054141 , 0.056927 , 0.116346 , 0.145921 , 0.144241 , 0.150041 , 0.137544 
 591 , 0.057428 , 0.062597 , 0.048405 , 0.047569 , 0.062148 , 0.056655 , 0.049835 , 0.038995 , 0.057292 , 0.040697 , 0.054409 , 0.043726 , 0.049835 , 0.054013 , 0.05679 , 0.116557 , 0.146216 , 0.144566 , 0.150414 , 0.137893 
 592 , 0.057396 , 0.062449 , 0.048265 , 0.047626 , 0.06204 , 0.0564 , 0.049638 , 0.038935 , 0.057123 , 0.04057 , 0.054209 , 0.0436 , 0.04968 , 0.053895 , 0.056662 , 0.116773 , 0.146514 , 0.144921 , 0.15076 , 0.138243 
 593 , 0.057368 , 0.062293 , 0.048138 , 0.047685 , 0.061935 , 0.056147 , 0.049432 , 0.038866 , 0.056947 , 0.040434 , 0.054 , 0.043476 , 0.049517 , 0.053779 , 0.056526 , 0.116998 , 0.146824 , 0.145287 , 0.151128 , 0.138605 
 594 , 0.057285 , 0.062087 , 0.04801 , 0.047694 , 0.061781 , 0.055893 , 0.049213 , 0.038735 , 0.056758 , 0.040297 , 0.053772 , 0.043357 , 0.04934 , 0.053666 , 0.056389 , 0.117198 , 0.147113 , 0.145625 , 0.15147 , 0.138914 
 595 , 0.057132 , 0.061787 , 0.047906 , 0.047642 , 0.061607 , 0.055662 , 0.048964 , 0.038522 , 0.056582 , 0.040151 , 0.053556 , 0.043262 , 0.049155 , 0.053567 , 0.056233 , 0.117375 , 0.147422 , 0.145951 , 0.151813 , 0.13917 
 596 , 0.05698 , 0.061488 , 0.047803 , 0.047591 , 0.061414 , 0.05542 , 0.048715 , 0.038308 , 0.056407 , 0.040006 , 0.05333 , 0.043156 , 0.048981 , 0.053468 , 0.056088 , 0.117556 , 0.147727 , 0.146295 , 0.152172 , 0.139431 
 597 , 0.056825 , 0.061207 , 0.047698 , 0.047528 , 0.06126 , 0.055197 , 0.048474 , 0.038103 , 0.056218 , 0.039869 , 0.053102 , 0.04306 , 0.048804 , 0.053368 , 0.055952 , 0.117755 , 0.14805 , 0.146646 , 0.152539 , 0.139689 
 598 , 0.056825 , 0.0611 , 0.047709 , 0.047485 , 0.061356 , 0.055076 , 0.04837 , 0.03805 , 0.056078 , 0.039841 , 0.052976 , 0.043008 , 0.048701 , 0.053274 , 0.055982 , 0.117989 , 0.148427 , 0.146998 , 0.152926 , 0.139951 
 599 , 0.056814 , 0.060982 , 0.04773 , 0.047441 , 0.061452 , 0.054944 , 0.048264 , 0.038004 , 0.055927 , 0.03981 , 0.052838 , 0.042942 , 0.048606 , 0.05318 , 0.056012 , 0.118234 , 0.1488 , 0.147368 , 0.153299 , 0.140197 
 600 , 0.056794 , 0.060865 , 0.047741 , 0.047387 , 0.061551 , 0.054823 , 0.048159 , 0.037959 , 0.055766 , 0.039781 , 0.052712 , 0.042888 , 0.048502 , 0.053098 , 0.056044 , 0.118485 , 0.14918 , 0.147733 , 0.15369 , 0.140459 
