  time  ,:11:40 A,:11:51 A,:12:02 A,:12:17 A,:12:26 A,:12:47 A,:12:55 A,:13:03 A,:13:09 A,:13:17 A,:14:59 A,:15:07 A,:15:15 A,:15:24 A,:15:35 A,:15:49 A,:15:56 A,:16:04 A,:16:12 A,:16:19 A,:16:45 A,:16:52 A,:16:59 A,:17:07 A,:17:15 A,:17:30 A,:17:39 A,:17:48 A,:17:56 A,:18:04 A,:18:45 A,:18:56 A,:19:05 A,:19:15 A,:19:26 A,:19:57 A,:20:04 A,:20:12 A,:20:21 A,:20:28 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 482 , 0.024845 , 0.02532 , 0.024938 , 0.024491 , 0.039613 , 0.02639 , 0.024036 , 0.023347 , 0.028027 , 0.02531 , 0.022314 , 0.029991 , 0.021104 , 0.030047 , 0.032531 , 0.033666 , 0.038468 , 0.026259 , 0.042851 , 0.032969 , 0.021495 , 0.024687 , 0.023728 , 0.022835 , 0.019848 , 0.025348 , 0.02492 , 0.032308 , 0.033257 , 0.027944 , 0.024026 , 0.013139 , 0.035397 , 0.033443 , 0.018564 , 0.034504 , 0.022519 , 0.036402 , 0.024156 , 0.012702 
 483 , 0.024823 , 0.025382 , 0.024963 , 0.024562 , 0.039717 , 0.026425 , 0.024134 , 0.023445 , 0.028121 , 0.025373 , 0.022336 , 0.030049 , 0.021163 , 0.030105 , 0.032601 , 0.033774 , 0.038609 , 0.026341 , 0.043033 , 0.033094 , 0.021517 , 0.024711 , 0.023808 , 0.022886 , 0.019868 , 0.025419 , 0.025009 , 0.032405 , 0.033346 , 0.027999 , 0.024078 , 0.013152 , 0.035479 , 0.033514 , 0.018601 , 0.03465 , 0.022625 , 0.036541 , 0.024236 , 0.012733 
 484 , 0.024859 , 0.025372 , 0.024999 , 0.024598 , 0.039726 , 0.026462 , 0.024188 , 0.023536 , 0.028178 , 0.025474 , 0.022352 , 0.030079 , 0.021187 , 0.030116 , 0.032633 , 0.033863 , 0.038701 , 0.026407 , 0.043166 , 0.033202 , 0.02155 , 0.024691 , 0.023843 , 0.02293 , 0.019891 , 0.025502 , 0.025074 , 0.032484 , 0.033425 , 0.028066 , 0.024197 , 0.01318 , 0.035541 , 0.033556 , 0.018642 , 0.03474 , 0.022706 , 0.036688 , 0.024337 , 0.012742 
 485 , 0.024902 , 0.025359 , 0.025032 , 0.024641 , 0.039731 , 0.026497 , 0.02424 , 0.023634 , 0.028241 , 0.025573 , 0.022374 , 0.030115 , 0.021209 , 0.030134 , 0.032671 , 0.033958 , 0.038798 , 0.026459 , 0.043313 , 0.033305 , 0.021591 , 0.024669 , 0.023885 , 0.022971 , 0.019912 , 0.025573 , 0.025135 , 0.032559 , 0.03351 , 0.028129 , 0.024305 , 0.013206 , 0.03559 , 0.033604 , 0.01869 , 0.034835 , 0.022775 , 0.036831 , 0.024436 , 0.012749 
 486 , 0.024945 , 0.025346 , 0.025066 , 0.024683 , 0.039745 , 0.026531 , 0.024301 , 0.023722 , 0.028295 , 0.025673 , 0.022388 , 0.030152 , 0.02123 , 0.030152 , 0.032709 , 0.034053 , 0.038887 , 0.026522 , 0.04345 , 0.033418 , 0.021622 , 0.024646 , 0.023927 , 0.023013 , 0.019933 , 0.025654 , 0.025187 , 0.032634 , 0.033586 , 0.028202 , 0.024422 , 0.013233 , 0.035649 , 0.033642 , 0.018739 , 0.03493 , 0.022854 , 0.036974 , 0.024534 , 0.012757 
 487 , 0.02499 , 0.025382 , 0.025111 , 0.024748 , 0.039809 , 0.026602 , 0.024376 , 0.023826 , 0.028399 , 0.025773 , 0.022448 , 0.030244 , 0.02133 , 0.030206 , 0.032814 , 0.034165 , 0.039018 , 0.026611 , 0.043619 , 0.033569 , 0.021684 , 0.024683 , 0.023994 , 0.0231 , 0.019989 , 0.025745 , 0.025279 , 0.032749 , 0.033699 , 0.028306 , 0.024543 , 0.013301 , 0.035748 , 0.033727 , 0.018787 , 0.035078 , 0.02296 , 0.037155 , 0.024655 , 0.012807 
 488 , 0.02505 , 0.025441 , 0.025152 , 0.024817 , 0.039896 , 0.026687 , 0.024455 , 0.023934 , 0.02851 , 0.025869 , 0.02252 , 0.030361 , 0.02145 , 0.030278 , 0.032938 , 0.034277 , 0.039161 , 0.026715 , 0.043803 , 0.033747 , 0.021748 , 0.024743 , 0.024083 , 0.023199 , 0.020064 , 0.02585 , 0.025366 , 0.032873 , 0.033822 , 0.028436 , 0.024669 , 0.013395 , 0.035859 , 0.033831 , 0.018836 , 0.035245 , 0.023078 , 0.037356 , 0.02478 , 0.012874 
 489 , 0.0251 , 0.0255 , 0.025203 , 0.024887 , 0.039991 , 0.026763 , 0.024534 , 0.024041 , 0.02863 , 0.025964 , 0.022592 , 0.030479 , 0.02158 , 0.030358 , 0.033071 , 0.03439 , 0.039304 , 0.026819 , 0.043995 , 0.033916 , 0.021812 , 0.024803 , 0.024171 , 0.023298 , 0.02014 , 0.025955 , 0.025463 , 0.032996 , 0.033944 , 0.028565 , 0.024794 , 0.013488 , 0.035978 , 0.033944 , 0.018886 , 0.035412 , 0.023196 , 0.037558 , 0.024905 , 0.012931 
 490 , 0.025141 , 0.025558 , 0.025261 , 0.024965 , 0.040092 , 0.026855 , 0.024632 , 0.024141 , 0.028745 , 0.026067 , 0.022668 , 0.030597 , 0.021686 , 0.03044 , 0.033191 , 0.034506 , 0.039453 , 0.02692 , 0.044187 , 0.03409 , 0.02188 , 0.024854 , 0.024261 , 0.0234 , 0.020204 , 0.026058 , 0.025576 , 0.033126 , 0.034071 , 0.02868 , 0.0249 , 0.013552 , 0.036081 , 0.034052 , 0.018935 , 0.035581 , 0.023316 , 0.037767 , 0.025011 , 0.012987 
 491 , 0.025152 , 0.025623 , 0.025327 , 0.02505 , 0.040208 , 0.026953 , 0.024727 , 0.024237 , 0.028856 , 0.026205 , 0.022741 , 0.030721 , 0.021753 , 0.030518 , 0.033299 , 0.034647 , 0.039607 , 0.027036 , 0.044392 , 0.034231 , 0.021947 , 0.024875 , 0.024339 , 0.023498 , 0.020247 , 0.026186 , 0.025715 , 0.033262 , 0.034222 , 0.028763 , 0.024976 , 0.01355 , 0.03618 , 0.034148 , 0.018982 , 0.035756 , 0.023434 , 0.038 , 0.025106 , 0.013024 
 492 , 0.025163 , 0.025698 , 0.025394 , 0.025136 , 0.040315 , 0.027061 , 0.024832 , 0.024325 , 0.028967 , 0.026333 , 0.022815 , 0.030846 , 0.021811 , 0.030607 , 0.033407 , 0.034779 , 0.039762 , 0.027153 , 0.044588 , 0.034365 , 0.022013 , 0.024905 , 0.024417 , 0.023607 , 0.020291 , 0.026305 , 0.025854 , 0.033398 , 0.034365 , 0.028838 , 0.025044 , 0.013549 , 0.036271 , 0.034245 , 0.019029 , 0.035921 , 0.023542 , 0.038233 , 0.025191 , 0.013061 
 493 , 0.025167 , 0.025764 , 0.025461 , 0.025222 , 0.040423 , 0.027151 , 0.024928 , 0.024423 , 0.02907 , 0.026462 , 0.022889 , 0.030971 , 0.021878 , 0.030687 , 0.033507 , 0.034912 , 0.039918 , 0.027261 , 0.044786 , 0.034498 , 0.022081 , 0.024928 , 0.024496 , 0.023697 , 0.020326 , 0.026434 , 0.025993 , 0.033525 , 0.034508 , 0.028914 , 0.025121 , 0.013548 , 0.036372 , 0.034333 , 0.019077 , 0.036087 , 0.023651 , 0.038466 , 0.025277 , 0.013098 
 494 , 0.025248 , 0.025789 , 0.025532 , 0.025303 , 0.040582 , 0.027284 , 0.025046 , 0.024569 , 0.029255 , 0.026605 , 0.022973 , 0.031126 , 0.02202 , 0.030769 , 0.033658 , 0.035107 , 0.040105 , 0.027412 , 0.045048 , 0.034676 , 0.02213 , 0.024991 , 0.024652 , 0.023835 , 0.020451 , 0.026587 , 0.026128 , 0.033694 , 0.034676 , 0.029063 , 0.025248 , 0.01361 , 0.036473 , 0.034437 , 0.019149 , 0.036317 , 0.023817 , 0.038729 , 0.025459 , 0.013179 
 495 , 0.025321 , 0.025807 , 0.025596 , 0.025385 , 0.040728 , 0.027418 , 0.025157 , 0.024726 , 0.029432 , 0.026759 , 0.02306 , 0.031272 , 0.022163 , 0.030851 , 0.033817 , 0.0353 , 0.040298 , 0.027555 , 0.045306 , 0.034851 , 0.022181 , 0.025047 , 0.024818 , 0.023976 , 0.020579 , 0.02675 , 0.026273 , 0.033853 , 0.034842 , 0.02923 , 0.025376 , 0.013677 , 0.036581 , 0.03454 , 0.019224 , 0.036545 , 0.023976 , 0.038989 , 0.025642 , 0.013256 
 496 , 0.025395 , 0.025834 , 0.025669 , 0.025459 , 0.040885 , 0.027552 , 0.025267 , 0.024874 , 0.029617 , 0.026903 , 0.023147 , 0.031427 , 0.022307 , 0.030924 , 0.033967 , 0.035493 , 0.040483 , 0.027707 , 0.045564 , 0.035018 , 0.022224 , 0.025112 , 0.024975 , 0.024116 , 0.020698 , 0.026903 , 0.02641 , 0.034022 , 0.035 , 0.029389 , 0.025505 , 0.013744 , 0.03669 , 0.034643 , 0.0193 , 0.036782 , 0.024143 , 0.039249 , 0.025825 , 0.013342 
 497 , 0.025477 , 0.025952 , 0.02576 , 0.025569 , 0.041059 , 0.027705 , 0.025413 , 0.025048 , 0.029813 , 0.027075 , 0.023277 , 0.031657 , 0.022483 , 0.031055 , 0.03414 , 0.035683 , 0.040694 , 0.027869 , 0.045852 , 0.035235 , 0.022301 , 0.025176 , 0.025167 , 0.024309 , 0.02084 , 0.027129 , 0.026591 , 0.034231 , 0.035199 , 0.029576 , 0.025678 , 0.013848 , 0.036842 , 0.03477 , 0.019407 , 0.037025 , 0.024336 , 0.039581 , 0.026034 , 0.013446 
 498 , 0.025559 , 0.026142 , 0.025851 , 0.025686 , 0.041246 , 0.027856 , 0.025577 , 0.025249 , 0.030034 , 0.027263 , 0.023453 , 0.031949 , 0.022678 , 0.031201 , 0.034318 , 0.035877 , 0.040927 , 0.028047 , 0.046168 , 0.035485 , 0.022396 , 0.025231 , 0.025386 , 0.024538 , 0.020983 , 0.027391 , 0.026789 , 0.034473 , 0.035431 , 0.029788 , 0.025878 , 0.013964 , 0.037017 , 0.034911 , 0.019543 , 0.03729 , 0.024565 , 0.03997 , 0.026261 , 0.013572 
 499 , 0.02564 , 0.026323 , 0.02595 , 0.025804 , 0.041441 , 0.028007 , 0.02574 , 0.02544 , 0.030246 , 0.027452 , 0.02362 , 0.03223 , 0.022873 , 0.031347 , 0.034496 , 0.036071 , 0.041159 , 0.028234 , 0.046475 , 0.035734 , 0.022491 , 0.025285 , 0.025595 , 0.024766 , 0.021126 , 0.027652 , 0.026978 , 0.034715 , 0.035652 , 0.029991 , 0.026086 , 0.014081 , 0.037191 , 0.035061 , 0.019669 , 0.037546 , 0.024785 , 0.040358 , 0.026487 , 0.013689 
 500 , 0.025736 , 0.026499 , 0.026063 , 0.025909 , 0.041634 , 0.02818 , 0.025909 , 0.025663 , 0.030469 , 0.027653 , 0.023792 , 0.032522 , 0.023093 , 0.031505 , 0.034702 , 0.036283 , 0.041389 , 0.028416 , 0.046785 , 0.035992 , 0.022584 , 0.025346 , 0.025827 , 0.025 , 0.021276 , 0.027916 , 0.027171 , 0.034966 , 0.035893 , 0.030224 , 0.026281 , 0.014199 , 0.037373 , 0.03522 , 0.019795 , 0.037827 , 0.025028 , 0.040771 , 0.026735 , 0.013817 
 501 , 0.025859 , 0.02663 , 0.026222 , 0.026013 , 0.041853 , 0.028389 , 0.026076 , 0.02595 , 0.030737 , 0.027917 , 0.023991 , 0.032877 , 0.023356 , 0.03168 , 0.03498 , 0.036558 , 0.041663 , 0.028642 , 0.047121 , 0.036313 , 0.022658 , 0.025433 , 0.026104 , 0.025288 , 0.021461 , 0.028216 , 0.027346 , 0.035261 , 0.036186 , 0.030519 , 0.026466 , 0.014308 , 0.037564 , 0.035415 , 0.01992 , 0.038181 , 0.025306 , 0.041236 , 0.027019 , 0.013945 
 502 , 0.025982 , 0.026769 , 0.02638 , 0.026109 , 0.042063 , 0.028597 , 0.026235 , 0.026226 , 0.030996 , 0.028181 , 0.02419 , 0.033222 , 0.023629 , 0.031846 , 0.035258 , 0.036833 , 0.041919 , 0.02886 , 0.047448 , 0.036625 , 0.022733 , 0.02552 , 0.026389 , 0.025566 , 0.021638 , 0.028507 , 0.02752 , 0.035557 , 0.036471 , 0.030806 , 0.026652 , 0.014416 , 0.037747 , 0.035602 , 0.020036 , 0.038516 , 0.025584 , 0.041711 , 0.027312 , 0.014081 
 503 , 0.026096 , 0.0269 , 0.026539 , 0.026204 , 0.042283 , 0.028797 , 0.026403 , 0.026512 , 0.031254 , 0.028436 , 0.024389 , 0.033557 , 0.023892 , 0.032022 , 0.035526 , 0.037107 , 0.042184 , 0.029068 , 0.047766 , 0.036936 , 0.022799 , 0.025608 , 0.026665 , 0.025843 , 0.021814 , 0.028797 , 0.027695 , 0.035852 , 0.036764 , 0.031091 , 0.026837 , 0.014525 , 0.037929 , 0.035788 , 0.020152 , 0.03886 , 0.025861 , 0.042166 , 0.027596 , 0.014209 
 504 , 0.026302 , 0.027121 , 0.026716 , 0.026347 , 0.042605 , 0.029085 , 0.026671 , 0.026815 , 0.03167 , 0.028815 , 0.024716 , 0.034057 , 0.024284 , 0.03231 , 0.03594 , 0.037516 , 0.042542 , 0.029382 , 0.048262 , 0.037345 , 0.022924 , 0.025761 , 0.027049 , 0.026266 , 0.022113 , 0.02922 , 0.027995 , 0.036282 , 0.037165 , 0.03149 , 0.027085 , 0.014709 , 0.038201 , 0.036075 , 0.020366 , 0.039282 , 0.02623 , 0.042794 , 0.027995 , 0.014394 
 505 , 0.026511 , 0.027365 , 0.026897 , 0.026493 , 0.042957 , 0.029369 , 0.02696 , 0.027122 , 0.03211 , 0.029198 , 0.025055 , 0.034572 , 0.024678 , 0.032622 , 0.03637 , 0.037942 , 0.042912 , 0.02971 , 0.048771 , 0.037772 , 0.023042 , 0.025927 , 0.027446 , 0.0267 , 0.022413 , 0.029665 , 0.028317 , 0.03672 , 0.037592 , 0.031903 , 0.027347 , 0.0149 , 0.038481 , 0.03637 , 0.02058 , 0.039713 , 0.026601 , 0.043433 , 0.028398 , 0.014586 
 506 , 0.02672 , 0.027599 , 0.027079 , 0.026639 , 0.04329 , 0.029661 , 0.02724 , 0.027428 , 0.032539 , 0.02958 , 0.025393 , 0.035086 , 0.025079 , 0.032925 , 0.036781 , 0.038359 , 0.043281 , 0.030038 , 0.049271 , 0.038188 , 0.023169 , 0.026092 , 0.027841 , 0.027133 , 0.022712 , 0.030101 , 0.02863 , 0.037157 , 0.038009 , 0.032297 , 0.027608 , 0.015082 , 0.038753 , 0.036664 , 0.020784 , 0.040143 , 0.026971 , 0.044061 , 0.0288 , 0.014777 
 507 , 0.0269 , 0.027875 , 0.027276 , 0.026855 , 0.043684 , 0.029988 , 0.027544 , 0.027768 , 0.032996 , 0.029988 , 0.025763 , 0.035681 , 0.02553 , 0.033237 , 0.037257 , 0.038787 , 0.043675 , 0.030391 , 0.049825 , 0.038644 , 0.023292 , 0.026255 , 0.028305 , 0.027589 , 0.02305 , 0.030588 , 0.028967 , 0.037642 , 0.038474 , 0.032763 , 0.027884 , 0.015298 , 0.039029 , 0.036979 , 0.021018 , 0.040613 , 0.027365 , 0.044749 , 0.029245 , 0.014994 
 508 , 0.027045 , 0.028207 , 0.02751 , 0.027117 , 0.044134 , 0.030361 , 0.027868 , 0.028145 , 0.03349 , 0.030406 , 0.02617 , 0.03635 , 0.026036 , 0.033543 , 0.037762 , 0.039245 , 0.044108 , 0.03079 , 0.050409 , 0.039138 , 0.023417 , 0.026429 , 0.028842 , 0.028082 , 0.023417 , 0.031121 , 0.029325 , 0.038164 , 0.038977 , 0.033275 , 0.028198 , 0.015543 , 0.039299 , 0.037324 , 0.021272 , 0.041131 , 0.027796 , 0.045493 , 0.029718 , 0.015239 
 509 , 0.0272 , 0.02853 , 0.027727 , 0.02737 , 0.044575 , 0.030734 , 0.028191 , 0.028512 , 0.033965 , 0.030832 , 0.026567 , 0.037008 , 0.026531 , 0.033857 , 0.038266 , 0.039685 , 0.044531 , 0.03118 , 0.050983 , 0.039622 , 0.023532 , 0.026593 , 0.029369 , 0.028566 , 0.023773 , 0.031644 , 0.029672 , 0.038676 , 0.03948 , 0.033777 , 0.028503 , 0.015778 , 0.03956 , 0.037668 , 0.021525 , 0.041648 , 0.028209 , 0.046217 , 0.03019 , 0.015483 
 510 , 0.027371 , 0.028852 , 0.027969 , 0.02763 , 0.04503 , 0.031108 , 0.028522 , 0.028896 , 0.034471 , 0.03126 , 0.026997 , 0.037681 , 0.027041 , 0.034176 , 0.038787 , 0.040143 , 0.044959 , 0.031572 , 0.051568 , 0.040125 , 0.023661 , 0.026765 , 0.029904 , 0.029066 , 0.024143 , 0.032187 , 0.030038 , 0.039206 , 0.04 , 0.034301 , 0.028816 , 0.016036 , 0.03984 , 0.03802 , 0.021779 , 0.042167 , 0.028638 , 0.046966 , 0.030671 , 0.015741 
 511 , 0.02769 , 0.029233 , 0.028297 , 0.027886 , 0.045549 , 0.03157 , 0.028921 , 0.029385 , 0.035139 , 0.031793 , 0.027574 , 0.038511 , 0.027708 , 0.034603 , 0.03943 , 0.040714 , 0.045469 , 0.032043 , 0.052249 , 0.040777 , 0.023818 , 0.026949 , 0.030545 , 0.029706 , 0.024603 , 0.032846 , 0.030473 , 0.039867 , 0.040652 , 0.034951 , 0.029189 , 0.01637 , 0.040223 , 0.038448 , 0.022097 , 0.042819 , 0.02918 , 0.047869 , 0.031303 , 0.016066 
 512 , 0.027998 , 0.029612 , 0.028622 , 0.02814 , 0.046068 , 0.03202 , 0.029318 , 0.029871 , 0.035802 , 0.032332 , 0.028158 , 0.039325 , 0.028372 , 0.035026 , 0.040065 , 0.041287 , 0.04597 , 0.032502 , 0.052927 , 0.041412 , 0.023975 , 0.027141 , 0.031182 , 0.030334 , 0.025072 , 0.03351 , 0.030914 , 0.040529 , 0.041305 , 0.035597 , 0.029567 , 0.016706 , 0.040601 , 0.03887 , 0.022414 , 0.043473 , 0.029719 , 0.048762 , 0.03194 , 0.016394 
 513 , 0.028314 , 0.029991 , 0.028947 , 0.028394 , 0.046596 , 0.03247 , 0.029714 , 0.030356 , 0.036474 , 0.032862 , 0.028742 , 0.040148 , 0.029036 , 0.035457 , 0.040701 , 0.04186 , 0.046471 , 0.03296 , 0.053596 , 0.042056 , 0.024132 , 0.027333 , 0.031819 , 0.030972 , 0.025532 , 0.034173 , 0.031346 , 0.041191 , 0.041958 , 0.036251 , 0.029937 , 0.017042 , 0.040986 , 0.039292 , 0.022723 , 0.044116 , 0.030258 , 0.049646 , 0.032568 , 0.016721 
 514 , 0.028732 , 0.030526 , 0.029366 , 0.02875 , 0.047333 , 0.033052 , 0.030214 , 0.030972 , 0.037265 , 0.03357 , 0.029491 , 0.041281 , 0.029865 , 0.036033 , 0.04154 , 0.042594 , 0.047119 , 0.03357 , 0.054447 , 0.042861 , 0.024349 , 0.027598 , 0.032641 , 0.031793 , 0.026126 , 0.034989 , 0.031874 , 0.042031 , 0.042781 , 0.037104 , 0.030401 , 0.017503 , 0.04146 , 0.039889 , 0.023135 , 0.044887 , 0.030937 , 0.05077 , 0.033373 , 0.017137 
 515 , 0.029167 , 0.031106 , 0.029811 , 0.029123 , 0.048121 , 0.033653 , 0.03074 , 0.031625 , 0.038103 , 0.034314 , 0.030284 , 0.042491 , 0.030731 , 0.036656 , 0.042437 , 0.043367 , 0.04779 , 0.034216 , 0.055332 , 0.043697 , 0.024574 , 0.027889 , 0.033501 , 0.032652 , 0.026755 , 0.035842 , 0.03242 , 0.042911 , 0.043644 , 0.038014 , 0.030883 , 0.017988 , 0.041955 , 0.040534 , 0.023582 , 0.04569 , 0.031643 , 0.051945 , 0.034234 , 0.017577 
 516 , 0.029613 , 0.031688 , 0.030257 , 0.029496 , 0.04891 , 0.034265 , 0.031268 , 0.03227 , 0.038926 , 0.035061 , 0.031071 , 0.043703 , 0.031599 , 0.03728 , 0.043328 , 0.044142 , 0.048472 , 0.034864 , 0.056219 , 0.044535 , 0.0248 , 0.028172 , 0.034354 , 0.033513 , 0.027376 , 0.036698 , 0.032968 , 0.043784 , 0.044517 , 0.038917 , 0.031366 , 0.018474 , 0.042451 , 0.041172 , 0.024021 , 0.046495 , 0.03235 , 0.053115 , 0.035088 , 0.018027 
 517 , 0.030072 , 0.032326 , 0.030743 , 0.029902 , 0.04975 , 0.034938 , 0.031843 , 0.03297 , 0.039849 , 0.035868 , 0.031932 , 0.044992 , 0.032541 , 0.037934 , 0.044294 , 0.044974 , 0.049187 , 0.035564 , 0.057174 , 0.045457 , 0.025018 , 0.028489 , 0.035305 , 0.034464 , 0.028068 , 0.037603 , 0.033569 , 0.044741 , 0.045448 , 0.039902 , 0.03187 , 0.018998 , 0.042979 , 0.04187 , 0.024499 , 0.047362 , 0.033095 , 0.054375 , 0.036002 , 0.018498 
 518 , 0.030525 , 0.033023 , 0.031286 , 0.030328 , 0.050654 , 0.035683 , 0.03245 , 0.033731 , 0.040849 , 0.036739 , 0.032853 , 0.046356 , 0.03357 , 0.038629 , 0.045335 , 0.045846 , 0.049938 , 0.036318 , 0.058194 , 0.046455 , 0.025233 , 0.028815 , 0.036345 , 0.035495 , 0.028824 , 0.038566 , 0.034232 , 0.045765 , 0.046446 , 0.040966 , 0.032397 , 0.019565 , 0.043545 , 0.042622 , 0.025018 , 0.048299 , 0.033874 , 0.055722 , 0.03699 , 0.019019 
 519 , 0.030979 , 0.033721 , 0.031821 , 0.030754 , 0.05155 , 0.036429 , 0.033049 , 0.034474 , 0.041852 , 0.037603 , 0.033766 , 0.047705 , 0.034582 , 0.039306 , 0.04636 , 0.046719 , 0.050672 , 0.037065 , 0.059205 , 0.047445 , 0.025448 , 0.029141 , 0.037379 , 0.036518 , 0.029571 , 0.039521 , 0.034878 , 0.046782 , 0.047436 , 0.042013 , 0.032906 , 0.020115 , 0.044101 , 0.043366 , 0.02552 , 0.049229 , 0.034636 , 0.057054 , 0.037961 , 0.019523 
 520 , 0.031446 , 0.034424 , 0.032361 , 0.031186 , 0.052462 , 0.037169 , 0.033653 , 0.035232 , 0.042847 , 0.038469 , 0.034684 , 0.049062 , 0.035608 , 0.039994 , 0.047403 , 0.047591 , 0.051421 , 0.037806 , 0.06022 , 0.048443 , 0.025661 , 0.029473 , 0.038407 , 0.037546 , 0.030316 , 0.040488 , 0.035528 , 0.047807 , 0.048434 , 0.04308 , 0.03342 , 0.020683 , 0.044649 , 0.04412 , 0.026029 , 0.050157 , 0.035411 , 0.058381 , 0.038945 , 0.020029 
 521 , 0.03209 , 0.035194 , 0.032979 , 0.031687 , 0.053505 , 0.037994 , 0.034333 , 0.036038 , 0.04395 , 0.039411 , 0.035742 , 0.05058 , 0.036764 , 0.040802 , 0.048616 , 0.04858 , 0.052285 , 0.03863 , 0.061355 , 0.049558 , 0.025918 , 0.029812 , 0.03951 , 0.038675 , 0.031148 , 0.041564 , 0.036244 , 0.048974 , 0.049629 , 0.044282 , 0.033974 , 0.021316 , 0.04526 , 0.044946 , 0.026582 , 0.051181 , 0.036289 , 0.059848 , 0.04003 , 0.020562 
 522 , 0.032712 , 0.035962 , 0.033583 , 0.032182 , 0.05454 , 0.0388 , 0.035001 , 0.036833 , 0.045031 , 0.040344 , 0.036788 , 0.052071 , 0.037902 , 0.041583 , 0.049799 , 0.049557 , 0.05313 , 0.039428 , 0.06246 , 0.050652 , 0.026166 , 0.030135 , 0.040595 , 0.039796 , 0.031975 , 0.042634 , 0.03695 , 0.050113 , 0.050814 , 0.045471 , 0.034516 , 0.021936 , 0.045857 , 0.045767 , 0.027126 , 0.052197 , 0.037147 , 0.061284 , 0.041107 , 0.021092 
 523 , 0.033333 , 0.036712 , 0.034178 , 0.032668 , 0.055549 , 0.039597 , 0.035661 , 0.03762 , 0.046095 , 0.04126 , 0.037809 , 0.053536 , 0.039022 , 0.042365 , 0.050966 , 0.050517 , 0.053959 , 0.040217 , 0.063557 , 0.05173 , 0.026404 , 0.030466 , 0.041664 , 0.040891 , 0.032785 , 0.043677 , 0.037647 , 0.051236 , 0.051973 , 0.046634 , 0.03505 , 0.022549 , 0.046445 , 0.046562 , 0.027662 , 0.053195 , 0.037998 , 0.062703 , 0.042168 , 0.021605 
 524 , 0.033953 , 0.037508 , 0.034826 , 0.03318 , 0.056622 , 0.040433 , 0.036347 , 0.038426 , 0.047209 , 0.042224 , 0.038876 , 0.055056 , 0.04019 , 0.043151 , 0.052141 , 0.051502 , 0.054831 , 0.041045 , 0.064703 , 0.052852 , 0.026682 , 0.030822 , 0.042791 , 0.042017 , 0.033603 , 0.044734 , 0.038354 , 0.052384 , 0.053139 , 0.047866 , 0.0356 , 0.023209 , 0.047074 , 0.047416 , 0.02823 , 0.054219 , 0.038849 , 0.064154 , 0.043268 , 0.022174 
 525 , 0.034578 , 0.038309 , 0.035479 , 0.033694 , 0.057698 , 0.041284 , 0.037038 , 0.039238 , 0.048342 , 0.043186 , 0.039941 , 0.056581 , 0.041356 , 0.043934 , 0.0533 , 0.052488 , 0.055706 , 0.041879 , 0.065847 , 0.053985 , 0.026961 , 0.031179 , 0.043934 , 0.043141 , 0.034424 , 0.045764 , 0.039058 , 0.053534 , 0.0543 , 0.049099 , 0.036146 , 0.023869 , 0.047702 , 0.048279 , 0.0288 , 0.055238 , 0.039688 , 0.065595 , 0.044376 , 0.022742 
 526 , 0.035184 , 0.039103 , 0.036123 , 0.0342 , 0.058758 , 0.042118 , 0.037722 , 0.040033 , 0.04945 , 0.044132 , 0.040981 , 0.05809 , 0.042507 , 0.04471 , 0.054443 , 0.053458 , 0.056564 , 0.042696 , 0.066974 , 0.055102 , 0.027239 , 0.031537 , 0.045053 , 0.044249 , 0.03523 , 0.046786 , 0.039753 , 0.054659 , 0.055436 , 0.050307 , 0.036692 , 0.024522 , 0.048321 , 0.049125 , 0.02937 , 0.056239 , 0.04052 , 0.067019 , 0.045468 , 0.023312 
 527 , 0.035777 , 0.039883 , 0.036763 , 0.034683 , 0.05977 , 0.042931 , 0.038391 , 0.040815 , 0.050528 , 0.045065 , 0.041999 , 0.059544 , 0.043618 , 0.045472 , 0.055556 , 0.054398 , 0.05741 , 0.043483 , 0.068091 , 0.056189 , 0.027502 , 0.031879 , 0.046123 , 0.045328 , 0.036012 , 0.047778 , 0.040426 , 0.055773 , 0.056551 , 0.051486 , 0.037206 , 0.025151 , 0.048927 , 0.049922 , 0.029908 , 0.05722 , 0.041339 , 0.068407 , 0.04653 , 0.023848 
 528 , 0.036342 , 0.040634 , 0.037365 , 0.035137 , 0.060739 , 0.043695 , 0.039022 , 0.041567 , 0.051565 , 0.045968 , 0.042962 , 0.060938 , 0.044664 , 0.046213 , 0.056655 , 0.055296 , 0.058239 , 0.044257 , 0.069197 , 0.057252 , 0.027748 , 0.032194 , 0.047155 , 0.046385 , 0.036777 , 0.04874 , 0.041069 , 0.056863 , 0.057633 , 0.052625 , 0.037691 , 0.025746 , 0.0495 , 0.050668 , 0.03041 , 0.058185 , 0.042147 , 0.069759 , 0.047553 , 0.024361 
