HST_00004.spu,HST_00003.spu,HST_00002.spu,
Wavelength,SHB2_00005.spu,SHB2_00006.spu,SHB2_00007.spu,SHB2_00008.spu,SHB2_00009.spu,SHB2_00010.spu,SHB2_00011.spu,SHB2_00012.spu,SHB2_00013.spu,SHB2_00014.spu,SHB2_00015.spu,SHB2_00016.spu,SHB2_00017.spu,SHB2_00018.spu,SHB2_00019.spu,SHB2_00020.spu,SHB2_00021.spu,SHB2_00022.spu,SHB2_00023.spu,SHB2_00024.spu
  (nm),7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 ,7/28/2017 
  time  ,:49:13 A,:49:43 A,:50:11 A,:50:40 A,:51:06 A,:52:25 A,:52:45 A,:53:08 A,:53:25 A,:53:44 A,:54:29 A,:54:48 A,:55:08 A,:55:26 A,:55:50 A,:57:07 A,:57:20 A,:57:35 A,:57:51 A,:58:07 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 347 , 0.017705 , 0.013212 , 0.012332 , 0.01402 , 0.011657 , 0.014494 , 0.020921 , 0.014311 , 0.023312 , 0.022708 , 0.01605 , 0.012233 , 0.016189 , 0.019569 , 0.017691 , 0.02166 , 0.023013 , 0.01884 , 0.02457 , 0.016404 
 348 , 0.01779 , 0.013481 , 0.012417 , 0.014321 , 0.011867 , 0.01471 , 0.021099 , 0.014481 , 0.023469 , 0.022964 , 0.01617 , 0.012174 , 0.016453 , 0.019657 , 0.017923 , 0.021988 , 0.023191 , 0.01899 , 0.024703 , 0.016751 
 349 , 0.017564 , 0.01332 , 0.012331 , 0.014355 , 0.011852 , 0.014586 , 0.020935 , 0.014399 , 0.023352 , 0.022941 , 0.016087 , 0.011816 , 0.016313 , 0.019467 , 0.017722 , 0.021995 , 0.023095 , 0.018865 , 0.024634 , 0.016638 
 350 , 0.017239 , 0.013013 , 0.012187 , 0.014283 , 0.011754 , 0.014347 , 0.020659 , 0.01423 , 0.023142 , 0.022823 , 0.015935 , 0.011378 , 0.016033 , 0.019187 , 0.017379 , 0.021885 , 0.022903 , 0.01865 , 0.024495 , 0.016363 
 351 , 0.016944 , 0.012735 , 0.012058 , 0.014214 , 0.011664 , 0.014131 , 0.020411 , 0.014077 , 0.022953 , 0.02272 , 0.015798 , 0.010987 , 0.015778 , 0.018935 , 0.017073 , 0.021788 , 0.022731 , 0.018455 , 0.024371 , 0.016114 
 352 , 0.016774 , 0.012615 , 0.011955 , 0.014117 , 0.011621 , 0.013966 , 0.020245 , 0.013942 , 0.022793 , 0.022604 , 0.015691 , 0.010796 , 0.015604 , 0.018796 , 0.016885 , 0.02171 , 0.022607 , 0.018296 , 0.024243 , 0.015997 
 353 , 0.016816 , 0.012772 , 0.011887 , 0.013965 , 0.01166 , 0.013871 , 0.020214 , 0.013824 , 0.022669 , 0.022443 , 0.015627 , 0.010944 , 0.015564 , 0.018851 , 0.016892 , 0.021652 , 0.022562 , 0.018186 , 0.024093 , 0.016116 
 354 , 0.016853 , 0.01292 , 0.011823 , 0.013822 , 0.011695 , 0.013781 , 0.020181 , 0.013712 , 0.022552 , 0.02229 , 0.015566 , 0.011083 , 0.015525 , 0.018899 , 0.016898 , 0.021596 , 0.022517 , 0.018079 , 0.023951 , 0.016228 
 355 , 0.016885 , 0.013058 , 0.011762 , 0.013688 , 0.011726 , 0.013695 , 0.020148 , 0.013607 , 0.022442 , 0.022144 , 0.015508 , 0.011212 , 0.015488 , 0.018942 , 0.016902 , 0.021542 , 0.022473 , 0.017977 , 0.023817 , 0.016335 
 356 , 0.016851 , 0.01295 , 0.011718 , 0.013792 , 0.011728 , 0.013715 , 0.02001 , 0.013528 , 0.022466 , 0.022103 , 0.015507 , 0.011126 , 0.015382 , 0.018852 , 0.017003 , 0.021451 , 0.022407 , 0.01801 , 0.023888 , 0.016142 
 357 , 0.016814 , 0.012835 , 0.011677 , 0.0139 , 0.011727 , 0.013739 , 0.019872 , 0.013454 , 0.022491 , 0.022065 , 0.015507 , 0.011033 , 0.015276 , 0.018758 , 0.017102 , 0.02136 , 0.022342 , 0.018046 , 0.023962 , 0.015944 
