SHB2_00010.spu,SHB2_00009.spu,SHB2_00008.spu,SHB2_00007.spu,SHB2_00006.spu,
Wavelength,SHB2_00011.spu,SHB2_00012.spu,SHB2_00013.spu,SHB2_00014.spu,SHB2_00015.spu,SHB2_00016.spu,SHB2_00017.spu,SHB2_00018.spu,SHB2_00019.spu,SHB2_00020.spu,SHB2_00021.spu,SHB2_00022.spu,SHB2_00023.spu,SHB2_00024.spu,SHB2_00025.spu,SHB2_00026.spu,SHB2_00027.spu,SHB2_00028.spu,SHB2_00029.spu,SHB2_00030.spu
 335 , 0.013764 , 0.015978 , 0.020581 , 0.01636 , 0.01736 , 0.014703 , 0.021182 , 0.013419 , 0.019379 , 0.021966 , 0.020343 , 0.009113 , 0.015166 , 0.015985 , 0.018793 , 0.024767 , 0.022981 , 0.023892 , 0.019703 , 0.024403 
 336 , 0.014455 , 0.016296 , 0.021124 , 0.016997 , 0.017932 , 0.015209 , 0.021539 , 0.013919 , 0.020148 , 0.022943 , 0.021331 , 0.010206 , 0.015794 , 0.016726 , 0.019403 , 0.025861 , 0.023805 , 0.024345 , 0.020524 , 0.024796 
 337 , 0.015056 , 0.016569 , 0.021584 , 0.017534 , 0.018419 , 0.01564 , 0.021848 , 0.01435 , 0.020802 , 0.023792 , 0.022246 , 0.011143 , 0.016323 , 0.01735 , 0.019928 , 0.026814 , 0.024496 , 0.02475 , 0.021246 , 0.025133 
 338 , 0.015584 , 0.016806 , 0.021977 , 0.01799 , 0.018839 , 0.01601 , 0.022116 , 0.014725 , 0.021365 , 0.024537 , 0.023105 , 0.011953 , 0.016772 , 0.01788 , 0.020383 , 0.027652 , 0.02508 , 0.025117 , 0.021888 , 0.025423 
 339 , 0.015001 , 0.016156 , 0.021457 , 0.017393 , 0.018354 , 0.015622 , 0.021453 , 0.014344 , 0.020881 , 0.023644 , 0.022268 , 0.011436 , 0.016271 , 0.017037 , 0.019622 , 0.027051 , 0.024475 , 0.024667 , 0.021095 , 0.025034 
 340 , 0.01429 , 0.015424 , 0.020835 , 0.016677 , 0.017765 , 0.015146 , 0.020701 , 0.013875 , 0.020269 , 0.02257 , 0.021239 , 0.010745 , 0.015657 , 0.01605 , 0.018734 , 0.026269 , 0.023729 , 0.024126 , 0.020146 , 0.024566 
 341 , 0.013662 , 0.014777 , 0.020287 , 0.016045 , 0.017245 , 0.014724 , 0.020035 , 0.01346 , 0.019726 , 0.021621 , 0.020332 , 0.010136 , 0.015116 , 0.01518 , 0.017949 , 0.025577 , 0.02307 , 0.023651 , 0.019308 , 0.024149 
 342 , 0.013557 , 0.014584 , 0.020005 , 0.016036 , 0.017091 , 0.014541 , 0.019877 , 0.013514 , 0.019618 , 0.021487 , 0.020053 , 0.009898 , 0.014987 , 0.014915 , 0.017837 , 0.025342 , 0.022856 , 0.023613 , 0.019137 , 0.024101 
 343 , 0.01398 , 0.014846 , 0.019989 , 0.016663 , 0.017307 , 0.014599 , 0.020234 , 0.014042 , 0.019947 , 0.022183 , 0.020402 , 0.010035 , 0.015274 , 0.015262 , 0.0184 , 0.025568 , 0.023092 , 0.024013 , 0.019632 , 0.024432 
 344 , 0.014353 , 0.015072 , 0.019967 , 0.017224 , 0.017496 , 0.014655 , 0.020551 , 0.014502 , 0.020224 , 0.022812 , 0.020701 , 0.010154 , 0.015525 , 0.01557 , 0.018889 , 0.025763 , 0.023301 , 0.024355 , 0.02006 , 0.024737 
 345 , 0.014646 , 0.015272 , 0.019963 , 0.017707 , 0.017653 , 0.014708 , 0.020807 , 0.014853 , 0.020452 , 0.023339 , 0.020953 , 0.010262 , 0.015743 , 0.015839 , 0.019276 , 0.025927 , 0.023488 , 0.024653 , 0.020419 , 0.025015 
 346 , 0.014422 , 0.015443 , 0.02017 , 0.017882 , 0.017647 , 0.014784 , 0.020695 , 0.014496 , 0.020489 , 0.023302 , 0.02106 , 0.010401 , 0.015882 , 0.015971 , 0.019087 , 0.026019 , 0.023677 , 0.024893 , 0.020526 , 0.025292 
 347 , 0.014223 , 0.015601 , 0.020368 , 0.018035 , 0.017647 , 0.014852 , 0.020595 , 0.01418 , 0.020533 , 0.023259 , 0.021167 , 0.010523 , 0.016009 , 0.016081 , 0.018922 , 0.026093 , 0.023844 , 0.02511 , 0.020624 , 0.025517 
 348 , 0.014046 , 0.015748 , 0.020557 , 0.018169 , 0.017649 , 0.014914 , 0.020506 , 0.0139 , 0.020582 , 0.02321 , 0.021271 , 0.010632 , 0.016124 , 0.016176 , 0.018776 , 0.026152 , 0.023992 , 0.025306 , 0.020713 , 0.0257 
 349 , 0.013905 , 0.015554 , 0.020341 , 0.017916 , 0.017448 , 0.014917 , 0.020231 , 0.013618 , 0.020501 , 0.023037 , 0.020883 , 0.010372 , 0.015863 , 0.015933 , 0.018519 , 0.026014 , 0.023684 , 0.024908 , 0.020568 , 0.025342 
 350 , 0.013789 , 0.01525 , 0.019992 , 0.017542 , 0.017186 , 0.014901 , 0.019907 , 0.013356 , 0.02038 , 0.022834 , 0.020342 , 0.009997 , 0.015484 , 0.015585 , 0.018241 , 0.025818 , 0.023231 , 0.024321 , 0.02035 , 0.024815 
 351 , 0.013689 , 0.014978 , 0.019679 , 0.017207 , 0.016954 , 0.014892 , 0.019618 , 0.013123 , 0.020274 , 0.022655 , 0.019857 , 0.009661 , 0.015144 , 0.015273 , 0.017994 , 0.025648 , 0.022824 , 0.023795 , 0.020159 , 0.024343 
 352 , 0.013728 , 0.015033 , 0.019678 , 0.017163 , 0.016994 , 0.014981 , 0.019588 , 0.013178 , 0.020383 , 0.022701 , 0.019746 , 0.009661 , 0.015121 , 0.015273 , 0.018032 , 0.025753 , 0.022858 , 0.023742 , 0.020259 , 0.024293 
 353 , 0.014022 , 0.015702 , 0.020254 , 0.017652 , 0.017543 , 0.01526 , 0.020034 , 0.013769 , 0.020904 , 0.023163 , 0.020315 , 0.010283 , 0.015678 , 0.015856 , 0.018601 , 0.026375 , 0.023721 , 0.024562 , 0.020906 , 0.025019 
 354 , 0.014287 , 0.016334 , 0.020788 , 0.018106 , 0.018052 , 0.015519 , 0.020447 , 0.014317 , 0.021394 , 0.023587 , 0.020847 , 0.010859 , 0.016196 , 0.016409 , 0.019123 , 0.026953 , 0.024538 , 0.025332 , 0.021504 , 0.025697 
 355 , 0.014526 , 0.01693 , 0.021282 , 0.018527 , 0.018524 , 0.015761 , 0.020829 , 0.014826 , 0.021856 , 0.023977 , 0.021345 , 0.011394 , 0.016678 , 0.016934 , 0.019605 , 0.02749 , 0.025314 , 0.026057 , 0.022056 , 0.026331 
 356 , 0.014552 , 0.016695 , 0.021138 , 0.01851 , 0.01841 , 0.015632 , 0.020775 , 0.014772 , 0.021949 , 0.023993 , 0.02116 , 0.011477 , 0.016631 , 0.016906 , 0.019684 , 0.027374 , 0.025142 , 0.026105 , 0.022055 , 0.026359 
 357 , 0.014568 , 0.01643 , 0.020969 , 0.018473 , 0.018273 , 0.01549 , 0.020701 , 0.014694 , 0.022019 , 0.023989 , 0.020951 , 0.011534 , 0.01656 , 0.016853 , 0.01974 , 0.027231 , 0.024933 , 0.026118 , 0.022027 , 0.026355 
 358 , 0.014583 , 0.016178 , 0.020806 , 0.018437 , 0.018143 , 0.015356 , 0.020631 , 0.014618 , 0.022087 , 0.023985 , 0.020751 , 0.011588 , 0.016492 , 0.016802 , 0.019793 , 0.027095 , 0.024735 , 0.02613 , 0.022 , 0.026351 
 359 , 0.014675 , 0.016146 , 0.020813 , 0.018542 , 0.0181 , 0.015339 , 0.020638 , 0.01459 , 0.022126 , 0.02397 , 0.020829 , 0.011591 , 0.016506 , 0.016803 , 0.019737 , 0.027185 , 0.024713 , 0.026166 , 0.021942 , 0.02642 
 360 , 0.014816 , 0.016271 , 0.020938 , 0.018741 , 0.01812 , 0.015405 , 0.0207 , 0.014595 , 0.022143 , 0.023948 , 0.021098 , 0.011559 , 0.016576 , 0.016841 , 0.019606 , 0.02743 , 0.024813 , 0.026216 , 0.021865 , 0.026537 
 361 , 0.014947 , 0.016388 , 0.021054 , 0.018927 , 0.01814 , 0.015465 , 0.020758 , 0.014599 , 0.02216 , 0.023928 , 0.021353 , 0.011529 , 0.016641 , 0.016877 , 0.019485 , 0.02766 , 0.024908 , 0.026262 , 0.021794 , 0.026645 
 362 , 0.015068 , 0.016509 , 0.021168 , 0.019094 , 0.018169 , 0.015565 , 0.02083 , 0.014632 , 0.022166 , 0.023995 , 0.02154 , 0.011534 , 0.016699 , 0.016923 , 0.019434 , 0.027803 , 0.025046 , 0.026335 , 0.02181 , 0.026784 
 363 , 0.015183 , 0.01665 , 0.0213 , 0.01922 , 0.018224 , 0.015828 , 0.020958 , 0.014774 , 0.022124 , 0.024401 , 0.021489 , 0.011662 , 0.016731 , 0.017011 , 0.019638 , 0.027632 , 0.025363 , 0.026531 , 0.022144 , 0.027061 
 364 , 0.015291 , 0.01678 , 0.021422 , 0.019335 , 0.018269 , 0.016074 , 0.021077 , 0.014905 , 0.022081 , 0.024785 , 0.02144 , 0.01178 , 0.016758 , 0.017093 , 0.01983 , 0.027466 , 0.02566 , 0.026713 , 0.022454 , 0.027319 
 365 , 0.015394 , 0.0169 , 0.021537 , 0.01944 , 0.018307 , 0.016305 , 0.021189 , 0.015027 , 0.022036 , 0.025148 , 0.021393 , 0.011888 , 0.016781 , 0.01717 , 0.020012 , 0.027304 , 0.025938 , 0.026883 , 0.022744 , 0.027558 
 366 , 0.01522 , 0.016674 , 0.021381 , 0.019259 , 0.018116 , 0.016051 , 0.02088 , 0.014812 , 0.021856 , 0.024745 , 0.021223 , 0.011543 , 0.01653 , 0.016887 , 0.019691 , 0.027366 , 0.02573 , 0.0267 , 0.022458 , 0.027375 
 367 , 0.014992 , 0.016382 , 0.021172 , 0.019021 , 0.017881 , 0.015701 , 0.02049 , 0.014531 , 0.021651 , 0.024192 , 0.02103 , 0.011112 , 0.016225 , 0.016534 , 0.019273 , 0.027477 , 0.025427 , 0.026446 , 0.022059 , 0.027109 
 368 , 0.014769 , 0.016098 , 0.020969 , 0.018788 , 0.017649 , 0.015364 , 0.02011 , 0.014256 , 0.021449 , 0.023655 , 0.020841 , 0.010696 , 0.015925 , 0.016189 , 0.018869 , 0.027582 , 0.025134 , 0.026199 , 0.02167 , 0.026851 
 369 , 0.014766 , 0.016104 , 0.020966 , 0.018789 , 0.017632 , 0.015293 , 0.020058 , 0.014237 , 0.02147 , 0.023538 , 0.020774 , 0.01062 , 0.01589 , 0.016146 , 0.018791 , 0.027798 , 0.025125 , 0.02622 , 0.021619 , 0.026921 
 370 , 0.01503 , 0.016464 , 0.021209 , 0.019074 , 0.017876 , 0.015547 , 0.020404 , 0.014528 , 0.021766 , 0.023925 , 0.020855 , 0.010956 , 0.016177 , 0.016467 , 0.019108 , 0.028149 , 0.025462 , 0.026566 , 0.021978 , 0.027394 
 371 , 0.0153 , 0.016831 , 0.021452 , 0.019365 , 0.018125 , 0.015805 , 0.020756 , 0.014825 , 0.022067 , 0.024322 , 0.020938 , 0.011299 , 0.01647 , 0.016794 , 0.01943 , 0.02851 , 0.02581 , 0.026922 , 0.022347 , 0.027878 
 372 , 0.015551 , 0.017164 , 0.021681 , 0.019639 , 0.018352 , 0.016048 , 0.021078 , 0.015097 , 0.02235 , 0.024689 , 0.021012 , 0.011611 , 0.016732 , 0.017095 , 0.019724 , 0.028861 , 0.026146 , 0.027265 , 0.022706 , 0.02834 
 373 , 0.015528 , 0.016989 , 0.021701 , 0.019638 , 0.018283 , 0.016048 , 0.020997 , 0.015024 , 0.022366 , 0.024636 , 0.020956 , 0.011493 , 0.016549 , 0.017024 , 0.019613 , 0.02902 , 0.026277 , 0.02739 , 0.022882 , 0.028448 
 374 , 0.015501 , 0.016823 , 0.021721 , 0.019634 , 0.01821 , 0.016045 , 0.020914 , 0.014945 , 0.022377 , 0.024572 , 0.0209 , 0.011373 , 0.016366 , 0.016952 , 0.019503 , 0.029178 , 0.026401 , 0.027505 , 0.023053 , 0.028552 
 375 , 0.015474 , 0.016665 , 0.02174 , 0.019629 , 0.018134 , 0.016037 , 0.02083 , 0.014861 , 0.022386 , 0.024499 , 0.020843 , 0.011253 , 0.016182 , 0.01688 , 0.019394 , 0.029336 , 0.026518 , 0.02761 , 0.023222 , 0.028655 
 376 , 0.015284 , 0.016484 , 0.021643 , 0.019576 , 0.017985 , 0.015842 , 0.020618 , 0.014677 , 0.022232 , 0.024374 , 0.020576 , 0.011018 , 0.015997 , 0.016681 , 0.019208 , 0.029235 , 0.026444 , 0.027554 , 0.023105 , 0.028736 
 377 , 0.015017 , 0.016275 , 0.021484 , 0.019491 , 0.017792 , 0.015557 , 0.020344 , 0.014435 , 0.022006 , 0.02422 , 0.020213 , 0.01073 , 0.015795 , 0.016426 , 0.018975 , 0.029016 , 0.02628 , 0.027423 , 0.022866 , 0.028792 
 378 , 0.014737 , 0.016042 , 0.02131 , 0.019392 , 0.017585 , 0.015259 , 0.020058 , 0.014177 , 0.021774 , 0.024058 , 0.01984 , 0.010435 , 0.015578 , 0.016169 , 0.018726 , 0.028784 , 0.026107 , 0.027284 , 0.022622 , 0.028832 
 379 , 0.014639 , 0.016 , 0.021268 , 0.019456 , 0.017565 , 0.015154 , 0.019994 , 0.014106 , 0.021727 , 0.024031 , 0.019714 , 0.010335 , 0.015539 , 0.01606 , 0.018673 , 0.028832 , 0.026156 , 0.027375 , 0.022598 , 0.029 
 380 , 0.014929 , 0.01637 , 0.021513 , 0.019871 , 0.01795 , 0.015462 , 0.0204 , 0.014435 , 0.022055 , 0.024287 , 0.020107 , 0.010642 , 0.015887 , 0.016262 , 0.019038 , 0.029474 , 0.026675 , 0.027957 , 0.023034 , 0.029458 
 381 , 0.01523 , 0.016744 , 0.021773 , 0.020291 , 0.01834 , 0.015776 , 0.020816 , 0.014772 , 0.022372 , 0.024553 , 0.0205 , 0.010949 , 0.016245 , 0.01647 , 0.019408 , 0.03013 , 0.027205 , 0.028562 , 0.023484 , 0.029937 
 382 , 0.015542 , 0.017126 , 0.022043 , 0.020718 , 0.018738 , 0.016099 , 0.021242 , 0.015119 , 0.022688 , 0.024826 , 0.020897 , 0.01126 , 0.016611 , 0.016682 , 0.019784 , 0.0308 , 0.027751 , 0.029188 , 0.023946 , 0.030435 
 383 , 0.015513 , 0.017146 , 0.022144 , 0.020891 , 0.018836 , 0.016078 , 0.021218 , 0.015133 , 0.022818 , 0.024993 , 0.020805 , 0.011386 , 0.01659 , 0.016658 , 0.019908 , 0.031012 , 0.0279 , 0.029402 , 0.024141 , 0.030678 
 384 , 0.015469 , 0.017148 , 0.022229 , 0.021048 , 0.018914 , 0.01604 , 0.021174 , 0.015129 , 0.022934 , 0.025152 , 0.020687 , 0.011502 , 0.016549 , 0.01662 , 0.020018 , 0.031201 , 0.028024 , 0.02958 , 0.024316 , 0.030908 
 385 , 0.015424 , 0.017146 , 0.022309 , 0.021205 , 0.018988 , 0.015999 , 0.021129 , 0.015127 , 0.023047 , 0.025309 , 0.020564 , 0.011616 , 0.016508 , 0.016579 , 0.020128 , 0.031387 , 0.028141 , 0.029753 , 0.024483 , 0.031136 
 386 , 0.015527 , 0.017224 , 0.022376 , 0.021338 , 0.019065 , 0.01601 , 0.02112 , 0.015187 , 0.023101 , 0.025299 , 0.020559 , 0.011604 , 0.016505 , 0.016604 , 0.020183 , 0.031588 , 0.028351 , 0.029944 , 0.024613 , 0.031364 
 387 , 0.015726 , 0.017355 , 0.022435 , 0.021454 , 0.01914 , 0.016059 , 0.021136 , 0.015293 , 0.023125 , 0.025183 , 0.020633 , 0.011509 , 0.016534 , 0.016676 , 0.0202 , 0.031792 , 0.028607 , 0.030142 , 0.024715 , 0.031584 
 388 , 0.015917 , 0.017481 , 0.022494 , 0.021568 , 0.019207 , 0.016105 , 0.021149 , 0.015395 , 0.023149 , 0.025079 , 0.020706 , 0.011422 , 0.016564 , 0.016748 , 0.020215 , 0.031986 , 0.028852 , 0.030335 , 0.024812 , 0.031794 
 389 , 0.016114 , 0.017606 , 0.022578 , 0.02172 , 0.019324 , 0.016202 , 0.021222 , 0.015537 , 0.023229 , 0.025057 , 0.020793 , 0.011422 , 0.016648 , 0.016866 , 0.020277 , 0.032229 , 0.029115 , 0.030576 , 0.024983 , 0.032023 
 390 , 0.016375 , 0.017756 , 0.022735 , 0.022022 , 0.019601 , 0.016478 , 0.021495 , 0.015819 , 0.023487 , 0.025273 , 0.020944 , 0.011699 , 0.016922 , 0.017176 , 0.020485 , 0.032672 , 0.02949 , 0.030988 , 0.025424 , 0.032345 
 391 , 0.016626 , 0.017903 , 0.02289 , 0.022316 , 0.019868 , 0.016744 , 0.021758 , 0.016094 , 0.023739 , 0.025489 , 0.021087 , 0.011966 , 0.017184 , 0.017468 , 0.020684 , 0.033101 , 0.029858 , 0.031388 , 0.025848 , 0.032661 
 392 , 0.016873 , 0.018047 , 0.023037 , 0.022593 , 0.02013 , 0.017002 , 0.02201 , 0.016366 , 0.023988 , 0.025704 , 0.021227 , 0.012222 , 0.017434 , 0.017755 , 0.020883 , 0.033519 , 0.03021 , 0.03178 , 0.026259 , 0.032971 
 393 , 0.016679 , 0.017908 , 0.02294 , 0.022496 , 0.020088 , 0.01685 , 0.021862 , 0.016102 , 0.023839 , 0.025538 , 0.020994 , 0.012103 , 0.017192 , 0.017534 , 0.020785 , 0.033642 , 0.030328 , 0.031874 , 0.026292 , 0.033205 
 394 , 0.016434 , 0.01773 , 0.022812 , 0.022348 , 0.019995 , 0.016645 , 0.021659 , 0.015772 , 0.023644 , 0.025336 , 0.020718 , 0.011938 , 0.016891 , 0.017252 , 0.02065 , 0.033706 , 0.030405 , 0.031919 , 0.026264 , 0.03342 
 395 , 0.01621 , 0.01757 , 0.022694 , 0.022207 , 0.019917 , 0.016457 , 0.02148 , 0.015469 , 0.023472 , 0.025144 , 0.020463 , 0.011783 , 0.016617 , 0.016995 , 0.020528 , 0.033772 , 0.03048 , 0.031962 , 0.026242 , 0.03362 
 396 , 0.016274 , 0.017717 , 0.022857 , 0.022422 , 0.020115 , 0.016541 , 0.021536 , 0.015564 , 0.023552 , 0.025262 , 0.020497 , 0.01186 , 0.016671 , 0.017045 , 0.020642 , 0.034098 , 0.030738 , 0.032281 , 0.026545 , 0.033984 
 397 , 0.016598 , 0.01814 , 0.023265 , 0.022947 , 0.020547 , 0.016853 , 0.021795 , 0.01601 , 0.023845 , 0.025649 , 0.020794 , 0.012141 , 0.01702 , 0.017377 , 0.020953 , 0.034627 , 0.031155 , 0.032823 , 0.027126 , 0.034476 
 398 , 0.016872 , 0.018506 , 0.023605 , 0.023391 , 0.020928 , 0.017127 , 0.022028 , 0.016388 , 0.024105 , 0.025969 , 0.021051 , 0.012381 , 0.017316 , 0.01766 , 0.021224 , 0.035091 , 0.031519 , 0.033293 , 0.027619 , 0.034894 
 399 , 0.017094 , 0.01879 , 0.023869 , 0.023734 , 0.021236 , 0.01733 , 0.02219 , 0.016672 , 0.024291 , 0.026223 , 0.021228 , 0.012563 , 0.017549 , 0.017878 , 0.021447 , 0.03547 , 0.031825 , 0.033689 , 0.028011 , 0.03525 
