  time  ,:44:01 A,:44:09 A,:44:22 A,:44:34 A,:44:41 A,:45:11 A,:45:19 A,:45:29 A,:45:36 A,:45:44 A,:46:12 A,:46:26 A,:46:38 A,:46:48 A,:46:57 A,:47:43 A,:47:52 A,:48:01 A,:48:11 A,:48:22 A,:48:54 A,:49:03 A,:49:16 A,:49:25 A,:49:36 A,:50:51 A,:50:59 A,:51:07 A,:51:17 A,:51:28 A,:51:52 A,:52:00 A,:52:11 A,:52:21 A,:52:29 A,:53:00 A,:53:10 A,:53:19 A,:53:27 A,:53:35 A,:54:10 A,:54:23 A,:54:34 A,:54:44 A,:54:55 A,:56:07 A,:56:20 A,:56:29 A,:56:42 A,:56:51 A,:58:14 A,:58:22 A,:58:33 A,:58:43 A,:58:53 A,:59:46 A,:59:55 A,:00:03 A,:00:12 A,:00:22 A,:01:05 A,:01:14 A,:01:23 A,:01:31 A,:01:42 A,:02:21 A,:02:30 A,:02:39 A,:02:50 A,:03:01 A,:03:45 A,:03:54 A,:04:12 A,:04:20 A,:04:28 A,:05:52 A,:05:59 A,:06:11 A,:06:21 A,:06:28 A,:07:37 A,:07:46 A,:07:57 A,:08:08 A,:08:17 A,:09:19 A,:09:29 A,:09:38 A,:09:49 A,:09:59 A,:10:12 A,:10:19 A,:10:28 A,:10:38 A,:10:46 A,:11:14 A,:11:26 A,:11:37 A,:11:50 A,:12:00 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 454 , 0.01573 , 0.020561 , 0.01679 , 0.018719 , 0.011332 , 0.016405 , 0.018218 , 0.024332 , 0.020523 , 0.024429 , 0.015556 , 0.028036 , 0.021207 , 0.019346 , 0.022384 , 0.018449 , 0.027987 , 0.03009 , 0.027766 , 0.02086 , 0.028277 , 0.021333 , 0.033552 , 0.040891 , 0.035481 , 0.015016 , 0.019423 , 0.028296 , 0.019182 , 0.012701 , 0.02059 , 0.017639 , 0.024728 , 0.020494 , 0.024554 , 0.015402 , 0.01573 , 0.022423 , 0.022288 , 0.024602 , 0.013618 , 0.015517 , 0.019684 , 0.021989 , 0.01896 , 0.015267 , 0.031218 , 0.017417 , 0.007243 , 0.028431 , 0.021188 , 0.023792 , 0.023011 , 0.020677 , 0.016096 , 0.020957 , 0.024342 , 0.023619 , 0.011727 , 0.024178 , 0.025528 , 0.033263 , 0.022818 , 0.035973 , 0.025084 , 0.012055 , 0.018719 , 0.028508 , 0.015797 , 0.019115 , 0.023879 , 0.022336 , 0.019317 , 0.010715 , 0.02385 , 0.034121 , 0.025258 , 0.02601 , 0.026965 , 0.017736 , 0.022191 , 0.014312 , 0.030929 , 0.038297 , 0.01248 , 0.01248 , 0.012643 , 0.017928 , 0.013328 , 0.018893 , 0.021343 , 0.019472 , 0.022751 , 0.023609 , 0.02927 , 0.045192 , 0.021593 , 0.024593 , 0.027303 , 0.020638 
 455 , 0.015729 , 0.020576 , 0.016856 , 0.018736 , 0.011305 , 0.016432 , 0.018273 , 0.024383 , 0.020538 , 0.02447 , 0.015555 , 0.028142 , 0.021232 , 0.019362 , 0.022446 , 0.018456 , 0.028065 , 0.03006 , 0.027814 , 0.020875 , 0.028257 , 0.021347 , 0.033597 , 0.040921 , 0.035534 , 0.015035 , 0.019401 , 0.028286 , 0.019198 , 0.012702 , 0.020624 , 0.017646 , 0.024769 , 0.020557 , 0.024605 , 0.015411 , 0.015738 , 0.022475 , 0.02233 , 0.024682 , 0.013618 , 0.015497 , 0.019728 , 0.022022 , 0.018996 , 0.015266 , 0.031293 , 0.017415 , 0.007219 , 0.028469 , 0.021222 , 0.023805 , 0.023034 , 0.020721 , 0.016076 , 0.020981 , 0.024393 , 0.02366 , 0.01171 , 0.024258 , 0.025578 , 0.033365 , 0.022851 , 0.036093 , 0.025164 , 0.012037 , 0.018745 , 0.028566 , 0.015796 , 0.01915 , 0.02393 , 0.022388 , 0.019323 , 0.010678 , 0.023872 , 0.034271 , 0.025357 , 0.026108 , 0.027024 , 0.017733 , 0.022166 , 0.014273 , 0.030985 , 0.038358 , 0.012471 , 0.012481 , 0.012654 , 0.017907 , 0.013329 , 0.018919 , 0.021367 , 0.019535 , 0.022822 , 0.02367 , 0.029375 , 0.045383 , 0.021646 , 0.024682 , 0.02738 , 0.020692 
 456 , 0.015737 , 0.020601 , 0.016922 , 0.018752 , 0.011288 , 0.016469 , 0.018337 , 0.024434 , 0.020543 , 0.024521 , 0.015564 , 0.028248 , 0.021256 , 0.019378 , 0.022517 , 0.018463 , 0.028142 , 0.03002 , 0.027863 , 0.020899 , 0.028238 , 0.021362 , 0.033632 , 0.040942 , 0.035587 , 0.015053 , 0.019387 , 0.028286 , 0.019204 , 0.012703 , 0.020649 , 0.017654 , 0.02481 , 0.02061 , 0.024655 , 0.015419 , 0.015747 , 0.022527 , 0.022373 , 0.024771 , 0.013618 , 0.015467 , 0.019773 , 0.022055 , 0.019031 , 0.015265 , 0.031359 , 0.017403 , 0.007194 , 0.028517 , 0.021246 , 0.023808 , 0.023057 , 0.020765 , 0.016055 , 0.020996 , 0.024453 , 0.023702 , 0.011702 , 0.024338 , 0.025619 , 0.033468 , 0.022893 , 0.036213 , 0.025243 , 0.01202 , 0.018771 , 0.028614 , 0.015785 , 0.019185 , 0.023972 , 0.02244 , 0.01932 , 0.010642 , 0.023895 , 0.034421 , 0.025464 , 0.026196 , 0.027082 , 0.01774 , 0.022142 , 0.014244 , 0.03105 , 0.038418 , 0.012463 , 0.012491 , 0.012665 , 0.017894 , 0.01332 , 0.018954 , 0.021381 , 0.019599 , 0.022893 , 0.023741 , 0.029471 , 0.045574 , 0.021699 , 0.024771 , 0.027458 , 0.020755 
 457 , 0.015815 , 0.020664 , 0.017018 , 0.018807 , 0.011323 , 0.016508 , 0.018422 , 0.024512 , 0.020616 , 0.024627 , 0.015613 , 0.028389 , 0.021357 , 0.019423 , 0.022617 , 0.018528 , 0.028235 , 0.030082 , 0.027956 , 0.020962 , 0.028283 , 0.021405 , 0.033699 , 0.041029 , 0.035681 , 0.015123 , 0.019452 , 0.02836 , 0.019298 , 0.012766 , 0.02076 , 0.017749 , 0.024906 , 0.020702 , 0.024743 , 0.015517 , 0.015796 , 0.022626 , 0.022472 , 0.024916 , 0.01368 , 0.015517 , 0.019875 , 0.022165 , 0.019125 , 0.015315 , 0.031467 , 0.01746 , 0.007196 , 0.0286 , 0.021299 , 0.023858 , 0.023136 , 0.020847 , 0.016075 , 0.021078 , 0.02456 , 0.023781 , 0.011765 , 0.024473 , 0.025734 , 0.033632 , 0.023002 , 0.036383 , 0.025358 , 0.012083 , 0.018846 , 0.028706 , 0.015854 , 0.019259 , 0.024089 , 0.02253 , 0.019394 , 0.010669 , 0.023944 , 0.034661 , 0.025609 , 0.02633 , 0.027215 , 0.017797 , 0.022184 , 0.014267 , 0.03114 , 0.038519 , 0.012516 , 0.012535 , 0.012718 , 0.017941 , 0.013372 , 0.019038 , 0.021482 , 0.019663 , 0.02303 , 0.023867 , 0.029601 , 0.04582 , 0.021789 , 0.024887 , 0.0276 , 0.020827 
 458 , 0.015911 , 0.020744 , 0.017122 , 0.01888 , 0.011357 , 0.016555 , 0.018515 , 0.024588 , 0.020687 , 0.024742 , 0.015671 , 0.028537 , 0.021456 , 0.019476 , 0.022724 , 0.018592 , 0.028326 , 0.030151 , 0.028047 , 0.021033 , 0.028335 , 0.021446 , 0.033773 , 0.041133 , 0.035772 , 0.0152 , 0.019543 , 0.028441 , 0.019399 , 0.012837 , 0.020879 , 0.017843 , 0.02502 , 0.020793 , 0.024828 , 0.015623 , 0.015844 , 0.022724 , 0.02258 , 0.025068 , 0.013759 , 0.015575 , 0.019976 , 0.022282 , 0.019236 , 0.015373 , 0.031583 , 0.017516 , 0.007197 , 0.028691 , 0.02134 , 0.023906 , 0.023223 , 0.020937 , 0.016113 , 0.021167 , 0.024674 , 0.023867 , 0.011847 , 0.024607 , 0.025847 , 0.033812 , 0.023108 , 0.03656 , 0.025472 , 0.012155 , 0.018919 , 0.028806 , 0.015931 , 0.019332 , 0.024223 , 0.022628 , 0.019476 , 0.010704 , 0.024002 , 0.034907 , 0.02575 , 0.026481 , 0.027355 , 0.017872 , 0.022224 , 0.014288 , 0.031227 , 0.038635 , 0.012568 , 0.012568 , 0.01277 , 0.017996 , 0.013433 , 0.01913 , 0.02159 , 0.019736 , 0.023185 , 0.024002 , 0.029728 , 0.046072 , 0.021888 , 0.025001 , 0.027739 , 0.020898 
 459 , 0.016007 , 0.020815 , 0.017216 , 0.018944 , 0.011401 , 0.016602 , 0.018598 , 0.024664 , 0.020758 , 0.024855 , 0.015729 , 0.028685 , 0.021564 , 0.019529 , 0.022831 , 0.018666 , 0.028416 , 0.03022 , 0.028147 , 0.021103 , 0.028387 , 0.021497 , 0.033848 , 0.041227 , 0.035872 , 0.015278 , 0.019625 , 0.028531 , 0.019501 , 0.012898 , 0.020998 , 0.017946 , 0.025124 , 0.020873 , 0.024913 , 0.015729 , 0.015902 , 0.022821 , 0.022696 , 0.02522 , 0.013829 , 0.015643 , 0.020076 , 0.022408 , 0.019337 , 0.015441 , 0.031688 , 0.017572 , 0.007198 , 0.028781 , 0.021391 , 0.023953 , 0.023301 , 0.021017 , 0.016142 , 0.021257 , 0.024788 , 0.023944 , 0.011919 , 0.02474 , 0.025969 , 0.033992 , 0.023224 , 0.036736 , 0.025585 , 0.012226 , 0.018992 , 0.028905 , 0.015998 , 0.019414 , 0.024356 , 0.022725 , 0.019558 , 0.010739 , 0.024049 , 0.035162 , 0.025892 , 0.026621 , 0.027495 , 0.017936 , 0.022274 , 0.014309 , 0.031324 , 0.038742 , 0.01262 , 0.01262 , 0.012821 , 0.018061 , 0.013483 , 0.019213 , 0.021698 , 0.019808 , 0.02333 , 0.024136 , 0.029855 , 0.046333 , 0.021986 , 0.025124 , 0.027888 , 0.020978 
 460 , 0.016059 , 0.020895 , 0.017297 , 0.019014 , 0.011445 , 0.016673 , 0.018688 , 0.02477 , 0.020847 , 0.024943 , 0.015781 , 0.028809 , 0.021652 , 0.019571 , 0.022909 , 0.018698 , 0.028502 , 0.030296 , 0.028234 , 0.021163 , 0.028416 , 0.021547 , 0.033913 , 0.041319 , 0.035976 , 0.01535 , 0.019686 , 0.028598 , 0.01959 , 0.012942 , 0.021086 , 0.018036 , 0.025212 , 0.020962 , 0.025001 , 0.01581 , 0.015954 , 0.022919 , 0.022794 , 0.025346 , 0.013882 , 0.015685 , 0.020156 , 0.022497 , 0.019417 , 0.015484 , 0.031793 , 0.017614 , 0.007224 , 0.028867 , 0.021451 , 0.024032 , 0.02337 , 0.021096 , 0.016184 , 0.021345 , 0.024885 , 0.024022 , 0.011973 , 0.024866 , 0.026075 , 0.034153 , 0.023322 , 0.036896 , 0.025701 , 0.01226 , 0.019043 , 0.029001 , 0.016059 , 0.019475 , 0.024463 , 0.022832 , 0.019619 , 0.010773 , 0.024099 , 0.035371 , 0.025998 , 0.026756 , 0.0276 , 0.017997 , 0.022314 , 0.014323 , 0.031399 , 0.038834 , 0.012654 , 0.012654 , 0.012865 , 0.018112 , 0.013517 , 0.019283 , 0.021777 , 0.019897 , 0.023456 , 0.024262 , 0.029989 , 0.046567 , 0.022075 , 0.025231 , 0.027994 , 0.021067 
 461 , 0.016088 , 0.020971 , 0.017354 , 0.0191 , 0.011493 , 0.016769 , 0.018784 , 0.024885 , 0.020961 , 0.025019 , 0.015819 , 0.028924 , 0.021719 , 0.019609 , 0.022947 , 0.018717 , 0.028588 , 0.030363 , 0.02831 , 0.021211 , 0.028435 , 0.021595 , 0.03398 , 0.041395 , 0.036071 , 0.015416 , 0.019714 , 0.028674 , 0.019657 , 0.01297 , 0.021163 , 0.018093 , 0.025288 , 0.021029 , 0.025096 , 0.015867 , 0.016011 , 0.023005 , 0.022899 , 0.025451 , 0.013939 , 0.015723 , 0.020213 , 0.022564 , 0.019474 , 0.015532 , 0.031888 , 0.017642 , 0.007262 , 0.028934 , 0.021518 , 0.024127 , 0.023427 , 0.021153 , 0.016242 , 0.021422 , 0.024981 , 0.024098 , 0.012001 , 0.024991 , 0.026161 , 0.034306 , 0.023389 , 0.03703 , 0.025816 , 0.01227 , 0.019091 , 0.029097 , 0.016107 , 0.019522 , 0.02454 , 0.022938 , 0.019666 , 0.010821 , 0.024127 , 0.035543 , 0.026084 , 0.026871 , 0.027677 , 0.018055 , 0.022352 , 0.014332 , 0.031466 , 0.038901 , 0.012673 , 0.012682 , 0.012884 , 0.018179 , 0.013507 , 0.019331 , 0.021844 , 0.020002 , 0.023552 , 0.024367 , 0.030133 , 0.046796 , 0.02217 , 0.025336 , 0.02808 , 0.021172 
 462 , 0.016107 , 0.021048 , 0.017421 , 0.019186 , 0.011541 , 0.016865 , 0.018889 , 0.025 , 0.021076 , 0.025096 , 0.015867 , 0.029029 , 0.021786 , 0.019657 , 0.022985 , 0.018726 , 0.028665 , 0.03043 , 0.028386 , 0.021268 , 0.028454 , 0.021642 , 0.034037 , 0.041481 , 0.036166 , 0.015483 , 0.019743 , 0.028741 , 0.019733 , 0.012989 , 0.02123 , 0.01816 , 0.025374 , 0.021105 , 0.025182 , 0.015934 , 0.016069 , 0.0231 , 0.022995 , 0.025556 , 0.013987 , 0.015762 , 0.02027 , 0.02263 , 0.019541 , 0.01557 , 0.031984 , 0.01768 , 0.0073 , 0.02901 , 0.021575 , 0.024232 , 0.023475 , 0.021211 , 0.016299 , 0.021508 , 0.025067 , 0.024185 , 0.01204 , 0.025105 , 0.026257 , 0.034459 , 0.023465 , 0.037174 , 0.02594 , 0.012279 , 0.019138 , 0.029202 , 0.016155 , 0.01957 , 0.024626 , 0.023043 , 0.019724 , 0.01086 , 0.024165 , 0.035716 , 0.02617 , 0.026986 , 0.027753 , 0.018112 , 0.022381 , 0.014342 , 0.031533 , 0.038977 , 0.012701 , 0.012711 , 0.012903 , 0.018246 , 0.013507 , 0.019378 , 0.021901 , 0.020107 , 0.023647 , 0.024472 , 0.030276 , 0.047036 , 0.022266 , 0.025441 , 0.028156 , 0.021278 
 463 , 0.01613 , 0.021119 , 0.017483 , 0.019258 , 0.011582 , 0.016945 , 0.01897 , 0.025111 , 0.021177 , 0.025178 , 0.015899 , 0.02915 , 0.021858 , 0.019699 , 0.023029 , 0.01874 , 0.028747 , 0.030484 , 0.02845 , 0.021321 , 0.028469 , 0.021685 , 0.034102 , 0.041557 , 0.036261 , 0.015544 , 0.019776 , 0.028805 , 0.019795 , 0.013021 , 0.021292 , 0.018212 , 0.025447 , 0.021177 , 0.025264 , 0.015986 , 0.01611 , 0.023182 , 0.023086 , 0.025658 , 0.014028 , 0.015794 , 0.020332 , 0.022693 , 0.019594 , 0.015612 , 0.032067 , 0.017703 , 0.007331 , 0.029074 , 0.021637 , 0.024314 , 0.023528 , 0.021263 , 0.016341 , 0.02158 , 0.025159 , 0.024257 , 0.012071 , 0.025216 , 0.026339 , 0.034601 , 0.023528 , 0.037316 , 0.026051 , 0.012282 , 0.019191 , 0.029285 , 0.016197 , 0.019613 , 0.024708 , 0.023134 , 0.019757 , 0.0109 , 0.02419 , 0.035886 , 0.026262 , 0.027107 , 0.027836 , 0.018173 , 0.022405 , 0.014335 , 0.031597 , 0.039043 , 0.012714 , 0.012743 , 0.012915 , 0.018289 , 0.01351 , 0.01943 , 0.021964 , 0.020208 , 0.023739 , 0.024574 , 0.030407 , 0.047257 , 0.022357 , 0.025543 , 0.028239 , 0.021369 
 464 , 0.016149 , 0.021161 , 0.017522 , 0.01926 , 0.011589 , 0.016946 , 0.018991 , 0.025146 , 0.02119 , 0.025251 , 0.01588 , 0.029274 , 0.02192 , 0.01975 , 0.023081 , 0.018761 , 0.028813 , 0.030503 , 0.028487 , 0.021334 , 0.028458 , 0.021699 , 0.034113 , 0.041573 , 0.036312 , 0.015573 , 0.019798 , 0.028823 , 0.019817 , 0.013048 , 0.021296 , 0.018233 , 0.02552 , 0.021238 , 0.025299 , 0.016015 , 0.01612 , 0.023206 , 0.023139 , 0.02577 , 0.014027 , 0.015804 , 0.020374 , 0.022765 , 0.019644 , 0.015612 , 0.032087 , 0.017733 , 0.007307 , 0.029111 , 0.021641 , 0.02432 , 0.023533 , 0.021286 , 0.016341 , 0.021612 , 0.025203 , 0.024282 , 0.012088 , 0.02529 , 0.026375 , 0.03467 , 0.0236 , 0.037426 , 0.026115 , 0.01229 , 0.019212 , 0.029332 , 0.016216 , 0.019625 , 0.024762 , 0.023168 , 0.01975 , 0.010888 , 0.024195 , 0.036033 , 0.026346 , 0.027191 , 0.027901 , 0.018194 , 0.02239 , 0.014306 , 0.031636 , 0.039077 , 0.012693 , 0.012741 , 0.012933 , 0.018271 , 0.013528 , 0.019452 , 0.022006 , 0.020268 , 0.02383 , 0.024627 , 0.030474 , 0.04744 , 0.0224 , 0.025607 , 0.028314 , 0.021382 
 465 , 0.016169 , 0.021203 , 0.017562 , 0.019263 , 0.011606 , 0.016957 , 0.019013 , 0.025181 , 0.021213 , 0.025325 , 0.015862 , 0.029398 , 0.021981 , 0.019801 , 0.023125 , 0.018773 , 0.02887 , 0.030522 , 0.028524 , 0.021347 , 0.028447 , 0.021712 , 0.034125 , 0.04159 , 0.036364 , 0.015602 , 0.01982 , 0.028841 , 0.019849 , 0.013075 , 0.021299 , 0.018244 , 0.025594 , 0.02129 , 0.025325 , 0.016044 , 0.016131 , 0.02324 , 0.023192 , 0.025872 , 0.014017 , 0.015814 , 0.020415 , 0.022836 , 0.019695 , 0.015602 , 0.032117 , 0.017764 , 0.007273 , 0.029148 , 0.021655 , 0.024326 , 0.023538 , 0.021319 , 0.016352 , 0.021645 , 0.025258 , 0.024306 , 0.012105 , 0.025354 , 0.02641 , 0.03474 , 0.023663 , 0.037545 , 0.026189 , 0.012307 , 0.019234 , 0.029369 , 0.016227 , 0.019628 , 0.024825 , 0.023211 , 0.019743 , 0.010875 , 0.02421 , 0.036171 , 0.026439 , 0.027275 , 0.027967 , 0.018225 , 0.022375 , 0.014267 , 0.031675 , 0.039111 , 0.012672 , 0.012739 , 0.012951 , 0.018254 , 0.013537 , 0.019484 , 0.022039 , 0.020329 , 0.023922 , 0.024681 , 0.030542 , 0.047633 , 0.022452 , 0.02568 , 0.028389 , 0.021395 
 466 , 0.016179 , 0.021246 , 0.017602 , 0.019265 , 0.011613 , 0.016958 , 0.019035 , 0.025216 , 0.021226 , 0.025399 , 0.015852 , 0.029523 , 0.022043 , 0.019861 , 0.023168 , 0.018794 , 0.028927 , 0.030532 , 0.028561 , 0.021361 , 0.028436 , 0.021726 , 0.034137 , 0.041607 , 0.036425 , 0.015631 , 0.019842 , 0.028869 , 0.019871 , 0.013103 , 0.021303 , 0.018256 , 0.025658 , 0.021351 , 0.02536 , 0.016064 , 0.016141 , 0.023274 , 0.023245 , 0.025975 , 0.014007 , 0.015824 , 0.020448 , 0.022909 , 0.019746 , 0.015603 , 0.032147 , 0.017794 , 0.007239 , 0.029186 , 0.021659 , 0.024331 , 0.023543 , 0.021351 , 0.016352 , 0.021678 , 0.025302 , 0.024322 , 0.012122 , 0.025427 , 0.026446 , 0.03482 , 0.023735 , 0.037675 , 0.026264 , 0.012315 , 0.019256 , 0.029417 , 0.016237 , 0.01964 , 0.024889 , 0.023245 , 0.019727 , 0.010854 , 0.024216 , 0.036319 , 0.026523 , 0.027369 , 0.028042 , 0.018246 , 0.022361 , 0.014228 , 0.031715 , 0.039146 , 0.012661 , 0.012738 , 0.012968 , 0.018227 , 0.013545 , 0.019515 , 0.022082 , 0.02038 , 0.024005 , 0.024735 , 0.030619 , 0.047827 , 0.022495 , 0.025745 , 0.028475 , 0.021419 
 467 , 0.016238 , 0.021289 , 0.017652 , 0.019317 , 0.01164 , 0.016998 , 0.019115 , 0.0253 , 0.021289 , 0.025464 , 0.015863 , 0.029639 , 0.022135 , 0.019894 , 0.023203 , 0.018797 , 0.029004 , 0.030581 , 0.028629 , 0.021433 , 0.028446 , 0.02177 , 0.034189 , 0.041683 , 0.036507 , 0.015671 , 0.019865 , 0.028917 , 0.019923 , 0.013141 , 0.021375 , 0.018316 , 0.025752 , 0.021423 , 0.025425 , 0.016132 , 0.016181 , 0.023338 , 0.023309 , 0.026079 , 0.014064 , 0.015873 , 0.020538 , 0.023001 , 0.019807 , 0.015623 , 0.032217 , 0.017835 , 0.007253 , 0.029244 , 0.021722 , 0.024357 , 0.023578 , 0.021414 , 0.016392 , 0.02177 , 0.025387 , 0.024377 , 0.01214 , 0.025541 , 0.026503 , 0.03492 , 0.023809 , 0.037806 , 0.026368 , 0.012352 , 0.019297 , 0.029475 , 0.016277 , 0.019682 , 0.024983 , 0.023338 , 0.019769 , 0.01089 , 0.024252 , 0.036498 , 0.026618 , 0.027474 , 0.028138 , 0.018297 , 0.022385 , 0.014247 , 0.031755 , 0.039191 , 0.012679 , 0.012756 , 0.012987 , 0.018239 , 0.013574 , 0.019548 , 0.022154 , 0.020461 , 0.024117 , 0.024838 , 0.030726 , 0.048022 , 0.022559 , 0.02582 , 0.028571 , 0.021481 
 468 , 0.016305 , 0.021332 , 0.017701 , 0.019377 , 0.011663 , 0.017046 , 0.019203 , 0.025405 , 0.021361 , 0.02554 , 0.01589 , 0.029758 , 0.022247 , 0.019926 , 0.023239 , 0.018809 , 0.029084 , 0.030644 , 0.028718 , 0.021515 , 0.028458 , 0.021823 , 0.034246 , 0.041777 , 0.036587 , 0.015727 , 0.019887 , 0.028978 , 0.019993 , 0.013175 , 0.021476 , 0.018394 , 0.025858 , 0.021505 , 0.025511 , 0.016199 , 0.016228 , 0.023402 , 0.023373 , 0.026176 , 0.014147 , 0.015939 , 0.020638 , 0.023094 , 0.019887 , 0.01565 , 0.032291 , 0.017874 , 0.00729 , 0.029315 , 0.021794 , 0.024385 , 0.023614 , 0.021486 , 0.01643 , 0.021871 , 0.025492 , 0.024442 , 0.012163 , 0.025665 , 0.026561 , 0.035036 , 0.023874 , 0.037944 , 0.026484 , 0.012385 , 0.019338 , 0.029527 , 0.016324 , 0.019733 , 0.025097 , 0.02345 , 0.019829 , 0.010931 , 0.024298 , 0.036683 , 0.026715 , 0.027592 , 0.028246 , 0.018356 , 0.022439 , 0.014282 , 0.0318 , 0.039245 , 0.012703 , 0.01278 , 0.013021 , 0.01824 , 0.013598 , 0.019589 , 0.022237 , 0.020532 , 0.024231 , 0.024943 , 0.030837 , 0.04823 , 0.022622 , 0.025906 , 0.02868 , 0.021563 
 469 , 0.016371 , 0.021385 , 0.01775 , 0.019427 , 0.011695 , 0.017094 , 0.019292 , 0.025501 , 0.021423 , 0.025608 , 0.015918 , 0.029869 , 0.022349 , 0.019958 , 0.023265 , 0.01882 , 0.029165 , 0.030708 , 0.028799 , 0.021597 , 0.028471 , 0.021886 , 0.034304 , 0.041873 , 0.036676 , 0.015773 , 0.0199 , 0.02904 , 0.020054 , 0.013209 , 0.021568 , 0.018463 , 0.025964 , 0.021587 , 0.025598 , 0.016265 , 0.016265 , 0.023467 , 0.023429 , 0.026273 , 0.014231 , 0.016005 , 0.020739 , 0.023197 , 0.019958 , 0.015677 , 0.032376 , 0.017923 , 0.007318 , 0.029377 , 0.021867 , 0.024422 , 0.02366 , 0.021558 , 0.016477 , 0.021982 , 0.025588 , 0.024508 , 0.012187 , 0.025781 , 0.02662 , 0.035143 , 0.023949 , 0.038074 , 0.026601 , 0.012428 , 0.019389 , 0.029589 , 0.016371 , 0.019775 , 0.025212 , 0.023564 , 0.01989 , 0.010962 , 0.024345 , 0.036859 , 0.026813 , 0.0277 , 0.028355 , 0.018405 , 0.022484 , 0.014308 , 0.031836 , 0.039308 , 0.012727 , 0.012794 , 0.013045 , 0.018251 , 0.013633 , 0.01963 , 0.02232 , 0.020613 , 0.024345 , 0.025058 , 0.030959 , 0.048429 , 0.022686 , 0.025984 , 0.02878 , 0.021645 
 470 , 0.016404 , 0.021439 , 0.017803 , 0.019471 , 0.011717 , 0.017128 , 0.019375 , 0.025585 , 0.021468 , 0.025672 , 0.015932 , 0.029973 , 0.022413 , 0.020002 , 0.02331 , 0.018825 , 0.029241 , 0.030735 , 0.028864 , 0.021651 , 0.028479 , 0.021901 , 0.034333 , 0.041942 , 0.036744 , 0.015816 , 0.019915 , 0.029077 , 0.020108 , 0.013222 , 0.021631 , 0.018507 , 0.026039 , 0.021641 , 0.025653 , 0.016318 , 0.016298 , 0.023522 , 0.023512 , 0.026367 , 0.014273 , 0.016028 , 0.020812 , 0.023271 , 0.020021 , 0.015691 , 0.032452 , 0.017928 , 0.007329 , 0.029424 , 0.021901 , 0.024438 , 0.023686 , 0.021612 , 0.016501 , 0.022046 , 0.025653 , 0.024554 , 0.01219 , 0.025884 , 0.026675 , 0.035258 , 0.024014 , 0.0382 , 0.026704 , 0.012441 , 0.019404 , 0.029646 , 0.016395 , 0.019818 , 0.025296 , 0.023657 , 0.019934 , 0.010984 , 0.02438 , 0.037043 , 0.026907 , 0.027804 , 0.02845 , 0.018439 , 0.02249 , 0.014321 , 0.031883 , 0.039347 , 0.01274 , 0.012817 , 0.013068 , 0.018256 , 0.013637 , 0.019654 , 0.022384 , 0.020677 , 0.024438 , 0.025142 , 0.031063 , 0.048644 , 0.02275 , 0.026048 , 0.028864 , 0.021718 
 471 , 0.016399 , 0.021495 , 0.017866 , 0.019468 , 0.011737 , 0.017142 , 0.019449 , 0.025636 , 0.021476 , 0.025732 , 0.015945 , 0.030066 , 0.022422 , 0.020047 , 0.023358 , 0.018821 , 0.029323 , 0.030722 , 0.028908 , 0.021659 , 0.028502 , 0.021891 , 0.034332 , 0.041957 , 0.036784 , 0.015839 , 0.019922 , 0.029101 , 0.020163 , 0.013214 , 0.021659 , 0.018513 , 0.026089 , 0.021669 , 0.025684 , 0.016351 , 0.016322 , 0.023541 , 0.023599 , 0.026447 , 0.014275 , 0.016003 , 0.020848 , 0.0233 , 0.020076 , 0.015685 , 0.032508 , 0.017895 , 0.007316 , 0.029448 , 0.0219 , 0.024449 , 0.023705 , 0.02165 , 0.016486 , 0.022065 , 0.025665 , 0.024564 , 0.012181 , 0.025954 , 0.026717 , 0.035365 , 0.024072 , 0.038319 , 0.026775 , 0.012422 , 0.019391 , 0.02969 , 0.016399 , 0.019835 , 0.025366 , 0.023725 , 0.01998 , 0.010965 , 0.024391 , 0.037218 , 0.026987 , 0.027875 , 0.028502 , 0.018435 , 0.02247 , 0.014295 , 0.031929 , 0.03938 , 0.012741 , 0.012837 , 0.013069 , 0.018262 , 0.013609 , 0.019671 , 0.022393 , 0.020723 , 0.024516 , 0.025211 , 0.031157 , 0.048859 , 0.022798 , 0.026099 , 0.028918 , 0.021756 
