  time  ,27:10 PM,27:28 PM,27:48 PM,27:58 PM,28:19 PM,28:46 PM,28:56 PM,29:05 PM,29:14 PM,29:27 PM,30:06 PM,30:15 PM,30:37 PM,30:47 PM,30:58 PM,31:25 PM,31:34 PM,31:45 PM,31:55 PM,32:04 PM,33:22 PM,33:35 PM,33:45 PM,33:57 PM,34:07 PM,34:47 PM,34:57 PM,35:06 PM,35:25 PM,35:36 PM,36:18 PM,36:27 PM,36:37 PM,36:46 PM,36:56 PM,37:26 PM,37:36 PM,37:47 PM,37:58 PM,38:08 PM,39:21 PM,39:32 PM,39:43 PM,39:52 PM,40:02 PM,40:42 PM,40:52 PM,41:19 PM,41:28 PM,41:36 PM,42:10 PM,42:18 PM,42:26 PM,42:35 PM,42:43 PM,43:28 PM,43:35 PM,43:42 PM,43:49 PM,43:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 326 , 0 , 0.007638 , 0 , 0.013709 , 0.003906 , 0 , 0 , 0 , 0 , 0 , 0.002618 , 0.001756 , 0.00848 , 0.016627 , 0 , 0.011844 , 0.019943 , 0.016192 , 0.0136 , 0.011613 , 0.022158 , 0.026954 , 0.027429 , 0.023951 , 0.027006 , 0.001629 , 0.002474 , 0.002465 , 0.006106 , 0.003922 , 0.015222 , 0.022132 , 0.021242 , 0.026716 , 0.022365 , 0.007048 , 0.001932 , 0.00255 , 0.004946 , 0.007563 , 0.018886 , 0.022073 , 0.013276 , 0.032076 , 0.032368 , 0.034514 , 0.033857 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 327 , 0 , 0.012046 , 0 , 0.01944 , 0.006082 , 0 , 0 , 0 , 0 , 0 , 0.004089 , 0.002757 , 0.008281 , 0.019019 , 0 , 0.01346 , 0.019095 , 0.017861 , 0.0211 , 0.018575 , 0.02432 , 0.029193 , 0.028745 , 0.02694 , 0.030144 , 0.002538 , 0.003888 , 0.003824 , 0.008274 , 0.006166 , 0.017959 , 0.021354 , 0.022466 , 0.028586 , 0.022171 , 0.009925 , 0.003037 , 0.004049 , 0.007753 , 0.011849 , 0.023036 , 0.026067 , 0.015536 , 0.033032 , 0.033916 , 0.034657 , 0.03548 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 328 , 0 , 0.015667 , 0 , 0.023963 , 0.007814 , 0 , 0 , 0 , 0 , 0 , 0.005271 , 0.003568 , 0.008117 , 0.020843 , 0 , 0.014809 , 0.018383 , 0.019256 , 0.027026 , 0.024495 , 0.026092 , 0.031028 , 0.029773 , 0.029357 , 0.032644 , 0.003263 , 0.005038 , 0.004894 , 0.010076 , 0.007995 , 0.020272 , 0.02069 , 0.023437 , 0.030094 , 0.022006 , 0.012262 , 0.003938 , 0.005302 , 0.010024 , 0.015314 , 0.026396 , 0.029323 , 0.017372 , 0.033745 , 0.035165 , 0.034756 , 0.036761 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 329 , 0 , 0.015557 , 0.002719 , 0.026412 , 0.010436 , 0 , 0 , 0 , 0 , 0 , 0.005781 , 0.002356 , 0.008172 , 0.021519 , 0.000434 , 0.017071 , 0.019286 , 0.018565 , 0.023975 , 0.019971 , 0.024122 , 0.031764 , 0.029666 , 0.029289 , 0.031138 , 0.004261 , 0.005895 , 0.005398 , 0.009644 , 0.006968 , 0.020537 , 0.021779 , 0.023025 , 0.029949 , 0.022617 , 0.013822 , 0.005359 , 0.00731 , 0.00663 , 0.016504 , 0.025953 , 0.027744 , 0.018016 , 0.034546 , 0.034283 , 0.034323 , 0.03618 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 330 , 0 , 0.01531 , 0.005101 , 0.028313 , 0.012701 , 0 , 0 , 0 , 0 , 0 , 0.006183 , 0.001268 , 0.008209 , 0.022001 , 0.000805 , 0.018998 , 0.020068 , 0.017904 , 0.021055 , 0.015865 , 0.022336 , 0.032308 , 0.029503 , 0.029108 , 0.02971 , 0.005091 , 0.006579 , 0.005804 , 0.009203 , 0.006009 , 0.020667 , 0.022766 , 0.022608 , 0.029717 , 0.023113 , 0.015097 , 0.00659 , 0.008982 , 0.003575 , 0.017411 , 0.025424 , 0.026238 , 0.018514 , 0.035176 , 0.03343 , 0.033896 , 0.035599 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 331 , 0 , 0.015058 , 0.007121 , 0.029832 , 0.014645 , 0 , 0 , 0 , 0 , 0 , 0.006517 , 0.000346 , 0.008222 , 0.022365 , 0.00111 , 0.020615 , 0.0207 , 0.017329 , 0.018538 , 0.012408 , 0.020805 , 0.032723 , 0.029329 , 0.028903 , 0.028479 , 0.005776 , 0.007129 , 0.006149 , 0.008814 , 0.005194 , 0.020743 , 0.023624 , 0.02223 , 0.029453 , 0.023481 , 0.016163 , 0.007646 , 0.010353 , 0.000977 , 0.018153 , 0.024939 , 0.024931 , 0.018928 , 0.035666 , 0.032655 , 0.033481 , 0.035078 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 332 , 0.003461 , 0.017774 , 0.010588 , 0.032747 , 0.016429 , 0.001112 , 0.001121 , 0.001137 , 0.000584 , 0 , 0.008714 , 0.001954 , 0.009003 , 0.022628 , 0.002738 , 0.022316 , 0.022917 , 0.018847 , 0.019743 , 0.0129 , 0.02123 , 0.032906 , 0.030221 , 0.029658 , 0.029678 , 0.007129 , 0.007609 , 0.007346 , 0.009213 , 0.006641 , 0.022579 , 0.026022 , 0.024075 , 0.030598 , 0.024851 , 0.017226 , 0.008709 , 0.010846 , 0.002055 , 0.017662 , 0.025716 , 0.025589 , 0.019518 , 0.036299 , 0.033023 , 0.034301 , 0.035733 , 0.005534 , 0.003327 , 0.002921 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000692 , 0 , 0 
 333 , 0.008634 , 0.021954 , 0.014622 , 0.036274 , 0.018015 , 0.002808 , 0.002786 , 0.002884 , 0.001457 , 0 , 0.011874 , 0.004896 , 0.010192 , 0.022818 , 0.005029 , 0.02394 , 0.025906 , 0.021466 , 0.023005 , 0.015568 , 0.022737 , 0.032934 , 0.031677 , 0.030918 , 0.032132 , 0.00881 , 0.008031 , 0.008934 , 0.010023 , 0.009303 , 0.025367 , 0.029181 , 0.027084 , 0.032505 , 0.026734 , 0.018244 , 0.009729 , 0.010821 , 0.005251 , 0.016501 , 0.027172 , 0.027302 , 0.020171 , 0.036988 , 0.034019 , 0.035798 , 0.037036 , 0.013971 , 0.008058 , 0.007157 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0017 , 0 , 0 
 334 , 0.012987 , 0.025442 , 0.017995 , 0.039235 , 0.01937 , 0.004272 , 0.004176 , 0.00441 , 0.002192 , 0 , 0.014604 , 0.007392 , 0.011226 , 0.022976 , 0.006984 , 0.025272 , 0.028442 , 0.023691 , 0.025773 , 0.017817 , 0.02403 , 0.032915 , 0.032926 , 0.031996 , 0.034124 , 0.01027 , 0.008398 , 0.010257 , 0.0107 , 0.011593 , 0.02782 , 0.031903 , 0.029659 , 0.034175 , 0.028362 , 0.019138 , 0.010622 , 0.010794 , 0.008084 , 0.015501 , 0.028426 , 0.028732 , 0.020718 , 0.037594 , 0.03488 , 0.03711 , 0.038166 , 0.021254 , 0.011799 , 0.010588 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002522 , 0 , 0 
 335 , 0.016416 , 0.027658 , 0.020213 , 0.041203 , 0.020883 , 0.005081 , 0.005327 , 0.005525 , 0.002878 , 0.000083 , 0.016526 , 0.009071 , 0.01207 , 0.02302 , 0.008348 , 0.026195 , 0.029736 , 0.025179 , 0.027943 , 0.019533 , 0.024748 , 0.032955 , 0.033641 , 0.032643 , 0.035288 , 0.011131 , 0.008637 , 0.011069 , 0.011372 , 0.013317 , 0.029301 , 0.033633 , 0.031285 , 0.035046 , 0.029439 , 0.019692 , 0.011537 , 0.010939 , 0.010593 , 0.015198 , 0.029215 , 0.029653 , 0.021153 , 0.037892 , 0.035466 , 0.037815 , 0.038813 , 0.025966 , 0.014772 , 0.012892 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00312 , 0 , 0.000727 
 336 , 0.018276 , 0.026896 , 0.019823 , 0.040948 , 0.023413 , 0.004137 , 0.006215 , 0.005665 , 0.003672 , 0.000452 , 0.016531 , 0.008812 , 0.012582 , 0.022779 , 0.008344 , 0.026313 , 0.02774 , 0.024922 , 0.029067 , 0.020252 , 0.023939 , 0.033328 , 0.032974 , 0.032257 , 0.03453 , 0.010375 , 0.008563 , 0.010642 , 0.012303 , 0.013836 , 0.028218 , 0.032829 , 0.030554 , 0.033719 , 0.029162 , 0.019383 , 0.012793 , 0.011692 , 0.012665 , 0.017002 , 0.028845 , 0.029405 , 0.021423 , 0.037365 , 0.035444 , 0.03687 , 0.038185 , 0.024208 , 0.017014 , 0.012925 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003312 , 0 , 0.003885 
 337 , 0.019556 , 0.026196 , 0.01942 , 0.040603 , 0.025373 , 0.003375 , 0.006945 , 0.005756 , 0.004318 , 0.000758 , 0.016482 , 0.008577 , 0.012964 , 0.022519 , 0.008322 , 0.026325 , 0.026019 , 0.024658 , 0.029907 , 0.020815 , 0.023211 , 0.033531 , 0.032343 , 0.03183 , 0.033819 , 0.009724 , 0.008478 , 0.010266 , 0.013044 , 0.014233 , 0.027225 , 0.032095 , 0.029867 , 0.032531 , 0.028863 , 0.019061 , 0.013796 , 0.01228 , 0.014334 , 0.018485 , 0.028472 , 0.029132 , 0.021621 , 0.036844 , 0.035331 , 0.035992 , 0.037591 , 0.022693 , 0.018626 , 0.012907 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003452 , 0 , 0.006393 
 338 , 0.020426 , 0.025546 , 0.019014 , 0.040198 , 0.026897 , 0.002753 , 0.007549 , 0.005811 , 0.004847 , 0.001013 , 0.016395 , 0.008363 , 0.013242 , 0.022246 , 0.008285 , 0.026261 , 0.024521 , 0.024391 , 0.03053 , 0.021252 , 0.02255 , 0.033607 , 0.031746 , 0.031377 , 0.03315 , 0.009157 , 0.008386 , 0.009931 , 0.013638 , 0.014535 , 0.026311 , 0.03142 , 0.029219 , 0.031459 , 0.028549 , 0.018732 , 0.014601 , 0.012739 , 0.015685 , 0.019714 , 0.028098 , 0.028842 , 0.021762 , 0.036332 , 0.03515 , 0.035175 , 0.037026 , 0.021375 , 0.01978 , 0.012853 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.003553 , 0 , 0.008401 
 339 , 0.02271 , 0.026395 , 0.020125 , 0.040543 , 0.027359 , 0.004116 , 0.00777 , 0.006475 , 0.006208 , 0.002204 , 0.017233 , 0.008494 , 0.013372 , 0.021202 , 0.008401 , 0.026476 , 0.025963 , 0.024899 , 0.029139 , 0.020385 , 0.022474 , 0.03424 , 0.032432 , 0.031952 , 0.032474 , 0.009656 , 0.008678 , 0.010102 , 0.013052 , 0.014572 , 0.026201 , 0.031443 , 0.029519 , 0.031641 , 0.029289 , 0.01884 , 0.015107 , 0.013123 , 0.014542 , 0.019676 , 0.027818 , 0.028579 , 0.02174 , 0.0366 , 0.034967 , 0.035254 , 0.03665 , 0.024014 , 0.020834 , 0.014812 , 0.002472 , 0 , 0 , 0 , 0 , 0.000836 , 0.001756 , 0.006179 , 0 , 0.011976 
 340 , 0.025072 , 0.027372 , 0.02135 , 0.040947 , 0.027608 , 0.005648 , 0.007893 , 0.007131 , 0.007549 , 0.00342 , 0.018111 , 0.00866 , 0.013452 , 0.020141 , 0.008523 , 0.026718 , 0.027714 , 0.025477 , 0.027552 , 0.01939 , 0.022488 , 0.034881 , 0.033243 , 0.032635 , 0.031845 , 0.010272 , 0.008997 , 0.010333 , 0.012332 , 0.014547 , 0.026217 , 0.031544 , 0.029939 , 0.031982 , 0.030098 , 0.018997 , 0.015491 , 0.013453 , 0.013111 , 0.019425 , 0.027571 , 0.028332 , 0.021689 , 0.036967 , 0.034786 , 0.035455 , 0.036324 , 0.026965 , 0.021729 , 0.016805 , 0.004948 , 0 , 0 , 0 , 0 , 0.001722 , 0.00361 , 0.008812 , 0 , 0.015366 
 341 , 0.027256 , 0.028204 , 0.022418 , 0.041291 , 0.027856 , 0.006982 , 0.007991 , 0.007669 , 0.008709 , 0.004482 , 0.018861 , 0.008798 , 0.013513 , 0.019211 , 0.008626 , 0.026955 , 0.029244 , 0.025989 , 0.026164 , 0.018517 , 0.022491 , 0.03544 , 0.033949 , 0.033254 , 0.031271 , 0.010808 , 0.009275 , 0.010533 , 0.011702 , 0.014513 , 0.026239 , 0.031595 , 0.030318 , 0.032262 , 0.030786 , 0.019139 , 0.01581 , 0.013746 , 0.011861 , 0.019199 , 0.027349 , 0.028106 , 0.021644 , 0.037307 , 0.034624 , 0.035628 , 0.036018 , 0.029507 , 0.022491 , 0.018467 , 0.00699 , 0 , 0 , 0 , 0 , 0.002501 , 0.005229 , 0.010997 , 0 , 0.018265 
