SHB2_00005.ref_SHB2_DARK.spu,SHB2_00004.ref_SHB2_DARK.spu,
Wavelength,SHB2_00006_B2_NP.spu,SHB2_00007_B2_NP.spu,SHB2_00008_B2_NP.spu,SHB2_00009_B2_NP.spu,SHB2_00010_B2_NP.spu,SHB2_00011_B2_CT1.spu,SHB2_00012_B2_CT1.spu,SHB2_00013_B2_CT1.spu,SHB2_00014_B2_CT1.spu,SHB2_00015_B2_CT1.spu,SHB2_00016_B2_N.spu,SHB2_00017_B2_N.spu,SHB2_00018_B2_N.spu,SHB2_00019_B2_N.spu,SHB2_00020_B2_N.spu,SHB2_00021_B2_P.spu,SHB2_00022_B2_P.spu,SHB2_00023_B2_P.spu,SHB2_00024_B2_P.spu,SHB2_00025_B2_P.spu
  (nm),7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1,7/7/2017 1
  time  ,11:19 AM,12:14 AM,12:44 AM,13:16 AM,13:47 AM,15:23 AM,15:59 AM,16:23 AM,16:56 AM,17:22 AM,18:17 AM,19:20 AM,20:04 AM,20:44 AM,21:10 AM,23:21 AM,23:38 AM,23:56 AM,24:17 AM,24:34 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 509 , 0.033908 , 0.037142 , 0.038925 , 0.019302 , 0.03908 , 0.029301 , 0.039999 , 0.041516 , 0.033565 , 0.024473 , 0.030398 , 0.023299 , 0.031184 , 0.036566 , 0.042524 , 0.05383 , 0.088137 , 0.079078 , 0.075391 , 0.077196 
 510 , 0.034517 , 0.037692 , 0.039494 , 0.019487 , 0.039528 , 0.029629 , 0.040678 , 0.042226 , 0.033987 , 0.024829 , 0.031034 , 0.023679 , 0.03173 , 0.037139 , 0.043288 , 0.054381 , 0.088976 , 0.07984 , 0.076003 , 0.077816 
 511 , 0.035336 , 0.038466 , 0.04028 , 0.019775 , 0.04018 , 0.030116 , 0.041574 , 0.043155 , 0.034606 , 0.025338 , 0.031896 , 0.024232 , 0.032482 , 0.037891 , 0.044283 , 0.055144 , 0.090026 , 0.080814 , 0.076744 , 0.078579 
 512 , 0.036152 , 0.039236 , 0.04106 , 0.020066 , 0.040817 , 0.030602 , 0.042476 , 0.044079 , 0.035212 , 0.025848 , 0.032758 , 0.024787 , 0.033222 , 0.038639 , 0.045273 , 0.055908 , 0.091087 , 0.081778 , 0.077489 , 0.079346 
 513 , 0.036967 , 0.039995 , 0.04184 , 0.020345 , 0.041465 , 0.031076 , 0.043354 , 0.045001 , 0.035828 , 0.026357 , 0.033618 , 0.02533 , 0.033972 , 0.039398 , 0.046272 , 0.05666 , 0.092135 , 0.082741 , 0.078232 , 0.0801 
 514 , 0.038012 , 0.041009 , 0.042878 , 0.020715 , 0.042225 , 0.031697 , 0.044548 , 0.046107 , 0.036585 , 0.027052 , 0.034727 , 0.026067 , 0.034926 , 0.040378 , 0.047578 , 0.057576 , 0.093332 , 0.083887 , 0.079153 , 0.081033 
 515 , 0.039101 , 0.042057 , 0.043972 , 0.0211 , 0.043031 , 0.032348 , 0.045799 , 0.04726 , 0.037374 , 0.027798 , 0.035902 , 0.026835 , 0.035924 , 0.041415 , 0.048965 , 0.058541 , 0.094553 , 0.085066 , 0.080117 , 0.081999 
 516 , 0.040193 , 0.043118 , 0.045069 , 0.021476 , 0.043828 , 0.033012 , 0.047041 , 0.048404 , 0.038176 , 0.028546 , 0.037079 , 0.027615 , 0.036913 , 0.042465 , 0.050344 , 0.059486 , 0.095778 , 0.086237 , 0.081095 , 0.082968 
 517 , 0.041412 , 0.044302 , 0.046274 , 0.021896 , 0.044723 , 0.033747 , 0.048456 , 0.049685 , 0.039064 , 0.02935 , 0.038377 , 0.028453 , 0.038011 , 0.043605 , 0.051889 , 0.060506 , 0.097133 , 0.087497 , 0.082103 , 0.083964 
 518 , 0.042767 , 0.045637 , 0.047587 , 0.022364 , 0.045714 , 0.034599 , 0.050037 , 0.051123 , 0.040063 , 0.030233 , 0.039785 , 0.029368 , 0.039231 , 0.044861 , 0.053627 , 0.061573 , 0.098621 , 0.088847 , 0.08315 , 0.085012 
 519 , 0.044111 , 0.04695 , 0.04889 , 0.022821 , 0.046706 , 0.03544 , 0.051607 , 0.05255 , 0.041051 , 0.031093 , 0.041184 , 0.030272 , 0.04043 , 0.046107 , 0.055344 , 0.062629 , 0.100109 , 0.090174 , 0.084186 , 0.086038 
 520 , 0.04546 , 0.048266 , 0.050195 , 0.023279 , 0.047689 , 0.036288 , 0.053179 , 0.053977 , 0.042044 , 0.031963 , 0.042587 , 0.031186 , 0.041634 , 0.047356 , 0.05706 , 0.063693 , 0.101567 , 0.091485 , 0.085219 , 0.087071 
 521 , 0.046981 , 0.049708 , 0.051704 , 0.023779 , 0.04881 , 0.037181 , 0.054952 , 0.055584 , 0.04319 , 0.03298 , 0.044176 , 0.032215 , 0.042957 , 0.048677 , 0.058976 , 0.064796 , 0.102953 , 0.092865 , 0.086313 , 0.088164 
 522 , 0.048467 , 0.051128 , 0.053168 , 0.024261 , 0.049908 , 0.038066 , 0.056683 , 0.05716 , 0.044309 , 0.033986 , 0.045728 , 0.033209 , 0.044264 , 0.049986 , 0.060841 , 0.065886 , 0.104307 , 0.094206 , 0.087387 , 0.089249 
 523 , 0.04992 , 0.052515 , 0.054611 , 0.024732 , 0.050984 , 0.038929 , 0.058382 , 0.058703 , 0.045417 , 0.034969 , 0.047258 , 0.034193 , 0.045539 , 0.05125 , 0.062674 , 0.066944 , 0.10564 , 0.095525 , 0.088427 , 0.090312 
 524 , 0.051454 , 0.053985 , 0.056116 , 0.025244 , 0.052087 , 0.039853 , 0.060191 , 0.060313 , 0.046547 , 0.03599 , 0.048879 , 0.035235 , 0.04688 , 0.052597 , 0.064576 , 0.068039 , 0.107082 , 0.096869 , 0.08952 , 0.091396 
 525 , 0.05298 , 0.05547 , 0.057638 , 0.025756 , 0.053191 , 0.040775 , 0.062018 , 0.061918 , 0.047678 , 0.037006 , 0.050501 , 0.036284 , 0.048234 , 0.053959 , 0.066475 , 0.069132 , 0.10854 , 0.098201 , 0.090598 , 0.092476 
 526 , 0.054487 , 0.056925 , 0.059129 , 0.026258 , 0.054275 , 0.041686 , 0.063804 , 0.063503 , 0.048788 , 0.038002 , 0.052105 , 0.037312 , 0.049556 , 0.055277 , 0.068345 , 0.070193 , 0.109965 , 0.099512 , 0.091665 , 0.093535 
 527 , 0.055958 , 0.058332 , 0.060584 , 0.026742 , 0.055345 , 0.042582 , 0.065556 , 0.065032 , 0.049883 , 0.038981 , 0.053662 , 0.038323 , 0.050842 , 0.056571 , 0.070159 , 0.071252 , 0.111359 , 0.100791 , 0.092699 , 0.094571 
 528 , 0.057399 , 0.059699 , 0.06201 , 0.027193 , 0.056406 , 0.043457 , 0.06729 , 0.066508 , 0.050969 , 0.039952 , 0.055167 , 0.039315 , 0.052097 , 0.057812 , 0.071933 , 0.072313 , 0.112722 , 0.102084 , 0.093723 , 0.095598 
 529 , 0.058821 , 0.061034 , 0.063404 , 0.027644 , 0.057446 , 0.044311 , 0.068982 , 0.067953 , 0.052046 , 0.040913 , 0.056652 , 0.040287 , 0.053321 , 0.059044 , 0.073665 , 0.073364 , 0.114075 , 0.103355 , 0.094725 , 0.096603 
 530 , 0.060212 , 0.06235 , 0.064779 , 0.028085 , 0.058465 , 0.045156 , 0.070644 , 0.069368 , 0.053081 , 0.041843 , 0.058096 , 0.041238 , 0.054525 , 0.060234 , 0.075368 , 0.074383 , 0.115386 , 0.104595 , 0.095718 , 0.097588 
 531 , 0.061366 , 0.063451 , 0.065894 , 0.028431 , 0.059316 , 0.045868 , 0.071979 , 0.070567 , 0.053903 , 0.042584 , 0.059293 , 0.04199 , 0.055539 , 0.061254 , 0.076809 , 0.075229 , 0.116491 , 0.105654 , 0.096543 , 0.098404 
 532 , 0.062505 , 0.064546 , 0.066991 , 0.028779 , 0.06016 , 0.046578 , 0.073294 , 0.071735 , 0.05471 , 0.043315 , 0.060475 , 0.04272 , 0.056527 , 0.062258 , 0.078218 , 0.076064 , 0.117562 , 0.106694 , 0.097351 , 0.099213 
 533 , 0.063633 , 0.065608 , 0.068066 , 0.029128 , 0.060984 , 0.047278 , 0.074588 , 0.072882 , 0.055495 , 0.044034 , 0.061646 , 0.043439 , 0.057493 , 0.063251 , 0.079605 , 0.076889 , 0.118634 , 0.107723 , 0.098148 , 0.100001 
 534 , 0.064611 , 0.066546 , 0.069009 , 0.029437 , 0.061686 , 0.047839 , 0.075713 , 0.073891 , 0.056208 , 0.044656 , 0.062665 , 0.044094 , 0.058334 , 0.064105 , 0.080831 , 0.077648 , 0.119638 , 0.10866 , 0.098918 , 0.100752 
 535 , 0.065536 , 0.067406 , 0.069896 , 0.029732 , 0.062325 , 0.048355 , 0.07678 , 0.074842 , 0.056895 , 0.045234 , 0.063632 , 0.044727 , 0.059103 , 0.064894 , 0.081963 , 0.078391 , 0.12064 , 0.109588 , 0.099673 , 0.10151 
 536 , 0.066452 , 0.068269 , 0.070774 , 0.030027 , 0.062965 , 0.048872 , 0.077827 , 0.075784 , 0.057583 , 0.045814 , 0.064579 , 0.045351 , 0.059874 , 0.065685 , 0.083096 , 0.079136 , 0.12162 , 0.110506 , 0.100418 , 0.102257 
 537 , 0.067291 , 0.069054 , 0.071575 , 0.030282 , 0.06356 , 0.049352 , 0.078798 , 0.076639 , 0.058191 , 0.046345 , 0.065459 , 0.045915 , 0.060588 , 0.06642 , 0.084144 , 0.079838 , 0.122543 , 0.111352 , 0.101111 , 0.102954 
 538 , 0.067969 , 0.069689 , 0.072179 , 0.030454 , 0.064065 , 0.049805 , 0.07958 , 0.077339 , 0.058678 , 0.046772 , 0.066192 , 0.046376 , 0.061201 , 0.067041 , 0.085001 , 0.080451 , 0.123376 , 0.112037 , 0.101716 , 0.103594 
 539 , 0.068637 , 0.070325 , 0.072783 , 0.030625 , 0.064558 , 0.050248 , 0.080363 , 0.078018 , 0.059165 , 0.0472 , 0.066926 , 0.046838 , 0.061816 , 0.067674 , 0.085858 , 0.081054 , 0.12421 , 0.112721 , 0.102309 , 0.104235 
 540 , 0.069305 , 0.07095 , 0.073377 , 0.030796 , 0.065051 , 0.05068 , 0.081136 , 0.078697 , 0.059641 , 0.047629 , 0.067649 , 0.047288 , 0.062431 , 0.068284 , 0.086705 , 0.081646 , 0.125033 , 0.113395 , 0.102903 , 0.104865 
 541 , 0.069918 , 0.071485 , 0.074017 , 0.030962 , 0.065456 , 0.051025 , 0.081794 , 0.079262 , 0.060051 , 0.048016 , 0.068272 , 0.047698 , 0.062958 , 0.068839 , 0.087437 , 0.08218 , 0.12578 , 0.114051 , 0.103481 , 0.105456 
 542 , 0.070525 , 0.072014 , 0.074663 , 0.031131 , 0.065865 , 0.051351 , 0.08246 , 0.079834 , 0.060467 , 0.048396 , 0.0689 , 0.048089 , 0.06349 , 0.069366 , 0.088177 , 0.082698 , 0.126502 , 0.114693 , 0.104043 , 0.106032 
 543 , 0.071133 , 0.072544 , 0.075297 , 0.0313 , 0.066264 , 0.051677 , 0.083114 , 0.080395 , 0.060871 , 0.048776 , 0.069518 , 0.048492 , 0.064011 , 0.069904 , 0.088894 , 0.083216 , 0.127225 , 0.115335 , 0.104606 , 0.10662 
 544 , 0.071634 , 0.073012 , 0.075847 , 0.031457 , 0.066648 , 0.051972 , 0.08368 , 0.080902 , 0.061228 , 0.049115 , 0.070075 , 0.04883 , 0.064462 , 0.070371 , 0.089566 , 0.083691 , 0.127922 , 0.115933 , 0.105106 , 0.107133 
 545 , 0.072082 , 0.073461 , 0.076343 , 0.031604 , 0.067024 , 0.052247 , 0.084193 , 0.081367 , 0.061544 , 0.049433 , 0.070601 , 0.04916 , 0.064882 , 0.070795 , 0.090208 , 0.084136 , 0.128613 , 0.116514 , 0.105588 , 0.107627 
 546 , 0.072518 , 0.073898 , 0.076827 , 0.03175 , 0.067399 , 0.052522 , 0.084705 , 0.081832 , 0.061859 , 0.04974 , 0.071116 , 0.049478 , 0.06529 , 0.071218 , 0.090827 , 0.08458 , 0.129292 , 0.117094 , 0.106058 , 0.108122 
 547 , 0.072952 , 0.074299 , 0.077278 , 0.031877 , 0.067748 , 0.052785 , 0.085176 , 0.082265 , 0.062144 , 0.050012 , 0.071594 , 0.049784 , 0.065671 , 0.071628 , 0.091419 , 0.085004 , 0.129938 , 0.117657 , 0.106518 , 0.108607 
 548 , 0.073348 , 0.074651 , 0.077622 , 0.031977 , 0.068034 , 0.053017 , 0.085565 , 0.082662 , 0.062343 , 0.050217 , 0.072 , 0.050034 , 0.065977 , 0.072 , 0.091931 , 0.08544 , 0.130525 , 0.118205 , 0.106959 , 0.109119 
 549 , 0.073754 , 0.07499 , 0.077965 , 0.032065 , 0.068318 , 0.053259 , 0.085953 , 0.083058 , 0.062539 , 0.050421 , 0.072404 , 0.050283 , 0.066293 , 0.072381 , 0.09243 , 0.085861 , 0.131109 , 0.11875 , 0.107398 , 0.109618 
 550 , 0.074149 , 0.075329 , 0.078297 , 0.032164 , 0.068603 , 0.053489 , 0.086341 , 0.083453 , 0.062747 , 0.050624 , 0.072808 , 0.050533 , 0.066598 , 0.072751 , 0.092929 , 0.086283 , 0.131694 , 0.119284 , 0.107837 , 0.110117 
 551 , 0.074281 , 0.075417 , 0.078436 , 0.032164 , 0.06869 , 0.053515 , 0.08646 , 0.083567 , 0.062836 , 0.050668 , 0.072972 , 0.050622 , 0.066716 , 0.072892 , 0.093118 , 0.08654 , 0.132135 , 0.119623 , 0.108144 , 0.110451 
 552 , 0.074395 , 0.075487 , 0.078566 , 0.032164 , 0.068764 , 0.053538 , 0.086564 , 0.083668 , 0.062927 , 0.0507 , 0.073119 , 0.0507 , 0.066822 , 0.073028 , 0.093287 , 0.086783 , 0.132564 , 0.119958 , 0.108444 , 0.110765 
 553 , 0.074509 , 0.075555 , 0.078684 , 0.032164 , 0.068849 , 0.053549 , 0.086668 , 0.083769 , 0.063005 , 0.050731 , 0.073266 , 0.050777 , 0.066916 , 0.073151 , 0.093444 , 0.087025 , 0.133004 , 0.120281 , 0.108743 , 0.111079 
 554 , 0.074477 , 0.075525 , 0.078683 , 0.032133 , 0.068852 , 0.053524 , 0.086578 , 0.083731 , 0.062986 , 0.050677 , 0.073255 , 0.050781 , 0.066916 , 0.073197 , 0.09347 , 0.087212 , 0.133359 , 0.120555 , 0.109006 , 0.111381 
 555 , 0.074363 , 0.075413 , 0.078587 , 0.032092 , 0.068812 , 0.053476 , 0.086364 , 0.083583 , 0.062892 , 0.050568 , 0.073151 , 0.050718 , 0.066839 , 0.073174 , 0.093415 , 0.087357 , 0.133678 , 0.120799 , 0.109237 , 0.11166 
 556 , 0.074249 , 0.075312 , 0.078478 , 0.032052 , 0.068761 , 0.053439 , 0.086139 , 0.083435 , 0.062799 , 0.050447 , 0.073036 , 0.050655 , 0.066773 , 0.07314 , 0.093349 , 0.087502 , 0.133986 , 0.121045 , 0.109479 , 0.11194 
 557 , 0.074069 , 0.075134 , 0.078315 , 0.031979 , 0.068678 , 0.053348 , 0.085836 , 0.083233 , 0.06265 , 0.050294 , 0.072866 , 0.050537 , 0.066642 , 0.073063 , 0.093194 , 0.087618 , 0.134255 , 0.121262 , 0.109693 , 0.112192 
 558 , 0.073719 , 0.074737 , 0.077931 , 0.031848 , 0.068418 , 0.053108 , 0.085268 , 0.08285 , 0.062354 , 0.049995 , 0.072469 , 0.050272 , 0.066312 , 0.072781 , 0.092744 , 0.087652 , 0.134383 , 0.121376 , 0.109791 , 0.112372 
 559 , 0.073358 , 0.074342 , 0.077548 , 0.031714 , 0.068173 , 0.052872 , 0.084689 , 0.082456 , 0.06205 , 0.049712 , 0.072073 , 0.050001 , 0.065997 , 0.072502 , 0.092282 , 0.087676 , 0.134517 , 0.121484 , 0.109887 , 0.112549 
 560 , 0.072998 , 0.073947 , 0.077165 , 0.031579 , 0.067916 , 0.052624 , 0.084122 , 0.082073 , 0.061746 , 0.049417 , 0.071666 , 0.04973 , 0.06567 , 0.07221 , 0.09182 , 0.08771 , 0.134651 , 0.121593 , 0.109982 , 0.112738 
 561 , 0.072422 , 0.073336 , 0.076562 , 0.031406 , 0.067508 , 0.052244 , 0.083292 , 0.081442 , 0.061287 , 0.04896 , 0.071035 , 0.049318 , 0.06516 , 0.071775 , 0.091097 , 0.087582 , 0.134645 , 0.121532 , 0.10998 , 0.112779 
 562 , 0.07181 , 0.072688 , 0.075932 , 0.031218 , 0.067088 , 0.051837 , 0.082432 , 0.080781 , 0.060796 , 0.048489 , 0.070367 , 0.04887 , 0.064629 , 0.071314 , 0.09034 , 0.087431 , 0.134627 , 0.121443 , 0.109967 , 0.112807 
 563 , 0.071212 , 0.072042 , 0.075304 , 0.031041 , 0.066659 , 0.051444 , 0.081575 , 0.080111 , 0.060308 , 0.04802 , 0.069702 , 0.048435 , 0.064089 , 0.070855 , 0.089586 , 0.087269 , 0.134597 , 0.121353 , 0.109942 , 0.112835 
 564 , 0.070495 , 0.071301 , 0.07458 , 0.030806 , 0.066157 , 0.050967 , 0.08061 , 0.079368 , 0.059747 , 0.047492 , 0.06893 , 0.047929 , 0.063453 , 0.070311 , 0.0887 , 0.087066 , 0.134512 , 0.121197 , 0.109874 , 0.11282 
 565 , 0.069689 , 0.07048 , 0.073785 , 0.030542 , 0.065581 , 0.050437 , 0.079544 , 0.078558 , 0.05911 , 0.046914 , 0.068071 , 0.04735 , 0.062747 , 0.069677 , 0.08769 , 0.08683 , 0.134375 , 0.120997 , 0.109776 , 0.112782 
 566 , 0.068873 , 0.069651 , 0.072991 , 0.030267 , 0.065007 , 0.049908 , 0.078482 , 0.077738 , 0.058464 , 0.046327 , 0.067215 , 0.046785 , 0.062033 , 0.069056 , 0.086695 , 0.086581 , 0.134246 , 0.120794 , 0.109664 , 0.112741 
 567 , 0.068039 , 0.068803 , 0.072156 , 0.029994 , 0.064412 , 0.04937 , 0.077368 , 0.076889 , 0.057798 , 0.04572 , 0.066328 , 0.046188 , 0.061299 , 0.068393 , 0.085659 , 0.08632 , 0.134082 , 0.120568 , 0.10954 , 0.112687 
 568 , 0.067087 , 0.067859 , 0.071197 , 0.029678 , 0.063738 , 0.048751 , 0.076101 , 0.075874 , 0.05705 , 0.044993 , 0.065327 , 0.045527 , 0.060479 , 0.067632 , 0.084491 , 0.085979 , 0.133787 , 0.120254 , 0.109321 , 0.112511 
 569 , 0.066131 , 0.066911 , 0.070233 , 0.029365 , 0.063058 , 0.048144 , 0.074831 , 0.074865 , 0.05629 , 0.044268 , 0.064323 , 0.044856 , 0.059657 , 0.066854 , 0.083316 , 0.085621 , 0.133482 , 0.119924 , 0.1091 , 0.112331 
 570 , 0.065169 , 0.065956 , 0.069262 , 0.029043 , 0.062381 , 0.047539 , 0.073557 , 0.07385 , 0.055533 , 0.043547 , 0.063314 , 0.044177 , 0.058839 , 0.06608 , 0.082148 , 0.085273 , 0.133183 , 0.119601 , 0.108885 , 0.112146 
 571 , 0.064177 , 0.064994 , 0.068305 , 0.028727 , 0.061694 , 0.04695 , 0.072321 , 0.07288 , 0.054791 , 0.042844 , 0.062309 , 0.043515 , 0.058036 , 0.065307 , 0.080979 , 0.084894 , 0.13284 , 0.119226 , 0.108643 , 0.111954 
 572 , 0.06316 , 0.064028 , 0.067343 , 0.028399 , 0.061014 , 0.046375 , 0.071081 , 0.071915 , 0.054061 , 0.042148 , 0.061292 , 0.042849 , 0.057232 , 0.06454 , 0.079813 , 0.084518 , 0.132506 , 0.118835 , 0.10839 , 0.11176 
 573 , 0.062138 , 0.063068 , 0.066375 , 0.028072 , 0.060325 , 0.045791 , 0.069848 , 0.070943 , 0.053334 , 0.041444 , 0.060269 , 0.042174 , 0.05642 , 0.063764 , 0.078641 , 0.084138 , 0.132174 , 0.118437 , 0.108151 , 0.111557 
 574 , 0.061237 , 0.062149 , 0.065482 , 0.02777 , 0.059686 , 0.045246 , 0.068682 , 0.070035 , 0.052636 , 0.040813 , 0.059312 , 0.04155 , 0.05565 , 0.063029 , 0.077536 , 0.08376 , 0.131865 , 0.118107 , 0.107934 , 0.111387 
 575 , 0.060434 , 0.061298 , 0.064655 , 0.027511 , 0.059111 , 0.044744 , 0.067586 , 0.069182 , 0.051993 , 0.040228 , 0.058401 , 0.040982 , 0.054923 , 0.062348 , 0.076486 , 0.083408 , 0.131585 , 0.117818 , 0.107737 , 0.111214 
 576 , 0.059625 , 0.06044 , 0.063832 , 0.027252 , 0.058538 , 0.044221 , 0.066495 , 0.068321 , 0.051352 , 0.039656 , 0.057494 , 0.040406 , 0.0542 , 0.061668 , 0.075441 , 0.08304 , 0.131305 , 0.117532 , 0.107542 , 0.111053 
 577 , 0.058841 , 0.059608 , 0.063024 , 0.026989 , 0.057976 , 0.043731 , 0.065434 , 0.067488 , 0.050724 , 0.039083 , 0.056625 , 0.039851 , 0.053491 , 0.061014 , 0.074416 , 0.082695 , 0.131041 , 0.11725 , 0.10736 , 0.110894 
 578 , 0.058112 , 0.058941 , 0.062396 , 0.02678 , 0.05752 , 0.043312 , 0.064592 , 0.066831 , 0.050233 , 0.038609 , 0.05597 , 0.039405 , 0.052935 , 0.060502 , 0.073558 , 0.082427 , 0.130863 , 0.117021 , 0.107248 , 0.1108 
 579 , 0.057385 , 0.058253 , 0.06177 , 0.026554 , 0.057064 , 0.042902 , 0.063742 , 0.066154 , 0.049731 , 0.038121 , 0.055305 , 0.038957 , 0.052368 , 0.05999 , 0.072694 , 0.08217 , 0.130679 , 0.116796 , 0.107137 , 0.110707 
 580 , 0.056649 , 0.057567 , 0.061133 , 0.026339 , 0.056606 , 0.042492 , 0.062884 , 0.065478 , 0.049229 , 0.037645 , 0.054631 , 0.038499 , 0.051802 , 0.059478 , 0.071831 , 0.081909 , 0.130498 , 0.116565 , 0.107031 , 0.110608 
 581 , 0.056054 , 0.056981 , 0.060594 , 0.026162 , 0.056246 , 0.042147 , 0.062171 , 0.064942 , 0.048808 , 0.037245 , 0.054072 , 0.03814 , 0.051333 , 0.059038 , 0.071123 , 0.081705 , 0.130384 , 0.116424 , 0.106929 , 0.110574 
 582 , 0.055494 , 0.056397 , 0.060055 , 0.025993 , 0.055919 , 0.041822 , 0.06149 , 0.064435 , 0.048403 , 0.036858 , 0.053527 , 0.037804 , 0.050891 , 0.058619 , 0.070441 , 0.081508 , 0.130283 , 0.116303 , 0.106842 , 0.110541 
 583 , 0.054912 , 0.055803 , 0.059515 , 0.025823 , 0.05558 , 0.041497 , 0.060798 , 0.063916 , 0.047998 , 0.03647 , 0.052971 , 0.037457 , 0.050437 , 0.058189 , 0.069759 , 0.081318 , 0.130186 , 0.116177 , 0.106738 , 0.110514 
 584 , 0.05443 , 0.05531 , 0.059041 , 0.025688 , 0.055267 , 0.04122 , 0.060197 , 0.063452 , 0.047634 , 0.036142 , 0.052479 , 0.037181 , 0.050051 , 0.057822 , 0.069166 , 0.081178 , 0.130148 , 0.1161 , 0.106718 , 0.110503 
 585 , 0.054082 , 0.05494 , 0.058672 , 0.025594 , 0.055015 , 0.04102 , 0.059701 , 0.063051 , 0.047328 , 0.035909 , 0.052099 , 0.036959 , 0.049735 , 0.057517 , 0.068713 , 0.081085 , 0.130141 , 0.116072 , 0.106764 , 0.110559 
 586 , 0.053723 , 0.054561 , 0.058293 , 0.025499 , 0.054752 , 0.040809 , 0.059194 , 0.06265 , 0.047022 , 0.035667 , 0.051698 , 0.036738 , 0.049418 , 0.05719 , 0.068238 , 0.080993 , 0.130136 , 0.116045 , 0.106799 , 0.110606 
 587 , 0.053354 , 0.054181 , 0.057914 , 0.025394 , 0.054489 , 0.040599 , 0.058698 , 0.06224 , 0.046717 , 0.035425 , 0.051297 , 0.036517 , 0.049113 , 0.056874 , 0.067764 , 0.080911 , 0.130131 , 0.116018 , 0.106846 , 0.110674 
 588 , 0.053028 , 0.053835 , 0.057626 , 0.025308 , 0.05427 , 0.040421 , 0.058295 , 0.061938 , 0.046496 , 0.035207 , 0.05102 , 0.036343 , 0.048864 , 0.056649 , 0.067418 , 0.080874 , 0.130195 , 0.11606 , 0.106947 , 0.110803 
 589 , 0.05269 , 0.053489 , 0.057321 , 0.025217 , 0.054053 , 0.040226 , 0.057885 , 0.061632 , 0.046272 , 0.034967 , 0.050732 , 0.03617 , 0.048624 , 0.056405 , 0.067061 , 0.080835 , 0.130257 , 0.11611 , 0.107052 , 0.110927 
 590 , 0.052344 , 0.053133 , 0.057006 , 0.025126 , 0.053816 , 0.040042 , 0.057454 , 0.061306 , 0.046049 , 0.034729 , 0.050434 , 0.035987 , 0.048364 , 0.056152 , 0.066694 , 0.080798 , 0.130315 , 0.116167 , 0.107162 , 0.111057 
 591 , 0.05211 , 0.052889 , 0.056789 , 0.025061 , 0.053691 , 0.039953 , 0.057141 , 0.061062 , 0.045882 , 0.034579 , 0.050208 , 0.035872 , 0.048189 , 0.055998 , 0.066392 , 0.080824 , 0.130455 , 0.116269 , 0.107306 , 0.111227 
 592 , 0.051896 , 0.052679 , 0.056603 , 0.025005 , 0.053601 , 0.039887 , 0.056861 , 0.060828 , 0.045742 , 0.034462 , 0.049998 , 0.035781 , 0.048025 , 0.055853 , 0.066114 , 0.080879 , 0.13062 , 0.116391 , 0.10747 , 0.111405 
 593 , 0.051684 , 0.052459 , 0.056409 , 0.024949 , 0.053503 , 0.039834 , 0.056582 , 0.060586 , 0.045593 , 0.034334 , 0.04979 , 0.03568 , 0.047864 , 0.05571 , 0.065827 , 0.080939 , 0.130793 , 0.116511 , 0.107642 , 0.111592 
 594 , 0.051496 , 0.052252 , 0.056244 , 0.024874 , 0.053406 , 0.039755 , 0.056309 , 0.060367 , 0.045442 , 0.034209 , 0.049608 , 0.03559 , 0.047719 , 0.055575 , 0.065579 , 0.08101 , 0.130964 , 0.116654 , 0.107795 , 0.111798 
 595 , 0.051326 , 0.052072 , 0.056108 , 0.024787 , 0.053295 , 0.039663 , 0.056065 , 0.060187 , 0.04531 , 0.034091 , 0.049465 , 0.035519 , 0.047604 , 0.05547 , 0.06538 , 0.0811 , 0.131138 , 0.116825 , 0.107953 , 0.11201 
 596 , 0.051156 , 0.051882 , 0.055972 , 0.024699 , 0.053195 , 0.03956 , 0.05582 , 0.059996 , 0.045179 , 0.033963 , 0.049322 , 0.03546 , 0.047478 , 0.055353 , 0.065181 , 0.081202 , 0.131327 , 0.116998 , 0.108114 , 0.112236 
 597 , 0.050993 , 0.051689 , 0.055833 , 0.024621 , 0.053081 , 0.039466 , 0.055561 , 0.059802 , 0.045034 , 0.033843 , 0.049177 , 0.035387 , 0.047361 , 0.055234 , 0.064968 , 0.081291 , 0.131501 , 0.117157 , 0.108272 , 0.11247 
 598 , 0.050808 , 0.051494 , 0.055658 , 0.024587 , 0.052911 , 0.039386 , 0.055342 , 0.059592 , 0.044923 , 0.033708 , 0.049021 , 0.035278 , 0.047244 , 0.055091 , 0.064736 , 0.081388 , 0.131695 , 0.117277 , 0.108492 , 0.112732 
 599 , 0.050618 , 0.051295 , 0.055479 , 0.024566 , 0.052748 , 0.039312 , 0.055118 , 0.059378 , 0.044807 , 0.033578 , 0.048859 , 0.035173 , 0.047133 , 0.054933 , 0.064512 , 0.081476 , 0.131886 , 0.117391 , 0.108707 , 0.113 
