  time  ,:17:58 A,:18:05 A,:18:12 A,:18:22 A,:18:31 A,:21:13 A,:21:22 A,:21:30 A,:21:36 A,:21:46 A,:22:21 A,:22:32 A,:22:40 A,:22:52 A,:23:00 A,:23:27 A,:23:34 A,:23:43 A,:23:50 A,:23:57 A,:24:18 A,:24:26 A,:24:37 A,:24:46 A,:24:55 A,:25:15 A,:25:25 A,:25:35 A,:25:45 A,:25:56 A,:26:16 A,:26:25 A,:26:35 A,:26:47 A,:26:58 A,:27:30 A,:27:41 A,:27:49 A,:27:58 A,:28:08 A,:28:54 A,:29:01 A,:29:08 A,:29:16 A,:29:25 A,:29:47 A,:29:55 A,:30:03 A,:30:13 A,:30:24 A,:31:03 A,:31:11 A,:31:21 A,:31:32 A,:31:41 A,:32:05 A,:32:21 A,:32:30 A,:32:39 A,:32:49 A,:33:20 A,:33:29 A,:33:38 A,:33:48 A,:33:57 A,:34:18 A,:34:27 A,:34:37 A,:34:46 A,:34:54 A,:35:17 A,:35:28 A,:35:36 A,:35:46 A,:35:54 A,:36:22 A,:36:32 A,:36:39 A,:36:48 A,:36:58 A,:38:40 A,:38:53 A,:39:01 A,:39:09 A,:39:17 A,:39:36 A,:39:44 A,:39:53 A,:40:01 A,:40:10 A,:40:31 A,:40:43 A,:40:52 A,:41:01 A,:41:09 A,:41:34 A,:41:43 A,:41:53 A,:42:01 A,:42:11 A,:42:33 A,:42:42 A,:42:51 A,:42:59 A,:43:08 A,:43:29 A,:43:37 A,:43:46 A,:43:54 A,:44:04 A,:44:24 A,:44:33 A,:44:42 A,:44:50 A,:45:00 A,:45:18 A,:45:26 A,:45:33 A,:45:42 A,:45:52 A,:51:48 A,:52:06 A,:52:18 A,:52:25 A,:52:32 A,:52:51 A,:53:01 A,:53:10 A,:53:19 A,:53:28 A,:53:47 A,:53:55 A,:54:04 A,:54:13 A,:54:22 A,:54:42 A,:54:49 A,:54:58 A,:55:07 A,:55:15 A,:55:36 A,:55:45 A,:55:53 A,:56:02 A,:56:11 A,:56:35 A,:56:44 A,:56:51 A,:56:59 A,:57:08 A,:57:34 A,:57:42 A,:57:51 A,:58:01 A,:58:10 A,:58:32 A,:58:40 A,:58:49 A,:58:58 A,:59:07 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 396 , 0.018596 , 0.020029 , 0.018728 , 0.018348 , 0.02136 , 0.01494 , 0.013828 , 0.016285 , 0.011437 , 0.019635 , 0.018128 , 0.013916 , 0.014925 , 0.0197 , 0.013923 , 0.025763 , 0.018435 , 0.019744 , 0.017324 , 0.016 , 0.017002 , 0.018157 , 0.013236 , 0.018011 , 0.013843 , 0.017997 , 0.013653 , 0.015993 , 0.016198 , 0.017719 , 0.011752 , 0.012688 , 0.013975 , 0.018238 , 0.01777 , 0.017667 , 0.0197 , 0.015444 , 0.016629 , 0.019101 , 0.021404 , 0.011722 , 0.016688 , 0.015532 , 0.016256 , 0.020154 , 0.018201 , 0.021551 , 0.0237 , 0.02411 , 0.020702 , 0.012636 , 0.017507 , 0.018764 , 0.018274 , 0.019225 , 0.015335 , 0.016541 , 0.01837 , 0.015093 , 0.01524 , 0.017477 , 0.016622 , 0.016227 , 0.013441 , 0.026604 , 0.018633 , 0.016973 , 0.022903 , 0.026026 , 0.010194 , 0.016439 , 0.014772 , 0.013521 , 0.016549 , 0.018077 , 0.017455 , 0.010084 , 0.012885 , 0.018801 , 0.023189 , 0.020834 , 0.021455 , 0.020914 , 0.024315 , 0.018092 , 0.014362 , 0.014486 , 0.015678 , 0.016688 , 0.024234 , 0.015386 , 0.014625 , 0.013053 , 0.013287 , 0.01837 , 0.014165 , 0.01641 , 0.013616 , 0.018238 , 0.024702 , 0.018245 , 0.017302 , 0.022508 , 0.018245 , 0.017858 , 0.023876 , 0.018969 , 0.017689 , 0.013719 , 0.015035 , 0.018699 , 0.01494 , 0.017017 , 0.015327 , 0.01524 , 0.017499 , 0.012146 , 0.012549 , 0.019159 , 0.017039 , 0.021858 , 0.02049 , 0.02071 , 0.015247 , 0.019115 , 0.017368 , 0.025207 , 0.015744 , 0.015598 , 0.018282 , 0.01377 , 0.01415 , 0.018494 , 0.023752 , 0.025697 , 0.020271 , 0.024563 , 0.024095 , 0.01521 , 0.023203 , 0.024234 , 0.024498 , 0.018757 , 0.030063 , 0.020366 , 0.013653 , 0.014274 , 0.023752 , 0.015057 , 0.025017 , 0.014311 , 0.014772 , 0.013068 , 0.013799 , 0.012805 , 0.015218 , 0.03162 , 0.014179 , 0.010779 
 397 , 0.019048 , 0.020133 , 0.018888 , 0.018433 , 0.021537 , 0.014995 , 0.014001 , 0.016513 , 0.011611 , 0.020034 , 0.018532 , 0.014183 , 0.015253 , 0.020133 , 0.014153 , 0.026045 , 0.018691 , 0.019974 , 0.01753 , 0.01627 , 0.017264 , 0.018456 , 0.013417 , 0.018274 , 0.01407 , 0.018304 , 0.013903 , 0.01627 , 0.016399 , 0.017955 , 0.011854 , 0.012924 , 0.014199 , 0.018471 , 0.017985 , 0.017993 , 0.019875 , 0.015785 , 0.016862 , 0.019404 , 0.021734 , 0.01193 , 0.016938 , 0.015838 , 0.016612 , 0.020429 , 0.018585 , 0.021863 , 0.023996 , 0.024421 , 0.020983 , 0.012855 , 0.017735 , 0.019048 , 0.018532 , 0.019496 , 0.015656 , 0.016756 , 0.018608 , 0.015337 , 0.015443 , 0.017682 , 0.016946 , 0.016513 , 0.013637 , 0.026879 , 0.018896 , 0.017204 , 0.023313 , 0.02625 , 0.010397 , 0.016855 , 0.01514 , 0.013819 , 0.016877 , 0.018266 , 0.017765 , 0.010268 , 0.013068 , 0.019055 , 0.023578 , 0.021074 , 0.021696 , 0.021165 , 0.024618 , 0.018312 , 0.014586 , 0.014684 , 0.015929 , 0.016855 , 0.024489 , 0.015527 , 0.014874 , 0.013242 , 0.013523 , 0.018585 , 0.01435 , 0.01668 , 0.013865 , 0.018539 , 0.024937 , 0.01838 , 0.017553 , 0.022812 , 0.018426 , 0.018243 , 0.024125 , 0.019222 , 0.018061 , 0.014024 , 0.015284 , 0.01901 , 0.015291 , 0.017272 , 0.015557 , 0.015511 , 0.017788 , 0.012339 , 0.012764 , 0.01948 , 0.01728 , 0.022083 , 0.020778 , 0.020922 , 0.015481 , 0.019511 , 0.017659 , 0.025498 , 0.01605 , 0.015838 , 0.018562 , 0.01413 , 0.014502 , 0.018744 , 0.024125 , 0.025946 , 0.020581 , 0.024838 , 0.02436 , 0.015451 , 0.023472 , 0.024565 , 0.024876 , 0.019086 , 0.030446 , 0.020641 , 0.01388 , 0.01454 , 0.023996 , 0.015238 , 0.025331 , 0.01457 , 0.015011 , 0.013258 , 0.014039 , 0.013091 , 0.015549 , 0.032207 , 0.014495 , 0.011087 
 398 , 0.019432 , 0.020214 , 0.019033 , 0.018508 , 0.021693 , 0.015041 , 0.014149 , 0.016708 , 0.011762 , 0.020371 , 0.018876 , 0.014415 , 0.015534 , 0.020504 , 0.014345 , 0.026295 , 0.018915 , 0.020175 , 0.017702 , 0.016505 , 0.017491 , 0.018704 , 0.01357 , 0.018493 , 0.014259 , 0.018571 , 0.014118 , 0.016505 , 0.016567 , 0.018164 , 0.01195 , 0.013124 , 0.014392 , 0.018665 , 0.018172 , 0.018273 , 0.020019 , 0.016074 , 0.017068 , 0.019666 , 0.022014 , 0.012114 , 0.017147 , 0.01609 , 0.016927 , 0.020668 , 0.018915 , 0.022132 , 0.024252 , 0.024683 , 0.021224 , 0.013038 , 0.017929 , 0.019299 , 0.018743 , 0.019729 , 0.015941 , 0.016935 , 0.018813 , 0.01555 , 0.015613 , 0.017867 , 0.017217 , 0.016755 , 0.013813 , 0.027109 , 0.019119 , 0.017397 , 0.023665 , 0.026436 , 0.010573 , 0.017209 , 0.015456 , 0.014079 , 0.017162 , 0.01843 , 0.018023 , 0.010416 , 0.013226 , 0.019275 , 0.023916 , 0.021286 , 0.021905 , 0.02138 , 0.024886 , 0.0185 , 0.014775 , 0.014846 , 0.016145 , 0.017006 , 0.024706 , 0.015644 , 0.015088 , 0.013406 , 0.013734 , 0.018774 , 0.014501 , 0.016904 , 0.014071 , 0.018798 , 0.025129 , 0.018493 , 0.017773 , 0.023079 , 0.018586 , 0.018579 , 0.024339 , 0.01944 , 0.018383 , 0.014282 , 0.015495 , 0.019283 , 0.015597 , 0.017491 , 0.015754 , 0.015738 , 0.018039 , 0.012506 , 0.01296 , 0.01976 , 0.017491 , 0.02228 , 0.02102 , 0.021114 , 0.015675 , 0.019846 , 0.017906 , 0.025747 , 0.016309 , 0.016043 , 0.018806 , 0.014447 , 0.014807 , 0.018954 , 0.024448 , 0.026154 , 0.020848 , 0.025082 , 0.024589 , 0.01566 , 0.023705 , 0.024855 , 0.025207 , 0.019369 , 0.030779 , 0.020872 , 0.014079 , 0.014767 , 0.024205 , 0.015394 , 0.025598 , 0.014791 , 0.015221 , 0.013421 , 0.014251 , 0.013343 , 0.01584 , 0.032712 , 0.014767 , 0.011348 
 399 , 0.019728 , 0.020306 , 0.019142 , 0.018572 , 0.021832 , 0.015079 , 0.014268 , 0.01687 , 0.011883 , 0.020643 , 0.019158 , 0.014621 , 0.015746 , 0.020812 , 0.014493 , 0.026497 , 0.019086 , 0.020346 , 0.017849 , 0.016693 , 0.017665 , 0.018925 , 0.013714 , 0.018676 , 0.014413 , 0.018789 , 0.014292 , 0.016693 , 0.016701 , 0.018339 , 0.01202 , 0.013281 , 0.014533 , 0.018821 , 0.018307 , 0.018508 , 0.020146 , 0.016316 , 0.017223 , 0.019881 , 0.022225 , 0.012253 , 0.017319 , 0.016308 , 0.017175 , 0.020868 , 0.019182 , 0.022338 , 0.024457 , 0.024891 , 0.021422 , 0.013184 , 0.01809 , 0.019487 , 0.018917 , 0.019921 , 0.016171 , 0.01707 , 0.018981 , 0.015721 , 0.015754 , 0.01801 , 0.01744 , 0.016958 , 0.013947 , 0.0273 , 0.019303 , 0.01756 , 0.023943 , 0.026593 , 0.010711 , 0.017512 , 0.015713 , 0.014292 , 0.0174 , 0.018564 , 0.018227 , 0.010543 , 0.013353 , 0.019439 , 0.024176 , 0.021446 , 0.022065 , 0.021543 , 0.025092 , 0.018652 , 0.014927 , 0.014975 , 0.016316 , 0.017119 , 0.024875 , 0.015738 , 0.015264 , 0.013537 , 0.013891 , 0.018917 , 0.014629 , 0.017094 , 0.014236 , 0.019005 , 0.025292 , 0.018596 , 0.017954 , 0.023277 , 0.018708 , 0.018845 , 0.024522 , 0.019616 , 0.018644 , 0.014493 , 0.015665 , 0.019495 , 0.015834 , 0.017681 , 0.015922 , 0.015922 , 0.018235 , 0.012638 , 0.013112 , 0.019993 , 0.017665 , 0.022434 , 0.021222 , 0.02127 , 0.015834 , 0.02013 , 0.018114 , 0.025951 , 0.016516 , 0.016211 , 0.019005 , 0.014694 , 0.015047 , 0.019126 , 0.024706 , 0.026328 , 0.021061 , 0.025276 , 0.024779 , 0.015826 , 0.023887 , 0.025076 , 0.025477 , 0.019608 , 0.031049 , 0.021045 , 0.014236 , 0.014951 , 0.024369 , 0.015521 , 0.025822 , 0.014983 , 0.0154 , 0.013562 , 0.014421 , 0.013554 , 0.016067 , 0.033153 , 0.015007 , 0.01157 
 400 , 0.01969 , 0.020476 , 0.019116 , 0.018674 , 0.02195 , 0.015119 , 0.014317 , 0.01688 , 0.011933 , 0.020689 , 0.01928 , 0.014898 , 0.015742 , 0.021025 , 0.014489 , 0.026627 , 0.019108 , 0.020484 , 0.01792 , 0.016733 , 0.017634 , 0.019108 , 0.013858 , 0.018739 , 0.014489 , 0.018911 , 0.01439 , 0.01679 , 0.01679 , 0.018486 , 0.012064 , 0.013227 , 0.014513 , 0.018805 , 0.018273 , 0.018658 , 0.020222 , 0.016438 , 0.017241 , 0.019984 , 0.022212 , 0.012228 , 0.017363 , 0.016446 , 0.017249 , 0.021016 , 0.019313 , 0.022335 , 0.024571 , 0.024915 , 0.021475 , 0.013195 , 0.018142 , 0.019477 , 0.018936 , 0.020009 , 0.016266 , 0.017069 , 0.019051 , 0.015766 , 0.015848 , 0.01806 , 0.017527 , 0.017069 , 0.013973 , 0.027429 , 0.019386 , 0.017617 , 0.024022 , 0.026651 , 0.01068 , 0.017724 , 0.015775 , 0.014456 , 0.017535 , 0.018666 , 0.018223 , 0.010549 , 0.013383 , 0.019444 , 0.024112 , 0.02145 , 0.022032 , 0.021524 , 0.025128 , 0.018715 , 0.014956 , 0.014972 , 0.016307 , 0.017134 , 0.024923 , 0.015766 , 0.015316 , 0.013629 , 0.013883 , 0.01892 , 0.014677 , 0.017183 , 0.014235 , 0.019042 , 0.025333 , 0.018707 , 0.018035 , 0.023293 , 0.018739 , 0.018944 , 0.024628 , 0.019714 , 0.01878 , 0.014554 , 0.01575 , 0.019575 , 0.015865 , 0.017814 , 0.015996 , 0.016004 , 0.018305 , 0.012662 , 0.01317 , 0.02014 , 0.017724 , 0.022466 , 0.021278 , 0.021336 , 0.015889 , 0.020263 , 0.01824 , 0.026021 , 0.016561 , 0.016307 , 0.019108 , 0.014775 , 0.015078 , 0.019223 , 0.024759 , 0.02643 , 0.021098 , 0.025357 , 0.024874 , 0.015856 , 0.023932 , 0.025128 , 0.025611 , 0.01973 , 0.031189 , 0.021016 , 0.014317 , 0.015037 , 0.024391 , 0.015619 , 0.025963 , 0.015095 , 0.015504 , 0.013678 , 0.014513 , 0.013735 , 0.016176 , 0.033572 , 0.015209 , 0.011729 
 401 , 0.019663 , 0.020621 , 0.019105 , 0.018763 , 0.022054 , 0.015156 , 0.014356 , 0.016889 , 0.011973 , 0.020738 , 0.01938 , 0.015139 , 0.015739 , 0.021204 , 0.014489 , 0.026728 , 0.01913 , 0.020613 , 0.01798 , 0.016772 , 0.017605 , 0.019271 , 0.013981 , 0.018797 , 0.014547 , 0.019013 , 0.014464 , 0.016872 , 0.016864 , 0.018613 , 0.012098 , 0.013189 , 0.014489 , 0.018797 , 0.018238 , 0.018788 , 0.020296 , 0.016547 , 0.017263 , 0.02008 , 0.022196 , 0.012206 , 0.017405 , 0.016564 , 0.017313 , 0.021146 , 0.019421 , 0.022329 , 0.024662 , 0.024937 , 0.021529 , 0.013214 , 0.01818 , 0.019463 , 0.018955 , 0.02008 , 0.016355 , 0.017072 , 0.019113 , 0.015805 , 0.01593 , 0.018105 , 0.017605 , 0.017163 , 0.013989 , 0.027545 , 0.019455 , 0.017672 , 0.024087 , 0.026703 , 0.010656 , 0.017913 , 0.015839 , 0.014597 , 0.017655 , 0.018747 , 0.018222 , 0.010565 , 0.013406 , 0.019446 , 0.024062 , 0.021454 , 0.022004 , 0.021496 , 0.025162 , 0.018772 , 0.014989 , 0.014964 , 0.016297 , 0.017147 , 0.024962 , 0.015797 , 0.015364 , 0.013714 , 0.013881 , 0.018921 , 0.014722 , 0.017263 , 0.014231 , 0.019071 , 0.025362 , 0.018813 , 0.018113 , 0.023304 , 0.018772 , 0.01903 , 0.02472 , 0.019796 , 0.018905 , 0.014606 , 0.015822 , 0.019638 , 0.01588 , 0.017938 , 0.016064 , 0.01608 , 0.018372 , 0.012681 , 0.013223 , 0.020263 , 0.017772 , 0.022488 , 0.021338 , 0.021404 , 0.015947 , 0.02038 , 0.018347 , 0.026079 , 0.016605 , 0.016389 , 0.019196 , 0.014847 , 0.015106 , 0.019305 , 0.024812 , 0.026512 , 0.021138 , 0.025429 , 0.024954 , 0.01588 , 0.023971 , 0.025162 , 0.025729 , 0.019846 , 0.031311 , 0.020996 , 0.014389 , 0.015114 , 0.024412 , 0.015705 , 0.026087 , 0.015197 , 0.015589 , 0.013781 , 0.014589 , 0.013889 , 0.016264 , 0.033944 , 0.015397 , 0.011864 
 402 , 0.019629 , 0.020754 , 0.019088 , 0.018843 , 0.022149 , 0.015189 , 0.014386 , 0.016897 , 0.012009 , 0.020771 , 0.019468 , 0.01535 , 0.015739 , 0.021371 , 0.014479 , 0.026826 , 0.019147 , 0.02072 , 0.018039 , 0.016796 , 0.017582 , 0.019409 , 0.01409 , 0.018843 , 0.014606 , 0.019105 , 0.014538 , 0.016948 , 0.016923 , 0.018724 , 0.012128 , 0.013151 , 0.01447 , 0.018783 , 0.018208 , 0.018902 , 0.020356 , 0.016644 , 0.017278 , 0.020153 , 0.022183 , 0.012187 , 0.017439 , 0.016669 , 0.017379 , 0.021261 , 0.019519 , 0.022318 , 0.024746 , 0.024957 , 0.021566 , 0.013219 , 0.018217 , 0.019451 , 0.018969 , 0.020145 , 0.016432 , 0.017067 , 0.019164 , 0.01584 , 0.016001 , 0.018149 , 0.017675 , 0.017244 , 0.014014 , 0.027638 , 0.019519 , 0.017726 , 0.024145 , 0.02675 , 0.010639 , 0.018081 , 0.015883 , 0.014724 , 0.01776 , 0.018826 , 0.018225 , 0.010571 , 0.01343 , 0.019451 , 0.024018 , 0.021464 , 0.02198 , 0.021481 , 0.025194 , 0.018817 , 0.015011 , 0.014961 , 0.01628 , 0.017151 , 0.024999 , 0.015823 , 0.0154 , 0.013785 , 0.013878 , 0.018919 , 0.014766 , 0.017337 , 0.014225 , 0.019096 , 0.025388 , 0.018902 , 0.018174 , 0.023308 , 0.018792 , 0.019105 , 0.024796 , 0.019874 , 0.019012 , 0.014648 , 0.015891 , 0.019697 , 0.015899 , 0.018048 , 0.016119 , 0.016145 , 0.01842 , 0.012694 , 0.013261 , 0.020373 , 0.017819 , 0.022505 , 0.02138 , 0.021456 , 0.015984 , 0.020483 , 0.018445 , 0.026133 , 0.016635 , 0.016466 , 0.019274 , 0.014902 , 0.01513 , 0.019375 , 0.024856 , 0.026589 , 0.021168 , 0.025498 , 0.025025 , 0.015908 , 0.024001 , 0.025202 , 0.025837 , 0.01995 , 0.031418 , 0.020974 , 0.014445 , 0.015181 , 0.024433 , 0.015781 , 0.0262 , 0.015291 , 0.015671 , 0.01387 , 0.014665 , 0.014022 , 0.016339 , 0.034268 , 0.015561 , 0.011992 
 403 , 0.019813 , 0.020843 , 0.019238 , 0.01898 , 0.022354 , 0.015392 , 0.014568 , 0.01704 , 0.012164 , 0.021006 , 0.019676 , 0.015564 , 0.015924 , 0.02165 , 0.014645 , 0.027007 , 0.019281 , 0.020886 , 0.018199 , 0.016937 , 0.017684 , 0.019607 , 0.014242 , 0.018937 , 0.014757 , 0.019272 , 0.014705 , 0.017109 , 0.017074 , 0.018843 , 0.01225 , 0.01328 , 0.014602 , 0.018869 , 0.018336 , 0.019066 , 0.020457 , 0.01686 , 0.017392 , 0.020302 , 0.022363 , 0.012327 , 0.017624 , 0.016894 , 0.017598 , 0.021495 , 0.019736 , 0.022474 , 0.024921 , 0.025161 , 0.021762 , 0.013332 , 0.018379 , 0.019564 , 0.019075 , 0.020199 , 0.016568 , 0.017169 , 0.019324 , 0.01595 , 0.016165 , 0.018259 , 0.017813 , 0.017452 , 0.014164 , 0.027805 , 0.019667 , 0.017873 , 0.024388 , 0.026878 , 0.010748 , 0.018439 , 0.016036 , 0.014963 , 0.01795 , 0.018963 , 0.018345 , 0.010653 , 0.013589 , 0.019573 , 0.024174 , 0.021607 , 0.022062 , 0.021607 , 0.025341 , 0.018946 , 0.015117 , 0.015083 , 0.016336 , 0.01722 , 0.025195 , 0.015907 , 0.015555 , 0.013958 , 0.013993 , 0.019049 , 0.01492 , 0.017529 , 0.014388 , 0.019203 , 0.025565 , 0.01898 , 0.018285 , 0.023478 , 0.018894 , 0.019281 , 0.025024 , 0.020045 , 0.019186 , 0.014817 , 0.016019 , 0.019839 , 0.016062 , 0.018216 , 0.016285 , 0.01631 , 0.018603 , 0.012851 , 0.013366 , 0.02062 , 0.017907 , 0.022672 , 0.021521 , 0.02165 , 0.016173 , 0.020714 , 0.018577 , 0.026363 , 0.016774 , 0.016594 , 0.019427 , 0.015117 , 0.015298 , 0.019547 , 0.025032 , 0.026792 , 0.021324 , 0.025668 , 0.025221 , 0.016019 , 0.024165 , 0.025401 , 0.026088 , 0.020139 , 0.031642 , 0.021152 , 0.014611 , 0.015366 , 0.024612 , 0.015881 , 0.026483 , 0.015452 , 0.015813 , 0.014027 , 0.014851 , 0.014302 , 0.016551 , 0.034733 , 0.01577 , 0.012224 
 404 , 0.020057 , 0.020909 , 0.01944 , 0.019127 , 0.022587 , 0.01564 , 0.014788 , 0.017231 , 0.012354 , 0.0213 , 0.019909 , 0.015762 , 0.016153 , 0.021961 , 0.014858 , 0.027212 , 0.019448 , 0.021057 , 0.018396 , 0.01711 , 0.017823 , 0.019805 , 0.014406 , 0.019048 , 0.014936 , 0.019466 , 0.014901 , 0.017292 , 0.017249 , 0.018962 , 0.012389 , 0.01345 , 0.014788 , 0.01897 , 0.018509 , 0.019248 , 0.02057 , 0.017118 , 0.017544 , 0.020466 , 0.022604 , 0.012519 , 0.017857 , 0.017136 , 0.017866 , 0.021752 , 0.019979 , 0.022674 , 0.025117 , 0.025412 , 0.021987 , 0.013467 , 0.018579 , 0.019709 , 0.019205 , 0.02024 , 0.016719 , 0.017301 , 0.019509 , 0.016075 , 0.016353 , 0.018379 , 0.01797 , 0.017692 , 0.014354 , 0.027977 , 0.019831 , 0.01804 , 0.024673 , 0.027038 , 0.010894 , 0.01884 , 0.016206 , 0.015223 , 0.018162 , 0.019109 , 0.018501 , 0.010746 , 0.013789 , 0.019727 , 0.024387 , 0.021787 , 0.022178 , 0.021787 , 0.025517 , 0.019101 , 0.015232 , 0.015241 , 0.016406 , 0.01731 , 0.025439 , 0.016014 , 0.015745 , 0.014162 , 0.014145 , 0.019222 , 0.01511 , 0.017744 , 0.014597 , 0.019335 , 0.025769 , 0.019057 , 0.018405 , 0.023682 , 0.019005 , 0.019483 , 0.025291 , 0.020231 , 0.019379 , 0.015023 , 0.016162 , 0.019996 , 0.016258 , 0.018388 , 0.016475 , 0.016492 , 0.018805 , 0.013032 , 0.013493 , 0.020892 , 0.018014 , 0.022874 , 0.021683 , 0.021883 , 0.016388 , 0.02097 , 0.018718 , 0.026647 , 0.016936 , 0.016745 , 0.019596 , 0.015371 , 0.015519 , 0.019744 , 0.025256 , 0.027021 , 0.021509 , 0.025873 , 0.025456 , 0.016153 , 0.024369 , 0.025647 , 0.026378 , 0.020353 , 0.031898 , 0.021387 , 0.014797 , 0.015588 , 0.024839 , 0.01598 , 0.026812 , 0.01564 , 0.015962 , 0.014197 , 0.015067 , 0.014606 , 0.016797 , 0.035219 , 0.015997 , 0.012485 
 405 , 0.020284 , 0.02097 , 0.019624 , 0.019272 , 0.022799 , 0.015868 , 0.014997 , 0.017399 , 0.012526 , 0.021568 , 0.020125 , 0.015956 , 0.016369 , 0.022254 , 0.015059 , 0.0274 , 0.019598 , 0.021216 , 0.018577 , 0.017267 , 0.017944 , 0.019993 , 0.014557 , 0.019149 , 0.015112 , 0.01965 , 0.015085 , 0.01746 , 0.017407 , 0.01907 , 0.012517 , 0.013607 , 0.014953 , 0.01907 , 0.018665 , 0.019422 , 0.020679 , 0.017346 , 0.01768 , 0.020618 , 0.022817 , 0.012693 , 0.018076 , 0.017372 , 0.018111 , 0.02199 , 0.020204 , 0.022861 , 0.025297 , 0.02564 , 0.022201 , 0.013599 , 0.018762 , 0.019853 , 0.019325 , 0.020275 , 0.016862 , 0.017416 , 0.019677 , 0.016185 , 0.016537 , 0.018489 , 0.018111 , 0.017909 , 0.014531 , 0.028147 , 0.019985 , 0.018199 , 0.024946 , 0.027188 , 0.01103 , 0.019211 , 0.016369 , 0.015472 , 0.018348 , 0.019254 , 0.018639 , 0.010828 , 0.013977 , 0.019861 , 0.024585 , 0.021955 , 0.022289 , 0.021946 , 0.025684 , 0.019246 , 0.015349 , 0.015384 , 0.016466 , 0.01739 , 0.025658 , 0.016114 , 0.015921 , 0.014346 , 0.014285 , 0.019378 , 0.015287 , 0.017944 , 0.014786 , 0.019457 , 0.025966 , 0.019131 , 0.018516 , 0.023872 , 0.019114 , 0.019677 , 0.025535 , 0.020407 , 0.019554 , 0.015208 , 0.01629 , 0.020143 , 0.01644 , 0.01856 , 0.016651 , 0.016668 , 0.018999 , 0.013212 , 0.013607 , 0.021146 , 0.018111 , 0.023063 , 0.021841 , 0.022096 , 0.016589 , 0.021216 , 0.018841 , 0.026907 , 0.017091 , 0.016888 , 0.019756 , 0.015613 , 0.015718 , 0.019923 , 0.025464 , 0.027232 , 0.021682 , 0.026063 , 0.025667 , 0.016281 , 0.02455 , 0.025878 , 0.026643 , 0.020547 , 0.032132 , 0.021603 , 0.01498 , 0.015798 , 0.025042 , 0.016079 , 0.027118 , 0.015806 , 0.016106 , 0.014355 , 0.01527 , 0.0149 , 0.01702 , 0.035668 , 0.016202 , 0.012728 
