JUL26MNAT00005.spu,JUL26MNAT00004.spu,JUL26MNAT00003.spu,
Wavelength,JUL26MNAT00006.spu,JUL26MNAT00007.spu,JUL26MNAT00008.spu,JUL26MNAT00009.spu,JUL26MNAT00010.spu,JUL26MNAT00011.spu,JUL26MNAT00012.spu,JUL26MNAT00013.spu,JUL26MNAT00014.spu,JUL26MNAT00015.spu,JUL26MNAT00016.spu,JUL26MNAT00017.spu,JUL26MNAT00018.spu,JUL26MNAT00019.spu,JUL26MNAT00020.spu,JUL26MNAT00021.spu,JUL26MNAT00022.spu,JUL26MNAT00023.spu,JUL26MNAT00024.spu,JUL26MNAT00025.spu,JUL26MNAT00026.spu,JUL26MNAT00027.spu,JUL26MNAT00028.spu,JUL26MNAT00029.spu,JUL26MNAT00030.spu
  (nm),7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 ,7/26/2016 
  time  ,28:42 PM,29:27 PM,29:38 PM,29:45 PM,29:51 PM,30:54 PM,31:00 PM,31:08 PM,31:14 PM,31:20 PM,32:09 PM,32:14 PM,32:22 PM,32:30 PM,32:38 PM,32:55 PM,33:02 PM,33:07 PM,33:14 PM,33:20 PM,34:06 PM,34:16 PM,34:25 PM,34:39 PM,34:48 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 984 , 0.479508 , 0.500344 , 0.373975 , 0.414245 , 0.407306 , 0.409376 , 0.416035 , 0.421855 , 0.445193 , 0.451114 , 0.467148 , 0.365092 , 0.461939 , 0.427861 , 0.421041 , 0.437787 , 0.397508 , 0.486897 , 0.469931 , 0.475945 , 0.502863 , 0.539113 , 0.51228 , 0.564758 , 0.530884 
 985 , 0.480903 , 0.500052 , 0.373599 , 0.414184 , 0.407603 , 0.409771 , 0.416165 , 0.421967 , 0.445138 , 0.4516 , 0.467836 , 0.365494 , 0.46156 , 0.427582 , 0.420798 , 0.437999 , 0.397753 , 0.486679 , 0.46975 , 0.476042 , 0.503228 , 0.538909 , 0.512637 , 0.565595 , 0.530863 
 986 , 0.481995 , 0.49965 , 0.372708 , 0.412931 , 0.407193 , 0.409106 , 0.416127 , 0.421652 , 0.444654 , 0.450859 , 0.467851 , 0.365185 , 0.459631 , 0.426582 , 0.420777 , 0.438245 , 0.397027 , 0.485089 , 0.468378 , 0.476734 , 0.503025 , 0.538215 , 0.511593 , 0.566343 , 0.530463 
 987 , 0.482684 , 0.498987 , 0.371931 , 0.411425 , 0.406025 , 0.408398 , 0.41646 , 0.420432 , 0.444201 , 0.450001 , 0.466959 , 0.364532 , 0.458514 , 0.426027 , 0.420678 , 0.438325 , 0.396237 , 0.483874 , 0.467393 , 0.477334 , 0.502677 , 0.53809 , 0.510833 , 0.566733 , 0.529943 
 988 , 0.483214 , 0.4982 , 0.371266 , 0.409915 , 0.404558 , 0.407759 , 0.417005 , 0.418813 , 0.44381 , 0.44921 , 0.465681 , 0.363778 , 0.457946 , 0.425767 , 0.42052 , 0.438333 , 0.395524 , 0.482985 , 0.466709 , 0.477823 , 0.502326 , 0.538284 , 0.51035 , 0.566965 , 0.529394 
 989 , 0.483613 , 0.498003 , 0.371094 , 0.409173 , 0.403308 , 0.407549 , 0.417443 , 0.417502 , 0.443639 , 0.448764 , 0.464743 , 0.363479 , 0.457995 , 0.425917 , 0.420469 , 0.438701 , 0.39491 , 0.483468 , 0.466868 , 0.477884 , 0.501938 , 0.538724 , 0.510285 , 0.56651 , 0.529179 
 990 , 0.48376 , 0.498635 , 0.371558 , 0.409311 , 0.402746 , 0.407914 , 0.417748 , 0.417076 , 0.443802 , 0.448911 , 0.464654 , 0.36375 , 0.458473 , 0.426408 , 0.420746 , 0.439741 , 0.394496 , 0.484646 , 0.467924 , 0.477553 , 0.50176 , 0.539155 , 0.5111 , 0.565592 , 0.529729 
 991 , 0.483643 , 0.499844 , 0.372404 , 0.409832 , 0.403003 , 0.408625 , 0.41798 , 0.417699 , 0.44425 , 0.449548 , 0.465528 , 0.364333 , 0.45875 , 0.426867 , 0.421424 , 0.441393 , 0.394295 , 0.484944 , 0.469253 , 0.477188 , 0.501996 , 0.539203 , 0.512805 , 0.564887 , 0.531098 
 992 , 0.483341 , 0.500699 , 0.373324 , 0.410421 , 0.403252 , 0.409375 , 0.418203 , 0.418467 , 0.444619 , 0.449934 , 0.466374 , 0.364929 , 0.458762 , 0.427252 , 0.421945 , 0.442799 , 0.394262 , 0.485042 , 0.470507 , 0.476911 , 0.502204 , 0.539225 , 0.514366 , 0.564382 , 0.53243 
 993 , 0.482507 , 0.500375 , 0.374407 , 0.411211 , 0.403395 , 0.410204 , 0.418396 , 0.419591 , 0.444738 , 0.449432 , 0.467027 , 0.365592 , 0.458016 , 0.427424 , 0.421912 , 0.443347 , 0.394725 , 0.48464 , 0.471396 , 0.477003 , 0.502295 , 0.53921 , 0.515258 , 0.564589 , 0.533596 
 994 , 0.482369 , 0.499722 , 0.37503 , 0.4119 , 0.402806 , 0.411082 , 0.418923 , 0.42027 , 0.44497 , 0.447927 , 0.466857 , 0.366609 , 0.457916 , 0.427847 , 0.421506 , 0.443384 , 0.39459 , 0.485948 , 0.471238 , 0.478286 , 0.502014 , 0.539499 , 0.514841 , 0.565903 , 0.53453 
 995 , 0.482229 , 0.499058 , 0.375679 , 0.412614 , 0.402204 , 0.412001 , 0.419458 , 0.420973 , 0.445225 , 0.446383 , 0.466694 , 0.36766 , 0.457807 , 0.428286 , 0.421093 , 0.443429 , 0.394449 , 0.487302 , 0.471078 , 0.479607 , 0.501722 , 0.53979 , 0.514414 , 0.567268 , 0.5355 
 996 , 0.482645 , 0.498612 , 0.376064 , 0.413024 , 0.40214 , 0.412111 , 0.419345 , 0.420172 , 0.445105 , 0.445599 , 0.46666 , 0.367756 , 0.458113 , 0.428668 , 0.420726 , 0.4431 , 0.393729 , 0.488215 , 0.470037 , 0.480128 , 0.501146 , 0.539283 , 0.513147 , 0.567022 , 0.534975 
 997 , 0.482835 , 0.499372 , 0.377192 , 0.413694 , 0.402829 , 0.411553 , 0.419178 , 0.419587 , 0.445181 , 0.445932 , 0.467091 , 0.36752 , 0.458264 , 0.429497 , 0.420969 , 0.44299 , 0.39424 , 0.489496 , 0.469863 , 0.479824 , 0.501905 , 0.539925 , 0.512889 , 0.566602 , 0.534723 
 998 , 0.482954 , 0.500541 , 0.378599 , 0.41448 , 0.40377 , 0.410782 , 0.419013 , 0.419082 , 0.445326 , 0.446621 , 0.467693 , 0.367207 , 0.458371 , 0.4305 , 0.421425 , 0.442957 , 0.395172 , 0.490947 , 0.469985 , 0.479273 , 0.503114 , 0.540981 , 0.512964 , 0.566135 , 0.534565 
 999 , 0.482309 , 0.502456 , 0.379458 , 0.415093 , 0.404751 , 0.410331 , 0.419157 , 0.419191 , 0.44589 , 0.447679 , 0.467963 , 0.366986 , 0.458787 , 0.431697 , 0.421968 , 0.443291 , 0.395959 , 0.491594 , 0.470885 , 0.477138 , 0.50399 , 0.541883 , 0.513224 , 0.566477 , 0.534693 
 1000 , 0.481351 , 0.503399 , 0.379509 , 0.416058 , 0.405527 , 0.410707 , 0.419763 , 0.419772 , 0.446498 , 0.44867 , 0.468478 , 0.366849 , 0.459762 , 0.432304 , 0.423044 , 0.444385 , 0.396309 , 0.491489 , 0.471877 , 0.47468 , 0.504626 , 0.542367 , 0.513035 , 0.566886 , 0.534836 
 1001 , 0.480481 , 0.50274 , 0.378963 , 0.417579 , 0.406061 , 0.411846 , 0.420731 , 0.420526 , 0.446926 , 0.449388 , 0.469509 , 0.366739 , 0.461211 , 0.432103 , 0.424726 , 0.446159 , 0.396239 , 0.491018 , 0.472516 , 0.472788 , 0.505228 , 0.542471 , 0.512196 , 0.566886 , 0.534856 
 1002 , 0.479996 , 0.501449 , 0.378314 , 0.418607 , 0.406181 , 0.41279 , 0.421375 , 0.421187 , 0.447146 , 0.449625 , 0.47044 , 0.366178 , 0.462349 , 0.431484 , 0.426144 , 0.447206 , 0.396046 , 0.490497 , 0.472526 , 0.47124 , 0.505827 , 0.542602 , 0.511669 , 0.566577 , 0.534886 
 1003 , 0.480204 , 0.49934 , 0.377491 , 0.41836 , 0.4056 , 0.413142 , 0.421127 , 0.421459 , 0.446809 , 0.44898 , 0.471044 , 0.364833 , 0.4626 , 0.430363 , 0.426592 , 0.446554 , 0.395436 , 0.489951 , 0.471564 , 0.470159 , 0.506048 , 0.542661 , 0.511862 , 0.565934 , 0.535 
 1004 , 0.480466 , 0.498578 , 0.376507 , 0.416398 , 0.405168 , 0.412501 , 0.419418 , 0.420617 , 0.445526 , 0.448342 , 0.471159 , 0.363525 , 0.461512 , 0.430435 , 0.424947 , 0.444369 , 0.393785 , 0.489518 , 0.471269 , 0.467807 , 0.504422 , 0.542093 , 0.512751 , 0.566262 , 0.535278 
 1005 , 0.480758 , 0.497851 , 0.375503 , 0.414373 , 0.404666 , 0.411882 , 0.417552 , 0.419762 , 0.444165 , 0.447761 , 0.47128 , 0.362302 , 0.4604 , 0.430497 , 0.423213 , 0.442193 , 0.392077 , 0.489198 , 0.470974 , 0.465806 , 0.502883 , 0.541685 , 0.513652 , 0.566599 , 0.535565 
 1006 , 0.481344 , 0.498026 , 0.374778 , 0.412751 , 0.403482 , 0.411904 , 0.414632 , 0.419165 , 0.442642 , 0.448225 , 0.471533 , 0.362857 , 0.459722 , 0.430526 , 0.421367 , 0.441278 , 0.390613 , 0.490477 , 0.47077 , 0.469143 , 0.503169 , 0.543396 , 0.514217 , 0.566797 , 0.535771 
 1007 , 0.482213 , 0.498023 , 0.374022 , 0.412298 , 0.402345 , 0.413146 , 0.413909 , 0.419513 , 0.442063 , 0.448531 , 0.471472 , 0.363934 , 0.460154 , 0.43055 , 0.420199 , 0.441707 , 0.389765 , 0.491097 , 0.47009 , 0.473566 , 0.505161 , 0.546769 , 0.514707 , 0.567294 , 0.536376 
 1008 , 0.483154 , 0.497983 , 0.373224 , 0.411998 , 0.401167 , 0.414646 , 0.4135 , 0.420011 , 0.441604 , 0.448828 , 0.471355 , 0.365143 , 0.460779 , 0.43057 , 0.419085 , 0.442377 , 0.388986 , 0.491634 , 0.469293 , 0.478367 , 0.507523 , 0.550575 , 0.515214 , 0.567857 , 0.537079 
 1009 , 0.482782 , 0.498526 , 0.372301 , 0.412506 , 0.401515 , 0.415935 , 0.414967 , 0.419941 , 0.440922 , 0.448909 , 0.470798 , 0.366088 , 0.46164 , 0.430559 , 0.418591 , 0.443035 , 0.388495 , 0.491634 , 0.47 , 0.481059 , 0.507735 , 0.553244 , 0.514966 , 0.570219 , 0.538731 
 1010 , 0.481879 , 0.499553 , 0.371592 , 0.41261 , 0.40188 , 0.416201 , 0.414953 , 0.419885 , 0.440768 , 0.448773 , 0.470215 , 0.366498 , 0.462278 , 0.429953 , 0.419189 , 0.442737 , 0.38862 , 0.490546 , 0.471514 , 0.482813 , 0.506429 , 0.553754 , 0.514536 , 0.572056 , 0.539374 
 1011 , 0.48082 , 0.500849 , 0.371054 , 0.412252 , 0.401949 , 0.415727 , 0.413399 , 0.419957 , 0.441066 , 0.448507 , 0.469709 , 0.366561 , 0.462709 , 0.428885 , 0.420509 , 0.441711 , 0.389173 , 0.488745 , 0.473387 , 0.484328 , 0.5044 , 0.552861 , 0.514126 , 0.573146 , 0.539057 
 1012 , 0.480382 , 0.501802 , 0.370625 , 0.411577 , 0.40181 , 0.414637 , 0.411883 , 0.42011 , 0.441419 , 0.447556 , 0.470115 , 0.365924 , 0.463213 , 0.427998 , 0.421564 , 0.440229 , 0.389341 , 0.485958 , 0.473778 , 0.484352 , 0.503204 , 0.55173 , 0.513472 , 0.573234 , 0.537501 
 1013 , 0.480714 , 0.501507 , 0.370156 , 0.410508 , 0.401575 , 0.413069 , 0.411112 , 0.419748 , 0.441179 , 0.446037 , 0.471407 , 0.364337 , 0.463375 , 0.427098 , 0.421645 , 0.43832 , 0.388601 , 0.483267 , 0.472096 , 0.482773 , 0.50303 , 0.551108 , 0.512704 , 0.572598 , 0.534951 
 1014 , 0.481281 , 0.498925 , 0.369203 , 0.40923 , 0.401687 , 0.411872 , 0.412188 , 0.417822 , 0.439182 , 0.444816 , 0.472442 , 0.362094 , 0.462392 , 0.425578 , 0.420012 , 0.436403 , 0.386506 , 0.483454 , 0.469024 , 0.481085 , 0.503178 , 0.55247 , 0.512213 , 0.572833 , 0.533122 
 1015 , 0.481993 , 0.496243 , 0.368285 , 0.407867 , 0.401839 , 0.410812 , 0.413152 , 0.415978 , 0.437383 , 0.444119 , 0.473174 , 0.36002 , 0.461144 , 0.424345 , 0.418702 , 0.434941 , 0.384464 , 0.483906 , 0.466403 , 0.479535 , 0.503603 , 0.553892 , 0.512226 , 0.573008 , 0.531386 
 1016 , 0.483168 , 0.493497 , 0.367609 , 0.406345 , 0.402124 , 0.410506 , 0.413504 , 0.414743 , 0.436657 , 0.445628 , 0.472565 , 0.358912 , 0.458964 , 0.424423 , 0.418887 , 0.435555 , 0.382944 , 0.485372 , 0.465996 , 0.478725 , 0.505082 , 0.555377 , 0.514292 , 0.572892 , 0.530311 
 1017 , 0.483236 , 0.495721 , 0.367466 , 0.405135 , 0.402065 , 0.410061 , 0.413499 , 0.415312 , 0.437161 , 0.447081 , 0.471769 , 0.359522 , 0.458488 , 0.4263 , 0.420331 , 0.437357 , 0.383492 , 0.486281 , 0.467125 , 0.478832 , 0.508703 , 0.555616 , 0.515595 , 0.572368 , 0.531535 
 1018 , 0.483285 , 0.498205 , 0.367332 , 0.403858 , 0.401992 , 0.409584 , 0.41347 , 0.415944 , 0.437712 , 0.448618 , 0.470916 , 0.360193 , 0.458016 , 0.428331 , 0.421876 , 0.439287 , 0.38411 , 0.487231 , 0.468357 , 0.478971 , 0.512595 , 0.555839 , 0.516943 , 0.571804 , 0.532882 
 1019 , 0.481614 , 0.500824 , 0.365272 , 0.403357 , 0.400573 , 0.409368 , 0.413042 , 0.415269 , 0.437176 , 0.448283 , 0.46858 , 0.359329 , 0.456248 , 0.42743 , 0.420964 , 0.43709 , 0.383334 , 0.487823 , 0.469359 , 0.478977 , 0.513824 , 0.554451 , 0.516059 , 0.571828 , 0.533812 
 1020 , 0.480353 , 0.500409 , 0.3623 , 0.403638 , 0.399401 , 0.408622 , 0.411813 , 0.414078 , 0.435395 , 0.447164 , 0.465933 , 0.35723 , 0.454207 , 0.425195 , 0.419499 , 0.433885 , 0.381644 , 0.486229 , 0.469133 , 0.477925 , 0.51223 , 0.552616 , 0.514151 , 0.569695 , 0.532097 
 1021 , 0.479323 , 0.498505 , 0.358891 , 0.40428 , 0.398364 , 0.407598 , 0.410161 , 0.412671 , 0.433006 , 0.445713 , 0.463116 , 0.354531 , 0.452016 , 0.422378 , 0.417813 , 0.430263 , 0.379517 , 0.483536 , 0.468318 , 0.476322 , 0.509339 , 0.550558 , 0.511789 , 0.566447 , 0.52908 
 1022 , 0.478743 , 0.496068 , 0.356191 , 0.403614 , 0.397607 , 0.405835 , 0.407883 , 0.411223 , 0.431044 , 0.443619 , 0.461805 , 0.352774 , 0.451055 , 0.418995 , 0.416077 , 0.428531 , 0.37819 , 0.481471 , 0.466185 , 0.474663 , 0.506319 , 0.548346 , 0.508841 , 0.56339 , 0.526941 
 1023 , 0.47797 , 0.493352 , 0.35411 , 0.401527 , 0.396228 , 0.403773 , 0.405072 , 0.409209 , 0.429426 , 0.441108 , 0.461488 , 0.351254 , 0.450166 , 0.415799 , 0.413743 , 0.427834 , 0.376511 , 0.480267 , 0.463501 , 0.472181 , 0.503701 , 0.545888 , 0.505524 , 0.561992 , 0.525732 
 1024 , 0.476424 , 0.490638 , 0.352268 , 0.398415 , 0.393519 , 0.401936 , 0.401962 , 0.406247 , 0.427882 , 0.438515 , 0.461231 , 0.34909 , 0.448065 , 0.41341 , 0.410404 , 0.426843 , 0.373396 , 0.4798 , 0.461205 , 0.468334 , 0.501821 , 0.543123 , 0.502139 , 0.563109 , 0.525122 
 1025 , 0.474425 , 0.48744 , 0.351033 , 0.395066 , 0.390276 , 0.400147 , 0.398622 , 0.402794 , 0.426323 , 0.435919 , 0.460887 , 0.346295 , 0.445636 , 0.411525 , 0.407396 , 0.425689 , 0.370398 , 0.478109 , 0.459071 , 0.46404 , 0.499993 , 0.539947 , 0.49893 , 0.563304 , 0.52365 
 1026 , 0.471762 , 0.483758 , 0.351153 , 0.391473 , 0.386398 , 0.39865 , 0.395164 , 0.398812 , 0.425051 , 0.433741 , 0.460552 , 0.342686 , 0.443028 , 0.410936 , 0.405408 , 0.42447 , 0.368216 , 0.474257 , 0.457647 , 0.459578 , 0.498641 , 0.536364 , 0.496565 , 0.561577 , 0.520771 
 1027 , 0.470297 , 0.483085 , 0.351752 , 0.388178 , 0.384854 , 0.397969 , 0.393168 , 0.397205 , 0.42584 , 0.434111 , 0.461725 , 0.341918 , 0.443688 , 0.411497 , 0.405287 , 0.425256 , 0.369806 , 0.472083 , 0.458744 , 0.459715 , 0.499817 , 0.534696 , 0.496647 , 0.559347 , 0.519743 
 1028 , 0.468669 , 0.482418 , 0.352279 , 0.384803 , 0.383197 , 0.397101 , 0.391056 , 0.395443 , 0.426646 , 0.434453 , 0.462969 , 0.341121 , 0.444376 , 0.412085 , 0.404986 , 0.426119 , 0.371391 , 0.469749 , 0.459679 , 0.459904 , 0.501038 , 0.532923 , 0.496651 , 0.556983 , 0.518638 
 1029 , 0.466087 , 0.483021 , 0.351262 , 0.38362 , 0.381789 , 0.394123 , 0.389609 , 0.39322 , 0.427045 , 0.434371 , 0.464307 , 0.341176 , 0.445038 , 0.412749 , 0.402021 , 0.42754 , 0.371442 , 0.467632 , 0.457138 , 0.461417 , 0.502177 , 0.531671 , 0.495676 , 0.554777 , 0.517636 
 1030 , 0.462088 , 0.482903 , 0.349627 , 0.381485 , 0.378716 , 0.389741 , 0.387459 , 0.389767 , 0.426163 , 0.431092 , 0.462488 , 0.339368 , 0.442614 , 0.411845 , 0.397762 , 0.427565 , 0.369014 , 0.465005 , 0.452969 , 0.459754 , 0.500164 , 0.528024 , 0.492657 , 0.551583 , 0.515144 
 1031 , 0.457517 , 0.48258 , 0.347739 , 0.378997 , 0.375022 , 0.384763 , 0.38499 , 0.385785 , 0.424896 , 0.426792 , 0.459735 , 0.33695 , 0.439232 , 0.410464 , 0.392931 , 0.427211 , 0.365788 , 0.462085 , 0.448117 , 0.457141 , 0.497204 , 0.523561 , 0.488931 , 0.547961 , 0.512108 
 1032 , 0.455488 , 0.481585 , 0.34531 , 0.377495 , 0.372342 , 0.380027 , 0.38263 , 0.383381 , 0.419714 , 0.422081 , 0.454824 , 0.335432 , 0.435662 , 0.408369 , 0.38967 , 0.424989 , 0.361014 , 0.462589 , 0.444999 , 0.45382 , 0.494432 , 0.519979 , 0.486249 , 0.546809 , 0.509725 
 1033 , 0.45463 , 0.48002 , 0.342473 , 0.378024 , 0.370589 , 0.376006 , 0.379702 , 0.3811 , 0.414501 , 0.418546 , 0.452341 , 0.334339 , 0.43215 , 0.406061 , 0.387644 , 0.421936 , 0.356828 , 0.463594 , 0.441324 , 0.451625 , 0.492304 , 0.518716 , 0.485157 , 0.548116 , 0.507428 
 1034 , 0.454128 , 0.478039 , 0.33932 , 0.380374 , 0.369412 , 0.37252 , 0.376101 , 0.378386 , 0.410334 , 0.416226 , 0.45299 , 0.333358 , 0.428659 , 0.403698 , 0.386327 , 0.418573 , 0.353609 , 0.464004 , 0.436416 , 0.450775 , 0.490708 , 0.51953 , 0.485341 , 0.551207 , 0.504953 
 1035 , 0.45371 , 0.476399 , 0.335817 , 0.381597 , 0.367923 , 0.370884 , 0.374765 , 0.375737 , 0.407816 , 0.41422 , 0.453132 , 0.330929 , 0.425433 , 0.400808 , 0.384751 , 0.415744 , 0.351437 , 0.463022 , 0.432073 , 0.44997 , 0.487831 , 0.519901 , 0.485413 , 0.552717 , 0.501689 
 1036 , 0.453165 , 0.474978 , 0.332087 , 0.380564 , 0.365625 , 0.371159 , 0.376343 , 0.373103 , 0.406807 , 0.412193 , 0.451624 , 0.326684 , 0.422946 , 0.397271 , 0.38235 , 0.414172 , 0.350204 , 0.460013 , 0.428778 , 0.448822 , 0.483656 , 0.519357 , 0.484698 , 0.551642 , 0.497789 
 1037 , 0.451688 , 0.472703 , 0.328636 , 0.375891 , 0.361445 , 0.370622 , 0.379299 , 0.369972 , 0.404011 , 0.408463 , 0.445786 , 0.321531 , 0.421917 , 0.393253 , 0.377709 , 0.414901 , 0.347622 , 0.455157 , 0.426712 , 0.446015 , 0.479869 , 0.517122 , 0.481371 , 0.547577 , 0.494552 
 1038 , 0.449678 , 0.470249 , 0.325704 , 0.371013 , 0.357235 , 0.369437 , 0.381092 , 0.366644 , 0.401064 , 0.404562 , 0.440445 , 0.316489 , 0.420948 , 0.389567 , 0.373005 , 0.415372 , 0.345262 , 0.449915 , 0.424631 , 0.443176 , 0.476107 , 0.516598 , 0.477667 , 0.543116 , 0.491763 
 1039 , 0.44563 , 0.467528 , 0.32575 , 0.366087 , 0.353635 , 0.365557 , 0.377249 , 0.363125 , 0.398147 , 0.400694 , 0.438422 , 0.312944 , 0.420451 , 0.38818 , 0.368909 , 0.41457 , 0.344384 , 0.443976 , 0.422954 , 0.440801 , 0.473312 , 0.523846 , 0.473047 , 0.537793 , 0.491645 
 1040 , 0.44475 , 0.464001 , 0.325368 , 0.363523 , 0.35035 , 0.361158 , 0.371939 , 0.360201 , 0.39476 , 0.397019 , 0.434651 , 0.310122 , 0.419653 , 0.384253 , 0.365915 , 0.408952 , 0.343245 , 0.441304 , 0.423595 , 0.439674 , 0.46944 , 0.531425 , 0.468164 , 0.532169 , 0.494174 
 1041 , 0.444095 , 0.460155 , 0.324924 , 0.360983 , 0.346866 , 0.356396 , 0.366103 , 0.357115 , 0.391062 , 0.393094 , 0.430466 , 0.307143 , 0.418763 , 0.379847 , 0.362802 , 0.402508 , 0.341986 , 0.438718 , 0.424513 , 0.438576 , 0.465186 , 0.539611 , 0.462906 , 0.526098 , 0.497181 
 1042 , 0.442961 , 0.455621 , 0.320962 , 0.358253 , 0.341491 , 0.350913 , 0.362761 , 0.354759 , 0.388891 , 0.387286 , 0.424418 , 0.306759 , 0.418516 , 0.376435 , 0.359964 , 0.396919 , 0.337988 , 0.442697 , 0.42672 , 0.436239 , 0.462873 , 0.545896 , 0.459556 , 0.520348 , 0.498734 
 1043 , 0.439798 , 0.453399 , 0.317387 , 0.354858 , 0.336387 , 0.347221 , 0.360091 , 0.353757 , 0.38538 , 0.381715 , 0.420904 , 0.309486 , 0.42101 , 0.376774 , 0.356162 , 0.392664 , 0.333093 , 0.445938 , 0.425608 , 0.434258 , 0.462225 , 0.551481 , 0.460534 , 0.51578 , 0.496798 
 1044 , 0.435242 , 0.452605 , 0.314156 , 0.350921 , 0.331405 , 0.34456 , 0.357583 , 0.353524 , 0.380804 , 0.37619 , 0.41899 , 0.314245 , 0.425386 , 0.379499 , 0.351627 , 0.389036 , 0.327646 , 0.448326 , 0.422192 , 0.432506 , 0.462478 , 0.556909 , 0.464278 , 0.511771 , 0.492626 
 1045 , 0.431184 , 0.45265 , 0.306988 , 0.346413 , 0.326829 , 0.342836 , 0.354682 , 0.351201 , 0.372827 , 0.370777 , 0.414876 , 0.312774 , 0.426458 , 0.378772 , 0.346157 , 0.384108 , 0.319929 , 0.447968 , 0.413693 , 0.428746 , 0.459956 , 0.544302 , 0.468339 , 0.508551 , 0.485663 
 1046 , 0.427881 , 0.452473 , 0.296949 , 0.340903 , 0.323472 , 0.340558 , 0.351466 , 0.34583 , 0.36452 , 0.364963 , 0.408492 , 0.303976 , 0.423167 , 0.373559 , 0.341603 , 0.378947 , 0.310791 , 0.446199 , 0.40298 , 0.422618 , 0.454387 , 0.520895 , 0.469487 , 0.505564 , 0.478252 
 1047 , 0.425387 , 0.450693 , 0.285973 , 0.334004 , 0.321985 , 0.335817 , 0.348041 , 0.336951 , 0.359649 , 0.358069 , 0.400215 , 0.288669 , 0.415253 , 0.363721 , 0.340022 , 0.374883 , 0.301447 , 0.445068 , 0.394027 , 0.414136 , 0.446148 , 0.498189 , 0.464159 , 0.501939 , 0.473356 
 1048 , 0.422914 , 0.448064 , 0.276754 , 0.3278 , 0.31977 , 0.330549 , 0.342666 , 0.328106 , 0.355286 , 0.352178 , 0.391988 , 0.27546 , 0.407994 , 0.354064 , 0.338247 , 0.370763 , 0.292356 , 0.440474 , 0.387092 , 0.406009 , 0.437465 , 0.481182 , 0.457208 , 0.498275 , 0.468724 
 1049 , 0.420781 , 0.443815 , 0.272276 , 0.323724 , 0.316076 , 0.324678 , 0.333648 , 0.320134 , 0.35248 , 0.34898 , 0.384701 , 0.26775 , 0.402858 , 0.345687 , 0.33615 , 0.366858 , 0.28471 , 0.428762 , 0.385339 , 0.399367 , 0.428726 , 0.478608 , 0.447405 , 0.494822 , 0.465175 
 1050 , 0.419049 , 0.437554 , 0.265948 , 0.322857 , 0.306767 , 0.320064 , 0.325964 , 0.314417 , 0.344469 , 0.343913 , 0.37858 , 0.263775 , 0.397741 , 0.339962 , 0.329735 , 0.358108 , 0.276202 , 0.415349 , 0.381983 , 0.390738 , 0.423062 , 0.470687 , 0.439233 , 0.487774 , 0.457191 
 1051 , 0.41719 , 0.430965 , 0.259464 , 0.322008 , 0.296974 , 0.315291 , 0.318005 , 0.30834 , 0.33616 , 0.338784 , 0.37247 , 0.259778 , 0.391977 , 0.333983 , 0.323056 , 0.348994 , 0.267319 , 0.401534 , 0.378623 , 0.381892 , 0.417154 , 0.462493 , 0.430527 , 0.480218 , 0.449094 
 1052 , 0.415532 , 0.426201 , 0.257737 , 0.322825 , 0.288959 , 0.314105 , 0.317166 , 0.303641 , 0.332266 , 0.338387 , 0.3747 , 0.260913 , 0.381854 , 0.331607 , 0.319817 , 0.343103 , 0.26288 , 0.397665 , 0.379424 , 0.378953 , 0.415443 , 0.458847 , 0.42306 , 0.472114 , 0.449095 
 1053 , 0.408892 , 0.419664 , 0.257201 , 0.32013 , 0.281659 , 0.312146 , 0.312626 , 0.298195 , 0.328433 , 0.337785 , 0.376584 , 0.259972 , 0.369728 , 0.326595 , 0.316906 , 0.33687 , 0.255496 , 0.389514 , 0.378982 , 0.377419 , 0.41105 , 0.458508 , 0.444246 , 0.468277 , 0.446564 
 1054 , 0.400196 , 0.412217 , 0.257091 , 0.316032 , 0.274243 , 0.309782 , 0.306506 , 0.292159 , 0.324413 , 0.337082 , 0.378445 , 0.258227 , 0.356321 , 0.3204 , 0.313955 , 0.330246 , 0.24681 , 0.379572 , 0.378054 , 0.376341 , 0.405425 , 0.459395 , 0.483454 , 0.465787 , 0.442988 
 1055 , 0.389773 , 0.4044 , 0.249281 , 0.303405 , 0.26332 , 0.305097 , 0.297944 , 0.283558 , 0.317826 , 0.329816 , 0.378247 , 0.247723 , 0.343641 , 0.311012 , 0.30638 , 0.316045 , 0.233827 , 0.366079 , 0.366195 , 0.368448 , 0.398583 , 0.458897 , 0.53561 , 0.458959 , 0.435897 
