  time  ,54:24 PM,54:30 PM,54:38 PM,54:44 PM,54:51 PM,55:58 PM,56:05 PM,56:11 PM,56:19 PM,56:27 PM,57:18 PM,57:24 PM,57:30 PM,57:39 PM,57:46 PM,58:37 PM,58:46 PM,58:53 PM,59:01 PM,59:09 PM,00:17 PM,00:25 PM,00:31 PM,00:40 PM,00:47 PM,01:49 PM,01:55 PM,02:01 PM,02:10 PM,02:17 PM,03:02 PM,03:08 PM,03:20 PM,03:34 PM,03:40 PM,04:32 PM,04:39 PM,04:48 PM,04:54 PM,05:01 PM,06:15 PM,06:22 PM,06:29 PM,06:36 PM,06:45 PM,07:59 PM,08:04 PM,08:11 PM,08:22 PM,08:32 PM,09:09 PM,09:15 PM,09:22 PM,09:29 PM,09:36 PM,10:14 PM,10:22 PM,10:28 PM,10:35 PM,10:41 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 913 , 0.272348 , 0.424141 , 0.319582 , 0.371656 , 0.3338 , 0.224091 , 0.265838 , 0.27527 , 0.247647 , 0.246294 , 0.405519 , 0.3824 , 0.350025 , 0.404301 , 0.367818 , 0.195559 , 0.227019 , 0.197391 , 0.289118 , 0.18569 , 0.269695 , 0.367098 , 0.305161 , 0.369097 , 0.338769 , 0.447993 , 0.437821 , 0.421104 , 0.428092 , 0.417442 , 0.31295 , 0.296651 , 0.175551 , 0.187918 , 0.206001 , 0.329195 , 0.288175 , 0.256359 , 0.267837 , 0.303087 , 0.161541 , 0.291777 , 0.258661 , 0.277922 , 0.282493 , 0.337065 , 0.34299 , 0.321985 , 0.360096 , 0.297755 , 0.252144 , 0.20481 , 0.235044 , 0.198279 , 0.241218 , 0.272072 , 0.27325 , 0.262714 , 0.334749 , 0.29515 
 914 , 0.27267 , 0.424649 , 0.319787 , 0.372231 , 0.334097 , 0.224592 , 0.266368 , 0.275673 , 0.248201 , 0.24681 , 0.406133 , 0.382934 , 0.350181 , 0.404856 , 0.368059 , 0.195992 , 0.22771 , 0.197927 , 0.28958 , 0.186378 , 0.270184 , 0.367824 , 0.305604 , 0.369765 , 0.339398 , 0.448708 , 0.438489 , 0.421652 , 0.428619 , 0.418004 , 0.313364 , 0.29685 , 0.175903 , 0.188171 , 0.206412 , 0.329703 , 0.288606 , 0.256572 , 0.268256 , 0.303817 , 0.161983 , 0.291959 , 0.258843 , 0.278213 , 0.282989 , 0.337671 , 0.34351 , 0.322219 , 0.360669 , 0.298207 , 0.252743 , 0.205075 , 0.235658 , 0.198934 , 0.241698 , 0.272609 , 0.273839 , 0.26317 , 0.335313 , 0.295889 
 915 , 0.272469 , 0.424589 , 0.319858 , 0.372052 , 0.334172 , 0.22477 , 0.266622 , 0.275815 , 0.24862 , 0.246933 , 0.406634 , 0.383161 , 0.350118 , 0.405007 , 0.367779 , 0.196291 , 0.227989 , 0.198166 , 0.289793 , 0.186728 , 0.270419 , 0.36802 , 0.305598 , 0.369815 , 0.339521 , 0.448842 , 0.438661 , 0.421969 , 0.428783 , 0.418152 , 0.31332 , 0.296634 , 0.176084 , 0.188261 , 0.206526 , 0.329837 , 0.288684 , 0.256509 , 0.268403 , 0.30406 , 0.16214 , 0.291849 , 0.258673 , 0.2781 , 0.283113 , 0.337794 , 0.343452 , 0.321921 , 0.360749 , 0.298415 , 0.252941 , 0.205054 , 0.236026 , 0.199228 , 0.24192 , 0.272959 , 0.273873 , 0.263027 , 0.335536 , 0.296123 
 916 , 0.272279 , 0.424554 , 0.319952 , 0.371853 , 0.33427 , 0.224935 , 0.266867 , 0.275956 , 0.24902 , 0.247024 , 0.407131 , 0.383402 , 0.350074 , 0.405155 , 0.367538 , 0.196574 , 0.228262 , 0.198396 , 0.289998 , 0.187063 , 0.270639 , 0.368223 , 0.305593 , 0.36985 , 0.339661 , 0.448956 , 0.438819 , 0.422289 , 0.428944 , 0.418269 , 0.313263 , 0.296425 , 0.176274 , 0.188347 , 0.206658 , 0.329941 , 0.288761 , 0.256441 , 0.268575 , 0.304276 , 0.162265 , 0.291732 , 0.258512 , 0.278006 , 0.283229 , 0.337907 , 0.343378 , 0.321626 , 0.360809 , 0.298636 , 0.253094 , 0.205064 , 0.236369 , 0.199512 , 0.242123 , 0.273307 , 0.273879 , 0.262868 , 0.335742 , 0.296324 
 917 , 0.27226 , 0.424875 , 0.320267 , 0.371477 , 0.334732 , 0.224914 , 0.267024 , 0.275989 , 0.249213 , 0.24683 , 0.407563 , 0.383734 , 0.350193 , 0.405261 , 0.367809 , 0.196663 , 0.228407 , 0.198568 , 0.290125 , 0.187267 , 0.270699 , 0.368515 , 0.305539 , 0.3697 , 0.339949 , 0.448912 , 0.438815 , 0.422654 , 0.429035 , 0.418137 , 0.313031 , 0.296317 , 0.176456 , 0.188451 , 0.206989 , 0.329731 , 0.288812 , 0.256287 , 0.269023 , 0.304159 , 0.162005 , 0.291491 , 0.258522 , 0.278137 , 0.283353 , 0.33797 , 0.343247 , 0.321512 , 0.360552 , 0.29901 , 0.252848 , 0.205447 , 0.236323 , 0.199638 , 0.242199 , 0.273553 , 0.273499 , 0.262601 , 0.335721 , 0.296129 
 918 , 0.272585 , 0.425575 , 0.320561 , 0.371636 , 0.335277 , 0.225169 , 0.267592 , 0.276284 , 0.249581 , 0.246886 , 0.407901 , 0.383953 , 0.350532 , 0.405387 , 0.368476 , 0.196869 , 0.228841 , 0.199025 , 0.290401 , 0.187631 , 0.270934 , 0.369412 , 0.305932 , 0.369978 , 0.340459 , 0.449313 , 0.439024 , 0.422934 , 0.429308 , 0.418203 , 0.31325 , 0.29658 , 0.176796 , 0.188742 , 0.20765 , 0.330028 , 0.2891 , 0.256447 , 0.269661 , 0.304463 , 0.161918 , 0.291472 , 0.258745 , 0.278616 , 0.283824 , 0.338282 , 0.343679 , 0.321922 , 0.360558 , 0.299376 , 0.252896 , 0.205958 , 0.236408 , 0.199988 , 0.242378 , 0.27394 , 0.273535 , 0.26297 , 0.335877 , 0.29633 
 919 , 0.272921 , 0.426289 , 0.320853 , 0.371787 , 0.335828 , 0.225421 , 0.268166 , 0.276577 , 0.249953 , 0.246945 , 0.408238 , 0.384171 , 0.35087 , 0.40552 , 0.369163 , 0.19707 , 0.229293 , 0.199499 , 0.290681 , 0.188005 , 0.271174 , 0.37033 , 0.306337 , 0.370262 , 0.340981 , 0.449715 , 0.439226 , 0.423213 , 0.429587 , 0.418268 , 0.31348 , 0.296847 , 0.177131 , 0.189037 , 0.208321 , 0.330323 , 0.289393 , 0.256604 , 0.270311 , 0.304772 , 0.161833 , 0.29145 , 0.258965 , 0.279106 , 0.2843 , 0.3386 , 0.344111 , 0.322344 , 0.360563 , 0.299747 , 0.252942 , 0.206487 , 0.23649 , 0.200342 , 0.242567 , 0.274331 , 0.273569 , 0.263349 , 0.336037 , 0.296543 
 920 , 0.272909 , 0.426655 , 0.32094 , 0.371826 , 0.336029 , 0.225518 , 0.268433 , 0.276676 , 0.250225 , 0.246962 , 0.408222 , 0.384026 , 0.350892 , 0.405497 , 0.369285 , 0.197187 , 0.229598 , 0.199768 , 0.290777 , 0.188106 , 0.27126 , 0.37077 , 0.30671 , 0.37045 , 0.341042 , 0.449816 , 0.439271 , 0.423065 , 0.429489 , 0.418222 , 0.31361 , 0.296805 , 0.177282 , 0.189135 , 0.208713 , 0.330252 , 0.289428 , 0.256478 , 0.270586 , 0.304775 , 0.161662 , 0.291192 , 0.259053 , 0.279537 , 0.284591 , 0.338713 , 0.34423 , 0.322398 , 0.360497 , 0.299782 , 0.252813 , 0.206689 , 0.236601 , 0.200511 , 0.242704 , 0.274401 , 0.273692 , 0.263604 , 0.336008 , 0.296553 
 921 , 0.273071 , 0.426935 , 0.321347 , 0.372122 , 0.336226 , 0.225622 , 0.268595 , 0.276664 , 0.250438 , 0.247078 , 0.408272 , 0.384065 , 0.350981 , 0.405664 , 0.369371 , 0.19735 , 0.229934 , 0.200019 , 0.290981 , 0.188193 , 0.271223 , 0.371157 , 0.307071 , 0.370877 , 0.341092 , 0.450088 , 0.439418 , 0.423184 , 0.429638 , 0.418832 , 0.31373 , 0.296778 , 0.177366 , 0.189329 , 0.208998 , 0.330121 , 0.289469 , 0.256276 , 0.270867 , 0.304724 , 0.161543 , 0.291077 , 0.259232 , 0.280051 , 0.284822 , 0.338964 , 0.344357 , 0.322271 , 0.360604 , 0.300131 , 0.252854 , 0.207027 , 0.236873 , 0.200827 , 0.243053 , 0.274583 , 0.274029 , 0.263722 , 0.336171 , 0.296648 
 922 , 0.273339 , 0.427216 , 0.321904 , 0.372527 , 0.336465 , 0.225748 , 0.268757 , 0.276624 , 0.250644 , 0.247229 , 0.408376 , 0.3842 , 0.351121 , 0.405914 , 0.369502 , 0.197539 , 0.230309 , 0.200289 , 0.291246 , 0.1883 , 0.271158 , 0.37158 , 0.307446 , 0.371409 , 0.34119 , 0.45046 , 0.439617 , 0.423451 , 0.429919 , 0.419699 , 0.313852 , 0.296788 , 0.177457 , 0.189576 , 0.20928 , 0.330004 , 0.289532 , 0.256055 , 0.271199 , 0.304689 , 0.161442 , 0.291034 , 0.259471 , 0.280623 , 0.285067 , 0.33929 , 0.344517 , 0.322117 , 0.360792 , 0.300629 , 0.252976 , 0.207463 , 0.237215 , 0.201222 , 0.243504 , 0.274841 , 0.274443 , 0.263819 , 0.336423 , 0.296795 
 923 , 0.273683 , 0.427273 , 0.322311 , 0.372936 , 0.336755 , 0.225792 , 0.268841 , 0.276521 , 0.250636 , 0.247354 , 0.408472 , 0.384182 , 0.351332 , 0.406022 , 0.369564 , 0.197763 , 0.230516 , 0.200503 , 0.291368 , 0.188286 , 0.271026 , 0.371764 , 0.307547 , 0.371528 , 0.341182 , 0.450654 , 0.439692 , 0.423436 , 0.43002 , 0.420418 , 0.313909 , 0.296689 , 0.177435 , 0.189819 , 0.209418 , 0.329977 , 0.289418 , 0.255791 , 0.271387 , 0.304661 , 0.161402 , 0.290868 , 0.259537 , 0.280899 , 0.285145 , 0.339482 , 0.344616 , 0.32195 , 0.360642 , 0.300921 , 0.25305 , 0.207614 , 0.237607 , 0.201447 , 0.243781 , 0.274946 , 0.274724 , 0.263839 , 0.336505 , 0.296752 
 924 , 0.273921 , 0.427059 , 0.322268 , 0.37304 , 0.336987 , 0.225588 , 0.268705 , 0.276227 , 0.250317 , 0.247358 , 0.408376 , 0.383801 , 0.351418 , 0.40581 , 0.36942 , 0.197949 , 0.230516 , 0.200529 , 0.291185 , 0.18813 , 0.270905 , 0.371514 , 0.307267 , 0.370889 , 0.340994 , 0.450298 , 0.439473 , 0.422849 , 0.429681 , 0.420459 , 0.313826 , 0.296344 , 0.177269 , 0.189887 , 0.209309 , 0.32988 , 0.289062 , 0.255364 , 0.271278 , 0.304617 , 0.16139 , 0.290327 , 0.259293 , 0.280697 , 0.284985 , 0.33937 , 0.344389 , 0.321677 , 0.360001 , 0.300773 , 0.25284 , 0.207284 , 0.237946 , 0.201422 , 0.243667 , 0.274659 , 0.274694 , 0.2637 , 0.336207 , 0.296295 
 925 , 0.273884 , 0.426823 , 0.321829 , 0.37271 , 0.337056 , 0.225171 , 0.268358 , 0.275763 , 0.249893 , 0.247211 , 0.408041 , 0.383136 , 0.35124 , 0.405402 , 0.369085 , 0.198041 , 0.230478 , 0.200392 , 0.290785 , 0.187932 , 0.270899 , 0.371049 , 0.306899 , 0.369859 , 0.340709 , 0.449454 , 0.439057 , 0.421902 , 0.428977 , 0.419818 , 0.313635 , 0.29579 , 0.177056 , 0.189762 , 0.2091 , 0.329538 , 0.288645 , 0.254772 , 0.270976 , 0.304512 , 0.161316 , 0.289427 , 0.25889 , 0.280283 , 0.28476 , 0.339034 , 0.343835 , 0.321252 , 0.359188 , 0.300352 , 0.252308 , 0.206748 , 0.238137 , 0.201314 , 0.243269 , 0.27406 , 0.27444 , 0.263451 , 0.335641 , 0.295551 
 926 , 0.273643 , 0.426357 , 0.321374 , 0.372349 , 0.336966 , 0.224703 , 0.267939 , 0.275184 , 0.249449 , 0.24701 , 0.407605 , 0.382485 , 0.35099 , 0.404912 , 0.368716 , 0.198056 , 0.230344 , 0.200177 , 0.290345 , 0.187709 , 0.270809 , 0.370561 , 0.306489 , 0.368716 , 0.340274 , 0.448494 , 0.438521 , 0.420908 , 0.428209 , 0.419027 , 0.313281 , 0.295116 , 0.176838 , 0.189539 , 0.208807 , 0.32905 , 0.288196 , 0.254163 , 0.270604 , 0.304276 , 0.161175 , 0.288422 , 0.258383 , 0.279764 , 0.284429 , 0.338564 , 0.343193 , 0.320787 , 0.358291 , 0.299859 , 0.251682 , 0.206206 , 0.238224 , 0.201166 , 0.242727 , 0.273388 , 0.274074 , 0.263097 , 0.33503 , 0.294727 
 927 , 0.272412 , 0.424777 , 0.321023 , 0.372 , 0.336033 , 0.224103 , 0.267292 , 0.274198 , 0.249097 , 0.246572 , 0.406919 , 0.382205 , 0.350427 , 0.404215 , 0.368249 , 0.197647 , 0.229748 , 0.199676 , 0.289804 , 0.187391 , 0.270397 , 0.370207 , 0.306041 , 0.367474 , 0.339189 , 0.44731 , 0.437621 , 0.420086 , 0.427394 , 0.417856 , 0.312158 , 0.294021 , 0.176648 , 0.18894 , 0.208239 , 0.328044 , 0.287753 , 0.253701 , 0.269988 , 0.303366 , 0.160719 , 0.287287 , 0.257567 , 0.27886 , 0.283672 , 0.337589 , 0.342366 , 0.320277 , 0.357168 , 0.299156 , 0.250833 , 0.205837 , 0.23778 , 0.200824 , 0.241653 , 0.272584 , 0.273259 , 0.262343 , 0.334419 , 0.293885 
 928 , 0.271273 , 0.422748 , 0.320816 , 0.372131 , 0.335161 , 0.223515 , 0.266707 , 0.273311 , 0.248956 , 0.246148 , 0.406877 , 0.382386 , 0.349923 , 0.403636 , 0.367695 , 0.197317 , 0.229031 , 0.199377 , 0.289052 , 0.187063 , 0.270142 , 0.370115 , 0.305629 , 0.366673 , 0.338084 , 0.446605 , 0.436884 , 0.419716 , 0.426593 , 0.417225 , 0.311001 , 0.293092 , 0.176521 , 0.188554 , 0.207853 , 0.327175 , 0.287122 , 0.253378 , 0.269588 , 0.302266 , 0.160203 , 0.286517 , 0.256827 , 0.278128 , 0.282953 , 0.336673 , 0.341815 , 0.320096 , 0.35554 , 0.298579 , 0.25008 , 0.205627 , 0.237701 , 0.200464 , 0.24074 , 0.272014 , 0.272482 , 0.261875 , 0.334153 , 0.293423 
 929 , 0.269964 , 0.420428 , 0.320572 , 0.372287 , 0.334166 , 0.22285 , 0.266042 , 0.272293 , 0.248794 , 0.245654 , 0.406834 , 0.382597 , 0.349345 , 0.402977 , 0.367063 , 0.196942 , 0.228204 , 0.199032 , 0.288196 , 0.18669 , 0.269841 , 0.370001 , 0.305161 , 0.365754 , 0.336807 , 0.445794 , 0.436034 , 0.419292 , 0.425673 , 0.416507 , 0.309669 , 0.292016 , 0.176373 , 0.1881 , 0.20741 , 0.326179 , 0.286401 , 0.253005 , 0.269132 , 0.301009 , 0.159602 , 0.285642 , 0.255971 , 0.277293 , 0.282125 , 0.335613 , 0.341184 , 0.319884 , 0.353671 , 0.297912 , 0.249221 , 0.205385 , 0.237602 , 0.200053 , 0.239685 , 0.271353 , 0.271599 , 0.261332 , 0.333841 , 0.292884 
 930 , 0.26907 , 0.41851 , 0.320186 , 0.371497 , 0.333007 , 0.222136 , 0.26501 , 0.271283 , 0.248402 , 0.244888 , 0.406573 , 0.382104 , 0.348112 , 0.402182 , 0.366078 , 0.196352 , 0.227468 , 0.198824 , 0.286835 , 0.186269 , 0.269164 , 0.369269 , 0.304592 , 0.364792 , 0.335702 , 0.444732 , 0.434513 , 0.418603 , 0.424711 , 0.415664 , 0.308106 , 0.29106 , 0.175713 , 0.187757 , 0.20721 , 0.325109 , 0.285189 , 0.252441 , 0.26838 , 0.300043 , 0.158796 , 0.284736 , 0.255157 , 0.276249 , 0.281603 , 0.334667 , 0.340509 , 0.319187 , 0.35167 , 0.297003 , 0.248021 , 0.205026 , 0.237623 , 0.199507 , 0.238349 , 0.270292 , 0.270737 , 0.26105 , 0.333093 , 0.292318 
 931 , 0.267814 , 0.416724 , 0.319784 , 0.369834 , 0.331737 , 0.221585 , 0.263877 , 0.270289 , 0.247563 , 0.243922 , 0.405455 , 0.380765 , 0.346921 , 0.400763 , 0.365077 , 0.195542 , 0.226651 , 0.198457 , 0.285826 , 0.185655 , 0.267936 , 0.368107 , 0.303816 , 0.363401 , 0.334357 , 0.443149 , 0.432729 , 0.416962 , 0.423928 , 0.41417 , 0.306277 , 0.289762 , 0.174904 , 0.187245 , 0.20679 , 0.324037 , 0.283955 , 0.251809 , 0.26736 , 0.298937 , 0.157863 , 0.283437 , 0.254011 , 0.274887 , 0.280925 , 0.333536 , 0.339574 , 0.31782 , 0.350347 , 0.295958 , 0.246722 , 0.204394 , 0.237518 , 0.198795 , 0.236618 , 0.268958 , 0.269735 , 0.260207 , 0.331867 , 0.291273 
 932 , 0.266302 , 0.414731 , 0.319333 , 0.36779 , 0.330272 , 0.221002 , 0.262596 , 0.269171 , 0.246528 , 0.242807 , 0.404002 , 0.37909 , 0.345617 , 0.399024 , 0.363954 , 0.194588 , 0.225698 , 0.197998 , 0.284798 , 0.184914 , 0.266432 , 0.366714 , 0.302889 , 0.361729 , 0.332779 , 0.441239 , 0.430676 , 0.414904 , 0.423083 , 0.412339 , 0.304161 , 0.288215 , 0.173961 , 0.186633 , 0.206249 , 0.322837 , 0.282566 , 0.25108 , 0.266165 , 0.297658 , 0.156787 , 0.281879 , 0.252633 , 0.273282 , 0.280116 , 0.332201 , 0.338457 , 0.316132 , 0.349027 , 0.294747 , 0.245242 , 0.203619 , 0.237359 , 0.197955 , 0.234585 , 0.267408 , 0.268571 , 0.259106 , 0.33038 , 0.289978 
 933 , 0.265294 , 0.41359 , 0.31902 , 0.366223 , 0.329706 , 0.220409 , 0.26172 , 0.26835 , 0.245716 , 0.241894 , 0.40279 , 0.377349 , 0.344923 , 0.397451 , 0.362756 , 0.193932 , 0.225195 , 0.197626 , 0.284098 , 0.18426 , 0.265336 , 0.365592 , 0.301868 , 0.360714 , 0.331613 , 0.440059 , 0.429338 , 0.412895 , 0.422425 , 0.410888 , 0.302605 , 0.286828 , 0.173326 , 0.18609 , 0.205781 , 0.322069 , 0.281801 , 0.249942 , 0.265294 , 0.296613 , 0.155692 , 0.280439 , 0.251516 , 0.272406 , 0.279447 , 0.331174 , 0.337477 , 0.315021 , 0.348284 , 0.294252 , 0.244099 , 0.202767 , 0.237335 , 0.197407 , 0.233109 , 0.266492 , 0.26774 , 0.25816 , 0.329153 , 0.28892 
 934 , 0.264804 , 0.413511 , 0.319059 , 0.365703 , 0.330049 , 0.219849 , 0.261392 , 0.267839 , 0.245532 , 0.241409 , 0.402376 , 0.376162 , 0.344792 , 0.396689 , 0.361761 , 0.193726 , 0.225165 , 0.197417 , 0.283517 , 0.183999 , 0.264762 , 0.364719 , 0.301211 , 0.36056 , 0.330963 , 0.439802 , 0.428896 , 0.411879 , 0.421933 , 0.41012 , 0.301679 , 0.285631 , 0.172961 , 0.185764 , 0.205601 , 0.321543 , 0.281605 , 0.248407 , 0.264755 , 0.295971 , 0.154764 , 0.279233 , 0.250849 , 0.272388 , 0.27917 , 0.330495 , 0.336942 , 0.314936 , 0.347883 , 0.294429 , 0.243244 , 0.202036 , 0.237306 , 0.1972 , 0.232331 , 0.26629 , 0.267364 , 0.257701 , 0.328186 , 0.288275 
 935 , 0.264325 , 0.413694 , 0.319324 , 0.365755 , 0.330501 , 0.219268 , 0.261191 , 0.267319 , 0.245737 , 0.241102 , 0.402461 , 0.375459 , 0.344636 , 0.396494 , 0.360924 , 0.193661 , 0.225214 , 0.197272 , 0.282681 , 0.184013 , 0.264241 , 0.363764 , 0.300905 , 0.36063 , 0.330374 , 0.439763 , 0.428622 , 0.411681 , 0.421378 , 0.409592 , 0.300778 , 0.284343 , 0.172542 , 0.185549 , 0.205623 , 0.320818 , 0.281398 , 0.246655 , 0.264199 , 0.295421 , 0.15392 , 0.277997 , 0.250309 , 0.272535 , 0.279112 , 0.329842 , 0.336671 , 0.315334 , 0.347223 , 0.294629 , 0.242273 , 0.201381 , 0.237148 , 0.197048 , 0.231637 , 0.26619 , 0.267101 , 0.257516 , 0.327135 , 0.287744 
 936 , 0.263782 , 0.413786 , 0.319567 , 0.365981 , 0.33095 , 0.218842 , 0.261203 , 0.266878 , 0.246054 , 0.241036 , 0.402542 , 0.375052 , 0.344437 , 0.396463 , 0.360216 , 0.193763 , 0.22509 , 0.19718 , 0.281965 , 0.184014 , 0.263964 , 0.363018 , 0.300755 , 0.360852 , 0.329951 , 0.439711 , 0.428468 , 0.411676 , 0.420928 , 0.409111 , 0.300147 , 0.283202 , 0.172282 , 0.185475 , 0.205901 , 0.32021 , 0.281126 , 0.245229 , 0.263845 , 0.294872 , 0.153302 , 0.277185 , 0.249841 , 0.272804 , 0.279044 , 0.329294 , 0.336611 , 0.315647 , 0.346652 , 0.295151 , 0.241448 , 0.201016 , 0.237088 , 0.196991 , 0.231162 , 0.266172 , 0.266948 , 0.257416 , 0.326268 , 0.287304 
 937 , 0.263249 , 0.413384 , 0.319576 , 0.366501 , 0.3311 , 0.218877 , 0.261688 , 0.266698 , 0.246407 , 0.24159 , 0.402366 , 0.375356 , 0.344157 , 0.396741 , 0.359822 , 0.194254 , 0.22444 , 0.197197 , 0.281678 , 0.183866 , 0.264316 , 0.363086 , 0.30086 , 0.361265 , 0.329971 , 0.43956 , 0.428515 , 0.411968 , 0.420686 , 0.408765 , 0.300415 , 0.282704 , 0.172513 , 0.18568 , 0.206654 , 0.320062 , 0.280638 , 0.244922 , 0.264063 , 0.294406 , 0.153386 , 0.27764 , 0.249576 , 0.273329 , 0.278865 , 0.32915 , 0.336999 , 0.315525 , 0.346333 , 0.296329 , 0.241199 , 0.201495 , 0.237285 , 0.197163 , 0.231366 , 0.26628 , 0.267074 , 0.257473 , 0.326105 , 0.287166 
 938 , 0.263199 , 0.412046 , 0.319229 , 0.366438 , 0.330581 , 0.218686 , 0.261728 , 0.266326 , 0.245927 , 0.241828 , 0.401343 , 0.374793 , 0.343856 , 0.396293 , 0.35861 , 0.194489 , 0.223599 , 0.19711 , 0.281216 , 0.183219 , 0.264239 , 0.363372 , 0.299945 , 0.360765 , 0.329623 , 0.439055 , 0.427819 , 0.411149 , 0.419778 , 0.407961 , 0.300698 , 0.282256 , 0.172756 , 0.185327 , 0.206717 , 0.319892 , 0.279848 , 0.244422 , 0.263938 , 0.293855 , 0.153158 , 0.277699 , 0.248863 , 0.273668 , 0.278267 , 0.329021 , 0.336555 , 0.314829 , 0.345519 , 0.296873 , 0.240959 , 0.201818 , 0.237387 , 0.196987 , 0.231386 , 0.265929 , 0.266901 , 0.257163 , 0.325914 , 0.286834 
 939 , 0.263155 , 0.410665 , 0.318873 , 0.366373 , 0.330054 , 0.21848 , 0.261766 , 0.265946 , 0.245433 , 0.242073 , 0.400285 , 0.374215 , 0.343547 , 0.39583 , 0.357362 , 0.19473 , 0.222722 , 0.197022 , 0.28074 , 0.18255 , 0.26416 , 0.363671 , 0.299002 , 0.360249 , 0.329267 , 0.438534 , 0.4271 , 0.410302 , 0.418841 , 0.407127 , 0.300987 , 0.281794 , 0.173005 , 0.184959 , 0.20678 , 0.319708 , 0.279029 , 0.2439 , 0.263805 , 0.293282 , 0.152922 , 0.277763 , 0.248135 , 0.274027 , 0.277654 , 0.328897 , 0.336102 , 0.314111 , 0.344676 , 0.297422 , 0.240718 , 0.202154 , 0.237489 , 0.196803 , 0.231406 , 0.26557 , 0.26672 , 0.256853 , 0.325722 , 0.286487 
 940 , 0.263318 , 0.409555 , 0.317625 , 0.365524 , 0.328662 , 0.218356 , 0.261436 , 0.265582 , 0.245024 , 0.2417 , 0.398987 , 0.372877 , 0.343199 , 0.395304 , 0.356771 , 0.19457 , 0.222488 , 0.196976 , 0.279833 , 0.182582 , 0.263679 , 0.364491 , 0.298733 , 0.35991 , 0.329029 , 0.438275 , 0.426803 , 0.409684 , 0.41769 , 0.406551 , 0.300839 , 0.281382 , 0.173088 , 0.184641 , 0.206144 , 0.319909 , 0.278603 , 0.243637 , 0.263176 , 0.293255 , 0.152836 , 0.277087 , 0.247932 , 0.274226 , 0.277848 , 0.329158 , 0.334847 , 0.313412 , 0.343811 , 0.296402 , 0.240613 , 0.20191 , 0.237127 , 0.196874 , 0.231826 , 0.264916 , 0.266125 , 0.25657 , 0.325407 , 0.286554 
 941 , 0.263703 , 0.410238 , 0.316735 , 0.365879 , 0.328988 , 0.218508 , 0.26182 , 0.266 , 0.245863 , 0.241819 , 0.39844 , 0.373069 , 0.343288 , 0.395517 , 0.356907 , 0.19487 , 0.222755 , 0.197256 , 0.279552 , 0.183038 , 0.263839 , 0.365314 , 0.299125 , 0.360516 , 0.329525 , 0.438545 , 0.427181 , 0.409844 , 0.417374 , 0.406894 , 0.300811 , 0.281564 , 0.173428 , 0.184934 , 0.206308 , 0.320928 , 0.278675 , 0.243967 , 0.263309 , 0.294001 , 0.153012 , 0.277044 , 0.248248 , 0.27453 , 0.278424 , 0.329872 , 0.334989 , 0.313031 , 0.343464 , 0.296298 , 0.240494 , 0.201734 , 0.237021 , 0.197398 , 0.232073 , 0.264913 , 0.266177 , 0.256914 , 0.325108 , 0.286566 
 942 , 0.264113 , 0.411119 , 0.315865 , 0.366359 , 0.329495 , 0.218686 , 0.262277 , 0.2665 , 0.246837 , 0.241995 , 0.397951 , 0.373425 , 0.343424 , 0.395809 , 0.357116 , 0.195221 , 0.22308 , 0.197561 , 0.279328 , 0.18355 , 0.264072 , 0.366155 , 0.299596 , 0.361237 , 0.330107 , 0.438876 , 0.427633 , 0.410085 , 0.417138 , 0.407337 , 0.300793 , 0.281803 , 0.17381 , 0.185291 , 0.206559 , 0.322048 , 0.278797 , 0.244368 , 0.263521 , 0.294842 , 0.153216 , 0.277063 , 0.248633 , 0.274846 , 0.279049 , 0.330645 , 0.335269 , 0.312675 , 0.343166 , 0.296284 , 0.240369 , 0.20156 , 0.236934 , 0.197983 , 0.232316 , 0.264977 , 0.266296 , 0.257332 , 0.324802 , 0.286571 
 943 , 0.263944 , 0.412023 , 0.315866 , 0.366842 , 0.330083 , 0.218368 , 0.262529 , 0.266631 , 0.247108 , 0.241952 , 0.397772 , 0.373958 , 0.343755 , 0.395643 , 0.35704 , 0.195791 , 0.223613 , 0.198104 , 0.279453 , 0.183506 , 0.264461 , 0.366142 , 0.300214 , 0.361836 , 0.330457 , 0.438852 , 0.42756 , 0.41003 , 0.41686 , 0.407425 , 0.300615 , 0.28182 , 0.174248 , 0.18556 , 0.206838 , 0.322505 , 0.278848 , 0.244679 , 0.263569 , 0.295377 , 0.153107 , 0.27661 , 0.248672 , 0.27465 , 0.279276 , 0.330926 , 0.335769 , 0.312526 , 0.342864 , 0.296098 , 0.240149 , 0.201492 , 0.236823 , 0.198199 , 0.231796 , 0.265481 , 0.266801 , 0.257726 , 0.324314 , 0.286384 
