MAY31WSG100004.spu,MAY31WSG100003.spu,
Wavelength,MAY31WSG100005.spu,MAY31WSG100006.spu,MAY31WSG100007.spu,MAY31WSG100008.spu,MAY31WSG100009.spu,MAY31WSG100010.spu,MAY31WSG100011.spu,MAY31WSG100012.spu,MAY31WSG100013.spu,MAY31WSG100014.spu,MAY31WSG100015.spu,MAY31WSG100016.spu,MAY31WSG100017.spu,MAY31WSG100018.spu,MAY31WSG100019.spu,MAY31WSG100020.spu,MAY31WSG100021.spu,MAY31WSG100022.spu,MAY31WSG100023.spu,MAY31WSG100024.spu,MAY31WSG100025.spu,MAY31WSG100026.spu,MAY31WSG100027.spu,MAY31WSG100028.spu,MAY31WSG100029.spu
  (nm),5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 ,5/31/2016 
  time  ,:24:01 A,:24:17 A,:24:22 A,:24:29 A,:24:38 A,:25:10 A,:25:20 A,:25:26 A,:25:31 A,:25:39 A,:26:32 A,:26:38 A,:26:44 A,:27:00 A,:27:08 A,:28:01 A,:28:07 A,:28:17 A,:28:23 A,:28:33 A,:29:23 A,:29:30 A,:29:36 A,:29:41 A,:29:50 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 781 , 0.258205 , 0.257757 , 0.211832 , 0.279389 , 0.183536 , 0.197207 , 0.191981 , 0.173552 , 0.184716 , 0.150576 , 0.235719 , 0.253332 , 0.296032 , 0.219977 , 0.214287 , 0.102276 , 0.151588 , 0.094858 , 0.140514 , 0.125736 , 0.253084 , 0.214625 , 0.250265 , 0.14779 , 0.223486 
 782 , 0.258738 , 0.258248 , 0.212253 , 0.279942 , 0.184056 , 0.197828 , 0.19242 , 0.174058 , 0.185168 , 0.150978 , 0.236376 , 0.2539 , 0.296833 , 0.220559 , 0.215036 , 0.102653 , 0.152032 , 0.095174 , 0.140938 , 0.12616 , 0.253626 , 0.215083 , 0.250864 , 0.148127 , 0.224075 
 783 , 0.259278 , 0.258746 , 0.212679 , 0.280495 , 0.184582 , 0.198465 , 0.19287 , 0.174575 , 0.185621 , 0.151391 , 0.237044 , 0.25447 , 0.297647 , 0.221152 , 0.215796 , 0.103036 , 0.152483 , 0.095502 , 0.141363 , 0.126589 , 0.254175 , 0.215553 , 0.25147 , 0.148465 , 0.224675 
 784 , 0.259805 , 0.259219 , 0.213204 , 0.281072 , 0.185088 , 0.199059 , 0.193394 , 0.175046 , 0.186118 , 0.151825 , 0.237735 , 0.255122 , 0.298433 , 0.221821 , 0.216483 , 0.103392 , 0.15296 , 0.095836 , 0.141782 , 0.126988 , 0.254636 , 0.21605 , 0.252107 , 0.148815 , 0.225242 
 785 , 0.260241 , 0.25966 , 0.213779 , 0.281579 , 0.185532 , 0.199553 , 0.194011 , 0.175489 , 0.18662 , 0.152245 , 0.238275 , 0.255862 , 0.299255 , 0.222506 , 0.217091 , 0.103728 , 0.153428 , 0.0962 , 0.142134 , 0.127347 , 0.255006 , 0.21651 , 0.252745 , 0.149144 , 0.225787 
 786 , 0.260666 , 0.260106 , 0.214348 , 0.282077 , 0.18598 , 0.200038 , 0.194639 , 0.175949 , 0.187121 , 0.152658 , 0.23877 , 0.256625 , 0.300112 , 0.223191 , 0.217713 , 0.104073 , 0.153904 , 0.096572 , 0.142483 , 0.127718 , 0.255384 , 0.216958 , 0.253387 , 0.149472 , 0.22635 
 787 , 0.26112 , 0.26055 , 0.214909 , 0.282596 , 0.186434 , 0.200508 , 0.19524 , 0.176428 , 0.187622 , 0.153071 , 0.239291 , 0.257385 , 0.300954 , 0.223875 , 0.218359 , 0.104425 , 0.154355 , 0.096933 , 0.142827 , 0.128082 , 0.255784 , 0.217392 , 0.25402 , 0.149812 , 0.226923 
 788 , 0.261699 , 0.26097 , 0.215395 , 0.283255 , 0.186914 , 0.200906 , 0.195689 , 0.17694 , 0.188077 , 0.15347 , 0.239942 , 0.258083 , 0.30165 , 0.224507 , 0.219089 , 0.104798 , 0.154723 , 0.097218 , 0.143137 , 0.128399 , 0.256249 , 0.217747 , 0.254552 , 0.150193 , 0.227489 
 789 , 0.262331 , 0.261447 , 0.21589 , 0.283988 , 0.187421 , 0.201352 , 0.196164 , 0.177463 , 0.188521 , 0.15388 , 0.240695 , 0.258819 , 0.302334 , 0.225156 , 0.219831 , 0.105182 , 0.155102 , 0.097508 , 0.143472 , 0.128727 , 0.256719 , 0.218122 , 0.255101 , 0.150596 , 0.228039 
 790 , 0.262972 , 0.261935 , 0.2164 , 0.284741 , 0.187937 , 0.201806 , 0.196647 , 0.177994 , 0.188974 , 0.154303 , 0.241461 , 0.259575 , 0.30304 , 0.225819 , 0.220591 , 0.105578 , 0.155494 , 0.097805 , 0.14381 , 0.129068 , 0.257199 , 0.218501 , 0.255659 , 0.151012 , 0.228597 
 791 , 0.263497 , 0.262623 , 0.216835 , 0.285449 , 0.188299 , 0.202429 , 0.197349 , 0.178566 , 0.189453 , 0.154598 , 0.242063 , 0.260348 , 0.303908 , 0.226361 , 0.221164 , 0.105925 , 0.156032 , 0.098113 , 0.144114 , 0.129417 , 0.257654 , 0.218936 , 0.256257 , 0.151316 , 0.229171 
 792 , 0.263995 , 0.263322 , 0.217265 , 0.28616 , 0.188644 , 0.203071 , 0.198056 , 0.179174 , 0.190069 , 0.154928 , 0.242608 , 0.261066 , 0.304803 , 0.226931 , 0.221714 , 0.10626 , 0.156607 , 0.098453 , 0.144446 , 0.12977 , 0.258201 , 0.219437 , 0.256924 , 0.151586 , 0.229828 
 793 , 0.264509 , 0.264037 , 0.217711 , 0.286887 , 0.188998 , 0.203723 , 0.198783 , 0.179802 , 0.190705 , 0.155266 , 0.243169 , 0.261795 , 0.305709 , 0.227517 , 0.22228 , 0.106603 , 0.157196 , 0.098795 , 0.144787 , 0.130132 , 0.258758 , 0.219948 , 0.257607 , 0.151853 , 0.230496 
 794 , 0.265078 , 0.264675 , 0.218182 , 0.287588 , 0.189431 , 0.204336 , 0.199421 , 0.180363 , 0.191239 , 0.155653 , 0.243857 , 0.262543 , 0.30656 , 0.228135 , 0.222906 , 0.106986 , 0.157801 , 0.099175 , 0.14517 , 0.130513 , 0.259335 , 0.220441 , 0.258285 , 0.152137 , 0.23112 
 795 , 0.265695 , 0.26526 , 0.218714 , 0.288198 , 0.189947 , 0.204917 , 0.200028 , 0.180864 , 0.191587 , 0.156078 , 0.244715 , 0.263327 , 0.307404 , 0.228816 , 0.223582 , 0.107398 , 0.158467 , 0.099568 , 0.145561 , 0.130926 , 0.259845 , 0.22089 , 0.258937 , 0.152463 , 0.231688 
 796 , 0.266318 , 0.26585 , 0.219263 , 0.2888 , 0.190476 , 0.205516 , 0.200662 , 0.181369 , 0.191906 , 0.156505 , 0.245611 , 0.264138 , 0.308273 , 0.229513 , 0.224266 , 0.107814 , 0.159153 , 0.099961 , 0.145958 , 0.131349 , 0.260347 , 0.221342 , 0.259603 , 0.1528 , 0.232262 
 797 , 0.266916 , 0.266431 , 0.219805 , 0.28939 , 0.190994 , 0.206094 , 0.20127 , 0.181895 , 0.192267 , 0.156944 , 0.246454 , 0.264903 , 0.309155 , 0.230209 , 0.224975 , 0.108231 , 0.159803 , 0.100345 , 0.146343 , 0.13177 , 0.26083 , 0.221796 , 0.260282 , 0.153148 , 0.232839 
 798 , 0.267402 , 0.266928 , 0.220272 , 0.289989 , 0.191455 , 0.2066 , 0.201751 , 0.182477 , 0.192757 , 0.157362 , 0.247078 , 0.265477 , 0.309988 , 0.230856 , 0.225703 , 0.108637 , 0.160275 , 0.100673 , 0.146683 , 0.132194 , 0.261257 , 0.222257 , 0.26098 , 0.153506 , 0.233411 
 799 , 0.267916 , 0.267419 , 0.220734 , 0.29067 , 0.191918 , 0.207114 , 0.202218 , 0.183093 , 0.193286 , 0.157757 , 0.24769 , 0.26604 , 0.310789 , 0.23151 , 0.226443 , 0.109057 , 0.160718 , 0.101024 , 0.147045 , 0.132646 , 0.261715 , 0.222765 , 0.261683 , 0.153871 , 0.234006 
 800 , 0.268442 , 0.267927 , 0.221212 , 0.29136 , 0.192391 , 0.207639 , 0.20269 , 0.183724 , 0.193826 , 0.158165 , 0.248314 , 0.26661 , 0.311612 , 0.232176 , 0.2272 , 0.109494 , 0.161175 , 0.10138 , 0.147421 , 0.133109 , 0.262186 , 0.223279 , 0.2624 , 0.154239 , 0.234618 
 801 , 0.268949 , 0.26846 , 0.221706 , 0.292017 , 0.192821 , 0.208225 , 0.203295 , 0.184136 , 0.194293 , 0.158587 , 0.248877 , 0.267332 , 0.312448 , 0.232872 , 0.227818 , 0.109824 , 0.16175 , 0.101666 , 0.147813 , 0.133559 , 0.262659 , 0.223806 , 0.263051 , 0.15458 , 0.235166 
 802 , 0.269436 , 0.269032 , 0.222196 , 0.292553 , 0.193231 , 0.208836 , 0.203947 , 0.184508 , 0.194744 , 0.159054 , 0.249427 , 0.26816 , 0.313338 , 0.233525 , 0.228475 , 0.110134 , 0.162339 , 0.101933 , 0.148177 , 0.133983 , 0.263136 , 0.224247 , 0.263723 , 0.154919 , 0.235674 
 803 , 0.269935 , 0.269616 , 0.222694 , 0.293096 , 0.193648 , 0.209462 , 0.204619 , 0.184886 , 0.195208 , 0.159527 , 0.249986 , 0.269006 , 0.314254 , 0.234194 , 0.229141 , 0.110456 , 0.162934 , 0.102207 , 0.148551 , 0.134411 , 0.263629 , 0.224703 , 0.264412 , 0.155267 , 0.236202 
 804 , 0.270446 , 0.270131 , 0.223227 , 0.293667 , 0.194063 , 0.209954 , 0.205227 , 0.185356 , 0.19569 , 0.15996 , 0.250634 , 0.26979 , 0.315002 , 0.234835 , 0.229847 , 0.1108 , 0.163354 , 0.102516 , 0.148926 , 0.134776 , 0.264124 , 0.225141 , 0.265056 , 0.155628 , 0.236787 
 805 , 0.270985 , 0.270598 , 0.223769 , 0.294359 , 0.194509 , 0.210322 , 0.205764 , 0.185915 , 0.196179 , 0.160332 , 0.251353 , 0.270462 , 0.315693 , 0.235475 , 0.230563 , 0.111158 , 0.163672 , 0.102863 , 0.14929 , 0.135087 , 0.264577 , 0.225569 , 0.265572 , 0.155986 , 0.237379 
 806 , 0.271545 , 0.271076 , 0.22433 , 0.2951 , 0.19497 , 0.210686 , 0.206311 , 0.186492 , 0.196677 , 0.160705 , 0.252097 , 0.271136 , 0.316414 , 0.23614 , 0.231291 , 0.111516 , 0.164011 , 0.103224 , 0.149659 , 0.13541 , 0.265026 , 0.226015 , 0.266084 , 0.156352 , 0.237984 
 807 , 0.272042 , 0.271571 , 0.224861 , 0.295807 , 0.195394 , 0.211064 , 0.206863 , 0.187046 , 0.197141 , 0.161019 , 0.252773 , 0.271801 , 0.317179 , 0.236747 , 0.231954 , 0.111839 , 0.164387 , 0.103568 , 0.149993 , 0.13572 , 0.265458 , 0.226438 , 0.266592 , 0.156697 , 0.238565 
 808 , 0.272355 , 0.272134 , 0.225304 , 0.296384 , 0.195705 , 0.21146 , 0.207402 , 0.187491 , 0.197505 , 0.161189 , 0.253247 , 0.272393 , 0.31793 , 0.237178 , 0.232389 , 0.112074 , 0.164872 , 0.103839 , 0.15024 , 0.135993 , 0.265831 , 0.226752 , 0.267075 , 0.156961 , 0.239045 
 809 , 0.272646 , 0.272729 , 0.225764 , 0.296949 , 0.196044 , 0.211879 , 0.207963 , 0.18793 , 0.197911 , 0.161385 , 0.253729 , 0.272989 , 0.318605 , 0.237617 , 0.23284 , 0.112344 , 0.165378 , 0.104125 , 0.150504 , 0.136276 , 0.266234 , 0.227068 , 0.267598 , 0.157215 , 0.23954 
 810 , 0.272954 , 0.273348 , 0.226248 , 0.29754 , 0.196396 , 0.212309 , 0.208551 , 0.188382 , 0.198325 , 0.161595 , 0.254232 , 0.273614 , 0.319311 , 0.238075 , 0.233303 , 0.112628 , 0.165902 , 0.10442 , 0.150782 , 0.136571 , 0.266647 , 0.227395 , 0.268143 , 0.157477 , 0.240054 
 811 , 0.273343 , 0.273738 , 0.226556 , 0.297969 , 0.196848 , 0.212804 , 0.208964 , 0.188795 , 0.198512 , 0.161982 , 0.254849 , 0.274172 , 0.319974 , 0.238694 , 0.233969 , 0.113125 , 0.166379 , 0.104682 , 0.150996 , 0.136838 , 0.267071 , 0.227758 , 0.268573 , 0.157741 , 0.240536 
 812 , 0.273873 , 0.274163 , 0.226916 , 0.298367 , 0.197285 , 0.213332 , 0.209445 , 0.189239 , 0.198692 , 0.16236 , 0.255576 , 0.274889 , 0.32084 , 0.239417 , 0.234738 , 0.113651 , 0.166866 , 0.104946 , 0.151205 , 0.13714 , 0.267524 , 0.228172 , 0.268948 , 0.158061 , 0.241042 
 813 , 0.274425 , 0.274609 , 0.227291 , 0.298784 , 0.197749 , 0.21389 , 0.209952 , 0.18971 , 0.198876 , 0.162757 , 0.25634 , 0.27564 , 0.321748 , 0.240171 , 0.235544 , 0.114206 , 0.167373 , 0.105225 , 0.151428 , 0.137456 , 0.267993 , 0.228613 , 0.269343 , 0.158398 , 0.241572 
 814 , 0.274899 , 0.275 , 0.227683 , 0.299197 , 0.198266 , 0.214367 , 0.2104 , 0.19017 , 0.199308 , 0.163139 , 0.257039 , 0.276334 , 0.322569 , 0.24086 , 0.236339 , 0.114679 , 0.167811 , 0.105508 , 0.151654 , 0.1378 , 0.268446 , 0.229039 , 0.269729 , 0.158758 , 0.242098 
 815 , 0.27529 , 0.275285 , 0.228102 , 0.299671 , 0.198815 , 0.214859 , 0.210778 , 0.190692 , 0.199898 , 0.163494 , 0.25763 , 0.276896 , 0.323215 , 0.241473 , 0.237061 , 0.115087 , 0.16822 , 0.105807 , 0.151935 , 0.138148 , 0.268902 , 0.229438 , 0.270272 , 0.159115 , 0.242664 
 816 , 0.275684 , 0.275566 , 0.228528 , 0.30018 , 0.199388 , 0.215377 , 0.211166 , 0.191236 , 0.20052 , 0.163858 , 0.258226 , 0.277463 , 0.323854 , 0.242108 , 0.237801 , 0.115491 , 0.168643 , 0.106118 , 0.152232 , 0.138506 , 0.269368 , 0.229846 , 0.270859 , 0.159483 , 0.243256 
 817 , 0.276138 , 0.275947 , 0.229043 , 0.300703 , 0.199911 , 0.215938 , 0.211658 , 0.191762 , 0.201105 , 0.164281 , 0.258839 , 0.278143 , 0.324563 , 0.242783 , 0.238526 , 0.115839 , 0.169129 , 0.106451 , 0.152584 , 0.138872 , 0.269859 , 0.230253 , 0.271487 , 0.159849 , 0.243859 
 818 , 0.276676 , 0.276552 , 0.22968 , 0.301251 , 0.200335 , 0.216546 , 0.212356 , 0.192168 , 0.201584 , 0.164825 , 0.259436 , 0.279044 , 0.32546 , 0.243523 , 0.239181 , 0.116052 , 0.169702 , 0.106811 , 0.153019 , 0.139232 , 0.270432 , 0.230698 , 0.272165 , 0.160224 , 0.244462 
 819 , 0.277214 , 0.277192 , 0.230303 , 0.301808 , 0.200781 , 0.217143 , 0.213072 , 0.192549 , 0.202055 , 0.165406 , 0.26004 , 0.279983 , 0.326442 , 0.244269 , 0.239826 , 0.116285 , 0.170283 , 0.107168 , 0.153447 , 0.139605 , 0.271063 , 0.2312 , 0.27285 , 0.16063 , 0.245087 
 820 , 0.27776 , 0.277851 , 0.230937 , 0.302384 , 0.201233 , 0.217753 , 0.213808 , 0.192942 , 0.202539 , 0.165996 , 0.260659 , 0.280936 , 0.327448 , 0.245032 , 0.240494 , 0.116528 , 0.170868 , 0.107537 , 0.15389 , 0.139988 , 0.271702 , 0.231717 , 0.273544 , 0.161045 , 0.245722 
 821 , 0.278468 , 0.278417 , 0.231456 , 0.303159 , 0.201621 , 0.218307 , 0.214488 , 0.193695 , 0.203093 , 0.166511 , 0.261353 , 0.281723 , 0.328346 , 0.245615 , 0.24126 , 0.116921 , 0.171402 , 0.107901 , 0.154264 , 0.140371 , 0.272223 , 0.232172 , 0.274215 , 0.16135 , 0.246331 
 822 , 0.27911 , 0.279025 , 0.231967 , 0.303932 , 0.201981 , 0.218867 , 0.215132 , 0.1944 , 0.203631 , 0.167013 , 0.26206 , 0.282516 , 0.329212 , 0.246197 , 0.242096 , 0.1173 , 0.171933 , 0.10825 , 0.154607 , 0.140744 , 0.272692 , 0.232583 , 0.274912 , 0.161635 , 0.246977 
 823 , 0.279764 , 0.27964 , 0.23249 , 0.304714 , 0.202352 , 0.219432 , 0.215783 , 0.195111 , 0.20418 , 0.167525 , 0.262775 , 0.283317 , 0.330088 , 0.246792 , 0.242945 , 0.117688 , 0.172475 , 0.108602 , 0.154959 , 0.141121 , 0.273162 , 0.233005 , 0.275623 , 0.161929 , 0.24763 
 824 , 0.280265 , 0.28035 , 0.232911 , 0.30547 , 0.202675 , 0.220116 , 0.216477 , 0.195709 , 0.204712 , 0.167822 , 0.263446 , 0.284101 , 0.331042 , 0.247466 , 0.243646 , 0.118023 , 0.173062 , 0.108929 , 0.155366 , 0.141564 , 0.273615 , 0.233403 , 0.276388 , 0.162259 , 0.248212 
 825 , 0.280831 , 0.281035 , 0.233346 , 0.306288 , 0.203102 , 0.220855 , 0.217326 , 0.196379 , 0.20534 , 0.168011 , 0.264149 , 0.284887 , 0.332039 , 0.248187 , 0.24421 , 0.118361 , 0.173715 , 0.109303 , 0.155871 , 0.142078 , 0.274187 , 0.233872 , 0.277263 , 0.162646 , 0.248838 
 826 , 0.281422 , 0.281717 , 0.233801 , 0.30713 , 0.203551 , 0.221608 , 0.218199 , 0.197063 , 0.205989 , 0.168202 , 0.264862 , 0.285687 , 0.333047 , 0.24892 , 0.244769 , 0.118704 , 0.174384 , 0.109687 , 0.156395 , 0.142608 , 0.274781 , 0.234351 , 0.278161 , 0.163047 , 0.249487 
 827 , 0.282078 , 0.282328 , 0.234275 , 0.307887 , 0.20408 , 0.22238 , 0.218976 , 0.197707 , 0.206542 , 0.168527 , 0.265605 , 0.286499 , 0.334064 , 0.249659 , 0.245374 , 0.119101 , 0.175076 , 0.110089 , 0.156883 , 0.143099 , 0.275365 , 0.234871 , 0.279025 , 0.163449 , 0.250135 
 828 , 0.282786 , 0.282809 , 0.234747 , 0.30847 , 0.204648 , 0.223173 , 0.219496 , 0.198249 , 0.206844 , 0.169086 , 0.2664 , 0.287285 , 0.335091 , 0.250412 , 0.246106 , 0.119572 , 0.175775 , 0.110489 , 0.157268 , 0.143509 , 0.275847 , 0.235439 , 0.279762 , 0.163878 , 0.250781 
 829 , 0.283465 , 0.283278 , 0.235194 , 0.309022 , 0.20515 , 0.223956 , 0.219951 , 0.198768 , 0.207074 , 0.169661 , 0.267224 , 0.28806 , 0.336133 , 0.251186 , 0.246881 , 0.120051 , 0.176451 , 0.110878 , 0.157623 , 0.1439 , 0.276278 , 0.236 , 0.280453 , 0.164328 , 0.251442 
 830 , 0.284123 , 0.283743 , 0.235641 , 0.309583 , 0.20565 , 0.224723 , 0.220407 , 0.199297 , 0.207328 , 0.17023 , 0.268027 , 0.288819 , 0.337159 , 0.251965 , 0.24766 , 0.120529 , 0.177098 , 0.111256 , 0.157979 , 0.144293 , 0.276716 , 0.236549 , 0.281145 , 0.164768 , 0.252101 
 831 , 0.284513 , 0.284179 , 0.236075 , 0.310293 , 0.206125 , 0.225321 , 0.220942 , 0.199899 , 0.207978 , 0.170663 , 0.268626 , 0.289374 , 0.337943 , 0.25271 , 0.248438 , 0.12099 , 0.177377 , 0.111562 , 0.158396 , 0.144594 , 0.277249 , 0.236931 , 0.281782 , 0.165076 , 0.252778 
 832 , 0.284958 , 0.284708 , 0.236606 , 0.31106 , 0.206691 , 0.225962 , 0.221572 , 0.200568 , 0.208731 , 0.17109 , 0.269239 , 0.29001 , 0.338702 , 0.25348 , 0.249215 , 0.12143 , 0.177684 , 0.111919 , 0.158878 , 0.144915 , 0.277877 , 0.237376 , 0.282545 , 0.165369 , 0.253497 
 833 , 0.285401 , 0.285243 , 0.237141 , 0.311836 , 0.207262 , 0.226602 , 0.222213 , 0.201237 , 0.209494 , 0.171523 , 0.269856 , 0.290651 , 0.339466 , 0.254254 , 0.249996 , 0.121875 , 0.177984 , 0.112276 , 0.159358 , 0.145235 , 0.278509 , 0.237815 , 0.283312 , 0.165661 , 0.254226 
 834 , 0.285993 , 0.285857 , 0.237814 , 0.312546 , 0.207717 , 0.227151 , 0.223006 , 0.201759 , 0.210112 , 0.172064 , 0.270511 , 0.291515 , 0.340328 , 0.255029 , 0.250624 , 0.122158 , 0.178553 , 0.112701 , 0.159894 , 0.145709 , 0.279079 , 0.238335 , 0.284108 , 0.16609 , 0.254978 
 835 , 0.286592 , 0.286411 , 0.238386 , 0.31317 , 0.208058 , 0.227621 , 0.223864 , 0.20218 , 0.210666 , 0.172615 , 0.271023 , 0.292436 , 0.341292 , 0.255715 , 0.251245 , 0.122457 , 0.179172 , 0.113072 , 0.160378 , 0.146263 , 0.279515 , 0.238816 , 0.284861 , 0.16655 , 0.255715 
 836 , 0.287185 , 0.286954 , 0.238946 , 0.313786 , 0.20839 , 0.228096 , 0.224722 , 0.202603 , 0.211215 , 0.173171 , 0.27152 , 0.293362 , 0.342274 , 0.256403 , 0.251871 , 0.122768 , 0.179789 , 0.113438 , 0.160857 , 0.146825 , 0.27994 , 0.239297 , 0.285614 , 0.167017 , 0.256448 
 837 , 0.287799 , 0.287477 , 0.239437 , 0.314444 , 0.208723 , 0.228558 , 0.225479 , 0.20314 , 0.211775 , 0.173686 , 0.272072 , 0.294224 , 0.343151 , 0.257051 , 0.252536 , 0.123154 , 0.180417 , 0.113796 , 0.161248 , 0.147341 , 0.280351 , 0.239776 , 0.286375 , 0.167419 , 0.257142 
 838 , 0.288396 , 0.288023 , 0.239911 , 0.315164 , 0.209098 , 0.229041 , 0.226036 , 0.20381 , 0.212313 , 0.174183 , 0.272792 , 0.294899 , 0.343853 , 0.257696 , 0.253239 , 0.123591 , 0.181082 , 0.114156 , 0.161545 , 0.147755 , 0.280798 , 0.240256 , 0.287074 , 0.167732 , 0.257691 
 839 , 0.288981 , 0.288619 , 0.24042 , 0.315896 , 0.209493 , 0.229553 , 0.226562 , 0.204494 , 0.212845 , 0.174701 , 0.273599 , 0.295509 , 0.344532 , 0.258352 , 0.25394 , 0.124002 , 0.181765 , 0.114539 , 0.161864 , 0.148141 , 0.281284 , 0.240742 , 0.28775 , 0.168043 , 0.258189 
 840 , 0.289564 , 0.289242 , 0.240906 , 0.316638 , 0.20988 , 0.230092 , 0.227121 , 0.205172 , 0.213375 , 0.175194 , 0.274386 , 0.296115 , 0.345235 , 0.259005 , 0.254641 , 0.124389 , 0.182428 , 0.114917 , 0.162187 , 0.148525 , 0.281783 , 0.241228 , 0.28843 , 0.168366 , 0.258678 
 841 , 0.290093 , 0.290025 , 0.241202 , 0.3174 , 0.210192 , 0.230811 , 0.227876 , 0.205818 , 0.213906 , 0.17548 , 0.275017 , 0.296747 , 0.346089 , 0.259523 , 0.255358 , 0.124659 , 0.182964 , 0.115216 , 0.162572 , 0.148873 , 0.282326 , 0.24171 , 0.289111 , 0.168701 , 0.259139 
 842 , 0.290632 , 0.290779 , 0.241488 , 0.318206 , 0.210522 , 0.231512 , 0.228643 , 0.206441 , 0.214512 , 0.175728 , 0.275606 , 0.297503 , 0.346952 , 0.26001 , 0.256109 , 0.12496 , 0.183545 , 0.115513 , 0.162978 , 0.149242 , 0.282826 , 0.242193 , 0.289804 , 0.169003 , 0.259705 
 843 , 0.29118 , 0.29154 , 0.241778 , 0.319024 , 0.210855 , 0.232221 , 0.229429 , 0.207078 , 0.215127 , 0.175987 , 0.276202 , 0.298271 , 0.34783 , 0.260499 , 0.256874 , 0.125268 , 0.184137 , 0.115818 , 0.163396 , 0.149623 , 0.283333 , 0.242684 , 0.29051 , 0.169311 , 0.260285 
 844 , 0.291706 , 0.292106 , 0.242117 , 0.319592 , 0.211267 , 0.23282 , 0.229929 , 0.207588 , 0.215538 , 0.176446 , 0.276887 , 0.299037 , 0.3487 , 0.261049 , 0.257538 , 0.12578 , 0.184757 , 0.116083 , 0.163751 , 0.149958 , 0.283773 , 0.243125 , 0.291064 , 0.16956 , 0.260863 
 845 , 0.292351 , 0.292554 , 0.242432 , 0.320102 , 0.211653 , 0.233377 , 0.230394 , 0.208113 , 0.215812 , 0.176935 , 0.277522 , 0.299757 , 0.34957 , 0.261752 , 0.258151 , 0.126329 , 0.185292 , 0.116339 , 0.164081 , 0.150287 , 0.284179 , 0.243552 , 0.291608 , 0.169838 , 0.261403 
 846 , 0.293018 , 0.293012 , 0.24276 , 0.320619 , 0.212045 , 0.233948 , 0.230868 , 0.20865 , 0.216086 , 0.177435 , 0.278174 , 0.300487 , 0.350452 , 0.262482 , 0.258778 , 0.126885 , 0.185832 , 0.1166 , 0.164412 , 0.15062 , 0.284598 , 0.243986 , 0.292163 , 0.170123 , 0.261954 
 847 , 0.293521 , 0.293358 , 0.24312 , 0.321137 , 0.212466 , 0.23442 , 0.231348 , 0.209186 , 0.21651 , 0.177813 , 0.278677 , 0.301114 , 0.35119 , 0.263204 , 0.259469 , 0.127356 , 0.186255 , 0.11687 , 0.16475 , 0.150995 , 0.28499 , 0.244423 , 0.292735 , 0.17049 , 0.262541 
 848 , 0.293896 , 0.293682 , 0.243553 , 0.321652 , 0.21294 , 0.234836 , 0.231867 , 0.20974 , 0.217121 , 0.178111 , 0.2791 , 0.301703 , 0.351822 , 0.263827 , 0.260223 , 0.127746 , 0.186609 , 0.117171 , 0.165078 , 0.151405 , 0.285454 , 0.244906 , 0.293289 , 0.170921 , 0.263125 
 849 , 0.294291 , 0.294056 , 0.244016 , 0.32218 , 0.213429 , 0.235289 , 0.232418 , 0.210311 , 0.217781 , 0.178441 , 0.279559 , 0.302339 , 0.352486 , 0.264423 , 0.260985 , 0.128137 , 0.186999 , 0.117488 , 0.165403 , 0.151831 , 0.285991 , 0.245423 , 0.293848 , 0.171369 , 0.263711 
 850 , 0.294737 , 0.294457 , 0.244513 , 0.3227 , 0.213868 , 0.235754 , 0.233015 , 0.210855 , 0.218415 , 0.178792 , 0.280053 , 0.303026 , 0.353189 , 0.265005 , 0.261717 , 0.128501 , 0.187451 , 0.117815 , 0.165727 , 0.152235 , 0.286572 , 0.245941 , 0.294418 , 0.171798 , 0.264294 
 851 , 0.295278 , 0.294931 , 0.245084 , 0.323122 , 0.214082 , 0.236214 , 0.23371 , 0.211232 , 0.218906 , 0.179213 , 0.280646 , 0.30384 , 0.353983 , 0.265511 , 0.262298 , 0.128734 , 0.1881 , 0.118127 , 0.165996 , 0.152521 , 0.287207 , 0.24642 , 0.29497 , 0.172132 , 0.264874 
 852 , 0.295721 , 0.295458 , 0.245688 , 0.323518 , 0.214307 , 0.236655 , 0.234396 , 0.211635 , 0.219405 , 0.179612 , 0.281249 , 0.304636 , 0.354758 , 0.266095 , 0.262971 , 0.128998 , 0.188723 , 0.118445 , 0.166281 , 0.152816 , 0.287783 , 0.246845 , 0.295547 , 0.172458 , 0.265531 
 853 , 0.296176 , 0.295991 , 0.246303 , 0.323921 , 0.214533 , 0.237107 , 0.2351 , 0.212051 , 0.219916 , 0.180018 , 0.281858 , 0.305456 , 0.355552 , 0.266697 , 0.263667 , 0.129268 , 0.189365 , 0.118763 , 0.166567 , 0.153122 , 0.288366 , 0.247276 , 0.296142 , 0.172795 , 0.2662 
