JUL2WSG100005.spu,JUL2WSG100004.spu,JUL2WSG100003.spu,
Wavelength,JUL2WSG100006.spu,JUL2WSG100007.spu,JUL2WSG100008.spu,JUL2WSG100009.spu,JUL2WSG100010.spu,JUL2WSG100011.spu,JUL2WSG100012.spu,JUL2WSG100013.spu,JUL2WSG100014.spu,JUL2WSG100015.spu,JUL2WSG100016.spu,JUL2WSG100017.spu,JUL2WSG100018.spu,JUL2WSG100019.spu,JUL2WSG100020.spu,JUL2WSG100021.spu,JUL2WSG100022.spu,JUL2WSG100023.spu,JUL2WSG100024.spu,JUL2WSG100025.spu
 341 , 0.004383 , 0.003035 , 0.006127 , 0.005902 , 0.003149 , 0.007476 , 0.01581 , 0.003945 , 0.014236 , 0.005573 , 0.002503 , 0.003665 , 0.00071 , 0.00088 , 0.005451 , 0.01073 , 0.013234 , 0.009685 , 0.005301 , 0.014056 
 342 , 0.004851 , 0.003821 , 0.006807 , 0.006567 , 0.00379 , 0.007748 , 0.016345 , 0.004913 , 0.014791 , 0.005973 , 0.002955 , 0.004032 , 0.001318 , 0.001133 , 0.005816 , 0.011285 , 0.01357 , 0.010197 , 0.005994 , 0.014515 
 343 , 0.005908 , 0.004593 , 0.007471 , 0.00722 , 0.004537 , 0.008184 , 0.016655 , 0.005769 , 0.014509 , 0.006282 , 0.003097 , 0.00506 , 0.002523 , 0.001336 , 0.006211 , 0.010955 , 0.01431 , 0.010282 , 0.006048 , 0.014725 
 344 , 0.006799 , 0.005314 , 0.008038 , 0.007752 , 0.005176 , 0.008499 , 0.016808 , 0.00654 , 0.014222 , 0.006529 , 0.003202 , 0.005844 , 0.003588 , 0.001512 , 0.006479 , 0.010642 , 0.014896 , 0.010325 , 0.006067 , 0.014849 
 345 , 0.007503 , 0.006007 , 0.008555 , 0.008204 , 0.00575 , 0.008781 , 0.016938 , 0.007251 , 0.013992 , 0.006768 , 0.003393 , 0.006461 , 0.004512 , 0.00172 , 0.006676 , 0.010433 , 0.015438 , 0.010439 , 0.006151 , 0.014992 
 346 , 0.007541 , 0.00689 , 0.009338 , 0.008804 , 0.006528 , 0.009631 , 0.017812 , 0.008086 , 0.014444 , 0.007473 , 0.004917 , 0.007051 , 0.005098 , 0.002579 , 0.007054 , 0.011292 , 0.016798 , 0.01179 , 0.007299 , 0.015951 
 347 , 0.007563 , 0.007626 , 0.010038 , 0.00932 , 0.007243 , 0.010397 , 0.018608 , 0.008787 , 0.014811 , 0.008091 , 0.006202 , 0.007606 , 0.005576 , 0.003309 , 0.007351 , 0.012014 , 0.017998 , 0.012976 , 0.008352 , 0.016841 
 348 , 0.007572 , 0.008245 , 0.010666 , 0.009768 , 0.007902 , 0.011089 , 0.019336 , 0.009381 , 0.015112 , 0.008634 , 0.007294 , 0.00813 , 0.005969 , 0.003934 , 0.007588 , 0.012625 , 0.019062 , 0.014022 , 0.009318 , 0.017669 
 349 , 0.008288 , 0.008845 , 0.011347 , 0.01023 , 0.008294 , 0.011638 , 0.020473 , 0.010044 , 0.016337 , 0.009149 , 0.007213 , 0.008861 , 0.006605 , 0.004352 , 0.008466 , 0.013481 , 0.019382 , 0.014533 , 0.010059 , 0.018011 
 350 , 0.009227 , 0.009405 , 0.012015 , 0.010657 , 0.008559 , 0.012084 , 0.021731 , 0.01071 , 0.017951 , 0.009641 , 0.006708 , 0.009618 , 0.007301 , 0.004659 , 0.009666 , 0.014403 , 0.019389 , 0.014809 , 0.010683 , 0.018126 
 351 , 0.010082 , 0.009908 , 0.012628 , 0.011025 , 0.008797 , 0.012469 , 0.02292 , 0.011325 , 0.019559 , 0.010108 , 0.006242 , 0.010296 , 0.007932 , 0.00492 , 0.010924 , 0.015264 , 0.019366 , 0.015054 , 0.011265 , 0.018197 
 352 , 0.010698 , 0.010213 , 0.013007 , 0.011293 , 0.009167 , 0.012796 , 0.023423 , 0.011404 , 0.020453 , 0.010507 , 0.006079 , 0.010705 , 0.008207 , 0.005145 , 0.011791 , 0.015551 , 0.019513 , 0.015062 , 0.011479 , 0.018375 
 353 , 0.010937 , 0.01019 , 0.012987 , 0.011427 , 0.009835 , 0.01308 , 0.022697 , 0.010557 , 0.019951 , 0.010792 , 0.006484 , 0.010673 , 0.007864 , 0.005348 , 0.011749 , 0.014842 , 0.020026 , 0.014697 , 0.011047 , 0.018807 
 354 , 0.01117 , 0.010165 , 0.01296 , 0.011538 , 0.010454 , 0.013333 , 0.022044 , 0.009839 , 0.019499 , 0.011046 , 0.006873 , 0.010638 , 0.007552 , 0.005529 , 0.0117 , 0.01423 , 0.020502 , 0.014374 , 0.010663 , 0.019201 
 355 , 0.011396 , 0.010138 , 0.01293 , 0.01163 , 0.011031 , 0.01356 , 0.021453 , 0.009222 , 0.01909 , 0.011273 , 0.007247 , 0.010602 , 0.007268 , 0.005692 , 0.011646 , 0.013696 , 0.020945 , 0.014083 , 0.01032 , 0.019561 
 356 , 0.011424 , 0.010367 , 0.012738 , 0.011518 , 0.010667 , 0.013527 , 0.021201 , 0.009902 , 0.019049 , 0.011496 , 0.007452 , 0.010472 , 0.007115 , 0.00602 , 0.011595 , 0.014423 , 0.02095 , 0.014816 , 0.011084 , 0.020041 
 357 , 0.011432 , 0.010587 , 0.012556 , 0.011394 , 0.010305 , 0.013472 , 0.02098 , 0.010658 , 0.019016 , 0.011696 , 0.007632 , 0.010342 , 0.006974 , 0.006342 , 0.011538 , 0.015197 , 0.020919 , 0.015601 , 0.011902 , 0.020497 
 358 , 0.011433 , 0.010786 , 0.012389 , 0.011269 , 0.009983 , 0.01341 , 0.020771 , 0.011423 , 0.018976 , 0.011877 , 0.007796 , 0.010219 , 0.006839 , 0.006648 , 0.011476 , 0.015956 , 0.020875 , 0.016386 , 0.012714 , 0.020924 
 359 , 0.011526 , 0.011021 , 0.012568 , 0.011536 , 0.009989 , 0.013478 , 0.021001 , 0.011772 , 0.018932 , 0.011872 , 0.007782 , 0.01022 , 0.00712 , 0.00675 , 0.011308 , 0.016071 , 0.020986 , 0.016703 , 0.013106 , 0.021017 
 360 , 0.011682 , 0.011283 , 0.012985 , 0.01208 , 0.010212 , 0.013639 , 0.021529 , 0.011802 , 0.018893 , 0.011749 , 0.007653 , 0.010306 , 0.007698 , 0.006708 , 0.011093 , 0.01573 , 0.021206 , 0.016671 , 0.013181 , 0.020885 
 361 , 0.011828 , 0.011533 , 0.013383 , 0.012604 , 0.010419 , 0.013788 , 0.022025 , 0.011831 , 0.018856 , 0.011636 , 0.007535 , 0.010386 , 0.008257 , 0.006671 , 0.010908 , 0.015413 , 0.021411 , 0.016642 , 0.013249 , 0.020766 
 362 , 0.011954 , 0.011766 , 0.013808 , 0.013124 , 0.010632 , 0.014029 , 0.022529 , 0.011928 , 0.018882 , 0.011647 , 0.007543 , 0.010498 , 0.008704 , 0.006663 , 0.010864 , 0.015306 , 0.021664 , 0.016687 , 0.013338 , 0.020708 
 363 , 0.012028 , 0.011945 , 0.014395 , 0.013685 , 0.01092 , 0.014676 , 0.023161 , 0.012292 , 0.019141 , 0.012124 , 0.00801 , 0.010751 , 0.008755 , 0.006759 , 0.011294 , 0.015939 , 0.022136 , 0.017004 , 0.013496 , 0.020845 
 364 , 0.012096 , 0.012109 , 0.014961 , 0.014219 , 0.011197 , 0.015297 , 0.023767 , 0.012635 , 0.019379 , 0.012582 , 0.008454 , 0.01099 , 0.008801 , 0.006848 , 0.0117 , 0.016537 , 0.022573 , 0.017298 , 0.013638 , 0.020971 
 365 , 0.012158 , 0.012258 , 0.015508 , 0.014727 , 0.011463 , 0.015892 , 0.024349 , 0.012957 , 0.019601 , 0.013023 , 0.008877 , 0.011216 , 0.008844 , 0.006931 , 0.012085 , 0.017102 , 0.02298 , 0.017572 , 0.013766 , 0.021086 
 366 , 0.012438 , 0.012656 , 0.015715 , 0.014818 , 0.011749 , 0.015998 , 0.024875 , 0.01313 , 0.020126 , 0.013133 , 0.009142 , 0.011285 , 0.009035 , 0.007125 , 0.012365 , 0.017721 , 0.023242 , 0.017872 , 0.013993 , 0.02138 
 367 , 0.01276 , 0.013102 , 0.015836 , 0.014811 , 0.012029 , 0.015993 , 0.025366 , 0.013265 , 0.020701 , 0.013164 , 0.009366 , 0.011319 , 0.009253 , 0.007338 , 0.012612 , 0.018339 , 0.023459 , 0.01816 , 0.014237 , 0.021701 
 368 , 0.013072 , 0.013533 , 0.015948 , 0.014795 , 0.012296 , 0.015987 , 0.025828 , 0.013391 , 0.021253 , 0.013189 , 0.009578 , 0.011353 , 0.009463 , 0.007546 , 0.012845 , 0.018939 , 0.023655 , 0.018423 , 0.014468 , 0.022005 
 369 , 0.013238 , 0.013573 , 0.015823 , 0.014679 , 0.012385 , 0.015984 , 0.026058 , 0.013381 , 0.021452 , 0.013248 , 0.00956 , 0.011371 , 0.00949 , 0.007621 , 0.012898 , 0.019089 , 0.023661 , 0.018495 , 0.014438 , 0.02221 
 370 , 0.013226 , 0.013145 , 0.015419 , 0.014452 , 0.012264 , 0.015984 , 0.026012 , 0.01321 , 0.021227 , 0.013348 , 0.009263 , 0.011368 , 0.00929 , 0.007536 , 0.012739 , 0.0187 , 0.023444 , 0.018344 , 0.014089 , 0.0223 
 371 , 0.013194 , 0.012747 , 0.015028 , 0.014253 , 0.012164 , 0.01598 , 0.02598 , 0.013046 , 0.021025 , 0.013445 , 0.00897 , 0.011364 , 0.009077 , 0.007446 , 0.012598 , 0.018334 , 0.023247 , 0.018214 , 0.013736 , 0.022387 
 372 , 0.013163 , 0.012415 , 0.014696 , 0.014097 , 0.012088 , 0.015996 , 0.025986 , 0.012931 , 0.020859 , 0.013553 , 0.008721 , 0.011356 , 0.008879 , 0.007375 , 0.012472 , 0.018023 , 0.023103 , 0.018129 , 0.013435 , 0.022479 
 373 , 0.013304 , 0.012648 , 0.014921 , 0.014299 , 0.012153 , 0.016332 , 0.026333 , 0.013397 , 0.020944 , 0.01373 , 0.008955 , 0.01132 , 0.008965 , 0.007565 , 0.012447 , 0.018153 , 0.023565 , 0.018413 , 0.013782 , 0.022645 
 374 , 0.013442 , 0.012881 , 0.015159 , 0.014479 , 0.012223 , 0.01665 , 0.026694 , 0.013845 , 0.021051 , 0.013936 , 0.009195 , 0.011293 , 0.009058 , 0.007757 , 0.012406 , 0.018302 , 0.023982 , 0.018714 , 0.014133 , 0.022808 
 375 , 0.013578 , 0.013115 , 0.015409 , 0.014641 , 0.012299 , 0.016953 , 0.027067 , 0.014278 , 0.021175 , 0.014164 , 0.009439 , 0.011272 , 0.009158 , 0.00795 , 0.012352 , 0.018467 , 0.024366 , 0.019028 , 0.014487 , 0.022967 
 376 , 0.013622 , 0.013306 , 0.015527 , 0.014769 , 0.012272 , 0.016926 , 0.02705 , 0.014292 , 0.020974 , 0.014128 , 0.009418 , 0.01133 , 0.009195 , 0.007838 , 0.012418 , 0.018518 , 0.024191 , 0.018985 , 0.014553 , 0.023115 
 377 , 0.013657 , 0.013487 , 0.015603 , 0.014884 , 0.0122 , 0.016816 , 0.026955 , 0.014182 , 0.020685 , 0.013963 , 0.009296 , 0.011399 , 0.009201 , 0.007594 , 0.012534 , 0.018508 , 0.023873 , 0.018794 , 0.014508 , 0.02325 
 378 , 0.013718 , 0.013673 , 0.015691 , 0.015002 , 0.012122 , 0.016756 , 0.026934 , 0.014116 , 0.020438 , 0.013777 , 0.009183 , 0.011449 , 0.009202 , 0.007343 , 0.01265 , 0.018484 , 0.023633 , 0.018599 , 0.014472 , 0.023379 
 379 , 0.013798 , 0.013805 , 0.015773 , 0.01518 , 0.012132 , 0.016868 , 0.027094 , 0.014182 , 0.020488 , 0.013742 , 0.009185 , 0.011514 , 0.009176 , 0.007165 , 0.012771 , 0.018616 , 0.023674 , 0.018636 , 0.014525 , 0.023474 
 380 , 0.013866 , 0.013787 , 0.01579 , 0.01545 , 0.012293 , 0.017249 , 0.027448 , 0.014435 , 0.021017 , 0.01402 , 0.009385 , 0.011615 , 0.009106 , 0.007134 , 0.012862 , 0.019039 , 0.024171 , 0.019109 , 0.014748 , 0.023488 
 381 , 0.013899 , 0.01373 , 0.015753 , 0.015689 , 0.01241 , 0.01759 , 0.027665 , 0.014638 , 0.021432 , 0.014285 , 0.009544 , 0.011696 , 0.00904 , 0.007091 , 0.012904 , 0.019412 , 0.024616 , 0.01954 , 0.014965 , 0.023478 
 382 , 0.013913 , 0.013651 , 0.015688 , 0.015912 , 0.012505 , 0.017912 , 0.027807 , 0.014814 , 0.021785 , 0.014546 , 0.00968 , 0.011767 , 0.008976 , 0.007042 , 0.01292 , 0.019759 , 0.025037 , 0.01995 , 0.015179 , 0.023456 
 383 , 0.014394 , 0.013855 , 0.015979 , 0.015763 , 0.012545 , 0.017834 , 0.028448 , 0.014914 , 0.02225 , 0.014737 , 0.009621 , 0.011733 , 0.009084 , 0.007332 , 0.012986 , 0.020137 , 0.025273 , 0.019946 , 0.015261 , 0.023749 
 384 , 0.014878 , 0.014092 , 0.016271 , 0.015602 , 0.012604 , 0.017774 , 0.029103 , 0.015023 , 0.022715 , 0.014931 , 0.00956 , 0.0117 , 0.009218 , 0.00764 , 0.01305 , 0.020526 , 0.025471 , 0.019946 , 0.01533 , 0.024059 
 385 , 0.015351 , 0.014342 , 0.016554 , 0.015444 , 0.012676 , 0.017735 , 0.029756 , 0.015141 , 0.023181 , 0.01513 , 0.009504 , 0.011673 , 0.009364 , 0.00795 , 0.013115 , 0.020922 , 0.02565 , 0.01996 , 0.015396 , 0.02437 
 386 , 0.015407 , 0.014457 , 0.016751 , 0.015655 , 0.012926 , 0.017959 , 0.030198 , 0.015315 , 0.023389 , 0.015333 , 0.009509 , 0.011696 , 0.009393 , 0.008097 , 0.01322 , 0.02114 , 0.025844 , 0.020241 , 0.015485 , 0.024613 
 387 , 0.015192 , 0.014475 , 0.016891 , 0.016105 , 0.013286 , 0.01834 , 0.030492 , 0.01552 , 0.023424 , 0.015534 , 0.009558 , 0.011755 , 0.009341 , 0.008129 , 0.013349 , 0.021235 , 0.026046 , 0.020688 , 0.015586 , 0.024801 
 388 , 0.014997 , 0.014492 , 0.01703 , 0.016535 , 0.013631 , 0.018695 , 0.030781 , 0.015719 , 0.023467 , 0.015725 , 0.009609 , 0.011816 , 0.009289 , 0.008159 , 0.013474 , 0.02133 , 0.02624 , 0.021114 , 0.01568 , 0.02498 
 389 , 0.014932 , 0.014603 , 0.017234 , 0.016926 , 0.01394 , 0.019009 , 0.031153 , 0.015957 , 0.023615 , 0.015996 , 0.009757 , 0.011897 , 0.00931 , 0.008232 , 0.013613 , 0.02149 , 0.026502 , 0.021513 , 0.015855 , 0.025195 
 390 , 0.015273 , 0.015048 , 0.017658 , 0.017235 , 0.014167 , 0.019231 , 0.031827 , 0.016349 , 0.024105 , 0.016558 , 0.010242 , 0.01205 , 0.009572 , 0.008461 , 0.013806 , 0.021874 , 0.02702 , 0.02186 , 0.016315 , 0.025551 
 391 , 0.0156 , 0.015474 , 0.01807 , 0.01753 , 0.014385 , 0.019446 , 0.032473 , 0.016723 , 0.024577 , 0.017095 , 0.010707 , 0.012194 , 0.009824 , 0.008679 , 0.01399 , 0.022247 , 0.027516 , 0.022193 , 0.016757 , 0.025894 
 392 , 0.015914 , 0.01588 , 0.018464 , 0.017814 , 0.014595 , 0.019654 , 0.033096 , 0.017083 , 0.02503 , 0.017613 , 0.011152 , 0.012332 , 0.010066 , 0.008888 , 0.01417 , 0.022603 , 0.027995 , 0.022511 , 0.017179 , 0.026227 
 393 , 0.016168 , 0.016275 , 0.018865 , 0.018185 , 0.014786 , 0.020181 , 0.0339 , 0.017508 , 0.025262 , 0.017874 , 0.011303 , 0.012764 , 0.010517 , 0.009167 , 0.01442 , 0.022901 , 0.028436 , 0.022763 , 0.017567 , 0.026645 
 394 , 0.016393 , 0.016642 , 0.019235 , 0.018543 , 0.014959 , 0.020721 , 0.034677 , 0.017914 , 0.025443 , 0.018076 , 0.011397 , 0.013213 , 0.010968 , 0.009439 , 0.014662 , 0.023168 , 0.028841 , 0.022985 , 0.017922 , 0.027048 
 395 , 0.016603 , 0.016981 , 0.019578 , 0.018874 , 0.015118 , 0.021219 , 0.035395 , 0.018291 , 0.025606 , 0.01826 , 0.011482 , 0.013625 , 0.011386 , 0.00969 , 0.014888 , 0.023414 , 0.029214 , 0.023189 , 0.018249 , 0.027419 
 396 , 0.016976 , 0.017326 , 0.019908 , 0.019274 , 0.015456 , 0.021697 , 0.035952 , 0.018687 , 0.025973 , 0.018611 , 0.011779 , 0.01389 , 0.011649 , 0.009941 , 0.015204 , 0.023868 , 0.029696 , 0.023625 , 0.018597 , 0.027771 
 397 , 0.017485 , 0.017658 , 0.02021 , 0.019721 , 0.015938 , 0.022136 , 0.036336 , 0.019086 , 0.026508 , 0.019098 , 0.012253 , 0.014003 , 0.011761 , 0.010181 , 0.015595 , 0.024491 , 0.030254 , 0.024254 , 0.018952 , 0.028091 
 398 , 0.017925 , 0.017947 , 0.02047 , 0.020107 , 0.016356 , 0.022516 , 0.036671 , 0.019433 , 0.026972 , 0.019522 , 0.012665 , 0.014101 , 0.011856 , 0.010385 , 0.015929 , 0.02503 , 0.030735 , 0.024796 , 0.019256 , 0.028367 
 399 , 0.018324 , 0.01821 , 0.020738 , 0.020443 , 0.016721 , 0.022863 , 0.037034 , 0.019779 , 0.027403 , 0.01991 , 0.013016 , 0.014213 , 0.011963 , 0.010599 , 0.016234 , 0.025525 , 0.031154 , 0.025264 , 0.019541 , 0.028658 
 400 , 0.018783 , 0.018511 , 0.021253 , 0.020732 , 0.017029 , 0.023292 , 0.037895 , 0.020409 , 0.027953 , 0.020402 , 0.013245 , 0.014479 , 0.012224 , 0.011021 , 0.016579 , 0.026131 , 0.031514 , 0.025624 , 0.019919 , 0.029303 
 401 , 0.019189 , 0.01878 , 0.02171 , 0.020988 , 0.017301 , 0.023671 , 0.038657 , 0.020964 , 0.028441 , 0.020837 , 0.013445 , 0.014714 , 0.012451 , 0.011392 , 0.016885 , 0.026667 , 0.031829 , 0.025944 , 0.020252 , 0.029872 
 402 , 0.019553 , 0.019019 , 0.022119 , 0.021217 , 0.017545 , 0.024007 , 0.039337 , 0.021462 , 0.028876 , 0.021227 , 0.013627 , 0.014926 , 0.012658 , 0.011725 , 0.017155 , 0.027146 , 0.032113 , 0.026229 , 0.02055 , 0.030382 
 403 , 0.019721 , 0.019292 , 0.022339 , 0.021531 , 0.01784 , 0.024424 , 0.039954 , 0.021774 , 0.029192 , 0.021599 , 0.01382 , 0.01515 , 0.012861 , 0.011935 , 0.017368 , 0.027432 , 0.03245 , 0.026609 , 0.020801 , 0.030755 
 404 , 0.019826 , 0.019572 , 0.022497 , 0.021864 , 0.018137 , 0.024847 , 0.040528 , 0.022017 , 0.029454 , 0.021955 , 0.014009 , 0.015368 , 0.013054 , 0.012095 , 0.017555 , 0.027652 , 0.032793 , 0.027005 , 0.021025 , 0.031071 
 405 , 0.019927 , 0.019831 , 0.02264 , 0.022172 , 0.018416 , 0.025246 , 0.041063 , 0.022242 , 0.029699 , 0.022286 , 0.014184 , 0.015574 , 0.013237 , 0.012249 , 0.01773 , 0.027859 , 0.033112 , 0.027373 , 0.021232 , 0.031368 
 406 , 0.020102 , 0.020121 , 0.02287 , 0.02247 , 0.018679 , 0.025607 , 0.041653 , 0.022586 , 0.029981 , 0.022664 , 0.014417 , 0.015743 , 0.013394 , 0.012374 , 0.017928 , 0.028177 , 0.033492 , 0.027736 , 0.021495 , 0.031632 
 407 , 0.020408 , 0.02048 , 0.023245 , 0.022761 , 0.018936 , 0.025941 , 0.042346 , 0.023128 , 0.030333 , 0.023124 , 0.014751 , 0.015873 , 0.013528 , 0.012463 , 0.01818 , 0.028694 , 0.033978 , 0.028116 , 0.021851 , 0.031851 
 408 , 0.020701 , 0.020819 , 0.023601 , 0.023036 , 0.019175 , 0.026253 , 0.043004 , 0.023639 , 0.030664 , 0.023559 , 0.015065 , 0.015996 , 0.013649 , 0.01255 , 0.018415 , 0.02918 , 0.034438 , 0.028478 , 0.022185 , 0.032061 
