  time  ,05:20 PM,05:33 PM,05:41 PM,05:47 PM,05:56 PM,07:11 PM,07:19 PM,07:27 PM,07:37 PM,07:45 PM,08:36 PM,08:46 PM,08:54 PM,09:55 PM,10:18 PM,10:58 PM,11:06 PM,11:15 PM,11:23 PM,11:33 PM,12:41 PM,12:53 PM,13:00 PM,13:09 PM,13:17 PM,14:46 PM,14:55 PM,15:03 PM,15:08 PM,15:16 PM,15:49 PM,15:54 PM,16:01 PM,16:08 PM,16:17 PM,17:08 PM,17:15 PM,17:22 PM,17:30 PM,17:40 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 544 , 0.156973 , 0.141286 , 0.11987 , 0.13442 , 0.170937 , 0.120457 , 0.182974 , 0.14523 , 0.125621 , 0.124936 , 0.100253 , 0.109459 , 0.136325 , 0.154692 , 0.152088 , 0.14599 , 0.208199 , 0.133397 , 0.138591 , 0.186391 , 0.095601 , 0.090233 , 0.111371 , 0.10647 , 0.088163 , 0.107517 , 0.125184 , 0.074441 , 0.100998 , 0.125192 , 0.104175 , 0.06549 , 0.079823 , 0.087433 , 0.105387 , 0.134195 , 0.108563 , 0.117867 , 0.112041 , 0.138531 
 545 , 0.158258 , 0.142401 , 0.120763 , 0.135471 , 0.172179 , 0.1213 , 0.184322 , 0.146479 , 0.126452 , 0.125726 , 0.100986 , 0.110148 , 0.137256 , 0.155762 , 0.153174 , 0.146993 , 0.209591 , 0.134374 , 0.139571 , 0.187658 , 0.096394 , 0.09106 , 0.112312 , 0.107364 , 0.08898 , 0.108212 , 0.126051 , 0.074938 , 0.101713 , 0.126066 , 0.104807 , 0.065904 , 0.080302 , 0.087973 , 0.10607 , 0.135274 , 0.109309 , 0.118713 , 0.11294 , 0.139518 
 546 , 0.159548 , 0.143519 , 0.121651 , 0.136516 , 0.173417 , 0.122153 , 0.185682 , 0.147732 , 0.127278 , 0.12651 , 0.101722 , 0.110846 , 0.138182 , 0.156833 , 0.154256 , 0.147998 , 0.210987 , 0.135345 , 0.140554 , 0.188921 , 0.097198 , 0.091883 , 0.113249 , 0.108269 , 0.089792 , 0.1089 , 0.126928 , 0.075436 , 0.102429 , 0.126951 , 0.10544 , 0.066319 , 0.080774 , 0.088514 , 0.106748 , 0.136357 , 0.110056 , 0.119553 , 0.113835 , 0.140501 
 547 , 0.160755 , 0.1446 , 0.122492 , 0.137509 , 0.174595 , 0.122943 , 0.186967 , 0.148895 , 0.128078 , 0.127268 , 0.102402 , 0.111503 , 0.139052 , 0.157828 , 0.155276 , 0.148956 , 0.2123 , 0.136271 , 0.14149 , 0.190108 , 0.097946 , 0.092681 , 0.114132 , 0.109111 , 0.090564 , 0.109562 , 0.127742 , 0.075907 , 0.103089 , 0.127788 , 0.106047 , 0.066722 , 0.081203 , 0.089021 , 0.107376 , 0.137379 , 0.110769 , 0.120345 , 0.114682 , 0.141459 
 548 , 0.161749 , 0.145565 , 0.123181 , 0.13836 , 0.175624 , 0.123549 , 0.188086 , 0.149817 , 0.128783 , 0.127954 , 0.102906 , 0.112069 , 0.139749 , 0.158657 , 0.156125 , 0.149755 , 0.213387 , 0.137078 , 0.142258 , 0.19111 , 0.098578 , 0.093398 , 0.11487 , 0.109797 , 0.091234 , 0.110127 , 0.128407 , 0.076332 , 0.103597 , 0.128514 , 0.106567 , 0.067108 , 0.081519 , 0.089431 , 0.107879 , 0.138229 , 0.111378 , 0.121047 , 0.115384 , 0.14235 
 549 , 0.162734 , 0.146537 , 0.123875 , 0.139217 , 0.176643 , 0.12416 , 0.189195 , 0.150737 , 0.129492 , 0.128637 , 0.103417 , 0.112633 , 0.140442 , 0.15949 , 0.156978 , 0.150559 , 0.214477 , 0.137876 , 0.143023 , 0.192108 , 0.099217 , 0.094108 , 0.115607 , 0.110483 , 0.091897 , 0.110683 , 0.129076 , 0.076748 , 0.104095 , 0.129246 , 0.107092 , 0.067493 , 0.081841 , 0.089847 , 0.108379 , 0.139078 , 0.111993 , 0.121741 , 0.116092 , 0.143239 
 550 , 0.163729 , 0.147504 , 0.124563 , 0.140069 , 0.177672 , 0.124772 , 0.190307 , 0.151652 , 0.130196 , 0.129314 , 0.103928 , 0.113205 , 0.141144 , 0.160317 , 0.157826 , 0.151365 , 0.215562 , 0.138676 , 0.14379 , 0.1931 , 0.09985 , 0.094821 , 0.116346 , 0.11117 , 0.092562 , 0.111247 , 0.129739 , 0.077172 , 0.104601 , 0.129972 , 0.107618 , 0.067872 , 0.082163 , 0.090264 , 0.108887 , 0.139922 , 0.112601 , 0.122435 , 0.116795 , 0.144123 
 551 , 0.164443 , 0.148174 , 0.125055 , 0.140556 , 0.178369 , 0.125148 , 0.191062 , 0.152232 , 0.130641 , 0.129772 , 0.104294 , 0.113557 , 0.141611 , 0.160874 , 0.158368 , 0.151883 , 0.216283 , 0.139244 , 0.144295 , 0.193777 , 0.100306 , 0.095255 , 0.116854 , 0.111664 , 0.093036 , 0.11161 , 0.13016 , 0.077458 , 0.10493 , 0.130431 , 0.107924 , 0.068078 , 0.082423 , 0.090492 , 0.109205 , 0.140509 , 0.112998 , 0.122937 , 0.117304 , 0.144691 
 552 , 0.165135 , 0.148813 , 0.125534 , 0.141017 , 0.179048 , 0.125511 , 0.191803 , 0.1528 , 0.131053 , 0.130213 , 0.104657 , 0.113899 , 0.142051 , 0.161412 , 0.158886 , 0.152381 , 0.216994 , 0.139797 , 0.144787 , 0.19443 , 0.10074 , 0.095657 , 0.117334 , 0.112142 , 0.093496 , 0.111964 , 0.130571 , 0.077733 , 0.105256 , 0.130859 , 0.108209 , 0.068266 , 0.082684 , 0.090721 , 0.109507 , 0.141087 , 0.113378 , 0.123412 , 0.117793 , 0.14523 
 553 , 0.16583 , 0.149462 , 0.126015 , 0.14148 , 0.179729 , 0.125883 , 0.192539 , 0.153363 , 0.131474 , 0.130648 , 0.105014 , 0.114241 , 0.1425 , 0.161952 , 0.159413 , 0.15288 , 0.217698 , 0.140351 , 0.14528 , 0.195085 , 0.101175 , 0.096067 , 0.117816 , 0.112622 , 0.093957 , 0.11231 , 0.130975 , 0.078009 , 0.105575 , 0.131295 , 0.108503 , 0.068462 , 0.082946 , 0.090943 , 0.109811 , 0.141659 , 0.113751 , 0.123889 , 0.118291 , 0.145778 
 554 , 0.166366 , 0.149929 , 0.12635 , 0.141687 , 0.180097 , 0.126139 , 0.192979 , 0.15375 , 0.131699 , 0.13088 , 0.10525 , 0.114388 , 0.142716 , 0.162265 , 0.159715 , 0.153181 , 0.218149 , 0.140681 , 0.145578 , 0.195489 , 0.101421 , 0.096345 , 0.118131 , 0.112961 , 0.094224 , 0.112517 , 0.131215 , 0.078177 , 0.105757 , 0.131558 , 0.108649 , 0.068555 , 0.083066 , 0.091051 , 0.109998 , 0.141999 , 0.113975 , 0.124174 , 0.118599 , 0.146132 
 555 , 0.166776 , 0.150271 , 0.126571 , 0.141703 , 0.180224 , 0.126314 , 0.193174 , 0.153982 , 0.131779 , 0.130952 , 0.105373 , 0.114386 , 0.142795 , 0.162426 , 0.159868 , 0.153351 , 0.218371 , 0.140807 , 0.145703 , 0.195668 , 0.101545 , 0.096517 , 0.11833 , 0.113177 , 0.094349 , 0.112608 , 0.131334 , 0.078266 , 0.105833 , 0.131685 , 0.108694 , 0.068591 , 0.083092 , 0.091075 , 0.11009 , 0.142163 , 0.114089 , 0.12431 , 0.118759 , 0.14635 
 556 , 0.167193 , 0.150613 , 0.1268 , 0.141719 , 0.180359 , 0.126488 , 0.193369 , 0.154223 , 0.131859 , 0.131017 , 0.105504 , 0.114375 , 0.142873 , 0.162594 , 0.16003 , 0.153521 , 0.218593 , 0.14094 , 0.145835 , 0.195855 , 0.101677 , 0.096696 , 0.11853 , 0.113393 , 0.094474 , 0.112699 , 0.131454 , 0.078347 , 0.105902 , 0.131812 , 0.108731 , 0.068619 , 0.083117 , 0.091099 , 0.110181 , 0.142327 , 0.114203 , 0.124446 , 0.118927 , 0.14656 
 557 , 0.16756 , 0.150929 , 0.12701 , 0.141724 , 0.180458 , 0.126621 , 0.193559 , 0.154397 , 0.131936 , 0.131071 , 0.105609 , 0.114362 , 0.142932 , 0.162744 , 0.160179 , 0.153687 , 0.218786 , 0.141054 , 0.145949 , 0.196014 , 0.101775 , 0.09685 , 0.118695 , 0.113582 , 0.094597 , 0.112779 , 0.131562 , 0.078426 , 0.105976 , 0.131928 , 0.108774 , 0.068645 , 0.083125 , 0.091106 , 0.11027 , 0.142465 , 0.114315 , 0.124571 , 0.119069 , 0.146767 
 558 , 0.167767 , 0.151131 , 0.127203 , 0.141692 , 0.180498 , 0.12665 , 0.193765 , 0.154407 , 0.132012 , 0.13107 , 0.105679 , 0.114348 , 0.142952 , 0.162826 , 0.160305 , 0.153815 , 0.218899 , 0.141147 , 0.146034 , 0.196099 , 0.101796 , 0.096933 , 0.118744 , 0.113671 , 0.094669 , 0.112815 , 0.131638 , 0.078476 , 0.106045 , 0.132004 , 0.108792 , 0.06864 , 0.083082 , 0.091066 , 0.110333 , 0.142509 , 0.114433 , 0.124658 , 0.119149 , 0.146952 
 559 , 0.167973 , 0.151333 , 0.127399 , 0.14167 , 0.180542 , 0.126685 , 0.193973 , 0.154417 , 0.132091 , 0.131074 , 0.105749 , 0.114325 , 0.142975 , 0.162916 , 0.16043 , 0.153944 , 0.21901 , 0.14125 , 0.146121 , 0.19618 , 0.101819 , 0.097018 , 0.1188 , 0.113758 , 0.094742 , 0.112849 , 0.131711 , 0.078514 , 0.106122 , 0.132084 , 0.10881 , 0.06864 , 0.083043 , 0.091021 , 0.110402 , 0.142563 , 0.114558 , 0.124735 , 0.119235 , 0.147131 
 560 , 0.168178 , 0.151535 , 0.127587 , 0.14164 , 0.180578 , 0.126711 , 0.194181 , 0.154428 , 0.132171 , 0.131077 , 0.105819 , 0.114311 , 0.142997 , 0.163005 , 0.160554 , 0.154071 , 0.219121 , 0.141345 , 0.146207 , 0.196267 , 0.10184 , 0.097102 , 0.118855 , 0.113845 , 0.094806 , 0.112891 , 0.131791 , 0.078559 , 0.106191 , 0.132155 , 0.108835 , 0.068641 , 0.082995 , 0.090983 , 0.110472 , 0.142617 , 0.114675 , 0.124819 , 0.119313 , 0.147316 
 561 , 0.168554 , 0.151806 , 0.12772 , 0.141574 , 0.18069 , 0.126737 , 0.194397 , 0.15446 , 0.132224 , 0.131164 , 0.105879 , 0.114292 , 0.143099 , 0.163144 , 0.160706 , 0.154267 , 0.219295 , 0.141473 , 0.146357 , 0.196425 , 0.1019 , 0.097179 , 0.118928 , 0.113959 , 0.094834 , 0.112968 , 0.131922 , 0.078627 , 0.106258 , 0.132309 , 0.108882 , 0.068666 , 0.082992 , 0.090995 , 0.11053 , 0.142681 , 0.114802 , 0.124957 , 0.119407 , 0.147549 
 562 , 0.168962 , 0.152082 , 0.127835 , 0.141495 , 0.180807 , 0.126754 , 0.194606 , 0.154483 , 0.132275 , 0.131248 , 0.105921 , 0.114252 , 0.143225 , 0.163294 , 0.160862 , 0.154468 , 0.219478 , 0.141596 , 0.146507 , 0.196567 , 0.101959 , 0.097264 , 0.119009 , 0.114075 , 0.094847 , 0.113048 , 0.132067 , 0.078701 , 0.106314 , 0.132468 , 0.108932 , 0.068694 , 0.083002 , 0.091017 , 0.110585 , 0.142754 , 0.11494 , 0.125102 , 0.119519 , 0.147796 
 563 , 0.169373 , 0.152355 , 0.127949 , 0.141415 , 0.180922 , 0.126762 , 0.194812 , 0.154512 , 0.132325 , 0.131331 , 0.105969 , 0.11422 , 0.143341 , 0.163449 , 0.161022 , 0.154674 , 0.219658 , 0.141724 , 0.146646 , 0.196715 , 0.102017 , 0.097341 , 0.119097 , 0.114197 , 0.094868 , 0.113126 , 0.132217 , 0.078774 , 0.106377 , 0.132625 , 0.108981 , 0.068728 , 0.083003 , 0.091031 , 0.110638 , 0.142818 , 0.115068 , 0.125245 , 0.119621 , 0.148049 
 564 , 0.169675 , 0.152619 , 0.128042 , 0.141218 , 0.180908 , 0.126813 , 0.194913 , 0.154433 , 0.132329 , 0.131346 , 0.105985 , 0.114136 , 0.143392 , 0.16356 , 0.161124 , 0.154794 , 0.219744 , 0.141748 , 0.146727 , 0.196796 , 0.102005 , 0.097365 , 0.119122 , 0.114251 , 0.094822 , 0.113168 , 0.132306 , 0.078818 , 0.106392 , 0.132744 , 0.108973 , 0.068731 , 0.082998 , 0.091034 , 0.110671 , 0.142855 , 0.115173 , 0.12533 , 0.119668 , 0.148263 
 565 , 0.169878 , 0.152883 , 0.128124 , 0.140913 , 0.180801 , 0.1269 , 0.194905 , 0.154275 , 0.1323 , 0.131321 , 0.105981 , 0.114027 , 0.143391 , 0.163637 , 0.161189 , 0.154849 , 0.219771 , 0.141685 , 0.146764 , 0.196817 , 0.101919 , 0.09733 , 0.119098 , 0.114249 , 0.09473 , 0.113186 , 0.132346 , 0.078835 , 0.106371 , 0.132835 , 0.10891 , 0.068724 , 0.082958 , 0.091012 , 0.110685 , 0.142848 , 0.115243 , 0.125378 , 0.119649 , 0.148439 
 566 , 0.17008 , 0.153153 , 0.128207 , 0.140604 , 0.180687 , 0.126981 , 0.194904 , 0.15412 , 0.132266 , 0.131299 , 0.105973 , 0.113922 , 0.143391 , 0.163722 , 0.161255 , 0.154912 , 0.219796 , 0.141632 , 0.146795 , 0.19683 , 0.101838 , 0.0973 , 0.11907 , 0.114242 , 0.094634 , 0.113207 , 0.132388 , 0.078849 , 0.106346 , 0.132921 , 0.108851 , 0.068707 , 0.082923 , 0.090987 , 0.110694 , 0.142843 , 0.115308 , 0.125428 , 0.119626 , 0.148615 
 567 , 0.170299 , 0.153387 , 0.128287 , 0.140295 , 0.180571 , 0.127036 , 0.194906 , 0.153948 , 0.132237 , 0.131274 , 0.105962 , 0.113816 , 0.143395 , 0.163802 , 0.161324 , 0.154971 , 0.219823 , 0.141568 , 0.146822 , 0.196846 , 0.101755 , 0.097252 , 0.119031 , 0.114233 , 0.094531 , 0.113209 , 0.132419 , 0.078854 , 0.106326 , 0.132987 , 0.108797 , 0.068703 , 0.082879 , 0.090968 , 0.110715 , 0.142827 , 0.115377 , 0.125482 , 0.119592 , 0.148778 
 568 , 0.170607 , 0.153551 , 0.12837 , 0.139969 , 0.180435 , 0.126945 , 0.194929 , 0.153724 , 0.132184 , 0.131234 , 0.105925 , 0.113726 , 0.143391 , 0.163854 , 0.161397 , 0.155036 , 0.219861 , 0.141484 , 0.146836 , 0.196836 , 0.101629 , 0.097122 , 0.118949 , 0.114163 , 0.094423 , 0.113175 , 0.13247 , 0.078837 , 0.106324 , 0.13296 , 0.108721 , 0.068707 , 0.082816 , 0.090941 , 0.110756 , 0.142758 , 0.115467 , 0.125551 , 0.119499 , 0.148908 
 569 , 0.170916 , 0.153709 , 0.128455 , 0.13964 , 0.180311 , 0.126859 , 0.194956 , 0.153499 , 0.132126 , 0.131197 , 0.105891 , 0.113622 , 0.143393 , 0.163904 , 0.161477 , 0.155095 , 0.219903 , 0.141408 , 0.146846 , 0.196822 , 0.101509 , 0.096984 , 0.118866 , 0.114094 , 0.094309 , 0.113143 , 0.132515 , 0.078817 , 0.106325 , 0.132935 , 0.108655 , 0.068719 , 0.08275 , 0.090931 , 0.110805 , 0.142681 , 0.115555 , 0.125623 , 0.119405 , 0.149049 
 570 , 0.171223 , 0.153867 , 0.128536 , 0.13931 , 0.180173 , 0.126764 , 0.194983 , 0.153271 , 0.132073 , 0.131165 , 0.105849 , 0.113526 , 0.143383 , 0.163956 , 0.161551 , 0.155163 , 0.219941 , 0.141328 , 0.146853 , 0.196799 , 0.101389 , 0.096847 , 0.11879 , 0.114032 , 0.094197 , 0.113109 , 0.132565 , 0.078791 , 0.106326 , 0.1329 , 0.108582 , 0.068725 , 0.082693 , 0.090913 , 0.110845 , 0.142609 , 0.11564 , 0.125692 , 0.119311 , 0.149176 
 571 , 0.171365 , 0.153963 , 0.128515 , 0.138876 , 0.179885 , 0.126658 , 0.194832 , 0.152987 , 0.131895 , 0.130992 , 0.105736 , 0.113354 , 0.143277 , 0.163829 , 0.161566 , 0.155139 , 0.219844 , 0.141169 , 0.146819 , 0.196688 , 0.101151 , 0.096713 , 0.118649 , 0.113908 , 0.093992 , 0.113028 , 0.132523 , 0.078727 , 0.106261 , 0.132878 , 0.108472 , 0.068654 , 0.082602 , 0.090767 , 0.110787 , 0.142433 , 0.115639 , 0.125697 , 0.119144 , 0.149282 
 572 , 0.171492 , 0.154042 , 0.128472 , 0.138427 , 0.179575 , 0.126541 , 0.194661 , 0.152706 , 0.131717 , 0.130792 , 0.105604 , 0.11318 , 0.143147 , 0.163673 , 0.161589 , 0.155121 , 0.219746 , 0.141011 , 0.146789 , 0.196577 , 0.100891 , 0.096582 , 0.118503 , 0.113782 , 0.09377 , 0.112945 , 0.132458 , 0.078662 , 0.106191 , 0.132862 , 0.108357 , 0.068575 , 0.082516 , 0.090599 , 0.110721 , 0.142244 , 0.115625 , 0.12569 , 0.118965 , 0.149387 
 573 , 0.171612 , 0.154116 , 0.128438 , 0.137983 , 0.179256 , 0.126434 , 0.194493 , 0.152418 , 0.131534 , 0.130594 , 0.105477 , 0.113011 , 0.143018 , 0.163516 , 0.161607 , 0.1551 , 0.219647 , 0.140854 , 0.146757 , 0.196453 , 0.100631 , 0.096456 , 0.11836 , 0.11366 , 0.093548 , 0.112858 , 0.132402 , 0.078596 , 0.106118 , 0.132853 , 0.108246 , 0.068489 , 0.082429 , 0.090429 , 0.110643 , 0.142057 , 0.115613 , 0.125683 , 0.118783 , 0.149489 
 574 , 0.171699 , 0.154146 , 0.12834 , 0.13754 , 0.178953 , 0.126279 , 0.1943 , 0.152041 , 0.131334 , 0.130409 , 0.105326 , 0.112819 , 0.142899 , 0.163367 , 0.161559 , 0.155042 , 0.219491 , 0.140643 , 0.146653 , 0.196268 , 0.100401 , 0.096279 , 0.118193 , 0.113514 , 0.093313 , 0.112769 , 0.13234 , 0.078494 , 0.106014 , 0.132817 , 0.108111 , 0.068397 , 0.082334 , 0.090276 , 0.110527 , 0.141836 , 0.115568 , 0.125628 , 0.118598 , 0.149539 
 575 , 0.171746 , 0.154127 , 0.128191 , 0.13709 , 0.178672 , 0.126095 , 0.194073 , 0.151558 , 0.131097 , 0.13025 , 0.105139 , 0.11261 , 0.142788 , 0.163213 , 0.161419 , 0.15491 , 0.219256 , 0.140384 , 0.146484 , 0.196025 , 0.100187 , 0.096046 , 0.118014 , 0.113342 , 0.093046 , 0.112675 , 0.132267 , 0.078348 , 0.105871 , 0.132741 , 0.107945 , 0.068287 , 0.082224 , 0.090125 , 0.110356 , 0.14159 , 0.115488 , 0.125499 , 0.118423 , 0.14952 
 576 , 0.171786 , 0.154112 , 0.128042 , 0.136644 , 0.178387 , 0.125906 , 0.193847 , 0.151078 , 0.130869 , 0.130086 , 0.104949 , 0.112397 , 0.142683 , 0.163056 , 0.161283 , 0.154781 , 0.21902 , 0.140126 , 0.146315 , 0.195777 , 0.099971 , 0.095813 , 0.117831 , 0.113174 , 0.092786 , 0.112575 , 0.132201 , 0.07821 , 0.105725 , 0.132664 , 0.107776 , 0.068169 , 0.082112 , 0.089981 , 0.11019 , 0.141337 , 0.115417 , 0.125379 , 0.118244 , 0.149498 
 577 , 0.171795 , 0.154061 , 0.127878 , 0.136151 , 0.178061 , 0.125688 , 0.193569 , 0.150571 , 0.130598 , 0.129899 , 0.104733 , 0.112165 , 0.142545 , 0.162864 , 0.161112 , 0.154605 , 0.218742 , 0.139853 , 0.146106 , 0.195484 , 0.099724 , 0.095569 , 0.117627 , 0.112978 , 0.092503 , 0.112441 , 0.132089 , 0.078048 , 0.105552 , 0.132548 , 0.10758 , 0.068044 , 0.081962 , 0.089804 , 0.109996 , 0.141069 , 0.115309 , 0.125229 , 0.118044 , 0.149434 
 578 , 0.17156 , 0.153811 , 0.127608 , 0.135396 , 0.17747 , 0.12533 , 0.192976 , 0.149956 , 0.130125 , 0.129543 , 0.104377 , 0.111766 , 0.142182 , 0.162426 , 0.16073 , 0.154225 , 0.218183 , 0.139441 , 0.145715 , 0.194931 , 0.099295 , 0.095237 , 0.117283 , 0.112593 , 0.092138 , 0.112109 , 0.131751 , 0.077831 , 0.105219 , 0.132214 , 0.107195 , 0.067842 , 0.08163 , 0.089495 , 0.109677 , 0.140696 , 0.115004 , 0.124966 , 0.117682 , 0.149143 
 579 , 0.171325 , 0.153569 , 0.127334 , 0.134644 , 0.176876 , 0.12497 , 0.192386 , 0.14934 , 0.129643 , 0.129191 , 0.104035 , 0.111372 , 0.141801 , 0.161978 , 0.160343 , 0.15384 , 0.217626 , 0.139033 , 0.14532 , 0.194389 , 0.09886 , 0.094896 , 0.116943 , 0.112214 , 0.09178 , 0.111783 , 0.13141 , 0.077619 , 0.104883 , 0.131883 , 0.106817 , 0.067645 , 0.081291 , 0.089185 , 0.109355 , 0.140313 , 0.114704 , 0.124698 , 0.117305 , 0.148846 
 580 , 0.171086 , 0.153325 , 0.127055 , 0.133893 , 0.176275 , 0.124612 , 0.191794 , 0.148722 , 0.12916 , 0.128835 , 0.103684 , 0.110971 , 0.141422 , 0.161529 , 0.159956 , 0.153456 , 0.217069 , 0.13862 , 0.14492 , 0.193836 , 0.098426 , 0.094555 , 0.116601 , 0.111833 , 0.091422 , 0.111447 , 0.131071 , 0.077408 , 0.104553 , 0.131554 , 0.10643 , 0.067443 , 0.080954 , 0.088883 , 0.109025 , 0.139931 , 0.1144 , 0.124433 , 0.116932 , 0.14855 
 581 , 0.17024 , 0.152602 , 0.12638 , 0.132837 , 0.175075 , 0.123884 , 0.190675 , 0.147677 , 0.128309 , 0.127967 , 0.103004 , 0.110219 , 0.140585 , 0.16061 , 0.159037 , 0.152526 , 0.215864 , 0.137761 , 0.144101 , 0.192699 , 0.097704 , 0.093956 , 0.115903 , 0.111136 , 0.090796 , 0.110767 , 0.130333 , 0.076927 , 0.1039 , 0.130833 , 0.105726 , 0.067037 , 0.080421 , 0.088259 , 0.108318 , 0.139129 , 0.113776 , 0.123761 , 0.11619 , 0.147807 
 582 , 0.169255 , 0.151764 , 0.125609 , 0.131708 , 0.173743 , 0.123058 , 0.18944 , 0.146532 , 0.127383 , 0.126984 , 0.102237 , 0.109378 , 0.139668 , 0.159603 , 0.158005 , 0.15148 , 0.214505 , 0.136798 , 0.143188 , 0.191437 , 0.096923 , 0.093309 , 0.115125 , 0.110366 , 0.090107 , 0.110014 , 0.129495 , 0.07638 , 0.103171 , 0.130009 , 0.104944 , 0.066578 , 0.079839 , 0.087555 , 0.10753 , 0.138233 , 0.113087 , 0.122997 , 0.115361 , 0.146972 
 583 , 0.168261 , 0.150925 , 0.124841 , 0.130575 , 0.172408 , 0.122235 , 0.18821 , 0.145386 , 0.126456 , 0.126 , 0.101463 , 0.108537 , 0.138747 , 0.158602 , 0.156974 , 0.150436 , 0.213148 , 0.13584 , 0.142271 , 0.190166 , 0.096138 , 0.092668 , 0.114351 , 0.109595 , 0.089419 , 0.109254 , 0.128653 , 0.075828 , 0.102448 , 0.129195 , 0.104169 , 0.066122 , 0.079257 , 0.08686 , 0.106742 , 0.137341 , 0.112395 , 0.122229 , 0.114532 , 0.146136 
 584 , 0.166967 , 0.149731 , 0.123809 , 0.129236 , 0.170817 , 0.121145 , 0.186601 , 0.14396 , 0.125326 , 0.124842 , 0.100543 , 0.107508 , 0.137519 , 0.157239 , 0.155629 , 0.149122 , 0.211377 , 0.134656 , 0.14109 , 0.188516 , 0.095196 , 0.091849 , 0.113345 , 0.108621 , 0.088549 , 0.108263 , 0.127519 , 0.075131 , 0.101517 , 0.128076 , 0.10322 , 0.065529 , 0.07851 , 0.086011 , 0.105778 , 0.13618 , 0.111497 , 0.121244 , 0.113518 , 0.14498 
 585 , 0.165319 , 0.148108 , 0.122458 , 0.127662 , 0.168915 , 0.119752 , 0.18455 , 0.142193 , 0.123942 , 0.123472 , 0.099456 , 0.106273 , 0.135924 , 0.155442 , 0.153926 , 0.147507 , 0.209115 , 0.133205 , 0.139591 , 0.186407 , 0.094089 , 0.090814 , 0.112058 , 0.107417 , 0.087461 , 0.107006 , 0.126119 , 0.07427 , 0.100351 , 0.126609 , 0.102057 , 0.064779 , 0.077577 , 0.08501 , 0.104626 , 0.134695 , 0.110352 , 0.120001 , 0.1123 , 0.143454 
 586 , 0.163668 , 0.146494 , 0.121112 , 0.126095 , 0.167008 , 0.118353 , 0.182493 , 0.140427 , 0.122556 , 0.122105 , 0.098367 , 0.10504 , 0.134322 , 0.15365 , 0.152218 , 0.145888 , 0.206856 , 0.131756 , 0.138087 , 0.184298 , 0.092978 , 0.089786 , 0.110771 , 0.106213 , 0.086369 , 0.105755 , 0.124722 , 0.073405 , 0.09918 , 0.125148 , 0.100901 , 0.064031 , 0.076635 , 0.08401 , 0.103473 , 0.133213 , 0.109211 , 0.118759 , 0.111087 , 0.141929 
 587 , 0.162028 , 0.144901 , 0.119771 , 0.124532 , 0.165105 , 0.116961 , 0.180445 , 0.138671 , 0.121163 , 0.120731 , 0.097292 , 0.103808 , 0.13274 , 0.151869 , 0.150527 , 0.144278 , 0.204621 , 0.130318 , 0.136586 , 0.182206 , 0.091875 , 0.08876 , 0.109485 , 0.105022 , 0.085295 , 0.104507 , 0.123331 , 0.072555 , 0.098016 , 0.1237 , 0.099752 , 0.063287 , 0.075709 , 0.083007 , 0.10232 , 0.131742 , 0.10808 , 0.117514 , 0.109873 , 0.140407 
 588 , 0.160412 , 0.143533 , 0.118504 , 0.123056 , 0.163257 , 0.11564 , 0.178446 , 0.136984 , 0.119722 , 0.119289 , 0.096287 , 0.102636 , 0.131289 , 0.15017 , 0.148896 , 0.142736 , 0.202521 , 0.129015 , 0.135081 , 0.18023 , 0.090881 , 0.087798 , 0.108206 , 0.10386 , 0.084319 , 0.10332 , 0.121945 , 0.071754 , 0.096903 , 0.12229 , 0.098636 , 0.062586 , 0.074862 , 0.082014 , 0.10121 , 0.13034 , 0.10705 , 0.116237 , 0.108702 , 0.138899 
 589 , 0.158794 , 0.142175 , 0.11724 , 0.121578 , 0.161413 , 0.11433 , 0.176437 , 0.135293 , 0.118283 , 0.117842 , 0.095284 , 0.101465 , 0.129844 , 0.148474 , 0.14727 , 0.141188 , 0.200423 , 0.127709 , 0.133586 , 0.178249 , 0.089879 , 0.086832 , 0.106926 , 0.1027 , 0.083344 , 0.102135 , 0.120542 , 0.070957 , 0.095793 , 0.120883 , 0.097524 , 0.061891 , 0.074023 , 0.081023 , 0.100094 , 0.128944 , 0.10602 , 0.11495 , 0.107534 , 0.137397 
 590 , 0.157177 , 0.14081 , 0.115974 , 0.120101 , 0.159574 , 0.113018 , 0.174439 , 0.13361 , 0.116845 , 0.116397 , 0.094284 , 0.100294 , 0.128398 , 0.146776 , 0.145636 , 0.139638 , 0.198324 , 0.126405 , 0.132089 , 0.176273 , 0.088881 , 0.085864 , 0.105647 , 0.101545 , 0.082375 , 0.10095 , 0.119138 , 0.070159 , 0.094676 , 0.119469 , 0.096412 , 0.061194 , 0.073177 , 0.080026 , 0.098975 , 0.127539 , 0.104991 , 0.113668 , 0.106364 , 0.135891 
