JUN24SHB200005.spu,JUN24SHB200004.spu,JUN24SHB200003.spu,
Wavelength,JUN24SHB200006.spu,JUN24SHB200007.spu,JUN24SHB200008.spu,JUN24SHB200009.spu,JUN24SHB200010.spu,JUN24SHB200011.spu,JUN24SHB200012.spu,JUN24SHB200013.spu,JUN24SHB200014.spu,JUN24SHB200015.spu,JUN24SHB200016.spu,JUN24SHB200017.spu,JUN24SHB200018.spu,JUN24SHB200019.spu,JUN24SHB200020.spu,JUN24SHB200021.spu,JUN24SHB200022.spu,JUN24SHB200023.spu,JUN24SHB200024.spu,JUN24SHB200025.spu
 409 , 0.014643 , 0.014128 , 0.011105 , 0.010684 , 0.013387 , 0.01679 , 0.0141 , 0.021942 , 0.016678 , 0.010698 , 0.013126 , 0.01958 , 0.015419 , 0.013968 , 0.009164 , 0.030723 , 0.046253 , 0.041745 , 0.030069 , 0.041943 
 410 , 0.01494 , 0.014287 , 0.01116 , 0.010932 , 0.013569 , 0.016952 , 0.014273 , 0.022096 , 0.016829 , 0.010876 , 0.013246 , 0.019711 , 0.015613 , 0.014074 , 0.009337 , 0.031247 , 0.046891 , 0.042487 , 0.030651 , 0.042852 
 411 , 0.015217 , 0.014437 , 0.011212 , 0.011169 , 0.013741 , 0.0171 , 0.014437 , 0.022243 , 0.016973 , 0.011042 , 0.013359 , 0.019834 , 0.015793 , 0.014175 , 0.009502 , 0.031738 , 0.047489 , 0.04319 , 0.031198 , 0.043709 
 412 , 0.015484 , 0.014577 , 0.011258 , 0.011393 , 0.013901 , 0.017245 , 0.014591 , 0.022381 , 0.017106 , 0.011201 , 0.013467 , 0.019948 , 0.015964 , 0.014268 , 0.009658 , 0.032203 , 0.048053 , 0.043852 , 0.031712 , 0.044521 
 413 , 0.015604 , 0.014765 , 0.011429 , 0.011575 , 0.014088 , 0.017374 , 0.014794 , 0.022517 , 0.017249 , 0.011368 , 0.01359 , 0.020148 , 0.016127 , 0.014428 , 0.009773 , 0.03272 , 0.048664 , 0.044557 , 0.032221 , 0.045388 
 414 , 0.015649 , 0.014974 , 0.011656 , 0.011736 , 0.014284 , 0.017497 , 0.01501 , 0.022648 , 0.017392 , 0.011533 , 0.013717 , 0.020385 , 0.016284 , 0.01462 , 0.009866 , 0.033254 , 0.049288 , 0.045274 , 0.032712 , 0.046267 
 415 , 0.015691 , 0.015171 , 0.011875 , 0.011889 , 0.014473 , 0.01761 , 0.015218 , 0.022775 , 0.017527 , 0.011693 , 0.013837 , 0.020612 , 0.016436 , 0.014804 , 0.009955 , 0.033766 , 0.049886 , 0.045957 , 0.033185 , 0.047106 
 416 , 0.015787 , 0.015348 , 0.012089 , 0.012035 , 0.014667 , 0.017775 , 0.015388 , 0.022938 , 0.01768 , 0.011833 , 0.013975 , 0.020825 , 0.016604 , 0.014974 , 0.010054 , 0.034277 , 0.050467 , 0.046659 , 0.03368 , 0.047973 
 417 , 0.016018 , 0.015476 , 0.012303 , 0.012174 , 0.014897 , 0.018077 , 0.015469 , 0.023198 , 0.017893 , 0.011938 , 0.014163 , 0.021017 , 0.016834 , 0.015137 , 0.01019 , 0.034826 , 0.051036 , 0.047472 , 0.03428 , 0.048978 
 418 , 0.016243 , 0.015597 , 0.012512 , 0.012308 , 0.015117 , 0.018369 , 0.015549 , 0.023453 , 0.018094 , 0.01204 , 0.014344 , 0.021201 , 0.017057 , 0.015292 , 0.010324 , 0.035363 , 0.051592 , 0.048255 , 0.034858 , 0.049953 
 419 , 0.016462 , 0.015718 , 0.012713 , 0.012439 , 0.015332 , 0.018652 , 0.015628 , 0.023696 , 0.018289 , 0.01214 , 0.01452 , 0.02138 , 0.017275 , 0.015445 , 0.010452 , 0.035881 , 0.052127 , 0.049017 , 0.035421 , 0.050896 
 420 , 0.016642 , 0.015903 , 0.012818 , 0.012595 , 0.015436 , 0.018793 , 0.015805 , 0.023887 , 0.018458 , 0.012271 , 0.014649 , 0.021566 , 0.017467 , 0.015583 , 0.010531 , 0.036407 , 0.052751 , 0.049782 , 0.035947 , 0.051832 
 421 , 0.016819 , 0.016095 , 0.012907 , 0.012752 , 0.015527 , 0.018915 , 0.015993 , 0.024071 , 0.01862 , 0.012399 , 0.014772 , 0.021747 , 0.017649 , 0.01572 , 0.010602 , 0.036921 , 0.053376 , 0.050533 , 0.036459 , 0.052747 
 422 , 0.016991 , 0.016282 , 0.012995 , 0.012907 , 0.015615 , 0.019035 , 0.016175 , 0.024247 , 0.018779 , 0.012526 , 0.01489 , 0.021925 , 0.01783 , 0.015851 , 0.010673 , 0.037425 , 0.053982 , 0.051267 , 0.036956 , 0.053643 
 423 , 0.017097 , 0.01643 , 0.013121 , 0.012999 , 0.015766 , 0.019166 , 0.016334 , 0.024435 , 0.018924 , 0.012626 , 0.015013 , 0.022071 , 0.018007 , 0.016011 , 0.010792 , 0.037917 , 0.054527 , 0.051921 , 0.03743 , 0.054477 
 424 , 0.017152 , 0.016554 , 0.013274 , 0.013046 , 0.015975 , 0.019313 , 0.016481 , 0.024634 , 0.019054 , 0.012703 , 0.015134 , 0.022195 , 0.018182 , 0.016195 , 0.010955 , 0.038398 , 0.055025 , 0.052517 , 0.037881 , 0.055276 
 425 , 0.017205 , 0.016674 , 0.013427 , 0.013097 , 0.016177 , 0.019456 , 0.016624 , 0.024833 , 0.019188 , 0.012775 , 0.015254 , 0.022323 , 0.018358 , 0.016379 , 0.011111 , 0.038872 , 0.055515 , 0.053106 , 0.038333 , 0.056066 
 426 , 0.017281 , 0.016793 , 0.013568 , 0.013162 , 0.016372 , 0.019605 , 0.016758 , 0.025011 , 0.019321 , 0.012866 , 0.015382 , 0.02246 , 0.018533 , 0.016555 , 0.011255 , 0.039335 , 0.056004 , 0.053703 , 0.038778 , 0.056866 
 427 , 0.017464 , 0.016919 , 0.013674 , 0.013322 , 0.016524 , 0.019785 , 0.016861 , 0.025125 , 0.019452 , 0.01302 , 0.015534 , 0.022662 , 0.018705 , 0.016696 , 0.011314 , 0.039746 , 0.056486 , 0.054348 , 0.039202 , 0.057734 
 428 , 0.017647 , 0.017042 , 0.013772 , 0.013478 , 0.016676 , 0.019965 , 0.016963 , 0.025238 , 0.019584 , 0.013179 , 0.015682 , 0.022869 , 0.018881 , 0.016837 , 0.011372 , 0.040154 , 0.056964 , 0.054992 , 0.039628 , 0.058595 
 429 , 0.017826 , 0.017164 , 0.013875 , 0.013638 , 0.016825 , 0.020142 , 0.017065 , 0.025351 , 0.019716 , 0.013334 , 0.015831 , 0.023072 , 0.019053 , 0.016979 , 0.011429 , 0.040559 , 0.057439 , 0.055625 , 0.04005 , 0.059451 
 430 , 0.017978 , 0.017347 , 0.014115 , 0.013833 , 0.017037 , 0.020365 , 0.017291 , 0.025637 , 0.019932 , 0.013551 , 0.016041 , 0.023358 , 0.019336 , 0.017228 , 0.011578 , 0.041146 , 0.058152 , 0.056468 , 0.040646 , 0.060518 
 431 , 0.018117 , 0.01754 , 0.014388 , 0.014031 , 0.01726 , 0.0206 , 0.017544 , 0.025964 , 0.020164 , 0.013779 , 0.016266 , 0.023661 , 0.019639 , 0.017496 , 0.011748 , 0.041774 , 0.058913 , 0.057347 , 0.041277 , 0.061621 
 432 , 0.018252 , 0.017731 , 0.014657 , 0.014229 , 0.017481 , 0.020826 , 0.017796 , 0.026284 , 0.020394 , 0.014002 , 0.016487 , 0.023961 , 0.019941 , 0.017764 , 0.011914 , 0.042387 , 0.059662 , 0.058211 , 0.041898 , 0.0627 
 433 , 0.018554 , 0.018026 , 0.014974 , 0.014479 , 0.017825 , 0.02122 , 0.018112 , 0.026737 , 0.020753 , 0.01429 , 0.016817 , 0.02439 , 0.020368 , 0.018124 , 0.012152 , 0.043276 , 0.06079 , 0.059459 , 0.042756 , 0.064148 
 434 , 0.019067 , 0.018451 , 0.015366 , 0.014792 , 0.01833 , 0.021826 , 0.018518 , 0.027357 , 0.021282 , 0.014662 , 0.017292 , 0.024991 , 0.020972 , 0.018606 , 0.012485 , 0.044527 , 0.0624 , 0.061207 , 0.043932 , 0.066081 
 435 , 0.019578 , 0.018877 , 0.015754 , 0.015104 , 0.018834 , 0.022431 , 0.01892 , 0.027975 , 0.021807 , 0.015031 , 0.017765 , 0.025588 , 0.021576 , 0.019086 , 0.012811 , 0.045774 , 0.064009 , 0.062953 , 0.045098 , 0.068004 
 436 , 0.020086 , 0.019304 , 0.016141 , 0.015421 , 0.01933 , 0.023022 , 0.019326 , 0.028587 , 0.022323 , 0.015403 , 0.01823 , 0.02618 , 0.022166 , 0.019566 , 0.013136 , 0.047005 , 0.06561 , 0.064675 , 0.046262 , 0.069913 
 437 , 0.020559 , 0.01977 , 0.016492 , 0.015815 , 0.019721 , 0.023463 , 0.019797 , 0.029175 , 0.022813 , 0.015761 , 0.018603 , 0.026711 , 0.022666 , 0.020038 , 0.013413 , 0.048125 , 0.067125 , 0.066216 , 0.047377 , 0.071722 
 438 , 0.021027 , 0.020233 , 0.016846 , 0.016205 , 0.02011 , 0.023906 , 0.020269 , 0.029759 , 0.023298 , 0.016119 , 0.018975 , 0.027239 , 0.023171 , 0.02051 , 0.013694 , 0.049243 , 0.068644 , 0.067754 , 0.048489 , 0.073526 
 439 , 0.021503 , 0.020698 , 0.017196 , 0.016599 , 0.020499 , 0.024353 , 0.02074 , 0.030344 , 0.023784 , 0.016474 , 0.019347 , 0.027767 , 0.023668 , 0.02098 , 0.013971 , 0.050362 , 0.070158 , 0.069293 , 0.049603 , 0.07533 
 440 , 0.021829 , 0.021119 , 0.01758 , 0.016931 , 0.020941 , 0.02479 , 0.021143 , 0.030868 , 0.024212 , 0.016809 , 0.019709 , 0.028283 , 0.024128 , 0.021383 , 0.014257 , 0.051339 , 0.071485 , 0.070682 , 0.050563 , 0.07699 
 441 , 0.022091 , 0.021515 , 0.017973 , 0.017235 , 0.021396 , 0.025232 , 0.021519 , 0.031366 , 0.024618 , 0.01713 , 0.020066 , 0.028793 , 0.024565 , 0.021763 , 0.014537 , 0.052252 , 0.072732 , 0.072013 , 0.051466 , 0.078581 
 442 , 0.022357 , 0.021913 , 0.018366 , 0.017535 , 0.02185 , 0.025667 , 0.021893 , 0.031867 , 0.025025 , 0.017448 , 0.020425 , 0.029301 , 0.025005 , 0.02214 , 0.014824 , 0.053166 , 0.073977 , 0.073339 , 0.052368 , 0.080176 
 443 , 0.022657 , 0.022255 , 0.018721 , 0.017835 , 0.022275 , 0.026098 , 0.022241 , 0.03234 , 0.025418 , 0.017756 , 0.020767 , 0.029785 , 0.025438 , 0.02252 , 0.015098 , 0.054072 , 0.075187 , 0.074653 , 0.053264 , 0.081722 
 444 , 0.023012 , 0.022497 , 0.019011 , 0.018124 , 0.022636 , 0.026503 , 0.022547 , 0.032767 , 0.0258 , 0.018045 , 0.021081 , 0.030222 , 0.025864 , 0.022913 , 0.015366 , 0.054957 , 0.07635 , 0.075939 , 0.054155 , 0.083174 
 445 , 0.023364 , 0.022743 , 0.019302 , 0.018411 , 0.022999 , 0.026915 , 0.022853 , 0.033191 , 0.026184 , 0.018336 , 0.021396 , 0.030662 , 0.026289 , 0.023304 , 0.015626 , 0.055849 , 0.07751 , 0.07722 , 0.055043 , 0.084627 
 446 , 0.023718 , 0.022984 , 0.019591 , 0.018704 , 0.023359 , 0.027325 , 0.023161 , 0.03362 , 0.026565 , 0.018623 , 0.021708 , 0.031098 , 0.026712 , 0.023698 , 0.015893 , 0.056736 , 0.078666 , 0.078504 , 0.055936 , 0.086081 
 447 , 0.023944 , 0.02325 , 0.019753 , 0.018901 , 0.023551 , 0.027564 , 0.023429 , 0.033881 , 0.026835 , 0.018779 , 0.021915 , 0.031332 , 0.026942 , 0.023954 , 0.016066 , 0.057361 , 0.07949 , 0.079388 , 0.056479 , 0.087194 
 448 , 0.024165 , 0.023514 , 0.019919 , 0.019098 , 0.023744 , 0.027796 , 0.023698 , 0.03414 , 0.027098 , 0.018929 , 0.022119 , 0.03156 , 0.02717 , 0.024216 , 0.016242 , 0.057976 , 0.0803 , 0.080259 , 0.057023 , 0.088301 
 449 , 0.024387 , 0.023778 , 0.02008 , 0.019296 , 0.023933 , 0.028028 , 0.023964 , 0.034393 , 0.027368 , 0.019079 , 0.022324 , 0.031789 , 0.027394 , 0.024469 , 0.016413 , 0.0586 , 0.081114 , 0.081135 , 0.057563 , 0.089403 
 450 , 0.02453 , 0.023971 , 0.020204 , 0.019402 , 0.024126 , 0.028182 , 0.02409 , 0.034588 , 0.027536 , 0.019175 , 0.022455 , 0.031965 , 0.027562 , 0.024643 , 0.016557 , 0.059045 , 0.081671 , 0.081764 , 0.057974 , 0.090197 
 451 , 0.024632 , 0.024119 , 0.020306 , 0.019447 , 0.024311 , 0.02828 , 0.02413 , 0.034738 , 0.027643 , 0.019229 , 0.022536 , 0.032104 , 0.027695 , 0.024761 , 0.016678 , 0.059396 , 0.082071 , 0.082242 , 0.058309 , 0.090796 
 452 , 0.024734 , 0.024268 , 0.020402 , 0.019496 , 0.024501 , 0.028383 , 0.024165 , 0.034888 , 0.027751 , 0.019289 , 0.022622 , 0.032249 , 0.027829 , 0.024879 , 0.0168 , 0.059741 , 0.082467 , 0.082721 , 0.058644 , 0.091395 
 453 , 0.024801 , 0.024367 , 0.020481 , 0.019539 , 0.024646 , 0.028449 , 0.024201 , 0.034969 , 0.027833 , 0.019332 , 0.02268 , 0.03234 , 0.027921 , 0.024967 , 0.016874 , 0.060013 , 0.082776 , 0.083092 , 0.058906 , 0.091893 
 454 , 0.024788 , 0.024308 , 0.020498 , 0.019565 , 0.024659 , 0.028433 , 0.024221 , 0.034851 , 0.027829 , 0.019333 , 0.022679 , 0.03231 , 0.027912 , 0.024968 , 0.016817 , 0.060057 , 0.082808 , 0.083169 , 0.058958 , 0.092114 
 455 , 0.024774 , 0.02425 , 0.02051 , 0.019591 , 0.024676 , 0.028421 , 0.024245 , 0.034739 , 0.027825 , 0.019334 , 0.022683 , 0.032273 , 0.027897 , 0.024969 , 0.016761 , 0.060103 , 0.082843 , 0.083249 , 0.059009 , 0.092325 
 456 , 0.024759 , 0.024191 , 0.020527 , 0.019621 , 0.024688 , 0.028403 , 0.024268 , 0.034621 , 0.027825 , 0.01934 , 0.022681 , 0.032236 , 0.027886 , 0.024969 , 0.016704 , 0.060148 , 0.082875 , 0.083326 , 0.059063 , 0.092543 
 457 , 0.024652 , 0.024142 , 0.020537 , 0.019589 , 0.024677 , 0.028358 , 0.024162 , 0.034563 , 0.027742 , 0.019288 , 0.022643 , 0.032177 , 0.027849 , 0.024922 , 0.016683 , 0.060164 , 0.082939 , 0.083398 , 0.059047 , 0.092728 
 458 , 0.02454 , 0.024098 , 0.020552 , 0.019557 , 0.024662 , 0.028314 , 0.024047 , 0.034511 , 0.027654 , 0.019237 , 0.022599 , 0.032113 , 0.027811 , 0.02487 , 0.016671 , 0.060178 , 0.083001 , 0.083469 , 0.05902 , 0.092917 
 459 , 0.024423 , 0.024053 , 0.020562 , 0.019524 , 0.024641 , 0.028264 , 0.023927 , 0.034458 , 0.027566 , 0.019185 , 0.022556 , 0.032049 , 0.027773 , 0.024818 , 0.016655 , 0.060192 , 0.083061 , 0.083537 , 0.059003 , 0.093102 
 460 , 0.024325 , 0.023977 , 0.02052 , 0.019447 , 0.024587 , 0.028195 , 0.023831 , 0.034348 , 0.027459 , 0.019114 , 0.02248 , 0.031944 , 0.027666 , 0.024728 , 0.016605 , 0.060129 , 0.083018 , 0.083507 , 0.058905 , 0.093147 
 461 , 0.024241 , 0.023875 , 0.02044 , 0.019342 , 0.024491 , 0.028111 , 0.023754 , 0.034193 , 0.027344 , 0.019026 , 0.022386 , 0.031806 , 0.027504 , 0.024602 , 0.016525 , 0.060002 , 0.082879 , 0.083391 , 0.058744 , 0.093072 
 462 , 0.024156 , 0.023772 , 0.02036 , 0.019233 , 0.024401 , 0.028027 , 0.023672 , 0.034037 , 0.027224 , 0.018939 , 0.022291 , 0.031668 , 0.027348 , 0.02448 , 0.016445 , 0.059879 , 0.082743 , 0.083267 , 0.058582 , 0.092993 
 463 , 0.024066 , 0.023674 , 0.02027 , 0.019128 , 0.024289 , 0.027916 , 0.023589 , 0.033866 , 0.027092 , 0.018846 , 0.022185 , 0.031524 , 0.027187 , 0.024348 , 0.01636 , 0.059732 , 0.082572 , 0.083128 , 0.058403 , 0.092893 
 464 , 0.023917 , 0.023572 , 0.020144 , 0.019029 , 0.0241 , 0.027676 , 0.023483 , 0.033649 , 0.026886 , 0.018718 , 0.022038 , 0.031355 , 0.027029 , 0.024193 , 0.016242 , 0.05948 , 0.082228 , 0.082859 , 0.058118 , 0.092665 
 465 , 0.023774 , 0.02347 , 0.020018 , 0.01893 , 0.023911 , 0.027441 , 0.023372 , 0.033432 , 0.026681 , 0.018591 , 0.021896 , 0.031187 , 0.026872 , 0.024038 , 0.01613 , 0.05923 , 0.081876 , 0.082587 , 0.057828 , 0.092437 
 466 , 0.02363 , 0.023372 , 0.019892 , 0.01883 , 0.023723 , 0.027202 , 0.023265 , 0.033211 , 0.026476 , 0.018464 , 0.021749 , 0.031018 , 0.02672 , 0.023883 , 0.016013 , 0.05898 , 0.081533 , 0.082318 , 0.057542 , 0.09221 
 467 , 0.023513 , 0.023266 , 0.019837 , 0.018731 , 0.023669 , 0.027088 , 0.023135 , 0.032981 , 0.026341 , 0.018343 , 0.021651 , 0.030876 , 0.026661 , 0.02379 , 0.015923 , 0.058866 , 0.081346 , 0.082166 , 0.057392 , 0.092128 
 468 , 0.023405 , 0.023164 , 0.019797 , 0.018637 , 0.023642 , 0.026999 , 0.023004 , 0.032743 , 0.026217 , 0.018227 , 0.02156 , 0.030734 , 0.026628 , 0.023715 , 0.015831 , 0.058777 , 0.081201 , 0.082047 , 0.057279 , 0.09208 
 469 , 0.023297 , 0.023057 , 0.019756 , 0.018539 , 0.023615 , 0.026916 , 0.022874 , 0.032511 , 0.026098 , 0.018106 , 0.021469 , 0.030596 , 0.026593 , 0.023634 , 0.015743 , 0.058696 , 0.081059 , 0.081926 , 0.057166 , 0.092035 
 470 , 0.023255 , 0.023011 , 0.019738 , 0.018501 , 0.023606 , 0.026878 , 0.022785 , 0.03239 , 0.026029 , 0.018045 , 0.021418 , 0.030539 , 0.026571 , 0.023596 , 0.015703 , 0.058702 , 0.081055 , 0.081948 , 0.057138 , 0.092134 
 471 , 0.02329 , 0.02304 , 0.019752 , 0.018538 , 0.023606 , 0.026899 , 0.022762 , 0.032414 , 0.026016 , 0.018048 , 0.021403 , 0.030581 , 0.026568 , 0.023597 , 0.01573 , 0.058833 , 0.081221 , 0.082142 , 0.057211 , 0.092414 
 472 , 0.023324 , 0.023064 , 0.019765 , 0.01857 , 0.023607 , 0.02692 , 0.022733 , 0.032433 , 0.026003 , 0.018051 , 0.021393 , 0.030623 , 0.026565 , 0.023597 , 0.01576 , 0.05896 , 0.08139 , 0.082337 , 0.057284 , 0.09269 
 473 , 0.023363 , 0.023099 , 0.019789 , 0.018597 , 0.023613 , 0.026942 , 0.022719 , 0.032462 , 0.026001 , 0.018059 , 0.021388 , 0.030665 , 0.026567 , 0.023613 , 0.015787 , 0.059102 , 0.081581 , 0.082556 , 0.057372 , 0.092991 
 474 , 0.023408 , 0.023171 , 0.01989 , 0.018565 , 0.023658 , 0.026992 , 0.022825 , 0.032558 , 0.026096 , 0.018103 , 0.021456 , 0.030717 , 0.026646 , 0.023769 , 0.015819 , 0.05943 , 0.081984 , 0.083015 , 0.057594 , 0.093529 
 475 , 0.023458 , 0.023246 , 0.019992 , 0.018533 , 0.023705 , 0.02704 , 0.022926 , 0.032652 , 0.026194 , 0.018151 , 0.021525 , 0.030767 , 0.026726 , 0.023927 , 0.015855 , 0.059755 , 0.082386 , 0.083474 , 0.057816 , 0.09407 
 476 , 0.023509 , 0.02332 , 0.020095 , 0.018499 , 0.023746 , 0.027092 , 0.023029 , 0.032746 , 0.026292 , 0.018194 , 0.021593 , 0.030821 , 0.026801 , 0.024081 , 0.015891 , 0.060081 , 0.082789 , 0.083929 , 0.058039 , 0.094607 
 477 , 0.023584 , 0.023375 , 0.020122 , 0.018538 , 0.023842 , 0.027138 , 0.023078 , 0.032768 , 0.026341 , 0.018212 , 0.021654 , 0.030876 , 0.026856 , 0.024109 , 0.015932 , 0.060309 , 0.083105 , 0.084282 , 0.058238 , 0.095055 
 478 , 0.023673 , 0.023425 , 0.020126 , 0.018601 , 0.023951 , 0.027176 , 0.023108 , 0.032764 , 0.026372 , 0.018216 , 0.021715 , 0.030932 , 0.026898 , 0.024087 , 0.015975 , 0.060501 , 0.083389 , 0.084593 , 0.05842 , 0.095472 
 479 , 0.023757 , 0.023479 , 0.020125 , 0.018665 , 0.024065 , 0.027219 , 0.023142 , 0.032756 , 0.026404 , 0.018221 , 0.021775 , 0.030993 , 0.026941 , 0.024065 , 0.016019 , 0.060697 , 0.083669 , 0.084904 , 0.058603 , 0.095889 
 480 , 0.023769 , 0.02351 , 0.020108 , 0.018705 , 0.024121 , 0.027206 , 0.023139 , 0.032706 , 0.026404 , 0.018211 , 0.021785 , 0.030995 , 0.026947 , 0.024004 , 0.016035 , 0.060797 , 0.083828 , 0.08508 , 0.058685 , 0.096168 
 481 , 0.023657 , 0.02351 , 0.020063 , 0.018688 , 0.024095 , 0.027104 , 0.023081 , 0.032584 , 0.026348 , 0.018176 , 0.021706 , 0.030907 , 0.026874 , 0.023891 , 0.016012 , 0.060731 , 0.083778 , 0.085031 , 0.0586 , 0.096206 
 482 , 0.023544 , 0.02351 , 0.020019 , 0.018672 , 0.024069 , 0.027001 , 0.023024 , 0.032462 , 0.026296 , 0.018142 , 0.021628 , 0.030813 , 0.026807 , 0.023773 , 0.015988 , 0.060669 , 0.083727 , 0.084981 , 0.05852 , 0.096243 
 483 , 0.023432 , 0.023509 , 0.019974 , 0.018655 , 0.024043 , 0.026904 , 0.022966 , 0.03234 , 0.026239 , 0.018107 , 0.02155 , 0.030725 , 0.026739 , 0.02366 , 0.015964 , 0.060611 , 0.083679 , 0.08493 , 0.058439 , 0.096277 
 484 , 0.023383 , 0.023455 , 0.020019 , 0.018564 , 0.024011 , 0.026901 , 0.022812 , 0.03231 , 0.026167 , 0.018032 , 0.021498 , 0.030657 , 0.026693 , 0.02361 , 0.015911 , 0.060651 , 0.083652 , 0.08487 , 0.058399 , 0.096295 
 485 , 0.023336 , 0.023403 , 0.02007 , 0.018476 , 0.023981 , 0.026895 , 0.022661 , 0.03228 , 0.026096 , 0.017961 , 0.021443 , 0.030584 , 0.026649 , 0.023567 , 0.015861 , 0.060697 , 0.083618 , 0.084813 , 0.058356 , 0.09631 
 486 , 0.023288 , 0.023346 , 0.020116 , 0.018383 , 0.023951 , 0.026893 , 0.022506 , 0.03225 , 0.02602 , 0.017889 , 0.021393 , 0.030517 , 0.026605 , 0.023519 , 0.01581 , 0.060741 , 0.083588 , 0.084754 , 0.058317 , 0.096326 
 487 , 0.023367 , 0.023419 , 0.020206 , 0.018431 , 0.024028 , 0.026988 , 0.02258 , 0.032364 , 0.026081 , 0.017942 , 0.021482 , 0.030604 , 0.026671 , 0.023621 , 0.015856 , 0.061021 , 0.083932 , 0.085145 , 0.058565 , 0.096828 
 488 , 0.02351 , 0.023558 , 0.020322 , 0.018552 , 0.024168 , 0.027135 , 0.022774 , 0.032555 , 0.026207 , 0.018061 , 0.021639 , 0.030776 , 0.026804 , 0.023803 , 0.015955 , 0.061436 , 0.084484 , 0.085773 , 0.058964 , 0.097578 
 489 , 0.023653 , 0.023692 , 0.020433 , 0.018668 , 0.024304 , 0.027284 , 0.022969 , 0.032746 , 0.026339 , 0.018181 , 0.021797 , 0.030948 , 0.026937 , 0.023991 , 0.016055 , 0.061848 , 0.085033 , 0.086398 , 0.059365 , 0.09833 
 490 , 0.023853 , 0.023902 , 0.020594 , 0.018834 , 0.024511 , 0.027495 , 0.023206 , 0.033002 , 0.026552 , 0.018341 , 0.021992 , 0.031179 , 0.027132 , 0.024221 , 0.016194 , 0.062387 , 0.085753 , 0.087194 , 0.059873 , 0.099263 
 491 , 0.024162 , 0.024284 , 0.020875 , 0.019103 , 0.024868 , 0.027834 , 0.023539 , 0.033409 , 0.026942 , 0.018587 , 0.022258 , 0.031554 , 0.027473 , 0.024561 , 0.016429 , 0.06321 , 0.086841 , 0.088375 , 0.060614 , 0.100592 
 492 , 0.024473 , 0.024664 , 0.021158 , 0.019368 , 0.025228 , 0.028175 , 0.023869 , 0.033818 , 0.027336 , 0.018834 , 0.022521 , 0.03193 , 0.027812 , 0.024899 , 0.016666 , 0.064028 , 0.087922 , 0.089554 , 0.061355 , 0.101926 
 493 , 0.024785 , 0.025042 , 0.021438 , 0.01963 , 0.02559 , 0.028518 , 0.024202 , 0.034225 , 0.027728 , 0.019082 , 0.022785 , 0.032304 , 0.028152 , 0.025234 , 0.0169 , 0.064846 , 0.089009 , 0.090732 , 0.062096 , 0.103258 
 494 , 0.02508 , 0.025343 , 0.021693 , 0.019891 , 0.026038 , 0.028873 , 0.024459 , 0.034568 , 0.028094 , 0.01932 , 0.023064 , 0.032657 , 0.028481 , 0.025561 , 0.017145 , 0.065607 , 0.089946 , 0.091779 , 0.062811 , 0.10448 
 495 , 0.025374 , 0.025633 , 0.021945 , 0.020153 , 0.026492 , 0.029232 , 0.024715 , 0.034901 , 0.028453 , 0.019564 , 0.023348 , 0.033005 , 0.028813 , 0.025893 , 0.017388 , 0.066359 , 0.09088 , 0.092811 , 0.063524 , 0.105693 
 496 , 0.025665 , 0.02593 , 0.022198 , 0.020412 , 0.026949 , 0.029593 , 0.024972 , 0.035241 , 0.028815 , 0.0198 , 0.023628 , 0.033355 , 0.029146 , 0.026221 , 0.017628 , 0.067116 , 0.091813 , 0.093844 , 0.064232 , 0.106902 
 497 , 0.025976 , 0.026228 , 0.02252 , 0.020726 , 0.027362 , 0.029931 , 0.025271 , 0.035664 , 0.029221 , 0.020066 , 0.023926 , 0.033674 , 0.029472 , 0.026591 , 0.017905 , 0.067852 , 0.09268 , 0.094821 , 0.06488 , 0.108061 
 498 , 0.026297 , 0.026524 , 0.022881 , 0.021088 , 0.027742 , 0.030258 , 0.025595 , 0.036154 , 0.029656 , 0.02034 , 0.024235 , 0.033966 , 0.029793 , 0.026989 , 0.018203 , 0.068569 , 0.093496 , 0.09576 , 0.065477 , 0.109173 
 499 , 0.026619 , 0.026827 , 0.023245 , 0.021441 , 0.028124 , 0.030581 , 0.025925 , 0.03664 , 0.030089 , 0.02062 , 0.024547 , 0.034259 , 0.030115 , 0.027384 , 0.018497 , 0.069288 , 0.094316 , 0.096702 , 0.066071 , 0.11028 
 500 , 0.026963 , 0.027167 , 0.023615 , 0.021786 , 0.028564 , 0.030952 , 0.026277 , 0.037165 , 0.030571 , 0.020907 , 0.024885 , 0.034574 , 0.030469 , 0.027822 , 0.018829 , 0.070058 , 0.095187 , 0.097733 , 0.066735 , 0.111466 
 501 , 0.027394 , 0.027644 , 0.024014 , 0.022074 , 0.029216 , 0.031457 , 0.026725 , 0.037813 , 0.031202 , 0.021242 , 0.025321 , 0.03498 , 0.030931 , 0.028404 , 0.019256 , 0.071042 , 0.096245 , 0.099048 , 0.067637 , 0.112929 
 502 , 0.027817 , 0.028125 , 0.024406 , 0.022364 , 0.029864 , 0.031967 , 0.027166 , 0.038456 , 0.031833 , 0.02158 , 0.02576 , 0.035383 , 0.031397 , 0.028987 , 0.019687 , 0.072028 , 0.097301 , 0.100363 , 0.06854 , 0.114387 
 503 , 0.028249 , 0.028599 , 0.024806 , 0.022657 , 0.030516 , 0.032475 , 0.027609 , 0.039103 , 0.032464 , 0.02192 , 0.026197 , 0.035789 , 0.031861 , 0.029568 , 0.020121 , 0.07301 , 0.098357 , 0.101676 , 0.069438 , 0.115849 
