SHB1_00005_SHB1_REF.spu,SHB1_00004_SHB1_REF.spu,SHB1_00003_SHB1_REF.spu,SHB1_00002_SHB1_REF.spu,
Wavelength,SHB1_00006_B1_NP.spu,SHB1_00007_B1_NP.spu,SHB1_00008_B1_NP.spu,SHB1_00009_B1_NP.spu,SHB1_00010_B1_NP.spu,SHB1_00011_B1_P.spu,SHB1_00012_B1_P.spu,SHB1_00013_B1_P.spu,SHB1_00014_B1_P.spu,SHB1_00015_B1_P.spu,SHB1_00016_B1_N.spu,SHB1_00017_B1_N.spu,SHB1_00018_B1_N.spu,SHB1_00019_B1_N.spu,SHB1_00020_B1_N.spu,SHB1_00021_B1_CT2.spu,SHB1_00022_B1_CT2.spu,SHB1_00023_B1_CT2.spu,SHB1_00024_B1_CT2.spu,SHB1_00025_B1_CT2.spu
  (nm),7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 ,7/14/2017 
  time  ,:38:25 A,:39:05 A,:39:28 A,:40:20 A,:40:41 A,:41:37 A,:41:56 A,:42:14 A,:42:39 A,:42:58 A,:44:37 A,:45:15 A,:45:35 A,:45:52 A,:46:06 A,:46:57 A,:47:15 A,:47:29 A,:47:50 A,:48:06 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 518 , 0.019857 , 0.020163 , 0.01458 , 0.021285 , 0.017177 , 0.022732 , 0.029354 , 0.022649 , 0.027138 , 0.026294 , 0.017399 , 0.027769 , 0.025311 , 0.030143 , 0.024958 , 0.024884 , 0.020154 , 0.023994 , 0.016602 , 0.02314 
 519 , 0.020388 , 0.020787 , 0.015022 , 0.021976 , 0.017668 , 0.02361 , 0.030508 , 0.023619 , 0.027927 , 0.027184 , 0.017844 , 0.028484 , 0.026126 , 0.031167 , 0.025736 , 0.025921 , 0.020945 , 0.024928 , 0.01712 , 0.024037 
 520 , 0.02093 , 0.021413 , 0.015458 , 0.022667 , 0.018152 , 0.024488 , 0.03165 , 0.02459 , 0.028715 , 0.028074 , 0.018292 , 0.029198 , 0.02694 , 0.032198 , 0.026522 , 0.026968 , 0.021738 , 0.025853 , 0.017632 , 0.024934 
 521 , 0.021476 , 0.02208 , 0.015956 , 0.023391 , 0.018642 , 0.025398 , 0.03286 , 0.025621 , 0.029552 , 0.029041 , 0.018726 , 0.029933 , 0.027814 , 0.033297 , 0.027377 , 0.028093 , 0.022573 , 0.02682 , 0.01814 , 0.025844 
 522 , 0.022009 , 0.022735 , 0.016447 , 0.024102 , 0.019126 , 0.026298 , 0.034047 , 0.026623 , 0.030382 , 0.03 , 0.019154 , 0.030651 , 0.028679 , 0.034372 , 0.028214 , 0.029191 , 0.023386 , 0.027758 , 0.018633 , 0.026744 
 523 , 0.022543 , 0.023381 , 0.016928 , 0.024806 , 0.019601 , 0.027171 , 0.035207 , 0.027609 , 0.031194 , 0.030933 , 0.019573 , 0.031361 , 0.029518 , 0.03543 , 0.029043 , 0.030272 , 0.024182 , 0.02868 , 0.019126 , 0.027637 
 524 , 0.023107 , 0.024067 , 0.017409 , 0.02554 , 0.020113 , 0.028123 , 0.03646 , 0.028636 , 0.032068 , 0.0319 , 0.020048 , 0.032142 , 0.030417 , 0.036581 , 0.029914 , 0.031424 , 0.025009 , 0.02969 , 0.019647 , 0.02859 
 525 , 0.023679 , 0.024763 , 0.017897 , 0.026285 , 0.020643 , 0.029078 , 0.037728 , 0.029676 , 0.032964 , 0.03287 , 0.020531 , 0.032936 , 0.031329 , 0.037737 , 0.030797 , 0.032571 , 0.025846 , 0.030713 , 0.020186 , 0.029564 
 526 , 0.024243 , 0.025441 , 0.018376 , 0.027022 , 0.021155 , 0.030025 , 0.038961 , 0.030699 , 0.033843 , 0.033815 , 0.021015 , 0.033712 , 0.032224 , 0.038886 , 0.031653 , 0.033702 , 0.026666 , 0.031709 , 0.020706 , 0.030521 
 527 , 0.024791 , 0.026104 , 0.018849 , 0.027734 , 0.021661 , 0.03094 , 0.040163 , 0.03169 , 0.03468 , 0.034745 , 0.021473 , 0.034474 , 0.033096 , 0.040004 , 0.032505 , 0.034811 , 0.027481 , 0.032683 , 0.02122 , 0.031446 
 528 , 0.02533 , 0.026748 , 0.019312 , 0.028438 , 0.022157 , 0.031837 , 0.041319 , 0.032672 , 0.035479 , 0.035648 , 0.021922 , 0.035198 , 0.033949 , 0.041094 , 0.033358 , 0.035892 , 0.028297 , 0.03363 , 0.021716 , 0.032353 
 529 , 0.025851 , 0.027375 , 0.019767 , 0.029133 , 0.022645 , 0.032716 , 0.042459 , 0.033638 , 0.036262 , 0.036534 , 0.022372 , 0.035904 , 0.034785 , 0.042177 , 0.034193 , 0.036957 , 0.029096 , 0.03455 , 0.022203 , 0.033233 
 530 , 0.026365 , 0.027995 , 0.020224 , 0.029803 , 0.023115 , 0.033571 , 0.043574 , 0.034579 , 0.037028 , 0.037395 , 0.022805 , 0.036604 , 0.035596 , 0.043226 , 0.035012 , 0.038008 , 0.029869 , 0.035464 , 0.022682 , 0.034098 
 531 , 0.026773 , 0.028519 , 0.020611 , 0.030378 , 0.02348 , 0.034276 , 0.044543 , 0.035408 , 0.037701 , 0.038145 , 0.023168 , 0.037239 , 0.036323 , 0.044194 , 0.035738 , 0.0389 , 0.03051 , 0.036257 , 0.023074 , 0.034861 
 532 , 0.027174 , 0.029046 , 0.020993 , 0.030946 , 0.023838 , 0.034963 , 0.045502 , 0.036229 , 0.038365 , 0.038885 , 0.023535 , 0.037855 , 0.037042 , 0.045143 , 0.036447 , 0.039793 , 0.031144 , 0.037042 , 0.02346 , 0.035606 
 533 , 0.027567 , 0.029555 , 0.021366 , 0.031514 , 0.024197 , 0.035651 , 0.046443 , 0.037033 , 0.039021 , 0.039608 , 0.023903 , 0.038463 , 0.037753 , 0.046083 , 0.037147 , 0.040668 , 0.03177 , 0.037819 , 0.023837 , 0.036342 
 534 , 0.027909 , 0.029987 , 0.021665 , 0.031971 , 0.024512 , 0.036241 , 0.047249 , 0.037693 , 0.0396 , 0.040246 , 0.024199 , 0.038984 , 0.038348 , 0.046889 , 0.037741 , 0.041423 , 0.032303 , 0.038471 , 0.02417 , 0.036981 
 535 , 0.028229 , 0.030377 , 0.021927 , 0.032382 , 0.024817 , 0.036793 , 0.04798 , 0.038285 , 0.040129 , 0.040832 , 0.024456 , 0.039473 , 0.038884 , 0.047628 , 0.038294 , 0.042134 , 0.032801 , 0.039074 , 0.024484 , 0.037562 
 536 , 0.028539 , 0.030758 , 0.02219 , 0.032785 , 0.025122 , 0.037335 , 0.048702 , 0.038868 , 0.040648 , 0.04141 , 0.024722 , 0.039953 , 0.039411 , 0.048359 , 0.03884 , 0.042838 , 0.033299 , 0.039668 , 0.024798 , 0.038135 
 537 , 0.02883 , 0.031119 , 0.022441 , 0.03317 , 0.025407 , 0.037843 , 0.049373 , 0.039426 , 0.041133 , 0.041934 , 0.024977 , 0.040408 , 0.039931 , 0.049058 , 0.039359 , 0.043508 , 0.033771 , 0.040237 , 0.025082 , 0.038682 
 538 , 0.029063 , 0.031442 , 0.022691 , 0.033544 , 0.025643 , 0.038312 , 0.049977 , 0.039936 , 0.04155 , 0.042391 , 0.025242 , 0.040824 , 0.040423 , 0.049729 , 0.039859 , 0.044092 , 0.034184 , 0.040757 , 0.025337 , 0.039181 
 539 , 0.029297 , 0.031776 , 0.022951 , 0.03391 , 0.025889 , 0.038772 , 0.050573 , 0.040437 , 0.041959 , 0.04284 , 0.025497 , 0.041232 , 0.040916 , 0.050391 , 0.040351 , 0.044687 , 0.034599 , 0.041279 , 0.025593 , 0.039681 
 540 , 0.02953 , 0.0321 , 0.023202 , 0.034276 , 0.026127 , 0.039233 , 0.05116 , 0.04094 , 0.042368 , 0.043289 , 0.025753 , 0.04164 , 0.0414 , 0.051055 , 0.040834 , 0.045264 , 0.035014 , 0.041793 , 0.025849 , 0.040173 
 541 , 0.029665 , 0.032305 , 0.023326 , 0.034495 , 0.026284 , 0.039546 , 0.051598 , 0.041285 , 0.042677 , 0.043609 , 0.02591 , 0.041966 , 0.041755 , 0.051541 , 0.041198 , 0.045673 , 0.035292 , 0.042168 , 0.026044 , 0.040516 
 542 , 0.029792 , 0.032515 , 0.023453 , 0.034718 , 0.026435 , 0.039855 , 0.052024 , 0.041625 , 0.042972 , 0.043924 , 0.02606 , 0.042289 , 0.042096 , 0.052024 , 0.041548 , 0.046069 , 0.035574 , 0.042539 , 0.026233 , 0.040855 
 543 , 0.02992 , 0.032715 , 0.02357 , 0.034941 , 0.026586 , 0.040154 , 0.05245 , 0.041956 , 0.043276 , 0.04424 , 0.026201 , 0.042601 , 0.042447 , 0.052498 , 0.041908 , 0.046466 , 0.035847 , 0.04291 , 0.026422 , 0.041195 
 544 , 0.030036 , 0.032902 , 0.023697 , 0.035131 , 0.026736 , 0.040437 , 0.052855 , 0.042261 , 0.043554 , 0.044538 , 0.026341 , 0.042898 , 0.042772 , 0.052971 , 0.042232 , 0.046854 , 0.036115 , 0.043264 , 0.026582 , 0.041528 
 545 , 0.030154 , 0.033071 , 0.023816 , 0.035313 , 0.026888 , 0.040704 , 0.053254 , 0.042559 , 0.043825 , 0.04483 , 0.026473 , 0.043177 , 0.0431 , 0.053428 , 0.042549 , 0.047245 , 0.036385 , 0.043612 , 0.026733 , 0.041863 
 546 , 0.030261 , 0.03325 , 0.023934 , 0.035485 , 0.02704 , 0.040961 , 0.053653 , 0.042857 , 0.044095 , 0.045121 , 0.026594 , 0.043457 , 0.043418 , 0.053876 , 0.042867 , 0.047626 , 0.036646 , 0.04396 , 0.026885 , 0.042199 
 547 , 0.030359 , 0.033402 , 0.024041 , 0.03565 , 0.027171 , 0.041212 , 0.054003 , 0.043112 , 0.044342 , 0.045379 , 0.026716 , 0.043732 , 0.043712 , 0.054294 , 0.04316 , 0.047966 , 0.036881 , 0.044274 , 0.027026 , 0.042511 
 548 , 0.03043 , 0.033507 , 0.024111 , 0.035798 , 0.027256 , 0.041418 , 0.05426 , 0.043302 , 0.044544 , 0.045553 , 0.0268 , 0.043962 , 0.043932 , 0.054629 , 0.043408 , 0.048233 , 0.037041 , 0.044525 , 0.02714 , 0.042748 
 549 , 0.030491 , 0.033602 , 0.024191 , 0.035936 , 0.027331 , 0.041633 , 0.054506 , 0.04349 , 0.044745 , 0.045736 , 0.026884 , 0.0442 , 0.044161 , 0.054963 , 0.043646 , 0.048498 , 0.037209 , 0.044774 , 0.027253 , 0.042985 
 550 , 0.030561 , 0.033707 , 0.02427 , 0.036083 , 0.027415 , 0.041839 , 0.054752 , 0.04367 , 0.044936 , 0.045919 , 0.026967 , 0.044429 , 0.04438 , 0.055298 , 0.043884 , 0.048753 , 0.037368 , 0.045014 , 0.027376 , 0.043212 
 551 , 0.030567 , 0.03373 , 0.024272 , 0.036091 , 0.027435 , 0.041908 , 0.054879 , 0.043724 , 0.045031 , 0.045998 , 0.027015 , 0.044543 , 0.044504 , 0.055494 , 0.044007 , 0.048867 , 0.037438 , 0.045119 , 0.027425 , 0.043323 
 552 , 0.030572 , 0.033738 , 0.024268 , 0.036103 , 0.027444 , 0.041977 , 0.054995 , 0.043776 , 0.045124 , 0.046082 , 0.027063 , 0.044645 , 0.044626 , 0.055689 , 0.044108 , 0.048975 , 0.037491 , 0.045222 , 0.027473 , 0.043424 
 553 , 0.030575 , 0.033747 , 0.024263 , 0.036105 , 0.027453 , 0.042046 , 0.055112 , 0.043818 , 0.045207 , 0.046157 , 0.027111 , 0.044747 , 0.044747 , 0.055885 , 0.044219 , 0.049073 , 0.037554 , 0.045315 , 0.027522 , 0.043534 
 554 , 0.03052 , 0.033697 , 0.024224 , 0.036061 , 0.027421 , 0.042033 , 0.055096 , 0.043779 , 0.045211 , 0.046142 , 0.027117 , 0.044769 , 0.044769 , 0.05594 , 0.04423 , 0.049055 , 0.037532 , 0.045319 , 0.027519 , 0.043534 
 555 , 0.03042 , 0.033601 , 0.024145 , 0.035967 , 0.027356 , 0.041938 , 0.054987 , 0.043685 , 0.045139 , 0.046052 , 0.027081 , 0.044756 , 0.044726 , 0.055881 , 0.044166 , 0.048958 , 0.03746 , 0.045266 , 0.027503 , 0.04345 
 556 , 0.03031 , 0.033505 , 0.024057 , 0.035874 , 0.027291 , 0.041851 , 0.054868 , 0.043591 , 0.045076 , 0.045961 , 0.027046 , 0.044732 , 0.044673 , 0.055821 , 0.044112 , 0.048851 , 0.037388 , 0.045204 , 0.027478 , 0.043365 
 557 , 0.030183 , 0.033383 , 0.023962 , 0.035745 , 0.02721 , 0.041711 , 0.054696 , 0.043444 , 0.04498 , 0.045826 , 0.026994 , 0.044684 , 0.044586 , 0.05571 , 0.044005 , 0.048701 , 0.037271 , 0.045098 , 0.027427 , 0.043237 
 558 , 0.029976 , 0.033157 , 0.023792 , 0.035491 , 0.027061 , 0.041449 , 0.054369 , 0.043113 , 0.044758 , 0.045565 , 0.026874 , 0.044521 , 0.044334 , 0.055413 , 0.043763 , 0.048382 , 0.037027 , 0.044827 , 0.027278 , 0.042985 
 559 , 0.029755 , 0.032926 , 0.023618 , 0.035241 , 0.026918 , 0.04118 , 0.054033 , 0.042775 , 0.044528 , 0.045297 , 0.026741 , 0.044351 , 0.044095 , 0.055116 , 0.043524 , 0.048064 , 0.036787 , 0.044558 , 0.027125 , 0.042726 
 560 , 0.029543 , 0.032705 , 0.023445 , 0.03498 , 0.026765 , 0.04091 , 0.053706 , 0.042447 , 0.044309 , 0.045028 , 0.026617 , 0.044181 , 0.043846 , 0.05482 , 0.043284 , 0.047747 , 0.036537 , 0.044289 , 0.026981 , 0.042467 
 561 , 0.029266 , 0.032395 , 0.023204 , 0.034629 , 0.02652 , 0.040503 , 0.053188 , 0.042009 , 0.043967 , 0.044626 , 0.026402 , 0.043898 , 0.043485 , 0.054339 , 0.042934 , 0.047274 , 0.036183 , 0.043879 , 0.026766 , 0.042048 
 562 , 0.028964 , 0.032079 , 0.022961 , 0.03427 , 0.026272 , 0.040086 , 0.052652 , 0.04155 , 0.043613 , 0.044203 , 0.026174 , 0.043604 , 0.043102 , 0.053831 , 0.042562 , 0.046787 , 0.035802 , 0.043456 , 0.026537 , 0.041619 
 563 , 0.028673 , 0.031754 , 0.022709 , 0.033902 , 0.026015 , 0.03966 , 0.052108 , 0.041092 , 0.04325 , 0.04378 , 0.025946 , 0.043309 , 0.04273 , 0.053325 , 0.042191 , 0.046301 , 0.035432 , 0.043025 , 0.026319 , 0.041171 
 564 , 0.028345 , 0.031391 , 0.022429 , 0.033497 , 0.02574 , 0.039198 , 0.05149 , 0.040569 , 0.042841 , 0.043311 , 0.025711 , 0.042969 , 0.042293 , 0.052744 , 0.041754 , 0.045711 , 0.035006 , 0.042547 , 0.026063 , 0.040686 
 565 , 0.027979 , 0.030987 , 0.02213 , 0.033058 , 0.02544 , 0.038683 , 0.050822 , 0.040001 , 0.042374 , 0.042824 , 0.02545 , 0.042589 , 0.041818 , 0.052111 , 0.041251 , 0.04505 , 0.034552 , 0.042042 , 0.025792 , 0.040167 
 566 , 0.027625 , 0.030585 , 0.021831 , 0.03261 , 0.025142 , 0.03818 , 0.050147 , 0.039416 , 0.041919 , 0.042318 , 0.0252 , 0.042211 , 0.041344 , 0.051481 , 0.04076 , 0.044382 , 0.03409 , 0.041529 , 0.025521 , 0.03964 
 567 , 0.027242 , 0.030164 , 0.021523 , 0.032154 , 0.024844 , 0.037649 , 0.049444 , 0.038824 , 0.041435 , 0.041804 , 0.024931 , 0.041823 , 0.040843 , 0.050823 , 0.040241 , 0.043697 , 0.03361 , 0.040979 , 0.025232 , 0.039086 
 568 , 0.026813 , 0.029683 , 0.021168 , 0.031617 , 0.024493 , 0.037039 , 0.048648 , 0.038141 , 0.040896 , 0.041195 , 0.02459 , 0.04136 , 0.040267 , 0.050068 , 0.039639 , 0.042935 , 0.033057 , 0.040325 , 0.02486 , 0.038431 
 569 , 0.026389 , 0.029198 , 0.020819 , 0.031084 , 0.024148 , 0.036423 , 0.047843 , 0.037453 , 0.040358 , 0.040599 , 0.024253 , 0.040897 , 0.039685 , 0.049305 , 0.03903 , 0.042157 , 0.032508 , 0.039656 , 0.024503 , 0.03777 
 570 , 0.025958 , 0.028716 , 0.020462 , 0.030545 , 0.023794 , 0.035801 , 0.047043 , 0.036769 , 0.039813 , 0.039986 , 0.023909 , 0.040426 , 0.039105 , 0.048546 , 0.038425 , 0.041384 , 0.031962 , 0.03899 , 0.024139 , 0.037113 
 571 , 0.025552 , 0.028277 , 0.02014 , 0.030058 , 0.023485 , 0.035222 , 0.046302 , 0.036118 , 0.039319 , 0.039404 , 0.023618 , 0.040005 , 0.038557 , 0.047817 , 0.037861 , 0.040653 , 0.03144 , 0.038395 , 0.023818 , 0.036508 
 572 , 0.025157 , 0.027848 , 0.019813 , 0.029572 , 0.023177 , 0.034661 , 0.045567 , 0.035466 , 0.03882 , 0.03883 , 0.023319 , 0.039578 , 0.038005 , 0.047102 , 0.037314 , 0.039919 , 0.030908 , 0.037806 , 0.023508 , 0.035902 
 573 , 0.024764 , 0.027412 , 0.019478 , 0.02908 , 0.02287 , 0.034083 , 0.044835 , 0.034818 , 0.038324 , 0.038239 , 0.02303 , 0.039163 , 0.037457 , 0.046371 , 0.036769 , 0.039181 , 0.03038 , 0.037231 , 0.02319 , 0.035309 
 574 , 0.024391 , 0.026986 , 0.019172 , 0.028626 , 0.022564 , 0.033536 , 0.044115 , 0.034192 , 0.037837 , 0.037697 , 0.022751 , 0.038755 , 0.036938 , 0.045689 , 0.036235 , 0.038474 , 0.029882 , 0.036647 , 0.022882 , 0.034726 
 575 , 0.024056 , 0.02659 , 0.018885 , 0.028211 , 0.022276 , 0.033018 , 0.043416 , 0.033596 , 0.037388 , 0.037183 , 0.022481 , 0.038357 , 0.036465 , 0.045055 , 0.035729 , 0.037826 , 0.029422 , 0.036083 , 0.022593 , 0.034174 
 576 , 0.023722 , 0.026196 , 0.0186 , 0.027789 , 0.021981 , 0.032494 , 0.042711 , 0.032995 , 0.036941 , 0.036681 , 0.022222 , 0.03795 , 0.035996 , 0.044416 , 0.035218 , 0.037172 , 0.028956 , 0.035505 , 0.022305 , 0.033624 
 577 , 0.023388 , 0.025801 , 0.018322 , 0.027386 , 0.021693 , 0.031982 , 0.042023 , 0.032415 , 0.036496 , 0.036183 , 0.02196 , 0.037564 , 0.035529 , 0.043791 , 0.034718 , 0.036533 , 0.028509 , 0.034957 , 0.022025 , 0.033078 
 578 , 0.023078 , 0.025446 , 0.018068 , 0.027015 , 0.021427 , 0.031539 , 0.04144 , 0.031915 , 0.036127 , 0.035742 , 0.02172 , 0.037256 , 0.035109 , 0.043276 , 0.034292 , 0.03599 , 0.028125 , 0.034494 , 0.021775 , 0.03264 
 579 , 0.022763 , 0.025094 , 0.017808 , 0.026648 , 0.021172 , 0.031091 , 0.040863 , 0.03142 , 0.035762 , 0.035296 , 0.021483 , 0.036932 , 0.034684 , 0.042756 , 0.033861 , 0.035433 , 0.027736 , 0.034035 , 0.02152 , 0.032188 
 580 , 0.022448 , 0.024743 , 0.017549 , 0.026282 , 0.0209 , 0.030635 , 0.04027 , 0.030918 , 0.035389 , 0.034852 , 0.021237 , 0.036619 , 0.034251 , 0.042237 , 0.033431 , 0.03487 , 0.027348 , 0.033568 , 0.021264 , 0.031737 
 581 , 0.022214 , 0.024488 , 0.017359 , 0.025997 , 0.020723 , 0.030289 , 0.039819 , 0.030516 , 0.03509 , 0.034517 , 0.021069 , 0.036381 , 0.033954 , 0.041828 , 0.033126 , 0.034454 , 0.027043 , 0.033208 , 0.021078 , 0.03138 
 582 , 0.022006 , 0.024265 , 0.017189 , 0.025734 , 0.020564 , 0.02997 , 0.039395 , 0.030143 , 0.034814 , 0.034197 , 0.020908 , 0.036166 , 0.033671 , 0.041445 , 0.032846 , 0.034061 , 0.026759 , 0.032882 , 0.020899 , 0.031041 
 583 , 0.021798 , 0.024033 , 0.01702 , 0.025462 , 0.020404 , 0.029642 , 0.038962 , 0.02976 , 0.03452 , 0.033877 , 0.020748 , 0.03594 , 0.033389 , 0.041062 , 0.032556 , 0.03366 , 0.026467 , 0.032547 , 0.02073 , 0.030692 
 584 , 0.021599 , 0.023807 , 0.016867 , 0.025228 , 0.02026 , 0.029363 , 0.038584 , 0.029436 , 0.034286 , 0.033589 , 0.020604 , 0.035752 , 0.033136 , 0.040719 , 0.032295 , 0.033308 , 0.026205 , 0.032241 , 0.020568 , 0.030395 
 585 , 0.021424 , 0.023613 , 0.016755 , 0.025025 , 0.020148 , 0.029141 , 0.038243 , 0.029177 , 0.034108 , 0.033321 , 0.020483 , 0.035583 , 0.032905 , 0.040432 , 0.032045 , 0.033004 , 0.025975 , 0.031964 , 0.02042 , 0.030145 
 586 , 0.021248 , 0.023401 , 0.016635 , 0.024821 , 0.020027 , 0.02891 , 0.037901 , 0.02891 , 0.033921 , 0.033053 , 0.020353 , 0.035414 , 0.032664 , 0.040136 , 0.031795 , 0.032682 , 0.025744 , 0.031687 , 0.020271 , 0.029896 
 587 , 0.021072 , 0.023197 , 0.016514 , 0.024617 , 0.019914 , 0.028677 , 0.037558 , 0.02865 , 0.033733 , 0.032783 , 0.020222 , 0.035252 , 0.032431 , 0.039837 , 0.031535 , 0.032367 , 0.025512 , 0.031409 , 0.020122 , 0.029645 
 588 , 0.020939 , 0.023022 , 0.016411 , 0.024453 , 0.019816 , 0.028475 , 0.037287 , 0.028429 , 0.033564 , 0.032577 , 0.020142 , 0.035104 , 0.032242 , 0.039596 , 0.031364 , 0.032133 , 0.025341 , 0.03121 , 0.020006 , 0.029444 
 589 , 0.020815 , 0.022831 , 0.016304 , 0.024283 , 0.019717 , 0.028268 , 0.037001 , 0.028196 , 0.033388 , 0.032371 , 0.020053 , 0.034959 , 0.032045 , 0.039352 , 0.031182 , 0.03189 , 0.025173 , 0.03101 , 0.019899 , 0.02924 
 590 , 0.020683 , 0.022639 , 0.016206 , 0.024104 , 0.019618 , 0.028054 , 0.036716 , 0.027953 , 0.033213 , 0.032157 , 0.019964 , 0.034796 , 0.031848 , 0.0391 , 0.030993 , 0.031639 , 0.025005 , 0.030802 , 0.019782 , 0.029027 
 591 , 0.020567 , 0.022516 , 0.016124 , 0.023991 , 0.019538 , 0.027915 , 0.036528 , 0.027796 , 0.033104 , 0.032021 , 0.019903 , 0.034707 , 0.031739 , 0.03894 , 0.030855 , 0.031474 , 0.024865 , 0.030637 , 0.019711 , 0.028889 
 592 , 0.020452 , 0.022416 , 0.016056 , 0.023897 , 0.019474 , 0.027799 , 0.036362 , 0.027662 , 0.033017 , 0.031902 , 0.019849 , 0.034634 , 0.031664 , 0.038811 , 0.030732 , 0.031326 , 0.024747 , 0.030486 , 0.019666 , 0.028768 
 593 , 0.020336 , 0.022308 , 0.015988 , 0.023794 , 0.019401 , 0.027665 , 0.036196 , 0.027519 , 0.032931 , 0.031793 , 0.019804 , 0.034563 , 0.031582 , 0.038682 , 0.030601 , 0.031179 , 0.024629 , 0.030325 , 0.019621 , 0.028638 
 594 , 0.020235 , 0.022202 , 0.015916 , 0.0237 , 0.019335 , 0.02755 , 0.036023 , 0.027376 , 0.032834 , 0.031667 , 0.019758 , 0.034488 , 0.031502 , 0.03855 , 0.030482 , 0.031033 , 0.024518 , 0.030179 , 0.019555 , 0.028515 
 595 , 0.020163 , 0.022115 , 0.015836 , 0.023616 , 0.01927 , 0.027446 , 0.035862 , 0.027234 , 0.03275 , 0.031534 , 0.019712 , 0.034425 , 0.031405 , 0.038421 , 0.030356 , 0.030899 , 0.024426 , 0.030043 , 0.019482 , 0.028395 
 596 , 0.020082 , 0.022029 , 0.015756 , 0.023523 , 0.019215 , 0.027342 , 0.0357 , 0.027102 , 0.032656 , 0.031392 , 0.019667 , 0.034353 , 0.031309 , 0.038292 , 0.030239 , 0.030765 , 0.024344 , 0.029916 , 0.019409 , 0.028274 
 597 , 0.020009 , 0.02194 , 0.015684 , 0.023428 , 0.019159 , 0.027236 , 0.035535 , 0.026968 , 0.032569 , 0.031256 , 0.01963 , 0.034288 , 0.03121 , 0.03816 , 0.030129 , 0.030628 , 0.024251 , 0.029787 , 0.019334 , 0.028151 
 598 , 0.019965 , 0.021872 , 0.015643 , 0.023362 , 0.019123 , 0.027157 , 0.035395 , 0.02687 , 0.032525 , 0.031146 , 0.019595 , 0.034247 , 0.031118 , 0.038042 , 0.030073 , 0.030535 , 0.024149 , 0.029684 , 0.019289 , 0.028064 
 599 , 0.019908 , 0.021809 , 0.015596 , 0.023292 , 0.019083 , 0.027076 , 0.035254 , 0.02677 , 0.032472 , 0.031026 , 0.019556 , 0.034215 , 0.031026 , 0.037915 , 0.030024 , 0.030432 , 0.024034 , 0.029579 , 0.01924 , 0.027984 
 600 , 0.01986 , 0.021746 , 0.01555 , 0.023223 , 0.019033 , 0.026985 , 0.035113 , 0.026669 , 0.032428 , 0.030914 , 0.019516 , 0.034175 , 0.030924 , 0.037798 , 0.029976 , 0.030338 , 0.023929 , 0.029484 , 0.019191 , 0.027895 
 601 , 0.019787 , 0.021677 , 0.015487 , 0.023119 , 0.019006 , 0.02687 , 0.034949 , 0.026526 , 0.032343 , 0.030789 , 0.01949 , 0.034102 , 0.030826 , 0.037658 , 0.029905 , 0.030202 , 0.023818 , 0.029355 , 0.019136 , 0.027801 
 602 , 0.01971 , 0.021603 , 0.015419 , 0.023003 , 0.018982 , 0.026734 , 0.034774 , 0.026361 , 0.032237 , 0.03067 , 0.019458 , 0.034019 , 0.030726 , 0.037507 , 0.029821 , 0.030064 , 0.023693 , 0.029215 , 0.019085 , 0.027685 
 603 , 0.019623 , 0.02153 , 0.01535 , 0.022876 , 0.018959 , 0.026597 , 0.034599 , 0.026195 , 0.032131 , 0.030551 , 0.019426 , 0.033936 , 0.030626 , 0.037357 , 0.029747 , 0.029925 , 0.023577 , 0.029065 , 0.019034 , 0.027578 
 604 , 0.019539 , 0.021432 , 0.015275 , 0.022763 , 0.018911 , 0.026455 , 0.034402 , 0.026024 , 0.032012 , 0.03041 , 0.019389 , 0.033859 , 0.030513 , 0.037185 , 0.029641 , 0.029763 , 0.023447 , 0.028911 , 0.018968 , 0.027449 
 605 , 0.019435 , 0.021313 , 0.015201 , 0.022637 , 0.018825 , 0.026308 , 0.034167 , 0.025848 , 0.031885 , 0.030252 , 0.019341 , 0.033782 , 0.030392 , 0.037002 , 0.02951 , 0.029594 , 0.023294 , 0.028731 , 0.018881 , 0.027303 
 606 , 0.019331 , 0.021203 , 0.015117 , 0.022511 , 0.018738 , 0.02616 , 0.03394 , 0.025662 , 0.031757 , 0.030092 , 0.019293 , 0.033705 , 0.030271 , 0.036809 , 0.029368 , 0.029425 , 0.023141 , 0.02854 , 0.018795 , 0.027158 
 607 , 0.019227 , 0.021074 , 0.015033 , 0.022385 , 0.018652 , 0.026013 , 0.033704 , 0.025485 , 0.031621 , 0.029925 , 0.019246 , 0.033629 , 0.030151 , 0.036607 , 0.029227 , 0.029246 , 0.022988 , 0.028351 , 0.018718 , 0.027012 
 608 , 0.019121 , 0.020963 , 0.014948 , 0.022247 , 0.018592 , 0.025816 , 0.033455 , 0.025278 , 0.031472 , 0.029735 , 0.019159 , 0.033531 , 0.030009 , 0.036401 , 0.029074 , 0.029036 , 0.022832 , 0.028139 , 0.018649 , 0.026864 
