SHB2_00004_SHB2_REF.spu,SHB2_00003_SHB2_REF.spu,SHB2_00002_SHB2_REF.spu,
Wavelength,SHB2_00005_B2_NP.spu,SHB2_00006_B2_NP.spu,SHB2_00007_B2_NP.spu,SHB2_00008_B2_NP.spu,SHB2_00009_B2_NP.spu,SHB2_00010_B2_CT1.spu,SHB2_00011_B2_CT1.spu,SHB2_00012_B2_CT1.spu,SHB2_00013_B2_CT1.spu,SHB2_00014_B2_CT1.spu,SHB2_00015_B2_N.spu,SHB2_00016_B2_N.spu,SHB2_00017_B2_N.spu,SHB2_00018_B2_N.spu,SHB2_00019_B2_N.spu,SHB2_00020_B2_P.spu,SHB2_00021_B2_P.spu,SHB2_00022_B2_P.spu,SHB2_00023_B2_P.spu,SHB2_00024_B2_P.spu
  (nm),6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 ,6/15/2017 
  time  ,52:04 PM,52:45 PM,53:04 PM,53:28 PM,53:43 PM,54:25 PM,54:41 PM,54:56 PM,55:11 PM,55:31 PM,56:42 PM,56:56 PM,57:10 PM,57:26 PM,57:42 PM,58:29 PM,58:41 PM,58:52 PM,59:02 PM,59:15 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 509 , 0.041669 , 0.049787 , 0.054302 , 0.047254 , 0.109134 , 0.041502 , 0.040305 , 0.03416 , 0.036957 , 0.039922 , 0.038361 , 0.032128 , 0.047824 , 0.037517 , 0.038606 , 0.099368 , 0.118862 , 0.132693 , 0.127402 , 0.123515 
 510 , 0.041928 , 0.050155 , 0.054557 , 0.047399 , 0.109605 , 0.04182 , 0.040614 , 0.034525 , 0.037339 , 0.040251 , 0.038859 , 0.032495 , 0.04837 , 0.037947 , 0.039094 , 0.099888 , 0.11942 , 0.133344 , 0.128029 , 0.124127 
 511 , 0.042235 , 0.050602 , 0.054898 , 0.047601 , 0.110169 , 0.042245 , 0.041009 , 0.035036 , 0.037841 , 0.040666 , 0.039538 , 0.032956 , 0.049023 , 0.038537 , 0.039734 , 0.100547 , 0.120075 , 0.134121 , 0.128736 , 0.124852 
 512 , 0.042536 , 0.051049 , 0.055237 , 0.047803 , 0.11073 , 0.042674 , 0.041408 , 0.035553 , 0.038348 , 0.041085 , 0.040212 , 0.033415 , 0.049676 , 0.039133 , 0.040379 , 0.101206 , 0.120734 , 0.134906 , 0.129453 , 0.125569 
 513 , 0.042847 , 0.051497 , 0.055576 , 0.047995 , 0.11129 , 0.043102 , 0.041797 , 0.03606 , 0.038855 , 0.041503 , 0.040895 , 0.033883 , 0.05033 , 0.039728 , 0.041023 , 0.101875 , 0.121391 , 0.13568 , 0.130158 , 0.126285 
 514 , 0.043166 , 0.052012 , 0.055889 , 0.048193 , 0.111828 , 0.04352 , 0.042234 , 0.036628 , 0.039396 , 0.041978 , 0.041635 , 0.03438 , 0.051059 , 0.040339 , 0.041743 , 0.10256 , 0.122057 , 0.136469 , 0.130883 , 0.127025 
 515 , 0.043498 , 0.052541 , 0.056198 , 0.048383 , 0.112357 , 0.04393 , 0.042672 , 0.037206 , 0.039959 , 0.042465 , 0.042387 , 0.034887 , 0.051814 , 0.040952 , 0.042485 , 0.103254 , 0.122727 , 0.137266 , 0.131623 , 0.12777 
 516 , 0.04382 , 0.053063 , 0.056508 , 0.048584 , 0.112887 , 0.044342 , 0.043121 , 0.037787 , 0.040523 , 0.042964 , 0.043141 , 0.035395 , 0.05257 , 0.041576 , 0.04323 , 0.10395 , 0.123399 , 0.138065 , 0.132366 , 0.128518 
 517 , 0.044182 , 0.053639 , 0.056866 , 0.048797 , 0.113477 , 0.044832 , 0.043621 , 0.038446 , 0.041152 , 0.043523 , 0.043995 , 0.035966 , 0.053412 , 0.042254 , 0.044064 , 0.104699 , 0.124124 , 0.138904 , 0.133128 , 0.12931 
 518 , 0.044592 , 0.054273 , 0.057267 , 0.049043 , 0.114129 , 0.04539 , 0.044198 , 0.039195 , 0.041864 , 0.044139 , 0.044937 , 0.036615 , 0.054352 , 0.043007 , 0.044986 , 0.105502 , 0.124883 , 0.139774 , 0.133894 , 0.130132 
 519 , 0.045002 , 0.054897 , 0.057667 , 0.049279 , 0.114782 , 0.045948 , 0.044765 , 0.039946 , 0.042568 , 0.044746 , 0.045869 , 0.037245 , 0.055282 , 0.04375 , 0.045899 , 0.106305 , 0.125623 , 0.140643 , 0.134651 , 0.130955 
 520 , 0.045402 , 0.055517 , 0.058071 , 0.049523 , 0.115412 , 0.046496 , 0.045323 , 0.040679 , 0.043262 , 0.045352 , 0.046802 , 0.037869 , 0.056197 , 0.044485 , 0.046812 , 0.107091 , 0.126366 , 0.14149 , 0.135397 , 0.131758 
 521 , 0.045774 , 0.056065 , 0.05848 , 0.049737 , 0.115993 , 0.047006 , 0.045873 , 0.041378 , 0.043941 , 0.045991 , 0.047746 , 0.0385 , 0.057109 , 0.045242 , 0.047805 , 0.107842 , 0.127072 , 0.14233 , 0.13615 , 0.132503 
 522 , 0.046129 , 0.056611 , 0.058889 , 0.049945 , 0.116566 , 0.04752 , 0.046405 , 0.042067 , 0.044621 , 0.046612 , 0.048664 , 0.039108 , 0.058002 , 0.045981 , 0.048792 , 0.108578 , 0.127768 , 0.143151 , 0.136899 , 0.13324 
 523 , 0.046494 , 0.057148 , 0.059289 , 0.050154 , 0.117128 , 0.048013 , 0.046928 , 0.042745 , 0.045281 , 0.047224 , 0.049572 , 0.039717 , 0.058875 , 0.046711 , 0.04975 , 0.109305 , 0.128453 , 0.143951 , 0.137628 , 0.133958 
 524 , 0.046879 , 0.057741 , 0.059677 , 0.050355 , 0.117715 , 0.048547 , 0.04753 , 0.043472 , 0.04598 , 0.047836 , 0.050523 , 0.040282 , 0.059796 , 0.047461 , 0.05071 , 0.110081 , 0.12917 , 0.144793 , 0.138384 , 0.13473 
 525 , 0.047263 , 0.058349 , 0.06007 , 0.050556 , 0.11831 , 0.049083 , 0.048133 , 0.044207 , 0.046689 , 0.04843 , 0.051466 , 0.040825 , 0.060723 , 0.048202 , 0.051654 , 0.110873 , 0.129881 , 0.145636 , 0.139138 , 0.135509 
 526 , 0.047657 , 0.058947 , 0.060442 , 0.050747 , 0.118884 , 0.049608 , 0.048736 , 0.044933 , 0.047379 , 0.049023 , 0.052401 , 0.041368 , 0.061641 , 0.048944 , 0.052579 , 0.111645 , 0.130591 , 0.146456 , 0.13988 , 0.136265 
 527 , 0.048038 , 0.059534 , 0.060824 , 0.050944 , 0.119466 , 0.050131 , 0.049308 , 0.045628 , 0.048068 , 0.049625 , 0.053315 , 0.041918 , 0.06253 , 0.049665 , 0.053484 , 0.112413 , 0.131289 , 0.147269 , 0.140623 , 0.137022 
 528 , 0.048418 , 0.06012 , 0.061193 , 0.05115 , 0.120062 , 0.050633 , 0.049849 , 0.046302 , 0.048736 , 0.050246 , 0.054229 , 0.042478 , 0.063388 , 0.050375 , 0.054368 , 0.113167 , 0.131953 , 0.148055 , 0.14136 , 0.137774 
 529 , 0.048798 , 0.060686 , 0.061552 , 0.051354 , 0.120636 , 0.051136 , 0.05037 , 0.046957 , 0.049385 , 0.050857 , 0.055115 , 0.043028 , 0.064238 , 0.051076 , 0.055224 , 0.113911 , 0.132614 , 0.148831 , 0.142085 , 0.138514 
 530 , 0.049158 , 0.061253 , 0.061911 , 0.051549 , 0.121212 , 0.051629 , 0.050892 , 0.047614 , 0.050035 , 0.05146 , 0.055993 , 0.043569 , 0.065069 , 0.051758 , 0.056073 , 0.114636 , 0.133267 , 0.149596 , 0.142802 , 0.139235 
 531 , 0.049448 , 0.061758 , 0.062237 , 0.051733 , 0.12175 , 0.052072 , 0.051383 , 0.048211 , 0.050615 , 0.051942 , 0.05681 , 0.044051 , 0.065848 , 0.052391 , 0.05687 , 0.115336 , 0.13393 , 0.15034 , 0.143497 , 0.139935 
 532 , 0.049726 , 0.062268 , 0.062557 , 0.051903 , 0.122289 , 0.052512 , 0.051863 , 0.048808 , 0.051184 , 0.052422 , 0.057625 , 0.044534 , 0.066611 , 0.053011 , 0.057654 , 0.116018 , 0.13458 , 0.151086 , 0.144186 , 0.140621 
 533 , 0.050004 , 0.062767 , 0.062867 , 0.052083 , 0.122816 , 0.052952 , 0.052333 , 0.049394 , 0.051753 , 0.052892 , 0.058419 , 0.045006 , 0.067365 , 0.053622 , 0.058429 , 0.116689 , 0.135219 , 0.151811 , 0.144854 , 0.141296 
 534 , 0.050309 , 0.063212 , 0.063202 , 0.052273 , 0.123348 , 0.053384 , 0.052823 , 0.049948 , 0.052293 , 0.053374 , 0.059195 , 0.045491 , 0.068101 , 0.054216 , 0.059125 , 0.117368 , 0.135881 , 0.15256 , 0.145548 , 0.142011 
 535 , 0.050627 , 0.063643 , 0.063532 , 0.052463 , 0.123893 , 0.053818 , 0.053316 , 0.050487 , 0.052835 , 0.053858 , 0.05996 , 0.045981 , 0.068811 , 0.054802 , 0.059799 , 0.118043 , 0.136547 , 0.153306 , 0.146221 , 0.142729 
 536 , 0.050945 , 0.064074 , 0.063852 , 0.052664 , 0.124438 , 0.054252 , 0.0538 , 0.051016 , 0.053358 , 0.054343 , 0.060716 , 0.046472 , 0.069512 , 0.055368 , 0.060465 , 0.118708 , 0.137204 , 0.154042 , 0.146895 , 0.143437 
 537 , 0.051242 , 0.064485 , 0.064153 , 0.052843 , 0.124963 , 0.054636 , 0.054253 , 0.051514 , 0.05385 , 0.054787 , 0.061424 , 0.046911 , 0.070166 , 0.055925 , 0.061081 , 0.119353 , 0.137834 , 0.154753 , 0.147552 , 0.144128 
 538 , 0.051499 , 0.064873 , 0.064409 , 0.052992 , 0.125459 , 0.054948 , 0.054626 , 0.051953 , 0.054252 , 0.05516 , 0.062039 , 0.047273 , 0.070743 , 0.056431 , 0.061625 , 0.119962 , 0.13842 , 0.155425 , 0.148163 , 0.144774 
 539 , 0.051766 , 0.06526 , 0.064654 , 0.05314 , 0.125945 , 0.055261 , 0.054998 , 0.052382 , 0.054655 , 0.055533 , 0.062654 , 0.047635 , 0.071311 , 0.056937 , 0.06217 , 0.120562 , 0.139005 , 0.156096 , 0.148773 , 0.145419 
 540 , 0.052023 , 0.065638 , 0.0649 , 0.053287 , 0.126441 , 0.055563 , 0.055361 , 0.052802 , 0.055058 , 0.055897 , 0.063261 , 0.047997 , 0.071879 , 0.057435 , 0.062705 , 0.121161 , 0.139591 , 0.156757 , 0.149373 , 0.146065 
 541 , 0.05229 , 0.066064 , 0.065203 , 0.053454 , 0.126962 , 0.055926 , 0.055794 , 0.053232 , 0.05548 , 0.05631 , 0.063856 , 0.04835 , 0.072474 , 0.057941 , 0.063248 , 0.121797 , 0.140209 , 0.157467 , 0.150013 , 0.146741 
 542 , 0.052542 , 0.066486 , 0.065523 , 0.053627 , 0.127496 , 0.056284 , 0.056223 , 0.053647 , 0.055888 , 0.05673 , 0.064458 , 0.048698 , 0.073057 , 0.058454 , 0.063778 , 0.122425 , 0.140841 , 0.158183 , 0.150638 , 0.147423 
 543 , 0.052794 , 0.066909 , 0.065832 , 0.053799 , 0.128019 , 0.056642 , 0.056652 , 0.054073 , 0.056307 , 0.05714 , 0.06505 , 0.049047 , 0.073641 , 0.058958 , 0.064309 , 0.123053 , 0.141453 , 0.158889 , 0.151273 , 0.148105 
 544 , 0.053044 , 0.067263 , 0.066074 , 0.053948 , 0.128519 , 0.056977 , 0.057008 , 0.054457 , 0.056672 , 0.057495 , 0.065596 , 0.049385 , 0.074164 , 0.059396 , 0.064793 , 0.12365 , 0.142046 , 0.159558 , 0.151895 , 0.148765 
 545 , 0.053277 , 0.067567 , 0.066275 , 0.05408 , 0.128991 , 0.057294 , 0.057325 , 0.054812 , 0.05703 , 0.057813 , 0.066103 , 0.049727 , 0.074667 , 0.059796 , 0.065258 , 0.12421 , 0.14261 , 0.160176 , 0.152527 , 0.149384 
 546 , 0.053509 , 0.067871 , 0.066467 , 0.054201 , 0.129452 , 0.057611 , 0.057642 , 0.055179 , 0.057377 , 0.05813 , 0.066609 , 0.050059 , 0.075159 , 0.060197 , 0.065724 , 0.12477 , 0.143163 , 0.160792 , 0.153148 , 0.150013 
 547 , 0.053737 , 0.068178 , 0.06667 , 0.054338 , 0.129925 , 0.057905 , 0.057956 , 0.055521 , 0.057712 , 0.058425 , 0.067087 , 0.050374 , 0.075638 , 0.060575 , 0.06616 , 0.125319 , 0.143714 , 0.161395 , 0.153772 , 0.150623 
 548 , 0.05395 , 0.068504 , 0.066901 , 0.054481 , 0.130394 , 0.058134 , 0.058247 , 0.055818 , 0.057981 , 0.058685 , 0.067504 , 0.050633 , 0.076077 , 0.060921 , 0.066524 , 0.125862 , 0.144254 , 0.162002 , 0.154368 , 0.151215 
 549 , 0.054161 , 0.068838 , 0.067131 , 0.054631 , 0.130869 , 0.058362 , 0.058546 , 0.056123 , 0.058239 , 0.058934 , 0.067928 , 0.05088 , 0.076504 , 0.061264 , 0.066886 , 0.126402 , 0.14479 , 0.162605 , 0.154949 , 0.151801 
 550 , 0.054372 , 0.069162 , 0.06735 , 0.054771 , 0.131344 , 0.058589 , 0.058845 , 0.056419 , 0.058507 , 0.059193 , 0.068343 , 0.051137 , 0.076921 , 0.061598 , 0.067248 , 0.126942 , 0.145325 , 0.163197 , 0.15553 , 0.152378 
 551 , 0.054569 , 0.069426 , 0.067581 , 0.054918 , 0.131808 , 0.058824 , 0.05908 , 0.05663 , 0.058711 , 0.059429 , 0.068647 , 0.051349 , 0.07725 , 0.0619 , 0.06755 , 0.12744 , 0.145866 , 0.16384 , 0.156109 , 0.152971 
 552 , 0.054769 , 0.069673 , 0.067815 , 0.055057 , 0.132284 , 0.05907 , 0.059316 , 0.056832 , 0.058906 , 0.059655 , 0.068944 , 0.051567 , 0.077566 , 0.06219 , 0.067846 , 0.127932 , 0.146397 , 0.164462 , 0.156682 , 0.153551 
 553 , 0.05497 , 0.06992 , 0.06804 , 0.055186 , 0.132751 , 0.059306 , 0.059563 , 0.057036 , 0.059101 , 0.059882 , 0.069242 , 0.051785 , 0.077883 , 0.062492 , 0.068153 , 0.128425 , 0.14693 , 0.165096 , 0.157257 , 0.154133 
 554 , 0.055128 , 0.070117 , 0.068223 , 0.055324 , 0.133182 , 0.059472 , 0.05974 , 0.057187 , 0.059236 , 0.060039 , 0.069448 , 0.051916 , 0.078116 , 0.062715 , 0.068326 , 0.128869 , 0.14742 , 0.165693 , 0.157807 , 0.154688 
 555 , 0.055266 , 0.070265 , 0.068389 , 0.055441 , 0.133593 , 0.059585 , 0.059874 , 0.057286 , 0.059328 , 0.060132 , 0.069585 , 0.052008 , 0.078296 , 0.062884 , 0.06841 , 0.129294 , 0.147891 , 0.166282 , 0.158365 , 0.155231 
 556 , 0.055394 , 0.070414 , 0.068546 , 0.05557 , 0.134005 , 0.059699 , 0.060019 , 0.057386 , 0.05943 , 0.060225 , 0.069733 , 0.052091 , 0.078466 , 0.063064 , 0.068504 , 0.129721 , 0.148364 , 0.166874 , 0.158925 , 0.155787 
 557 , 0.055524 , 0.070545 , 0.068705 , 0.0557 , 0.134412 , 0.059804 , 0.060145 , 0.057468 , 0.059494 , 0.060311 , 0.069832 , 0.052165 , 0.078619 , 0.063226 , 0.06856 , 0.130122 , 0.148844 , 0.167462 , 0.159471 , 0.156328 
 558 , 0.055635 , 0.07064 , 0.06882 , 0.0558 , 0.134806 , 0.059833 , 0.060206 , 0.057434 , 0.059482 , 0.06035 , 0.069792 , 0.052171 , 0.078675 , 0.063287 , 0.068509 , 0.130494 , 0.149304 , 0.168032 , 0.159935 , 0.156843 
 559 , 0.055748 , 0.070735 , 0.068936 , 0.055914 , 0.135193 , 0.059855 , 0.060279 , 0.057414 , 0.059462 , 0.060392 , 0.069753 , 0.05217 , 0.07872 , 0.063361 , 0.06847 , 0.130859 , 0.149766 , 0.1686 , 0.160398 , 0.157347 
 560 , 0.055852 , 0.070831 , 0.069052 , 0.056017 , 0.135579 , 0.059886 , 0.060341 , 0.057383 , 0.059441 , 0.060434 , 0.069714 , 0.052179 , 0.078776 , 0.063434 , 0.068421 , 0.131224 , 0.150238 , 0.169179 , 0.160872 , 0.157852 
 561 , 0.055911 , 0.070873 , 0.069127 , 0.056097 , 0.13598 , 0.059858 , 0.060323 , 0.057254 , 0.059331 , 0.060364 , 0.069581 , 0.052119 , 0.078705 , 0.063402 , 0.068259 , 0.131516 , 0.150663 , 0.169686 , 0.161368 , 0.15834 
 562 , 0.055963 , 0.0709 , 0.069188 , 0.05618 , 0.136374 , 0.059831 , 0.060296 , 0.057108 , 0.059202 , 0.060275 , 0.069435 , 0.052053 , 0.078616 , 0.06337 , 0.068084 , 0.131815 , 0.151074 , 0.17019 , 0.161854 , 0.158822 
 563 , 0.056014 , 0.070917 , 0.069258 , 0.056262 , 0.136777 , 0.059794 , 0.060268 , 0.056952 , 0.059063 , 0.060185 , 0.069289 , 0.051988 , 0.078527 , 0.063326 , 0.067899 , 0.132101 , 0.151483 , 0.17069 , 0.162348 , 0.15931 
 564 , 0.056045 , 0.070899 , 0.069295 , 0.056322 , 0.137141 , 0.059725 , 0.060198 , 0.056744 , 0.058872 , 0.060054 , 0.069069 , 0.051851 , 0.078362 , 0.063241 , 0.067651 , 0.132351 , 0.151872 , 0.171157 , 0.162799 , 0.159726 
 565 , 0.056059 , 0.070845 , 0.069318 , 0.056377 , 0.137468 , 0.059615 , 0.060096 , 0.056479 , 0.058621 , 0.059891 , 0.068785 , 0.051653 , 0.07814 , 0.063098 , 0.06733 , 0.13256 , 0.152223 , 0.171609 , 0.163218 , 0.160103 
 566 , 0.056071 , 0.070778 , 0.069338 , 0.056429 , 0.137808 , 0.059513 , 0.059993 , 0.056214 , 0.058369 , 0.059717 , 0.068501 , 0.051455 , 0.077917 , 0.062965 , 0.06701 , 0.132773 , 0.152587 , 0.172054 , 0.163638 , 0.160472 
 567 , 0.056093 , 0.070722 , 0.069358 , 0.05649 , 0.138145 , 0.059401 , 0.05988 , 0.05595 , 0.058119 , 0.059554 , 0.068207 , 0.051257 , 0.077685 , 0.062822 , 0.06668 , 0.132984 , 0.152947 , 0.172513 , 0.164064 , 0.160857 
 568 , 0.056108 , 0.070679 , 0.069382 , 0.056564 , 0.138481 , 0.05929 , 0.059756 , 0.055662 , 0.057881 , 0.059411 , 0.067832 , 0.051041 , 0.077438 , 0.062654 , 0.066332 , 0.133181 , 0.153326 , 0.173015 , 0.164544 , 0.161291 
 569 , 0.056125 , 0.070625 , 0.069405 , 0.056649 , 0.13883 , 0.05917 , 0.059634 , 0.055379 , 0.057647 , 0.059261 , 0.067469 , 0.050821 , 0.077189 , 0.062487 , 0.065976 , 0.133374 , 0.153713 , 0.173517 , 0.165026 , 0.161719 
 570 , 0.056148 , 0.070576 , 0.069422 , 0.05673 , 0.139176 , 0.059048 , 0.059509 , 0.055094 , 0.057402 , 0.059108 , 0.067095 , 0.050599 , 0.076948 , 0.062319 , 0.06563 , 0.133577 , 0.154096 , 0.174022 , 0.165514 , 0.162153 
 571 , 0.056117 , 0.070491 , 0.069463 , 0.056766 , 0.139495 , 0.058902 , 0.059361 , 0.05478 , 0.057115 , 0.058882 , 0.066708 , 0.050368 , 0.07663 , 0.062116 , 0.065241 , 0.133745 , 0.154437 , 0.174451 , 0.165926 , 0.162523 
 572 , 0.056072 , 0.070392 , 0.069489 , 0.056796 , 0.139802 , 0.058761 , 0.059198 , 0.054444 , 0.056796 , 0.058632 , 0.066314 , 0.050137 , 0.076287 , 0.061897 , 0.064845 , 0.133897 , 0.154758 , 0.174865 , 0.16633 , 0.162876 
 573 , 0.056022 , 0.070289 , 0.069529 , 0.056831 , 0.140105 , 0.058607 , 0.059041 , 0.054108 , 0.056486 , 0.05838 , 0.065928 , 0.049905 , 0.075953 , 0.061676 , 0.064438 , 0.134057 , 0.155082 , 0.175279 , 0.166725 , 0.163222 
 574 , 0.05599 , 0.070176 , 0.069548 , 0.056863 , 0.140411 , 0.058462 , 0.058884 , 0.053773 , 0.056186 , 0.058139 , 0.065536 , 0.049662 , 0.075641 , 0.061445 , 0.064054 , 0.134201 , 0.155402 , 0.175661 , 0.167107 , 0.163575 
 575 , 0.055961 , 0.070057 , 0.069559 , 0.056898 , 0.140708 , 0.058332 , 0.058712 , 0.053445 , 0.055883 , 0.057922 , 0.06515 , 0.049436 , 0.075363 , 0.061209 , 0.063677 , 0.134329 , 0.155721 , 0.176039 , 0.167484 , 0.163944 
 576 , 0.055938 , 0.069932 , 0.069564 , 0.056927 , 0.141009 , 0.058198 , 0.058537 , 0.053116 , 0.055589 , 0.057693 , 0.064763 , 0.049198 , 0.075082 , 0.060961 , 0.063289 , 0.134453 , 0.156031 , 0.176406 , 0.167862 , 0.164303 
 577 , 0.055921 , 0.069816 , 0.069585 , 0.056962 , 0.141311 , 0.058071 , 0.05838 , 0.052796 , 0.055303 , 0.057483 , 0.064397 , 0.048978 , 0.074811 , 0.060742 , 0.062921 , 0.134589 , 0.156354 , 0.176788 , 0.168244 , 0.164676 
 578 , 0.055957 , 0.06975 , 0.069634 , 0.057014 , 0.141612 , 0.057993 , 0.058301 , 0.052586 , 0.055064 , 0.057331 , 0.06415 , 0.048802 , 0.0746 , 0.060606 , 0.062623 , 0.134774 , 0.156672 , 0.177179 , 0.16865 , 0.165029 
 579 , 0.05599 , 0.06969 , 0.069681 , 0.057061 , 0.141907 , 0.057922 , 0.058228 , 0.052373 , 0.054832 , 0.057176 , 0.063902 , 0.048632 , 0.074388 , 0.060467 , 0.062323 , 0.134961 , 0.156985 , 0.177575 , 0.16905 , 0.165376 
 580 , 0.056018 , 0.069628 , 0.069732 , 0.057114 , 0.14221 , 0.057848 , 0.058153 , 0.052159 , 0.054589 , 0.057019 , 0.063643 , 0.048461 , 0.074183 , 0.060326 , 0.062022 , 0.135148 , 0.157305 , 0.177967 , 0.169447 , 0.16573 
 581 , 0.056043 , 0.069597 , 0.069797 , 0.057175 , 0.142514 , 0.057793 , 0.058107 , 0.051981 , 0.054416 , 0.056909 , 0.063462 , 0.048377 , 0.07403 , 0.060228 , 0.061817 , 0.135332 , 0.157628 , 0.178392 , 0.16985 , 0.166093 
 582 , 0.056065 , 0.069597 , 0.069872 , 0.057241 , 0.142847 , 0.057744 , 0.058067 , 0.051813 , 0.054271 , 0.056805 , 0.063296 , 0.048312 , 0.073915 , 0.060145 , 0.061645 , 0.135531 , 0.157983 , 0.178851 , 0.170291 , 0.166476 
 583 , 0.056093 , 0.069594 , 0.069953 , 0.057305 , 0.143173 , 0.057684 , 0.058025 , 0.051653 , 0.054115 , 0.056709 , 0.063137 , 0.048245 , 0.073797 , 0.060069 , 0.061461 , 0.135741 , 0.158339 , 0.179319 , 0.170741 , 0.166869 
 584 , 0.056122 , 0.069588 , 0.070023 , 0.057371 , 0.143509 , 0.057636 , 0.057977 , 0.051505 , 0.053993 , 0.056614 , 0.062983 , 0.048183 , 0.073704 , 0.060012 , 0.061298 , 0.135958 , 0.158687 , 0.179779 , 0.171178 , 0.167279 
 585 , 0.056167 , 0.069593 , 0.070095 , 0.057444 , 0.143833 , 0.057614 , 0.057936 , 0.051388 , 0.053896 , 0.056536 , 0.062856 , 0.048115 , 0.073643 , 0.05998 , 0.061144 , 0.136206 , 0.159019 , 0.180233 , 0.171604 , 0.167705 
 586 , 0.056221 , 0.06959 , 0.070167 , 0.057517 , 0.144166 , 0.057593 , 0.057895 , 0.051272 , 0.053799 , 0.056448 , 0.062721 , 0.048046 , 0.073573 , 0.059958 , 0.060989 , 0.136455 , 0.159361 , 0.180688 , 0.17203 , 0.168151 
 587 , 0.056275 , 0.069605 , 0.070249 , 0.05759 , 0.144499 , 0.057571 , 0.057864 , 0.051156 , 0.053692 , 0.056379 , 0.062595 , 0.047977 , 0.073513 , 0.059936 , 0.060835 , 0.136713 , 0.159713 , 0.181152 , 0.172476 , 0.168597 
 588 , 0.056355 , 0.069667 , 0.070378 , 0.057672 , 0.144858 , 0.057587 , 0.057899 , 0.051097 , 0.053626 , 0.056355 , 0.062589 , 0.047951 , 0.073485 , 0.059937 , 0.06077 , 0.136965 , 0.160131 , 0.181648 , 0.172959 , 0.169075 
 589 , 0.056442 , 0.069733 , 0.070502 , 0.057752 , 0.14523 , 0.05761 , 0.057932 , 0.05104 , 0.053556 , 0.056347 , 0.062575 , 0.047926 , 0.073455 , 0.059945 , 0.060705 , 0.137217 , 0.160563 , 0.182171 , 0.173465 , 0.169563 
 590 , 0.056531 , 0.069794 , 0.07064 , 0.057835 , 0.1456 , 0.057635 , 0.057977 , 0.050975 , 0.053487 , 0.056331 , 0.062573 , 0.047893 , 0.073428 , 0.059956 , 0.060641 , 0.137485 , 0.161003 , 0.182694 , 0.17397 , 0.170069 
 591 , 0.056648 , 0.069874 , 0.07077 , 0.057915 , 0.145951 , 0.057677 , 0.05803 , 0.050931 , 0.053456 , 0.056314 , 0.062584 , 0.047872 , 0.073428 , 0.059974 , 0.060602 , 0.137794 , 0.161416 , 0.183208 , 0.174527 , 0.170582 
 592 , 0.056765 , 0.069942 , 0.070889 , 0.057998 , 0.146272 , 0.057711 , 0.058084 , 0.050893 , 0.053427 , 0.056296 , 0.062608 , 0.047852 , 0.073442 , 0.059997 , 0.060552 , 0.138087 , 0.161802 , 0.183701 , 0.175095 , 0.171097 
 593 , 0.056885 , 0.070015 , 0.071003 , 0.058085 , 0.146603 , 0.057758 , 0.058133 , 0.050848 , 0.053401 , 0.05628 , 0.062624 , 0.047825 , 0.073441 , 0.060014 , 0.060503 , 0.138397 , 0.1622 , 0.184197 , 0.175665 , 0.171624 
 594 , 0.057006 , 0.070107 , 0.071137 , 0.05819 , 0.146982 , 0.057805 , 0.058209 , 0.050845 , 0.053406 , 0.056284 , 0.062657 , 0.047852 , 0.073486 , 0.060077 , 0.0605 , 0.138732 , 0.162605 , 0.184745 , 0.176245 , 0.172173 
 595 , 0.057143 , 0.070244 , 0.071296 , 0.058331 , 0.147429 , 0.057867 , 0.058331 , 0.050897 , 0.053455 , 0.056351 , 0.062723 , 0.047933 , 0.073565 , 0.060204 , 0.06057 , 0.139117 , 0.16305 , 0.18538 , 0.176816 , 0.172752 
 596 , 0.057283 , 0.070384 , 0.071449 , 0.058484 , 0.147884 , 0.057932 , 0.058445 , 0.050941 , 0.053516 , 0.056412 , 0.062783 , 0.048026 , 0.073657 , 0.060323 , 0.060643 , 0.139499 , 0.163503 , 0.186025 , 0.177397 , 0.17335 
 597 , 0.057424 , 0.070516 , 0.071603 , 0.058629 , 0.148344 , 0.057997 , 0.058561 , 0.050995 , 0.053569 , 0.056473 , 0.062853 , 0.048111 , 0.07375 , 0.060455 , 0.060707 , 0.139895 , 0.16396 , 0.186685 , 0.177984 , 0.173963 
 598 , 0.057572 , 0.070623 , 0.071743 , 0.05877 , 0.148717 , 0.058049 , 0.058682 , 0.050978 , 0.053618 , 0.056501 , 0.06289 , 0.048154 , 0.073799 , 0.060543 , 0.060689 , 0.140292 , 0.164389 , 0.187345 , 0.178492 , 0.174538 
 599 , 0.057717 , 0.070729 , 0.071872 , 0.058909 , 0.149089 , 0.058098 , 0.058811 , 0.050966 , 0.053653 , 0.056525 , 0.062943 , 0.048182 , 0.073836 , 0.060618 , 0.060657 , 0.140677 , 0.164807 , 0.188009 , 0.179002 , 0.175114 
