  time  ,02:24 PM,02:53 PM,03:10 PM,03:21 PM,03:31 PM,04:26 PM,04:34 PM,04:42 PM,04:50 PM,05:02 PM,05:44 PM,05:52 PM,05:58 PM,06:05 PM,06:12 PM,06:32 PM,06:38 PM,06:54 PM,07:02 PM,07:13 PM,09:05 PM,09:14 PM,09:23 PM,09:37 PM,09:49 PM,10:09 PM,10:19 PM,10:37 PM,10:48 PM,11:06 PM,11:35 PM,11:43 PM,11:51 PM,12:05 PM,12:13 PM,12:51 PM,13:02 PM,13:10 PM,13:18 PM,13:27 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 317 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 318 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 319 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 320 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000485 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 323 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001023 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001446 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 325 , 0 , 0 , 0 , 0 , 0 , 0.001022 , 0.000178 , 0.00118 , 0 , 0.002205 , 0 , 0 , 0 , 0 , 0 , 0.003836 , 0.00113 , 0.000339 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 326 , 0 , 0 , 0 , 0 , 0 , 0.003586 , 0.00062 , 0.00413 , 0 , 0.00764 , 0 , 0 , 0 , 0 , 0 , 0.009216 , 0.003971 , 0.00117 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 327 , 0 , 0 , 0 , 0 , 0 , 0.005644 , 0.000966 , 0.006478 , 0 , 0.011872 , 0 , 0 , 0 , 0 , 0 , 0.013479 , 0.006255 , 0.001809 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 328 , 0 , 0 , 0 , 0 , 0 , 0.007324 , 0.001241 , 0.008383 , 0 , 0.015229 , 0 , 0 , 0 , 0 , 0 , 0.016917 , 0.008124 , 0.002307 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 329 , 0 , 0 , 0 , 0 , 0 , 0.009964 , 0.002467 , 0.01027 , 0.000935 , 0.016925 , 0.000945 , 0.001246 , 0.001241 , 0 , 0 , 0.019542 , 0.010916 , 0.00605 , 0.000638 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001552 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 330 , 0 , 0 , 0 , 0 , 0 , 0.012185 , 0.003545 , 0.011845 , 0.001789 , 0.018293 , 0.001754 , 0.002333 , 0.002337 , 0 , 0 , 0.021727 , 0.013303 , 0.009364 , 0.001198 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002905 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 331 , 0 , 0 , 0 , 0 , 0 , 0.014033 , 0.004473 , 0.013164 , 0.002543 , 0.019443 , 0.002422 , 0.003251 , 0.003276 , 0 , 0 , 0.023575 , 0.015326 , 0.012217 , 0.001673 , 0 , 0 , 0 , 0 , 0 , 0 , 0.004044 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 332 , 0 , 0 , 0 , 0 , 0 , 0.015313 , 0.005022 , 0.013945 , 0.004346 , 0.020364 , 0.004257 , 0.00295 , 0.004914 , 0.000436 , 0 , 0.024671 , 0.015934 , 0.013363 , 0.002485 , 0.000716 , 0 , 0 , 0 , 0 , 0 , 0.004393 , 0.000294 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.000771 , 0 , 0 
 333 , 0 , 0 , 0 , 0 , 0 , 0.016192 , 0.005311 , 0.014364 , 0.006585 , 0.021093 , 0.006641 , 0.001998 , 0.006848 , 0.001083 , 0 , 0.025257 , 0.015701 , 0.013451 , 0.003424 , 0.001785 , 0 , 0 , 0 , 0 , 0 , 0.004275 , 0.000732 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.001909 , 0 , 0 
 334 , 0 , 0 , 0 , 0 , 0 , 0.01692 , 0.005543 , 0.014694 , 0.008447 , 0.021699 , 0.008657 , 0.001202 , 0.008491 , 0.001621 , 0 , 0.025715 , 0.015481 , 0.013514 , 0.004205 , 0.002685 , 0 , 0 , 0 , 0 , 0 , 0.004168 , 0.001098 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.002852 , 0 , 0 
 335 , 0 , 0 , 0.000043 , 0.000043 , 0.000219 , 0.017724 , 0.005978 , 0.015441 , 0.009833 , 0.022548 , 0.009999 , 0.000947 , 0.009715 , 0.002441 , 0 , 0.02619 , 0.015611 , 0.013698 , 0.005032 , 0.00354 , 0 , 0 , 0 , 0 , 0 , 0.004838 , 0.00163 , 0.000356 , 0.000186 , 0.000042 , 0 , 0.000182 , 0 , 0 , 0 , 0.000272 , 0.000551 , 0.004073 , 0.000529 , 0.000146 
 336 , 0 , 0 , 0.000237 , 0.000234 , 0.001173 , 0.019107 , 0.007217 , 0.017818 , 0.010339 , 0.024512 , 0.009759 , 0.002239 , 0.01009 , 0.004428 , 0 , 0.02699 , 0.01692 , 0.014373 , 0.006327 , 0.004566 , 0 , 0 , 0 , 0 , 0 , 0.008103 , 0.002871 , 0.001921 , 0.001005 , 0.000227 , 0 , 0.000978 , 0 , 0 , 0 , 0.001447 , 0.002947 , 0.006615 , 0.002864 , 0.00079 
 337 , 0 , 0 , 0.000396 , 0.000389 , 0.001939 , 0.020183 , 0.008202 , 0.019761 , 0.010722 , 0.026049 , 0.009534 , 0.003313 , 0.010346 , 0.006032 , 0 , 0.027584 , 0.017908 , 0.014891 , 0.007364 , 0.005374 , 0 , 0 , 0 , 0 , 0 , 0.010703 , 0.003882 , 0.003187 , 0.001671 , 0.000378 , 0 , 0.001619 , 0 , 0 , 0 , 0.002378 , 0.00485 , 0.008669 , 0.004767 , 0.001319 
 338 , 0 , 0 , 0.000529 , 0.000516 , 0.002559 , 0.021022 , 0.008989 , 0.02136 , 0.011011 , 0.027254 , 0.009321 , 0.004213 , 0.010513 , 0.007336 , 0 , 0.028017 , 0.018652 , 0.015288 , 0.0082 , 0.006016 , 0 , 0 , 0 , 0 , 0 , 0.012789 , 0.004712 , 0.004221 , 0.002216 , 0.000502 , 0 , 0.002138 , 0 , 0 , 0 , 0.003121 , 0.006377 , 0.010343 , 0.006331 , 0.001759 
 339 , 0 , 0 , 0.001028 , 0.00051 , 0.002775 , 0.020867 , 0.009109 , 0.021032 , 0.011182 , 0.026977 , 0.00977 , 0.005382 , 0.010729 , 0.006774 , 0 , 0.028054 , 0.018546 , 0.01531 , 0.007668 , 0.005814 , 0 , 0 , 0 , 0 , 0 , 0.012429 , 0.004586 , 0.00467 , 0.002612 , 0.000493 , 0 , 0.001964 , 0 , 0 , 0 , 0.003822 , 0.006424 , 0.010751 , 0.006534 , 0.00194 
 340 , 0 , 0 , 0.001537 , 0.000482 , 0.002908 , 0.020566 , 0.009107 , 0.020418 , 0.011317 , 0.026481 , 0.010278 , 0.006493 , 0.010938 , 0.005943 , 0 , 0.028029 , 0.018308 , 0.015267 , 0.006961 , 0.005491 , 0 , 0 , 0 , 0 , 0 , 0.011693 , 0.004314 , 0.00498 , 0.002949 , 0.000462 , 0 , 0.001694 , 0 , 0 , 0 , 0.004457 , 0.006225 , 0.010911 , 0.006495 , 0.00206 
 341 , 0 , 0 , 0.001986 , 0.000458 , 0.003031 , 0.02032 , 0.00911 , 0.019888 , 0.011443 , 0.026059 , 0.010728 , 0.007487 , 0.011139 , 0.005199 , 0 , 0.028034 , 0.018107 , 0.015234 , 0.006337 , 0.005208 , 0 , 0 , 0 , 0 , 0 , 0.011045 , 0.004075 , 0.005256 , 0.003252 , 0.000434 , 0 , 0.001456 , 0 , 0 , 0 , 0.005025 , 0.006052 , 0.011055 , 0.006465 , 0.002168 
 342 , 0 , 0.000443 , 0.002757 , 0.000945 , 0.003546 , 0.020592 , 0.009716 , 0.020393 , 0.011814 , 0.026297 , 0.011284 , 0.007944 , 0.012038 , 0.005307 , 0.000305 , 0.028441 , 0.018415 , 0.015744 , 0.006733 , 0.005645 , 0 , 0 , 0 , 0.000175 , 0.000344 , 0.011736 , 0.004715 , 0.005947 , 0.00402 , 0.001106 , 0.00038 , 0.002215 , 0.000549 , 0 , 0.000259 , 0.006065 , 0.007069 , 0.012148 , 0.007097 , 0.002959 
 343 , 0 , 0.001329 , 0.003848 , 0.001935 , 0.004442 , 0.021368 , 0.010923 , 0.02194 , 0.012427 , 0.027175 , 0.011943 , 0.007848 , 0.013618 , 0.006273 , 0.000913 , 0.029218 , 0.019218 , 0.016788 , 0.008139 , 0.006803 , 0 , 0 , 0 , 0.000521 , 0.001034 , 0.013741 , 0.006214 , 0.007039 , 0.005249 , 0.002478 , 0.001139 , 0.003995 , 0.001649 , 0 , 0.000768 , 0.007551 , 0.009257 , 0.014165 , 0.008368 , 0.004439 
 344 , 0 , 0.002099 , 0.004796 , 0.002786 , 0.005209 , 0.022025 , 0.01197 , 0.023288 , 0.012956 , 0.027901 , 0.012505 , 0.007761 , 0.014974 , 0.007094 , 0.00144 , 0.029851 , 0.019894 , 0.017685 , 0.009343 , 0.007808 , 0 , 0 , 0 , 0.000818 , 0.001639 , 0.015431 , 0.007488 , 0.007971 , 0.006317 , 0.003672 , 0.001799 , 0.005574 , 0.002606 , 0 , 0.0012 , 0.008815 , 0.011132 , 0.015884 , 0.009446 , 0.005734 
 345 , 0.000075 , 0.002779 , 0.005612 , 0.003534 , 0.005885 , 0.022575 , 0.012872 , 0.024425 , 0.01342 , 0.028538 , 0.012979 , 0.007775 , 0.016056 , 0.007783 , 0.001944 , 0.030366 , 0.020491 , 0.018472 , 0.010377 , 0.008668 , 0 , 0.000041 , 0.000097 , 0.001119 , 0.002213 , 0.016855 , 0.008546 , 0.0088 , 0.007251 , 0.004718 , 0.002425 , 0.006965 , 0.003458 , 0.000074 , 0.001611 , 0.009913 , 0.012715 , 0.017333 , 0.010397 , 0.006837 
 346 , 0.001064 , 0.003441 , 0.00617 , 0.004304 , 0.006628 , 0.022873 , 0.013483 , 0.024868 , 0.013867 , 0.029371 , 0.013257 , 0.008941 , 0.015834 , 0.008168 , 0.002947 , 0.030662 , 0.021227 , 0.019248 , 0.011181 , 0.009205 , 0 , 0.000582 , 0.001394 , 0.001919 , 0.003237 , 0.017846 , 0.009008 , 0.009827 , 0.008022 , 0.005607 , 0.003558 , 0.007957 , 0.004337 , 0.001054 , 0.002466 , 0.010983 , 0.013607 , 0.01823 , 0.01155 , 0.007316 
 347 , 0.001929 , 0.004015 , 0.006669 , 0.004995 , 0.007272 , 0.023128 , 0.014017 , 0.025237 , 0.014255 , 0.030117 , 0.013503 , 0.009966 , 0.015638 , 0.00851 , 0.003841 , 0.03092 , 0.021884 , 0.019934 , 0.011888 , 0.009674 , 0 , 0.001052 , 0.00253 , 0.002617 , 0.004135 , 0.018755 , 0.009427 , 0.010719 , 0.008699 , 0.006385 , 0.004552 , 0.00881 , 0.005092 , 0.0019 , 0.003217 , 0.011925 , 0.014385 , 0.018994 , 0.01257 , 0.007739 
 348 , 0.002692 , 0.004517 , 0.007119 , 0.005621 , 0.007837 , 0.023348 , 0.014489 , 0.025548 , 0.014595 , 0.030791 , 0.013722 , 0.010872 , 0.015461 , 0.008815 , 0.004644 , 0.031147 , 0.022474 , 0.020548 , 0.012515 , 0.010088 , 0 , 0.001463 , 0.003535 , 0.003232 , 0.004928 , 0.019595 , 0.009809 , 0.011497 , 0.009298 , 0.007071 , 0.005431 , 0.009549 , 0.005747 , 0.002635 , 0.003882 , 0.012761 , 0.015067 , 0.019651 , 0.013479 , 0.008116 
 349 , 0.002628 , 0.004841 , 0.007416 , 0.00593 , 0.00803 , 0.02358 , 0.014703 , 0.025828 , 0.014771 , 0.031102 , 0.014254 , 0.011288 , 0.015902 , 0.008877 , 0.005171 , 0.03137 , 0.022945 , 0.020818 , 0.012898 , 0.010279 , 0.00012 , 0.001899 , 0.003857 , 0.003314 , 0.005218 , 0.019729 , 0.010342 , 0.011809 , 0.009656 , 0.007713 , 0.005753 , 0.009981 , 0.006216 , 0.002956 , 0.004264 , 0.013641 , 0.015756 , 0.019976 , 0.014033 , 0.008568 
 350 , 0.002269 , 0.005083 , 0.007631 , 0.006101 , 0.00808 , 0.023806 , 0.01481 , 0.026093 , 0.014883 , 0.031263 , 0.014863 , 0.0115 , 0.016541 , 0.008847 , 0.005559 , 0.031583 , 0.023346 , 0.020946 , 0.013172 , 0.010382 , 0.000272 , 0.002324 , 0.003915 , 0.003199 , 0.005308 , 0.01959 , 0.010887 , 0.011936 , 0.009903 , 0.008295 , 0.005853 , 0.010278 , 0.006593 , 0.003106 , 0.004518 , 0.014476 , 0.0164 , 0.020168 , 0.014414 , 0.009011 
 351 , 0.001946 , 0.005301 , 0.007818 , 0.006249 , 0.008131 , 0.024014 , 0.014908 , 0.026343 , 0.014992 , 0.03141 , 0.015408 , 0.011692 , 0.017121 , 0.008821 , 0.005903 , 0.03178 , 0.02371 , 0.021061 , 0.013422 , 0.010481 , 0.000407 , 0.002712 , 0.003968 , 0.003096 , 0.005386 , 0.019457 , 0.011371 , 0.012055 , 0.010126 , 0.008816 , 0.005944 , 0.010544 , 0.006931 , 0.003237 , 0.004745 , 0.015222 , 0.016975 , 0.020346 , 0.014747 , 0.009401 
 352 , 0.002094 , 0.005551 , 0.007934 , 0.006322 , 0.008094 , 0.024162 , 0.015019 , 0.026541 , 0.015051 , 0.031493 , 0.01561 , 0.011688 , 0.017413 , 0.009014 , 0.006061 , 0.031921 , 0.023903 , 0.021135 , 0.013571 , 0.010679 , 0.000618 , 0.003077 , 0.004188 , 0.00316 , 0.005548 , 0.019389 , 0.011694 , 0.012212 , 0.010374 , 0.009154 , 0.006194 , 0.010863 , 0.007199 , 0.003429 , 0.004977 , 0.015711 , 0.017358 , 0.020468 , 0.014945 , 0.009605 
 353 , 0.003095 , 0.005881 , 0.007943 , 0.006272 , 0.007892 , 0.024212 , 0.015167 , 0.026647 , 0.015015 , 0.031466 , 0.015207 , 0.011324 , 0.017206 , 0.009628 , 0.0059 , 0.031972 , 0.023802 , 0.021145 , 0.013547 , 0.011072 , 0.000996 , 0.003422 , 0.004731 , 0.003537 , 0.005879 , 0.019444 , 0.011761 , 0.012455 , 0.010698 , 0.009198 , 0.006761 , 0.011313 , 0.007365 , 0.003752 , 0.005247 , 0.01579 , 0.017439 , 0.020494 , 0.014934 , 0.009497 
 354 , 0.003972 , 0.006182 , 0.007951 , 0.006223 , 0.007705 , 0.024251 , 0.015296 , 0.026734 , 0.014976 , 0.031433 , 0.014834 , 0.010988 , 0.017012 , 0.01019 , 0.005752 , 0.032009 , 0.023702 , 0.021147 , 0.013522 , 0.011421 , 0.001337 , 0.003729 , 0.005223 , 0.00388 , 0.006175 , 0.019486 , 0.01182 , 0.01267 , 0.010991 , 0.009233 , 0.007272 , 0.011716 , 0.007509 , 0.004043 , 0.005491 , 0.015855 , 0.017505 , 0.020512 , 0.014917 , 0.009395 
 355 , 0.004744 , 0.006456 , 0.007957 , 0.006176 , 0.007532 , 0.024282 , 0.015409 , 0.026803 , 0.014937 , 0.031395 , 0.014486 , 0.010678 , 0.016829 , 0.010705 , 0.005614 , 0.032036 , 0.023604 , 0.021143 , 0.013496 , 0.011732 , 0.001648 , 0.004002 , 0.005669 , 0.004193 , 0.006442 , 0.019518 , 0.011871 , 0.012861 , 0.011257 , 0.009262 , 0.007734 , 0.012077 , 0.007636 , 0.004305 , 0.005713 , 0.015909 , 0.017559 , 0.020522 , 0.014896 , 0.009299 
 356 , 0.004812 , 0.006651 , 0.008459 , 0.006362 , 0.007642 , 0.024617 , 0.015754 , 0.026824 , 0.015109 , 0.03134 , 0.014822 , 0.01126 , 0.016911 , 0.01046 , 0.006009 , 0.03245 , 0.023865 , 0.02127 , 0.01364 , 0.011894 , 0.001852 , 0.004298 , 0.006046 , 0.00431 , 0.00654 , 0.019661 , 0.01185 , 0.013144 , 0.011498 , 0.009529 , 0.007977 , 0.012335 , 0.00806 , 0.004517 , 0.005824 , 0.016237 , 0.017852 , 0.020807 , 0.01525 , 0.009527 
 357 , 0.004845 , 0.006831 , 0.008965 , 0.006551 , 0.00776 , 0.024949 , 0.016094 , 0.026841 , 0.015283 , 0.031286 , 0.015173 , 0.011852 , 0.017003 , 0.010196 , 0.006411 , 0.032863 , 0.024132 , 0.021395 , 0.013782 , 0.012042 , 0.002042 , 0.004583 , 0.006401 , 0.004412 , 0.006626 , 0.019803 , 0.011827 , 0.01342 , 0.011726 , 0.009796 , 0.008194 , 0.012579 , 0.008476 , 0.004717 , 0.005925 , 0.016563 , 0.018143 , 0.021092 , 0.015602 , 0.009757 
 358 , 0.004875 , 0.007 , 0.009449 , 0.006731 , 0.007871 , 0.025265 , 0.016416 , 0.026855 , 0.015447 , 0.031234 , 0.015503 , 0.012409 , 0.017091 , 0.009947 , 0.006792 , 0.033254 , 0.024386 , 0.021513 , 0.013914 , 0.012184 , 0.002222 , 0.004856 , 0.006738 , 0.004508 , 0.006708 , 0.019936 , 0.011804 , 0.013686 , 0.011942 , 0.010052 , 0.008396 , 0.012812 , 0.008869 , 0.004909 , 0.00602 , 0.016873 , 0.01842 , 0.021362 , 0.015934 , 0.009972 
 359 , 0.004979 , 0.006934 , 0.009465 , 0.006779 , 0.00789 , 0.025111 , 0.016473 , 0.026784 , 0.015508 , 0.031053 , 0.015675 , 0.012556 , 0.017267 , 0.009862 , 0.006876 , 0.033192 , 0.024333 , 0.021444 , 0.013898 , 0.012188 , 0.002235 , 0.004869 , 0.006704 , 0.004485 , 0.006653 , 0.019798 , 0.011837 , 0.013647 , 0.011958 , 0.009949 , 0.008418 , 0.012863 , 0.008924 , 0.005081 , 0.006191 , 0.016777 , 0.018543 , 0.021382 , 0.015908 , 0.010076 
 360 , 0.005128 , 0.00671 , 0.009159 , 0.006734 , 0.007844 , 0.024642 , 0.016344 , 0.026653 , 0.015493 , 0.030786 , 0.015732 , 0.012419 , 0.017489 , 0.00989 , 0.006754 , 0.032819 , 0.024067 , 0.021246 , 0.013779 , 0.012094 , 0.002135 , 0.004704 , 0.006419 , 0.004382 , 0.006506 , 0.019479 , 0.011904 , 0.013399 , 0.011835 , 0.009604 , 0.008319 , 0.012785 , 0.008746 , 0.005231 , 0.006402 , 0.016408 , 0.018554 , 0.021226 , 0.015637 , 0.010099 
 361 , 0.005263 , 0.006504 , 0.008876 , 0.00669 , 0.0078 , 0.024205 , 0.016222 , 0.026525 , 0.015474 , 0.030533 , 0.015783 , 0.01229 , 0.017688 , 0.009917 , 0.00664 , 0.032469 , 0.023817 , 0.021058 , 0.013667 , 0.012004 , 0.002042 , 0.004551 , 0.006156 , 0.004287 , 0.00637 , 0.01918 , 0.011962 , 0.013169 , 0.01172 , 0.009285 , 0.008226 , 0.012709 , 0.008581 , 0.005364 , 0.006592 , 0.016065 , 0.01856 , 0.021076 , 0.015384 , 0.010118 
 362 , 0.005525 , 0.006443 , 0.008749 , 0.006698 , 0.007825 , 0.024008 , 0.016225 , 0.026529 , 0.015509 , 0.030452 , 0.015852 , 0.012233 , 0.017833 , 0.010075 , 0.0066 , 0.032305 , 0.023731 , 0.021041 , 0.013661 , 0.012007 , 0.00203 , 0.004516 , 0.006069 , 0.004311 , 0.006322 , 0.019063 , 0.012074 , 0.01311 , 0.011713 , 0.009179 , 0.008267 , 0.012771 , 0.008552 , 0.005544 , 0.006797 , 0.015939 , 0.01869 , 0.02107 , 0.015302 , 0.010201 
