TEST_00013.spu,TEST_00012.spu,TEST_00011.spu,
Wavelength,SHB1_00001.spu,SHB1_00002.spu,SHB1_00003.spu,SHB1_00004.spu,SHB1_00005.spu,SHB1_00006.spu,SHB1_00007.spu,SHB1_00008.spu,SHB1_00009.spu,SHB1_00010.spu,SHB1_00011.spu,SHB1_00012.spu,SHB1_00013.spu,SHB1_00014.spu,SHB1_00015.spu,SHB1_00016.spu,SHB1_00017.spu,SHB1_00018.spu,SHB1_00019.spu,SHB1_00020.spu
  (nm),8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 4,8/7/2017 5,8/7/2017 5,8/7/2017 5,8/7/2017 5,8/7/2017 5,8/7/2017 5,8/7/2017 5,8/7/2017 5,8/7/2017 5,8/7/2017 5
  time  ,4:17 PM",4:44 PM",5:12 PM",5:33 PM",6:06 PM",7:23 PM",7:45 PM",8:31 PM",8:58 PM",9:19 PM",0:41 PM",1:02 PM",1:30 PM",3:47 PM",4:21 PM",5:28 PM",5:40 PM",5:55 PM",6:15 PM",6:31 PM"
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 522 , 0.036104 , 0.043839 , 0.033985 , 0.04486 , 0.036268 , 0.032415 , 0.0349 , 0.029968 , 0.036595 , 0.03201 , 0.034177 , 0.032347 , 0.041556 , 0.025411 , 0.03622 , 0.037366 , 0.042173 , 0.047066 , 0.051324 , 0.041094 
 523 , 0.036937 , 0.04518 , 0.035057 , 0.046501 , 0.037554 , 0.033263 , 0.036021 , 0.031113 , 0.037853 , 0.033071 , 0.035404 , 0.033505 , 0.043108 , 0.026187 , 0.037487 , 0.038692 , 0.04331 , 0.048883 , 0.053385 , 0.042327 
 524 , 0.037852 , 0.046601 , 0.036201 , 0.048223 , 0.038876 , 0.034135 , 0.037234 , 0.03231 , 0.039262 , 0.034193 , 0.036723 , 0.034724 , 0.044747 , 0.027057 , 0.038847 , 0.040054 , 0.044496 , 0.050763 , 0.055543 , 0.043579 
 525 , 0.038784 , 0.048042 , 0.037362 , 0.049948 , 0.040187 , 0.035011 , 0.038465 , 0.033521 , 0.0407 , 0.03533 , 0.038049 , 0.03595 , 0.046398 , 0.027949 , 0.040206 , 0.041416 , 0.045682 , 0.052647 , 0.057697 , 0.044821 
 526 , 0.039708 , 0.049448 , 0.038487 , 0.051648 , 0.041491 , 0.03587 , 0.039679 , 0.034707 , 0.042121 , 0.036451 , 0.039359 , 0.037149 , 0.048024 , 0.028824 , 0.04154 , 0.042751 , 0.046851 , 0.054488 , 0.059809 , 0.046027 
 527 , 0.040571 , 0.050826 , 0.03959 , 0.053292 , 0.042766 , 0.036716 , 0.040901 , 0.035871 , 0.043484 , 0.03758 , 0.040649 , 0.038338 , 0.049621 , 0.029666 , 0.042853 , 0.044057 , 0.048019 , 0.056312 , 0.061925 , 0.047252 
 528 , 0.041387 , 0.052166 , 0.040667 , 0.0549 , 0.044023 , 0.037554 , 0.042146 , 0.036999 , 0.044792 , 0.038731 , 0.041941 , 0.039509 , 0.051203 , 0.030461 , 0.04416 , 0.045327 , 0.049199 , 0.058111 , 0.064045 , 0.048489 
 529 , 0.042194 , 0.053481 , 0.041726 , 0.056483 , 0.045264 , 0.038383 , 0.043374 , 0.03811 , 0.046093 , 0.039865 , 0.043208 , 0.040654 , 0.05275 , 0.031239 , 0.04544 , 0.04658 , 0.050352 , 0.059885 , 0.066142 , 0.049709 
 530 , 0.042986 , 0.054772 , 0.042761 , 0.058034 , 0.046482 , 0.039197 , 0.044568 , 0.039197 , 0.047361 , 0.040984 , 0.044451 , 0.041785 , 0.054284 , 0.03201 , 0.046697 , 0.04781 , 0.051491 , 0.061618 , 0.06819 , 0.050905 
 531 , 0.043747 , 0.055958 , 0.043659 , 0.05953 , 0.047592 , 0.03997 , 0.045547 , 0.040176 , 0.048522 , 0.041898 , 0.045626 , 0.042857 , 0.055733 , 0.03273 , 0.047818 , 0.048943 , 0.052514 , 0.063209 , 0.070107 , 0.052025 
 532 , 0.044496 , 0.05712 , 0.044536 , 0.060991 , 0.048691 , 0.040743 , 0.046515 , 0.041125 , 0.049662 , 0.042811 , 0.04678 , 0.043908 , 0.057159 , 0.033441 , 0.048926 , 0.050044 , 0.053523 , 0.064765 , 0.071988 , 0.053121 
 533 , 0.045228 , 0.058284 , 0.045414 , 0.062447 , 0.049783 , 0.041507 , 0.047466 , 0.042066 , 0.050784 , 0.043706 , 0.047927 , 0.044953 , 0.058569 , 0.034134 , 0.050018 , 0.051137 , 0.054515 , 0.066305 , 0.073854 , 0.0542 
 534 , 0.045819 , 0.059294 , 0.046213 , 0.063674 , 0.05074 , 0.042187 , 0.048329 , 0.042856 , 0.051754 , 0.044461 , 0.04889 , 0.045819 , 0.059786 , 0.034736 , 0.050977 , 0.052118 , 0.055426 , 0.06766 , 0.075476 , 0.055101 
 535 , 0.046356 , 0.060249 , 0.046987 , 0.064815 , 0.051651 , 0.042825 , 0.049166 , 0.043565 , 0.052667 , 0.045153 , 0.049767 , 0.046622 , 0.0609 , 0.035282 , 0.051868 , 0.053041 , 0.056285 , 0.068927 , 0.076983 , 0.055911 
 536 , 0.046883 , 0.061187 , 0.047753 , 0.065949 , 0.052544 , 0.043465 , 0.049995 , 0.044275 , 0.053571 , 0.045836 , 0.050637 , 0.047417 , 0.062017 , 0.035819 , 0.052761 , 0.053956 , 0.057147 , 0.070187 , 0.078485 , 0.056712 
 537 , 0.047392 , 0.062071 , 0.048452 , 0.067011 , 0.053391 , 0.044067 , 0.050788 , 0.044938 , 0.054381 , 0.046492 , 0.051471 , 0.048165 , 0.063061 , 0.036336 , 0.053579 , 0.054826 , 0.057964 , 0.071386 , 0.079918 , 0.057469 
 538 , 0.047853 , 0.062833 , 0.049003 , 0.067938 , 0.054129 , 0.044572 , 0.051492 , 0.045514 , 0.055021 , 0.04708 , 0.052235 , 0.048785 , 0.063983 , 0.03679 , 0.054257 , 0.055586 , 0.058689 , 0.072499 , 0.081242 , 0.058124 
 539 , 0.048305 , 0.063595 , 0.049556 , 0.068868 , 0.054858 , 0.045078 , 0.052197 , 0.046081 , 0.055662 , 0.047669 , 0.053001 , 0.049407 , 0.064896 , 0.037244 , 0.054927 , 0.056347 , 0.059405 , 0.073614 , 0.08255 , 0.05879 
 540 , 0.048757 , 0.06435 , 0.050099 , 0.069779 , 0.055589 , 0.045585 , 0.052904 , 0.046649 , 0.056305 , 0.04825 , 0.053759 , 0.05003 , 0.065802 , 0.037689 , 0.055599 , 0.0571 , 0.060123 , 0.074712 , 0.08386 , 0.059437 
 541 , 0.049196 , 0.065047 , 0.05061 , 0.070633 , 0.056255 , 0.04603 , 0.053398 , 0.047145 , 0.056942 , 0.048748 , 0.054383 , 0.05058 , 0.06667 , 0.038134 , 0.056186 , 0.057779 , 0.060825 , 0.075601 , 0.08501 , 0.060009 
 542 , 0.049633 , 0.065746 , 0.051109 , 0.071469 , 0.056922 , 0.046483 , 0.053891 , 0.047639 , 0.05759 , 0.049235 , 0.055008 , 0.051139 , 0.067541 , 0.038586 , 0.056772 , 0.058477 , 0.061528 , 0.076474 , 0.086156 , 0.060571 
 543 , 0.050081 , 0.066435 , 0.051609 , 0.072306 , 0.057589 , 0.046936 , 0.054384 , 0.048134 , 0.058228 , 0.049732 , 0.055632 , 0.051679 , 0.068402 , 0.039028 , 0.05736 , 0.059157 , 0.062232 , 0.077348 , 0.087302 , 0.061134 
 544 , 0.050468 , 0.067071 , 0.052077 , 0.073068 , 0.058195 , 0.047339 , 0.054916 , 0.048539 , 0.058744 , 0.050168 , 0.056205 , 0.052197 , 0.06918 , 0.039393 , 0.057885 , 0.059774 , 0.062833 , 0.078146 , 0.088321 , 0.061653 
 545 , 0.050812 , 0.067652 , 0.052493 , 0.073756 , 0.058737 , 0.04771 , 0.055465 , 0.048891 , 0.059167 , 0.050552 , 0.056716 , 0.052673 , 0.069894 , 0.039695 , 0.058347 , 0.060318 , 0.06336 , 0.078889 , 0.089246 , 0.062129 
 546 , 0.051146 , 0.068235 , 0.052919 , 0.074445 , 0.05929 , 0.048071 , 0.056004 , 0.049233 , 0.05958 , 0.050946 , 0.057226 , 0.053149 , 0.070589 , 0.039987 , 0.058819 , 0.060862 , 0.063887 , 0.079634 , 0.090161 , 0.062595 
 547 , 0.051455 , 0.068787 , 0.053301 , 0.075076 , 0.05981 , 0.048406 , 0.05649 , 0.049579 , 0.059971 , 0.051315 , 0.057704 , 0.053581 , 0.071245 , 0.040271 , 0.059249 , 0.061365 , 0.064384 , 0.080332 , 0.091034 , 0.06304 
 548 , 0.051708 , 0.069289 , 0.053647 , 0.075618 , 0.060277 , 0.048714 , 0.056822 , 0.04992 , 0.060288 , 0.051648 , 0.058138 , 0.053928 , 0.07179 , 0.040517 , 0.059604 , 0.061815 , 0.064859 , 0.080963 , 0.091833 , 0.063442 
 549 , 0.05195 , 0.0698 , 0.053983 , 0.076149 , 0.060744 , 0.049022 , 0.057162 , 0.05026 , 0.060614 , 0.05198 , 0.058561 , 0.054275 , 0.072346 , 0.040771 , 0.05996 , 0.062254 , 0.065323 , 0.081583 , 0.092611 , 0.063843 
 550 , 0.052192 , 0.070302 , 0.054319 , 0.076681 , 0.061212 , 0.04933 , 0.057493 , 0.05059 , 0.06094 , 0.052303 , 0.058995 , 0.054621 , 0.072892 , 0.041026 , 0.060315 , 0.062703 , 0.065777 , 0.082204 , 0.0934 , 0.064245 
 551 , 0.052401 , 0.070655 , 0.054521 , 0.077066 , 0.061568 , 0.049594 , 0.057691 , 0.050725 , 0.061195 , 0.052461 , 0.059307 , 0.054854 , 0.073321 , 0.041234 , 0.060528 , 0.062992 , 0.066142 , 0.082599 , 0.093907 , 0.064496 
 552 , 0.052609 , 0.070994 , 0.054701 , 0.077433 , 0.061908 , 0.04986 , 0.057885 , 0.05084 , 0.061443 , 0.052599 , 0.059613 , 0.055075 , 0.073733 , 0.04145 , 0.060735 , 0.063282 , 0.066486 , 0.082971 , 0.094403 , 0.064738 
 553 , 0.052807 , 0.071333 , 0.054891 , 0.077799 , 0.062237 , 0.050115 , 0.058068 , 0.050945 , 0.061701 , 0.052736 , 0.05992 , 0.055286 , 0.074146 , 0.041657 , 0.060942 , 0.063562 , 0.066831 , 0.083354 , 0.094888 , 0.064979 
 554 , 0.052896 , 0.071514 , 0.054994 , 0.07797 , 0.062433 , 0.05024 , 0.058166 , 0.05097 , 0.061713 , 0.052744 , 0.060041 , 0.055359 , 0.074332 , 0.041757 , 0.060984 , 0.06373 , 0.067034 , 0.083545 , 0.09518 , 0.065078 
 555 , 0.052921 , 0.071624 , 0.055052 , 0.078037 , 0.062572 , 0.050283 , 0.058229 , 0.050942 , 0.061577 , 0.052698 , 0.060055 , 0.055357 , 0.074404 , 0.041789 , 0.060928 , 0.063861 , 0.067179 , 0.083639 , 0.09536 , 0.065119 
 556 , 0.052946 , 0.071723 , 0.055111 , 0.078114 , 0.0627 , 0.050325 , 0.058291 , 0.050914 , 0.061451 , 0.052652 , 0.060079 , 0.055354 , 0.074476 , 0.041831 , 0.060882 , 0.063981 , 0.067323 , 0.083743 , 0.095539 , 0.065159 
 557 , 0.052969 , 0.071792 , 0.055146 , 0.078151 , 0.062798 , 0.050354 , 0.0583 , 0.050842 , 0.061302 , 0.052562 , 0.060061 , 0.055319 , 0.074498 , 0.041838 , 0.060783 , 0.064069 , 0.067427 , 0.083798 , 0.095662 , 0.065158 
 558 , 0.052952 , 0.07175 , 0.055079 , 0.07807 , 0.062763 , 0.050306 , 0.058092 , 0.050611 , 0.061074 , 0.052352 , 0.059934 , 0.055161 , 0.074365 , 0.041747 , 0.060555 , 0.064035 , 0.067434 , 0.083667 , 0.095595 , 0.065063 
 559 , 0.052926 , 0.071705 , 0.055013 , 0.077985 , 0.062728 , 0.05026 , 0.057883 , 0.050372 , 0.060855 , 0.052143 , 0.059797 , 0.055003 , 0.074239 , 0.041659 , 0.060326 , 0.064 , 0.06744 , 0.083532 , 0.095532 , 0.064957 
 560 , 0.052911 , 0.071661 , 0.054947 , 0.07789 , 0.062693 , 0.050223 , 0.057664 , 0.050132 , 0.060626 , 0.051934 , 0.059659 , 0.054835 , 0.074103 , 0.041571 , 0.060097 , 0.063955 , 0.067446 , 0.083407 , 0.095469 , 0.064861 
 561 , 0.052748 , 0.07145 , 0.054711 , 0.077541 , 0.062501 , 0.050023 , 0.057314 , 0.049748 , 0.060172 , 0.051528 , 0.059348 , 0.054508 , 0.073799 , 0.041369 , 0.059735 , 0.063741 , 0.067301 , 0.083032 , 0.095103 , 0.064585 
 562 , 0.052588 , 0.071235 , 0.054467 , 0.077176 , 0.062308 , 0.049826 , 0.056945 , 0.049359 , 0.059698 , 0.051126 , 0.059038 , 0.054183 , 0.0735 , 0.041173 , 0.059373 , 0.063516 , 0.067163 , 0.082661 , 0.094736 , 0.064309 
 563 , 0.052419 , 0.071021 , 0.054214 , 0.076802 , 0.062105 , 0.049629 , 0.056588 , 0.04897 , 0.059235 , 0.050725 , 0.058728 , 0.053849 , 0.073202 , 0.040978 , 0.059012 , 0.063292 , 0.067025 , 0.08229 , 0.09437 , 0.064032 
 564 , 0.052211 , 0.070709 , 0.053923 , 0.076361 , 0.061824 , 0.049385 , 0.056172 , 0.048524 , 0.058664 , 0.050276 , 0.05833 , 0.053457 , 0.072775 , 0.040754 , 0.058542 , 0.06301 , 0.066849 , 0.081832 , 0.093886 , 0.063709 
 565 , 0.051972 , 0.07033 , 0.053599 , 0.075867 , 0.061489 , 0.049133 , 0.05572 , 0.048032 , 0.058014 , 0.04979 , 0.057872 , 0.053033 , 0.07226 , 0.040525 , 0.057994 , 0.062692 , 0.066662 , 0.081302 , 0.093325 , 0.063338 
 566 , 0.051733 , 0.069941 , 0.053275 , 0.075363 , 0.061155 , 0.048871 , 0.05527 , 0.047531 , 0.057356 , 0.049315 , 0.057416 , 0.0526 , 0.071745 , 0.040286 , 0.057436 , 0.062374 , 0.066465 , 0.080774 , 0.092765 , 0.062978 
 567 , 0.051471 , 0.069529 , 0.052918 , 0.074805 , 0.060796 , 0.048587 , 0.054767 , 0.046999 , 0.056686 , 0.048798 , 0.056927 , 0.052134 , 0.071197 , 0.040025 , 0.056857 , 0.062012 , 0.066233 , 0.080191 , 0.092149 , 0.062585 
 568 , 0.051146 , 0.069048 , 0.052447 , 0.074072 , 0.060362 , 0.048244 , 0.054058 , 0.046332 , 0.055979 , 0.048174 , 0.056329 , 0.051556 , 0.070539 , 0.039648 , 0.056179 , 0.061503 , 0.065856 , 0.079445 , 0.091344 , 0.062083 
 569 , 0.050829 , 0.068572 , 0.051985 , 0.073344 , 0.059935 , 0.0479 , 0.05336 , 0.045658 , 0.055272 , 0.047541 , 0.055731 , 0.050978 , 0.069877 , 0.039272 , 0.055492 , 0.061001 , 0.065484 , 0.078694 , 0.09053 , 0.061579 
 570 , 0.050503 , 0.068098 , 0.051524 , 0.07261 , 0.059508 , 0.047557 , 0.052645 , 0.044988 , 0.054559 , 0.046903 , 0.055125 , 0.050394 , 0.069208 , 0.038899 , 0.054807 , 0.06049 , 0.065112 , 0.077946 , 0.089709 , 0.061076 
 571 , 0.050209 , 0.067604 , 0.051108 , 0.071948 , 0.059084 , 0.047258 , 0.052065 , 0.044395 , 0.053852 , 0.04632 , 0.054573 , 0.049854 , 0.068552 , 0.03856 , 0.054178 , 0.060042 , 0.064761 , 0.07719 , 0.088898 , 0.060585 
 572 , 0.049887 , 0.067092 , 0.050682 , 0.071275 , 0.058637 , 0.046941 , 0.051478 , 0.043798 , 0.053118 , 0.045713 , 0.054011 , 0.049298 , 0.067868 , 0.03822 , 0.05352 , 0.059589 , 0.064382 , 0.076411 , 0.088039 , 0.060071 
 573 , 0.049574 , 0.066571 , 0.050258 , 0.070595 , 0.05819 , 0.046634 , 0.050903 , 0.043195 , 0.052378 , 0.04511 , 0.053442 , 0.048744 , 0.067177 , 0.037881 , 0.052866 , 0.059127 , 0.064002 , 0.075626 , 0.087172 , 0.059557 
 574 , 0.049259 , 0.066058 , 0.049823 , 0.069915 , 0.057761 , 0.046315 , 0.050348 , 0.042633 , 0.051688 , 0.044537 , 0.052903 , 0.0482 , 0.066515 , 0.037542 , 0.052242 , 0.058674 , 0.063648 , 0.07489 , 0.086364 , 0.059092 
 575 , 0.048931 , 0.065531 , 0.049366 , 0.069193 , 0.057337 , 0.045974 , 0.04981 , 0.04209 , 0.050999 , 0.043984 , 0.052351 , 0.047655 , 0.065831 , 0.037191 , 0.051627 , 0.058188 , 0.06328 , 0.07416 , 0.085571 , 0.058651 
 576 , 0.048602 , 0.064995 , 0.04891 , 0.068473 , 0.056904 , 0.045643 , 0.049265 , 0.04153 , 0.050303 , 0.043423 , 0.051802 , 0.047103 , 0.065149 , 0.036831 , 0.050995 , 0.057692 , 0.06291 , 0.073432 , 0.08477 , 0.058201 
 577 , 0.048286 , 0.064486 , 0.048477 , 0.067774 , 0.056477 , 0.045323 , 0.048725 , 0.040993 , 0.049643 , 0.042876 , 0.051268 , 0.046565 , 0.064496 , 0.036482 , 0.050388 , 0.057222 , 0.062555 , 0.072734 , 0.083984 , 0.057767 
 578 , 0.048024 , 0.064095 , 0.048167 , 0.067218 , 0.056059 , 0.045082 , 0.048214 , 0.040502 , 0.049128 , 0.042435 , 0.050832 , 0.046081 , 0.064 , 0.03618 , 0.049909 , 0.056812 , 0.062248 , 0.07214 , 0.08327 , 0.057354 
 579 , 0.047752 , 0.063704 , 0.047837 , 0.066644 , 0.055633 , 0.044831 , 0.047676 , 0.040004 , 0.048606 , 0.041986 , 0.05037 , 0.04559 , 0.063486 , 0.035869 , 0.049421 , 0.056402 , 0.061931 , 0.071538 , 0.08254 , 0.056933 
 580 , 0.04748 , 0.063303 , 0.047508 , 0.066062 , 0.055198 , 0.04458 , 0.04714 , 0.039497 , 0.048084 , 0.041528 , 0.049908 , 0.04509 , 0.062973 , 0.035549 , 0.048925 , 0.055973 , 0.061603 , 0.070927 , 0.0818 , 0.056511 
 581 , 0.047254 , 0.06298 , 0.047244 , 0.065582 , 0.054872 , 0.044341 , 0.046801 , 0.03908 , 0.047574 , 0.041144 , 0.049545 , 0.044718 , 0.062509 , 0.035356 , 0.048489 , 0.055664 , 0.061358 , 0.070362 , 0.081195 , 0.056192 
 582 , 0.047049 , 0.062682 , 0.046993 , 0.065145 , 0.054579 , 0.044107 , 0.046522 , 0.038701 , 0.047087 , 0.040788 , 0.049211 , 0.044389 , 0.062071 , 0.035195 , 0.048083 , 0.055387 , 0.061159 , 0.069826 , 0.080646 , 0.055913 
 583 , 0.046842 , 0.062372 , 0.046748 , 0.064687 , 0.054274 , 0.043862 , 0.046233 , 0.038313 , 0.04658 , 0.040422 , 0.048866 , 0.044049 , 0.061622 , 0.035033 , 0.047667 , 0.055099 , 0.060947 , 0.06927 , 0.080085 , 0.055624 
 584 , 0.046644 , 0.062051 , 0.046466 , 0.064224 , 0.053987 , 0.043619 , 0.045904 , 0.037961 , 0.046138 , 0.040069 , 0.048498 , 0.043694 , 0.061171 , 0.034842 , 0.047243 , 0.054793 , 0.060693 , 0.068748 , 0.07951 , 0.055317 
 585 , 0.046478 , 0.061747 , 0.046188 , 0.063806 , 0.053761 , 0.043417 , 0.045561 , 0.03767 , 0.045804 , 0.039766 , 0.048154 , 0.043371 , 0.060773 , 0.034646 , 0.046872 , 0.054501 , 0.060445 , 0.068328 , 0.07899 , 0.055044 
 586 , 0.046312 , 0.061422 , 0.045901 , 0.063369 , 0.053535 , 0.043206 , 0.045208 , 0.037377 , 0.045461 , 0.039454 , 0.047791 , 0.043038 , 0.060356 , 0.03444 , 0.046481 , 0.054209 , 0.060187 , 0.067897 , 0.078451 , 0.054761 
 587 , 0.046155 , 0.061107 , 0.045622 , 0.06294 , 0.053308 , 0.043013 , 0.044865 , 0.037085 , 0.045127 , 0.039142 , 0.047427 , 0.042714 , 0.059957 , 0.034224 , 0.046099 , 0.053916 , 0.059929 , 0.067465 , 0.07792 , 0.054487 
 588 , 0.046055 , 0.060867 , 0.045465 , 0.062655 , 0.053171 , 0.042937 , 0.04465 , 0.036861 , 0.044894 , 0.03893 , 0.047216 , 0.042506 , 0.059743 , 0.034052 , 0.045802 , 0.053742 , 0.059762 , 0.067111 , 0.077551 , 0.054294 
 589 , 0.045943 , 0.060616 , 0.045295 , 0.062361 , 0.053026 , 0.042856 , 0.044432 , 0.036617 , 0.044648 , 0.038709 , 0.046993 , 0.042293 , 0.059518 , 0.033859 , 0.045492 , 0.053551 , 0.059584 , 0.066752 , 0.077175 , 0.054095 
 590 , 0.045833 , 0.060358 , 0.045118 , 0.06205 , 0.052874 , 0.042768 , 0.044197 , 0.036365 , 0.044394 , 0.038481 , 0.046763 , 0.042072 , 0.059277 , 0.033667 , 0.045174 , 0.053354 , 0.059399 , 0.066366 , 0.076783 , 0.05388 
 591 , 0.0458 , 0.060276 , 0.045057 , 0.061885 , 0.05277 , 0.042743 , 0.044154 , 0.036252 , 0.044163 , 0.038397 , 0.046656 , 0.041962 , 0.059157 , 0.033618 , 0.045 , 0.053306 , 0.059326 , 0.066183 , 0.076587 , 0.053805 
 592 , 0.045771 , 0.060204 , 0.045007 , 0.061714 , 0.052624 , 0.042703 , 0.044119 , 0.036143 , 0.043893 , 0.038314 , 0.046545 , 0.041835 , 0.058996 , 0.033566 , 0.044808 , 0.053257 , 0.059213 , 0.06599 , 0.076373 , 0.053719 
 593 , 0.045744 , 0.060134 , 0.044949 , 0.061545 , 0.05248 , 0.042656 , 0.044087 , 0.036035 , 0.043613 , 0.038232 , 0.046426 , 0.041709 , 0.058836 , 0.033515 , 0.044617 , 0.05319 , 0.059101 , 0.065798 , 0.076162 , 0.053635 
 594 , 0.04571 , 0.060099 , 0.044913 , 0.061419 , 0.052411 , 0.042654 , 0.04403 , 0.035953 , 0.04348 , 0.038174 , 0.046356 , 0.041629 , 0.058752 , 0.033504 , 0.044505 , 0.053161 , 0.059065 , 0.06568 , 0.076026 , 0.053598 
 595 , 0.045656 , 0.060085 , 0.044905 , 0.061341 , 0.052438 , 0.042679 , 0.043916 , 0.03585 , 0.043516 , 0.038094 , 0.046303 , 0.041566 , 0.058706 , 0.0335 , 0.044439 , 0.053085 , 0.059058 , 0.065612 , 0.075932 , 0.053589 
 596 , 0.045603 , 0.060082 , 0.044888 , 0.061255 , 0.052466 , 0.042705 , 0.043791 , 0.035746 , 0.043544 , 0.038024 , 0.046241 , 0.041504 , 0.058671 , 0.033487 , 0.044373 , 0.053009 , 0.059053 , 0.065535 , 0.075839 , 0.053581 
 597 , 0.045566 , 0.060066 , 0.044868 , 0.061174 , 0.052482 , 0.042728 , 0.043684 , 0.03565 , 0.043569 , 0.037943 , 0.046196 , 0.041448 , 0.058624 , 0.033482 , 0.044305 , 0.05294 , 0.059054 , 0.065463 , 0.075752 , 0.053561 
 598 , 0.045586 , 0.060038 , 0.04484 , 0.061101 , 0.052449 , 0.042734 , 0.043701 , 0.035585 , 0.043462 , 0.037843 , 0.046218 , 0.041404 , 0.058565 , 0.03347 , 0.044227 , 0.052937 , 0.059005 , 0.065417 , 0.075658 , 0.053511 
 599 , 0.045612 , 0.060011 , 0.044816 , 0.061018 , 0.052413 , 0.042725 , 0.043723 , 0.035511 , 0.043349 , 0.037737 , 0.046236 , 0.041344 , 0.058486 , 0.033449 , 0.044145 , 0.052941 , 0.058956 , 0.065373 , 0.07557 , 0.053459 
 600 , 0.045639 , 0.059974 , 0.044783 , 0.060935 , 0.052369 , 0.042716 , 0.043745 , 0.035438 , 0.043245 , 0.03763 , 0.046264 , 0.041293 , 0.058407 , 0.033429 , 0.044062 , 0.052946 , 0.058907 , 0.06532 , 0.075472 , 0.053407 
 601 , 0.045622 , 0.059863 , 0.044726 , 0.060827 , 0.052309 , 0.042674 , 0.043695 , 0.035342 , 0.043088 , 0.037587 , 0.046152 , 0.041209 , 0.058264 , 0.033328 , 0.043955 , 0.052849 , 0.058871 , 0.065162 , 0.075289 , 0.05335 
 602 , 0.045577 , 0.059714 , 0.04466 , 0.060699 , 0.05224 , 0.042603 , 0.043617 , 0.035235 , 0.042902 , 0.037543 , 0.046002 , 0.041126 , 0.058082 , 0.033198 , 0.043839 , 0.052723 , 0.058835 , 0.064957 , 0.075086 , 0.053292 
 603 , 0.045533 , 0.059565 , 0.044594 , 0.060581 , 0.052171 , 0.042533 , 0.043539 , 0.035129 , 0.042726 , 0.03751 , 0.045842 , 0.041042 , 0.0579 , 0.033058 , 0.043723 , 0.052597 , 0.058791 , 0.064742 , 0.074875 , 0.053236 
 604 , 0.045464 , 0.059393 , 0.044504 , 0.060402 , 0.05206 , 0.042467 , 0.043378 , 0.034969 , 0.042544 , 0.037403 , 0.045648 , 0.040924 , 0.057696 , 0.032922 , 0.043563 , 0.052429 , 0.058675 , 0.064495 , 0.074622 , 0.053117 
 605 , 0.045374 , 0.059161 , 0.044373 , 0.060162 , 0.051894 , 0.04242 , 0.043101 , 0.034764 , 0.042362 , 0.037174 , 0.045432 , 0.040798 , 0.0575 , 0.032802 , 0.043382 , 0.052214 , 0.058481 , 0.064233 , 0.074328 , 0.052943 
 606 , 0.045284 , 0.058929 , 0.044243 , 0.059912 , 0.051717 , 0.042365 , 0.042822 , 0.03455 , 0.042189 , 0.036953 , 0.045216 , 0.040661 , 0.057304 , 0.032691 , 0.043202 , 0.052009 , 0.058277 , 0.06396 , 0.074024 , 0.052759 
 607 , 0.045195 , 0.058697 , 0.044103 , 0.059653 , 0.051542 , 0.04231 , 0.042553 , 0.034335 , 0.041998 , 0.036733 , 0.044991 , 0.040516 , 0.057099 , 0.032571 , 0.043012 , 0.051795 , 0.058073 , 0.063689 , 0.07372 , 0.052575 
 608 , 0.045152 , 0.058471 , 0.043941 , 0.05935 , 0.051304 , 0.042145 , 0.042428 , 0.034099 , 0.041647 , 0.036598 , 0.044771 , 0.040368 , 0.056772 , 0.032409 , 0.042731 , 0.051558 , 0.057876 , 0.063285 , 0.073285 , 0.052408 
 609 , 0.045117 , 0.058249 , 0.043777 , 0.059061 , 0.051072 , 0.041988 , 0.042311 , 0.033872 , 0.041304 , 0.036483 , 0.044569 , 0.040218 , 0.05645 , 0.032259 , 0.042467 , 0.051336 , 0.057692 , 0.062894 , 0.072848 , 0.052255 
 610 , 0.045082 , 0.058018 , 0.043623 , 0.058762 , 0.05084 , 0.041841 , 0.042194 , 0.033645 , 0.04096 , 0.036348 , 0.044358 , 0.040069 , 0.056118 , 0.032108 , 0.042194 , 0.051104 , 0.057508 , 0.062492 , 0.072412 , 0.052093 
 611 , 0.044923 , 0.057735 , 0.043414 , 0.058411 , 0.050648 , 0.041669 , 0.041924 , 0.033386 , 0.040679 , 0.036141 , 0.044071 , 0.039797 , 0.055765 , 0.031906 , 0.041934 , 0.050844 , 0.057255 , 0.062077 , 0.071909 , 0.051854 
 612 , 0.044714 , 0.057428 , 0.043184 , 0.058016 , 0.050473 , 0.041487 , 0.041585 , 0.033119 , 0.040437 , 0.035885 , 0.043762 , 0.039475 , 0.055387 , 0.031677 , 0.041683 , 0.050561 , 0.056986 , 0.061656 , 0.071387 , 0.051581 
 613 , 0.044505 , 0.057121 , 0.042953 , 0.057631 , 0.050288 , 0.041314 , 0.041245 , 0.032841 , 0.040195 , 0.035639 , 0.043444 , 0.039144 , 0.05502 , 0.031447 , 0.041432 , 0.050278 , 0.056708 , 0.061235 , 0.070856 , 0.051318 
