  time  ,15:08 AM,15:48 AM,16:08 AM,16:27 AM,16:50 AM,17:32 AM,17:50 AM,18:06 AM,18:20 AM,18:36 AM,19:53 AM,20:15 AM,20:32 AM,20:46 AM,21:03 AM,21:40 AM,22:06 AM,22:15 AM,22:29 AM,22:43 AM,24:50 AM,25:07 AM,25:19 AM,25:29 AM,25:41 AM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,,,,,,
 513 , 0.044458 , 0.040383 , 0.061457 , 0.074093 , 0.04052 , 0.038428 , 0.049053 , 0.043282 , 0.044704 , 0.042462 , 0.048616 , 0.040616 , 0.069525 , 0.051009 , 0.045265 , 0.048534 , 0.035679 , 0.04852 , 0.040479 , 0.042257 , 0.034243 , 0.030865 , 0.034229 , 0.037908 , 0.027487 
 514 , 0.045582 , 0.041708 , 0.062912 , 0.076148 , 0.041572 , 0.039436 , 0.050346 , 0.044474 , 0.045993 , 0.043926 , 0.049963 , 0.041996 , 0.070331 , 0.051865 , 0.046321 , 0.049894 , 0.036699 , 0.050154 , 0.041722 , 0.043091 , 0.035384 , 0.031976 , 0.035343 , 0.039204 , 0.028294 
 515 , 0.046789 , 0.043144 , 0.064469 , 0.078393 , 0.042705 , 0.040526 , 0.051723 , 0.045761 , 0.047392 , 0.045487 , 0.051408 , 0.043486 , 0.071198 , 0.052792 , 0.047447 , 0.051339 , 0.037799 , 0.051888 , 0.043034 , 0.043993 , 0.036593 , 0.033166 , 0.036552 , 0.040595 , 0.029165 
 516 , 0.048013 , 0.044583 , 0.066044 , 0.08063 , 0.043842 , 0.041619 , 0.05309 , 0.047053 , 0.048782 , 0.047066 , 0.052871 , 0.044981 , 0.072068 , 0.053722 , 0.048562 , 0.052789 , 0.038902 , 0.053612 , 0.04435 , 0.044898 , 0.037818 , 0.03436 , 0.037763 , 0.041976 , 0.030037 
 517 , 0.049211 , 0.045987 , 0.067691 , 0.082905 , 0.044958 , 0.042708 , 0.054465 , 0.048305 , 0.050144 , 0.04858 , 0.054383 , 0.046508 , 0.072904 , 0.054575 , 0.049719 , 0.054218 , 0.040005 , 0.055453 , 0.045726 , 0.045822 , 0.0391 , 0.035588 , 0.039004 , 0.043408 , 0.030909 
 518 , 0.050351 , 0.047343 , 0.069414 , 0.085181 , 0.046038 , 0.043799 , 0.055803 , 0.049499 , 0.051436 , 0.050007 , 0.055982 , 0.04803 , 0.073672 , 0.055336 , 0.050914 , 0.055611 , 0.041107 , 0.05741 , 0.047151 , 0.046793 , 0.040462 , 0.036822 , 0.040283 , 0.044857 , 0.031795 
 519 , 0.051479 , 0.048687 , 0.071127 , 0.087434 , 0.047106 , 0.044879 , 0.057143 , 0.050681 , 0.05273 , 0.051424 , 0.057556 , 0.04954 , 0.074427 , 0.056112 , 0.052097 , 0.056978 , 0.042184 , 0.059343 , 0.04855 , 0.047739 , 0.041799 , 0.038045 , 0.041538 , 0.046295 , 0.032669 
 520 , 0.052638 , 0.050051 , 0.072848 , 0.089743 , 0.048208 , 0.045979 , 0.058512 , 0.051895 , 0.054055 , 0.052885 , 0.059131 , 0.051083 , 0.075201 , 0.056889 , 0.053298 , 0.058388 , 0.043282 , 0.061291 , 0.049982 , 0.048703 , 0.043158 , 0.039292 , 0.042828 , 0.04774 , 0.033555 
 521 , 0.054019 , 0.051695 , 0.074785 , 0.092732 , 0.049563 , 0.04739 , 0.060345 , 0.053538 , 0.055793 , 0.054817 , 0.060854 , 0.053029 , 0.076188 , 0.057939 , 0.054707 , 0.060221 , 0.04464 , 0.063577 , 0.051667 , 0.049811 , 0.04475 , 0.040789 , 0.044351 , 0.049481 , 0.034628 
 522 , 0.055382 , 0.053305 , 0.076677 , 0.09566 , 0.050898 , 0.048765 , 0.062136 , 0.055162 , 0.057501 , 0.056716 , 0.062549 , 0.054942 , 0.077158 , 0.058972 , 0.056097 , 0.062013 , 0.045973 , 0.065823 , 0.053332 , 0.050898 , 0.046317 , 0.042273 , 0.045863 , 0.051186 , 0.03567 
 523 , 0.056718 , 0.054888 , 0.078541 , 0.098534 , 0.052205 , 0.050113 , 0.0639 , 0.056745 , 0.059167 , 0.058575 , 0.064203 , 0.056814 , 0.0781 , 0.059979 , 0.057461 , 0.063763 , 0.047292 , 0.068028 , 0.054956 , 0.051971 , 0.047843 , 0.043715 , 0.047334 , 0.052865 , 0.036711 
 524 , 0.057957 , 0.056469 , 0.080503 , 0.101383 , 0.053439 , 0.051401 , 0.065642 , 0.058274 , 0.060877 , 0.060436 , 0.065973 , 0.058646 , 0.07903 , 0.060973 , 0.05888 , 0.065463 , 0.048577 , 0.070215 , 0.056621 , 0.053067 , 0.049418 , 0.045189 , 0.048853 , 0.054569 , 0.037766 
 525 , 0.059155 , 0.058037 , 0.082477 , 0.104214 , 0.054617 , 0.052658 , 0.067361 , 0.059775 , 0.062561 , 0.062258 , 0.067761 , 0.060437 , 0.079926 , 0.061954 , 0.060299 , 0.067113 , 0.049845 , 0.072367 , 0.058272 , 0.054162 , 0.050976 , 0.046645 , 0.050369 , 0.056272 , 0.038825 
 526 , 0.06034 , 0.059581 , 0.084413 , 0.10698 , 0.055783 , 0.053891 , 0.069041 , 0.061238 , 0.064235 , 0.064055 , 0.069538 , 0.062205 , 0.080808 , 0.062923 , 0.061694 , 0.068737 , 0.051101 , 0.074497 , 0.059912 , 0.05523 , 0.052496 , 0.048076 , 0.051847 , 0.057937 , 0.039859 
 527 , 0.061569 , 0.061044 , 0.086247 , 0.109666 , 0.05688 , 0.05504 , 0.070602 , 0.062676 , 0.065761 , 0.065747 , 0.071239 , 0.063907 , 0.081655 , 0.063824 , 0.063022 , 0.070312 , 0.052302 , 0.076564 , 0.061473 , 0.056258 , 0.053989 , 0.049452 , 0.05327 , 0.059522 , 0.040834 
 528 , 0.062898 , 0.0624 , 0.087919 , 0.112233 , 0.057855 , 0.056068 , 0.071973 , 0.064034 , 0.067096 , 0.067318 , 0.07286 , 0.065503 , 0.082433 , 0.064616 , 0.064228 , 0.071834 , 0.053464 , 0.078609 , 0.06294 , 0.057177 , 0.055417 , 0.050748 , 0.0546 , 0.061 , 0.041743 
 529 , 0.064202 , 0.06373 , 0.08958 , 0.114778 , 0.058832 , 0.057084 , 0.073332 , 0.065381 , 0.06842 , 0.068864 , 0.074456 , 0.067088 , 0.083211 , 0.065395 , 0.065423 , 0.073332 , 0.054614 , 0.080616 , 0.064382 , 0.058097 , 0.05682 , 0.052019 , 0.055904 , 0.062453 , 0.042625 
 530 , 0.065494 , 0.065049 , 0.091216 , 0.117272 , 0.059797 , 0.058101 , 0.074694 , 0.066703 , 0.069719 , 0.0704 , 0.076028 , 0.068649 , 0.083976 , 0.066161 , 0.066606 , 0.074805 , 0.055739 , 0.082587 , 0.0658 , 0.059004 , 0.058212 , 0.053265 , 0.057184 , 0.063882 , 0.043496 
 531 , 0.066768 , 0.066518 , 0.092947 , 0.11971 , 0.061009 , 0.05934 , 0.076283 , 0.067978 , 0.071233 , 0.071943 , 0.07752 , 0.070232 , 0.084795 , 0.067046 , 0.067797 , 0.076227 , 0.056836 , 0.084448 , 0.067199 , 0.059924 , 0.059521 , 0.054486 , 0.058506 , 0.065363 , 0.044415 
 532 , 0.068041 , 0.067958 , 0.094643 , 0.122107 , 0.062209 , 0.060566 , 0.077841 , 0.069225 , 0.072718 , 0.073484 , 0.078969 , 0.071772 , 0.085595 , 0.067902 , 0.068974 , 0.077618 , 0.057921 , 0.086277 , 0.068584 , 0.060831 , 0.060817 , 0.05568 , 0.059787 , 0.06683 , 0.045324 
 533 , 0.069288 , 0.069386 , 0.096313 , 0.124465 , 0.063382 , 0.06178 , 0.079388 , 0.070458 , 0.074178 , 0.074986 , 0.080405 , 0.0733 , 0.086394 , 0.068759 , 0.070138 , 0.078998 , 0.05898 , 0.08808 , 0.069957 , 0.061724 , 0.0621 , 0.056863 , 0.06107 , 0.068285 , 0.04622 
 534 , 0.070172 , 0.070452 , 0.097607 , 0.126439 , 0.064225 , 0.062675 , 0.080546 , 0.071457 , 0.075324 , 0.07619 , 0.081551 , 0.074501 , 0.087052 , 0.069377 , 0.071066 , 0.080127 , 0.059882 , 0.089593 , 0.07108 , 0.062451 , 0.06315 , 0.057816 , 0.062074 , 0.069432 , 0.04687 
 535 , 0.070908 , 0.07137 , 0.09874 , 0.128222 , 0.064936 , 0.063412 , 0.081551 , 0.072335 , 0.076321 , 0.077258 , 0.082558 , 0.075551 , 0.087621 , 0.069915 , 0.071915 , 0.081146 , 0.060712 , 0.090992 , 0.072097 , 0.063104 , 0.064083 , 0.058671 , 0.062978 , 0.070461 , 0.047398 
 536 , 0.071631 , 0.072275 , 0.09986 , 0.130009 , 0.065635 , 0.064164 , 0.082545 , 0.073214 , 0.077319 , 0.0783 , 0.083567 , 0.07659 , 0.088204 , 0.07044 , 0.072752 , 0.082138 , 0.06153 , 0.092379 , 0.073102 , 0.063744 , 0.065019 , 0.059513 , 0.063856 , 0.071477 , 0.047941 
 537 , 0.072329 , 0.073087 , 0.100921 , 0.131619 , 0.06628 , 0.064834 , 0.083446 , 0.074042 , 0.078196 , 0.079263 , 0.084513 , 0.077551 , 0.088752 , 0.070968 , 0.073494 , 0.083067 , 0.062279 , 0.093664 , 0.074028 , 0.064343 , 0.065901 , 0.060314 , 0.064693 , 0.072427 , 0.048453 
 538 , 0.072939 , 0.073727 , 0.101873 , 0.132902 , 0.066824 , 0.065375 , 0.084144 , 0.074767 , 0.078858 , 0.080039 , 0.085368 , 0.078352 , 0.089262 , 0.071505 , 0.074092 , 0.083863 , 0.062873 , 0.094745 , 0.074809 , 0.064827 , 0.066697 , 0.060975 , 0.065418 , 0.073249 , 0.048954 
 539 , 0.07355 , 0.074353 , 0.102813 , 0.134173 , 0.067368 , 0.065918 , 0.084858 , 0.075479 , 0.079521 , 0.080831 , 0.08621 , 0.079141 , 0.089759 , 0.072043 , 0.074691 , 0.084661 , 0.063482 , 0.095814 , 0.075578 , 0.065326 , 0.067495 , 0.061651 , 0.066143 , 0.074071 , 0.049442 
 540 , 0.074163 , 0.074981 , 0.103754 , 0.135433 , 0.067914 , 0.066461 , 0.085559 , 0.076194 , 0.080185 , 0.08161 , 0.087054 , 0.079931 , 0.090256 , 0.072583 , 0.075291 , 0.085446 , 0.064078 , 0.096871 , 0.076349 , 0.065798 , 0.068281 , 0.062315 , 0.06687 , 0.074882 , 0.049931 
 541 , 0.074828 , 0.07569 , 0.104709 , 0.136736 , 0.068559 , 0.067146 , 0.086351 , 0.076947 , 0.081014 , 0.082426 , 0.087876 , 0.080717 , 0.090898 , 0.07312 , 0.07593 , 0.086224 , 0.064661 , 0.097846 , 0.077074 , 0.066299 , 0.068968 , 0.062952 , 0.06757 , 0.075647 , 0.050413 
 542 , 0.075514 , 0.076391 , 0.105643 , 0.138035 , 0.069194 , 0.067837 , 0.08715 , 0.077677 , 0.081848 , 0.083248 , 0.088677 , 0.08148 , 0.091547 , 0.073648 , 0.076574 , 0.08698 , 0.065221 , 0.0988 , 0.07779 , 0.06679 , 0.069646 , 0.063595 , 0.068261 , 0.076405 , 0.050885 
 543 , 0.076172 , 0.077092 , 0.106579 , 0.139321 , 0.06983 , 0.068528 , 0.087936 , 0.078409 , 0.082684 , 0.084057 , 0.089493 , 0.082259 , 0.092182 , 0.074176 , 0.07722 , 0.087752 , 0.065782 , 0.099756 , 0.078508 , 0.067282 , 0.070326 , 0.064239 , 0.068939 , 0.077163 , 0.051357 
 544 , 0.07658 , 0.077515 , 0.107184 , 0.14021 , 0.070204 , 0.068901 , 0.088496 , 0.07889 , 0.083211 , 0.084585 , 0.09004 , 0.082786 , 0.092619 , 0.07454 , 0.077657 , 0.08834 , 0.066195 , 0.100482 , 0.07906 , 0.06764 , 0.070884 , 0.064707 , 0.069468 , 0.077699 , 0.051672 
 545 , 0.076821 , 0.077786 , 0.107581 , 0.140865 , 0.070411 , 0.069092 , 0.088918 , 0.079218 , 0.083557 , 0.084947 , 0.09045 , 0.083189 , 0.092946 , 0.074807 , 0.077998 , 0.088833 , 0.066511 , 0.101072 , 0.07953 , 0.067901 , 0.071347 , 0.065065 , 0.069887 , 0.07814 , 0.051904 
 546 , 0.077062 , 0.078041 , 0.107963 , 0.141519 , 0.070632 , 0.069297 , 0.08934 , 0.079532 , 0.083903 , 0.085309 , 0.090859 , 0.083591 , 0.093258 , 0.075075 , 0.078325 , 0.089326 , 0.066828 , 0.101661 , 0.079986 , 0.068162 , 0.071824 , 0.065436 , 0.070319 , 0.078566 , 0.052122 
 547 , 0.07732 , 0.078329 , 0.108362 , 0.142161 , 0.070867 , 0.069531 , 0.089743 , 0.079879 , 0.084285 , 0.085678 , 0.091278 , 0.083986 , 0.093609 , 0.075345 , 0.078671 , 0.089785 , 0.067158 , 0.102222 , 0.080419 , 0.068423 , 0.072275 , 0.065793 , 0.07074 , 0.078983 , 0.052348 
 548 , 0.077614 , 0.078668 , 0.108785 , 0.142817 , 0.071209 , 0.069857 , 0.09014 , 0.080276 , 0.084774 , 0.086097 , 0.091734 , 0.084347 , 0.094011 , 0.075636 , 0.079038 , 0.090168 , 0.067509 , 0.10275 , 0.080788 , 0.06869 , 0.072675 , 0.066142 , 0.071124 , 0.079408 , 0.052578 
 549 , 0.077892 , 0.079018 , 0.10922 , 0.143469 , 0.071535 , 0.070195 , 0.090534 , 0.080657 , 0.085246 , 0.086501 , 0.092188 , 0.084719 , 0.094397 , 0.075939 , 0.079403 , 0.090563 , 0.067844 , 0.103276 , 0.081142 , 0.068955 , 0.073074 , 0.06649 , 0.071507 , 0.079816 , 0.052807 
 550 , 0.078184 , 0.079355 , 0.109641 , 0.144123 , 0.071862 , 0.070534 , 0.090915 , 0.081039 , 0.085734 , 0.086905 , 0.092642 , 0.085092 , 0.094797 , 0.076229 , 0.079754 , 0.090944 , 0.068193 , 0.103803 , 0.081495 , 0.069221 , 0.073474 , 0.066838 , 0.07189 , 0.080225 , 0.053036 
 551 , 0.078401 , 0.079574 , 0.109882 , 0.144336 , 0.072054 , 0.070753 , 0.091197 , 0.081189 , 0.085964 , 0.087094 , 0.092884 , 0.085307 , 0.095143 , 0.076457 , 0.079945 , 0.091182 , 0.06838 , 0.104049 , 0.081704 , 0.069409 , 0.073684 , 0.066993 , 0.072097 , 0.080389 , 0.053168 
 552 , 0.078621 , 0.079794 , 0.110089 , 0.14452 , 0.072238 , 0.070965 , 0.091457 , 0.081311 , 0.086162 , 0.087279 , 0.093117 , 0.085533 , 0.095478 , 0.076675 , 0.080123 , 0.091429 , 0.068546 , 0.104279 , 0.081898 , 0.069577 , 0.073884 , 0.067144 , 0.072296 , 0.080553 , 0.053292 
 553 , 0.07884 , 0.080015 , 0.11031 , 0.144717 , 0.072423 , 0.071177 , 0.091732 , 0.081447 , 0.08636 , 0.087449 , 0.093336 , 0.085744 , 0.095814 , 0.076906 , 0.080287 , 0.09166 , 0.068727 , 0.104494 , 0.082106 , 0.069758 , 0.074084 , 0.06728 , 0.072509 , 0.080702 , 0.053415 
 554 , 0.078861 , 0.07998 , 0.110224 , 0.144573 , 0.072416 , 0.071181 , 0.091736 , 0.081387 , 0.086339 , 0.087373 , 0.09333 , 0.085708 , 0.096028 , 0.076995 , 0.080282 , 0.09165 , 0.068698 , 0.104454 , 0.082076 , 0.069789 , 0.074095 , 0.067248 , 0.072502 , 0.080684 , 0.053397 
 555 , 0.078763 , 0.079741 , 0.109935 , 0.144212 , 0.072264 , 0.071056 , 0.091545 , 0.081222 , 0.086139 , 0.087117 , 0.093156 , 0.085478 , 0.096146 , 0.076995 , 0.080158 , 0.091459 , 0.068555 , 0.104212 , 0.081898 , 0.069705 , 0.073961 , 0.067088 , 0.07235 , 0.080532 , 0.0533 
 556 , 0.078651 , 0.079515 , 0.109644 , 0.143835 , 0.072112 , 0.070931 , 0.091353 , 0.081056 , 0.085953 , 0.08686 , 0.092966 , 0.085247 , 0.096265 , 0.076994 , 0.080033 , 0.091267 , 0.068396 , 0.10397 , 0.081718 , 0.069606 , 0.073826 , 0.066927 , 0.072213 , 0.080379 , 0.053187 
 557 , 0.078564 , 0.0793 , 0.10935 , 0.143409 , 0.072015 , 0.070832 , 0.091173 , 0.080887 , 0.085763 , 0.086585 , 0.092774 , 0.085013 , 0.096424 , 0.077021 , 0.079877 , 0.091086 , 0.06825 , 0.10368 , 0.081536 , 0.069519 , 0.073645 , 0.066764 , 0.072044 , 0.080194 , 0.053073 
 558 , 0.078481 , 0.079145 , 0.109086 , 0.142808 , 0.072032 , 0.070819 , 0.091006 , 0.080747 , 0.085638 , 0.086302 , 0.092521 , 0.084729 , 0.096677 , 0.077111 , 0.07965 , 0.090963 , 0.068136 , 0.103228 , 0.081266 , 0.069405 , 0.073373 , 0.066548 , 0.071858 , 0.079924 , 0.052956 
 559 , 0.078402 , 0.078994 , 0.108808 , 0.142186 , 0.072038 , 0.070811 , 0.090856 , 0.080596 , 0.085516 , 0.086007 , 0.09227 , 0.084463 , 0.096931 , 0.077204 , 0.079427 , 0.090827 , 0.068026 , 0.102761 , 0.081 , 0.069296 , 0.073092 , 0.066324 , 0.071677 , 0.079643 , 0.052845 
 560 , 0.078308 , 0.078842 , 0.108529 , 0.141564 , 0.072059 , 0.070804 , 0.090691 , 0.080459 , 0.08538 , 0.085712 , 0.092019 , 0.084182 , 0.097185 , 0.077298 , 0.079203 , 0.090691 , 0.067917 , 0.102309 , 0.080747 , 0.069173 , 0.072824 , 0.066099 , 0.071482 , 0.079362 , 0.052735 
 561 , 0.077837 , 0.078212 , 0.107801 , 0.140461 , 0.071651 , 0.070353 , 0.090022 , 0.079913 , 0.084831 , 0.084975 , 0.091377 , 0.083533 , 0.097145 , 0.077073 , 0.078645 , 0.09005 , 0.067469 , 0.101442 , 0.08013 , 0.068868 , 0.072257 , 0.065494 , 0.070959 , 0.078702 , 0.052343 
 562 , 0.077313 , 0.077529 , 0.10702 , 0.13929 , 0.071207 , 0.069854 , 0.089294 , 0.079315 , 0.084211 , 0.084182 , 0.090676 , 0.082828 , 0.097055 , 0.076809 , 0.078047 , 0.089351 , 0.066974 , 0.100526 , 0.079459 , 0.068515 , 0.071639 , 0.064843 , 0.070401 , 0.078004 , 0.051926 
 563 , 0.076775 , 0.076833 , 0.106226 , 0.138121 , 0.07075 , 0.069341 , 0.088553 , 0.078731 , 0.083591 , 0.083376 , 0.089991 , 0.082125 , 0.096965 , 0.076545 , 0.077437 , 0.088639 , 0.066479 , 0.099596 , 0.078788 , 0.068176 , 0.071038 , 0.064178 , 0.06983 , 0.077307 , 0.051495 
 564 , 0.07614 , 0.07604 , 0.105258 , 0.136644 , 0.07021 , 0.068731 , 0.087741 , 0.078021 , 0.08286 , 0.082443 , 0.089206 , 0.081266 , 0.096887 , 0.076241 , 0.076757 , 0.087856 , 0.065903 , 0.098524 , 0.078021 , 0.067755 , 0.070311 , 0.063448 , 0.069148 , 0.076485 , 0.051014 
 565 , 0.075404 , 0.07516 , 0.104131 , 0.134905 , 0.069592 , 0.068046 , 0.086826 , 0.077221 , 0.082016 , 0.081401 , 0.088357 , 0.08027 , 0.096802 , 0.07589 , 0.076019 , 0.086998 , 0.065227 , 0.097303 , 0.07715 , 0.067274 , 0.069464 , 0.062636 , 0.068361 , 0.075547 , 0.050484 
 566 , 0.074654 , 0.074283 , 0.102992 , 0.133156 , 0.068975 , 0.067348 , 0.085912 , 0.076409 , 0.081175 , 0.080333 , 0.087496 , 0.079277 , 0.096713 , 0.075539 , 0.075282 , 0.086126 , 0.064566 , 0.096086 , 0.076281 , 0.066778 , 0.068633 , 0.061812 , 0.067577 , 0.074625 , 0.049941 
 567 , 0.073948 , 0.073422 , 0.101869 , 0.131411 , 0.068373 , 0.06668 , 0.085028 , 0.075612 , 0.080349 , 0.079296 , 0.086621 , 0.078286 , 0.096649 , 0.075214 , 0.074546 , 0.08527 , 0.063906 , 0.094843 , 0.075399 , 0.066296 , 0.067775 , 0.061005 , 0.066794 , 0.073692 , 0.049413 
 568 , 0.073424 , 0.072702 , 0.100863 , 0.129703 , 0.067931 , 0.066161 , 0.084269 , 0.074953 , 0.079654 , 0.078365 , 0.085756 , 0.077374 , 0.096658 , 0.075038 , 0.073877 , 0.084453 , 0.063301 , 0.0936 , 0.0745 , 0.065835 , 0.066897 , 0.0602 , 0.066076 , 0.072787 , 0.048931 
 569 , 0.072894 , 0.071979 , 0.09986 , 0.127995 , 0.067484 , 0.065653 , 0.083489 , 0.074289 , 0.078953 , 0.077431 , 0.08487 , 0.076459 , 0.096676 , 0.074853 , 0.07319 , 0.08363 , 0.062694 , 0.092351 , 0.073613 , 0.065385 , 0.066019 , 0.059398 , 0.065357 , 0.07188 , 0.048451 
 570 , 0.072351 , 0.071258 , 0.098847 , 0.126268 , 0.067038 , 0.065145 , 0.082725 , 0.073613 , 0.078239 , 0.076487 , 0.083987 , 0.075533 , 0.096688 , 0.074664 , 0.072505 , 0.082795 , 0.062075 , 0.09108 , 0.072716 , 0.064921 , 0.065145 , 0.058599 , 0.064627 , 0.070977 , 0.047972 
 571 , 0.071536 , 0.070239 , 0.097618 , 0.124342 , 0.066306 , 0.064381 , 0.081648 , 0.072666 , 0.077283 , 0.075344 , 0.082918 , 0.07441 , 0.096461 , 0.0742 , 0.071662 , 0.081802 , 0.061341 , 0.089668 , 0.071662 , 0.06434 , 0.064186 , 0.057701 , 0.06374 , 0.069933 , 0.047338 
 572 , 0.070638 , 0.069154 , 0.096338 , 0.122357 , 0.065506 , 0.063564 , 0.080499 , 0.071664 , 0.076255 , 0.074161 , 0.081803 , 0.073245 , 0.096199 , 0.073661 , 0.070776 , 0.080776 , 0.060596 , 0.088197 , 0.070596 , 0.063731 , 0.063204 , 0.056796 , 0.062801 , 0.068862 , 0.046685 
 573 , 0.069741 , 0.068059 , 0.095048 , 0.120355 , 0.064708 , 0.062749 , 0.079354 , 0.070638 , 0.07523 , 0.072969 , 0.080692 , 0.072072 , 0.095931 , 0.073134 , 0.069907 , 0.07974 , 0.059826 , 0.086732 , 0.069507 , 0.063108 , 0.062225 , 0.055868 , 0.061867 , 0.067797 , 0.046035 
 574 , 0.068953 , 0.067116 , 0.093853 , 0.118574 , 0.064045 , 0.062029 , 0.078373 , 0.069721 , 0.074314 , 0.071874 , 0.079717 , 0.070996 , 0.095745 , 0.072697 , 0.069104 , 0.078812 , 0.059109 , 0.085379 , 0.068528 , 0.062564 , 0.061289 , 0.055023 , 0.061001 , 0.066787 , 0.045411 
 575 , 0.068285 , 0.066309 , 0.092751 , 0.117012 , 0.063488 , 0.061429 , 0.077594 , 0.068926 , 0.073505 , 0.070861 , 0.078903 , 0.070016 , 0.095627 , 0.072361 , 0.068394 , 0.078003 , 0.058458 , 0.08415 , 0.067672 , 0.062084 , 0.060394 , 0.054247 , 0.060216 , 0.065873 , 0.044856 
 576 , 0.067617 , 0.065504 , 0.091651 , 0.115441 , 0.062943 , 0.060803 , 0.076803 , 0.068105 , 0.072684 , 0.069839 , 0.078076 , 0.06904 , 0.095526 , 0.072034 , 0.067685 , 0.077196 , 0.057795 , 0.082913 , 0.066805 , 0.061602 , 0.059516 , 0.053473 , 0.059435 , 0.064948 , 0.044274 
 577 , 0.066988 , 0.064739 , 0.090596 , 0.113922 , 0.062422 , 0.060227 , 0.076051 , 0.067338 , 0.07189 , 0.068846 , 0.077264 , 0.068092 , 0.095418 , 0.071728 , 0.066988 , 0.076402 , 0.057156 , 0.081708 , 0.065964 , 0.061129 , 0.058651 , 0.052712 , 0.058678 , 0.064065 , 0.043729 
 578 , 0.066648 , 0.064234 , 0.08986 , 0.112738 , 0.062061 , 0.059835 , 0.075431 , 0.066795 , 0.071301 , 0.068096 , 0.076625 , 0.067385 , 0.095358 , 0.071529 , 0.066487 , 0.075753 , 0.056684 , 0.080741 , 0.06532 , 0.060734 , 0.057985 , 0.052058 , 0.058092 , 0.063376 , 0.043341 
 579 , 0.066294 , 0.063717 , 0.089118 , 0.111528 , 0.061687 , 0.059443 , 0.074815 , 0.066268 , 0.070701 , 0.067349 , 0.075977 , 0.066682 , 0.095288 , 0.071329 , 0.065987 , 0.075109 , 0.056211 , 0.079769 , 0.064665 , 0.060325 , 0.057333 , 0.05139 , 0.057507 , 0.062675 , 0.042963 
 580 , 0.065939 , 0.063186 , 0.088362 , 0.11032 , 0.061324 , 0.05905 , 0.074198 , 0.065726 , 0.070102 , 0.066577 , 0.075315 , 0.065979 , 0.095225 , 0.071139 , 0.065487 , 0.074464 , 0.055725 , 0.078786 , 0.064024 , 0.059928 , 0.056669 , 0.050724 , 0.056909 , 0.061989 , 0.042572 
 581 , 0.065393 , 0.062539 , 0.087589 , 0.109147 , 0.060853 , 0.058556 , 0.073517 , 0.065127 , 0.069442 , 0.065818 , 0.074632 , 0.065313 , 0.095089 , 0.070862 , 0.064968 , 0.073823 , 0.055251 , 0.077938 , 0.063362 , 0.059552 , 0.056087 , 0.05014 , 0.056326 , 0.061331 , 0.042201 
 582 , 0.064811 , 0.061844 , 0.086807 , 0.107982 , 0.060348 , 0.058043 , 0.072809 , 0.064493 , 0.06877 , 0.065049 , 0.073948 , 0.064652 , 0.094951 , 0.070571 , 0.064453 , 0.073167 , 0.054773 , 0.0771 , 0.062692 , 0.059196 , 0.055514 , 0.049581 , 0.055739 , 0.060666 , 0.041847 
 583 , 0.064214 , 0.061136 , 0.086023 , 0.106789 , 0.059828 , 0.057516 , 0.0721 , 0.063857 , 0.068084 , 0.064267 , 0.073236 , 0.063976 , 0.094808 , 0.070277 , 0.063936 , 0.07251 , 0.05428 , 0.076261 , 0.062021 , 0.058824 , 0.054927 , 0.048996 , 0.055138 , 0.06 , 0.041479 
 584 , 0.063811 , 0.060642 , 0.085389 , 0.105832 , 0.059493 , 0.057129 , 0.071602 , 0.063388 , 0.067601 , 0.063692 , 0.072725 , 0.063468 , 0.094832 , 0.070123 , 0.063547 , 0.072025 , 0.053933 , 0.075591 , 0.061513 , 0.058568 , 0.054461 , 0.048571 , 0.054686 , 0.059493 , 0.041216 
 585 , 0.063663 , 0.060441 , 0.084964 , 0.105181 , 0.059385 , 0.056915 , 0.071375 , 0.063135 , 0.067374 , 0.063373 , 0.072445 , 0.063135 , 0.09504 , 0.070121 , 0.06332 , 0.071772 , 0.053746 , 0.075113 , 0.06122 , 0.058434 , 0.054116 , 0.048332 , 0.054406 , 0.059174 , 0.041056 
 586 , 0.063516 , 0.060228 , 0.084538 , 0.104504 , 0.059264 , 0.056702 , 0.071135 , 0.062869 , 0.067121 , 0.063027 , 0.072165 , 0.062803 , 0.095261 , 0.070118 , 0.06308 , 0.071505 , 0.053559 , 0.074608 , 0.060928 , 0.0583 , 0.053757 , 0.048079 , 0.054114 , 0.058841 , 0.040883 
 587 , 0.063355 , 0.060001 , 0.084113 , 0.103827 , 0.059143 , 0.056502 , 0.070882 , 0.062616 , 0.066868 , 0.062695 , 0.071885 , 0.062457 , 0.095469 , 0.070116 , 0.062867 , 0.071238 , 0.053359 , 0.074117 , 0.060622 , 0.058166 , 0.053412 , 0.047827 , 0.053822 , 0.058496 , 0.040723 
 588 , 0.063215 , 0.059802 , 0.083836 , 0.103188 , 0.059021 , 0.056455 , 0.070622 , 0.062461 , 0.066601 , 0.062447 , 0.071707 , 0.062183 , 0.095649 , 0.070133 , 0.062791 , 0.071045 , 0.053201 , 0.073664 , 0.060371 , 0.058082 , 0.053215 , 0.047593 , 0.053638 , 0.058162 , 0.040595 
