  time  ,:31:08 A,:31:21 A,:31:30 A,:31:38 A,:31:48 A,:32:14 A,:32:23 A,:32:32 A,:32:40 A,:32:48 A,:33:15 A,:33:25 A,:33:33 A,:33:43 A,:33:54 A,:34:21 A,:34:30 A,:34:39 A,:34:46 A,:34:56 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 310 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 311 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 312 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 313 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 314 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 315 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 316 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 519 , 0.042838 , 0.049386 , 0.044332 , 0.048643 , 0.052756 , 0.048513 , 0.06423 , 0.040403 , 0.048377 , 0.04026 , 0.067736 , 0.095813 , 0.079625 , 0.069339 , 0.059946 , 0.047326 , 0.049325 , 0.043732 , 0.041569 , 0.060608 
 520 , 0.043728 , 0.050375 , 0.045075 , 0.049588 , 0.053623 , 0.048986 , 0.064837 , 0.041369 , 0.049123 , 0.041123 , 0.068454 , 0.096633 , 0.080448 , 0.070033 , 0.060795 , 0.047886 , 0.050012 , 0.044309 , 0.042046 , 0.061329 
 521 , 0.044672 , 0.051439 , 0.045892 , 0.050596 , 0.054573 , 0.049506 , 0.065502 , 0.042409 , 0.049951 , 0.042073 , 0.069246 , 0.097544 , 0.081341 , 0.070796 , 0.061717 , 0.048477 , 0.050754 , 0.044939 , 0.042567 , 0.062129 
 522 , 0.04561 , 0.052498 , 0.046697 , 0.051582 , 0.055511 , 0.050014 , 0.066162 , 0.043429 , 0.050771 , 0.043009 , 0.070029 , 0.098438 , 0.082228 , 0.071543 , 0.062632 , 0.049057 , 0.051479 , 0.045562 , 0.043078 , 0.062915 
 523 , 0.046531 , 0.053532 , 0.047491 , 0.052558 , 0.056438 , 0.050522 , 0.066814 , 0.044439 , 0.051578 , 0.043935 , 0.070798 , 0.099317 , 0.0831 , 0.072275 , 0.063521 , 0.049631 , 0.052199 , 0.046179 , 0.043583 , 0.063687 
 524 , 0.047503 , 0.054591 , 0.048321 , 0.053586 , 0.0574 , 0.051061 , 0.067513 , 0.045485 , 0.05242 , 0.044881 , 0.071625 , 0.100263 , 0.084054 , 0.073061 , 0.064475 , 0.050249 , 0.052961 , 0.046823 , 0.044139 , 0.064502 
 525 , 0.048482 , 0.05565 , 0.049158 , 0.054618 , 0.058369 , 0.051613 , 0.068222 , 0.046529 , 0.053265 , 0.045832 , 0.072461 , 0.101217 , 0.08504 , 0.073849 , 0.06544 , 0.050874 , 0.053732 , 0.047478 , 0.044703 , 0.065328 
 526 , 0.049444 , 0.056699 , 0.049984 , 0.05564 , 0.059327 , 0.052164 , 0.068923 , 0.047566 , 0.054098 , 0.046767 , 0.07329 , 0.102169 , 0.086012 , 0.074636 , 0.066393 , 0.051491 , 0.054491 , 0.048119 , 0.045259 , 0.066147 
 527 , 0.050398 , 0.057732 , 0.050799 , 0.05664 , 0.060276 , 0.052695 , 0.069618 , 0.04858 , 0.054914 , 0.047699 , 0.074099 , 0.1031 , 0.086965 , 0.075417 , 0.067336 , 0.052096 , 0.055245 , 0.048763 , 0.045804 , 0.066941 
 528 , 0.051323 , 0.058759 , 0.051592 , 0.057619 , 0.061224 , 0.053214 , 0.070303 , 0.049574 , 0.055693 , 0.048618 , 0.074892 , 0.103999 , 0.087902 , 0.076202 , 0.068249 , 0.052704 , 0.056004 , 0.049411 , 0.04633 , 0.067718 
 529 , 0.052238 , 0.059768 , 0.052373 , 0.058594 , 0.062153 , 0.053725 , 0.070979 , 0.050551 , 0.056466 , 0.049526 , 0.075669 , 0.104895 , 0.08883 , 0.076972 , 0.06915 , 0.053305 , 0.05675 , 0.050045 , 0.046849 , 0.06848 
 530 , 0.053145 , 0.060771 , 0.053145 , 0.059547 , 0.063074 , 0.054239 , 0.071651 , 0.051514 , 0.057229 , 0.050419 , 0.076444 , 0.105774 , 0.08975 , 0.077739 , 0.070042 , 0.053896 , 0.057487 , 0.050677 , 0.047365 , 0.06924 
 531 , 0.054014 , 0.061728 , 0.053891 , 0.060468 , 0.063973 , 0.054769 , 0.072335 , 0.05243 , 0.057957 , 0.051236 , 0.077242 , 0.106732 , 0.090699 , 0.078516 , 0.070931 , 0.054496 , 0.058202 , 0.051286 , 0.047875 , 0.070003 
 532 , 0.054876 , 0.062677 , 0.05463 , 0.061381 , 0.064862 , 0.055303 , 0.073018 , 0.053341 , 0.058682 , 0.052053 , 0.07804 , 0.107689 , 0.091652 , 0.079299 , 0.071817 , 0.055093 , 0.058921 , 0.051901 , 0.048377 , 0.07076 
 533 , 0.055726 , 0.063615 , 0.055363 , 0.062283 , 0.065747 , 0.055828 , 0.073693 , 0.054242 , 0.059394 , 0.052859 , 0.078823 , 0.108637 , 0.092591 , 0.080068 , 0.072689 , 0.055683 , 0.059627 , 0.052503 , 0.048879 , 0.071517 
 534 , 0.056481 , 0.064461 , 0.056027 , 0.063099 , 0.066518 , 0.056283 , 0.074285 , 0.055039 , 0.060024 , 0.053589 , 0.079505 , 0.109469 , 0.093429 , 0.080735 , 0.073465 , 0.056203 , 0.060236 , 0.053055 , 0.049336 , 0.072169 
 535 , 0.057183 , 0.065271 , 0.056661 , 0.063872 , 0.067235 , 0.056698 , 0.074837 , 0.055785 , 0.060598 , 0.054284 , 0.080127 , 0.110239 , 0.094204 , 0.081342 , 0.074182 , 0.056683 , 0.060796 , 0.05357 , 0.049759 , 0.072776 
 536 , 0.057889 , 0.066069 , 0.057297 , 0.064642 , 0.067948 , 0.057112 , 0.075395 , 0.056535 , 0.061173 , 0.054967 , 0.080743 , 0.111007 , 0.094973 , 0.081948 , 0.074892 , 0.057157 , 0.061358 , 0.054087 , 0.05019 , 0.073376 
 537 , 0.058575 , 0.066858 , 0.05792 , 0.065393 , 0.068642 , 0.057534 , 0.075958 , 0.057266 , 0.061742 , 0.055638 , 0.081356 , 0.111781 , 0.095743 , 0.082568 , 0.075609 , 0.05763 , 0.061913 , 0.054597 , 0.050612 , 0.073966 
 538 , 0.059205 , 0.067589 , 0.058502 , 0.066087 , 0.0693 , 0.057949 , 0.076511 , 0.057934 , 0.062298 , 0.056238 , 0.081958 , 0.112566 , 0.096492 , 0.083191 , 0.076302 , 0.058091 , 0.062463 , 0.055087 , 0.051022 , 0.074531 
 539 , 0.059836 , 0.068315 , 0.059085 , 0.066775 , 0.069952 , 0.058357 , 0.077063 , 0.058597 , 0.062848 , 0.056848 , 0.08256 , 0.113342 , 0.097242 , 0.083822 , 0.077003 , 0.058552 , 0.063013 , 0.055571 , 0.051426 , 0.075096 
 540 , 0.060464 , 0.069044 , 0.059671 , 0.067459 , 0.070606 , 0.058773 , 0.077609 , 0.059256 , 0.063399 , 0.057445 , 0.083156 , 0.11412 , 0.097985 , 0.084439 , 0.077692 , 0.059007 , 0.063558 , 0.056056 , 0.05183 , 0.075662 
 541 , 0.061103 , 0.069786 , 0.06023 , 0.068169 , 0.071281 , 0.059213 , 0.078181 , 0.059911 , 0.063964 , 0.058044 , 0.08379 , 0.114972 , 0.098774 , 0.085088 , 0.078409 , 0.059509 , 0.064131 , 0.056556 , 0.05226 , 0.076268 
 542 , 0.061741 , 0.070522 , 0.060794 , 0.068888 , 0.071965 , 0.059657 , 0.078753 , 0.060573 , 0.064536 , 0.058641 , 0.084434 , 0.115832 , 0.099568 , 0.08574 , 0.079128 , 0.060008 , 0.064712 , 0.057061 , 0.052686 , 0.076875 
 543 , 0.062382 , 0.071261 , 0.061353 , 0.069595 , 0.072644 , 0.060101 , 0.079326 , 0.061223 , 0.065109 , 0.059241 , 0.085071 , 0.116685 , 0.100356 , 0.086392 , 0.079841 , 0.060508 , 0.065286 , 0.057567 , 0.053112 , 0.077483 
 544 , 0.06307 , 0.072076 , 0.061988 , 0.07036 , 0.07339 , 0.06062 , 0.079992 , 0.061919 , 0.065737 , 0.059916 , 0.08582 , 0.117676 , 0.101288 , 0.08715 , 0.080641 , 0.061076 , 0.065923 , 0.058123 , 0.053593 , 0.078198 
 545 , 0.063777 , 0.07293 , 0.062672 , 0.071148 , 0.074183 , 0.061193 , 0.080714 , 0.062633 , 0.066408 , 0.06064 , 0.086621 , 0.118751 , 0.102289 , 0.08796 , 0.081492 , 0.061676 , 0.066595 , 0.05871 , 0.05411 , 0.07897 
 546 , 0.064487 , 0.073782 , 0.063351 , 0.07194 , 0.074973 , 0.06176 , 0.08143 , 0.063343 , 0.067081 , 0.061361 , 0.087433 , 0.119822 , 0.103294 , 0.088773 , 0.082339 , 0.062277 , 0.067269 , 0.059307 , 0.054621 , 0.079745 
 547 , 0.065149 , 0.074585 , 0.063997 , 0.072684 , 0.075714 , 0.0623 , 0.082113 , 0.064013 , 0.067713 , 0.062032 , 0.088188 , 0.120845 , 0.104237 , 0.089545 , 0.083138 , 0.062845 , 0.067902 , 0.05987 , 0.055105 , 0.080471 
 548 , 0.065707 , 0.075269 , 0.06454 , 0.073317 , 0.076325 , 0.062763 , 0.082713 , 0.064572 , 0.068238 , 0.062588 , 0.088831 , 0.121748 , 0.105068 , 0.090228 , 0.083824 , 0.063342 , 0.068469 , 0.060366 , 0.055549 , 0.081086 
 549 , 0.066265 , 0.075962 , 0.065092 , 0.073951 , 0.076943 , 0.063216 , 0.083304 , 0.065132 , 0.068771 , 0.063145 , 0.089473 , 0.12265 , 0.105898 , 0.090918 , 0.084517 , 0.063839 , 0.069026 , 0.06087 , 0.055986 , 0.0817 
 550 , 0.066825 , 0.076649 , 0.065637 , 0.074586 , 0.077556 , 0.063679 , 0.083897 , 0.065693 , 0.069305 , 0.063703 , 0.090117 , 0.123562 , 0.106731 , 0.091602 , 0.085213 , 0.064337 , 0.069594 , 0.061375 , 0.056423 , 0.082315 
 551 , 0.067195 , 0.077115 , 0.066002 , 0.075004 , 0.077986 , 0.064004 , 0.08432 , 0.066018 , 0.069677 , 0.064068 , 0.090558 , 0.12422 , 0.107312 , 0.092089 , 0.085714 , 0.064673 , 0.069975 , 0.061699 , 0.056718 , 0.082757 
 552 , 0.06756 , 0.07756 , 0.066339 , 0.075402 , 0.078393 , 0.06431 , 0.084723 , 0.066315 , 0.070034 , 0.064415 , 0.09098 , 0.124869 , 0.107876 , 0.092564 , 0.086194 , 0.064981 , 0.070349 , 0.062006 , 0.057002 , 0.083195 
 553 , 0.067917 , 0.078006 , 0.066685 , 0.0758 , 0.078809 , 0.064617 , 0.085126 , 0.066612 , 0.070391 , 0.064763 , 0.091395 , 0.125512 , 0.108433 , 0.093041 , 0.086683 , 0.065298 , 0.070715 , 0.062314 , 0.057286 , 0.083626 
 554 , 0.068102 , 0.078273 , 0.066883 , 0.076013 , 0.079021 , 0.064818 , 0.08537 , 0.066737 , 0.07059 , 0.064948 , 0.091654 , 0.125945 , 0.1088 , 0.093329 , 0.086972 , 0.065493 , 0.07094 , 0.062517 , 0.057453 , 0.08389 
 555 , 0.068147 , 0.078404 , 0.066967 , 0.076069 , 0.079054 , 0.064918 , 0.085488 , 0.066723 , 0.07066 , 0.064999 , 0.091776 , 0.126191 , 0.109004 , 0.093468 , 0.087099 , 0.065585 , 0.071034 , 0.062624 , 0.057532 , 0.084016 
 556 , 0.068191 , 0.078535 , 0.067052 , 0.076134 , 0.079097 , 0.065017 , 0.085607 , 0.06671 , 0.07073 , 0.065042 , 0.09189 , 0.126437 , 0.109209 , 0.093599 , 0.087227 , 0.065677 , 0.071137 , 0.06273 , 0.057611 , 0.084142 
 557 , 0.068201 , 0.078624 , 0.06711 , 0.076157 , 0.079112 , 0.065107 , 0.085708 , 0.066654 , 0.070774 , 0.065067 , 0.091986 , 0.126664 , 0.109378 , 0.093704 , 0.08732 , 0.065742 , 0.071214 , 0.062819 , 0.057681 , 0.084242 
 558 , 0.068121 , 0.078606 , 0.067087 , 0.076084 , 0.079054 , 0.065168 , 0.085773 , 0.066469 , 0.07074 , 0.064989 , 0.09202 , 0.126854 , 0.109478 , 0.093753 , 0.087351 , 0.065761 , 0.071236 , 0.062833 , 0.057716 , 0.084284 
 559 , 0.068037 , 0.078585 , 0.067062 , 0.076009 , 0.078999 , 0.065226 , 0.085841 , 0.066282 , 0.070711 , 0.064925 , 0.092057 , 0.127047 , 0.109577 , 0.093796 , 0.087377 , 0.065787 , 0.071263 , 0.062853 , 0.05775 , 0.08433 
 560 , 0.067954 , 0.078571 , 0.067045 , 0.075933 , 0.078945 , 0.065284 , 0.085909 , 0.066087 , 0.070682 , 0.064854 , 0.092094 , 0.127232 , 0.109667 , 0.093839 , 0.087402 , 0.065811 , 0.071282 , 0.062881 , 0.057792 , 0.084383 
 561 , 0.067836 , 0.078508 , 0.067001 , 0.075818 , 0.078849 , 0.065364 , 0.08598 , 0.06585 , 0.070648 , 0.064724 , 0.092155 , 0.127479 , 0.109788 , 0.093954 , 0.087414 , 0.06585 , 0.07132 , 0.062909 , 0.057828 , 0.084448 
 562 , 0.067716 , 0.078431 , 0.066948 , 0.075689 , 0.078746 , 0.065436 , 0.086048 , 0.065598 , 0.070603 , 0.064579 , 0.092218 , 0.127726 , 0.109903 , 0.094062 , 0.087423 , 0.065889 , 0.071347 , 0.062929 , 0.057867 , 0.08452 
 563 , 0.067597 , 0.078361 , 0.066895 , 0.075569 , 0.078636 , 0.065507 , 0.086108 , 0.065337 , 0.070558 , 0.064434 , 0.092281 , 0.127972 , 0.110017 , 0.094169 , 0.087431 , 0.065926 , 0.071381 , 0.062957 , 0.057897 , 0.084583 
 564 , 0.067394 , 0.078203 , 0.066767 , 0.075354 , 0.078452 , 0.065535 , 0.08613 , 0.06498 , 0.070437 , 0.064207 , 0.092271 , 0.128141 , 0.110057 , 0.094219 , 0.08737 , 0.065897 , 0.071338 , 0.062912 , 0.057882 , 0.084585 
 565 , 0.067118 , 0.07798 , 0.066582 , 0.075073 , 0.078197 , 0.065524 , 0.086103 , 0.064539 , 0.07025 , 0.063922 , 0.092207 , 0.128269 , 0.110022 , 0.094209 , 0.08724 , 0.065821 , 0.071244 , 0.062817 , 0.057826 , 0.084525 
 566 , 0.06685 , 0.077757 , 0.066404 , 0.074783 , 0.077948 , 0.065519 , 0.086072 , 0.064092 , 0.070071 , 0.063629 , 0.092139 , 0.128391 , 0.109998 , 0.094196 , 0.087125 , 0.065742 , 0.071147 , 0.06272 , 0.057777 , 0.084462 
 567 , 0.066569 , 0.077527 , 0.066204 , 0.074488 , 0.077686 , 0.065506 , 0.086042 , 0.063641 , 0.069878 , 0.063331 , 0.092057 , 0.128512 , 0.109959 , 0.094184 , 0.086986 , 0.065664 , 0.071036 , 0.062617 , 0.057713 , 0.084399 
 568 , 0.066234 , 0.077229 , 0.065974 , 0.074145 , 0.077394 , 0.065485 , 0.085991 , 0.063127 , 0.06965 , 0.062985 , 0.091938 , 0.128612 , 0.109889 , 0.094146 , 0.086804 , 0.065556 , 0.070911 , 0.062504 , 0.057638 , 0.084335 
 569 , 0.065902 , 0.076936 , 0.065738 , 0.073809 , 0.0771 , 0.065471 , 0.085939 , 0.062619 , 0.069421 , 0.062642 , 0.091817 , 0.128709 , 0.109816 , 0.094113 , 0.086629 , 0.065448 , 0.070784 , 0.062384 , 0.057557 , 0.084262 
 570 , 0.065561 , 0.076639 , 0.065498 , 0.073463 , 0.076811 , 0.065452 , 0.085888 , 0.062112 , 0.069197 , 0.062299 , 0.091688 , 0.128809 , 0.109751 , 0.094079 , 0.086441 , 0.065343 , 0.070652 , 0.062268 , 0.057472 , 0.084199 
 571 , 0.065225 , 0.076352 , 0.065271 , 0.073127 , 0.076514 , 0.065449 , 0.085847 , 0.061606 , 0.068975 , 0.061954 , 0.091616 , 0.128941 , 0.10971 , 0.094067 , 0.086273 , 0.065232 , 0.070537 , 0.062139 , 0.057415 , 0.084139 
 572 , 0.064885 , 0.07606 , 0.065038 , 0.072806 , 0.076229 , 0.065461 , 0.085815 , 0.061101 , 0.068761 , 0.061623 , 0.091556 , 0.129094 , 0.109692 , 0.094065 , 0.086106 , 0.065138 , 0.070426 , 0.062014 , 0.057363 , 0.084088 
 573 , 0.06455 , 0.075778 , 0.064817 , 0.07248 , 0.075946 , 0.065464 , 0.085788 , 0.060589 , 0.068549 , 0.06129 , 0.091501 , 0.129253 , 0.109668 , 0.094068 , 0.08594 , 0.065045 , 0.070317 , 0.061892 , 0.057321 , 0.084036 
 574 , 0.06424 , 0.075506 , 0.064603 , 0.072172 , 0.075688 , 0.06548 , 0.085767 , 0.060119 , 0.068338 , 0.060974 , 0.09146 , 0.129403 , 0.109653 , 0.094077 , 0.085789 , 0.064958 , 0.070228 , 0.061783 , 0.057276 , 0.084005 
 575 , 0.063954 , 0.075231 , 0.064397 , 0.071855 , 0.075433 , 0.065485 , 0.085727 , 0.059677 , 0.068126 , 0.060653 , 0.091429 , 0.129536 , 0.109624 , 0.094078 , 0.085645 , 0.064884 , 0.070144 , 0.061673 , 0.057232 , 0.083987 
 576 , 0.063671 , 0.074957 , 0.064185 , 0.07154 , 0.07518 , 0.065487 , 0.085699 , 0.059234 , 0.067907 , 0.060343 , 0.091401 , 0.129672 , 0.109588 , 0.094074 , 0.085498 , 0.064803 , 0.070058 , 0.061557 , 0.057195 , 0.083964 
 577 , 0.063389 , 0.074691 , 0.06398 , 0.071241 , 0.074935 , 0.065494 , 0.085668 , 0.058794 , 0.067703 , 0.060035 , 0.091364 , 0.129806 , 0.109558 , 0.094075 , 0.085351 , 0.064719 , 0.069978 , 0.061446 , 0.057154 , 0.083947 
 578 , 0.06314 , 0.074466 , 0.063794 , 0.071016 , 0.074716 , 0.065511 , 0.085653 , 0.058413 , 0.067544 , 0.059793 , 0.091312 , 0.129921 , 0.109538 , 0.094072 , 0.085234 , 0.064638 , 0.069901 , 0.061349 , 0.057121 , 0.08395 
 579 , 0.062885 , 0.074233 , 0.063599 , 0.070784 , 0.074503 , 0.065525 , 0.08564 , 0.058027 , 0.067377 , 0.059552 , 0.091249 , 0.130029 , 0.109519 , 0.094064 , 0.085115 , 0.064548 , 0.069821 , 0.061251 , 0.057094 , 0.083948 
 580 , 0.062632 , 0.073995 , 0.063408 , 0.070553 , 0.074285 , 0.065545 , 0.085626 , 0.057639 , 0.067219 , 0.059306 , 0.091191 , 0.130141 , 0.109496 , 0.094061 , 0.084995 , 0.064466 , 0.069741 , 0.061154 , 0.057067 , 0.083944 
 581 , 0.062381 , 0.07375 , 0.06321 , 0.070297 , 0.07406 , 0.065503 , 0.085537 , 0.057277 , 0.067038 , 0.059058 , 0.09106 , 0.130148 , 0.1094 , 0.093994 , 0.084824 , 0.064357 , 0.069641 , 0.061026 , 0.057003 , 0.083886 
 582 , 0.062133 , 0.073497 , 0.063014 , 0.070051 , 0.073841 , 0.065458 , 0.085443 , 0.056916 , 0.066855 , 0.058808 , 0.090917 , 0.130134 , 0.10929 , 0.093927 , 0.084647 , 0.064247 , 0.069549 , 0.060893 , 0.056923 , 0.083802 
 583 , 0.061886 , 0.073251 , 0.062811 , 0.06979 , 0.073622 , 0.065411 , 0.085344 , 0.056552 , 0.066678 , 0.058546 , 0.090777 , 0.130124 , 0.109186 , 0.093861 , 0.084475 , 0.064136 , 0.069449 , 0.060768 , 0.056836 , 0.08372 
 584 , 0.061666 , 0.073019 , 0.062623 , 0.069558 , 0.073402 , 0.06536 , 0.085252 , 0.056213 , 0.066495 , 0.058312 , 0.090662 , 0.130097 , 0.109078 , 0.093789 , 0.084315 , 0.064034 , 0.06936 , 0.060652 , 0.056759 , 0.083635 
 585 , 0.061479 , 0.072818 , 0.062446 , 0.069352 , 0.073207 , 0.065313 , 0.085168 , 0.055915 , 0.06633 , 0.058118 , 0.090591 , 0.130075 , 0.108984 , 0.093711 , 0.084193 , 0.063943 , 0.069288 , 0.060554 , 0.056699 , 0.083579 
 586 , 0.061285 , 0.07261 , 0.062262 , 0.069137 , 0.073004 , 0.065271 , 0.085081 , 0.055612 , 0.066164 , 0.057918 , 0.090515 , 0.13005 , 0.108883 , 0.093636 , 0.084061 , 0.063844 , 0.069208 , 0.060463 , 0.056639 , 0.083527 
 587 , 0.061101 , 0.07241 , 0.062087 , 0.068932 , 0.072809 , 0.06523 , 0.084992 , 0.055306 , 0.065999 , 0.057728 , 0.090437 , 0.130032 , 0.1088 , 0.093565 , 0.083936 , 0.063753 , 0.069134 , 0.060366 , 0.05658 , 0.083474 
 588 , 0.061007 , 0.072295 , 0.062005 , 0.068832 , 0.072721 , 0.065251 , 0.084979 , 0.055094 , 0.065935 , 0.057621 , 0.090417 , 0.130097 , 0.108805 , 0.093573 , 0.083897 , 0.063708 , 0.069125 , 0.060322 , 0.056567 , 0.083485 
 589 , 0.060913 , 0.072189 , 0.061924 , 0.068732 , 0.072642 , 0.065283 , 0.084969 , 0.054885 , 0.065875 , 0.057526 , 0.090398 , 0.130168 , 0.108823 , 0.093589 , 0.083868 , 0.063666 , 0.069115 , 0.060286 , 0.056565 , 0.083499 
 590 , 0.06081 , 0.072079 , 0.06184 , 0.068629 , 0.072559 , 0.065311 , 0.084955 , 0.054661 , 0.065812 , 0.057423 , 0.090374 , 0.130246 , 0.108842 , 0.093601 , 0.083835 , 0.063627 , 0.069109 , 0.060247 , 0.05656 , 0.083522 
 591 , 0.060814 , 0.072082 , 0.061848 , 0.068638 , 0.072575 , 0.06541 , 0.085066 , 0.054544 , 0.065847 , 0.057412 , 0.090474 , 0.130459 , 0.108984 , 0.093703 , 0.083899 , 0.063674 , 0.069201 , 0.060307 , 0.056634 , 0.083649 
 592 , 0.060833 , 0.072097 , 0.061862 , 0.068664 , 0.072597 , 0.065517 , 0.085202 , 0.054448 , 0.065892 , 0.057422 , 0.090594 , 0.130693 , 0.109139 , 0.093811 , 0.083979 , 0.063731 , 0.069317 , 0.060389 , 0.05672 , 0.083791 
 593 , 0.060854 , 0.072112 , 0.061876 , 0.068698 , 0.072627 , 0.065624 , 0.085332 , 0.054345 , 0.065937 , 0.057433 , 0.090707 , 0.130929 , 0.109295 , 0.09392 , 0.084059 , 0.063796 , 0.069435 , 0.060465 , 0.056807 , 0.083934 
 594 , 0.060881 , 0.07215 , 0.061903 , 0.068743 , 0.072671 , 0.065726 , 0.085469 , 0.054263 , 0.065991 , 0.057454 , 0.090821 , 0.131168 , 0.109472 , 0.094033 , 0.084155 , 0.063877 , 0.06955 , 0.060555 , 0.056891 , 0.084078 
 595 , 0.060938 , 0.072222 , 0.061946 , 0.068824 , 0.072743 , 0.06583 , 0.085633 , 0.054226 , 0.066066 , 0.057505 , 0.090955 , 0.131437 , 0.109688 , 0.094166 , 0.084292 , 0.063988 , 0.069679 , 0.06066 , 0.056984 , 0.084229 
 596 , 0.060994 , 0.072301 , 0.061988 , 0.068905 , 0.072822 , 0.065932 , 0.085796 , 0.054188 , 0.066141 , 0.057556 , 0.091082 , 0.131712 , 0.109904 , 0.094297 , 0.084421 , 0.064092 , 0.069801 , 0.060765 , 0.057077 , 0.084379 
 597 , 0.061056 , 0.072378 , 0.062034 , 0.06899 , 0.072906 , 0.06604 , 0.085971 , 0.054148 , 0.066221 , 0.057612 , 0.091219 , 0.131997 , 0.110129 , 0.09444 , 0.084562 , 0.064207 , 0.069935 , 0.060882 , 0.057175 , 0.084534 
 598 , 0.061167 , 0.072464 , 0.062131 , 0.069113 , 0.073034 , 0.066156 , 0.086226 , 0.054137 , 0.066358 , 0.057676 , 0.09141 , 0.132347 , 0.110397 , 0.094616 , 0.084741 , 0.06438 , 0.070119 , 0.061063 , 0.057315 , 0.084685 
 599 , 0.061276 , 0.072559 , 0.062227 , 0.069242 , 0.073169 , 0.066279 , 0.086478 , 0.054115 , 0.066494 , 0.057737 , 0.091605 , 0.132704 , 0.110673 , 0.094804 , 0.084917 , 0.064551 , 0.070297 , 0.061241 , 0.057453 , 0.084847 
 600 , 0.061392 , 0.072652 , 0.062322 , 0.069371 , 0.073305 , 0.066402 , 0.086736 , 0.054101 , 0.06663 , 0.057806 , 0.091801 , 0.13306 , 0.110949 , 0.094992 , 0.085099 , 0.06473 , 0.070488 , 0.061427 , 0.057598 , 0.085009 
 601 , 0.061451 , 0.07273 , 0.062409 , 0.069477 , 0.073396 , 0.066529 , 0.086964 , 0.054071 , 0.066737 , 0.057837 , 0.091986 , 0.133426 , 0.111215 , 0.095156 , 0.085258 , 0.064885 , 0.070656 , 0.06159 , 0.057726 , 0.08514 
 602 , 0.061505 , 0.072808 , 0.06249 , 0.069568 , 0.073468 , 0.066668 , 0.087186 , 0.054046 , 0.066841 , 0.057862 , 0.092168 , 0.133807 , 0.111485 , 0.095318 , 0.085409 , 0.065037 , 0.070824 , 0.061741 , 0.057862 , 0.085263 
 603 , 0.061552 , 0.072894 , 0.06258 , 0.069673 , 0.073539 , 0.066814 , 0.087407 , 0.054021 , 0.066946 , 0.057888 , 0.092349 , 0.134189 , 0.111763 , 0.095473 , 0.085561 , 0.065196 , 0.070999 , 0.061899 , 0.057999 , 0.085395 
 604 , 0.061595 , 0.072954 , 0.06265 , 0.069753 , 0.073621 , 0.066948 , 0.087632 , 0.053971 , 0.067017 , 0.057894 , 0.092527 , 0.13457 , 0.112024 , 0.095631 , 0.085709 , 0.065337 , 0.071163 , 0.062039 , 0.058123 , 0.085528 
 605 , 0.06161 , 0.072975 , 0.062693 , 0.069796 , 0.07369 , 0.067053 , 0.087847 , 0.053883 , 0.067025 , 0.057854 , 0.092672 , 0.134912 , 0.11225 , 0.095775 , 0.085826 , 0.065442 , 0.071309 , 0.062152 , 0.058215 , 0.085646 
 606 , 0.061625 , 0.073003 , 0.062742 , 0.069837 , 0.073759 , 0.067164 , 0.08806 , 0.053794 , 0.067039 , 0.057813 , 0.092822 , 0.135259 , 0.112482 , 0.095911 , 0.085943 , 0.065547 , 0.071455 , 0.062256 , 0.058306 , 0.085769 
 607 , 0.061632 , 0.073016 , 0.062784 , 0.069878 , 0.073821 , 0.067275 , 0.088273 , 0.053698 , 0.067046 , 0.057773 , 0.092965 , 0.135613 , 0.112707 , 0.096054 , 0.086059 , 0.065658 , 0.0716 , 0.062368 , 0.058404 , 0.085892 
 608 , 0.061591 , 0.072958 , 0.062764 , 0.069856 , 0.073826 , 0.06733 , 0.088413 , 0.053527 , 0.067004 , 0.057642 , 0.093049 , 0.135888 , 0.112911 , 0.096172 , 0.086109 , 0.065706 , 0.07164 , 0.062437 , 0.058454 , 0.085977 
 609 , 0.061538 , 0.072888 , 0.062738 , 0.069829 , 0.073825 , 0.06738 , 0.088547 , 0.053352 , 0.066957 , 0.057514 , 0.093133 , 0.136154 , 0.1131 , 0.096283 , 0.08616 , 0.065749 , 0.071667 , 0.06251 , 0.058513 , 0.086063 
