NANT_00005.spu,NANT_00004.spu,NANT_00003.spu,NANT_00002.spu,NANT_00001.spu,
Wavelength,NANT_00016.spu,NANT_00017.spu,NANT_00018.spu,NANT_00019.spu,NANT_00020.spu,NANT_00021.spu,NANT_00022.spu,NANT_00023.spu,NANT_00024.spu,NANT_00025.spu,NANT_00026.spu,NANT_00027.spu,NANT_00028.spu,NANT_00029.spu,NANT_00030.spu,NANT_00031.spu,NANT_00032.spu,NANT_00033.spu,NANT_00034.spu,NANT_00035.spu
  (nm),6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 ,6/25/2018 
  time  ,:41:31 A,:41:39 A,:41:48 A,:41:57 A,:42:05 A,:42:49 A,:42:58 A,:43:09 A,:43:25 A,:43:42 A,:44:21 A,:44:31 A,:44:41 A,:44:50 A,:45:02 A,:45:38 A,:45:47 A,:45:57 A,:46:08 A,:46:19 A
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,,,,,
 371 , 0.030878 , 0.029036 , 0.02743 , 0.027082 , 0.024848 , 0.033747 , 0.039836 , 0.035686 , 0.039606 , 0.039983 , 0.033695 , 0.040638 , 0.042847 , 0.035503 , 0.03404 , 0.039651 , 0.02491 , 0.029258 , 0.037102 , 0.030074 
 372 , 0.03097 , 0.029254 , 0.027613 , 0.027117 , 0.025062 , 0.033928 , 0.040059 , 0.035934 , 0.039667 , 0.040238 , 0.03409 , 0.041127 , 0.043425 , 0.035948 , 0.034457 , 0.039738 , 0.025059 , 0.02935 , 0.03727 , 0.030214 
 373 , 0.031075 , 0.029439 , 0.027616 , 0.027367 , 0.025158 , 0.034138 , 0.040412 , 0.036316 , 0.039849 , 0.040367 , 0.034445 , 0.041384 , 0.043582 , 0.036431 , 0.034794 , 0.039807 , 0.025147 , 0.029356 , 0.037231 , 0.030401 
 374 , 0.031189 , 0.029628 , 0.027637 , 0.027612 , 0.025262 , 0.034353 , 0.040766 , 0.036705 , 0.040029 , 0.040513 , 0.034802 , 0.041639 , 0.04375 , 0.03691 , 0.035133 , 0.039878 , 0.025228 , 0.029371 , 0.037203 , 0.030591 
 375 , 0.031312 , 0.029819 , 0.027673 , 0.027851 , 0.025373 , 0.034572 , 0.041121 , 0.037101 , 0.040207 , 0.040674 , 0.035161 , 0.041892 , 0.043928 , 0.037385 , 0.035472 , 0.039949 , 0.025304 , 0.029394 , 0.037183 , 0.030782 
 376 , 0.031373 , 0.02976 , 0.027662 , 0.027831 , 0.02548 , 0.034793 , 0.041506 , 0.03745 , 0.040354 , 0.040933 , 0.035341 , 0.042024 , 0.044025 , 0.037631 , 0.035721 , 0.040018 , 0.025262 , 0.029396 , 0.037326 , 0.030832 
 377 , 0.031415 , 0.029623 , 0.027628 , 0.027722 , 0.025579 , 0.035021 , 0.041902 , 0.037774 , 0.0405 , 0.04122 , 0.035463 , 0.042128 , 0.044121 , 0.037796 , 0.035956 , 0.040087 , 0.025188 , 0.02938 , 0.037538 , 0.030832 
 378 , 0.031463 , 0.029514 , 0.027589 , 0.027632 , 0.025669 , 0.035254 , 0.042296 , 0.038091 , 0.040658 , 0.041495 , 0.035603 , 0.042254 , 0.044249 , 0.037977 , 0.036217 , 0.040159 , 0.025131 , 0.029354 , 0.037754 , 0.030842 
 379 , 0.031543 , 0.029499 , 0.027625 , 0.027603 , 0.025751 , 0.035453 , 0.042615 , 0.038354 , 0.040766 , 0.041671 , 0.035796 , 0.042405 , 0.044443 , 0.038223 , 0.036512 , 0.040201 , 0.025095 , 0.029321 , 0.037886 , 0.030902 
 380 , 0.0317 , 0.029668 , 0.02783 , 0.027697 , 0.025843 , 0.035609 , 0.042822 , 0.038547 , 0.040797 , 0.041706 , 0.03611 , 0.042608 , 0.044767 , 0.038641 , 0.036888 , 0.040221 , 0.025112 , 0.029309 , 0.037889 , 0.031092 
