MNAT_00215.spu,MNAT_00214.spu,MNAT_00213.spu,MNAT_00212.spu,MNAT_00211.spu,
Wavelength,MNAT_00220.spu,MNAT_00221.spu,MNAT_00222.spu,MNAT_00223.spu,MNAT_00228.spu,MNAT_00229.spu,MNAT_00230.spu,MNAT_00231.spu,MNAT_00236.spu,MNAT_00237.spu,MNAT_00238.spu,MNAT_00239.spu,MNAT_00244.spu,MNAT_00245.spu,MNAT_00246.spu,MNAT_00247.spu
  (nm),8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 ,8/11/2018 
  time  ,41:41 PM,42:27 PM,42:36 PM,42:46 PM,45:53 PM,46:02 PM,46:12 PM,46:24 PM,07:12 PM,07:23 PM,07:34 PM,07:43 PM,09:28 PM,09:38 PM,09:49 PM,09:57 PM
temp C,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW,SW
,,,,,,,,,,,,,,,,
 401 , 0.011922 , 0.01322 , 0.014799 , 0.015087 , 0.006457 , 0.008883 , 0.01846 , 0.020489 , 0.00964 , 0.010551 , 0.012932 , 0.017071 , 0.020804 , 0.025485 , 0.017937 , 0.013292 
 402 , 0.011967 , 0.013433 , 0.015037 , 0.015064 , 0.006524 , 0.00887 , 0.018446 , 0.020755 , 0.009722 , 0.010849 , 0.013094 , 0.01719 , 0.020901 , 0.025675 , 0.018015 , 0.013415 
 403 , 0.012155 , 0.013728 , 0.015245 , 0.015301 , 0.006617 , 0.008851 , 0.018447 , 0.02109 , 0.009931 , 0.011169 , 0.013272 , 0.017321 , 0.021053 , 0.025837 , 0.018149 , 0.013542 
 404 , 0.012372 , 0.014041 , 0.015446 , 0.015616 , 0.006714 , 0.008836 , 0.018445 , 0.021425 , 0.010156 , 0.011476 , 0.013438 , 0.017436 , 0.021208 , 0.02598 , 0.018285 , 0.013664 
 405 , 0.01258 , 0.014327 , 0.015625 , 0.015901 , 0.006796 , 0.00881 , 0.01845 , 0.021743 , 0.010375 , 0.011759 , 0.013601 , 0.017553 , 0.021361 , 0.026105 , 0.018421 , 0.013773 
 406 , 0.012743 , 0.014538 , 0.015792 , 0.016207 , 0.006936 , 0.008856 , 0.018522 , 0.02213 , 0.010621 , 0.012116 , 0.013795 , 0.017721 , 0.021561 , 0.026307 , 0.018599 , 0.013891 
 407 , 0.012854 , 0.014643 , 0.015927 , 0.016539 , 0.007147 , 0.008994 , 0.018688 , 0.022655 , 0.010939 , 0.012611 , 0.01404 , 0.017978 , 0.021839 , 0.026622 , 0.018854 , 0.014021 
 408 , 0.01295 , 0.014732 , 0.016065 , 0.016848 , 0.007337 , 0.009129 , 0.018847 , 0.023137 , 0.011226 , 0.013067 , 0.014272 , 0.01822 , 0.022099 , 0.026908 , 0.019101 , 0.014135 
 409 , 0.01304 , 0.014815 , 0.016186 , 0.017143 , 0.007526 , 0.009252 , 0.018998 , 0.023604 , 0.011511 , 0.013504 , 0.0145 , 0.018445 , 0.022351 , 0.027185 , 0.019333 , 0.014253 
 410 , 0.013172 , 0.01513 , 0.016386 , 0.017256 , 0.007575 , 0.009266 , 0.019046 , 0.024119 , 0.011718 , 0.014002 , 0.014645 , 0.018601 , 0.022537 , 0.027422 , 0.019481 , 0.014378 
 411 , 0.013284 , 0.015425 , 0.016575 , 0.017369 , 0.007614 , 0.009289 , 0.019093 , 0.024595 , 0.011926 , 0.014464 , 0.014781 , 0.018756 , 0.022712 , 0.027639 , 0.019629 , 0.014484 
 412 , 0.013395 , 0.0157 , 0.016753 , 0.017459 , 0.007651 , 0.009301 , 0.019138 , 0.025051 , 0.012113 , 0.014895 , 0.014905 , 0.01889 , 0.022875 , 0.027843 , 0.019764 , 0.014597 
 413 , 0.01355 , 0.015909 , 0.016895 , 0.017721 , 0.007765 , 0.009338 , 0.019224 , 0.025576 , 0.012405 , 0.015342 , 0.015093 , 0.019065 , 0.023047 , 0.028115 , 0.019951 , 0.014685 
 414 , 0.013726 , 0.016068 , 0.017025 , 0.018052 , 0.007924 , 0.00938 , 0.019318 , 0.026136 , 0.012739 , 0.015789 , 0.015311 , 0.019258 , 0.023215 , 0.028399 , 0.020165 , 0.014753 
 415 , 0.013892 , 0.016227 , 0.017155 , 0.018362 , 0.008073 , 0.009421 , 0.01941 , 0.026665 , 0.013053 , 0.016217 , 0.015518 , 0.01944 , 0.023382 , 0.028671 , 0.020368 , 0.01482 
 416 , 0.014021 , 0.01637 , 0.017289 , 0.018638 , 0.008195 , 0.009474 , 0.019518 , 0.027183 , 0.013371 , 0.016639 , 0.0157 , 0.019627 , 0.023555 , 0.028932 , 0.020567 , 0.0149 
 417 , 0.014067 , 0.016517 , 0.017476 , 0.018836 , 0.008298 , 0.009568 , 0.019636 , 0.027684 , 0.013707 , 0.017126 , 0.015867 , 0.019866 , 0.023785 , 0.029184 , 0.020766 , 0.015027 
 418 , 0.014123 , 0.016663 , 0.017654 , 0.019024 , 0.008402 , 0.009652 , 0.019754 , 0.028166 , 0.014033 , 0.017584 , 0.016023 , 0.020094 , 0.023995 , 0.029436 , 0.020944 , 0.015153 
 419 , 0.014178 , 0.01679 , 0.017831 , 0.019201 , 0.008495 , 0.009736 , 0.019872 , 0.028627 , 0.014339 , 0.018021 , 0.01617 , 0.020302 , 0.024204 , 0.029678 , 0.021123 , 0.015269 
 420 , 0.014381 , 0.017141 , 0.018151 , 0.019501 , 0.00865 , 0.00987 , 0.020031 , 0.029211 , 0.014681 , 0.018541 , 0.016431 , 0.020611 , 0.024481 , 0.030041 , 0.021411 , 0.015431 
 421 , 0.014594 , 0.017511 , 0.01848 , 0.019808 , 0.0088 , 0.010009 , 0.020198 , 0.029788 , 0.015014 , 0.019049 , 0.016692 , 0.020927 , 0.024763 , 0.030407 , 0.021706 , 0.015583 
 422 , 0.014798 , 0.017861 , 0.018799 , 0.020106 , 0.008961 , 0.010148 , 0.020356 , 0.030354 , 0.015337 , 0.019548 , 0.016953 , 0.021224 , 0.025026 , 0.030753 , 0.021992 , 0.015746 
 423 , 0.014953 , 0.018038 , 0.018976 , 0.020403 , 0.009074 , 0.010252 , 0.020483 , 0.030835 , 0.015622 , 0.019954 , 0.017169 , 0.021441 , 0.025245 , 0.031064 , 0.0222 , 0.015891 
 424 , 0.015065 , 0.01808 , 0.019028 , 0.020706 , 0.009155 , 0.010343 , 0.020596 , 0.031248 , 0.015884 , 0.020296 , 0.017371 , 0.021604 , 0.025418 , 0.031328 , 0.022363 , 0.016043 
 425 , 0.015177 , 0.018122 , 0.019081 , 0.021008 , 0.009236 , 0.010424 , 0.020698 , 0.031662 , 0.016135 , 0.020639 , 0.017563 , 0.021757 , 0.025591 , 0.031592 , 0.022516 , 0.016185 
 426 , 0.015282 , 0.018199 , 0.019178 , 0.021275 , 0.009329 , 0.010518 , 0.020816 , 0.032072 , 0.016401 , 0.020975 , 0.017759 , 0.021924 , 0.02577 , 0.031873 , 0.022683 , 0.016331 
 427 , 0.015412 , 0.018448 , 0.019457 , 0.021444 , 0.009439 , 0.010617 , 0.021005 , 0.032541 , 0.01674 , 0.021315 , 0.017959 , 0.022223 , 0.026019 , 0.032242 , 0.022913 , 0.01646 
 428 , 0.015541 , 0.018707 , 0.019736 , 0.021604 , 0.009538 , 0.010717 , 0.021204 , 0.033 , 0.017069 , 0.021664 , 0.018158 , 0.022513 , 0.026268 , 0.03261 , 0.023142 , 0.01658 
 429 , 0.015661 , 0.018957 , 0.020005 , 0.021763 , 0.009648 , 0.010827 , 0.021384 , 0.033459 , 0.017399 , 0.022003 , 0.018347 , 0.022802 , 0.026507 , 0.032979 , 0.023361 , 0.016709 
 430 , 0.015836 , 0.019185 , 0.020232 , 0.022065 , 0.009747 , 0.010913 , 0.021517 , 0.033856 , 0.0177 , 0.022295 , 0.018557 , 0.023042 , 0.026779 , 0.033337 , 0.02364 , 0.016873 
 431 , 0.016017 , 0.019412 , 0.020437 , 0.022389 , 0.009845 , 0.01099 , 0.021642 , 0.034225 , 0.017988 , 0.022578 , 0.018765 , 0.023255 , 0.027057 , 0.033687 , 0.023912 , 0.017043 
 432 , 0.016199 , 0.019629 , 0.020643 , 0.022702 , 0.009934 , 0.011077 , 0.021747 , 0.034595 , 0.018267 , 0.022861 , 0.018973 , 0.023468 , 0.027336 , 0.034038 , 0.024183 , 0.017203 
 433 , 0.016334 , 0.019787 , 0.020819 , 0.022983 , 0.009993 , 0.011154 , 0.021861 , 0.03492 , 0.018517 , 0.023102 , 0.019162 , 0.023677 , 0.027587 , 0.034375 , 0.024412 , 0.017366 
 434 , 0.01642 , 0.019879 , 0.020969 , 0.023228 , 0.010019 , 0.011228 , 0.02198 , 0.035219 , 0.018719 , 0.023307 , 0.019334 , 0.023892 , 0.027826 , 0.034713 , 0.024576 , 0.01751 
 435 , 0.016507 , 0.019951 , 0.021109 , 0.023455 , 0.010035 , 0.011302 , 0.022089 , 0.035499 , 0.018912 , 0.023504 , 0.019506 , 0.024108 , 0.028057 , 0.035044 , 0.024731 , 0.017655 
 436 , 0.01659 , 0.02004 , 0.021246 , 0.023678 , 0.010045 , 0.011379 , 0.022195 , 0.03577 , 0.019101 , 0.023688 , 0.019664 , 0.024311 , 0.028276 , 0.035364 , 0.024895 , 0.017786 
 437 , 0.016769 , 0.020272 , 0.021499 , 0.023893 , 0.010072 , 0.011536 , 0.02232 , 0.036062 , 0.019342 , 0.023883 , 0.019817 , 0.024585 , 0.028562 , 0.035834 , 0.025189 , 0.017976 
 438 , 0.016947 , 0.020501 , 0.021739 , 0.024105 , 0.010097 , 0.011681 , 0.022441 , 0.03635 , 0.019581 , 0.024065 , 0.019957 , 0.024847 , 0.028846 , 0.0363 , 0.025461 , 0.018165 
 439 , 0.017115 , 0.020731 , 0.021979 , 0.024306 , 0.010123 , 0.011826 , 0.022553 , 0.036628 , 0.019809 , 0.024237 , 0.020097 , 0.025108 , 0.02912 , 0.036737 , 0.025732 , 0.018344 
 440 , 0.017261 , 0.020852 , 0.022142 , 0.024572 , 0.010148 , 0.011924 , 0.022667 , 0.036853 , 0.019969 , 0.024374 , 0.020277 , 0.025346 , 0.029383 , 0.037101 , 0.025951 , 0.018491 
 441 , 0.017382 , 0.020938 , 0.022269 , 0.024862 , 0.010181 , 0.011999 , 0.022796 , 0.037059 , 0.020104 , 0.024484 , 0.020461 , 0.025567 , 0.029639 , 0.037426 , 0.026153 , 0.018624 
 442 , 0.017513 , 0.021034 , 0.022396 , 0.025141 , 0.010214 , 0.012083 , 0.022913 , 0.037254 , 0.020238 , 0.024594 , 0.020646 , 0.025797 , 0.029895 , 0.037751 , 0.026354 , 0.018756 
 443 , 0.017622 , 0.021127 , 0.02257 , 0.025378 , 0.010245 , 0.012176 , 0.023028 , 0.037454 , 0.02037 , 0.024701 , 0.020828 , 0.026025 , 0.030157 , 0.038092 , 0.026553 , 0.018896 
 444 , 0.017688 , 0.021254 , 0.022827 , 0.025536 , 0.010288 , 0.01231 , 0.023126 , 0.037667 , 0.020527 , 0.024779 , 0.020995 , 0.026283 , 0.030416 , 0.038474 , 0.026781 , 0.019053 
 445 , 0.017754 , 0.021381 , 0.023074 , 0.025685 , 0.010332 , 0.012434 , 0.023214 , 0.037859 , 0.020683 , 0.024868 , 0.021171 , 0.026521 , 0.030676 , 0.038846 , 0.027 , 0.019209 
 446 , 0.01782 , 0.021507 , 0.023311 , 0.025843 , 0.010375 , 0.012558 , 0.023311 , 0.038061 , 0.02083 , 0.024946 , 0.021338 , 0.02677 , 0.030935 , 0.039208 , 0.027208 , 0.019355 
 447 , 0.018012 , 0.021744 , 0.02355 , 0.026085 , 0.010448 , 0.012703 , 0.02346 , 0.038289 , 0.020986 , 0.025047 , 0.021574 , 0.027063 , 0.031284 , 0.039656 , 0.027492 , 0.019569 
 448 , 0.018202 , 0.021986 , 0.023783 , 0.02632 , 0.010514 , 0.01284 , 0.023604 , 0.038521 , 0.021128 , 0.025151 , 0.021807 , 0.027348 , 0.031621 , 0.040098 , 0.027767 , 0.01978 
 449 , 0.018382 , 0.022229 , 0.024007 , 0.026554 , 0.01058 , 0.012977 , 0.023747 , 0.038753 , 0.021269 , 0.025246 , 0.022039 , 0.027643 , 0.031959 , 0.040541 , 0.028033 , 0.019981 
 450 , 0.018499 , 0.022351 , 0.024162 , 0.026794 , 0.010605 , 0.013077 , 0.023822 , 0.03892 , 0.021361 , 0.025283 , 0.022231 , 0.027874 , 0.032226 , 0.040901 , 0.028254 , 0.02014 
 451 , 0.018587 , 0.022403 , 0.024266 , 0.02704 , 0.010606 , 0.013149 , 0.023865 , 0.039037 , 0.021421 , 0.025267 , 0.022393 , 0.028071 , 0.032468 , 0.04122 , 0.028442 , 0.02027 
 452 , 0.018665 , 0.022444 , 0.024379 , 0.027286 , 0.010606 , 0.013222 , 0.023908 , 0.039165 , 0.021492 , 0.025261 , 0.022555 , 0.028278 , 0.032699 , 0.041541 , 0.028629 , 0.020399 
 453 , 0.018746 , 0.022531 , 0.024509 , 0.027501 , 0.010623 , 0.013314 , 0.023957 , 0.039289 , 0.021557 , 0.025262 , 0.022722 , 0.028495 , 0.032953 , 0.04187 , 0.028827 , 0.020543 
 454 , 0.018843 , 0.022705 , 0.024716 , 0.027662 , 0.010679 , 0.013414 , 0.024032 , 0.039436 , 0.021649 , 0.025279 , 0.022916 , 0.028738 , 0.033252 , 0.042232 , 0.02908 , 0.020754 
 455 , 0.018941 , 0.022868 , 0.024933 , 0.027823 , 0.010744 , 0.013524 , 0.024107 , 0.039584 , 0.021741 , 0.025305 , 0.02311 , 0.028991 , 0.033542 , 0.042585 , 0.029323 , 0.020965 
 456 , 0.01904 , 0.023043 , 0.025141 , 0.027974 , 0.010801 , 0.013634 , 0.024183 , 0.039733 , 0.021833 , 0.025322 , 0.023295 , 0.029245 , 0.033844 , 0.04295 , 0.029578 , 0.021167 
 457 , 0.019148 , 0.023208 , 0.025288 , 0.028197 , 0.010816 , 0.013725 , 0.024218 , 0.03977 , 0.021865 , 0.025298 , 0.02345 , 0.029469 , 0.034074 , 0.043265 , 0.029732 , 0.021299 
 458 , 0.019248 , 0.023365 , 0.025438 , 0.028422 , 0.010823 , 0.013816 , 0.024255 , 0.039791 , 0.021878 , 0.025266 , 0.023597 , 0.029696 , 0.034288 , 0.043563 , 0.029878 , 0.021423 
 459 , 0.019348 , 0.023522 , 0.025588 , 0.028637 , 0.010829 , 0.013908 , 0.024292 , 0.039811 , 0.021891 , 0.025244 , 0.023745 , 0.029924 , 0.034503 , 0.043873 , 0.030035 , 0.021546 
 460 , 0.019395 , 0.02362 , 0.025681 , 0.028809 , 0.010815 , 0.013963 , 0.0243 , 0.039816 , 0.021914 , 0.025173 , 0.023853 , 0.030109 , 0.034688 , 0.044163 , 0.03017 , 0.02166 
 461 , 0.019399 , 0.023656 , 0.025723 , 0.028921 , 0.010794 , 0.013992 , 0.024277 , 0.039807 , 0.021925 , 0.025061 , 0.023921 , 0.030234 , 0.034857 , 0.04443 , 0.030305 , 0.021741 
 462 , 0.019393 , 0.023692 , 0.025766 , 0.029033 , 0.010774 , 0.014011 , 0.024264 , 0.039787 , 0.021946 , 0.024949 , 0.023989 , 0.030371 , 0.035028 , 0.044699 , 0.030433 , 0.021834 
 463 , 0.019402 , 0.023755 , 0.025825 , 0.029144 , 0.010756 , 0.014044 , 0.024247 , 0.039777 , 0.021953 , 0.024831 , 0.024063 , 0.030516 , 0.035198 , 0.04497 , 0.030568 , 0.021922 
 464 , 0.019471 , 0.023902 , 0.025978 , 0.029237 , 0.010753 , 0.014094 , 0.024251 , 0.039743 , 0.021917 , 0.024745 , 0.024179 , 0.030635 , 0.035364 , 0.045171 , 0.030687 , 0.022031 
 465 , 0.019551 , 0.024039 , 0.026133 , 0.029321 , 0.01075 , 0.014145 , 0.024256 , 0.039721 , 0.021893 , 0.024648 , 0.024297 , 0.030755 , 0.035543 , 0.045385 , 0.030817 , 0.022141 
 466 , 0.019622 , 0.024188 , 0.02629 , 0.029407 , 0.010738 , 0.014196 , 0.024261 , 0.039699 , 0.021858 , 0.02454 , 0.024416 , 0.030877 , 0.035713 , 0.045601 , 0.03095 , 0.022262 
 467 , 0.019732 , 0.024325 , 0.026424 , 0.029624 , 0.010786 , 0.014256 , 0.024262 , 0.039672 , 0.021852 , 0.024449 , 0.024553 , 0.031037 , 0.03591 , 0.045865 , 0.03111 , 0.022382 
 468 , 0.019851 , 0.024472 , 0.026547 , 0.029865 , 0.010828 , 0.014301 , 0.024263 , 0.039649 , 0.021833 , 0.024357 , 0.024691 , 0.03121 , 0.036113 , 0.046127 , 0.031273 , 0.022521 
 469 , 0.019981 , 0.02461 , 0.026683 , 0.030097 , 0.010881 , 0.014357 , 0.024264 , 0.039637 , 0.021824 , 0.024264 , 0.02484 , 0.031385 , 0.036317 , 0.046392 , 0.031437 , 0.022651 
 470 , 0.020021 , 0.024696 , 0.026775 , 0.030263 , 0.010872 , 0.01437 , 0.024233 , 0.039549 , 0.021754 , 0.024118 , 0.024906 , 0.031492 , 0.03646 , 0.046608 , 0.031534 , 0.022721 
 471 , 0.019955 , 0.024699 , 0.026839 , 0.030318 , 0.010795 , 0.014326 , 0.024172 , 0.039394 , 0.0216 , 0.023887 , 0.024889 , 0.03152 , 0.036537 , 0.046752 , 0.031562 , 0.022728 
 472 , 0.019889 , 0.024702 , 0.026892 , 0.030373 , 0.010717 , 0.014282 , 0.024099 , 0.039227 , 0.021444 , 0.023665 , 0.024872 , 0.031547 , 0.036604 , 0.046887 , 0.031589 , 0.022724 
 473 , 0.019837 , 0.02473 , 0.026959 , 0.03043 , 0.010635 , 0.014254 , 0.02403 , 0.03908 , 0.021291 , 0.023456 , 0.024847 , 0.031587 , 0.036692 , 0.04703 , 0.031618 , 0.022724 
 474 , 0.01993 , 0.024889 , 0.027059 , 0.030571 , 0.01063 , 0.014269 , 0.023995 , 0.038998 , 0.021186 , 0.023282 , 0.024889 , 0.031677 , 0.036817 , 0.04717 , 0.031677 , 0.022814 
 475 , 0.020006 , 0.025053 , 0.027155 , 0.030697 , 0.010617 , 0.014287 , 0.023965 , 0.038913 , 0.021073 , 0.023122 , 0.024925 , 0.031764 , 0.03695 , 0.04731 , 0.031732 , 0.022898 
 476 , 0.020093 , 0.025207 , 0.027261 , 0.030834 , 0.010603 , 0.014315 , 0.023934 , 0.038826 , 0.02097 , 0.022949 , 0.02495 , 0.031861 , 0.037072 , 0.04745 , 0.031787 , 0.022981 
 477 , 0.020147 , 0.025243 , 0.027292 , 0.03095 , 0.010545 , 0.014311 , 0.023891 , 0.038674 , 0.020844 , 0.022722 , 0.024996 , 0.031926 , 0.037161 , 0.047578 , 0.031829 , 0.023011 
 478 , 0.020195 , 0.025239 , 0.027303 , 0.031056 , 0.010474 , 0.014313 , 0.023851 , 0.038508 , 0.020711 , 0.022475 , 0.025045 , 0.031992 , 0.037229 , 0.047692 , 0.031874 , 0.023013 
 479 , 0.020243 , 0.025234 , 0.027304 , 0.031162 , 0.010402 , 0.014315 , 0.023811 , 0.038331 , 0.020588 , 0.022227 , 0.025083 , 0.032046 , 0.037296 , 0.047816 , 0.031917 , 0.023013 
 480 , 0.020265 , 0.025272 , 0.02737 , 0.031252 , 0.010349 , 0.014318 , 0.02378 , 0.038184 , 0.02046 , 0.021985 , 0.025131 , 0.032117 , 0.037373 , 0.047927 , 0.031977 , 0.023034 
 481 , 0.020259 , 0.025405 , 0.027518 , 0.031321 , 0.010335 , 0.014344 , 0.023748 , 0.038081 , 0.020346 , 0.021776 , 0.025156 , 0.032176 , 0.037442 , 0.048026 , 0.032079 , 0.023076 
 482 , 0.020243 , 0.025528 , 0.027667 , 0.031379 , 0.010333 , 0.01436 , 0.023716 , 0.037967 , 0.020232 , 0.021567 , 0.025192 , 0.032236 , 0.037511 , 0.048115 , 0.032182 , 0.023108 
 483 , 0.020237 , 0.025663 , 0.027816 , 0.031437 , 0.01032 , 0.014376 , 0.023684 , 0.037864 , 0.020106 , 0.021346 , 0.025228 , 0.032307 , 0.037592 , 0.048216 , 0.032274 , 0.023151 
 484 , 0.020346 , 0.025778 , 0.027933 , 0.031624 , 0.010309 , 0.014424 , 0.023666 , 0.03772 , 0.019976 , 0.02113 , 0.025255 , 0.032375 , 0.037655 , 0.048356 , 0.032277 , 0.023209 
 485 , 0.020451 , 0.025909 , 0.028045 , 0.031804 , 0.010296 , 0.014458 , 0.023654 , 0.037568 , 0.019852 , 0.020919 , 0.025299 , 0.032447 , 0.037709 , 0.048485 , 0.032272 , 0.023251 
 486 , 0.020556 , 0.02603 , 0.028157 , 0.031984 , 0.010283 , 0.014493 , 0.023631 , 0.037426 , 0.019716 , 0.020698 , 0.025332 , 0.032519 , 0.037775 , 0.048614 , 0.032268 , 0.023304 
 487 , 0.020605 , 0.026102 , 0.028246 , 0.032132 , 0.010264 , 0.01452 , 0.02362 , 0.03727 , 0.019582 , 0.020485 , 0.025373 , 0.032579 , 0.037836 , 0.04871 , 0.032263 , 0.023326 
 488 , 0.020628 , 0.026149 , 0.028311 , 0.032256 , 0.010249 , 0.014541 , 0.023595 , 0.037104 , 0.019432 , 0.020269 , 0.02542 , 0.032615 , 0.037897 , 0.048776 , 0.032267 , 0.023334 
 489 , 0.020661 , 0.026184 , 0.028387 , 0.032369 , 0.010244 , 0.014562 , 0.02358 , 0.036949 , 0.019283 , 0.020053 , 0.025457 , 0.032662 , 0.037947 , 0.048852 , 0.032272 , 0.023341 
 490 , 0.020715 , 0.026275 , 0.028493 , 0.032506 , 0.010233 , 0.014603 , 0.023571 , 0.036811 , 0.019168 , 0.019861 , 0.02554 , 0.032744 , 0.038034 , 0.048949 , 0.032311 , 0.023376 
 491 , 0.020828 , 0.026464 , 0.028716 , 0.032659 , 0.010236 , 0.014708 , 0.023608 , 0.036722 , 0.019094 , 0.01974 , 0.025677 , 0.032886 , 0.038176 , 0.049102 , 0.032455 , 0.023479 
 492 , 0.020952 , 0.026652 , 0.028938 , 0.032824 , 0.01024 , 0.014802 , 0.023647 , 0.036645 , 0.01901 , 0.019632 , 0.025815 , 0.033039 , 0.03832 , 0.049247 , 0.032588 , 0.023582 
 493 , 0.021066 , 0.02684 , 0.02915 , 0.032967 , 0.010244 , 0.014896 , 0.023675 , 0.03656 , 0.018938 , 0.019515 , 0.025953 , 0.033181 , 0.038453 , 0.049381 , 0.032711 , 0.023675 
 494 , 0.021229 , 0.026968 , 0.029315 , 0.033166 , 0.010209 , 0.015009 , 0.023714 , 0.036505 , 0.018839 , 0.019362 , 0.02605 , 0.033283 , 0.038585 , 0.049562 , 0.032803 , 0.023746 
 495 , 0.021382 , 0.027084 , 0.029488 , 0.03336 , 0.01018 , 0.015116 , 0.023744 , 0.036456 , 0.018744 , 0.019212 , 0.026137 , 0.033392 , 0.038722 , 0.049753 , 0.032892 , 0.023818 
 496 , 0.021546 , 0.027189 , 0.02965 , 0.033544 , 0.010142 , 0.015223 , 0.023784 , 0.036408 , 0.01865 , 0.019063 , 0.026224 , 0.033491 , 0.038859 , 0.049934 , 0.032981 , 0.023879 
 497 , 0.021705 , 0.027367 , 0.029886 , 0.03378 , 0.010181 , 0.015409 , 0.023885 , 0.036437 , 0.018615 , 0.018954 , 0.026404 , 0.033664 , 0.039051 , 0.050131 , 0.033145 , 0.024002 
 498 , 0.021868 , 0.027574 , 0.030159 , 0.034051 , 0.010264 , 0.015644 , 0.024051 , 0.03653 , 0.018597 , 0.018882 , 0.026657 , 0.033882 , 0.039283 , 0.050339 , 0.033345 , 0.024157 
 499 , 0.022029 , 0.02777 , 0.03043 , 0.03431 , 0.010347 , 0.015888 , 0.024216 , 0.036624 , 0.01859 , 0.018811 , 0.026897 , 0.0341 , 0.039515 , 0.050556 , 0.033543 , 0.0243 
 500 , 0.02222 , 0.028003 , 0.030748 , 0.034593 , 0.010424 , 0.016144 , 0.024389 , 0.03673 , 0.018585 , 0.018752 , 0.027154 , 0.034331 , 0.039757 , 0.050778 , 0.033754 , 0.024473 
 501 , 0.022521 , 0.028293 , 0.031204 , 0.034909 , 0.01052 , 0.016458 , 0.02463 , 0.036913 , 0.018577 , 0.018712 , 0.02751 , 0.034638 , 0.040044 , 0.051054 , 0.034012 , 0.024703 
 502 , 0.022821 , 0.028581 , 0.031659 , 0.035235 , 0.010615 , 0.01677 , 0.024859 , 0.037096 , 0.018569 , 0.018683 , 0.027864 , 0.034944 , 0.04033 , 0.051329 , 0.034258 , 0.024942 
 503 , 0.023119 , 0.028857 , 0.03211 , 0.035549 , 0.0107 , 0.017091 , 0.025098 , 0.037279 , 0.018562 , 0.018644 , 0.028205 , 0.035248 , 0.040604 , 0.051604 , 0.034503 , 0.02517 
 504 , 0.023447 , 0.029126 , 0.032527 , 0.035948 , 0.010801 , 0.017459 , 0.025415 , 0.037608 , 0.018562 , 0.018644 , 0.028641 , 0.035598 , 0.040947 , 0.051964 , 0.034815 , 0.025436 
 505 , 0.02379 , 0.029371 , 0.032941 , 0.036347 , 0.010905 , 0.01784 , 0.02575 , 0.037937 , 0.018558 , 0.01864 , 0.029084 , 0.035947 , 0.041302 , 0.052341 , 0.035137 , 0.025698 
 506 , 0.024111 , 0.029626 , 0.033343 , 0.036744 , 0.010999 , 0.018208 , 0.026072 , 0.038276 , 0.018556 , 0.018648 , 0.029524 , 0.036294 , 0.041635 , 0.052706 , 0.035447 , 0.025949 
 507 , 0.024462 , 0.029904 , 0.033871 , 0.037125 , 0.011127 , 0.018654 , 0.026476 , 0.038702 , 0.018614 , 0.018685 , 0.030046 , 0.036698 , 0.042038 , 0.053105 , 0.035844 , 0.026252 
 508 , 0.024841 , 0.03021 , 0.034496 , 0.037504 , 0.011276 , 0.019168 , 0.026958 , 0.039227 , 0.018702 , 0.018773 , 0.030656 , 0.03716 , 0.042489 , 0.053552 , 0.036309 , 0.026583 
 509 , 0.025197 , 0.030525 , 0.035107 , 0.037872 , 0.011433 , 0.019677 , 0.027427 , 0.039738 , 0.0188 , 0.01886 , 0.031252 , 0.037619 , 0.042927 , 0.053977 , 0.036772 , 0.026913 
 510 , 0.025606 , 0.030858 , 0.035747 , 0.038273 , 0.01159 , 0.020213 , 0.02796 , 0.040305 , 0.018905 , 0.018965 , 0.031864 , 0.038092 , 0.043404 , 0.054431 , 0.037257 , 0.027266 
 511 , 0.026254 , 0.031354 , 0.036574 , 0.038904 , 0.011857 , 0.020953 , 0.028784 , 0.041213 , 0.019115 , 0.019186 , 0.032629 , 0.038673 , 0.044044 , 0.055037 , 0.03787 , 0.02779 
 512 , 0.026888 , 0.031845 , 0.037403 , 0.039525 , 0.012107 , 0.02169 , 0.029612 , 0.042109 , 0.019317 , 0.019407 , 0.033397 , 0.039255 , 0.044683 , 0.055638 , 0.038474 , 0.0283 
 513 , 0.027528 , 0.032333 , 0.038226 , 0.040144 , 0.012366 , 0.022424 , 0.030445 , 0.043001 , 0.019528 , 0.019637 , 0.034161 , 0.039834 , 0.045318 , 0.056246 , 0.039085 , 0.028817 
 514 , 0.028245 , 0.032853 , 0.039196 , 0.040882 , 0.012716 , 0.023298 , 0.031517 , 0.044193 , 0.019808 , 0.019937 , 0.035157 , 0.040593 , 0.046018 , 0.056939 , 0.039815 , 0.029432 
 515 , 0.028986 , 0.033369 , 0.040192 , 0.041646 , 0.013079 , 0.024205 , 0.032662 , 0.045461 , 0.020111 , 0.02026 , 0.036218 , 0.041397 , 0.046746 , 0.057663 , 0.04057 , 0.030072 
