
Wavelength,WSG23_00006.spu,WSG23_00007.spu,WSG23_00008.spu,WSG23_00009.spu,WSG23_00010.spu,WSG23_00011.spu,WSG23_00012.spu,WSG23_00013.spu,WSG23_00014.spu,WSG23_00015.spu,WSG23_00016.spu,WSG23_00017.spu,WSG23_00018.spu,WSG23_00019.spu,WSG23_00020.spu,WSG23_00021.spu,WSG23_00022.spu,WSG23_00023.spu,WSG23_00024.spu,WSG23_00025.spu,WSG23_00026.spu,WSG23_00027.spu,WSG23_00028.spu,WSG23_00029.spu,WSG23_00030.spu,WSG23_00031.spu,WSG23_00032.spu,WSG23_00033.spu,WSG23_00034.spu,WSG23_00035.spu,WSG23_00036.spu,WSG23_00037.spu,WSG23_00038.spu,WSG23_00039.spu,WSG23_00040.spu,WSG23_00041.spu,WSG23_00042.spu,WSG23_00043.spu,WSG23_00044.spu,WSG23_00045.spu
 316 , 0.09489 , 0.10773 , 0.17022 , 0.17311 , 0.06624 , 0.0889 , 0.06496 , 0.08688 , 0.07824 , 0.15359 , 0.06019 , 0.07497 , 0.07829 , 0.09871 , 0.06492 , 0.12584 , 0.05732 , 0.21918 , 0.15077 , 0.16012 , 0.0994 , 0.04075 , 0.07191 , 0.10327 , 0.09738 , 0.07031 , 0.06994 , 0.07451 , 0.09006 , 0.10086 , 0.0985 , 0.09696 , 0.09046 , 0.08356 , 0.07231 , 0.134 , 0.11585 , 0.14232 , 0.09769 , 0.11006 
 317 , 0.08557 , 0.12965 , 0.17984 , 0.16495 , 0.05965 , 0.09145 , 0.06434 , 0.09385 , 0.08693 , 0.16179 , 0.07147 , 0.07427 , 0.08141 , 0.10717 , 0.07039 , 0.12537 , 0.06582 , 0.23628 , 0.16415 , 0.16755 , 0.10688 , 0.05242 , 0.08296 , 0.11553 , 0.09706 , 0.07249 , 0.07884 , 0.07965 , 0.09814 , 0.10949 , 0.09756 , 0.09574 , 0.09217 , 0.09506 , 0.08459 , 0.13546 , 0.12714 , 0.15651 , 0.11035 , 0.11741 
 318 , 0.07856 , 0.151 , 0.19047 , 0.16055 , 0.05608 , 0.09524 , 0.06496 , 0.10053 , 0.09565 , 0.17189 , 0.08188 , 0.07568 , 0.08535 , 0.11583 , 0.07715 , 0.12675 , 0.07464 , 0.25325 , 0.17697 , 0.17571 , 0.11385 , 0.06289 , 0.09402 , 0.12681 , 0.09733 , 0.07543 , 0.08835 , 0.08575 , 0.1062 , 0.11762 , 0.09857 , 0.09655 , 0.09467 , 0.1055 , 0.09726 , 0.13796 , 0.13881 , 0.16981 , 0.12294 , 0.12464 
 319 , 0.09352 , 0.16838 , 0.21311 , 0.18808 , 0.07936 , 0.11098 , 0.0765 , 0.10617 , 0.10621 , 0.20103 , 0.08696 , 0.09594 , 0.09783 , 0.12817 , 0.09657 , 0.14528 , 0.08784 , 0.27354 , 0.18829 , 0.19165 , 0.11813 , 0.06492 , 0.10774 , 0.13054 , 0.10421 , 0.08578 , 0.10473 , 0.10185 , 0.11621 , 0.12361 , 0.11746 , 0.11546 , 0.10473 , 0.10902 , 0.11377 , 0.15038 , 0.15635 , 0.17845 , 0.13803 , 0.13224 
 320 , 0.10742 , 0.18483 , 0.23469 , 0.21478 , 0.10166 , 0.12608 , 0.08782 , 0.11174 , 0.11639 , 0.22879 , 0.09188 , 0.11571 , 0.10964 , 0.13993 , 0.11506 , 0.16316 , 0.10033 , 0.29277 , 0.19915 , 0.20721 , 0.12226 , 0.06686 , 0.12105 , 0.13411 , 0.11075 , 0.0957 , 0.1202 , 0.11729 , 0.12579 , 0.12928 , 0.13545 , 0.13359 , 0.11443 , 0.11235 , 0.12957 , 0.16235 , 0.17295 , 0.18673 , 0.15313 , 0.13967 
 321 , 0.12036 , 0.20042 , 0.25527 , 0.2407 , 0.12304 , 0.14056 , 0.09894 , 0.11725 , 0.1262 , 0.25525 , 0.09666 , 0.135 , 0.12084 , 0.15114 , 0.13268 , 0.18041 , 0.11218 , 0.311 , 0.20957 , 0.22241 , 0.12625 , 0.06873 , 0.13397 , 0.13754 , 0.11698 , 0.10522 , 0.13485 , 0.1321 , 0.13498 , 0.13464 , 0.15259 , 0.15098 , 0.1238 , 0.1155 , 0.14472 , 0.17391 , 0.18869 , 0.19466 , 0.16822 , 0.14691 
 322 , 0.13311 , 0.20813 , 0.27516 , 0.25945 , 0.14293 , 0.14726 , 0.10617 , 0.12618 , 0.13721 , 0.27734 , 0.10244 , 0.13569 , 0.13154 , 0.16185 , 0.14026 , 0.19661 , 0.12276 , 0.33625 , 0.2307 , 0.23885 , 0.13192 , 0.07563 , 0.14237 , 0.13893 , 0.12571 , 0.11636 , 0.1456 , 0.14129 , 0.14482 , 0.1329 , 0.15764 , 0.16135 , 0.13086 , 0.11702 , 0.15134 , 0.17995 , 0.1947 , 0.205 , 0.17403 , 0.15134 
 323 , 0.14581 , 0.21257 , 0.29486 , 0.27539 , 0.16208 , 0.15086 , 0.11187 , 0.13634 , 0.14858 , 0.29776 , 0.10857 , 0.12927 , 0.14207 , 0.17231 , 0.14391 , 0.21242 , 0.13288 , 0.36405 , 0.25605 , 0.25564 , 0.13814 , 0.08442 , 0.14898 , 0.13934 , 0.13533 , 0.12807 , 0.15478 , 0.14827 , 0.15485 , 0.12811 , 0.15793 , 0.16896 , 0.13695 , 0.1177 , 0.1546 , 0.18372 , 0.1967 , 0.21606 , 0.17628 , 0.1546 
 324 , 0.15874 , 0.21707 , 0.31528 , 0.29143 , 0.18088 , 0.15448 , 0.1175 , 0.14632 , 0.15988 , 0.31855 , 0.11474 , 0.12292 , 0.15284 , 0.18296 , 0.14759 , 0.22841 , 0.14317 , 0.39217 , 0.28185 , 0.27233 , 0.14439 , 0.09321 , 0.15562 , 0.13975 , 0.14507 , 0.13979 , 0.16395 , 0.15534 , 0.165 , 0.12327 , 0.15822 , 0.17671 , 0.14304 , 0.11839 , 0.15785 , 0.18751 , 0.19873 , 0.22706 , 0.1785 , 0.15785 
 325 , 0.17113 , 0.22512 , 0.3372 , 0.30426 , 0.1972 , 0.16318 , 0.12503 , 0.15702 , 0.17113 , 0.34005 , 0.12131 , 0.12384 , 0.16261 , 0.19492 , 0.15179 , 0.24252 , 0.15234 , 0.42407 , 0.30354 , 0.29471 , 0.15085 , 0.10031 , 0.16205 , 0.1436 , 0.15147 , 0.15391 , 0.17393 , 0.16361 , 0.17607 , 0.12578 , 0.16496 , 0.18608 , 0.15461 , 0.12271 , 0.16242 , 0.19659 , 0.20259 , 0.24182 , 0.18402 , 0.16603 
 326 , 0.18249 , 0.24043 , 0.36215 , 0.31169 , 0.20911 , 0.18171 , 0.1363 , 0.16927 , 0.18249 , 0.36337 , 0.12887 , 0.13859 , 0.17055 , 0.2096 , 0.15736 , 0.25341 , 0.15956 , 0.46325 , 0.31765 , 0.3281 , 0.15803 , 0.10431 , 0.16853 , 0.15435 , 0.15174 , 0.1726 , 0.18561 , 0.17441 , 0.18906 , 0.14266 , 0.18418 , 0.19884 , 0.17667 , 0.13422 , 0.16987 , 0.21599 , 0.21076 , 0.26397 , 0.19613 , 0.18376 
 327 , 0.19347 , 0.25514 , 0.38568 , 0.31877 , 0.22075 , 0.19942 , 0.14707 , 0.18124 , 0.19347 , 0.38527 , 0.13602 , 0.15283 , 0.17818 , 0.22354 , 0.16272 , 0.26375 , 0.16641 , 0.50133 , 0.33098 , 0.3602 , 0.16486 , 0.10817 , 0.17465 , 0.16461 , 0.15199 , 0.19037 , 0.19696 , 0.18478 , 0.20146 , 0.15879 , 0.20264 , 0.21102 , 0.19786 , 0.14528 , 0.17699 , 0.23473 , 0.21847 , 0.2855 , 0.20763 , 0.20051 
 328 , 0.20408 , 0.26929 , 0.40796 , 0.32557 , 0.23212 , 0.21639 , 0.15738 , 0.19294 , 0.20409 , 0.40596 , 0.14281 , 0.16661 , 0.18552 , 0.23685 , 0.16787 , 0.27363 , 0.17297 , 0.53832 , 0.34367 , 0.39111 , 0.17138 , 0.11192 , 0.18048 , 0.17446 , 0.15224 , 0.20732 , 0.208 , 0.19476 , 0.21334 , 0.17423 , 0.2204 , 0.22269 , 0.21828 , 0.15592 , 0.18382 , 0.25285 , 0.22583 , 0.30645 , 0.21861 , 0.21641 
 329 , 0.21378 , 0.27375 , 0.4316 , 0.35311 , 0.25761 , 0.22965 , 0.15647 , 0.20904 , 0.20998 , 0.4273 , 0.14704 , 0.17049 , 0.18841 , 0.2486 , 0.17639 , 0.28681 , 0.19371 , 0.56371 , 0.37094 , 0.40414 , 0.17023 , 0.11912 , 0.19046 , 0.1774 , 0.16241 , 0.21045 , 0.2172 , 0.19814 , 0.22181 , 0.18476 , 0.21854 , 0.22967 , 0.22231 , 0.16992 , 0.19579 , 0.26037 , 0.23631 , 0.32247 , 0.22352 , 0.21834 
 330 , 0.22312 , 0.27766 , 0.45439 , 0.38066 , 0.28292 , 0.24237 , 0.15505 , 0.22493 , 0.2155 , 0.448 , 0.15099 , 0.17385 , 0.19101 , 0.25997 , 0.18478 , 0.29971 , 0.21479 , 0.58784 , 0.39824 , 0.41606 , 0.16871 , 0.12631 , 0.20036 , 0.17992 , 0.17262 , 0.21283 , 0.22611 , 0.20114 , 0.22987 , 0.19487 , 0.21591 , 0.23624 , 0.22553 , 0.18366 , 0.20769 , 0.26723 , 0.24665 , 0.33792 , 0.22796 , 0.21952 
 331 , 0.23211 , 0.28145 , 0.47647 , 0.40748 , 0.30743 , 0.25476 , 0.15366 , 0.2404 , 0.22088 , 0.46838 , 0.15486 , 0.17713 , 0.19353 , 0.27116 , 0.19296 , 0.31234 , 0.23575 , 0.61109 , 0.42525 , 0.42773 , 0.16722 , 0.13338 , 0.21016 , 0.18242 , 0.18245 , 0.2152 , 0.23482 , 0.20405 , 0.23771 , 0.20488 , 0.21334 , 0.24269 , 0.22869 , 0.19703 , 0.21939 , 0.27388 , 0.25693 , 0.35305 , 0.23235 , 0.22069 
 332 , 0.24642 , 0.28886 , 0.4946 , 0.42764 , 0.3208 , 0.27041 , 0.16094 , 0.25505 , 0.23189 , 0.49036 , 0.1612 , 0.18397 , 0.20319 , 0.27989 , 0.20281 , 0.32914 , 0.24902 , 0.64251 , 0.45057 , 0.45107 , 0.16886 , 0.14096 , 0.2171 , 0.18958 , 0.18828 , 0.22735 , 0.24649 , 0.21873 , 0.24328 , 0.21613 , 0.22107 , 0.25522 , 0.23825 , 0.20602 , 0.23131 , 0.28595 , 0.26353 , 0.3691 , 0.24171 , 0.2272 
 333 , 0.26432 , 0.29872 , 0.50991 , 0.44304 , 0.32635 , 0.28818 , 0.17424 , 0.26901 , 0.24673 , 0.51335 , 0.16925 , 0.19323 , 0.21769 , 0.28694 , 0.21374 , 0.34871 , 0.25684 , 0.67934 , 0.47451 , 0.48247 , 0.17269 , 0.14882 , 0.22206 , 0.19999 , 0.19128 , 0.24625 , 0.26012 , 0.24151 , 0.24724 , 0.2282 , 0.23593 , 0.27192 , 0.25221 , 0.21188 , 0.24329 , 0.30171 , 0.2677 , 0.3857 , 0.2545 , 0.23748 
 334 , 0.28186 , 0.30824 , 0.5246 , 0.4579 , 0.33174 , 0.30533 , 0.18719 , 0.28256 , 0.2612 , 0.53542 , 0.1771 , 0.20217 , 0.23176 , 0.29371 , 0.22422 , 0.3676 , 0.26434 , 0.71542 , 0.49772 , 0.51323 , 0.17646 , 0.15641 , 0.22688 , 0.20988 , 0.1942 , 0.26449 , 0.27325 , 0.2637 , 0.25109 , 0.23989 , 0.25041 , 0.28809 , 0.26576 , 0.21762 , 0.2549 , 0.31722 , 0.27169 , 0.40171 , 0.26678 , 0.24755 
 335 , 0.29654 , 0.31779 , 0.54291 , 0.47468 , 0.33652 , 0.32226 , 0.19902 , 0.29667 , 0.27571 , 0.55954 , 0.18526 , 0.21078 , 0.24503 , 0.30434 , 0.23422 , 0.38441 , 0.27241 , 0.75257 , 0.52228 , 0.54341 , 0.18105 , 0.16333 , 0.23516 , 0.21865 , 0.19861 , 0.28165 , 0.28512 , 0.28303 , 0.25932 , 0.25133 , 0.26393 , 0.30379 , 0.27995 , 0.2245 , 0.26721 , 0.3339 , 0.27759 , 0.41868 , 0.27929 , 0.2577 
 336 , 0.30177 , 0.32857 , 0.5768 , 0.50074 , 0.33972 , 0.33928 , 0.20794 , 0.31447 , 0.29181 , 0.5941 , 0.19546 , 0.2191 , 0.25668 , 0.33067 , 0.2436 , 0.39536 , 0.28424 , 0.7972 , 0.5546 , 0.57474 , 0.18971 , 0.16875 , 0.25748 , 0.22438 , 0.20929 , 0.29675 , 0.29368 , 0.2933 , 0.28519 , 0.26314 , 0.27484 , 0.3194 , 0.29812 , 0.23655 , 0.28349 , 0.35649 , 0.29132 , 0.44102 , 0.29406 , 0.26926 
 337 , 0.30675 , 0.33894 , 0.60957 , 0.52569 , 0.34281 , 0.35631 , 0.21635 , 0.33152 , 0.30721 , 0.62737 , 0.20523 , 0.2271 , 0.26783 , 0.35612 , 0.25259 , 0.40585 , 0.29526 , 0.83992 , 0.58553 , 0.60415 , 0.19784 , 0.17388 , 0.27895 , 0.2299 , 0.21955 , 0.31113 , 0.30187 , 0.30309 , 0.30994 , 0.27442 , 0.28544 , 0.33432 , 0.31552 , 0.24808 , 0.29907 , 0.37808 , 0.30452 , 0.46261 , 0.30834 , 0.28032 
 338 , 0.3115 , 0.34893 , 0.64127 , 0.5496 , 0.34577 , 0.37334 , 0.22429 , 0.34785 , 0.32195 , 0.65942 , 0.21459 , 0.23481 , 0.27852 , 0.38074 , 0.2612 , 0.4159 , 0.30553 , 0.88084 , 0.61517 , 0.63182 , 0.20548 , 0.17875 , 0.2996 , 0.23521 , 0.22943 , 0.32485 , 0.3097 , 0.31241 , 0.33365 , 0.28523 , 0.29573 , 0.34861 , 0.33218 , 0.25912 , 0.31399 , 0.39874 , 0.31724 , 0.48348 , 0.32214 , 0.29092 
 339 , 0.33198 , 0.36869 , 0.67285 , 0.59155 , 0.36602 , 0.38437 , 0.23181 , 0.36041 , 0.33547 , 0.69195 , 0.22393 , 0.2406 , 0.29177 , 0.39266 , 0.2772 , 0.43281 , 0.32168 , 0.91809 , 0.64516 , 0.66089 , 0.21592 , 0.19122 , 0.31195 , 0.24012 , 0.23165 , 0.3419 , 0.32427 , 0.33152 , 0.34771 , 0.30014 , 0.31227 , 0.36759 , 0.34571 , 0.27124 , 0.32634 , 0.40958 , 0.3309 , 0.50154 , 0.3348 , 0.30487 
 340 , 0.35489 , 0.38984 , 0.70354 , 0.63592 , 0.38891 , 0.39403 , 0.23903 , 0.37187 , 0.34836 , 0.72373 , 0.23296 , 0.24585 , 0.30515 , 0.40179 , 0.29431 , 0.45058 , 0.33857 , 0.95343 , 0.67433 , 0.68943 , 0.22659 , 0.2049 , 0.32229 , 0.24481 , 0.23239 , 0.35925 , 0.33974 , 0.35224 , 0.35948 , 0.31529 , 0.32958 , 0.38696 , 0.35825 , 0.28316 , 0.3378 , 0.41818 , 0.34432 , 0.51847 , 0.34689 , 0.31903 
 341 , 0.377 , 0.41034 , 0.73315 , 0.67892 , 0.41081 , 0.40305 , 0.24611 , 0.38292 , 0.36085 , 0.75454 , 0.24165 , 0.25085 , 0.31812 , 0.41051 , 0.31103 , 0.46781 , 0.35517 , 0.98738 , 0.70247 , 0.71734 , 0.23698 , 0.21828 , 0.33213 , 0.24934 , 0.23309 , 0.37629 , 0.35473 , 0.37267 , 0.37083 , 0.3297 , 0.34626 , 0.40571 , 0.3704 , 0.29455 , 0.34881 , 0.42647 , 0.35721 , 0.53459 , 0.35856 , 0.33262 
 342 , 0.39214 , 0.43698 , 0.76513 , 0.70687 , 0.42973 , 0.41824 , 0.25565 , 0.39941 , 0.37614 , 0.7882 , 0.24777 , 0.26308 , 0.33329 , 0.42483 , 0.32549 , 0.48982 , 0.37157 , 1.03275 , 0.72924 , 0.74889 , 0.24748 , 0.22941 , 0.34614 , 0.26027 , 0.23941 , 0.39157 , 0.37069 , 0.38992 , 0.38569 , 0.34402 , 0.36434 , 0.42544 , 0.38472 , 0.30417 , 0.3617 , 0.442 , 0.37206 , 0.55313 , 0.37127 , 0.34736 
 343 , 0.39927 , 0.47109 , 0.80015 , 0.71756 , 0.44546 , 0.44068 , 0.26805 , 0.42233 , 0.39476 , 0.8254 , 0.25096 , 0.28393 , 0.35109 , 0.44583 , 0.33732 , 0.51744 , 0.3878 , 1.09184 , 0.75459 , 0.7848 , 0.25812 , 0.23792 , 0.36519 , 0.27882 , 0.25229 , 0.40477 , 0.38782 , 0.40335 , 0.40474 , 0.35847 , 0.38418 , 0.44639 , 0.40164 , 0.31184 , 0.37688 , 0.46599 , 0.38937 , 0.57468 , 0.3853 , 0.36358 
 344 , 0.4062 , 0.50447 , 0.83429 , 0.72779 , 0.46079 , 0.46237 , 0.27998 , 0.44448 , 0.41266 , 0.8615 , 0.25406 , 0.30443 , 0.3683 , 0.46638 , 0.34875 , 0.54392 , 0.40377 , 1.1492 , 0.77879 , 0.81966 , 0.26842 , 0.24609 , 0.38376 , 0.29697 , 0.26496 , 0.41741 , 0.40416 , 0.41621 , 0.42314 , 0.37266 , 0.40334 , 0.46663 , 0.418 , 0.31934 , 0.39155 , 0.48906 , 0.40631 , 0.5956 , 0.39892 , 0.37932 
 345 , 0.41397 , 0.53595 , 0.86851 , 0.74001 , 0.47675 , 0.48338 , 0.29161 , 0.46617 , 0.42984 , 0.89688 , 0.2582 , 0.32393 , 0.38516 , 0.48684 , 0.36037 , 0.56915 , 0.41931 , 1.20437 , 0.80307 , 0.8539 , 0.27827 , 0.25431 , 0.40192 , 0.31423 , 0.27749 , 0.43011 , 0.41987 , 0.42853 , 0.44132 , 0.38726 , 0.42192 , 0.48612 , 0.43417 , 0.32746 , 0.4061 , 0.51078 , 0.42301 , 0.61618 , 0.41227 , 0.39432 
 346 , 0.43609 , 0.55344 , 0.91654 , 0.78155 , 0.50666 , 0.50476 , 0.30477 , 0.49107 , 0.4458 , 0.93796 , 0.2772 , 0.33591 , 0.40496 , 0.51265 , 0.37938 , 0.59086 , 0.43457 , 1.25405 , 0.84021 , 0.89372 , 0.28679 , 0.26657 , 0.42148 , 0.32597 , 0.29177 , 0.44996 , 0.43567 , 0.44085 , 0.46363 , 0.41099 , 0.44105 , 0.50506 , 0.45472 , 0.34657 , 0.42513 , 0.52597 , 0.44209 , 0.64097 , 0.42732 , 0.40686 
 347 , 0.45716 , 0.56996 , 0.96228 , 0.82211 , 0.53527 , 0.52521 , 0.31746 , 0.51498 , 0.46113 , 0.97694 , 0.29544 , 0.34727 , 0.42389 , 0.53733 , 0.39764 , 0.6118 , 0.44904 , 1.30139 , 0.87618 , 0.93195 , 0.29497 , 0.27843 , 0.44018 , 0.33704 , 0.30543 , 0.46901 , 0.45096 , 0.45257 , 0.48531 , 0.43384 , 0.45949 , 0.52309 , 0.47454 , 0.36484 , 0.44348 , 0.54049 , 0.46034 , 0.66468 , 0.44183 , 0.41866 
 348 , 0.47726 , 0.58558 , 1.0059 , 0.86171 , 0.56267 , 0.54481 , 0.32969 , 0.53798 , 0.47586 , 1.01399 , 0.31299 , 0.35807 , 0.44202 , 0.56096 , 0.41518 , 0.63202 , 0.46278 , 1.34655 , 0.91104 , 0.96867 , 0.30284 , 0.28991 , 0.45808 , 0.34752 , 0.31849 , 0.48731 , 0.46577 , 0.46375 , 0.50639 , 0.45588 , 0.47726 , 0.54027 , 0.49365 , 0.38232 , 0.46118 , 0.55438 , 0.47781 , 0.68739 , 0.45582 , 0.42978 
 349 , 0.49403 , 0.60398 , 1.04899 , 0.90234 , 0.59229 , 0.55843 , 0.34418 , 0.55676 , 0.49455 , 1.05732 , 0.32805 , 0.37228 , 0.45876 , 0.58311 , 0.43168 , 0.65911 , 0.47999 , 1.40711 , 0.95144 , 1.00651 , 0.31351 , 0.29935 , 0.47397 , 0.3592 , 0.33321 , 0.50297 , 0.48269 , 0.48152 , 0.5247 , 0.47192 , 0.4938 , 0.55767 , 0.51213 , 0.39794 , 0.47635 , 0.57067 , 0.49596 , 0.71304 , 0.47548 , 0.44525 
 350 , 0.50912 , 0.6232 , 1.09108 , 0.94222 , 0.62219 , 0.56934 , 0.35931 , 0.5734 , 0.51449 , 1.10244 , 0.34176 , 0.38758 , 0.4746 , 0.60421 , 0.44736 , 0.68855 , 0.4982 , 1.47281 , 0.9933 , 1.0438 , 0.32504 , 0.3077 , 0.48869 , 0.37112 , 0.34833 , 0.51718 , 0.50008 , 0.50174 , 0.54139 , 0.48514 , 0.50947 , 0.57483 , 0.52991 , 0.41244 , 0.49017 , 0.58761 , 0.51406 , 0.73929 , 0.49689 , 0.4624 
 351 , 0.52365 , 0.64185 , 1.13179 , 0.98033 , 0.651 , 0.57982 , 0.37392 , 0.58938 , 0.53375 , 1.14609 , 0.35491 , 0.40232 , 0.48985 , 0.62453 , 0.46241 , 0.71713 , 0.51568 , 1.53637 , 1.03379 , 1.07945 , 0.33607 , 0.31569 , 0.50281 , 0.3826 , 0.36295 , 0.53081 , 0.51682 , 0.52143 , 0.55733 , 0.49782 , 0.52456 , 0.59142 , 0.54696 , 0.42635 , 0.50348 , 0.60398 , 0.53155 , 0.76449 , 0.51735 , 0.4793 
 352 , 0.53795 , 0.66087 , 1.16445 , 1.00762 , 0.6702 , 0.5929 , 0.38784 , 0.6032 , 0.54893 , 1.18407 , 0.3665 , 0.41664 , 0.50278 , 0.64178 , 0.47511 , 0.74017 , 0.53213 , 1.58749 , 1.06584 , 1.11138 , 0.34608 , 0.32373 , 0.51692 , 0.39369 , 0.37525 , 0.54091 , 0.52962 , 0.53557 , 0.57231 , 0.50874 , 0.5374 , 0.6075 , 0.56091 , 0.43794 , 0.51534 , 0.61638 , 0.54506 , 0.78744 , 0.53287 , 0.49269 
