
Wavelength,WSG2_00006.spu,WSG2_00007.spu,WSG2_00008.spu,WSG2_00009.spu,WSG2_00010.spu,WSG2_00011.spu,WSG2_00012.spu,WSG2_00013.spu,WSG2_00014.spu,WSG2_00015.spu,WSG2_00016.spu,WSG2_00017.spu,WSG2_00018.spu,WSG2_00019.spu,WSG2_00020.spu,WSG2_00021.spu,WSG2_00022.spu,WSG2_00023.spu,WSG2_00024.spu,WSG2_00025.spu,WSG2_00026.spu,WSG2_00027.spu,WSG2_00028.spu,WSG2_00029.spu,WSG2_00030.spu,WSG2_00031.spu,WSG2_00032.spu,WSG2_00033.spu,WSG2_00034.spu,WSG2_00035.spu,WSG2_00036.spu,WSG2_00037.spu,WSG2_00038.spu,WSG2_00039.spu,WSG2_00040.spu,WSG2_00041.spu,WSG2_00042.spu,WSG2_00043.spu,WSG2_00044.spu,WSG2_00045.spu
 325 , 0 , 0 , 0.17092 , 0.00383 , 0.00195 , 0 , 0 , 0 , 0 , 0 , 0.01281 , 0 , 0.04682 , 0 , 0.0878 , 0.02225 , 0 , 0.24686 , 0.11858 , 0.07657 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.02123 , 0 , 0.04597 , 0 , 0 , 0.00287 , 0 , 0.0523 , 0.00809 , 0.00597 , 0.04886 , 0.01597 , 0 
 326 , 0 , 0 , 0.24894 , 0.01467 , 0.00747 , 0 , 0 , 0 , 0 , 0 , 0.01239 , 0 , 0.03045 , 0 , 0.09098 , 0.03975 , 0 , 0.28252 , 0.15096 , 0.08532 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.03088 , 0 , 0.02994 , 0 , 0 , 0.01091 , 0 , 0.05526 , 0.03069 , 0.02292 , 0.06067 , 0.01959 , 0 
 327 , 0 , 0 , 0.32301 , 0.02493 , 0.01269 , 0 , 0 , 0 , 0 , 0 , 0.012 , 0 , 0.01506 , 0 , 0.09405 , 0.05646 , 0 , 0.31539 , 0.18139 , 0.09353 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.04005 , 0 , 0.01483 , 0 , 0 , 0.01837 , 0 , 0.05809 , 0.05167 , 0.03899 , 0.07198 , 0.02298 , 0 
 328 , 0 , 0 , 0.39341 , 0.03466 , 0.01764 , 0 , 0 , 0 , 0 , 0 , 0.01163 , 0 , 0.00056 , 0 , 0.09702 , 0.07243 , 0 , 0.34583 , 0.2101 , 0.10125 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.04878 , 0 , 0.00055 , 0 , 0 , 0.02534 , 0 , 0.0608 , 0.07119 , 0.05427 , 0.08281 , 0.02616 , 0 
 329 , 0.02543 , 0.01809 , 0.44495 , 0.09586 , 0.06596 , 0.0052 , 0 , 0 , 0.0181 , 0.02372 , 0.04046 , 0.02049 , 0.03392 , 0.03204 , 0.11758 , 0.09601 , 0.02917 , 0.41212 , 0.25093 , 0.1464 , 0 , 0 , 0 , 0 , 0 , 0.02459 , 0.00472 , 0.08888 , 0.00866 , 0.02115 , 0 , 0.02132 , 0.05057 , 0.01679 , 0.07883 , 0.07062 , 0.0819 , 0.11083 , 0.0478 , 0.02163 
 330 , 0.05123 , 0.03593 , 0.49307 , 0.1556 , 0.11318 , 0.01051 , 0 , 0 , 0.03539 , 0.04755 , 0.06972 , 0.04095 , 0.06852 , 0.06469 , 0.13793 , 0.11876 , 0.05852 , 0.47628 , 0.29137 , 0.19131 , 0 , 0 , 0 , 0 , 0 , 0.04969 , 0.00945 , 0.12878 , 0.01752 , 0.04206 , 0 , 0.04321 , 0.07636 , 0.03392 , 0.09642 , 0.06929 , 0.10936 , 0.13788 , 0.0697 , 0.04333 
 331 , 0.07636 , 0.05281 , 0.53859 , 0.21194 , 0.15768 , 0.0157 , 0 , 0 , 0.0513 , 0.07053 , 0.0982 , 0.06055 , 0.1024 , 0.09662 , 0.15734 , 0.1404 , 0.08688 , 0.53712 , 0.33105 , 0.23452 , 0 , 0 , 0 , 0 , 0 , 0.07427 , 0.014 , 0.16722 , 0.02623 , 0.0619 , 0 , 0.06477 , 0.10195 , 0.05068 , 0.11298 , 0.06802 , 0.13616 , 0.16331 , 0.09111 , 0.06423 
 332 , 0.08719 , 0.07089 , 0.57156 , 0.25598 , 0.19067 , 0.04726 , 0.01181 , 0.00612 , 0.07879 , 0.10145 , 0.11428 , 0.07743 , 0.13462 , 0.12249 , 0.19256 , 0.16521 , 0.11394 , 0.57728 , 0.36263 , 0.27482 , 0 , 0.00336 , 0.00634 , 0 , 0 , 0.10002 , 0.03696 , 0.20339 , 0.03422 , 0.09017 , 0.02198 , 0.08106 , 0.12525 , 0.06659 , 0.12876 , 0.09309 , 0.15996 , 0.1913 , 0.11285 , 0.08554 
 333 , 0.08812 , 0.08941 , 0.59569 , 0.29136 , 0.21527 , 0.09559 , 0.03123 , 0.01615 , 0.11345 , 0.13665 , 0.12157 , 0.09219 , 0.16495 , 0.14348 , 0.23761 , 0.19173 , 0.13958 , 0.60303 , 0.38784 , 0.31232 , 0 , 0.00884 , 0.01673 , 0 , 0 , 0.12558 , 0.07229 , 0.2373 , 0.04143 , 0.12335 , 0.05832 , 0.09324 , 0.1461 , 0.08147 , 0.14379 , 0.13488 , 0.18097 , 0.22104 , 0.1341 , 0.10632 
 334 , 0.08897 , 0.10687 , 0.61771 , 0.32517 , 0.23817 , 0.14108 , 0.04952 , 0.02559 , 0.14593 , 0.16956 , 0.12854 , 0.10628 , 0.19389 , 0.16334 , 0.28012 , 0.21685 , 0.16401 , 0.62773 , 0.41114 , 0.34786 , 0 , 0.01397 , 0.02648 , 0 , 0 , 0.14946 , 0.10636 , 0.26948 , 0.04818 , 0.15446 , 0.09281 , 0.10475 , 0.16566 , 0.09558 , 0.158 , 0.17392 , 0.20059 , 0.24994 , 0.15403 , 0.12558 
 335 , 0.09599 , 0.1302 , 0.65519 , 0.36278 , 0.26539 , 0.18126 , 0.07403 , 0.04314 , 0.18062 , 0.20449 , 0.13977 , 0.12274 , 0.21585 , 0.184 , 0.31596 , 0.24226 , 0.18722 , 0.66139 , 0.44213 , 0.38385 , 0.00305 , 0.02504 , 0.03879 , 0.00095 , 0.00196 , 0.17586 , 0.13713 , 0.30198 , 0.06234 , 0.17883 , 0.12138 , 0.11983 , 0.18622 , 0.1127 , 0.17537 , 0.21432 , 0.22627 , 0.27944 , 0.17532 , 0.14663 
 336 , 0.1268 , 0.17927 , 0.75586 , 0.41942 , 0.31363 , 0.2086 , 0.12493 , 0.0936 , 0.22951 , 0.25299 , 0.16831 , 0.15016 , 0.21457 , 0.21084 , 0.33313 , 0.27271 , 0.20927 , 0.73322 , 0.50713 , 0.42717 , 0.01796 , 0.06016 , 0.0629 , 0.00561 , 0.01145 , 0.21637 , 0.15864 , 0.34048 , 0.1062 , 0.18264 , 0.13219 , 0.15056 , 0.21401 , 0.14348 , 0.20717 , 0.26753 , 0.27874 , 0.31401 , 0.20527 , 0.17852 
 337 , 0.15627 , 0.22683 , 0.85576 , 0.47282 , 0.35991 , 0.23447 , 0.1723 , 0.14174 , 0.27561 , 0.29817 , 0.19537 , 0.17611 , 0.21335 , 0.23617 , 0.34929 , 0.30107 , 0.22959 , 0.80077 , 0.5691 , 0.46741 , 0.03229 , 0.09385 , 0.08631 , 0.0101 , 0.02041 , 0.25512 , 0.17891 , 0.37658 , 0.14777 , 0.18628 , 0.14243 , 0.18029 , 0.24038 , 0.1726 , 0.23788 , 0.31926 , 0.3284 , 0.34633 , 0.23335 , 0.20923 
 338 , 0.18449 , 0.27294 , 0.9549 , 0.52326 , 0.40437 , 0.25899 , 0.2165 , 0.18771 , 0.31913 , 0.34038 , 0.22106 , 0.20069 , 0.21218 , 0.26013 , 0.36455 , 0.32756 , 0.24839 , 0.8644 , 0.62824 , 0.5049 , 0.04607 , 0.12621 , 0.10905 , 0.01442 , 0.02888 , 0.29223 , 0.19804 , 0.41052 , 0.18724 , 0.18978 , 0.15213 , 0.20907 , 0.26545 , 0.20019 , 0.26756 , 0.36959 , 0.37546 , 0.3766 , 0.25972 , 0.23882 
 339 , 0.22391 , 0.32171 , 1.01217 , 0.56899 , 0.447 , 0.29633 , 0.2433 , 0.22265 , 0.3677 , 0.38279 , 0.24682 , 0.22923 , 0.25137 , 0.29084 , 0.38854 , 0.36359 , 0.27951 , 0.92139 , 0.67937 , 0.56272 , 0.0737 , 0.15 , 0.13671 , 0.02969 , 0.05163 , 0.3346 , 0.22112 , 0.44965 , 0.21224 , 0.23702 , 0.16863 , 0.24629 , 0.29076 , 0.2291 , 0.29689 , 0.37809 , 0.39797 , 0.40668 , 0.28739 , 0.26771 
 340 , 0.26444 , 0.37014 , 1.05965 , 0.6117 , 0.488 , 0.33462 , 0.26634 , 0.25473 , 0.41518 , 0.4237 , 0.27181 , 0.25752 , 0.29685 , 0.3217 , 0.41335 , 0.40066 , 0.3123 , 0.97512 , 0.72791 , 0.62333 , 0.10227 , 0.17142 , 0.16388 , 0.0468 , 0.07635 , 0.37663 , 0.24424 , 0.48858 , 0.23386 , 0.29178 , 0.18618 , 0.28462 , 0.31537 , 0.25774 , 0.32551 , 0.37836 , 0.41515 , 0.43577 , 0.31449 , 0.29529 
 341 , 0.30362 , 0.4175 , 1.1051 , 0.65195 , 0.52746 , 0.37106 , 0.28901 , 0.28598 , 0.46023 , 0.46282 , 0.29587 , 0.28458 , 0.34031 , 0.35117 , 0.43714 , 0.43678 , 0.34423 , 1.02666 , 0.77539 , 0.68261 , 0.12889 , 0.19203 , 0.18939 , 0.06346 , 0.10003 , 0.41698 , 0.26649 , 0.52614 , 0.25489 , 0.34507 , 0.20339 , 0.32225 , 0.33913 , 0.28574 , 0.35337 , 0.37862 , 0.43191 , 0.46382 , 0.34067 , 0.32149 
 342 , 0.34077 , 0.45688 , 1.16612 , 0.68493 , 0.56525 , 0.41083 , 0.31229 , 0.31835 , 0.50194 , 0.49907 , 0.32177 , 0.30735 , 0.37315 , 0.37587 , 0.46907 , 0.47275 , 0.37627 , 1.07422 , 0.81727 , 0.73222 , 0.14998 , 0.21418 , 0.2153 , 0.08805 , 0.11971 , 0.44306 , 0.29515 , 0.56027 , 0.27459 , 0.37952 , 0.22701 , 0.35098 , 0.35866 , 0.3063 , 0.37909 , 0.40119 , 0.4562 , 0.49475 , 0.36462 , 0.34472 
 343 , 0.37503 , 0.48611 , 1.24488 , 0.71009 , 0.60072 , 0.45395 , 0.33556 , 0.35096 , 0.5399 , 0.53182 , 0.34965 , 0.32527 , 0.39404 , 0.39528 , 0.51019 , 0.50824 , 0.40804 , 1.11745 , 0.85225 , 0.76997 , 0.16528 , 0.23739 , 0.24196 , 0.12081 , 0.13464 , 0.45301 , 0.33032 , 0.59042 , 0.29245 , 0.39204 , 0.25735 , 0.36901 , 0.37333 , 0.31807 , 0.40209 , 0.44868 , 0.48873 , 0.52893 , 0.38584 , 0.36479 
 344 , 0.4068 , 0.51269 , 1.31902 , 0.73346 , 0.63336 , 0.49364 , 0.35681 , 0.38059 , 0.57521 , 0.562 , 0.3759 , 0.34204 , 0.41376 , 0.41368 , 0.54887 , 0.54185 , 0.43789 , 1.15825 , 0.88446 , 0.80496 , 0.17963 , 0.25833 , 0.26714 , 0.15102 , 0.14844 , 0.46225 , 0.36243 , 0.61879 , 0.30886 , 0.40371 , 0.2856 , 0.3859 , 0.38698 , 0.32911 , 0.42363 , 0.49291 , 0.51888 , 0.56121 , 0.40552 , 0.38382 
 345 , 0.43645 , 0.53852 , 1.38876 , 0.75848 , 0.66509 , 0.52962 , 0.37742 , 0.40821 , 0.60916 , 0.59184 , 0.40042 , 0.35865 , 0.43243 , 0.43208 , 0.58434 , 0.57478 , 0.46687 , 1.19949 , 0.91687 , 0.83824 , 0.19431 , 0.27809 , 0.29067 , 0.17887 , 0.16208 , 0.47349 , 0.39137 , 0.64546 , 0.32571 , 0.41567 , 0.31142 , 0.40294 , 0.40101 , 0.34056 , 0.44492 , 0.53382 , 0.54929 , 0.59169 , 0.4253 , 0.40287 
 346 , 0.46381 , 0.58019 , 1.45262 , 0.82123 , 0.71254 , 0.55292 , 0.409 , 0.43919 , 0.65332 , 0.64312 , 0.42029 , 0.38497 , 0.45015 , 0.46081 , 0.60419 , 0.61879 , 0.5049 , 1.2723 , 0.97793 , 0.87648 , 0.2234 , 0.30486 , 0.30952 , 0.20286 , 0.18499 , 0.51645 , 0.40841 , 0.66808 , 0.36192 , 0.4394 , 0.32766 , 0.43368 , 0.42936 , 0.36472 , 0.47758 , 0.56562 , 0.6073 , 0.61878 , 0.46106 , 0.43352 
 347 , 0.49023 , 0.61989 , 1.51303 , 0.88207 , 0.75823 , 0.57499 , 0.43952 , 0.46887 , 0.69499 , 0.69182 , 0.43918 , 0.41032 , 0.46711 , 0.48868 , 0.62316 , 0.66133 , 0.54124 , 1.34172 , 1.03639 , 0.91309 , 0.25123 , 0.33025 , 0.3274 , 0.22633 , 0.20725 , 0.55797 , 0.42523 , 0.68988 , 0.39707 , 0.46218 , 0.3433 , 0.46296 , 0.45672 , 0.38784 , 0.50918 , 0.59607 , 0.66288 , 0.64477 , 0.49579 , 0.46284 
 348 , 0.51578 , 0.65776 , 1.57025 , 0.94108 , 0.80226 , 0.59592 , 0.46903 , 0.49733 , 0.73438 , 0.73813 , 0.45716 , 0.43475 , 0.48335 , 0.51573 , 0.64129 , 0.70248 , 0.57598 , 1.408 , 1.09242 , 0.94815 , 0.27788 , 0.35436 , 0.34438 , 0.24928 , 0.22889 , 0.59811 , 0.44184 , 0.71089 , 0.43123 , 0.48407 , 0.35836 , 0.49089 , 0.48315 , 0.40999 , 0.53978 , 0.62526 , 0.71618 , 0.6697 , 0.52951 , 0.49091 
 349 , 0.53385 , 0.68319 , 1.62357 , 0.97569 , 0.83453 , 0.62039 , 0.50736 , 0.52994 , 0.76944 , 0.77429 , 0.47815 , 0.45266 , 0.51842 , 0.54054 , 0.67181 , 0.73938 , 0.59805 , 1.46542 , 1.13597 , 0.98782 , 0.29654 , 0.37892 , 0.35935 , 0.26806 , 0.24981 , 0.62494 , 0.47171 , 0.73915 , 0.45143 , 0.52377 , 0.37932 , 0.51407 , 0.50616 , 0.42751 , 0.5584 , 0.64753 , 0.7279 , 0.70126 , 0.5591 , 0.50886 
 350 , 0.54818 , 0.70268 , 1.67347 , 0.99882 , 0.8607 , 0.64497 , 0.54759 , 0.563 , 0.80175 , 0.80503 , 0.49973 , 0.46725 , 0.55955 , 0.56335 , 0.70588 , 0.77313 , 0.61424 , 1.51713 , 1.1727 , 1.0275 , 0.31113 , 0.40229 , 0.37287 , 0.28413 , 0.26931 , 0.64527 , 0.50506 , 0.76885 , 0.46529 , 0.56868 , 0.40176 , 0.53462 , 0.52701 , 0.44241 , 0.57151 , 0.66623 , 0.72288 , 0.73423 , 0.58591 , 0.52215 
 351 , 0.56151 , 0.72085 , 1.72043 , 1.01989 , 0.88502 , 0.66759 , 0.58539 , 0.59419 , 0.83243 , 0.83382 , 0.52026 , 0.48087 , 0.59822 , 0.58465 , 0.73769 , 0.80486 , 0.62939 , 1.56564 , 1.20688 , 1.06438 , 0.32461 , 0.42373 , 0.38544 , 0.29895 , 0.28735 , 0.66415 , 0.53579 , 0.79633 , 0.47836 , 0.61063 , 0.4228 , 0.55411 , 0.54674 , 0.45626 , 0.58377 , 0.68377 , 0.71818 , 0.76523 , 0.61119 , 0.53463 
 352 , 0.57655 , 0.73476 , 1.76009 , 1.0391 , 0.90638 , 0.68559 , 0.60504 , 0.61304 , 0.85175 , 0.85262 , 0.53312 , 0.49042 , 0.62065 , 0.6005 , 0.76253 , 0.82364 , 0.64171 , 1.60732 , 1.23929 , 1.09378 , 0.33133 , 0.4342 , 0.39359 , 0.30824 , 0.29493 , 0.67659 , 0.55431 , 0.81581 , 0.48572 , 0.62977 , 0.43906 , 0.56767 , 0.55666 , 0.46801 , 0.59217 , 0.70228 , 0.71982 , 0.78668 , 0.62831 , 0.54427 
 353 , 0.59616 , 0.74138 , 1.78782 , 1.05635 , 0.9236 , 0.69617 , 0.59067 , 0.6091 , 0.84981 , 0.85322 , 0.53147 , 0.49257 , 0.61236 , 0.60684 , 0.7755 , 0.81818 , 0.64925 , 1.63836 , 1.27078 , 1.11079 , 0.32525 , 0.42412 , 0.39371 , 0.30753 , 0.28286 , 0.67738 , 0.55077 , 0.82126 , 0.48232 , 0.60566 , 0.4471 , 0.5704 , 0.54785 , 0.47662 , 0.59353 , 0.72397 , 0.73377 , 0.79071 , 0.63041 , 0.54885 
 354 , 0.6153 , 0.74767 , 1.81457 , 1.0731 , 0.94029 , 0.70641 , 0.5771 , 0.60544 , 0.84798 , 0.85379 , 0.52989 , 0.49465 , 0.60424 , 0.61292 , 0.78826 , 0.81295 , 0.65658 , 1.66849 , 1.30162 , 1.12728 , 0.31928 , 0.41423 , 0.39382 , 0.30683 , 0.27128 , 0.67814 , 0.54734 , 0.82655 , 0.47907 , 0.58247 , 0.45485 , 0.57297 , 0.53945 , 0.48495 , 0.59483 , 0.74517 , 0.74723 , 0.79461 , 0.63243 , 0.55329 
 355 , 0.634 , 0.75368 , 1.8404 , 1.08936 , 0.95647 , 0.71633 , 0.56426 , 0.60202 , 0.84624 , 0.85434 , 0.52838 , 0.49667 , 0.59628 , 0.61876 , 0.8008 , 0.80794 , 0.66371 , 1.69775 , 1.33184 , 1.14328 , 0.31342 , 0.40452 , 0.39393 , 0.30616 , 0.26016 , 0.67886 , 0.54402 , 0.83168 , 0.47596 , 0.56015 , 0.46232 , 0.57542 , 0.53143 , 0.49302 , 0.59609 , 0.76589 , 0.76023 , 0.79838 , 0.63439 , 0.55761 
 356 , 0.64304 , 0.77461 , 1.85316 , 1.11741 , 0.96571 , 0.74366 , 0.58697 , 0.62782 , 0.87851 , 0.88214 , 0.54675 , 0.52084 , 0.61097 , 0.63251 , 0.80449 , 0.82905 , 0.68056 , 1.71325 , 1.34501 , 1.16554 , 0.33576 , 0.42484 , 0.41573 , 0.33383 , 0.27528 , 0.69878 , 0.56235 , 0.84116 , 0.50072 , 0.58466 , 0.46974 , 0.59306 , 0.54927 , 0.50623 , 0.61528 , 0.76492 , 0.77652 , 0.80963 , 0.65358 , 0.57601 
 357 , 0.65111 , 0.79539 , 1.86456 , 1.14479 , 0.97398 , 0.77095 , 0.6103 , 0.65403 , 0.91112 , 0.90983 , 0.56537 , 0.54517 , 0.62596 , 0.6461 , 0.80756 , 0.85049 , 0.69711 , 1.72733 , 1.35661 , 1.18688 , 0.35802 , 0.44542 , 0.43764 , 0.36138 , 0.29108 , 0.71876 , 0.58106 , 0.85034 , 0.52579 , 0.61033 , 0.4768 , 0.61083 , 0.56759 , 0.51912 , 0.63456 , 0.76293 , 0.7922 , 0.82069 , 0.67261 , 0.59422 
 358 , 0.65873 , 0.81525 , 1.87528 , 1.17094 , 0.98169 , 0.79729 , 0.63247 , 0.67916 , 0.94234 , 0.93605 , 0.5832 , 0.56854 , 0.64012 , 0.65912 , 0.81048 , 0.87093 , 0.71287 , 1.74071 , 1.36757 , 1.20705 , 0.37884 , 0.46476 , 0.45857 , 0.3874 , 0.3062 , 0.73783 , 0.59904 , 0.85901 , 0.54973 , 0.63477 , 0.48351 , 0.62796 , 0.58508 , 0.53145 , 0.65302 , 0.76105 , 0.80713 , 0.83118 , 0.69065 , 0.61155 
 359 , 0.67078 , 0.82751 , 1.9025 , 1.18406 , 0.99784 , 0.81117 , 0.64929 , 0.69073 , 0.95621 , 0.95645 , 0.59547 , 0.57533 , 0.65594 , 0.67379 , 0.82482 , 0.8838 , 0.72174 , 1.77243 , 1.38478 , 1.2265 , 0.39052 , 0.47988 , 0.46471 , 0.40004 , 0.31326 , 0.73987 , 0.61341 , 0.87075 , 0.56107 , 0.64847 , 0.49162 , 0.64082 , 0.59502 , 0.53718 , 0.66721 , 0.76633 , 0.80663 , 0.84223 , 0.70163 , 0.61809 
