
Wavelength,LMAT_00160.spu,LMAT_00159.spu,LMAT_00158.spu,LMAT_00157.spu,LMAT_00156.spu,LMAT_00155.spu,LMAT_00154.spu,LMAT_00153.spu,LMAT_00152.spu,LMAT_00151.spu,LMAT_00150.spu,LMAT_00149.spu,LMAT_00148.spu,LMAT_00147.spu,LMAT_00146.spu,LMAT_00145.spu,LMAT_00144.spu,LMAT_00143.spu,LMAT_00142.spu,LMAT_00141.spu
 345 , 0.3896 , 0.17059 , 0.20473 , 0.22971 , 0.37093 , 0.17529 , 0.24301 , 0.40277 , 0.22443 , 0.3231 , 0.11493 , 0.14829 , 0.0008 , 0.25903 , 0.18509 , 0.29045 , 0.13547 , 0.20276 , 0.27387 , 0.30362 
 346 , 0.42344 , 0.20356 , 0.24514 , 0.27713 , 0.41484 , 0.20732 , 0.28666 , 0.43131 , 0.25521 , 0.37662 , 0.13789 , 0.18631 , 0.01199 , 0.29997 , 0.21968 , 0.3332 , 0.16605 , 0.22916 , 0.31742 , 0.34261 
 347 , 0.45545 , 0.23421 , 0.28401 , 0.32276 , 0.4566 , 0.23795 , 0.32766 , 0.45799 , 0.28449 , 0.42752 , 0.15997 , 0.22247 , 0.02281 , 0.33978 , 0.25277 , 0.37454 , 0.19547 , 0.25442 , 0.35883 , 0.38035 
 348 , 0.48577 , 0.26277 , 0.32142 , 0.36671 , 0.49636 , 0.26728 , 0.36624 , 0.483 , 0.31236 , 0.47597 , 0.18124 , 0.25689 , 0.03328 , 0.37853 , 0.28445 , 0.41455 , 0.22381 , 0.2786 , 0.39826 , 0.41688 
 349 , 0.52458 , 0.29827 , 0.36287 , 0.40919 , 0.54288 , 0.30241 , 0.39995 , 0.52156 , 0.35457 , 0.52387 , 0.2127 , 0.29255 , 0.05018 , 0.41932 , 0.32179 , 0.45381 , 0.25463 , 0.31313 , 0.43593 , 0.45461 
 350 , 0.56581 , 0.33606 , 0.4041 , 0.44942 , 0.59014 , 0.33891 , 0.43079 , 0.56428 , 0.40121 , 0.57028 , 0.24707 , 0.32748 , 0.06883 , 0.45903 , 0.36038 , 0.49116 , 0.28533 , 0.35071 , 0.47192 , 0.49131 
 351 , 0.6052 , 0.37253 , 0.44271 , 0.48731 , 0.63443 , 0.37377 , 0.46011 , 0.60473 , 0.44555 , 0.61462 , 0.2796 , 0.36054 , 0.08628 , 0.49621 , 0.39725 , 0.5263 , 0.31437 , 0.38643 , 0.5063 , 0.52586 
 352 , 0.63724 , 0.3997 , 0.4736 , 0.51592 , 0.66944 , 0.40254 , 0.48679 , 0.63946 , 0.47865 , 0.64626 , 0.30639 , 0.38722 , 0.10268 , 0.52494 , 0.42609 , 0.55552 , 0.34017 , 0.41783 , 0.53543 , 0.55431 
 353 , 0.6561 , 0.40911 , 0.49164 , 0.52818 , 0.68883 , 0.4205 , 0.50959 , 0.66489 , 0.49126 , 0.65429 , 0.32343 , 0.40296 , 0.11812 , 0.5393 , 0.44029 , 0.57508 , 0.36115 , 0.4423 , 0.55543 , 0.57262 
 354 , 0.67378 , 0.41788 , 0.5088 , 0.53983 , 0.70735 , 0.43755 , 0.53104 , 0.68908 , 0.50307 , 0.66178 , 0.33954 , 0.41792 , 0.13267 , 0.55281 , 0.45358 , 0.59358 , 0.38127 , 0.46554 , 0.57416 , 0.59003 
 355 , 0.69037 , 0.42607 , 0.52513 , 0.55093 , 0.72506 , 0.45376 , 0.55126 , 0.71211 , 0.51417 , 0.66878 , 0.35481 , 0.43214 , 0.14639 , 0.56556 , 0.46606 , 0.61109 , 0.40057 , 0.48765 , 0.59174 , 0.6066 
 356 , 0.71017 , 0.4426 , 0.54634 , 0.57241 , 0.73678 , 0.4673 , 0.56208 , 0.72532 , 0.52835 , 0.68519 , 0.36424 , 0.44902 , 0.15899 , 0.58038 , 0.47975 , 0.62784 , 0.42037 , 0.49522 , 0.60818 , 0.61901 
 357 , 0.72926 , 0.45862 , 0.56653 , 0.59338 , 0.74747 , 0.4799 , 0.57189 , 0.73732 , 0.54191 , 0.70129 , 0.3728 , 0.46508 , 0.17085 , 0.5945 , 0.49274 , 0.64357 , 0.43884 , 0.50162 , 0.62366 , 0.63062 
 358 , 0.74751 , 0.47375 , 0.58552 , 0.61334 , 0.75748 , 0.49173 , 0.58119 , 0.74865 , 0.55471 , 0.71661 , 0.38081 , 0.48023 , 0.18204 , 0.60783 , 0.505 , 0.65835 , 0.45605 , 0.50761 , 0.63826 , 0.64167 
 359 , 0.76635 , 0.48921 , 0.59946 , 0.63282 , 0.77448 , 0.50913 , 0.60183 , 0.76582 , 0.57591 , 0.73779 , 0.39517 , 0.49517 , 0.19887 , 0.62492 , 0.52115 , 0.6772 , 0.46756 , 0.52111 , 0.65324 , 0.65721 
 360 , 0.78513 , 0.50471 , 0.60971 , 0.65169 , 0.79635 , 0.53019 , 0.63005 , 0.78688 , 0.60282 , 0.76262 , 0.41384 , 0.50971 , 0.21956 , 0.64441 , 0.5399 , 0.69892 , 0.4751 , 0.53967 , 0.66828 , 0.67549 
 361 , 0.8028 , 0.5194 , 0.61936 , 0.66965 , 0.81733 , 0.55014 , 0.65679 , 0.80692 , 0.62853 , 0.78606 , 0.43161 , 0.52344 , 0.23941 , 0.66289 , 0.5578 , 0.71982 , 0.48228 , 0.55726 , 0.68254 , 0.69269 
 362 , 0.81837 , 0.53154 , 0.62887 , 0.68324 , 0.83278 , 0.56683 , 0.67697 , 0.82383 , 0.64753 , 0.80472 , 0.44515 , 0.53605 , 0.25416 , 0.67774 , 0.57297 , 0.73626 , 0.4884 , 0.57064 , 0.69478 , 0.70622 
 363 , 0.82891 , 0.53589 , 0.6396 , 0.68207 , 0.82861 , 0.57381 , 0.67563 , 0.831 , 0.64349 , 0.80862 , 0.44474 , 0.54653 , 0.25138 , 0.68104 , 0.57949 , 0.73693 , 0.49136 , 0.57017 , 0.70106 , 0.70847 
 364 , 0.83887 , 0.54001 , 0.64981 , 0.68098 , 0.82473 , 0.5804 , 0.67437 , 0.83775 , 0.63971 , 0.81231 , 0.44436 , 0.55647 , 0.24877 , 0.68414 , 0.58561 , 0.73755 , 0.49417 , 0.56972 , 0.70696 , 0.71058 
 365 , 0.8483 , 0.54391 , 0.65956 , 0.67996 , 0.82112 , 0.58664 , 0.67319 , 0.84413 , 0.63617 , 0.81581 , 0.44399 , 0.56591 , 0.24631 , 0.68706 , 0.59136 , 0.73813 , 0.49683 , 0.5693 , 0.71251 , 0.71257 
 366 , 0.84596 , 0.5441 , 0.65581 , 0.67381 , 0.82174 , 0.58259 , 0.6767 , 0.8452 , 0.63207 , 0.81279 , 0.44242 , 0.56112 , 0.24834 , 0.6883 , 0.58656 , 0.73582 , 0.49546 , 0.56705 , 0.71398 , 0.70833 
 367 , 0.84132 , 0.54349 , 0.64947 , 0.66695 , 0.82324 , 0.57665 , 0.68101 , 0.84512 , 0.62803 , 0.80854 , 0.44064 , 0.55367 , 0.25115 , 0.68914 , 0.57988 , 0.73305 , 0.49329 , 0.56454 , 0.71457 , 0.70303 
 368 , 0.83696 , 0.54292 , 0.64351 , 0.66049 , 0.82466 , 0.57111 , 0.68509 , 0.84504 , 0.62425 , 0.80458 , 0.43897 , 0.5467 , 0.25378 , 0.68994 , 0.57363 , 0.73044 , 0.49127 , 0.56215 , 0.71511 , 0.69802 
 369 , 0.81664 , 0.52893 , 0.62671 , 0.64223 , 0.80562 , 0.554 , 0.67106 , 0.82329 , 0.61052 , 0.78392 , 0.42745 , 0.5302 , 0.2471 , 0.67441 , 0.55782 , 0.711 , 0.47865 , 0.54868 , 0.69833 , 0.67933 
 370 , 0.77839 , 0.49998 , 0.59776 , 0.61067 , 0.76363 , 0.52396 , 0.63676 , 0.77737 , 0.58556 , 0.74461 , 0.40495 , 0.50305 , 0.23013 , 0.64051 , 0.53127 , 0.67273 , 0.45426 , 0.52275 , 0.66212 , 0.64524 
 371 , 0.74284 , 0.4732 , 0.57114 , 0.58132 , 0.72501 , 0.49604 , 0.60516 , 0.73491 , 0.56236 , 0.70803 , 0.38401 , 0.47802 , 0.21447 , 0.60908 , 0.50665 , 0.63726 , 0.43184 , 0.49892 , 0.62855 , 0.61363 
 372 , 0.70898 , 0.44793 , 0.54574 , 0.55359 , 0.68845 , 0.47005 , 0.57562 , 0.69551 , 0.53966 , 0.67367 , 0.36437 , 0.45449 , 0.2003 , 0.57919 , 0.4835 , 0.60391 , 0.41072 , 0.47594 , 0.59674 , 0.58335 
 373 , 0.65645 , 0.41271 , 0.50545 , 0.51377 , 0.63476 , 0.43774 , 0.5358 , 0.64783 , 0.49702 , 0.62779 , 0.33832 , 0.42145 , 0.18771 , 0.53434 , 0.45083 , 0.55861 , 0.38013 , 0.43653 , 0.55116 , 0.53596 
 374 , 0.61237 , 0.38295 , 0.47114 , 0.48031 , 0.58915 , 0.41056 , 0.50211 , 0.60738 , 0.46126 , 0.58886 , 0.31633 , 0.39348 , 0.17699 , 0.49656 , 0.42325 , 0.5204 , 0.35424 , 0.4033 , 0.51251 , 0.49588 
 375 , 0.57485 , 0.35746 , 0.44159 , 0.45179 , 0.54994 , 0.38739 , 0.47324 , 0.57263 , 0.43084 , 0.55542 , 0.29752 , 0.3695 , 0.16776 , 0.46432 , 0.39967 , 0.48774 , 0.33204 , 0.37492 , 0.47933 , 0.46153 
 376 , 0.50198 , 0.31099 , 0.38569 , 0.39561 , 0.4797 , 0.34037 , 0.418 , 0.50238 , 0.37724 , 0.48645 , 0.26063 , 0.32434 , 0.14723 , 0.40745 , 0.34938 , 0.42661 , 0.29035 , 0.32935 , 0.41993 , 0.40684 
 377 , 0.43215 , 0.26687 , 0.33237 , 0.34137 , 0.4135 , 0.29484 , 0.3649 , 0.43461 , 0.32655 , 0.41982 , 0.22511 , 0.28121 , 0.12712 , 0.3536 , 0.30052 , 0.36825 , 0.25053 , 0.28673 , 0.3637 , 0.35596 
 378 , 0.37919 , 0.23337 , 0.29199 , 0.30003 , 0.36351 , 0.26021 , 0.32452 , 0.38325 , 0.28802 , 0.36939 , 0.19812 , 0.24851 , 0.11184 , 0.31264 , 0.26347 , 0.32392 , 0.22031 , 0.25418 , 0.32106 , 0.31726 
 379 , 0.32164 , 0.19739 , 0.2472 , 0.25388 , 0.30844 , 0.22199 , 0.2779 , 0.32645 , 0.24571 , 0.31425 , 0.16827 , 0.21091 , 0.09483 , 0.26731 , 0.22298 , 0.27536 , 0.18703 , 0.21665 , 0.27388 , 0.27128 
 380 , 0.25418 , 0.1557 , 0.19361 , 0.19861 , 0.24272 , 0.1764 , 0.22 , 0.25844 , 0.19544 , 0.24906 , 0.13271 , 0.16441 , 0.07444 , 0.21309 , 0.17515 , 0.21788 , 0.14748 , 0.17024 , 0.21738 , 0.21265 
 381 , 0.20935 , 0.1279 , 0.15792 , 0.16191 , 0.19878 , 0.14596 , 0.18143 , 0.21298 , 0.16187 , 0.20563 , 0.10902 , 0.13335 , 0.06086 , 0.17689 , 0.14315 , 0.17948 , 0.12108 , 0.13928 , 0.1797 , 0.17337 
 382 , 0.17739 , 0.10804 , 0.13244 , 0.13575 , 0.16733 , 0.1242 , 0.1539 , 0.18045 , 0.13787 , 0.17464 , 0.0921 , 0.11114 , 0.05117 , 0.15102 , 0.12024 , 0.15201 , 0.1022 , 0.11716 , 0.15277 , 0.14521 
 383 , 0.14035 , 0.08564 , 0.10511 , 0.10794 , 0.13251 , 0.09848 , 0.12305 , 0.14271 , 0.1098 , 0.13891 , 0.07247 , 0.08873 , 0.04109 , 0.11947 , 0.09643 , 0.12104 , 0.08099 , 0.09339 , 0.12111 , 0.11554 
 384 , 0.11576 , 0.07075 , 0.087 , 0.08952 , 0.1094 , 0.08139 , 0.10255 , 0.11766 , 0.09111 , 0.11512 , 0.05941 , 0.07388 , 0.0344 , 0.09844 , 0.08062 , 0.10039 , 0.06685 , 0.07758 , 0.10001 , 0.09577 
 385 , 0.09882 , 0.0605 , 0.07453 , 0.07683 , 0.09348 , 0.06962 , 0.08843 , 0.10042 , 0.07823 , 0.09872 , 0.05039 , 0.06365 , 0.02979 , 0.08394 , 0.06972 , 0.08614 , 0.05708 , 0.06666 , 0.08544 , 0.0821 
 386 , 0.08485 , 0.05185 , 0.06412 , 0.06611 , 0.08031 , 0.05991 , 0.07645 , 0.08631 , 0.06748 , 0.08497 , 0.04317 , 0.05496 , 0.02577 , 0.0722 , 0.06026 , 0.07373 , 0.04902 , 0.05745 , 0.07338 , 0.07071 
 387 , 0.07378 , 0.04491 , 0.05582 , 0.05748 , 0.06987 , 0.05222 , 0.06679 , 0.07519 , 0.0589 , 0.07396 , 0.03756 , 0.04794 , 0.02247 , 0.06302 , 0.05251 , 0.06359 , 0.04263 , 0.05004 , 0.0638 , 0.06162 
 388 , 0.0658 , 0.03991 , 0.04984 , 0.05127 , 0.06235 , 0.04667 , 0.05983 , 0.06717 , 0.05272 , 0.06602 , 0.03351 , 0.04288 , 0.0201 , 0.0564 , 0.04692 , 0.05628 , 0.03801 , 0.0447 , 0.05689 , 0.05506 
 389 , 0.05961 , 0.03614 , 0.04523 , 0.04646 , 0.05644 , 0.04239 , 0.05446 , 0.06097 , 0.04791 , 0.05989 , 0.03037 , 0.03898 , 0.01829 , 0.05135 , 0.04257 , 0.0508 , 0.03452 , 0.04054 , 0.05153 , 0.04996 
 390 , 0.05411 , 0.0331 , 0.04125 , 0.04225 , 0.05102 , 0.03869 , 0.04977 , 0.05556 , 0.04362 , 0.05454 , 0.02757 , 0.03562 , 0.01681 , 0.04713 , 0.03871 , 0.04657 , 0.03171 , 0.03685 , 0.04683 , 0.04545 
 391 , 0.04982 , 0.03073 , 0.03813 , 0.03896 , 0.04679 , 0.0358 , 0.04611 , 0.05133 , 0.04026 , 0.05035 , 0.02538 , 0.033 , 0.01566 , 0.04383 , 0.03569 , 0.04327 , 0.02951 , 0.03396 , 0.04315 , 0.04193 
 392 , 0.04637 , 0.02883 , 0.03563 , 0.03632 , 0.04338 , 0.03348 , 0.04317 , 0.04794 , 0.03757 , 0.047 , 0.02362 , 0.03089 , 0.01473 , 0.04119 , 0.03327 , 0.04062 , 0.02775 , 0.03165 , 0.0402 , 0.03911 
 393 , 0.04341 , 0.027 , 0.03348 , 0.03418 , 0.04054 , 0.03154 , 0.04072 , 0.04502 , 0.03559 , 0.04404 , 0.02235 , 0.02899 , 0.01427 , 0.03878 , 0.0313 , 0.03802 , 0.02621 , 0.02995 , 0.03801 , 0.03677 
 394 , 0.04095 , 0.02546 , 0.0317 , 0.03241 , 0.03819 , 0.02994 , 0.03868 , 0.0426 , 0.03399 , 0.04158 , 0.02133 , 0.0274 , 0.01392 , 0.03675 , 0.02967 , 0.03583 , 0.02492 , 0.02859 , 0.03624 , 0.03484 
 395 , 0.03899 , 0.02422 , 0.03026 , 0.031 , 0.03632 , 0.02866 , 0.03705 , 0.04065 , 0.0327 , 0.03961 , 0.02051 , 0.02613 , 0.01364 , 0.03513 , 0.02837 , 0.03407 , 0.0239 , 0.02749 , 0.03482 , 0.0333 
 396 , 0.0377 , 0.02352 , 0.02945 , 0.03009 , 0.03515 , 0.028 , 0.03611 , 0.0394 , 0.03189 , 0.03845 , 0.02015 , 0.02552 , 0.01355 , 0.03419 , 0.02768 , 0.03301 , 0.02329 , 0.0268 , 0.03391 , 0.03236 
 397 , 0.03683 , 0.02314 , 0.029 , 0.02947 , 0.03442 , 0.02772 , 0.03556 , 0.03855 , 0.03133 , 0.03777 , 0.02006 , 0.02533 , 0.01356 , 0.03365 , 0.02738 , 0.03239 , 0.02293 , 0.02634 , 0.03327 , 0.03178 
 398 , 0.03614 , 0.02284 , 0.02865 , 0.02898 , 0.03384 , 0.0275 , 0.03513 , 0.03788 , 0.03089 , 0.03724 , 0.01998 , 0.02518 , 0.01357 , 0.03322 , 0.02713 , 0.0319 , 0.02265 , 0.02597 , 0.03277 , 0.03133 
 399 , 0.0356 , 0.02261 , 0.02836 , 0.0286 , 0.03337 , 0.02734 , 0.0348 , 0.03736 , 0.03056 , 0.03682 , 0.01992 , 0.02507 , 0.01358 , 0.03288 , 0.02694 , 0.03149 , 0.02245 , 0.02569 , 0.03237 , 0.03096 
 400 , 0.03535 , 0.02253 , 0.02814 , 0.02841 , 0.03294 , 0.02729 , 0.03468 , 0.03711 , 0.03046 , 0.03654 , 0.01984 , 0.02501 , 0.01367 , 0.03261 , 0.0268 , 0.03109 , 0.02248 , 0.02553 , 0.03216 , 0.03067 
 401 , 0.03515 , 0.02247 , 0.02796 , 0.02825 , 0.03258 , 0.02724 , 0.03458 , 0.03691 , 0.03037 , 0.0363 , 0.01977 , 0.02496 , 0.01374 , 0.03239 , 0.02669 , 0.03075 , 0.02251 , 0.02539 , 0.03198 , 0.03043 
 402 , 0.03497 , 0.02241 , 0.0278 , 0.02812 , 0.03227 , 0.0272 , 0.03449 , 0.03673 , 0.0303 , 0.0361 , 0.01972 , 0.02492 , 0.01381 , 0.0322 , 0.0266 , 0.03046 , 0.02254 , 0.02528 , 0.03183 , 0.03023 
 403 , 0.03461 , 0.02214 , 0.02753 , 0.02784 , 0.03186 , 0.02698 , 0.03431 , 0.03653 , 0.03012 , 0.03582 , 0.01956 , 0.02477 , 0.0137 , 0.03198 , 0.02634 , 0.03013 , 0.02229 , 0.02502 , 0.03152 , 0.02988 
 404 , 0.03427 , 0.02185 , 0.02728 , 0.02759 , 0.03151 , 0.02675 , 0.03416 , 0.03638 , 0.02997 , 0.03558 , 0.01941 , 0.02464 , 0.01357 , 0.03181 , 0.02609 , 0.02986 , 0.02201 , 0.02476 , 0.03124 , 0.02956 
 405 , 0.03397 , 0.02158 , 0.02706 , 0.02735 , 0.03119 , 0.02655 , 0.03403 , 0.03625 , 0.02984 , 0.03537 , 0.01927 , 0.02452 , 0.01345 , 0.03165 , 0.02587 , 0.02961 , 0.02175 , 0.02454 , 0.03098 , 0.02928 
 406 , 0.03376 , 0.0214 , 0.02694 , 0.0272 , 0.03093 , 0.02652 , 0.03404 , 0.03619 , 0.02979 , 0.03525 , 0.01918 , 0.0245 , 0.0134 , 0.03163 , 0.02573 , 0.02946 , 0.02163 , 0.02439 , 0.03083 , 0.02913 
 407 , 0.03372 , 0.02135 , 0.02697 , 0.02719 , 0.03079 , 0.02676 , 0.03429 , 0.03626 , 0.02991 , 0.03529 , 0.01916 , 0.02465 , 0.01347 , 0.03184 , 0.02574 , 0.02948 , 0.02174 , 0.02439 , 0.03083 , 0.0292 
 408 , 0.03368 , 0.02131 , 0.027 , 0.02717 , 0.03067 , 0.02698 , 0.03453 , 0.03632 , 0.03002 , 0.03532 , 0.01914 , 0.0248 , 0.01354 , 0.03204 , 0.02576 , 0.0295 , 0.02183 , 0.02439 , 0.03083 , 0.02926 
 409 , 0.03364 , 0.02127 , 0.02703 , 0.02716 , 0.03055 , 0.02718 , 0.03475 , 0.03638 , 0.03012 , 0.03536 , 0.01912 , 0.02493 , 0.0136 , 0.03222 , 0.02577 , 0.02952 , 0.02192 , 0.02439 , 0.03084 , 0.02932 
 410 , 0.03384 , 0.02137 , 0.02726 , 0.02732 , 0.03065 , 0.02755 , 0.03516 , 0.0369 , 0.03043 , 0.03568 , 0.01934 , 0.02525 , 0.01378 , 0.03267 , 0.02592 , 0.02961 , 0.02203 , 0.02461 , 0.03108 , 0.02944 
 411 , 0.03402 , 0.02147 , 0.02748 , 0.02747 , 0.03075 , 0.02789 , 0.03553 , 0.03737 , 0.03071 , 0.03597 , 0.01954 , 0.02554 , 0.01394 , 0.03307 , 0.02606 , 0.0297 , 0.02213 , 0.02481 , 0.0313 , 0.02954 
