
Wavelength,NANT_00016.spu,NANT_00017.spu,NANT_00018.spu,NANT_00019.spu,NANT_00020.spu,NANT_00021.spu,NANT_00022.spu,NANT_00023.spu,NANT_00024.spu,NANT_00025.spu,NANT_00026.spu,NANT_00027.spu,NANT_00028.spu,NANT_00029.spu,NANT_00030.spu,NANT_00031.spu,NANT_00032.spu,NANT_00033.spu,NANT_00034.spu,NANT_00035.spu,NANT_00036.spu,NANT_00037.spu,NANT_00038.spu,NANT_00039.spu,NANT_00040.spu,NANT_00041.spu,NANT_00042.spu,NANT_00043.spu,NANT_00044.spu,NANT_00045.spu,NANT_00046.spu,NANT_00047.spu,NANT_00048.spu,NANT_00049.spu,NANT_00050.spu,NANT_00051.spu,NANT_00052.spu,NANT_00053.spu,NANT_00054.spu,NANT_00055.spu,NANT_00056.spu,NANT_00057.spu,NANT_00058.spu,NANT_00059.spu,NANT_00060.spu,NANT_00061.spu,NANT_00062.spu,NANT_00063.spu,NANT_00064.spu,NANT_00065.spu,NANT_00066.spu,NANT_00067.spu,NANT_00068.spu,NANT_00069.spu,NANT_00070.spu,NANT_00071.spu,NANT_00072.spu,NANT_00073.spu,NANT_00074.spu,NANT_00075.spu
 316 , 0.12065 , 0.0837 , 0.07334 , 0.06202 , 0.03379 , 0.12563 , 0.19221 , 0.17243 , 0.12668 , 0.12857 , 0.1526 , 0.1349 , 0.147 , 0.14972 , 0.13037 , 0.12549 , 0.05069 , 0.05501 , 0.10821 , 0.11062 , 0.0332 , 0.10528 , 0.09503 , 0.03905 , 0.06172 , 0.08773 , 0.08954 , 0.08047 , 0.13559 , 0.18694 , 0.05494 , 0.07465 , 0.11974 , 0.05016 , 0.02263 , 0.089 , 0.07332 , 0.0751 , 0.04821 , 0.05931 , 0.05045 , 0.06778 , 0.0361 , 0.04654 , 0.06619 , 0.07106 , 0.09205 , 0.06463 , 0.07461 , 0.0526 , 0.0961 , 0.19383 , 0.15762 , 0.10974 , 0.23314 , 0.13105 , 0.10506 , 0.11035 , 0.11748 , 0.13664 
 317 , 0.13075 , 0.0944 , 0.08685 , 0.07662 , 0.0564 , 0.1389 , 0.1935 , 0.19043 , 0.14586 , 0.14585 , 0.16001 , 0.15656 , 0.16356 , 0.17033 , 0.14676 , 0.14665 , 0.05821 , 0.07338 , 0.12501 , 0.13468 , 0.05479 , 0.12262 , 0.10589 , 0.0647 , 0.07538 , 0.10243 , 0.10412 , 0.09831 , 0.16191 , 0.20417 , 0.07386 , 0.0894 , 0.13815 , 0.06525 , 0.03778 , 0.1031 , 0.1043 , 0.09028 , 0.06273 , 0.08036 , 0.05727 , 0.08621 , 0.05149 , 0.06921 , 0.08295 , 0.09995 , 0.11655 , 0.06389 , 0.08257 , 0.07899 , 0.11734 , 0.20118 , 0.16017 , 0.11619 , 0.24794 , 0.14041 , 0.12427 , 0.12404 , 0.13505 , 0.14966 
 318 , 0.14071 , 0.10518 , 0.09947 , 0.09136 , 0.0783 , 0.15241 , 0.19724 , 0.20765 , 0.16477 , 0.16384 , 0.16812 , 0.17761 , 0.18005 , 0.19014 , 0.16235 , 0.16726 , 0.06704 , 0.09131 , 0.14046 , 0.15726 , 0.07448 , 0.14005 , 0.11698 , 0.08868 , 0.08841 , 0.11708 , 0.11837 , 0.11476 , 0.18632 , 0.22187 , 0.09206 , 0.10356 , 0.15704 , 0.07975 , 0.05242 , 0.11767 , 0.1321 , 0.10492 , 0.07815 , 0.10011 , 0.06467 , 0.10362 , 0.06517 , 0.08992 , 0.09893 , 0.12666 , 0.13968 , 0.06538 , 0.09106 , 0.10315 , 0.13696 , 0.20916 , 0.16439 , 0.12329 , 0.26427 , 0.15024 , 0.14245 , 0.13757 , 0.15158 , 0.16318 
 319 , 0.15094 , 0.11841 , 0.10684 , 0.10929 , 0.09563 , 0.17049 , 0.22323 , 0.22046 , 0.18076 , 0.18973 , 0.18388 , 0.19486 , 0.19973 , 0.20652 , 0.17454 , 0.18713 , 0.0883 , 0.10881 , 0.14899 , 0.1657 , 0.08194 , 0.16129 , 0.13132 , 0.10249 , 0.09927 , 0.13317 , 0.13186 , 0.1218 , 0.19817 , 0.24779 , 0.10554 , 0.11376 , 0.18251 , 0.09086 , 0.06359 , 0.13909 , 0.13432 , 0.11524 , 0.10349 , 0.11405 , 0.07868 , 0.11426 , 0.0643 , 0.09343 , 0.11312 , 0.14058 , 0.15721 , 0.08647 , 0.10464 , 0.10953 , 0.14535 , 0.22451 , 0.18414 , 0.13686 , 0.29534 , 0.16625 , 0.15221 , 0.15123 , 0.16159 , 0.18331 
 320 , 0.16101 , 0.13115 , 0.11415 , 0.12681 , 0.11232 , 0.18844 , 0.24828 , 0.23299 , 0.19628 , 0.21561 , 0.19919 , 0.21185 , 0.21885 , 0.22255 , 0.18638 , 0.20643 , 0.10894 , 0.12579 , 0.15722 , 0.17382 , 0.08935 , 0.18222 , 0.14545 , 0.11599 , 0.11005 , 0.14855 , 0.14494 , 0.12873 , 0.20957 , 0.27275 , 0.11852 , 0.12373 , 0.20759 , 0.10179 , 0.07459 , 0.16002 , 0.13647 , 0.12532 , 0.12826 , 0.12778 , 0.09247 , 0.12474 , 0.06347 , 0.09688 , 0.12721 , 0.15429 , 0.17448 , 0.1071 , 0.11792 , 0.11571 , 0.15344 , 0.23941 , 0.20346 , 0.15033 , 0.32595 , 0.18179 , 0.16175 , 0.16469 , 0.17146 , 0.203 
 321 , 0.17093 , 0.14342 , 0.12141 , 0.14394 , 0.12841 , 0.20625 , 0.27241 , 0.24523 , 0.21136 , 0.2415 , 0.21405 , 0.2286 , 0.23741 , 0.23822 , 0.19789 , 0.22517 , 0.12897 , 0.14228 , 0.16515 , 0.18164 , 0.0967 , 0.20285 , 0.15937 , 0.12921 , 0.12075 , 0.16328 , 0.15764 , 0.13556 , 0.22054 , 0.2968 , 0.13103 , 0.13348 , 0.2323 , 0.11256 , 0.08542 , 0.1805 , 0.13856 , 0.13518 , 0.15248 , 0.14131 , 0.10607 , 0.13506 , 0.06266 , 0.10028 , 0.1412 , 0.1678 , 0.1915 , 0.12728 , 0.13091 , 0.12172 , 0.16125 , 0.25386 , 0.22237 , 0.16371 , 0.35613 , 0.1969 , 0.17108 , 0.17796 , 0.18119 , 0.22227 
 322 , 0.18916 , 0.16608 , 0.14443 , 0.15979 , 0.14904 , 0.23126 , 0.29338 , 0.26364 , 0.24486 , 0.26738 , 0.23324 , 0.25436 , 0.26545 , 0.25684 , 0.21659 , 0.25201 , 0.14192 , 0.16701 , 0.19385 , 0.19696 , 0.10518 , 0.22192 , 0.17592 , 0.14392 , 0.14523 , 0.19162 , 0.17637 , 0.15106 , 0.24298 , 0.32523 , 0.14867 , 0.15578 , 0.25976 , 0.14034 , 0.11109 , 0.20201 , 0.15605 , 0.16039 , 0.17472 , 0.16922 , 0.12426 , 0.16122 , 0.08719 , 0.12745 , 0.15851 , 0.18738 , 0.21432 , 0.1516 , 0.15345 , 0.14223 , 0.1846 , 0.2861 , 0.25154 , 0.18039 , 0.39417 , 0.21969 , 0.1881 , 0.19608 , 0.20417 , 0.25222 
 323 , 0.21003 , 0.1922 , 0.17267 , 0.17483 , 0.17091 , 0.25835 , 0.31272 , 0.28398 , 0.28503 , 0.29259 , 0.25363 , 0.28273 , 0.29655 , 0.27639 , 0.23767 , 0.28115 , 0.15208 , 0.19466 , 0.22995 , 0.2147 , 0.11393 , 0.24013 , 0.19299 , 0.15888 , 0.17416 , 0.22549 , 0.19676 , 0.16948 , 0.26935 , 0.35498 , 0.16792 , 0.18236 , 0.28768 , 0.17342 , 0.14148 , 0.22346 , 0.17894 , 0.19089 , 0.19565 , 0.20202 , 0.14385 , 0.1922 , 0.12232 , 0.16223 , 0.17671 , 0.20883 , 0.23884 , 0.17692 , 0.17904 , 0.16767 , 0.21347 , 0.3244 , 0.2838 , 0.19801 , 0.43426 , 0.24507 , 0.20741 , 0.21551 , 0.23151 , 0.28553 
 324 , 0.23003 , 0.21759 , 0.19975 , 0.18935 , 0.19203 , 0.28431 , 0.3314 , 0.30361 , 0.32463 , 0.31658 , 0.27333 , 0.30975 , 0.32678 , 0.29566 , 0.25818 , 0.30911 , 0.16209 , 0.2219 , 0.26529 , 0.23183 , 0.12238 , 0.25782 , 0.20922 , 0.17333 , 0.20187 , 0.25986 , 0.21616 , 0.18726 , 0.29515 , 0.3843 , 0.18663 , 0.20819 , 0.3146 , 0.20483 , 0.17056 , 0.24416 , 0.20118 , 0.2205 , 0.21571 , 0.23391 , 0.16289 , 0.22146 , 0.15852 , 0.19509 , 0.1943 , 0.22954 , 0.2625 , 0.20137 , 0.20374 , 0.19222 , 0.24174 , 0.36162 , 0.31475 , 0.21503 , 0.4727 , 0.26993 , 0.22567 , 0.23403 , 0.25772 , 0.31771 
 325 , 0.25489 , 0.2426 , 0.22645 , 0.21207 , 0.21473 , 0.30729 , 0.35452 , 0.32492 , 0.35796 , 0.34412 , 0.29799 , 0.34421 , 0.36328 , 0.32113 , 0.28408 , 0.33877 , 0.18013 , 0.25293 , 0.30272 , 0.25489 , 0.13837 , 0.28083 , 0.23244 , 0.19574 , 0.2273 , 0.29304 , 0.24122 , 0.20924 , 0.32269 , 0.4174 , 0.20985 , 0.24033 , 0.34618 , 0.24 , 0.19989 , 0.2699 , 0.23059 , 0.25413 , 0.23788 , 0.26839 , 0.18587 , 0.25562 , 0.18991 , 0.22657 , 0.21835 , 0.25988 , 0.28691 , 0.22978 , 0.22937 , 0.22058 , 0.26919 , 0.39633 , 0.34402 , 0.23344 , 0.51379 , 0.30029 , 0.2506 , 0.25717 , 0.28554 , 0.35187 
 326 , 0.28957 , 0.26755 , 0.25346 , 0.25051 , 0.24106 , 0.32565 , 0.3865 , 0.34998 , 0.38016 , 0.37924 , 0.33257 , 0.39383 , 0.41238 , 0.35868 , 0.32071 , 0.37263 , 0.21334 , 0.29127 , 0.34467 , 0.28957 , 0.1687 , 0.31427 , 0.26947 , 0.23367 , 0.24949 , 0.32342 , 0.27771 , 0.23967 , 0.35406 , 0.45819 , 0.24194 , 0.28502 , 0.3873 , 0.28366 , 0.23083 , 0.30575 , 0.27391 , 0.29589 , 0.26474 , 0.30841 , 0.21669 , 0.30073 , 0.21048 , 0.25725 , 0.25515 , 0.30893 , 0.31351 , 0.26643 , 0.25756 , 0.25686 , 0.29561 , 0.42732 , 0.37124 , 0.25503 , 0.5612 , 0.34148 , 0.28887 , 0.28971 , 0.31734 , 0.39075 
 327 , 0.32289 , 0.29199 , 0.27976 , 0.28717 , 0.26653 , 0.3434 , 0.41763 , 0.37421 , 0.40134 , 0.41344 , 0.36603 , 0.44248 , 0.46018 , 0.39472 , 0.35661 , 0.40539 , 0.24498 , 0.32781 , 0.38524 , 0.32289 , 0.19784 , 0.34618 , 0.30552 , 0.27085 , 0.27081 , 0.35214 , 0.31325 , 0.26908 , 0.38416 , 0.49708 , 0.27255 , 0.3285 , 0.42624 , 0.32585 , 0.26073 , 0.34041 , 0.31548 , 0.33568 , 0.2909 , 0.3466 , 0.24649 , 0.34523 , 0.2287 , 0.28713 , 0.29098 , 0.35637 , 0.3389 , 0.30211 , 0.28518 , 0.29193 , 0.32085 , 0.45727 , 0.3976 , 0.27578 , 0.60708 , 0.38132 , 0.32589 , 0.32142 , 0.3481 , 0.42814 
 328 , 0.35495 , 0.31591 , 0.30538 , 0.32221 , 0.29118 , 0.36056 , 0.44795 , 0.39764 , 0.42156 , 0.44673 , 0.39844 , 0.49012 , 0.50667 , 0.42932 , 0.39178 , 0.43713 , 0.27521 , 0.36268 , 0.4245 , 0.35495 , 0.22586 , 0.37671 , 0.34059 , 0.30726 , 0.29132 , 0.37939 , 0.34787 , 0.29753 , 0.41309 , 0.53427 , 0.30181 , 0.3708 , 0.46327 , 0.36665 , 0.28962 , 0.37392 , 0.3554 , 0.37368 , 0.31637 , 0.38315 , 0.2753 , 0.38909 , 0.24508 , 0.31621 , 0.32586 , 0.40226 , 0.36319 , 0.33687 , 0.31222 , 0.32588 , 0.34503 , 0.48621 , 0.42316 , 0.29577 , 0.65152 , 0.41988 , 0.36176 , 0.35231 , 0.37785 , 0.46415 
 329 , 0.3736 , 0.3392 , 0.33036 , 0.34446 , 0.30499 , 0.39131 , 0.48797 , 0.43244 , 0.45843 , 0.47522 , 0.42227 , 0.5182 , 0.53468 , 0.44941 , 0.41062 , 0.48141 , 0.29582 , 0.37932 , 0.45506 , 0.3736 , 0.2292 , 0.41294 , 0.37578 , 0.32794 , 0.31303 , 0.39161 , 0.36491 , 0.31575 , 0.45605 , 0.57123 , 0.32072 , 0.38588 , 0.49934 , 0.38099 , 0.30718 , 0.40259 , 0.37685 , 0.39276 , 0.35045 , 0.41618 , 0.29603 , 0.41178 , 0.26895 , 0.32983 , 0.3429 , 0.41661 , 0.40656 , 0.35904 , 0.32921 , 0.33895 , 0.37155 , 0.51652 , 0.4504 , 0.31796 , 0.69977 , 0.44874 , 0.39356 , 0.38125 , 0.40988 , 0.50646 
 330 , 0.39119 , 0.36173 , 0.3547 , 0.36554 , 0.31792 , 0.42153 , 0.52722 , 0.46663 , 0.49444 , 0.50271 , 0.44531 , 0.54458 , 0.56098 , 0.46815 , 0.42828 , 0.52508 , 0.31553 , 0.39459 , 0.48448 , 0.39119 , 0.23146 , 0.44874 , 0.40978 , 0.34735 , 0.3342 , 0.40274 , 0.38088 , 0.33302 , 0.49841 , 0.60723 , 0.33865 , 0.39947 , 0.53459 , 0.3939 , 0.32368 , 0.43007 , 0.39686 , 0.41048 , 0.38404 , 0.44844 , 0.31573 , 0.43299 , 0.29239 , 0.34243 , 0.35869 , 0.42928 , 0.44933 , 0.38017 , 0.34529 , 0.35083 , 0.39743 , 0.54573 , 0.47713 , 0.33973 , 0.74695 , 0.47635 , 0.42453 , 0.4093 , 0.44077 , 0.54812 
 331 , 0.40834 , 0.3834 , 0.37844 , 0.38611 , 0.33037 , 0.45064 , 0.56526 , 0.49976 , 0.52892 , 0.52935 , 0.46807 , 0.56983 , 0.58615 , 0.48609 , 0.44529 , 0.56769 , 0.33487 , 0.4093 , 0.51317 , 0.40834 , 0.23363 , 0.4841 , 0.44252 , 0.36604 , 0.35484 , 0.41359 , 0.39655 , 0.34975 , 0.53968 , 0.64256 , 0.35614 , 0.41262 , 0.56941 , 0.40655 , 0.33956 , 0.45654 , 0.41624 , 0.42776 , 0.4168 , 0.4803 , 0.3347 , 0.45341 , 0.31554 , 0.35457 , 0.37391 , 0.44156 , 0.49081 , 0.40077 , 0.36077 , 0.36241 , 0.4227 , 0.57368 , 0.50337 , 0.36111 , 0.79298 , 0.50312 , 0.45493 , 0.43651 , 0.47036 , 0.58901 
 332 , 0.43035 , 0.40605 , 0.4003 , 0.40799 , 0.34777 , 0.47954 , 0.60117 , 0.52483 , 0.56869 , 0.55872 , 0.49644 , 0.60231 , 0.61627 , 0.51705 , 0.47356 , 0.60585 , 0.35585 , 0.4294 , 0.54321 , 0.42793 , 0.24358 , 0.51284 , 0.4778 , 0.3849 , 0.38239 , 0.43345 , 0.41616 , 0.36883 , 0.57213 , 0.681 , 0.37781 , 0.43527 , 0.61201 , 0.43119 , 0.35842 , 0.48185 , 0.44131 , 0.44999 , 0.4427 , 0.51544 , 0.3523 , 0.48094 , 0.33277 , 0.37325 , 0.3974 , 0.46479 , 0.52596 , 0.42718 , 0.38175 , 0.38062 , 0.44832 , 0.60593 , 0.53174 , 0.37853 , 0.83878 , 0.53018 , 0.47648 , 0.46291 , 0.49837 , 0.62288 
 333 , 0.45554 , 0.42915 , 0.42065 , 0.43059 , 0.36847 , 0.50797 , 0.63526 , 0.54416 , 0.61186 , 0.58963 , 0.52842 , 0.63934 , 0.64946 , 0.55669 , 0.50928 , 0.64052 , 0.3777 , 0.45301 , 0.57388 , 0.44901 , 0.25875 , 0.53672 , 0.51463 , 0.40367 , 0.41443 , 0.45937 , 0.43828 , 0.38934 , 0.59817 , 0.72122 , 0.40219 , 0.46424 , 0.65947 , 0.46376 , 0.37912 , 0.50611 , 0.46995 , 0.47539 , 0.4636 , 0.55241 , 0.36877 , 0.51313 , 0.34575 , 0.39624 , 0.42621 , 0.49526 , 0.55637 , 0.45729 , 0.40632 , 0.40319 , 0.47393 , 0.64085 , 0.56128 , 0.39312 , 0.8839 , 0.55713 , 0.49185 , 0.48848 , 0.52507 , 0.6516 
 334 , 0.47984 , 0.45142 , 0.44005 , 0.45239 , 0.3888 , 0.53525 , 0.66815 , 0.5627 , 0.65402 , 0.61911 , 0.55907 , 0.67488 , 0.68148 , 0.59515 , 0.54376 , 0.67378 , 0.39851 , 0.47592 , 0.60329 , 0.46901 , 0.27331 , 0.55947 , 0.55058 , 0.42168 , 0.44533 , 0.48434 , 0.459 , 0.40913 , 0.62297 , 0.75976 , 0.42586 , 0.49216 , 0.70495 , 0.49476 , 0.39909 , 0.52952 , 0.49723 , 0.49959 , 0.48341 , 0.58786 , 0.38458 , 0.54435 , 0.35813 , 0.41842 , 0.45371 , 0.52432 , 0.58557 , 0.48616 , 0.43017 , 0.42457 , 0.49853 , 0.67495 , 0.5893 , 0.40704 , 0.92671 , 0.58269 , 0.50634 , 0.51302 , 0.55115 , 0.67915 
 335 , 0.50905 , 0.47691 , 0.46431 , 0.47736 , 0.41203 , 0.56634 , 0.70117 , 0.58757 , 0.6966 , 0.65365 , 0.59312 , 0.71336 , 0.71922 , 0.6339 , 0.57942 , 0.71127 , 0.4213 , 0.50211 , 0.63758 , 0.49354 , 0.29265 , 0.58542 , 0.58576 , 0.44213 , 0.4775 , 0.51376 , 0.48339 , 0.43372 , 0.65327 , 0.80082 , 0.45401 , 0.5221 , 0.74925 , 0.52663 , 0.4213 , 0.556 , 0.52815 , 0.52815 , 0.50683 , 0.62529 , 0.40404 , 0.57753 , 0.37448 , 0.44524 , 0.48372 , 0.55619 , 0.61984 , 0.51446 , 0.45499 , 0.44921 , 0.52457 , 0.71035 , 0.62085 , 0.42598 , 0.97618 , 0.61081 , 0.52618 , 0.54292 , 0.58091 , 0.71379 
 336 , 0.5599 , 0.51755 , 0.50978 , 0.51721 , 0.44807 , 0.61527 , 0.73837 , 0.63892 , 0.74408 , 0.71102 , 0.644 , 0.76675 , 0.78208 , 0.67721 , 0.62324 , 0.76862 , 0.45431 , 0.54335 , 0.69394 , 0.53795 , 0.33215 , 0.62642 , 0.6213 , 0.47427 , 0.51778 , 0.5631 , 0.52428 , 0.4792 , 0.70788 , 0.85606 , 0.50195 , 0.56333 , 0.79443 , 0.56612 , 0.45431 , 0.59666 , 0.57632 , 0.57632 , 0.54682 , 0.67444 , 0.43923 , 0.62162 , 0.40765 , 0.49244 , 0.52674 , 0.6025 , 0.67677 , 0.544 , 0.48635 , 0.4892 , 0.55865 , 0.75452 , 0.66924 , 0.46598 , 1.05627 , 0.65168 , 0.56822 , 0.59623 , 0.62724 , 0.77865 
