
Wavelength,WSG1_00023.spu,WSG1_00024.spu,WSG1_00022.spu,WSG1_00021.spu,WSG1_00020.spu,WSG1_00019.spu,WSG1_00018.spu,WSG1_00017.spu,WSG1_00016.spu,WSG1_00015.spu,WSG1_00014.spu,WSG1_00013.spu,WSG1_00012.spu,WSG1_00011.spu,WSG1_00010.spu,WSG1_00009.spu,WSG1_00008.spu,WSG1_00007.spu,WSG1_00006.spu,WSG1_00005.spu,WSG1_00004.spu,WSG1_00003.spu,WSG1_00002.spu,WSG1_00001.spu,WSG1_00000.spu
 321 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 323 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 324 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 325 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 326 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 327 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 328 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 329 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 330 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 331 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 332 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 333 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 334 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 335 , 0 , 0.00272 , 0 , 0 , 0 , 0.01024 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00103 , 0.00194 , 0 , 0 , 0 , 0 , 0 , 0 
 336 , 0 , 0.01581 , 0 , 0 , 0 , 0.0609 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00601 , 0.0114 , 0 , 0 , 0 , 0 , 0 , 0 
 337 , 0 , 0.02812 , 0 , 0 , 0 , 0.11062 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01071 , 0.02051 , 0 , 0 , 0 , 0 , 0 , 0 
 338 , 0 , 0.03972 , 0 , 0 , 0 , 0.15944 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01513 , 0.02929 , 0 , 0 , 0 , 0 , 0 , 0 
 339 , 0.04001 , 0.09593 , 0.04208 , 0 , 0.0167 , 0.22961 , 0 , 0 , 0 , 0.01067 , 0.04232 , 0 , 0 , 0 , 0.06649 , 0 , 0.04673 , 0.06708 , 0.08743 , 0.03781 , 0 , 0 , 0 , 0 , 0 
 340 , 0.08413 , 0.1568 , 0.08961 , 0 , 0.03539 , 0.29826 , 0 , 0 , 0 , 0.02238 , 0.08876 , 0 , 0 , 0 , 0.13785 , 0 , 0.09832 , 0.1235 , 0.1505 , 0.07867 , 0 , 0 , 0 , 0 , 0 
 341 , 0.12435 , 0.21321 , 0.13402 , 0 , 0.0527 , 0.36091 , 0 , 0 , 0 , 0.033 , 0.13089 , 0 , 0 , 0 , 0.20119 , 0 , 0.14541 , 0.17485 , 0.20852 , 0.11518 , 0 , 0 , 0 , 0 , 0 
 342 , 0.16159 , 0.26763 , 0.17487 , 0 , 0.0763 , 0.4242 , 0 , 0.01159 , 0.00687 , 0.05785 , 0.16725 , 0 , 0.01344 , 0 , 0.24759 , 0.02814 , 0.19664 , 0.22371 , 0.26173 , 0.14843 , 0.01885 , 0 , 0 , 0 , 0 
 343 , 0.19644 , 0.32002 , 0.21185 , 0 , 0.10671 , 0.48959 , 0 , 0.03603 , 0.02124 , 0.09895 , 0.1987 , 0 , 0.0419 , 0 , 0.27815 , 0.08737 , 0.25406 , 0.2708 , 0.31039 , 0.17912 , 0.05916 , 0 , 0 , 0 , 0 
 344 , 0.22877 , 0.368 , 0.24593 , 0 , 0.13454 , 0.55033 , 0 , 0.05879 , 0.0345 , 0.13746 , 0.22838 , 0 , 0.06856 , 0 , 0.30685 , 0.14243 , 0.30817 , 0.31415 , 0.35523 , 0.20718 , 0.0974 , 0 , 0 , 0 , 0 
 345 , 0.26086 , 0.41369 , 0.27982 , 0.00071 , 0.16261 , 0.60765 , 0.00138 , 0.08221 , 0.04992 , 0.17455 , 0.2578 , 0.00161 , 0.09623 , 0.00205 , 0.33706 , 0.19518 , 0.35864 , 0.35574 , 0.39719 , 0.23588 , 0.13544 , 0.00407 , 0 , 0.00145 , 0 
 346 , 0.31661 , 0.47506 , 0.3415 , 0.01048 , 0.22076 , 0.67064 , 0.02072 , 0.13249 , 0.10531 , 0.22145 , 0.30375 , 0.02401 , 0.1563 , 0.03096 , 0.40669 , 0.26323 , 0.39887 , 0.41333 , 0.44203 , 0.29993 , 0.19342 , 0.06058 , 0 , 0.02166 , 0 
 347 , 0.36872 , 0.53386 , 0.39954 , 0.01969 , 0.27647 , 0.72959 , 0.03933 , 0.18085 , 0.15853 , 0.26537 , 0.3462 , 0.04529 , 0.21327 , 0.05914 , 0.47326 , 0.32833 , 0.43671 , 0.46861 , 0.48427 , 0.36064 , 0.24791 , 0.11414 , 0 , 0.04108 , 0 
 348 , 0.41754 , 0.59027 , 0.45425 , 0.0284 , 0.32988 , 0.78487 , 0.05724 , 0.22739 , 0.20972 , 0.30658 , 0.38555 , 0.06553 , 0.26738 , 0.08662 , 0.53697 , 0.39066 , 0.47236 , 0.52173 , 0.52412 , 0.41827 , 0.29922 , 0.16499 , 0 , 0.05975 , 0 
 349 , 0.47087 , 0.64634 , 0.50383 , 0.0572 , 0.3761 , 0.84933 , 0.09263 , 0.28023 , 0.25644 , 0.35854 , 0.44427 , 0.09931 , 0.32399 , 0.12867 , 0.60868 , 0.46936 , 0.53628 , 0.57566 , 0.59245 , 0.47941 , 0.34979 , 0.19633 , 0.02365 , 0.09436 , 0.01304 
 350 , 0.52508 , 0.70033 , 0.54984 , 0.09254 , 0.41765 , 0.91522 , 0.13336 , 0.33324 , 0.2993 , 0.41323 , 0.50934 , 0.1376 , 0.37871 , 0.17452 , 0.6809 , 0.54885 , 0.60862 , 0.62676 , 0.66955 , 0.54026 , 0.39777 , 0.21905 , 0.05557 , 0.13367 , 0.03062 
 351 , 0.57724 , 0.75142 , 0.59342 , 0.12553 , 0.45673 , 0.97737 , 0.17155 , 0.38292 , 0.33942 , 0.46513 , 0.57147 , 0.17415 , 0.42944 , 0.21749 , 0.74905 , 0.621 , 0.67634 , 0.67371 , 0.74222 , 0.59824 , 0.44239 , 0.2407 , 0.08546 , 0.17044 , 0.04707 
 352 , 0.61957 , 0.79219 , 0.62999 , 0.15457 , 0.49183 , 1.02363 , 0.20204 , 0.42396 , 0.37146 , 0.50955 , 0.62097 , 0.2062 , 0.46802 , 0.24969 , 0.79828 , 0.67864 , 0.73145 , 0.71515 , 0.79643 , 0.64234 , 0.4772 , 0.26648 , 0.11176 , 0.20365 , 0.06162 
 353 , 0.64364 , 0.81503 , 0.65474 , 0.17797 , 0.52128 , 1.04175 , 0.21952 , 0.45079 , 0.38993 , 0.54119 , 0.64771 , 0.23048 , 0.48643 , 0.26312 , 0.8135 , 0.71475 , 0.76604 , 0.74973 , 0.81786 , 0.66111 , 0.49573 , 0.30124 , 0.13286 , 0.23209 , 0.07347 
 354 , 0.66606 , 0.83631 , 0.67794 , 0.19983 , 0.54887 , 1.05858 , 0.23593 , 0.4757 , 0.40705 , 0.57026 , 0.67306 , 0.25301 , 0.50379 , 0.27572 , 0.82772 , 0.74766 , 0.79896 , 0.78197 , 0.83775 , 0.67857 , 0.513 , 0.33358 , 0.15274 , 0.25857 , 0.08462 
 355 , 0.68699 , 0.85618 , 0.69973 , 0.22032 , 0.57475 , 1.07425 , 0.25135 , 0.49888 , 0.42296 , 0.59707 , 0.69711 , 0.27399 , 0.52021 , 0.28756 , 0.84102 , 0.77778 , 0.83033 , 0.8121 , 0.85625 , 0.69487 , 0.52914 , 0.36376 , 0.1715 , 0.28329 , 0.09514 
 356 , 0.70406 , 0.87634 , 0.71407 , 0.23448 , 0.59112 , 1.10029 , 0.27209 , 0.52169 , 0.44104 , 0.61242 , 0.71989 , 0.28441 , 0.5395 , 0.30027 , 0.8665 , 0.80038 , 0.82675 , 0.8311 , 0.88175 , 0.71149 , 0.55606 , 0.36942 , 0.19494 , 0.29834 , 0.11585 
 357 , 0.71994 , 0.89542 , 0.72722 , 0.24749 , 0.60607 , 1.12545 , 0.29188 , 0.54338 , 0.45817 , 0.62667 , 0.74117 , 0.29369 , 0.55748 , 0.31229 , 0.89121 , 0.82124 , 0.8218 , 0.84838 , 0.90623 , 0.72672 , 0.58216 , 0.3735 , 0.2166 , 0.31217 , 0.13561 
 358 , 0.73486 , 0.91343 , 0.73959 , 0.25969 , 0.62012 , 1.14925 , 0.31051 , 0.56398 , 0.47428 , 0.6404 , 0.76106 , 0.30239 , 0.57411 , 0.32359 , 0.91458 , 0.8408 , 0.81724 , 0.86457 , 0.92937 , 0.74064 , 0.60693 , 0.37726 , 0.23643 , 0.32528 , 0.15401 
 359 , 0.75376 , 0.93791 , 0.76073 , 0.27853 , 0.64297 , 1.16969 , 0.33106 , 0.58797 , 0.49587 , 0.65935 , 0.78107 , 0.31517 , 0.59175 , 0.34396 , 0.93725 , 0.87712 , 0.83748 , 0.8858 , 0.95402 , 0.76895 , 0.62774 , 0.38793 , 0.25939 , 0.34167 , 0.17632 
 360 , 0.77513 , 0.96648 , 0.78765 , 0.30166 , 0.67157 , 1.18724 , 0.35252 , 0.61396 , 0.52079 , 0.68131 , 0.80084 , 0.33051 , 0.60995 , 0.36996 , 0.95884 , 0.92395 , 0.87464 , 0.91044 , 0.97941 , 0.80766 , 0.64524 , 0.40341 , 0.28491 , 0.35996 , 0.20094 
 361 , 0.79531 , 0.99346 , 0.8131 , 0.3235 , 0.69859 , 1.20358 , 0.37264 , 0.63864 , 0.54415 , 0.7019 , 0.81946 , 0.34491 , 0.62712 , 0.39414 , 0.97902 , 0.96756 , 0.90991 , 0.93394 , 1.00351 , 0.84506 , 0.66155 , 0.41825 , 0.30958 , 0.37716 , 0.22401 
 362 , 0.81179 , 1.01554 , 0.83415 , 0.34189 , 0.71973 , 1.21938 , 0.3887 , 0.65796 , 0.56323 , 0.71833 , 0.8349 , 0.3562 , 0.63971 , 0.41254 , 0.99779 , 1.001 , 0.93707 , 0.9569 , 1.02395 , 0.87875 , 0.67533 , 0.4344 , 0.32921 , 0.39276 , 0.24232 
 363 , 0.81675 , 1.02236 , 0.84174 , 0.35051 , 0.72219 , 1.23701 , 0.39257 , 0.65962 , 0.56989 , 0.72205 , 0.84095 , 0.358 , 0.63737 , 0.41364 , 1.01503 , 1.00387 , 0.93753 , 0.98 , 1.033 , 0.90048 , 0.68247 , 0.4567 , 0.33133 , 0.40511 , 0.24649 
 364 , 0.82137 , 1.0287 , 0.84883 , 0.35861 , 0.72447 , 1.25377 , 0.39617 , 0.66115 , 0.57613 , 0.72548 , 0.84658 , 0.35969 , 0.63516 , 0.41467 , 1.0313 , 1.00654 , 0.93796 , 1.00159 , 1.04143 , 0.92085 , 0.68915 , 0.47745 , 0.33333 , 0.41674 , 0.25041 
 365 , 0.82569 , 1.0346 , 0.85545 , 0.36625 , 0.72661 , 1.26973 , 0.39955 , 0.66257 , 0.58199 , 0.72864 , 0.85184 , 0.36128 , 0.63307 , 0.41563 , 1.04669 , 1.00902 , 0.93837 , 1.02182 , 1.0493 , 0.94 , 0.69541 , 0.49682 , 0.33521 , 0.4277 , 0.25409 
 366 , 0.82375 , 1.02499 , 0.84561 , 0.36985 , 0.71474 , 1.2538 , 0.39991 , 0.65432 , 0.58005 , 0.72719 , 0.84422 , 0.36077 , 0.6276 , 0.41824 , 1.04098 , 0.99225 , 0.93001 , 1.01143 , 1.05378 , 0.92749 , 0.69654 , 0.49212 , 0.33355 , 0.42299 , 0.26088 
 367 , 0.82068 , 1.01282 , 0.83298 , 0.37237 , 0.70073 , 1.23228 , 0.39963 , 0.64461 , 0.57665 , 0.72495 , 0.83446 , 0.35984 , 0.6217 , 0.42103 , 1.03124 , 0.97277 , 0.92036 , 0.99549 , 1.05743 , 0.90941 , 0.69656 , 0.48293 , 0.33125 , 0.41542 , 0.26792 
 368 , 0.81777 , 1.00143 , 0.82114 , 0.37472 , 0.68767 , 1.21232 , 0.39936 , 0.63557 , 0.57345 , 0.72283 , 0.8254 , 0.35898 , 0.61618 , 0.42364 , 1.02206 , 0.95487 , 0.91138 , 0.98062 , 1.06089 , 0.89267 , 0.69658 , 0.47439 , 0.32912 , 0.40842 , 0.2745 
 369 , 0.79507 , 0.97027 , 0.795 , 0.36621 , 0.66704 , 1.17329 , 0.39002 , 0.6183 , 0.55729 , 0.70682 , 0.79894 , 0.34996 , 0.59686 , 0.41265 , 0.99193 , 0.92541 , 0.88775 , 0.95045 , 1.0353 , 0.86183 , 0.68049 , 0.45804 , 0.31778 , 0.39582 , 0.26966 
 370 , 0.7504 , 0.91711 , 0.75301 , 0.34571 , 0.63785 , 1.11306 , 0.3706 , 0.59174 , 0.52664 , 0.67525 , 0.75306 , 0.33186 , 0.56218 , 0.38656 , 0.93854 , 0.8831 , 0.84782 , 0.90322 , 0.97747 , 0.81533 , 0.64647 , 0.43301 , 0.29632 , 0.37699 , 0.25221 
 371 , 0.7096 , 0.86819 , 0.71469 , 0.32661 , 0.611 , 1.05771 , 0.35247 , 0.56713 , 0.49826 , 0.64625 , 0.71042 , 0.31513 , 0.53021 , 0.36236 , 0.88985 , 0.84449 , 0.81106 , 0.8599 , 0.92481 , 0.77269 , 0.61498 , 0.40998 , 0.27664 , 0.35973 , 0.23616 
 372 , 0.67091 , 0.82203 , 0.67839 , 0.3088 , 0.58499 , 1.00539 , 0.33491 , 0.54287 , 0.4717 , 0.61787 , 0.66989 , 0.29941 , 0.50028 , 0.34028 , 0.8434 , 0.80709 , 0.77526 , 0.81866 , 0.87542 , 0.73254 , 0.58473 , 0.38903 , 0.25883 , 0.3431 , 0.22172 
 373 , 0.61003 , 0.75337 , 0.62142 , 0.286 , 0.53761 , 0.9272 , 0.30553 , 0.4953 , 0.43649 , 0.56433 , 0.61142 , 0.27776 , 0.46039 , 0.31838 , 0.76698 , 0.73751 , 0.70868 , 0.75208 , 0.80321 , 0.67423 , 0.53463 , 0.3663 , 0.24154 , 0.31393 , 0.20861 
 374 , 0.55964 , 0.69647 , 0.57378 , 0.26713 , 0.49799 , 0.86132 , 0.28107 , 0.45559 , 0.40701 , 0.51915 , 0.56253 , 0.25951 , 0.42691 , 0.29998 , 0.70327 , 0.67951 , 0.65301 , 0.69642 , 0.74273 , 0.62523 , 0.493 , 0.34725 , 0.227 , 0.28952 , 0.19764 
 375 , 0.51725 , 0.64854 , 0.53336 , 0.25125 , 0.46437 , 0.80504 , 0.2604 , 0.42193 , 0.38195 , 0.4805 , 0.52104 , 0.24391 , 0.39841 , 0.2843 , 0.64936 , 0.63041 , 0.60576 , 0.64918 , 0.69134 , 0.58349 , 0.45787 , 0.33106 , 0.21462 , 0.26879 , 0.18831 
 376 , 0.44682 , 0.56094 , 0.46057 , 0.21906 , 0.40059 , 0.69765 , 0.22592 , 0.36837 , 0.33197 , 0.41861 , 0.45366 , 0.21335 , 0.34649 , 0.24719 , 0.56673 , 0.54411 , 0.52758 , 0.56104 , 0.60146 , 0.51003 , 0.39922 , 0.28631 , 0.18617 , 0.23338 , 0.16334 
 377 , 0.38237 , 0.47934 , 0.39295 , 0.18854 , 0.34057 , 0.59636 , 0.19395 , 0.31918 , 0.2844 , 0.36199 , 0.39173 , 0.18433 , 0.29758 , 0.21103 , 0.4913 , 0.46522 , 0.45522 , 0.47798 , 0.51787 , 0.4415 , 0.34473 , 0.24204 , 0.15861 , 0.20058 , 0.13878 
 378 , 0.33449 , 0.41861 , 0.34262 , 0.16582 , 0.29568 , 0.52056 , 0.16989 , 0.28223 , 0.24874 , 0.31969 , 0.34534 , 0.1626 , 0.26075 , 0.1839 , 0.43455 , 0.40728 , 0.40082 , 0.41561 , 0.45535 , 0.39018 , 0.30365 , 0.20886 , 0.13798 , 0.17604 , 0.12044 
 379 , 0.2825 , 0.35331 , 0.2887 , 0.14086 , 0.24889 , 0.43905 , 0.14296 , 0.23939 , 0.20994 , 0.27184 , 0.29248 , 0.13797 , 0.22051 , 0.15382 , 0.36932 , 0.34457 , 0.33982 , 0.35091 , 0.38619 , 0.33204 , 0.25766 , 0.17617 , 0.11612 , 0.14884 , 0.10064 
 380 , 0.2213 , 0.2773 , 0.22623 , 0.11114 , 0.1962 , 0.34451 , 0.1107 , 0.18617 , 0.16444 , 0.21352 , 0.22763 , 0.10791 , 0.17315 , 0.11802 , 0.28891 , 0.27084 , 0.26628 , 0.27854 , 0.30369 , 0.26106 , 0.20234 , 0.14154 , 0.09119 , 0.11634 , 0.07762 
 381 , 0.18089 , 0.22721 , 0.18511 , 0.09153 , 0.16142 , 0.28225 , 0.08948 , 0.15104 , 0.13447 , 0.17513 , 0.18475 , 0.08804 , 0.14187 , 0.09443 , 0.23586 , 0.22255 , 0.21779 , 0.23079 , 0.24942 , 0.21426 , 0.1659 , 0.1187 , 0.07479 , 0.09493 , 0.06244 
 382 , 0.15221 , 0.19171 , 0.15599 , 0.07762 , 0.13675 , 0.23814 , 0.07446 , 0.12611 , 0.11323 , 0.14795 , 0.1543 , 0.07393 , 0.11966 , 0.0777 , 0.19825 , 0.18848 , 0.18342 , 0.19693 , 0.21101 , 0.18109 , 0.14008 , 0.1025 , 0.06319 , 0.07976 , 0.05168 
 383 , 0.12099 , 0.15213 , 0.12437 , 0.06271 , 0.10968 , 0.18698 , 0.05988 , 0.10062 , 0.08956 , 0.11711 , 0.12309 , 0.05796 , 0.09465 , 0.06289 , 0.15799 , 0.14809 , 0.14574 , 0.15606 , 0.16786 , 0.14364 , 0.1115 , 0.08129 , 0.0504 , 0.06399 , 0.04085 
 384 , 0.10024 , 0.12583 , 0.10336 , 0.05282 , 0.09171 , 0.15324 , 0.05026 , 0.08384 , 0.07396 , 0.09671 , 0.10254 , 0.04742 , 0.07813 , 0.05316 , 0.13136 , 0.1217 , 0.12086 , 0.12902 , 0.13933 , 0.11884 , 0.09266 , 0.06724 , 0.04194 , 0.05358 , 0.03371 
 385 , 0.08592 , 0.10769 , 0.08886 , 0.046 , 0.07933 , 0.1301 , 0.04366 , 0.07233 , 0.06328 , 0.0827 , 0.08845 , 0.04018 , 0.06679 , 0.04648 , 0.11306 , 0.10375 , 0.10379 , 0.11047 , 0.11974 , 0.1018 , 0.07974 , 0.0576 , 0.03614 , 0.04645 , 0.02881 
 386 , 0.07411 , 0.09311 , 0.07679 , 0.04002 , 0.06843 , 0.11164 , 0.03789 , 0.06269 , 0.05487 , 0.07154 , 0.07608 , 0.03444 , 0.05743 , 0.04056 , 0.0979 , 0.0902 , 0.08966 , 0.0952 , 0.10368 , 0.08809 , 0.06872 , 0.04961 , 0.03153 , 0.04015 , 0.02484 
 387 , 0.06472 , 0.08168 , 0.06711 , 0.03508 , 0.05943 , 0.09731 , 0.03316 , 0.05495 , 0.0484 , 0.06288 , 0.06591 , 0.03 , 0.05 , 0.03563 , 0.08583 , 0.08005 , 0.07844 , 0.08312 , 0.09097 , 0.07738 , 0.05979 , 0.04324 , 0.02794 , 0.03494 , 0.02173 
 388 , 0.0579 , 0.07337 , 0.06008 , 0.03151 , 0.0529 , 0.08698 , 0.02974 , 0.04937 , 0.04374 , 0.05664 , 0.05859 , 0.0268 , 0.04464 , 0.03209 , 0.07713 , 0.07276 , 0.07035 , 0.0744 , 0.08181 , 0.06967 , 0.05334 , 0.03865 , 0.02536 , 0.03118 , 0.01948 
 389 , 0.05265 , 0.06686 , 0.0547 , 0.0289 , 0.04798 , 0.07893 , 0.02721 , 0.0451 , 0.04013 , 0.05178 , 0.05299 , 0.02444 , 0.04045 , 0.02943 , 0.0702 , 0.067 , 0.06407 , 0.06772 , 0.07461 , 0.06368 , 0.0484 , 0.0353 , 0.02341 , 0.02839 , 0.0179 
 390 , 0.04818 , 0.061 , 0.05026 , 0.02709 , 0.0441 , 0.07172 , 0.02532 , 0.0415 , 0.03698 , 0.04744 , 0.04833 , 0.02271 , 0.03663 , 0.02736 , 0.06354 , 0.06147 , 0.05849 , 0.06205 , 0.068 , 0.05833 , 0.04422 , 0.03295 , 0.02185 , 0.02632 , 0.01701 
 391 , 0.04466 , 0.05638 , 0.04676 , 0.02567 , 0.04106 , 0.06607 , 0.02384 , 0.03868 , 0.03451 , 0.04404 , 0.04468 , 0.02137 , 0.03363 , 0.02574 , 0.05833 , 0.05716 , 0.05412 , 0.05761 , 0.06283 , 0.05415 , 0.04095 , 0.03112 , 0.02063 , 0.0247 , 0.01631 
 392 , 0.04182 , 0.05265 , 0.04394 , 0.02453 , 0.0386 , 0.06153 , 0.02265 , 0.03641 , 0.03252 , 0.04131 , 0.04174 , 0.02029 , 0.03123 , 0.02444 , 0.05413 , 0.05371 , 0.05061 , 0.05404 , 0.05867 , 0.05078 , 0.03832 , 0.02965 , 0.01965 , 0.0234 , 0.01575 
 393 , 0.03958 , 0.04961 , 0.04143 , 0.02362 , 0.03665 , 0.05764 , 0.02152 , 0.0345 , 0.03079 , 0.03902 , 0.03945 , 0.01935 , 0.02953 , 0.02341 , 0.05095 , 0.05098 , 0.04769 , 0.05082 , 0.05532 , 0.04799 , 0.03647 , 0.028 , 0.0191 , 0.02256 , 0.0153 
 394 , 0.03773 , 0.0471 , 0.03931 , 0.02286 , 0.03505 , 0.05442 , 0.02056 , 0.03291 , 0.02934 , 0.03712 , 0.03758 , 0.01856 , 0.02817 , 0.02255 , 0.04837 , 0.04873 , 0.04527 , 0.04812 , 0.05257 , 0.04567 , 0.03498 , 0.02657 , 0.01867 , 0.02189 , 0.01491 
