
Wavelength,WSG23_00006.spu,WSG23_00007.spu,WSG23_00008.spu,WSG23_00009.spu,WSG23_00010.spu,WSG23_00011.spu,WSG23_00012.spu,WSG23_00013.spu,WSG23_00014.spu,WSG23_00015.spu,WSG23_00016.spu,WSG23_00017.spu,WSG23_00018.spu,WSG23_00019.spu,WSG23_00020.spu,WSG23_00021.spu,WSG23_00022.spu,WSG23_00023.spu,WSG23_00024.spu,WSG23_00025.spu,WSG23_00026.spu,WSG23_00027.spu,WSG23_00028.spu,WSG23_00029.spu,WSG23_00030.spu,WSG23_00031.spu,WSG23_00032.spu,WSG23_00033.spu,WSG23_00034.spu,WSG23_00035.spu,WSG23_00036.spu,WSG23_00037.spu,WSG23_00038.spu,WSG23_00039.spu,WSG23_00040.spu,WSG23_00041.spu,WSG23_00042.spu,WSG23_00043.spu,WSG23_00044.spu,WSG23_00045.spu
 317 , 0 , 0 , 0.01435 , 0.03855 , 0 , 0 , 0 , 0.03246 , 0.02584 , 0.03321 , 0 , 0 , 0.007 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 318 , 0 , 0.00062 , 0.02108 , 0.05237 , 0 , 0 , 0 , 0.04398 , 0.03533 , 0.04648 , 0 , 0 , 0.00942 , 0 , 0.0005 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 319 , 0 , 0.00678 , 0.03768 , 0.05513 , 0 , 0 , 0 , 0.04652 , 0.04055 , 0.0619 , 0 , 0 , 0.00931 , 0 , 0.0055 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 320 , 0 , 0.01282 , 0.054 , 0.05783 , 0 , 0 , 0 , 0.04902 , 0.04569 , 0.07691 , 0 , 0 , 0.00921 , 0 , 0.01039 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 321 , 0 , 0.01876 , 0.07005 , 0.06046 , 0 , 0 , 0 , 0.05147 , 0.05075 , 0.09153 , 0 , 0 , 0.00911 , 0 , 0.01519 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
 322 , 0.0232 , 0.03278 , 0.09698 , 0.08001 , 0.00735 , 0.0023 , 0.00208 , 0.07119 , 0.08017 , 0.10882 , 0.00991 , 0.01147 , 0.02982 , 0.01591 , 0.03166 , 0 , 0.03584 , 0.0154 , 0.0227 , 0.00462 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0044 
 323 , 0.0547 , 0.04946 , 0.12726 , 0.10574 , 0.01733 , 0.00538 , 0.00486 , 0.09688 , 0.1178 , 0.12667 , 0.02327 , 0.02689 , 0.05822 , 0.03755 , 0.05194 , 0 , 0.08455 , 0.03656 , 0.05354 , 0.01087 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01026 
 324 , 0.08541 , 0.06557 , 0.15641 , 0.13102 , 0.02704 , 0.00832 , 0.00754 , 0.12168 , 0.15396 , 0.14382 , 0.0362 , 0.04174 , 0.08618 , 0.05866 , 0.07137 , 0 , 0.13206 , 0.05746 , 0.08362 , 0.01692 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0.01585 
 325 , 0.10797 , 0.08795 , 0.18496 , 0.15606 , 0.03952 , 0.0192 , 0.02098 , 0.1531 , 0.18527 , 0.16626 , 0.05143 , 0.05882 , 0.11161 , 0.07817 , 0.08948 , 0 , 0.178 , 0.08186 , 0.11397 , 0.03396 , 0 , 0 , 0 , 0 , 0 , 0 , 0.00621 , 0.00958 , 0.00418 , 0.0033 , 0.00428 , 0.00535 , 0.00326 , 0 , 0 , 0.00774 , 0.00294 , 0 , 0.00189 , 0.02886 
 326 , 0.11586 , 0.12271 , 0.21344 , 0.18089 , 0.05723 , 0.04507 , 0.05438 , 0.19771 , 0.20882 , 0.19931 , 0.07125 , 0.0806 , 0.13249 , 0.09497 , 0.1059 , 0 , 0.2217 , 0.11275 , 0.14544 , 0.07155 , 0 , 0 , 0 , 0 , 0 , 0 , 0.0241 , 0.03728 , 0.01613 , 0.01278 , 0.01662 , 0.02042 , 0.01259 , 0 , 0 , 0.02998 , 0.01134 , 0 , 0.00739 , 0.05596 
 327 , 0.12351 , 0.15651 , 0.24119 , 0.20461 , 0.07406 , 0.07004 , 0.08623 , 0.24086 , 0.23172 , 0.23142 , 0.09025 , 0.10173 , 0.15254 , 0.111 , 0.12181 , 0 , 0.26363 , 0.14238 , 0.17597 , 0.10759 , 0 , 0 , 0 , 0 , 0 , 0 , 0.04145 , 0.0643 , 0.02757 , 0.02197 , 0.02856 , 0.03459 , 0.02158 , 0 , 0 , 0.05148 , 0.01942 , 0 , 0.01281 , 0.08202 
 328 , 0.13091 , 0.18936 , 0.26822 , 0.22727 , 0.09009 , 0.09416 , 0.11662 , 0.28259 , 0.25397 , 0.26262 , 0.10849 , 0.12224 , 0.1718 , 0.12633 , 0.13724 , 0 , 0.30389 , 0.17083 , 0.20558 , 0.14219 , 0 , 0 , 0 , 0 , 0 , 0 , 0.05829 , 0.09064 , 0.03853 , 0.03087 , 0.04013 , 0.04794 , 0.03024 , 0 , 0 , 0.07227 , 0.02719 , 0 , 0.01813 , 0.10709 
 329 , 0.14433 , 0.19536 , 0.29126 , 0.22337 , 0.09545 , 0.09573 , 0.10364 , 0.29011 , 0.26987 , 0.27067 , 0.11837 , 0.1279 , 0.17653 , 0.13047 , 0.14222 , 0 , 0.32144 , 0.188 , 0.21949 , 0.13559 , 0 , 0.00273 , 0 , 0 , 0 , 0.02235 , 0.05266 , 0.10353 , 0.05005 , 0.04724 , 0.05117 , 0.05379 , 0.03533 , 0 , 0 , 0.08212 , 0.02941 , 0 , 0.02034 , 0.10614 
 330 , 0.15739 , 0.20011 , 0.31322 , 0.21882 , 0.10021 , 0.09638 , 0.08966 , 0.29604 , 0.28502 , 0.27755 , 0.12749 , 0.13279 , 0.18051 , 0.13401 , 0.14664 , 0 , 0.33747 , 0.20416 , 0.23213 , 0.12768 , 0 , 0.00542 , 0 , 0 , 0 , 0.04459 , 0.04633 , 0.1153 , 0.06132 , 0.063 , 0.06159 , 0.05918 , 0.04002 , 0 , 0 , 0.09116 , 0.03131 , 0 , 0.02233 , 0.10422 
 331 , 0.1698 , 0.20457 , 0.33415 , 0.21456 , 0.10483 , 0.097 , 0.07639 , 0.30167 , 0.29964 , 0.28412 , 0.13618 , 0.1375 , 0.18434 , 0.13739 , 0.15093 , 0 , 0.35289 , 0.2198 , 0.24403 , 0.1201 , 0 , 0.00797 , 0 , 0 , 0 , 0.06582 , 0.04022 , 0.12647 , 0.07234 , 0.07787 , 0.07142 , 0.06446 , 0.04446 , 0 , 0 , 0.09983 , 0.03313 , 0 , 0.02421 , 0.10237 
 332 , 0.18739 , 0.21336 , 0.35995 , 0.22362 , 0.12013 , 0.10627 , 0.08581 , 0.31825 , 0.3293 , 0.29627 , 0.14671 , 0.14601 , 0.19718 , 0.14917 , 0.16113 , 0.00929 , 0.3854 , 0.23531 , 0.27296 , 0.13549 , 0 , 0.01351 , 0.00742 , 0.00157 , 0 , 0.07965 , 0.05117 , 0.13202 , 0.08031 , 0.0924 , 0.08401 , 0.07808 , 0.05038 , 0.00625 , 0.00595 , 0.1137 , 0.04058 , 0.00842 , 0.0303 , 0.11592 
 333 , 0.20841 , 0.22495 , 0.38868 , 0.24152 , 0.14254 , 0.12126 , 0.11046 , 0.34203 , 0.36895 , 0.31207 , 0.15829 , 0.15696 , 0.21592 , 0.16659 , 0.17525 , 0.0248 , 0.42895 , 0.25054 , 0.3131 , 0.16641 , 0 , 0.0211 , 0.01986 , 0.00416 , 0 , 0.08822 , 0.07334 , 0.13374 , 0.08605 , 0.10657 , 0.09838 , 0.09697 , 0.05725 , 0.01658 , 0.01593 , 0.13095 , 0.05184 , 0.02254 , 0.03917 , 0.13977 
 334 , 0.22876 , 0.23626 , 0.41604 , 0.25893 , 0.16411 , 0.13558 , 0.13415 , 0.36486 , 0.40713 , 0.32736 , 0.16929 , 0.16729 , 0.23369 , 0.18347 , 0.18878 , 0.03972 , 0.47034 , 0.26507 , 0.35163 , 0.19623 , 0 , 0.02845 , 0.03185 , 0.00661 , 0 , 0.09631 , 0.09424 , 0.13537 , 0.09144 , 0.12014 , 0.11221 , 0.11478 , 0.06383 , 0.02638 , 0.02557 , 0.14755 , 0.06271 , 0.03619 , 0.04767 , 0.16259 
 335 , 0.2458 , 0.25211 , 0.44295 , 0.27807 , 0.18206 , 0.15023 , 0.15451 , 0.38839 , 0.44181 , 0.34589 , 0.1807 , 0.17816 , 0.2521 , 0.20007 , 0.20198 , 0.05633 , 0.5099 , 0.28326 , 0.38635 , 0.22495 , 0.00291 , 0.03801 , 0.04498 , 0.01294 , 0.00259 , 0.10851 , 0.1165 , 0.1448 , 0.10039 , 0.13515 , 0.12605 , 0.13359 , 0.07464 , 0.03862 , 0.0368 , 0.1629 , 0.07513 , 0.05031 , 0.05856 , 0.1837 
 336 , 0.25187 , 0.28661 , 0.47112 , 0.30563 , 0.18852 , 0.16794 , 0.16462 , 0.41712 , 0.46687 , 0.37874 , 0.19514 , 0.19243 , 0.27533 , 0.21724 , 0.21569 , 0.08125 , 0.54804 , 0.31755 , 0.41094 , 0.25244 , 0.0173 , 0.05681 , 0.06374 , 0.03511 , 0.01523 , 0.13793 , 0.14751 , 0.18471 , 0.12393 , 0.15738 , 0.14139 , 0.15919 , 0.10258 , 0.06166 , 0.0553 , 0.1754 , 0.09462 , 0.06747 , 0.07978 , 0.20091 
 337 , 0.25773 , 0.31986 , 0.49881 , 0.33197 , 0.19469 , 0.18484 , 0.1744 , 0.44498 , 0.49114 , 0.41009 , 0.20922 , 0.20635 , 0.29791 , 0.23376 , 0.22876 , 0.10545 , 0.58476 , 0.35023 , 0.43438 , 0.27888 , 0.0314 , 0.07487 , 0.08187 , 0.05707 , 0.02736 , 0.16608 , 0.17776 , 0.22345 , 0.14678 , 0.17862 , 0.15612 , 0.18404 , 0.12929 , 0.08351 , 0.07327 , 0.18732 , 0.11339 , 0.08386 , 0.10024 , 0.2175 
 338 , 0.26338 , 0.35193 , 0.52605 , 0.35718 , 0.20057 , 0.20098 , 0.18385 , 0.472 , 0.51466 , 0.44003 , 0.22296 , 0.21994 , 0.31984 , 0.24968 , 0.24122 , 0.12894 , 0.62013 , 0.3814 , 0.45675 , 0.30433 , 0.04524 , 0.09226 , 0.09941 , 0.07881 , 0.03902 , 0.19303 , 0.20727 , 0.26108 , 0.16895 , 0.19894 , 0.17028 , 0.20817 , 0.15486 , 0.10425 , 0.09074 , 0.19873 , 0.1315 , 0.09954 , 0.12 , 0.23351 
 339 , 0.28688 , 0.3706 , 0.55674 , 0.37922 , 0.22041 , 0.21312 , 0.19697 , 0.49745 , 0.54109 , 0.47026 , 0.24257 , 0.2418 , 0.33762 , 0.2748 , 0.26314 , 0.15462 , 0.66468 , 0.40844 , 0.48992 , 0.32238 , 0.06178 , 0.10657 , 0.11201 , 0.09366 , 0.044 , 0.21516 , 0.22239 , 0.27994 , 0.19661 , 0.22363 , 0.19065 , 0.23069 , 0.18335 , 0.12343 , 0.11061 , 0.22096 , 0.14907 , 0.11094 , 0.1367 , 0.26181 
 340 , 0.3127 , 0.3861 , 0.58677 , 0.39978 , 0.24233 , 0.22412 , 0.21037 , 0.52177 , 0.56702 , 0.49951 , 0.26269 , 0.26443 , 0.35387 , 0.30113 , 0.28609 , 0.17916 , 0.7095 , 0.43368 , 0.52391 , 0.33844 , 0.07802 , 0.11974 , 0.12323 , 0.10631 , 0.04751 , 0.23565 , 0.23411 , 0.29442 , 0.22419 , 0.24861 , 0.2114 , 0.25195 , 0.21148 , 0.1419 , 0.13015 , 0.24431 , 0.16572 , 0.12112 , 0.15222 , 0.29145 
 341 , 0.33702 , 0.40095 , 0.61489 , 0.41928 , 0.26343 , 0.23469 , 0.2232 , 0.54498 , 0.59149 , 0.52754 , 0.28197 , 0.28597 , 0.36918 , 0.32672 , 0.30807 , 0.20197 , 0.75239 , 0.45774 , 0.55631 , 0.35386 , 0.09334 , 0.13227 , 0.13395 , 0.11806 , 0.05084 , 0.25533 , 0.24516 , 0.30808 , 0.2504 , 0.27289 , 0.23112 , 0.27207 , 0.23849 , 0.15989 , 0.14876 , 0.26642 , 0.18143 , 0.13083 , 0.16705 , 0.31975 
 342 , 0.3598 , 0.41948 , 0.64307 , 0.4451 , 0.28159 , 0.24695 , 0.24331 , 0.57213 , 0.61802 , 0.55635 , 0.30129 , 0.30429 , 0.39004 , 0.34856 , 0.32765 , 0.22593 , 0.79505 , 0.48538 , 0.59308 , 0.37808 , 0.10407 , 0.14497 , 0.14478 , 0.12685 , 0.061 , 0.27325 , 0.26726 , 0.32518 , 0.2695 , 0.29595 , 0.2506 , 0.29438 , 0.26022 , 0.17394 , 0.16521 , 0.28756 , 0.19331 , 0.14196 , 0.1733 , 0.34435 
 343 , 0.38121 , 0.44231 , 0.67185 , 0.47852 , 0.2964 , 0.26118 , 0.27177 , 0.60408 , 0.64731 , 0.58628 , 0.32083 , 0.31914 , 0.41757 , 0.36598 , 0.34467 , 0.25186 , 0.83761 , 0.51738 , 0.63514 , 0.41221 , 0.10977 , 0.15795 , 0.15581 , 0.13254 , 0.07908 , 0.28931 , 0.30202 , 0.34648 , 0.2807 , 0.3175 , 0.26999 , 0.31945 , 0.27604 , 0.18333 , 0.17933 , 0.30797 , 0.20105 , 0.15482 , 0.1698 , 0.36488 
 344 , 0.40164 , 0.46399 , 0.69951 , 0.51069 , 0.31044 , 0.27475 , 0.29881 , 0.63477 , 0.67552 , 0.61492 , 0.33961 , 0.33338 , 0.44407 , 0.3825 , 0.36101 , 0.2767 , 0.8778 , 0.54798 , 0.67519 , 0.44427 , 0.11517 , 0.17025 , 0.16629 , 0.13796 , 0.09639 , 0.30477 , 0.33493 , 0.36698 , 0.29124 , 0.33803 , 0.2884 , 0.34338 , 0.2912 , 0.19215 , 0.1927 , 0.32767 , 0.20847 , 0.16719 , 0.16645 , 0.38439 
 345 , 0.42145 , 0.48536 , 0.72708 , 0.54126 , 0.32415 , 0.28812 , 0.32345 , 0.66451 , 0.7031 , 0.64316 , 0.35791 , 0.34759 , 0.4699 , 0.39847 , 0.37756 , 0.3013 , 0.91692 , 0.57805 , 0.71378 , 0.4744 , 0.12159 , 0.18268 , 0.17626 , 0.14442 , 0.11334 , 0.32113 , 0.36516 , 0.38853 , 0.3028 , 0.35777 , 0.30695 , 0.36666 , 0.307 , 0.20171 , 0.2058 , 0.34726 , 0.21652 , 0.17968 , 0.1654 , 0.40356 
 346 , 0.44396 , 0.51523 , 0.76623 , 0.5656 , 0.34193 , 0.30623 , 0.33237 , 0.69617 , 0.73539 , 0.68048 , 0.37921 , 0.36851 , 0.49872 , 0.41719 , 0.40438 , 0.33488 , 0.96616 , 0.61699 , 0.75415 , 0.50107 , 0.14451 , 0.20428 , 0.18532 , 0.16706 , 0.13429 , 0.35628 , 0.38054 , 0.43256 , 0.33393 , 0.3791 , 0.33774 , 0.39416 , 0.33849 , 0.2265 , 0.22321 , 0.37365 , 0.23629 , 0.19951 , 0.19258 , 0.42913 
 347 , 0.46567 , 0.54381 , 0.80394 , 0.58891 , 0.35893 , 0.32373 , 0.34094 , 0.72667 , 0.76626 , 0.71629 , 0.39958 , 0.38855 , 0.52661 , 0.43506 , 0.43034 , 0.36749 , 1.01375 , 0.65446 , 0.79345 , 0.52683 , 0.16664 , 0.22505 , 0.19409 , 0.18882 , 0.1541 , 0.38991 , 0.39539 , 0.47521 , 0.36408 , 0.39931 , 0.36744 , 0.4207 , 0.36897 , 0.25072 , 0.23996 , 0.39899 , 0.25535 , 0.21849 , 0.21861 , 0.45378 
 348 , 0.48663 , 0.57118 , 0.84029 , 0.61127 , 0.37518 , 0.34065 , 0.34917 , 0.75605 , 0.79582 , 0.7507 , 0.41908 , 0.40775 , 0.5536 , 0.45214 , 0.45547 , 0.39918 , 1.05977 , 0.69055 , 0.83173 , 0.55172 , 0.18803 , 0.24504 , 0.2026 , 0.20976 , 0.17286 , 0.42212 , 0.40973 , 0.51653 , 0.3933 , 0.41851 , 0.3961 , 0.44631 , 0.39849 , 0.27438 , 0.2561 , 0.42334 , 0.27373 , 0.23666 , 0.24355 , 0.47756 
 349 , 0.50815 , 0.59661 , 0.87601 , 0.64249 , 0.39517 , 0.35664 , 0.36775 , 0.79409 , 0.83011 , 0.77998 , 0.44183 , 0.42966 , 0.58109 , 0.47398 , 0.475 , 0.42506 , 1.11492 , 0.72563 , 0.87621 , 0.57635 , 0.20346 , 0.25836 , 0.21741 , 0.22374 , 0.18461 , 0.44528 , 0.42971 , 0.53884 , 0.41642 , 0.44467 , 0.41889 , 0.47442 , 0.42046 , 0.29028 , 0.27549 , 0.4488 , 0.29436 , 0.25155 , 0.2643 , 0.50702 
 350 , 0.52916 , 0.62061 , 0.91033 , 0.67651 , 0.41596 , 0.37173 , 0.39006 , 0.83471 , 0.86514 , 0.80644 , 0.46519 , 0.45205 , 0.60783 , 0.49724 , 0.49164 , 0.4476 , 1.17234 , 0.75918 , 0.92177 , 0.60007 , 0.21598 , 0.26862 , 0.23413 , 0.2345 , 0.19329 , 0.46416 , 0.45132 , 0.55281 , 0.4363 , 0.47305 , 0.43865 , 0.50263 , 0.43861 , 0.30248 , 0.29565 , 0.47398 , 0.31517 , 0.26474 , 0.28274 , 0.53784 
 351 , 0.54905 , 0.64358 , 0.94288 , 0.7091 , 0.43561 , 0.38605 , 0.41148 , 0.87371 , 0.8983 , 0.83178 , 0.48741 , 0.47345 , 0.63313 , 0.5196 , 0.50744 , 0.46885 , 1.22739 , 0.791 , 0.96513 , 0.62256 , 0.22785 , 0.27841 , 0.24986 , 0.24473 , 0.20161 , 0.48216 , 0.47186 , 0.56607 , 0.45511 , 0.50029 , 0.45747 , 0.52942 , 0.45579 , 0.31404 , 0.31491 , 0.49799 , 0.3349 , 0.27737 , 0.3003 , 0.56715 
 352 , 0.55921 , 0.65994 , 0.96492 , 0.73499 , 0.44687 , 0.39775 , 0.4301 , 0.90041 , 0.92321 , 0.85331 , 0.50219 , 0.48685 , 0.65164 , 0.53554 , 0.51946 , 0.48725 , 1.26742 , 0.81661 , 0.99463 , 0.64382 , 0.23503 , 0.28686 , 0.26254 , 0.25359 , 0.2093 , 0.49481 , 0.49061 , 0.57933 , 0.46787 , 0.51941 , 0.47118 , 0.5502 , 0.46895 , 0.3235 , 0.32719 , 0.51486 , 0.34932 , 0.28629 , 0.31296 , 0.58603 
 353 , 0.55088 , 0.66401 , 0.96753 , 0.74869 , 0.44242 , 0.40493 , 0.44388 , 0.90399 , 0.93331 , 0.86827 , 0.50304 , 0.4852 , 0.65787 , 0.53938 , 0.52473 , 0.50118 , 1.27947 , 0.83138 , 0.9983 , 0.66384 , 0.23341 , 0.29305 , 0.27005 , 0.26021 , 0.21608 , 0.49755 , 0.50679 , 0.5933 , 0.46947 , 0.52322 , 0.47554 , 0.56022 , 0.47506 , 0.32937 , 0.3263 , 0.51846 , 0.35411 , 0.28831 , 0.31662 , 0.58538 
 354 , 0.54299 , 0.66785 , 0.97001 , 0.76181 , 0.43822 , 0.41169 , 0.45689 , 0.90735 , 0.94295 , 0.88245 , 0.50386 , 0.48366 , 0.66378 , 0.54301 , 0.52972 , 0.51425 , 1.29083 , 0.8454 , 1.00179 , 0.68277 , 0.23188 , 0.29893 , 0.27716 , 0.26648 , 0.22245 , 0.50014 , 0.52207 , 0.60649 , 0.47099 , 0.52682 , 0.47965 , 0.56974 , 0.48081 , 0.33492 , 0.32545 , 0.52186 , 0.35866 , 0.29021 , 0.32008 , 0.58477 
 355 , 0.5355 , 0.67147 , 0.97236 , 0.77438 , 0.43426 , 0.41806 , 0.46917 , 0.91049 , 0.95214 , 0.8959 , 0.50464 , 0.48221 , 0.66941 , 0.54644 , 0.53446 , 0.52654 , 1.30156 , 0.85873 , 1.0051 , 0.7007 , 0.23044 , 0.30454 , 0.28388 , 0.27244 , 0.22843 , 0.50258 , 0.53653 , 0.61896 , 0.47246 , 0.53022 , 0.48351 , 0.57879 , 0.48622 , 0.34017 , 0.32465 , 0.5251 , 0.36297 , 0.29199 , 0.32337 , 0.58419 
 356 , 0.54726 , 0.67613 , 0.97811 , 0.7737 , 0.44048 , 0.42257 , 0.4668 , 0.92044 , 0.95953 , 0.90662 , 0.51358 , 0.49416 , 0.6721 , 0.55094 , 0.54134 , 0.53424 , 1.31943 , 0.87062 , 1.02407 , 0.70198 , 0.23326 , 0.31031 , 0.28694 , 0.27406 , 0.23532 , 0.51157 , 0.53295 , 0.63596 , 0.48139 , 0.53278 , 0.49146 , 0.58145 , 0.49044 , 0.3486 , 0.3272 , 0.52747 , 0.36631 , 0.29413 , 0.3246 , 0.58641 
 357 , 0.5596 , 0.68069 , 0.98379 , 0.77239 , 0.44701 , 0.42684 , 0.46374 , 0.93039 , 0.96652 , 0.91685 , 0.52257 , 0.5064 , 0.67453 , 0.55531 , 0.54808 , 0.54149 , 1.337 , 0.88201 , 1.04316 , 0.7024 , 0.23619 , 0.31585 , 0.28972 , 0.27541 , 0.24203 , 0.52052 , 0.5286 , 0.65254 , 0.49036 , 0.53519 , 0.49939 , 0.58369 , 0.49447 , 0.35688 , 0.32981 , 0.5297 , 0.36949 , 0.29621 , 0.3257 , 0.58867 
 358 , 0.57152 , 0.68508 , 0.98922 , 0.77116 , 0.45331 , 0.43096 , 0.46073 , 0.93998 , 0.97321 , 0.92674 , 0.53119 , 0.51823 , 0.67686 , 0.55951 , 0.55455 , 0.54851 , 1.3539 , 0.89297 , 1.06159 , 0.7028 , 0.23902 , 0.32117 , 0.2924 , 0.27669 , 0.24853 , 0.52909 , 0.52438 , 0.66847 , 0.49897 , 0.5375 , 0.50708 , 0.58584 , 0.49837 , 0.36483 , 0.3323 , 0.53182 , 0.37255 , 0.29822 , 0.32675 , 0.59084 
