
Wavelength,WSG1_00005.spu,WSG1_00006.spu,WSG1_00007.spu,WSG1_00008.spu,WSG1_00009.spu,WSG1_00010.spu,WSG1_00011.spu,WSG1_00012.spu,WSG1_00013.spu,WSG1_00014.spu,WSG1_00015.spu,WSG1_00016.spu,WSG1_00017.spu,WSG1_00018.spu,WSG1_00019.spu,WSG1_00020.spu,WSG1_00021.spu,WSG1_00022.spu,WSG1_00023.spu,WSG1_00024.spu,WSG1_00025.spu,WSG1_00026.spu,WSG1_00027.spu,WSG1_00028.spu,WSG1_00029.spu
 316 , 0.20574 , 0.18689 , 0.2372 , 0.22142 , 0.26085 , 0.29163 , 0.26242 , 0.2449 , 0.25071 , 0.25539 , 0.3213 , 0.29031 , 0.24119 , 0.21261 , 0.18145 , 0.27284 , 0.21758 , 0.22601 , 0.20447 , 0.27354 , 0.23329 , 0.23523 , 0.25825 , 0.2331 , 0.26006 
 317 , 0.19985 , 0.18542 , 0.23686 , 0.21872 , 0.26023 , 0.28454 , 0.27498 , 0.25525 , 0.25344 , 0.26326 , 0.3381 , 0.27893 , 0.24248 , 0.23499 , 0.19316 , 0.26548 , 0.21349 , 0.22173 , 0.21009 , 0.28097 , 0.24528 , 0.24509 , 0.26726 , 0.23283 , 0.26539 
 318 , 0.19659 , 0.1843 , 0.23504 , 0.21734 , 0.25955 , 0.28097 , 0.28742 , 0.26569 , 0.25674 , 0.27115 , 0.3502 , 0.26885 , 0.24256 , 0.25416 , 0.20635 , 0.26081 , 0.21142 , 0.21964 , 0.21606 , 0.28777 , 0.25501 , 0.25273 , 0.27509 , 0.23364 , 0.27021 
 319 , 0.2159 , 0.1877 , 0.2213 , 0.23135 , 0.26123 , 0.30846 , 0.30143 , 0.28076 , 0.26469 , 0.28006 , 0.32842 , 0.26931 , 0.23633 , 0.24985 , 0.23503 , 0.27826 , 0.22875 , 0.23939 , 0.22559 , 0.29281 , 0.24881 , 0.24706 , 0.27657 , 0.24284 , 0.27276 
 320 , 0.23464 , 0.19096 , 0.20827 , 0.24471 , 0.26283 , 0.33497 , 0.31504 , 0.29508 , 0.27248 , 0.28884 , 0.308 , 0.26974 , 0.23041 , 0.24582 , 0.26291 , 0.29523 , 0.24548 , 0.25815 , 0.23499 , 0.29762 , 0.24293 , 0.24182 , 0.27797 , 0.25182 , 0.27521 
 321 , 0.25284 , 0.19406 , 0.19589 , 0.25749 , 0.26436 , 0.36054 , 0.32827 , 0.30872 , 0.2801 , 0.29749 , 0.28882 , 0.27015 , 0.22479 , 0.24203 , 0.29004 , 0.31172 , 0.26163 , 0.27599 , 0.24425 , 0.30221 , 0.23734 , 0.23697 , 0.27931 , 0.26059 , 0.27758 
 322 , 0.25989 , 0.20929 , 0.20678 , 0.27036 , 0.28046 , 0.37998 , 0.34801 , 0.32261 , 0.28432 , 0.29963 , 0.31832 , 0.29607 , 0.25424 , 0.24319 , 0.30127 , 0.33047 , 0.28212 , 0.28567 , 0.25197 , 0.31873 , 0.25867 , 0.24499 , 0.29126 , 0.27361 , 0.29806 
 323 , 0.26273 , 0.22881 , 0.22609 , 0.28299 , 0.30165 , 0.39678 , 0.36994 , 0.33623 , 0.28725 , 0.29964 , 0.36607 , 0.33116 , 0.29651 , 0.24575 , 0.3063 , 0.34976 , 0.304 , 0.29195 , 0.25906 , 0.33925 , 0.28984 , 0.25731 , 0.30682 , 0.28803 , 0.32506 
 324 , 0.26546 , 0.24807 , 0.24513 , 0.29543 , 0.32241 , 0.41324 , 0.39156 , 0.34958 , 0.2901 , 0.29965 , 0.41414 , 0.36578 , 0.33819 , 0.24829 , 0.31126 , 0.36853 , 0.32558 , 0.29818 , 0.26596 , 0.35918 , 0.32076 , 0.26964 , 0.32202 , 0.30202 , 0.35166 
 325 , 0.27128 , 0.2668 , 0.26332 , 0.30641 , 0.33786 , 0.43455 , 0.41638 , 0.36557 , 0.29765 , 0.31027 , 0.44327 , 0.38682 , 0.35792 , 0.26257 , 0.3237 , 0.38781 , 0.34527 , 0.30833 , 0.27998 , 0.38161 , 0.34552 , 0.28378 , 0.33651 , 0.31481 , 0.37622 
 326 , 0.28272 , 0.28485 , 0.28021 , 0.3151 , 0.34376 , 0.46546 , 0.44782 , 0.38691 , 0.31406 , 0.3405 , 0.43657 , 0.38311 , 0.33749 , 0.29927 , 0.35061 , 0.40831 , 0.36173 , 0.32633 , 0.30763 , 0.4092 , 0.35878 , 0.30197 , 0.35008 , 0.32597 , 0.39734 
 327 , 0.294 , 0.30252 , 0.29664 , 0.32348 , 0.34951 , 0.49556 , 0.47803 , 0.4077 , 0.33016 , 0.37033 , 0.43009 , 0.37955 , 0.31798 , 0.33457 , 0.37665 , 0.42854 , 0.37787 , 0.34374 , 0.33472 , 0.43621 , 0.37183 , 0.31906 , 0.36326 , 0.33667 , 0.41802 
 328 , 0.30511 , 0.31982 , 0.31264 , 0.33156 , 0.35509 , 0.52484 , 0.50712 , 0.42796 , 0.34591 , 0.3997 , 0.42382 , 0.37618 , 0.29936 , 0.36856 , 0.40188 , 0.44847 , 0.39364 , 0.36059 , 0.36123 , 0.46262 , 0.38463 , 0.33519 , 0.37608 , 0.34699 , 0.43821 
 329 , 0.32916 , 0.33134 , 0.32509 , 0.34354 , 0.3774 , 0.55296 , 0.52551 , 0.45979 , 0.3583 , 0.40773 , 0.45908 , 0.40832 , 0.32937 , 0.37214 , 0.41772 , 0.47599 , 0.41313 , 0.38151 , 0.38059 , 0.46777 , 0.41496 , 0.3536 , 0.39818 , 0.36749 , 0.45331 
 330 , 0.35309 , 0.34235 , 0.33708 , 0.35523 , 0.39973 , 0.58016 , 0.54295 , 0.49133 , 0.37024 , 0.41484 , 0.49495 , 0.44149 , 0.36036 , 0.37434 , 0.43273 , 0.50315 , 0.43215 , 0.40204 , 0.39908 , 0.47207 , 0.44506 , 0.37148 , 0.42025 , 0.38813 , 0.4678 
 331 , 0.37626 , 0.35301 , 0.34876 , 0.3664 , 0.42137 , 0.60636 , 0.56006 , 0.52209 , 0.38175 , 0.42158 , 0.52971 , 0.47445 , 0.39043 , 0.37648 , 0.44728 , 0.52948 , 0.45036 , 0.42205 , 0.41688 , 0.4762 , 0.47404 , 0.38898 , 0.44202 , 0.40877 , 0.48171 
 332 , 0.38243 , 0.35796 , 0.36085 , 0.37438 , 0.43374 , 0.61487 , 0.57694 , 0.53723 , 0.39099 , 0.43194 , 0.55764 , 0.48457 , 0.41039 , 0.38184 , 0.4588 , 0.54407 , 0.46103 , 0.43452 , 0.42597 , 0.49006 , 0.48107 , 0.39722 , 0.45168 , 0.42024 , 0.50099 
 333 , 0.37681 , 0.35893 , 0.37313 , 0.38004 , 0.43961 , 0.61132 , 0.59368 , 0.54143 , 0.3985 , 0.44449 , 0.58061 , 0.47919 , 0.42317 , 0.38949 , 0.46808 , 0.5506 , 0.46632 , 0.44176 , 0.42895 , 0.51042 , 0.47232 , 0.399 , 0.45331 , 0.4255 , 0.52375 
 334 , 0.37137 , 0.35987 , 0.38517 , 0.3855 , 0.4453 , 0.60791 , 0.60983 , 0.54552 , 0.40583 , 0.45663 , 0.60278 , 0.47408 , 0.43565 , 0.39688 , 0.47714 , 0.55686 , 0.47145 , 0.44873 , 0.43184 , 0.5304 , 0.46363 , 0.40073 , 0.45487 , 0.43055 , 0.54622 
 335 , 0.37032 , 0.36554 , 0.39706 , 0.39416 , 0.45518 , 0.61374 , 0.62718 , 0.55556 , 0.41637 , 0.47262 , 0.6217 , 0.47586 , 0.44443 , 0.40777 , 0.49264 , 0.56882 , 0.48398 , 0.4593 , 0.4387 , 0.55237 , 0.46081 , 0.40601 , 0.46206 , 0.43981 , 0.56988 
 336 , 0.38666 , 0.3898 , 0.40979 , 0.41559 , 0.48174 , 0.6544 , 0.65089 , 0.58907 , 0.44063 , 0.50443 , 0.62991 , 0.50308 , 0.44003 , 0.43291 , 0.53457 , 0.60325 , 0.52537 , 0.48444 , 0.4614 , 0.58377 , 0.48282 , 0.42516 , 0.49084 , 0.46567 , 0.60009 
 337 , 0.40216 , 0.41333 , 0.422 , 0.43653 , 0.5077 , 0.69416 , 0.67381 , 0.62182 , 0.46382 , 0.53572 , 0.63789 , 0.52955 , 0.43578 , 0.45736 , 0.57467 , 0.63672 , 0.56652 , 0.50886 , 0.48344 , 0.61422 , 0.50362 , 0.44393 , 0.51855 , 0.49089 , 0.62918 
 338 , 0.41688 , 0.43619 , 0.43371 , 0.45699 , 0.53306 , 0.73305 , 0.69596 , 0.65384 , 0.48601 , 0.5665 , 0.64566 , 0.55528 , 0.43167 , 0.48114 , 0.61306 , 0.66928 , 0.60744 , 0.5326 , 0.50486 , 0.64378 , 0.5233 , 0.46233 , 0.54526 , 0.51548 , 0.65722 
 339 , 0.44593 , 0.45982 , 0.45764 , 0.48302 , 0.55633 , 0.76672 , 0.73207 , 0.68248 , 0.5109 , 0.59264 , 0.68531 , 0.58728 , 0.46609 , 0.48553 , 0.63129 , 0.70476 , 0.63277 , 0.56345 , 0.52924 , 0.67555 , 0.54986 , 0.4833 , 0.57607 , 0.53854 , 0.67999 
 340 , 0.47774 , 0.483 , 0.48344 , 0.50961 , 0.5786 , 0.79878 , 0.77022 , 0.70954 , 0.5357 , 0.61733 , 0.73024 , 0.61982 , 0.50734 , 0.48597 , 0.64507 , 0.74017 , 0.65448 , 0.59493 , 0.5536 , 0.70694 , 0.57713 , 0.50446 , 0.60737 , 0.56093 , 0.70107 
 341 , 0.50972 , 0.50541 , 0.50867 , 0.53547 , 0.60004 , 0.83016 , 0.80756 , 0.7352 , 0.55987 , 0.64126 , 0.77376 , 0.6515 , 0.5475 , 0.48639 , 0.65843 , 0.77483 , 0.67526 , 0.62541 , 0.57717 , 0.73727 , 0.60387 , 0.52521 , 0.63848 , 0.58292 , 0.7213 
 342 , 0.52946 , 0.52032 , 0.52635 , 0.55397 , 0.61947 , 0.86371 , 0.83901 , 0.76155 , 0.57753 , 0.66331 , 0.81146 , 0.67171 , 0.57606 , 0.49647 , 0.67805 , 0.8103 , 0.69751 , 0.64784 , 0.59847 , 0.76459 , 0.62775 , 0.54841 , 0.66464 , 0.60598 , 0.74799 
 343 , 0.5345 , 0.52671 , 0.53532 , 0.56398 , 0.63676 , 0.89981 , 0.86366 , 0.78908 , 0.5877 , 0.68332 , 0.8426 , 0.67869 , 0.59114 , 0.51795 , 0.70509 , 0.8468 , 0.72164 , 0.66104 , 0.61728 , 0.7886 , 0.64832 , 0.57463 , 0.68481 , 0.63033 , 0.78239 
 344 , 0.53933 , 0.5328 , 0.54387 , 0.57368 , 0.65343 , 0.93445 , 0.88707 , 0.81606 , 0.59752 , 0.70273 , 0.87266 , 0.6854 , 0.6057 , 0.53867 , 0.73133 , 0.88218 , 0.74481 , 0.67383 , 0.63531 , 0.81159 , 0.668 , 0.60035 , 0.70397 , 0.65385 , 0.81568 
 345 , 0.54561 , 0.54097 , 0.553 , 0.58485 , 0.67093 , 0.96948 , 0.91115 , 0.84451 , 0.60902 , 0.72347 , 0.90128 , 0.69488 , 0.62056 , 0.56014 , 0.75787 , 0.91598 , 0.76759 , 0.68803 , 0.65401 , 0.83488 , 0.68774 , 0.62568 , 0.72407 , 0.677 , 0.84843 
 346 , 0.57354 , 0.57795 , 0.57493 , 0.62016 , 0.70626 , 1.0258 , 0.95603 , 0.90106 , 0.64639 , 0.76873 , 0.9252 , 0.74292 , 0.64639 , 0.60016 , 0.79935 , 0.94529 , 0.79683 , 0.72553 , 0.68963 , 0.87456 , 0.71845 , 0.65488 , 0.76636 , 0.70543 , 0.88823 
 347 , 0.60023 , 0.6142 , 0.59569 , 0.65375 , 0.74039 , 1.07999 , 0.99942 , 0.95521 , 0.68253 , 0.8125 , 0.94801 , 0.78959 , 0.67102 , 0.63866 , 0.83874 , 0.97295 , 0.82484 , 0.76176 , 0.72404 , 0.91229 , 0.74777 , 0.68238 , 0.80731 , 0.73278 , 0.9264 
 348 , 0.62575 , 0.64974 , 0.61539 , 0.68573 , 0.77338 , 1.13217 , 1.04141 , 1.00712 , 0.71751 , 0.85486 , 0.96978 , 0.83494 , 0.69452 , 0.67574 , 0.87621 , 0.99909 , 0.85168 , 0.79679 , 0.75731 , 0.9482 , 0.77578 , 0.70833 , 0.84698 , 0.75911 , 0.96305 
 349 , 0.65376 , 0.68573 , 0.64919 , 0.71795 , 0.80832 , 1.1791 , 1.08208 , 1.04747 , 0.74882 , 0.89749 , 1.02503 , 0.87671 , 0.73399 , 0.69442 , 0.9097 , 1.04617 , 0.88999 , 0.83022 , 0.78906 , 0.99056 , 0.8122 , 0.73341 , 0.88049 , 0.79753 , 1.01028 
 350 , 0.6821 , 0.72091 , 0.68867 , 0.74982 , 0.84286 , 1.22294 , 1.12161 , 1.08244 , 0.77797 , 0.93934 , 1.09344 , 0.91574 , 0.77945 , 0.70525 , 0.94124 , 1.10115 , 0.93206 , 0.86191 , 0.81925 , 1.03494 , 0.8511 , 0.75763 , 0.91071 , 0.8399 , 1.06128 
 351 , 0.70927 , 0.75463 , 0.72762 , 0.78082 , 0.87557 , 1.26524 , 1.16008 , 1.11634 , 0.8061 , 0.97973 , 1.16035 , 0.95289 , 0.82372 , 0.71565 , 0.97209 , 1.15468 , 0.97249 , 0.89192 , 0.84796 , 1.0781 , 0.88838 , 0.78095 , 0.93973 , 0.88058 , 1.11105 
 352 , 0.7255 , 0.77346 , 0.75179 , 0.80017 , 0.89959 , 1.29717 , 1.1888 , 1.13912 , 0.82411 , 1.00491 , 1.20461 , 0.97122 , 0.84998 , 0.72732 , 0.99465 , 1.19227 , 1.00054 , 0.91412 , 0.86704 , 1.1058 , 0.9095 , 0.79547 , 0.95835 , 0.90356 , 1.1451 
 353 , 0.72063 , 0.76355 , 0.74632 , 0.79673 , 0.90771 , 1.30959 , 1.19881 , 1.1404 , 0.82269 , 1.0009 , 1.20396 , 0.95338 , 0.84042 , 0.74207 , 1.00105 , 1.19866 , 1.00499 , 0.92202 , 0.86801 , 1.10331 , 0.89962 , 0.79311 , 0.95704 , 0.89262 , 1.14832 
 354 , 0.71596 , 0.75412 , 0.74119 , 0.79346 , 0.91558 , 1.32145 , 1.20828 , 1.14163 , 0.82134 , 0.99714 , 1.20333 , 0.93641 , 0.83122 , 0.75615 , 1.00712 , 1.20477 , 1.00927 , 0.92969 , 0.86893 , 1.10094 , 0.89026 , 0.79086 , 0.9558 , 0.88234 , 1.15138 
 355 , 0.71149 , 0.74512 , 0.73635 , 0.79036 , 0.92323 , 1.33278 , 1.21725 , 1.1428 , 0.82006 , 0.99359 , 1.20273 , 0.92025 , 0.82235 , 0.76961 , 1.01288 , 1.2106 , 1.0134 , 0.93713 , 0.86982 , 1.0987 , 0.88138 , 0.78872 , 0.9546 , 0.87265 , 1.15427 
 356 , 0.72639 , 0.75114 , 0.74544 , 0.80196 , 0.92522 , 1.34584 , 1.23136 , 1.16112 , 0.82396 , 1.00628 , 1.20786 , 0.94472 , 0.83473 , 0.76623 , 1.02759 , 1.22466 , 1.02078 , 0.94465 , 0.87896 , 1.11504 , 0.89157 , 0.79644 , 0.96368 , 0.88606 , 1.16851 
 357 , 0.74194 , 0.7577 , 0.755 , 0.81386 , 0.92684 , 1.35851 , 1.24531 , 1.17968 , 0.82794 , 1.01947 , 1.21306 , 0.9706 , 0.84769 , 0.7621 , 1.0424 , 1.23871 , 1.02799 , 0.95183 , 0.88832 , 1.13194 , 0.9024 , 0.80442 , 0.97297 , 0.90037 , 1.18292 
 358 , 0.7571 , 0.76402 , 0.76429 , 0.82529 , 0.92839 , 1.3707 , 1.25883 , 1.19761 , 0.83175 , 1.03232 , 1.21804 , 0.99578 , 0.86017 , 0.75809 , 1.05681 , 1.25233 , 1.03487 , 0.95869 , 0.89745 , 1.14843 , 0.91288 , 0.81214 , 0.98195 , 0.91436 , 1.19691 
 359 , 0.76615 , 0.77118 , 0.76741 , 0.83304 , 0.93659 , 1.38605 , 1.27467 , 1.20628 , 0.84248 , 1.04896 , 1.24416 , 1.01493 , 0.87785 , 0.76233 , 1.06848 , 1.26589 , 1.04581 , 0.9665 , 0.90835 , 1.1623 , 0.92464 , 0.82187 , 0.99546 , 0.9217 , 1.20689 
 360 , 0.77058 , 0.7788 , 0.76607 , 0.83812 , 0.94932 , 1.40342 , 1.29177 , 1.20821 , 0.85803 , 1.06798 , 1.28513 , 1.02936 , 0.89896 , 0.7723 , 1.07792 , 1.27902 , 1.05949 , 0.97487 , 0.92018 , 1.17393 , 0.93711 , 0.83282 , 1.01206 , 0.92408 , 1.21377 
 361 , 0.77477 , 0.78605 , 0.7648 , 0.843 , 0.96141 , 1.42005 , 1.30802 , 1.21003 , 0.873 , 1.0862 , 1.32465 , 1.04317 , 0.91917 , 0.78177 , 1.08693 , 1.29145 , 1.07259 , 0.98286 , 0.93141 , 1.18499 , 0.94905 , 0.84326 , 1.02807 , 0.92633 , 1.22031 
 362 , 0.77928 , 0.79348 , 0.76676 , 0.84906 , 0.9748 , 1.43915 , 1.32682 , 1.21606 , 0.88772 , 1.10393 , 1.35561 , 1.055 , 0.93429 , 0.79425 , 1.09852 , 1.30671 , 1.0861 , 0.9931 , 0.94227 , 1.19929 , 0.96123 , 0.85354 , 1.04427 , 0.93184 , 1.23127 
 363 , 0.78578 , 0.80283 , 0.78139 , 0.85983 , 0.99581 , 1.46951 , 1.35832 , 1.23911 , 0.90317 , 1.12213 , 1.35703 , 1.0606 , 0.93226 , 0.82005 , 1.12113 , 1.33558 , 1.10276 , 1.01366 , 0.95375 , 1.22831 , 0.97606 , 0.86472 , 1.06281 , 0.95036 , 1.26117 
 364 , 0.792 , 0.81182 , 0.79551 , 0.87008 , 1.01632 , 1.49847 , 1.38865 , 1.26131 , 0.91806 , 1.13966 , 1.35839 , 1.06591 , 0.93031 , 0.84491 , 1.1427 , 1.36348 , 1.11875 , 1.03359 , 0.96484 , 1.25641 , 0.99042 , 0.87546 , 1.08064 , 0.96806 , 1.29019 
 365 , 0.79797 , 0.82047 , 0.80916 , 0.87985 , 1.03634 , 1.52611 , 1.41789 , 1.28272 , 0.93242 , 1.15657 , 1.3597 , 1.07096 , 0.92843 , 0.86886 , 1.16331 , 1.39047 , 1.13413 , 1.05292 , 0.97555 , 1.28363 , 1.00432 , 0.88578 , 1.09781 , 0.98498 , 1.31838 
 366 , 0.79334 , 0.81342 , 0.806 , 0.87247 , 1.03113 , 1.52119 , 1.41018 , 1.27661 , 0.92865 , 1.14442 , 1.35766 , 1.07582 , 0.92686 , 0.8535 , 1.15242 , 1.38298 , 1.12921 , 1.04863 , 0.96868 , 1.26997 , 0.99266 , 0.87716 , 1.08677 , 0.97512 , 1.30973 
 367 , 0.78668 , 0.80337 , 0.79942 , 0.86188 , 1.02076 , 1.50977 , 1.39508 , 1.26499 , 0.92124 , 1.12672 , 1.35491 , 1.08056 , 0.92533 , 0.83062 , 1.13542 , 1.36856 , 1.12023 , 1.03952 , 0.95839 , 1.24831 , 0.97615 , 0.86492 , 1.07033 , 0.96014 , 1.29367 
 368 , 0.78032 , 0.7938 , 0.79316 , 0.85188 , 1.01091 , 1.49883 , 1.38071 , 1.25393 , 0.91417 , 1.10993 , 1.35229 , 1.08513 , 0.92387 , 0.80886 , 1.11913 , 1.35485 , 1.11164 , 1.03086 , 0.94864 , 1.22771 , 0.96055 , 0.85321 , 1.05475 , 0.94586 , 1.27837 
 369 , 0.7605 , 0.77356 , 0.77182 , 0.83066 , 0.9881 , 1.46314 , 1.34785 , 1.22443 , 0.89454 , 1.08251 , 1.32831 , 1.06305 , 0.90577 , 0.78546 , 1.09065 , 1.32007 , 1.08366 , 1.00384 , 0.92551 , 1.19292 , 0.93356 , 0.82784 , 1.02789 , 0.92159 , 1.24705 
 370 , 0.72532 , 0.7411 , 0.73342 , 0.79662 , 0.95046 , 1.39919 , 1.29385 , 1.1739 , 0.86052 , 1.04286 , 1.27992 , 1.01054 , 0.86867 , 0.75997 , 1.04812 , 1.26131 , 1.0336 , 0.95604 , 0.88713 , 1.14191 , 0.89361 , 0.78704 , 0.9881 , 0.88578 , 1.19738 
 371 , 0.69249 , 0.71079 , 0.69786 , 0.76459 , 0.91537 , 1.3398 , 1.24358 , 1.12683 , 0.8289 , 1.00601 , 1.23473 , 0.9618 , 0.83416 , 0.73617 , 1.00847 , 1.20662 , 0.98711 , 0.9117 , 0.85124 , 1.09449 , 0.8564 , 0.74945 , 0.95093 , 0.8522 , 1.15105 
 372 , 0.66102 , 0.68107 , 0.66438 , 0.73368 , 0.88082 , 1.2834 , 1.19509 , 1.08174 , 0.79837 , 0.96988 , 1.18963 , 0.91625 , 0.80003 , 0.71271 , 0.96985 , 1.15449 , 0.94266 , 0.86987 , 0.81641 , 1.04906 , 0.82072 , 0.71369 , 0.91464 , 0.81955 , 1.10562 
 373 , 0.61423 , 0.62916 , 0.62041 , 0.68567 , 0.81789 , 1.20322 , 1.1165 , 1.01314 , 0.74756 , 0.90377 , 1.10039 , 0.86004 , 0.73674 , 0.66719 , 0.90277 , 1.07892 , 0.87659 , 0.814 , 0.75892 , 0.97988 , 0.7669 , 0.66046 , 0.85182 , 0.76547 , 1.02534 
 374 , 0.57379 , 0.58426 , 0.5822 , 0.64414 , 0.76319 , 1.1334 , 1.04847 , 0.95354 , 0.70364 , 0.84653 , 1.02313 , 0.81127 , 0.68188 , 0.62798 , 0.84496 , 1.01335 , 0.81933 , 0.76543 , 0.7093 , 0.91987 , 0.72004 , 0.61461 , 0.79741 , 0.71857 , 0.95575 
 375 , 0.53849 , 0.54504 , 0.54868 , 0.60786 , 0.71521 , 1.07207 , 0.989 , 0.90129 , 0.66529 , 0.79649 , 0.9556 , 0.76855 , 0.63389 , 0.59383 , 0.79461 , 0.95591 , 0.76922 , 0.72282 , 0.66604 , 0.86731 , 0.67888 , 0.57472 , 0.74983 , 0.67751 , 0.89486 
 376 , 0.47761 , 0.48002 , 0.48519 , 0.53586 , 0.62896 , 0.9493 , 0.87333 , 0.79474 , 0.58873 , 0.70321 , 0.84878 , 0.68371 , 0.56291 , 0.52331 , 0.6993 , 0.84332 , 0.68195 , 0.63612 , 0.5886 , 0.76404 , 0.59688 , 0.5073 , 0.66394 , 0.59779 , 0.7888 
 377 , 0.41935 , 0.41858 , 0.42361 , 0.46566 , 0.54644 , 0.82924 , 0.7608 , 0.6903 , 0.51367 , 0.61318 , 0.7484 , 0.60061 , 0.49732 , 0.45396 , 0.60675 , 0.73387 , 0.5982 , 0.55141 , 0.51423 , 0.66359 , 0.51725 , 0.44302 , 0.58109 , 0.52032 , 0.68769 
 378 , 0.37443 , 0.37143 , 0.37624 , 0.41172 , 0.48322 , 0.73694 , 0.6743 , 0.60995 , 0.45575 , 0.54408 , 0.67123 , 0.53661 , 0.44708 , 0.4005 , 0.53533 , 0.64989 , 0.53356 , 0.48644 , 0.45706 , 0.58649 , 0.45636 , 0.39339 , 0.51718 , 0.46082 , 0.6101 
 379 , 0.32301 , 0.31951 , 0.32432 , 0.35388 , 0.41477 , 0.63493 , 0.58062 , 0.52411 , 0.39372 , 0.46944 , 0.58186 , 0.46247 , 0.38624 , 0.34482 , 0.4596 , 0.55885 , 0.46007 , 0.41776 , 0.39383 , 0.50401 , 0.39174 , 0.33859 , 0.446 , 0.39647 , 0.52558 
 380 , 0.25921 , 0.25706 , 0.26225 , 0.28605 , 0.33371 , 0.51201 , 0.46995 , 0.42418 , 0.3211 , 0.3811 , 0.46904 , 0.3694 , 0.30674 , 0.28158 , 0.37221 , 0.45103 , 0.36941 , 0.33835 , 0.31751 , 0.40775 , 0.31687 , 0.27283 , 0.35983 , 0.32046 , 0.42498 
 381 , 0.21586 , 0.21445 , 0.21998 , 0.23961 , 0.2783 , 0.42829 , 0.39457 , 0.35613 , 0.27137 , 0.32062 , 0.3919 , 0.3061 , 0.25263 , 0.23834 , 0.31261 , 0.37755 , 0.30777 , 0.28402 , 0.2654 , 0.34222 , 0.26603 , 0.22813 , 0.30125 , 0.2686 , 0.35639 
